Id,GroupId,TeamId,Type,UseType,ManualControl,ControlTime,MultiControl,HitCancel,ForbidUserCancel,Radius,BPName,WorldInfoId,Visible,InitialSpawning,Period,Repeatable,LifeTime,ControlCoolingTime,MaxCount,BasePosX,BasePosY,BasePosZ,RotateP,RotateY,RotateR,SpawnRadius,TotalControlCount,ControlActionType1,ControlActionParam1,ControlActionType2,ControlActionParam2,ControlActionType3,ControlActionParam3,SiegeWarParentNpcSpawnInfoId,CollisionUnitType,CollisionUnitParam,InteractionType,InteractionAnimation,ActivateMaterial,InactivateMaterial,ControlProcessingEffect,ControlCompleteStartEffect,ControlCompleteLoopEffect,InstanceResetAfterControl
920313,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16008,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920314,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16008,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920315,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16008,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920316,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16008,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920317,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16009,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920318,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16009,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920319,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16009,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920320,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16009,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920321,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16010,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920322,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16010,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920323,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16010,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920324,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16010,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920325,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16011,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920326,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16011,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920327,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16011,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920328,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16011,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920329,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16012,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920330,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16012,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920331,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16012,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920332,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16012,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920333,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16013,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920334,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16013,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920335,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16013,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920336,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16013,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920337,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16014,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920338,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16014,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920339,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16014,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920340,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16014,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920341,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16015,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920342,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16015,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920343,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16015,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920344,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16015,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920345,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16016,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920346,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16016,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920347,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16016,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920348,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16016,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920349,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16017,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920350,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16017,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920351,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16017,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920352,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16017,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920353,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16018,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920354,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16018,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920355,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16018,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920356,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16018,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920357,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16019,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920358,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16019,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920359,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16019,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920360,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16019,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920361,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16020,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920362,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16020,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920363,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16020,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920364,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16020,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920365,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16021,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920366,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16021,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920367,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16021,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920368,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16021,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920369,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16022,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920370,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16022,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920371,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16022,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920372,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16022,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920373,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16023,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920374,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16023,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920375,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16023,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920376,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16023,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920377,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16024,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920378,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16024,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920379,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16024,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920380,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16024,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920381,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16025,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920382,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16025,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920383,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16025,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920384,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16025,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920385,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16026,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920386,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16026,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920387,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16026,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
920388,9201,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16026,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
921101,9211,1,5,4,1,15,0,0,1,100,BP_Gadget_CastleSiege_HolyArtifact,16999,1,0,0,0,0,0,1,6600,-950,300,0,0,0,0,,16,,46,,46,,,6,,10,SiegeCapture,I_Crystal_Water,,Common/BuffCrystal/HolyArtifact_Processing_Effect_01_B,Common/BuffCrystal/HolyArtifact_Completion_Start_Effect_01_B,Common/BuffCrystal/HolyArtifact_Completion_Effect_01_B,0
921102,9211,2,5,4,1,15,0,0,1,100,BP_Gadget_CastleSiege_HolyArtifact,16999,1,0,0,0,0,0,1,-2185,-950,300,0,0,0,0,,16,,46,,46,,,6,,10,SiegeCapture,I_Crystal_Fire,,Common/BuffCrystal/HolyArtifact_Processing_Effect_01_R,Common/BuffCrystal/HolyArtifact_Completion_Start_Effect_01_R,Common/BuffCrystal/HolyArtifact_Completion_Effect_01_R,0
921103,9211,1,0,0,0,0,0,0,0,130,BP_Gadget_CastleBlock,16999,1,1,20,0,0,0,1,5095,1420,100,0,90,0,0,,46,,46,,46,,"791022,791023",2,"""left"":10, ""right"":10, ""front"":260, ""back"":260",11,,,,,,,0
921104,9211,1,0,0,0,0,0,0,0,130,BP_Gadget_CastleBlock,16999,1,1,20,0,0,0,1,5095,-3245,100,0,90,0,0,,46,,46,,46,,"791020,791021",2,"""left"":10, ""right"":10, ""front"":260, ""back"":260",11,,,,,,,0
921105,9211,2,0,0,0,0,0,0,0,130,BP_Gadget_CastleBlock,16999,1,1,20,0,0,0,1,-700,1425,100,0,270,0,0,,46,,46,,46,,"791016,791017",2,"""left"":10, ""right"":10, ""front"":260, ""back"":260",11,,,,,,,0
921106,9211,2,0,0,0,0,0,0,0,130,BP_Gadget_CastleBlock,16999,1,1,20,0,0,0,1,-700,-3245,100,0,270,0,0,,46,,46,,46,,"791014,791015",2,"""left"":10, ""right"":10, ""front"":260, ""back"":260",11,,,,,,,0
921107,9211,0,1,4,1,15,0,0,0,320,BP_Gadget_CastleSiege_BuffCrystal,16999,1,0,0,0,0,180,1,4035,-865,295,0,0,0,0,,17,"""buffInfoId"":100006,""type"":""siege""",17,"""buffInfoId"":100101,""type"":""player""",46,,,6,,10,SiegeCapture,I_Crystal_Disable,I_Crystal_Earth,Common/BuffCrystal/BuffCrystal_Processing_Effect_01_Y,Common/BuffCrystal/BuffCrystal_Completion_Start_Effect_01_Y,Common/BuffCrystal/BuffCrystal_Completion_Effect_01_Y,0
921108,9211,0,2,4,1,15,0,0,0,320,BP_Gadget_CastleSiege_BuffCrystal,16999,1,0,0,0,0,180,1,495,-865,295,0,0,0,0,,17,"""buffInfoId"":100007,""type"":""siege""",17,"""buffInfoId"":100102,""type"":""player""",46,,,6,,10,SiegeCapture,I_Crystal_Disable,I_Crystal_Wind,Common/BuffCrystal/BuffCrystal_Processing_Effect_01_G,Common/BuffCrystal/BuffCrystal_Completion_Start_Effect_01_G,Common/BuffCrystal/BuffCrystal_Completion_Effect_01_G,0
921109,9211,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16999,1,1,20,0,0,0,1,5300,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
921110,9211,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16999,1,1,20,0,0,0,1,5300,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
921111,9211,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16999,1,1,20,0,0,0,1,-910,-3230,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
921112,9211,1,6,0,0,0,0,0,0,130,BP_Gadget_FortressSiege_Blocker,16999,1,1,20,0,0,0,1,-910,1390,100,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
921113,9211,1,10,11,1,2,1,0,0,320,BP_FreeFortress_ClassCrystal,16999,1,0,0,0,0,0,1,6847,-3389,100,0,0,0,0,,46,,46,,46,,,6,,11,,,,,,,0
921114,9211,2,10,11,1,2,1,0,0,320,BP_FreeFortress_ClassCrystal,16999,1,0,0,0,0,0,1,-2454,1568,100,0,0,0,0,,46,,46,,46,,,6,,11,,,,,,,0
930101,9301,1,6,9,0,0,0,0,0,130,BP_Gadget_3on3Blocker,14001,1,1,20,0,0,0,1,-1670,0,10,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
930201,9302,1,6,9,0,0,0,0,0,130,BP_Gadget_3on3Blocker,14001,1,1,20,0,0,0,1,1670,0,10,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
940101,9401,,8,1,1,3,1,1,0,450,BP_Gadget_Banquet_01,,1,0,0,0,28800,0,1,2894,514,490,0,0,0,0,5,17,"""buffInfoId"":905101,""type"":""Player""",46,,46,,,6,,5,,,,,,,0
940201,9402,,8,1,1,3,1,1,0,450,BP_Gadget_Banquet_02,,1,0,0,0,28800,0,1,2030,-1840,430,0,0,0,0,15,17,"""buffInfoId"":905102,""type"":""Player""",46,,46,,,6,,5,,,,,,,0
940301,9403,,8,1,1,3,1,1,0,450,BP_Gadget_Banquet_03,,1,0,0,0,28800,0,1,1890,-190,460,0,45,0,0,25,17,"""buffInfoId"":905103,""type"":""Player""",46,,46,,,6,,5,,,,,,,0
941101,9411,,8,1,1,3,1,1,0,450,BP_Gadget_Banquet_01,,1,0,0,0,28800,0,1,2894,514,490,0,0,0,0,5,17,"""buffInfoId"":905104,""type"":""Player""",46,,46,,,6,,5,,,,,,,0
941201,9412,,8,1,1,3,1,1,0,450,BP_Gadget_Banquet_02,,1,0,0,0,28800,0,1,2030,-1840,430,0,0,0,0,15,17,"""buffInfoId"":905105,""type"":""Player""",46,,46,,,6,,5,,,,,,,0
941301,9413,,8,1,1,3,1,1,0,450,BP_Gadget_Banquet_03,,1,0,0,0,28800,0,1,1890,-190,460,0,45,0,0,25,17,"""buffInfoId"":905106,""type"":""Player""",46,,46,,,6,,5,,,,,,,0
942101,9421,,8,1,1,3,1,1,0,450,BP_Gadget_Banquet_01,,1,0,0,0,28800,0,1,2894,514,490,0,0,0,0,5,17,"""buffInfoId"":905107,""type"":""Player""",46,,46,,,6,,5,,,,,,,0
942201,9422,,8,1,1,3,1,1,0,450,BP_Gadget_Banquet_02,,1,0,0,0,28800,0,1,2030,-1840,430,0,0,0,0,15,17,"""buffInfoId"":905108,""type"":""Player""",46,,46,,,6,,5,,,,,,,0
942301,9423,,8,1,1,3,1,1,0,450,BP_Gadget_Banquet_03,,1,0,0,0,28800,0,1,1890,-190,460,0,45,0,0,25,17,"""buffInfoId"":905109,""type"":""Player""",46,,46,,,6,,5,,,,,,,0
950201,9502,,6,0,0,0,0,0,0,130,BP_Gadget_AgitDoor_Large,19001,1,1,0,0,0,0,1,5491,483,933,0,90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
950301,9503,,6,0,0,0,0,0,0,130,BP_Gadget_AgitDoor_Small,19001,1,1,0,0,0,0,1,7900,-656,728,0,0,0,0,,46,,46,,46,,,6,,11,,,,,,,0
950302,9503,,6,0,0,0,0,0,0,130,BP_Gadget_AgitDoor_Small,19001,1,1,0,0,0,0,1,9300,-656,728,0,0,0,0,,46,,46,,46,,,6,,11,,,,,,,0
950401,9504,,6,0,0,0,0,0,0,130,BP_Gadget_AgitDoor_Small,19001,1,1,0,0,0,0,1,7877,1899,728,0,0,0,0,,46,,46,,46,,,6,,11,,,,,,,0
950402,9504,,6,0,0,0,0,0,0,130,BP_Gadget_AgitDoor_Small,19001,1,1,0,0,0,0,1,9239,1898,728,0,0,0,0,,46,,46,,46,,,6,,11,,,,,,,0
999901,9999,,11,1,1,3,1,1,0,80,BP_Gadget_SecretMine_01,5,1,1,5,1,0,0,0,13207,41978,485,0,0,0,0,,32,"""holyTowerInfoId"":100001",46,,46,,,6,,11,,,,,* ,,0
2000001,20000,,11,1,1,2,1,1,0,100,BP_Gadget_RedCrystal_01,,1,0,,0,1800,0,0,0,0,0,0,90,0,0,,33,,46,,46,,,6,,11,,,,,,,0
2000101,20001,,11,0,0,0,1,1,0,100,BP_Gadget_Block_16,20000,1,1,1,1,0,0,1,-8406,-4343,130,0,-18,0,0,,46,,46,,46,,,6,,11,,,,,,,0
2000103,20001,,11,0,0,0,1,1,0,100,BP_Gadget_Block_16,20000,1,1,1,1,0,0,1,-4212,-8269,130,0,120,0,0,,46,,46,,46,,,6,,11,,,,,,,0
2000104,20001,,11,0,0,2,1,1,0,100,BP_Gadget_RedCrystal_01,20000,1,1,1,1,0,0,1,-9740,-11060,35,0,47,0,0,,36,,46,,46,,,6,,11,,,,,,,0
2000105,20001,,11,0,0,0,1,1,0,100,BP_Gadget_TutoArrow_01_Short_01,20000,1,1,1,1,0,0,1,-9418,-10724,130,0,45,0,0,,46,,46,,46,,,6,,11,,,,,,,0
2000106,20001,,11,0,0,0,1,1,0,100,BP_Gadget_Block_09,20000,1,1,1,1,0,0,1,-6275,-11475,130,0,-90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
2000107,20001,,11,0,0,0,1,1,0,100,BP_Gadget_Block_09,20000,1,1,1,1,0,0,1,-6275,-10580,130,0,-90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
2000108,20001,,11,0,0,0,1,1,0,100,BP_Gadget_Block_09,20000,1,1,1,1,0,0,1,-10188,-6696,130,0,0,0,0,,46,,46,,46,,,6,,11,,,,,,,0
2000109,20001,,11,0,0,0,1,1,0,100,BP_Gadget_Block_09,20000,1,1,1,1,0,0,1,-10830,-6639,130,0,0,0,0,,46,,46,,46,,,6,,11,,,,,,,0
2000110,20001,,11,0,0,0,1,1,0,100,BP_Gadget_Block_09,20000,1,1,1,1,0,0,1,-11930,-7310,130,0,65,0,0,,46,,46,,46,,,6,,11,,,,,,,0
2000111,20001,,11,0,0,0,1,1,0,100,BP_Gadget_Block_09,20000,1,1,1,1,0,0,1,-12160,-7945,130,0,65,0,0,,46,,46,,46,,,6,,11,,,,,,,0
2000112,20001,,11,0,0,0,1,1,0,100,BP_Gadget_Block_04,20000,1,1,1,1,0,0,1,-11561,-6683,130,0,75,0,0,,46,,46,,46,,,6,,11,,,,,,,0
2000201,20002,,11,0,0,0,1,1,0,100,BP_Gadget_Block_16,20001,1,1,1,1,0,0,1,-8406,-4343,130,0,-18,0,0,,46,,46,,46,,,6,,11,,,,,,,0
2000203,20002,,11,0,0,0,1,1,0,100,BP_Gadget_Block_16,20001,1,1,1,1,0,0,1,-4212,-8269,130,0,120,0,0,,46,,46,,46,,,6,,11,,,,,,,0
2000204,20002,,11,1,0,2,1,1,0,100,BP_Gadget_RedCrystal_01,20001,1,1,1,1,0,0,1,-9740,-11060,35,0,47,0,0,,36,,46,,46,,,6,,11,,,,,,,0
2000205,20002,,11,0,0,0,1,1,0,100,BP_Gadget_TutoArrow_01_Short_01,20001,1,1,1,1,0,0,1,-9418,-10724,130,0,45,0,0,,46,,46,,46,,,6,,11,,,,,,,0
2000206,20002,,11,0,0,0,1,1,0,100,BP_Gadget_Block_09,20001,1,1,1,1,0,0,1,-6275,-11475,130,0,-90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
2000207,20002,,11,0,0,0,1,1,0,100,BP_Gadget_Block_09,20001,1,1,1,1,0,0,1,-6275,-10580,130,0,-90,0,0,,46,,46,,46,,,6,,11,,,,,,,0
2000208,20002,,11,0,0,0,1,1,0,100,BP_Gadget_Block_09,20001,1,1,1,1,0,0,1,-10188,-6696,130,0,0,0,0,,46,,46,,46,,,6,,11,,,,,,,0
2000209,20002,,11,0,0,0,1,1,0,100,BP_Gadget_Block_09,20001,1,1,1,1,0,0,1,-10830,-6639,130,0,0,0,0,,46,,46,,46,,,6,,11,,,,,,,0
