Id,GroupId,Name,Description,Tire,Type,Grade,MaxLevel,LevelMatchGroupId,MaxCastDistance,PrevSkillId,FireCount,LightningEffectInfoId,MpMin,MpMax,MpGrowth,CastingTime,CoolTimeMin,CollisionUnitType,CollisionUnitParam,TargetType,MaxTargetCount,OffsetDistance,EffectFireConditionType,SkillDamageRatio,Animation,Rotatable,WeaponDependent,CameraShake,CameraShakeIntensity,CameraShakeObject,EffectDescription,Texture,HitFX,HitSocket,DirAlign,DirAlignRange,AddForceOnKill,Sound,BasicAttack,DetailType,ShowSkillArea,DashStart,AvailableUnderCC,SkillDialogue,SkillDialogGroupId,GroupRandomFireRate
990009,990009,망토 착용효과 - 일반 스킬 초기화 Lv9,,0,1,3,,,0,,1,,,,,,134,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990010,990010,망토 착용효과 - 일반 스킬 초기화 Lv10,,0,1,3,,,0,,1,,,,,,131,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990011,990011,망토 착용효과 - 일반 스킬 초기화 Lv11,,0,1,3,,,0,,1,,,,,,129,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990012,990012,망토 착용효과 - 일반 스킬 초기화 Lv12,,0,1,3,,,0,,1,,,,,,127,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990013,990013,망토 착용효과 - 일반 스킬 초기화 Lv13,,0,1,3,,,0,,1,,,,,,125,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990014,990014,망토 착용효과 - 일반 스킬 초기화 Lv14,,0,1,3,,,0,,1,,,,,,123,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990015,990015,망토 착용효과 - 일반 스킬 초기화 Lv15,,0,1,3,,,0,,1,,,,,,121,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990016,990016,망토 착용효과 - 일반 스킬 초기화 Lv16,,0,1,3,,,0,,1,,,,,,119,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990017,990017,망토 착용효과 - 일반 스킬 초기화 Lv17,,0,1,3,,,0,,1,,,,,,117,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990018,990018,망토 착용효과 - 일반 스킬 초기화 Lv18,,0,1,3,,,0,,1,,,,,,115,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990019,990019,망토 착용효과 - 일반 스킬 초기화 Lv19,,0,1,3,,,0,,1,,,,,,113,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990020,990020,망토 착용효과 - 일반 스킬 초기화 Lv20,,0,1,3,,,0,,1,,,,,,110,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990021,990021,망토 착용효과 - 일반 스킬 초기화 Lv21,,0,1,3,,,0,,1,,,,,,108,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990022,990022,망토 착용효과 - 일반 스킬 초기화 Lv22,,0,1,3,,,0,,1,,,,,,106,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990023,990023,망토 착용효과 - 일반 스킬 초기화 Lv23,,0,1,3,,,0,,1,,,,,,104,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990024,990024,망토 착용효과 - 일반 스킬 초기화 Lv24,,0,1,3,,,0,,1,,,,,,102,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990025,990025,망토 착용효과 - 일반 스킬 초기화 Lv25,,0,1,3,,,0,,1,,,,,,100,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990026,990026,망토 착용효과 - 일반 스킬 초기화 Lv26,,0,1,3,,,0,,1,,,,,,98,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990027,990027,망토 착용효과 - 일반 스킬 초기화 Lv27,,0,1,3,,,0,,1,,,,,,96,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990028,990028,망토 착용효과 - 일반 스킬 초기화 Lv28,,0,1,3,,,0,,1,,,,,,94,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990029,990029,망토 착용효과 - 일반 스킬 초기화 Lv29,,0,1,3,,,0,,1,,,,,,92,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990030,990030,망토 착용효과 - 일반 스킬 초기화 Lv30,,0,1,3,,,0,,1,,,,,,90,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990101,990101,망토 착용효과 - 하기오스의 낙뢰 Lv1,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990102,990102,망토 착용효과 - 하기오스의 낙뢰 Lv2,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990103,990103,망토 착용효과 - 하기오스의 낙뢰 Lv3,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990104,990104,망토 착용효과 - 하기오스의 낙뢰 Lv4,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990105,990105,망토 착용효과 - 하기오스의 낙뢰 Lv5,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990106,990106,망토 착용효과 - 하기오스의 낙뢰 Lv6,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990107,990107,망토 착용효과 - 하기오스의 낙뢰 Lv7,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990108,990108,망토 착용효과 - 하기오스의 낙뢰 Lv8,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990109,990109,망토 착용효과 - 하기오스의 낙뢰 Lv9,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990110,990110,망토 착용효과 - 하기오스의 낙뢰 Lv10,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990111,990111,망토 착용효과 - 하기오스의 낙뢰 Lv11,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990112,990112,망토 착용효과 - 하기오스의 낙뢰 Lv12,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990113,990113,망토 착용효과 - 하기오스의 낙뢰 Lv13,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990114,990114,망토 착용효과 - 하기오스의 낙뢰 Lv14,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990115,990115,망토 착용효과 - 하기오스의 낙뢰 Lv15,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990116,990116,망토 착용효과 - 하기오스의 낙뢰 Lv16,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990117,990117,망토 착용효과 - 하기오스의 낙뢰 Lv17,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990118,990118,망토 착용효과 - 하기오스의 낙뢰 Lv18,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990119,990119,망토 착용효과 - 하기오스의 낙뢰 Lv19,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990120,990120,망토 착용효과 - 하기오스의 낙뢰 Lv20,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990121,990121,망토 착용효과 - 하기오스의 낙뢰 Lv21,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990122,990122,망토 착용효과 - 하기오스의 낙뢰 Lv22,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990123,990123,망토 착용효과 - 하기오스의 낙뢰 Lv23,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990124,990124,망토 착용효과 - 하기오스의 낙뢰 Lv24,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990125,990125,망토 착용효과 - 하기오스의 낙뢰 Lv25,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990126,990126,망토 착용효과 - 하기오스의 낙뢰 Lv26,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990127,990127,망토 착용효과 - 하기오스의 낙뢰 Lv27,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990128,990128,망토 착용효과 - 하기오스의 낙뢰 Lv28,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990129,990129,망토 착용효과 - 하기오스의 낙뢰 Lv29,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990130,990130,망토 착용효과 - 하기오스의 낙뢰 Lv30,,,1,3,,,0,,1,,,,,,120,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990131,990131,망토 착용효과 - 하기오스의 낙뢰 발동 Lv1,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990132,990132,망토 착용효과 - 하기오스의 낙뢰 발동 Lv2,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990133,990133,망토 착용효과 - 하기오스의 낙뢰 발동 Lv3,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990134,990134,망토 착용효과 - 하기오스의 낙뢰 발동 Lv4,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990135,990135,망토 착용효과 - 하기오스의 낙뢰 발동 Lv5,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990136,990136,망토 착용효과 - 하기오스의 낙뢰 발동 Lv6,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990137,990137,망토 착용효과 - 하기오스의 낙뢰 발동 Lv7,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990138,990138,망토 착용효과 - 하기오스의 낙뢰 발동 Lv8,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990139,990139,망토 착용효과 - 하기오스의 낙뢰 발동 Lv9,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990140,990140,망토 착용효과 - 하기오스의 낙뢰 발동 Lv10,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990141,990141,망토 착용효과 - 하기오스의 낙뢰 발동 Lv11,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990142,990142,망토 착용효과 - 하기오스의 낙뢰 발동 Lv12,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990143,990143,망토 착용효과 - 하기오스의 낙뢰 발동 Lv13,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990144,990144,망토 착용효과 - 하기오스의 낙뢰 발동 Lv14,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990145,990145,망토 착용효과 - 하기오스의 낙뢰 발동 Lv15,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990146,990146,망토 착용효과 - 하기오스의 낙뢰 발동 Lv16,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990147,990147,망토 착용효과 - 하기오스의 낙뢰 발동 Lv17,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990148,990148,망토 착용효과 - 하기오스의 낙뢰 발동 Lv18,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990149,990149,망토 착용효과 - 하기오스의 낙뢰 발동 Lv19,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990150,990150,망토 착용효과 - 하기오스의 낙뢰 발동 Lv20,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990151,990151,망토 착용효과 - 하기오스의 낙뢰 발동 Lv21,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990152,990152,망토 착용효과 - 하기오스의 낙뢰 발동 Lv22,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990153,990153,망토 착용효과 - 하기오스의 낙뢰 발동 Lv23,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990154,990154,망토 착용효과 - 하기오스의 낙뢰 발동 Lv24,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990155,990155,망토 착용효과 - 하기오스의 낙뢰 발동 Lv25,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990156,990156,망토 착용효과 - 하기오스의 낙뢰 발동 Lv26,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990157,990157,망토 착용효과 - 하기오스의 낙뢰 발동 Lv27,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990158,990158,망토 착용효과 - 하기오스의 낙뢰 발동 Lv28,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990159,990159,망토 착용효과 - 하기오스의 낙뢰 발동 Lv29,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990160,990160,망토 착용효과 - 하기오스의 낙뢰 발동 Lv30,,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990161,990161,망토 착용효과 - 하기오스의 낙뢰 발동 Lv30 (스턴 낙뢰 용),,,0,3,,,200,,1,,,,,,1,0,"""radius"":500",1,1,,0,27000,,0,,,,,,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,0,0,0,0,,,10000
990201,990201,망토 착용효과 - PVE 공격무효화 보호막 Lv1,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990202,990202,망토 착용효과 - PVE 공격무효화 보호막 Lv2,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990203,990203,망토 착용효과 - PVE 공격무효화 보호막 Lv3,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990204,990204,망토 착용효과 - PVE 공격무효화 보호막 Lv4,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990205,990205,망토 착용효과 - PVE 공격무효화 보호막 Lv5,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990206,990206,망토 착용효과 - PVE 공격무효화 보호막 Lv6,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990207,990207,망토 착용효과 - PVE 공격무효화 보호막 Lv7,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990208,990208,망토 착용효과 - PVE 공격무효화 보호막 Lv8,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990209,990209,망토 착용효과 - PVE 공격무효화 보호막 Lv9,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990210,990210,망토 착용효과 - PVE 공격무효화 보호막 Lv10,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990211,990211,망토 착용효과 - PVE 공격무효화 보호막 Lv11,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990212,990212,망토 착용효과 - PVE 공격무효화 보호막 Lv12,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990213,990213,망토 착용효과 - PVE 공격무효화 보호막 Lv13,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990214,990214,망토 착용효과 - PVE 공격무효화 보호막 Lv14,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990215,990215,망토 착용효과 - PVE 공격무효화 보호막 Lv15,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990216,990216,망토 착용효과 - PVE 공격무효화 보호막 Lv16,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990217,990217,망토 착용효과 - PVE 공격무효화 보호막 Lv17,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990218,990218,망토 착용효과 - PVE 공격무효화 보호막 Lv18,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990219,990219,망토 착용효과 - PVE 공격무효화 보호막 Lv19,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990220,990220,망토 착용효과 - PVE 공격무효화 보호막 Lv20,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990221,990221,망토 착용효과 - PVE 공격무효화 보호막 Lv21,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990222,990222,망토 착용효과 - PVE 공격무효화 보호막 Lv22,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990223,990223,망토 착용효과 - PVE 공격무효화 보호막 Lv23,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990224,990224,망토 착용효과 - PVE 공격무효화 보호막 Lv24,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990225,990225,망토 착용효과 - PVE 공격무효화 보호막 Lv25,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990226,990226,망토 착용효과 - PVE 공격무효화 보호막 Lv26,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990227,990227,망토 착용효과 - PVE 공격무효화 보호막 Lv27,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990228,990228,망토 착용효과 - PVE 공격무효화 보호막 Lv28,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990229,990229,망토 착용효과 - PVE 공격무효화 보호막 Lv29,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990230,990230,망토 착용효과 - PVE 공격무효화 보호막 Lv30,,0,1,3,,,0,,1,,,,,,180,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990301,990301,망토 착용효과 - PVP 레어스킬 보호막 Lv1,,0,1,3,,,0,,1,,,,,,300,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990302,990302,망토 착용효과 - PVP 레어스킬 보호막 Lv2,,0,1,3,,,0,,1,,,,,,300,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990303,990303,망토 착용효과 - PVP 레어스킬 보호막 Lv3,,0,1,3,,,0,,1,,,,,,300,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990304,990304,망토 착용효과 - PVP 레어스킬 보호막 Lv4,,0,1,3,,,0,,1,,,,,,300,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
990305,990305,망토 착용효과 - PVP 레어스킬 보호막 Lv5,,0,1,3,,,0,,1,,,,,,300,0,"""radius"":800",5,1,0,3,,,0,111111,,,,,,,,0,,0,,0,4,0,0,0,,,10000
