Id,Type,GroupId,SwapPrint,SideType,ItemInfoId,LimitPeriod,LimitCount,ResultName,Param1,Param2,Param3,ItemCount,CostType,CostValue,EventId,MainType,UseConditionType,UseConditionParam,EventItemPeriodId
20305,3,1703211,1,2,911044,0,,"미확인 희귀 방어구 레시피
(레시피 - {Param1})",옵티무스 글러브,,,1,25,,,4,2,,
20306,3,1703211,1,1,703211,0,,,,,,1,25,,,4,2,,
20307,3,1703211,1,1,510105,0,,,,,,1500,25,,,4,2,,
20308,3,1703211,1,0,,0,,,,,,,6,,,4,2,,
20309,3,1703212,1,2,911044,0,,"미확인 희귀 방어구 레시피
(레시피 - {Param1})",옵티무스 부츠,,,1,25,,,4,2,,
20310,3,1703212,1,1,703212,0,,,,,,1,25,,,4,2,,
20311,3,1703212,1,1,510105,0,,,,,,1500,25,,,4,2,,
20312,3,1703212,1,0,,0,,,,,,,6,,,4,2,,
20313,3,701201,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",푸른 늑대 투구,,,1,25,,,4,2,,
20314,3,701201,1,1,701201,0,,,,,,1,25,,,4,2,,
20315,3,701201,1,1,510105,0,,,,,,500,25,,,4,2,,
20316,3,701201,1,0,,0,,,,,,,6,,,4,2,,
20317,3,701202,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",푸른 늑대 아머,,,1,25,,,4,2,,
20318,3,701202,1,1,701202,0,,,,,,1,25,,,4,2,,
20319,3,701202,1,1,510105,0,,,,,,500,25,,,4,2,,
20320,3,701202,1,0,,0,,,,,,,6,,,4,2,,
20321,3,701203,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",푸른 늑대 글러브,,,1,25,,,4,2,,
20322,3,701203,1,1,701203,0,,,,,,1,25,,,4,2,,
20323,3,701203,1,1,510105,0,,,,,,500,25,,,4,2,,
20324,3,701203,1,0,,0,,,,,,,6,,,4,2,,
20325,3,701204,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",푸른 늑대 부츠,,,1,25,,,4,2,,
20326,3,701204,1,1,701204,0,,,,,,1,25,,,4,2,,
20327,3,701204,1,1,510105,0,,,,,,500,25,,,4,2,,
20328,3,701204,1,0,,0,,,,,,,6,,,4,2,,
20329,3,701205,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",악몽 투구,,,1,25,,,4,2,,
20330,3,701205,1,1,701205,0,,,,,,1,25,,,4,2,,
20331,3,701205,1,1,510105,0,,,,,,500,25,,,4,2,,
20332,3,701205,1,0,,0,,,,,,,6,,,4,2,,
20333,3,701206,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",악몽 아머,,,1,25,,,4,2,,
20334,3,701206,1,1,701206,0,,,,,,1,25,,,4,2,,
20335,3,701206,1,1,510105,0,,,,,,500,25,,,4,2,,
20336,3,701206,1,0,,0,,,,,,,6,,,4,2,,
20337,3,701207,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",악몽 글러브,,,1,25,,,4,2,,
20338,3,701207,1,1,701207,0,,,,,,1,25,,,4,2,,
20339,3,701207,1,1,510105,0,,,,,,500,25,,,4,2,,
20340,3,701207,1,0,,0,,,,,,,6,,,4,2,,
20341,3,701208,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",악몽 부츠,,,1,25,,,4,2,,
20342,3,701208,1,1,701208,0,,,,,,1,25,,,4,2,,
20343,3,701208,1,1,510105,0,,,,,,500,25,,,4,2,,
20344,3,701208,1,0,,0,,,,,,,6,,,4,2,,
20345,3,701209,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",도미누스 투구,,,1,25,,,4,2,,
20346,3,701209,1,1,701209,0,,,,,,1,25,,,4,2,,
20347,3,701209,1,1,510105,0,,,,,,500,25,,,4,2,,
20348,3,701209,1,0,,0,,,,,,,6,,,4,2,,
20349,3,701210,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",도미누스 아머,,,1,25,,,4,2,,
20350,3,701210,1,1,701210,0,,,,,,1,25,,,4,2,,
20351,3,701210,1,1,510105,0,,,,,,500,25,,,4,2,,
20352,3,701210,1,0,,0,,,,,,,6,,,4,2,,
20353,3,701211,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",도미누스 글러브,,,1,25,,,4,2,,
20354,3,701211,1,1,701211,0,,,,,,1,25,,,4,2,,
20355,3,701211,1,1,510105,0,,,,,,500,25,,,4,2,,
20356,3,701211,1,0,,0,,,,,,,6,,,4,2,,
20357,3,701212,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",도미누스 부츠,,,1,25,,,4,2,,
20358,3,701212,1,1,701212,0,,,,,,1,25,,,4,2,,
20359,3,701212,1,1,510105,0,,,,,,500,25,,,4,2,,
20360,3,701212,1,0,,0,,,,,,,6,,,4,2,,
20361,3,701213,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",미스릴 투구,,,1,25,,,4,2,,
20362,3,701213,1,1,701213,0,,,,,,1,25,,,4,2,,
20363,3,701213,1,1,510105,0,,,,,,500,25,,,4,2,,
20364,3,701213,1,0,,0,,,,,,,6,,,4,2,,
20365,3,701214,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",미스릴 아머,,,1,25,,,4,2,,
20366,3,701214,1,1,701214,0,,,,,,1,25,,,4,2,,
20367,3,701214,1,1,510105,0,,,,,,500,25,,,4,2,,
20368,3,701214,1,0,,0,,,,,,,6,,,4,2,,
20369,3,701215,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",미스릴 글러브,,,1,25,,,4,2,,
20370,3,701215,1,1,701215,0,,,,,,1,25,,,4,2,,
20371,3,701215,1,1,510105,0,,,,,,500,25,,,4,2,,
20372,3,701215,1,0,,0,,,,,,,6,,,4,2,,
20373,3,701216,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",미스릴 부츠,,,1,25,,,4,2,,
20374,3,701216,1,1,701216,0,,,,,,1,25,,,4,2,,
20375,3,701216,1,1,510105,0,,,,,,500,25,,,4,2,,
20376,3,701216,1,0,,0,,,,,,,6,,,4,2,,
20377,3,702201,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",추적자 투구,,,1,25,,,4,2,,
20378,3,702201,1,1,702201,0,,,,,,1,25,,,4,2,,
20379,3,702201,1,1,510105,0,,,,,,500,25,,,4,2,,
20380,3,702201,1,0,,0,,,,,,,6,,,4,2,,
20381,3,702202,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",추적자 아머,,,1,25,,,4,2,,
20382,3,702202,1,1,702202,0,,,,,,1,25,,,4,2,,
20383,3,702202,1,1,510105,0,,,,,,500,25,,,4,2,,
20384,3,702202,1,0,,0,,,,,,,6,,,4,2,,
20385,3,702203,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",추적자 글러브,,,1,25,,,4,2,,
20386,3,702203,1,1,702203,0,,,,,,1,25,,,4,2,,
20387,3,702203,1,1,510105,0,,,,,,500,25,,,4,2,,
20388,3,702203,1,0,,0,,,,,,,6,,,4,2,,
20389,3,702204,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",추적자 부츠,,,1,25,,,4,2,,
20390,3,702204,1,1,702204,0,,,,,,1,25,,,4,2,,
20391,3,702204,1,1,510105,0,,,,,,500,25,,,4,2,,
20392,3,702204,1,0,,0,,,,,,,6,,,4,2,,
20393,3,702205,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",아바돈 투구,,,1,25,,,4,2,,
20394,3,702205,1,1,702205,0,,,,,,1,25,,,4,2,,
20395,3,702205,1,1,510105,0,,,,,,500,25,,,4,2,,
20396,3,702205,1,0,,0,,,,,,,6,,,4,2,,
20397,3,702206,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",아바돈 아머,,,1,25,,,4,2,,
20398,3,702206,1,1,702206,0,,,,,,1,25,,,4,2,,
20399,3,702206,1,1,510105,0,,,,,,500,25,,,4,2,,
20400,3,702206,1,0,,0,,,,,,,6,,,4,2,,
20401,3,702207,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",아바돈 글러브,,,1,25,,,4,2,,
20402,3,702207,1,1,702207,0,,,,,,1,25,,,4,2,,
20403,3,702207,1,1,510105,0,,,,,,500,25,,,4,2,,
20404,3,702207,1,0,,0,,,,,,,6,,,4,2,,
20405,3,702208,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",아바돈 부츠,,,1,25,,,4,2,,
20406,3,702208,1,1,702208,0,,,,,,1,25,,,4,2,,
20407,3,702208,1,1,510105,0,,,,,,500,25,,,4,2,,
20408,3,702208,1,0,,0,,,,,,,6,,,4,2,,
20409,3,702209,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",레기오스 투구,,,1,25,,,4,2,,
20410,3,702209,1,1,702209,0,,,,,,1,25,,,4,2,,
20411,3,702209,1,1,510105,0,,,,,,500,25,,,4,2,,
20412,3,702209,1,0,,0,,,,,,,6,,,4,2,,
20413,3,702210,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",레기오스 아머,,,1,25,,,4,2,,
20414,3,702210,1,1,702210,0,,,,,,1,25,,,4,2,,
20415,3,702210,1,1,510105,0,,,,,,500,25,,,4,2,,
20416,3,702210,1,0,,0,,,,,,,6,,,4,2,,
20417,3,702211,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",레기오스 글러브,,,1,25,,,4,2,,
20418,3,702211,1,1,702211,0,,,,,,1,25,,,4,2,,
20419,3,702211,1,1,510105,0,,,,,,500,25,,,4,2,,
20420,3,702211,1,0,,0,,,,,,,6,,,4,2,,
20421,3,702212,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",레기오스 부츠,,,1,25,,,4,2,,
20422,3,702212,1,1,702212,0,,,,,,1,25,,,4,2,,
20423,3,702212,1,1,510105,0,,,,,,500,25,,,4,2,,
20424,3,702212,1,0,,0,,,,,,,6,,,4,2,,
20425,3,702213,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",다크 크리스탈 투구,,,1,25,,,4,2,,
20426,3,702213,1,1,702213,0,,,,,,1,25,,,4,2,,
20427,3,702213,1,1,510105,0,,,,,,500,25,,,4,2,,
20428,3,702213,1,0,,0,,,,,,,6,,,4,2,,
20429,3,702214,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",다크 크리스탈 아머,,,1,25,,,4,2,,
20430,3,702214,1,1,702214,0,,,,,,1,25,,,4,2,,
20431,3,702214,1,1,510105,0,,,,,,500,25,,,4,2,,
20432,3,702214,1,0,,0,,,,,,,6,,,4,2,,
20433,3,702215,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",다크 크리스탈 글러브,,,1,25,,,4,2,,
20434,3,702215,1,1,702215,0,,,,,,1,25,,,4,2,,
20435,3,702215,1,1,510105,0,,,,,,500,25,,,4,2,,
20436,3,702215,1,0,,0,,,,,,,6,,,4,2,,
20437,3,702216,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",다크 크리스탈 부츠,,,1,25,,,4,2,,
20438,3,702216,1,1,702216,0,,,,,,1,25,,,4,2,,
20439,3,702216,1,1,510105,0,,,,,,500,25,,,4,2,,
20440,3,702216,1,0,,0,,,,,,,6,,,4,2,,
20441,3,703201,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",다이너스티 투구,,,1,25,,,4,2,,
20442,3,703201,1,1,703201,0,,,,,,1,25,,,4,2,,
20443,3,703201,1,1,510105,0,,,,,,500,25,,,4,2,,
20444,3,703201,1,0,,0,,,,,,,6,,,4,2,,
20445,3,703202,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",다이너스티 아머,,,1,25,,,4,2,,
20446,3,703202,1,1,703202,0,,,,,,1,25,,,4,2,,
20447,3,703202,1,1,510105,0,,,,,,500,25,,,4,2,,
20448,3,703202,1,0,,0,,,,,,,6,,,4,2,,
20449,3,703203,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",다이너스티 글러브,,,1,25,,,4,2,,
20450,3,703203,1,1,703203,0,,,,,,1,25,,,4,2,,
20451,3,703203,1,1,510105,0,,,,,,500,25,,,4,2,,
20452,3,703203,1,0,,0,,,,,,,6,,,4,2,,
20453,3,703204,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",다이너스티 부츠,,,1,25,,,4,2,,
20454,3,703204,1,1,703204,0,,,,,,1,25,,,4,2,,
20455,3,703204,1,1,510105,0,,,,,,500,25,,,4,2,,
20456,3,703204,1,0,,0,,,,,,,6,,,4,2,,
20457,3,703205,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",마제스틱 투구,,,1,25,,,4,2,,
20458,3,703205,1,1,703205,0,,,,,,1,25,,,4,2,,
20459,3,703205,1,1,510105,0,,,,,,500,25,,,4,2,,
20460,3,703205,1,0,,0,,,,,,,6,,,4,2,,
20461,3,703206,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",마제스틱 아머,,,1,25,,,4,2,,
20462,3,703206,1,1,703206,0,,,,,,1,25,,,4,2,,
20463,3,703206,1,1,510105,0,,,,,,500,25,,,4,2,,
20464,3,703206,1,0,,0,,,,,,,6,,,4,2,,
20465,3,703207,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",마제스틱 글러브,,,1,25,,,4,2,,
20466,3,703207,1,1,703207,0,,,,,,1,25,,,4,2,,
20467,3,703207,1,1,510105,0,,,,,,500,25,,,4,2,,
20468,3,703207,1,0,,0,,,,,,,6,,,4,2,,
20469,3,703208,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",마제스틱 부츠,,,1,25,,,4,2,,
20470,3,703208,1,1,703208,0,,,,,,1,25,,,4,2,,
20471,3,703208,1,1,510105,0,,,,,,500,25,,,4,2,,
20472,3,703208,1,0,,0,,,,,,,6,,,4,2,,
20473,3,703209,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",옵티무스 투구,,,1,25,,,4,2,,
20474,3,703209,1,1,703209,0,,,,,,1,25,,,4,2,,
20475,3,703209,1,1,510105,0,,,,,,500,25,,,4,2,,
20476,3,703209,1,0,,0,,,,,,,6,,,4,2,,
20477,3,703210,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",옵티무스 아머,,,1,25,,,4,2,,
20478,3,703210,1,1,703210,0,,,,,,1,25,,,4,2,,
20479,3,703210,1,1,510105,0,,,,,,500,25,,,4,2,,
20480,3,703210,1,0,,0,,,,,,,6,,,4,2,,
20481,3,703211,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",옵티무스 글러브,,,1,25,,,4,2,,
20482,3,703211,1,1,703211,0,,,,,,1,25,,,4,2,,
20483,3,703211,1,1,510105,0,,,,,,500,25,,,4,2,,
20484,3,703211,1,0,,0,,,,,,,6,,,4,2,,
20485,3,703212,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",옵티무스 부츠,,,1,25,,,4,2,,
20486,3,703212,1,1,703212,0,,,,,,1,25,,,4,2,,
20487,3,703212,1,1,510105,0,,,,,,500,25,,,4,2,,
20488,3,703212,1,0,,0,,,,,,,6,,,4,2,,
20489,3,703213,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",디바인 투구,,,1,25,,,4,2,,
20490,3,703213,1,1,703213,0,,,,,,1,25,,,4,2,,
20491,3,703213,1,1,510105,0,,,,,,500,25,,,4,2,,
20492,3,703213,1,0,,0,,,,,,,6,,,4,2,,
20493,3,703214,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",디바인 아머,,,1,25,,,4,2,,
20494,3,703214,1,1,703214,0,,,,,,1,25,,,4,2,,
20495,3,703214,1,1,510105,0,,,,,,500,25,,,4,2,,
20496,3,703214,1,0,,0,,,,,,,6,,,4,2,,
20497,3,703215,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",디바인 글러브,,,1,25,,,4,2,,
20498,3,703215,1,1,703215,0,,,,,,1,25,,,4,2,,
20499,3,703215,1,1,510105,0,,,,,,500,25,,,4,2,,
20500,3,703215,1,0,,0,,,,,,,6,,,4,2,,
20501,3,703216,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",디바인 부츠,,,1,25,,,4,2,,
20502,3,703216,1,1,703216,0,,,,,,1,25,,,4,2,,
20503,3,703216,1,1,510105,0,,,,,,500,25,,,4,2,,
20504,3,703216,1,0,,0,,,,,,,6,,,4,2,,
22700,3,701217,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",임페리얼 투구,,,1,25,,,4,2,,
22701,3,701217,1,1,701217,0,,,,,,1,25,,,4,2,,
22702,3,701217,1,1,510105,0,,,,,,500,25,,,4,2,,
22703,3,701217,1,0,,0,,,,,,,6,,,4,2,,
22800,3,701218,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",임페리얼 아머,,,1,25,,,4,2,,
22801,3,701218,1,1,701218,0,,,,,,1,25,,,4,2,,
22802,3,701218,1,1,510105,0,,,,,,500,25,,,4,2,,
22803,3,701218,1,0,,0,,,,,,,6,,,4,2,,
22900,3,701219,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",임페리얼 글러브,,,1,25,,,4,2,,
22901,3,701219,1,1,701219,0,,,,,,1,25,,,4,2,,
22902,3,701219,1,1,510105,0,,,,,,500,25,,,4,2,,
22903,3,701219,1,0,,0,,,,,,,6,,,4,2,,
23000,3,701220,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",임페리얼 부츠,,,1,25,,,4,2,,
23001,3,701220,1,1,701220,0,,,,,,1,25,,,4,2,,
23002,3,701220,1,1,510105,0,,,,,,500,25,,,4,2,,
23003,3,701220,1,0,,0,,,,,,,6,,,4,2,,
23100,3,702217,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",듀라코닉 투구,,,1,25,,,4,2,,
23101,3,702217,1,1,702217,0,,,,,,1,25,,,4,2,,
23102,3,702217,1,1,510105,0,,,,,,500,25,,,4,2,,
23103,3,702217,1,0,,0,,,,,,,6,,,4,2,,
23200,3,702218,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",듀라코닉 아머,,,1,25,,,4,2,,
23201,3,702218,1,1,702218,0,,,,,,1,25,,,4,2,,
23202,3,702218,1,1,510105,0,,,,,,500,25,,,4,2,,
23203,3,702218,1,0,,0,,,,,,,6,,,4,2,,
23300,3,702219,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",듀라코닉 글러브,,,1,25,,,4,2,,
23301,3,702219,1,1,702219,0,,,,,,1,25,,,4,2,,
23302,3,702219,1,1,510105,0,,,,,,500,25,,,4,2,,
23303,3,702219,1,0,,0,,,,,,,6,,,4,2,,
23400,3,702220,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",듀라코닉 부츠,,,1,25,,,4,2,,
23401,3,702220,1,1,702220,0,,,,,,1,25,,,4,2,,
23402,3,702220,1,1,510105,0,,,,,,500,25,,,4,2,,
23403,3,702220,1,0,,0,,,,,,,6,,,4,2,,
23500,3,703217,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",둠 투구,,,1,25,,,4,2,,
23501,3,703217,1,1,703217,0,,,,,,1,25,,,4,2,,
23502,3,703217,1,1,510105,0,,,,,,500,25,,,4,2,,
23503,3,703217,1,0,,0,,,,,,,6,,,4,2,,
23600,3,703218,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",둠 아머,,,1,25,,,4,2,,
23601,3,703218,1,1,703218,0,,,,,,1,25,,,4,2,,
23602,3,703218,1,1,510105,0,,,,,,500,25,,,4,2,,
23603,3,703218,1,0,,0,,,,,,,6,,,4,2,,
23700,3,703219,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",둠 글러브,,,1,25,,,4,2,,
23701,3,703219,1,1,703219,0,,,,,,1,25,,,4,2,,
23702,3,703219,1,1,510105,0,,,,,,500,25,,,4,2,,
23703,3,703219,1,0,,0,,,,,,,6,,,4,2,,
23800,3,703220,1,2,911015,0,,"미확인 방어구 레시피
(레시피 - {Param1})",둠 부츠,,,1,25,,,4,2,,
23801,3,703220,1,1,703220,0,,,,,,1,25,,,4,2,,
23802,3,703220,1,1,510105,0,,,,,,500,25,,,4,2,,
23803,3,703220,1,0,,0,,,,,,,6,,,4,2,,
20505,3,700001,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",엘븐 링,,,1,25,,,18,2,,
20506,3,700001,1,1,700001,0,,,,,,1,25,,,18,2,,
20507,3,700001,1,1,510106,0,,,,,,500,25,,,18,2,,
20508,3,700001,1,0,,0,,,,,,,6,,,18,2,,
20509,3,700002,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",엘븐 네크리스,,,1,25,,,18,2,,
20510,3,700002,1,1,700002,0,,,,,,1,25,,,18,2,,
20511,3,700002,1,1,510106,0,,,,,,500,25,,,18,2,,
20512,3,700002,1,0,,0,,,,,,,6,,,18,2,,
20513,3,700003,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",엘븐 이어링,,,1,25,,,18,2,,
20514,3,700003,1,1,700003,0,,,,,,1,25,,,18,2,,
20515,3,700003,1,1,510106,0,,,,,,500,25,,,18,2,,
20516,3,700003,1,0,,0,,,,,,,6,,,18,2,,
20517,3,700004,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",문스톤 링,,,1,25,,,18,2,,
20518,3,700004,1,1,700004,0,,,,,,1,25,,,18,2,,
20519,3,700004,1,1,510106,0,,,,,,500,25,,,18,2,,
20520,3,700004,1,0,,0,,,,,,,6,,,18,2,,
20521,3,700005,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",문스톤 네크리스,,,1,25,,,18,2,,
20522,3,700005,1,1,700005,0,,,,,,1,25,,,18,2,,
20523,3,700005,1,1,510106,0,,,,,,500,25,,,18,2,,
20524,3,700005,1,0,,0,,,,,,,6,,,18,2,,
20525,3,700006,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",문스톤 이어링,,,1,25,,,18,2,,
20526,3,700006,1,1,700006,0,,,,,,1,25,,,18,2,,
20527,3,700006,1,1,510106,0,,,,,,500,25,,,18,2,,
20528,3,700006,1,0,,0,,,,,,,6,,,18,2,,
20529,3,700013,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",나센 링,,,1,25,,,18,2,,
20530,3,700013,1,1,700013,0,,,,,,1,25,,,18,2,,
20531,3,700013,1,1,510106,0,,,,,,500,25,,,18,2,,
20532,3,700013,1,0,,0,,,,,,,6,,,18,2,,
20533,3,700014,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",나센 네크리스,,,1,25,,,18,2,,
20534,3,700014,1,1,700014,0,,,,,,1,25,,,18,2,,
20535,3,700014,1,1,510106,0,,,,,,500,25,,,18,2,,
20536,3,700014,1,0,,0,,,,,,,6,,,18,2,,
20537,3,700015,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",나센 이어링,,,1,25,,,18,2,,
20538,3,700015,1,1,700015,0,,,,,,1,25,,,18,2,,
20539,3,700015,1,1,510106,0,,,,,,500,25,,,18,2,,
20540,3,700015,1,0,,0,,,,,,,6,,,18,2,,
20541,3,700016,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",아르볼 링,,,1,25,,,18,2,,
20542,3,700016,1,1,700016,0,,,,,,1,25,,,18,2,,
20543,3,700016,1,1,510106,0,,,,,,500,25,,,18,2,,
20544,3,700016,1,0,,0,,,,,,,6,,,18,2,,
20545,3,700017,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",아르볼 네크리스,,,1,25,,,18,2,,
20546,3,700017,1,1,700017,0,,,,,,1,25,,,18,2,,
20547,3,700017,1,1,510106,0,,,,,,500,25,,,18,2,,
20548,3,700017,1,0,,0,,,,,,,6,,,18,2,,
20549,3,700018,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",아르볼 이어링,,,1,25,,,18,2,,
20550,3,700018,1,1,700018,0,,,,,,1,25,,,18,2,,
20551,3,700018,1,1,510106,0,,,,,,500,25,,,18,2,,
20552,3,700018,1,0,,0,,,,,,,6,,,18,2,,
20553,3,700010,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",피닉스 링,,,1,25,,,18,2,,
20554,3,700010,1,1,700010,0,,,,,,1,25,,,18,2,,
20555,3,700010,1,1,510106,0,,,,,,500,25,,,18,2,,
20556,3,700010,1,0,,0,,,,,,,6,,,18,2,,
20557,3,700011,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",피닉스 네크리스,,,1,25,,,18,2,,
20558,3,700011,1,1,700011,0,,,,,,1,25,,,18,2,,
20559,3,700011,1,1,510106,0,,,,,,500,25,,,18,2,,
20560,3,700011,1,0,,0,,,,,,,6,,,18,2,,
20561,3,700012,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",피닉스 이어링,,,1,25,,,18,2,,
20562,3,700012,1,1,700012,0,,,,,,1,25,,,18,2,,
20563,3,700012,1,1,510106,0,,,,,,500,25,,,18,2,,
20564,3,700012,1,0,,0,,,,,,,6,,,18,2,,
20565,3,700007,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",블랙오르 링,,,1,25,,,18,2,,
20566,3,700007,1,1,700007,0,,,,,,1,25,,,18,2,,
20567,3,700007,1,1,510106,0,,,,,,500,25,,,18,2,,
20568,3,700007,1,0,,0,,,,,,,6,,,18,2,,
20569,3,700008,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",블랙오르 네크리스,,,1,25,,,18,2,,
20570,3,700008,1,1,700008,0,,,,,,1,25,,,18,2,,
20571,3,700008,1,1,510106,0,,,,,,500,25,,,18,2,,
20572,3,700008,1,0,,0,,,,,,,6,,,18,2,,
20573,3,700009,1,2,911016,0,,"미확인 장신구 레시피
(레시피 - {Param1})",블랙오르 이어링,,,1,25,,,18,2,,
20574,3,700009,1,1,700009,0,,,,,,1,25,,,18,2,,
20575,3,700009,1,1,510106,0,,,,,,500,25,,,18,2,,
20576,3,700009,1,0,,0,,,,,,,6,,,18,2,,
20577,3,1711102,1,2,911038,0,,"미확인 희귀 무기 재료
({Param1})",오리칼쿰,,,1,25,,,5,2,,
20578,3,1711102,1,1,711102,0,,,,,,1,25,,,5,2,,
20579,3,1711102,1,1,510104,0,,,,,,100,25,,,5,2,,
20580,3,1711102,1,0,,0,,,,,,,6,,,5,2,,
20581,3,1712102,1,2,911038,0,,"미확인 희귀 무기 재료
({Param1})",강철,,,1,25,,,5,2,,
20582,3,1712102,1,1,712102,0,,,,,,1,25,,,5,2,,
20583,3,1712102,1,1,510104,0,,,,,,100,25,,,5,2,,
20584,3,1712102,1,0,,0,,,,,,,6,,,5,2,,
20585,3,1713102,1,2,911038,0,,"미확인 희귀 무기 재료
({Param1})",고급 원목,,,1,25,,,5,2,,
20586,3,1713102,1,1,713102,0,,,,,,1,25,,,5,2,,
20587,3,1713102,1,1,510104,0,,,,,,100,25,,,5,2,,
20588,3,1713102,1,0,,0,,,,,,,6,,,5,2,,
20589,3,711101,1,2,911019,0,,"미확인 무기 제작 재료
({Param1})",듀란딜 합금,,,1,25,,,5,2,,
20590,3,711101,1,1,711101,0,,,,,,1,25,,,5,2,,
20591,3,711101,1,1,510104,0,,,,,,30,25,,,5,2,,
20592,3,711101,1,0,,0,,,,,,,6,,,5,2,,
