Id,Title,Name,NameEN,Grade,Type,InteractionType,ScaleFactor,VisibleLevel,Level,BasicAttackSkillInfoIdList,CreateSkillInfoId,IgnoreHitAnim,Aggressive,Movable,Rotatable,IsMonster,SpawnAnim,DisableSpawnVFX,SpawnVFX,HitFX,HitSocket,HitSound,BP_Name,IconTexture,QuestOnly,AppearanceScenePlay,IsBoss,MonsterCoreItemInfoId,RaceType,RaceIconPath,JobIconPath,CutSceneType,UseMatineeActor,MonsterType,MonsterGrade,InteractionVoiceID,QuestFinishVoiceID,IconTexture2,IconTitle,MinimapMark
2210056,사도,아즈라엘,Apostle,2,17,24,1,1,162,71031,,0,0,0,0,0,,0,,,,,BP_Apostle,Icon_MonsterCore_Apostle,1,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Ranger,L,1,4,7,0,0,,,0
221101,,알펜 쿠거,WildCouger,0,17,24,1,1,120,50048,,0,1,1,1,1,,0,,,,,BP_WildCouger,Icon_MonsterCore_WildCouger,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
221102,,배고픈 불곰,Grizzly,1,17,24,1,1,120,50005,,0,1,1,1,1,,0,,,,,BP_Grizzly,Icon_MonsterCore_Grizzly,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,M,1,5,7,0,0,,,0
221103,동문 경비병,발루,Officer_02_Attack_Spear,1,17,24,1.2,1,124,151101,,0,1,1,1,1,,0,,,,,BP_Officer_02_Attack_Spear, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,4,7,91,92,,,0
221104,,기란 경비병,CityGuard_01_Attack_Spear,1,17,24,1,1,124,150201,,0,1,1,1,1,,0,,,,,BP_CityGuard_01_Attack_Spear, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,11,12,,,0
221105,,숲 늑대인간,WereWolf,0,17,24,1,1,124,50046,,0,1,1,1,1,,0,,,,,BP_WereWolf,Icon_MonsterCore_WereWolf,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
221106,석상 수집자,히메나,Medusa,0,17,24,1.5,1,124,50075,,0,1,1,1,1,,0,,,,,BP_Medusa,Icon_MonsterCore_Medusa,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Walker,M,1,4,7,0,0,,,0
221107,,현혹된 버그베어,KingBugbear,2,17,24,1,1,124,50007,,0,1,1,1,1,,0,,,,,BP_KingBugbear,Icon_MonsterCore_KingBugbear,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
221108,현혹된 버그베어,카짐,KingBugbear,2,17,24,1.3,1,124,50007,,0,1,1,1,1,,0,,,,,BP_KingBugbear,Icon_MonsterCore_KingBugbear,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Fighter,M,1,4,7,0,0,,,0
221109,,메두사,Medusa,0,17,24,1,1,124,50075,,0,1,1,1,1,,0,,,,,BP_Medusa,Icon_MonsterCore_Medusa,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Walker,M,1,5,7,0,0,,,0
221110,,엘더 디코르,Dicor,0,17,24,1,1,124,50101,,0,1,1,1,1,,0,,,,,BP_Dicor,Icon_MonsterCore_Dicor,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Guard,S,1,5,7,0,0,,,0
221111,,봉인의 수호자,Gargoyle,1,17,24,1.3,1,124,50078,,0,1,1,1,1,,0,,,,,BP_Gargoyle,Icon_MonsterCore_Gargoyle,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,4,7,0,0,,,0
221112,,수호자의 하수인,Snipe,0,17,24,1,1,128,50031,,0,1,1,1,1,,0,,,,,BP_Snipe,Icon_MonsterCore_Snipe,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,S,1,5,7,0,0,,,0
221113,,서큐버스 여왕,Succubus,0,17,24,1.2,1,124,50062,,0,1,1,1,1,,0,,,,,BP_Succubus,Icon_MonsterCore_Succubus,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Walker,M,1,4,7,0,0,,,0
221114,,현혹된 버그베어,KingBugbear,2,17,24,1,1,124,50007,,0,1,1,1,1,,0,,,,,BP_KingBugbear,Icon_MonsterCore_KingBugbear,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
221115,,어둠에 물든 스나이프,Snipe,0,17,24,1,1,128,50031,,0,1,1,1,1,,0,,,,,BP_Snipe,Icon_MonsterCore_Snipe,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,S,1,5,7,0,0,,,0
221122,,소환된 더스트 윈드,Gargoyle,1,17,24,1,1,124,50078,,0,1,1,1,1,,0,,,,,BP_Gargoyle,Icon_MonsterCore_Gargoyle,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,5,7,0,0,,,0
221123,,랑크 리자드맨 훈련병,LetoLizardman,1,17,24,1,1,132,50008,,0,1,1,1,1,,0,,,,,BP_LetoLizardman,Icon_MonsterCore_LetoLizardman,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
221126,,랑크 리자드맨 족장,LetoLizardmanChieftain,1,17,24,1.3,1,132,50080,,0,1,1,1,1,,0,,,,,BP_LetoLizardmanChieftain,Icon_MonsterCore_LetoLizardmanChieftain,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Fighter,M,1,4,7,0,0,,,0
221127,,랑크 리자드맨 호위병,MailleLizardmanWarrior,1,17,24,1,1,132,50012,,0,1,1,1,1,,0,,,,,BP_MailleLizardmanWarrior,Icon_MonsterCore_MailleLizardmanWarrior,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
221128,,랑크 리자드맨 근위병,MailleLizardmanWarrior,1,17,24,1,1,132,50012,,0,1,1,1,1,,0,,,,,BP_MailleLizardmanWarrior,Icon_MonsterCore_MailleLizardmanWarrior,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
221130,,랑크 리자드맨 대주술사,MailleLizardmanShaman,1,17,24,1.5,1,132,50011,,0,1,1,1,1,,0,,,,,BP_MailleLizardmanShaman,Icon_MonsterCore_MailleLizardmanShaman,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Shaman,M,1,4,7,0,0,,,0
221131,,랑크 리자드맨 돌격병,MailleLizardmanWarrior,1,17,24,1,1,132,50012,,0,1,1,1,1,,0,,,,,BP_MailleLizardmanWarrior,Icon_MonsterCore_MailleLizardmanWarrior,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
221132,,랑크 리자드맨 저격병,MailleLizardmanScout,0,17,24,1,1,132,50095,,0,1,1,1,1,,0,,,,,BP_MailleLizardmanScout,Icon_MonsterCore_MailleLizardmanScout,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
221134,,매혹적인 서큐버스,Succubus,0,17,24,1,1,128,50062,,0,1,1,1,1,,0,,,,,BP_Succubus,Icon_MonsterCore_Succubus,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Walker,M,1,5,7,0,0,,,0
221138,,랑크 리자드맨 돌격병,LetoLizardmanWarrior,1,17,24,1,1,132,50010,,0,1,1,1,1,,0,,,,,BP_LetoLizardmanWarrior,Icon_MonsterCore_LetoLizardmanWarrior,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
221141,,감시하는 웜,Wyrm,2,17,24,1,1,124,50076,,0,1,1,1,1,,0,,,,,BP_Wyrm,Icon_MonsterCore_Wyrm,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Patrol,L,1,5,7,0,0,,,0
221146,,랑크 리자드맨 돌격병,MailleLizardmanWarrior,1,17,24,1,1,132,50012,,0,1,1,1,1,,0,,,,,BP_MailleLizardmanWarrior,Icon_MonsterCore_MailleLizardmanWarrior,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
221147,,랑크 리자드맨 수색병,MailleLizardmanScout,0,17,24,1,1,132,50095,,0,1,1,1,1,,0,,,,,BP_MailleLizardmanScout,Icon_MonsterCore_MailleLizardmanScout,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
221149,,메두사,Medusa,0,17,24,1,1,124,50075,,0,1,1,1,1,,0,,,,,BP_Medusa,Icon_MonsterCore_Medusa,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Walker,M,1,5,7,0,0,,,0
221152,,서큐버스,Succubus,0,17,24,1,1,124,50062,,0,1,1,1,1,,0,,,,,BP_Succubus,Icon_MonsterCore_Succubus,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Walker,M,1,5,7,0,0,,,0
221158,,랑크 리자드맨 주술사,MailleLizardmanShaman,1,17,24,1,1,132,50011,,0,1,1,1,1,,0,,,,,BP_MailleLizardmanShaman,Icon_MonsterCore_MailleLizardmanShaman,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Shaman,M,1,5,7,0,0,,,0
221159,,랑크 리자드맨 투사,LetoLizardmanWarrior,1,17,24,1,1,132,50010,,0,1,1,1,1,,0,,,,,BP_LetoLizardmanWarrior,Icon_MonsterCore_LetoLizardmanWarrior,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
221165,데스페리온의 사역마,블러디 퀸,BloodyQueen,2,17,24,1,1,128,50090,,0,1,1,1,1,,0,,,,,BP_BloodyQueen,Icon_MonsterCore_BloodyQueen,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,L,1,4,7,0,0,,,0
221166,,여왕의 시녀,Succubus,0,17,24,1,1,128,50062,,0,1,1,1,1,,0,,,,,BP_Succubus,Icon_MonsterCore_Succubus,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Walker,M,1,5,7,0,0,,,0
221167,여왕의 악마,마투,DeathFire,0,17,24,1.5,1,128,50038,,0,1,1,1,1,,0,,,,,BP_DeathFire,Icon_MonsterCore_DeathFire,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Fighter,M,1,4,7,0,0,,,0
221168,,강탈당한 영혼,PortraitSpirit,1,17,24,1,1,128,50016,,0,1,1,1,1,,0,,,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
221169,,속박당한 영혼,PortraitSpirit,1,17,24,1,1,128,50016,,0,1,1,1,1,,0,,,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
221192,,기란 경비대장,Officer_Attack_Sword,1,17,24,1,0,120,151001,,0,1,1,1,1,,0,,,,,BP_Officer_Attack_Sword, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,4,7,39,40,,,0
221194,,기란 경비병,CityGuard,1,17,24,1,0,120,,,0,1,1,1,1,,0,,,,,BP_CityGuard,CityGuard_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,11,12,,,0
2211001,,메두사,Medusa,0,17,24,1,1,124,50075,,0,1,1,1,1,,0,,,,,BP_Medusa,Icon_MonsterCore_Medusa,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Walker,M,1,5,7,0,0,,,0
2211002,,엘렌의 부하,Medusa,0,17,24,1,1,124,50075,,0,1,1,1,1,,0,,,,,BP_Medusa,Icon_MonsterCore_Medusa,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Walker,M,1,5,7,0,0,,,0
2211003,스테노아의 시녀,엘렌,Medusa,0,17,24,1.3,1,124,50075,,0,1,1,1,1,,0,,,,,BP_Medusa,Icon_MonsterCore_Medusa,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Walker,M,1,4,7,0,0,,,0
2211004,,사나운 불곰,Grizzly,1,17,24,1,1,120,50005,,0,1,1,1,1,,0,,,,,BP_Grizzly,Icon_MonsterCore_Grizzly,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,M,1,5,7,0,0,,,0
2211005,,사나운 불곰,Grizzly,1,17,24,1,1,120,50005,,0,1,1,1,1,,0,,,,,BP_Grizzly,Icon_MonsterCore_Grizzly,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,M,1,5,7,0,0,,,0
2211006,,붉은 곰,Grizzly,1,17,24,1.5,1,120,50005,,0,1,1,1,1,,0,,,,,BP_Grizzly,Icon_MonsterCore_Grizzly,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,M,1,4,7,0,0,,,0
2211031,남문 경비대장,가드너,Officer_02_Attack_Spear,1,17,24,1,0,120,151101,,0,1,1,1,0,,0,,,,,BP_Officer_02_Attack_Spear, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,91,92,,,0
2211032,,기란 경비병,CityGuard_01_Attack_Spear,1,17,24,1,0,120,150201,,0,1,1,1,0,,0,,,,,BP_CityGuard_01_Attack_Spear, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,11,12,,,0
2211033,,시민1,ItemMerchant,1,17,24,1,0,120,,,0,1,1,1,0,,0,,,,,BP_ItemMerchant,ItemMerchant_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,17,18,,,0
2211034,,시민2,Student,1,17,24,1,0,120,,,0,1,1,1,0,,0,,,,,BP_Student,student,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,S,1,5,7,57,58,,,0
2211007,,미스티컬 위버,MysticalWeaver,0,17,24,1,1,128,50014,,0,1,1,1,1,,0,,,,,BP_MysticalWeaver,Icon_MonsterCore_MysticalWeaver,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Walker,S,1,5,7,0,0,,,0
2211039,,다크나이트,DarkKnight,2,17,24,1,1,128,50029,,0,1,1,1,1,,0,,,,,BP_DarkKnight,Icon_MonsterCore_DarkKnight,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
2211008,,미스티컬 위버,MysticalWeaver,0,17,24,1,1,128,50014,,0,1,1,1,1,,0,,,,,BP_MysticalWeaver,Icon_MonsterCore_MysticalWeaver,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Walker,S,1,5,7,0,0,,,0
2211040,,발리두스,Validus,1,17,24,1,1,128,50099,,0,1,1,1,1,,0,,,,,BP_Validus,Icon_MonsterCore_Validus,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,5,7,0,0,,,0
2211009,,데스파이어,DeathFire,0,17,24,1.8,1,128,50038,,0,1,1,1,1,,0,,,,,BP_DeathFire,Icon_MonsterCore_DeathFire,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Fighter,M,1,4,7,0,0,,,0
2211010,,방목 윈드수스,Windsus,0,17,24,1,1,124,50020,,0,1,1,1,1,,0,,,,,BP_Windsus,Icon_MonsterCore_Windsus,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
2211011,,방목 윈드수스,Windsus,0,17,24,1,1,124,50020,,0,1,1,1,1,,0,,,,,BP_Windsus,Icon_MonsterCore_Windsus,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
2211012,,검은 갈기,Windsus,0,17,24,1.5,1,124,50020,,0,1,1,1,1,,0,,,,,BP_Windsus,Icon_MonsterCore_Windsus,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,4,7,0,0,,,0
2211035,방목 관리인,쟝,Resident_02_Attack_Sword,1,17,24,1,0,124,151204,,0,1,1,1,0,,0,,,,,BP_Resident_02_Attack_Sword, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,45,46,,,0
2211013,,앤틸로프 수컷,Antelope,1,17,24,1,1,124,50001,,0,1,1,1,1,,0,,,,,BP_Antelope,Icon_MonsterCore_Antelope,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
2211014,,앤틸로프 수컷,Antelope,1,17,24,1,1,124,50001,,0,1,1,1,1,,0,,,,,BP_Antelope,Icon_MonsterCore_Antelope,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
2211015,,회색발굽,Antelope,1,17,24,1.5,1,124,50001,,0,1,1,1,1,,0,,,,,BP_Antelope,Icon_MonsterCore_Antelope,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,4,7,0,0,,,0
2211016,,엘더 디코르,Dicor,0,17,24,1,1,128,50101,,0,1,1,1,1,,0,,,,,BP_Dicor,Icon_MonsterCore_Dicor,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Guard,S,1,5,7,0,0,,,0
2211017,,여왕 디코르의 부하,Mandragora,0,17,24,1,1,128,50035,,0,1,1,1,1,,0,,,,,BP_Mandragora,Icon_MonsterCore_Mandragora,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,S,1,5,7,0,0,,,0
2211018,,여왕 디코르,Dicor,0,17,24,1.5,1,128,50101,,0,1,1,1,1,,0,,,,,BP_Dicor,Icon_MonsterCore_Dicor,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Guard,S,1,4,7,0,0,,,0
2211019,,랑크 리자드맨 수색병,MailleLizardmanScout,0,17,24,1,1,132,50095,,0,1,1,1,1,,0,,,,,BP_MailleLizardmanScout,Icon_MonsterCore_MailleLizardmanScout,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
2211020,,랑크 리자드맨 수색병,MailleLizardmanScout,0,17,24,1,1,132,50095,,0,1,1,1,1,,0,,,,,BP_MailleLizardmanScout,Icon_MonsterCore_MailleLizardmanScout,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
2211021,,수색대장 카지브,MailleLizardmanScout,0,17,24,1.3,1,132,50095,,0,1,1,1,1,,0,,,,,BP_MailleLizardmanScout,Icon_MonsterCore_MailleLizardmanScout,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Ranger,S,1,4,7,0,0,,,0
2211036,,랑크 리자드맨 돌격병,MailleLizardmanWarrior,1,17,24,1,1,132,50012,,0,1,1,1,1,,0,,,,,BP_MailleLizardmanWarrior,Icon_MonsterCore_MailleLizardmanWarrior,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
2211037,,랑크 리자드맨 돌격병,MailleLizardmanWarrior,1,17,24,1,1,132,50012,,0,1,1,1,1,,0,,,,,BP_MailleLizardmanWarrior,Icon_MonsterCore_MailleLizardmanWarrior,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
2211022,,랑크 리자드맨 고위 주술사,MailleLizardmanShaman,1,17,24,1,1,132,50011,,0,1,1,1,1,,0,,,,,BP_MailleLizardmanShaman,Icon_MonsterCore_MailleLizardmanShaman,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Shaman,M,1,5,7,0,0,,,0
2211023,,랑크 리자드맨 고위 주술사,MailleLizardmanShaman,1,17,24,1,1,132,50011,,0,1,1,1,1,,0,,,,,BP_MailleLizardmanShaman,Icon_MonsterCore_MailleLizardmanShaman,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Shaman,M,1,5,7,0,0,,,0
2211024,원로 주술사,크로토아,LetoLizardmanShaman,1,17,24,1.3,1,132,50009,,0,1,1,1,1,,0,,,,,BP_LetoLizardmanShaman,Icon_MonsterCore_LetoLizardmanShaman,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Shaman,M,1,4,7,0,0,,,0
2211038,토벌대 대장,맥나한,Officer_Attack_Sword,1,17,24,1,0,132,151001,,0,1,1,1,0,,0,,,,,BP_Officer_Attack_Sword, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,39,40,,,0
2211025,,웜,Wyrm,2,17,24,1,1,124,50076,,0,1,1,1,1,,0,,,,,BP_Wyrm,Icon_MonsterCore_Wyrm,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Patrol,L,1,5,7,0,0,,,0
2211026,,엑스틸의 부하,DragonhatchlingJam,1,17,24,1,1,124,50188,,0,1,1,1,1,,0,,,,,BP_DragonhatchlingJam, Icon_MonsterCore_Sample,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Walker,,1,5,7,0,0,,,0
2211027,,엑스텔,Boreas,1,17,24,1.5,1,124,50091,,0,1,1,1,1,,0,,,,,BP_Boreas,Icon_MonsterCore_Boreas,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Fighter,L,1,4,7,0,0,,,0
2211028,,폐허 스나이프,Snipe,0,17,24,1,1,120,50031,,0,1,1,1,1,,0,,,,,BP_Snipe,Icon_MonsterCore_Snipe,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,S,1,5,7,0,0,,,0
2211029,,우두머리 스나이프의 부하,DarkLeopard,0,17,24,1,1,120,50022,,0,1,1,1,1,,0,,,,,BP_DarkLeopard,Icon_MonsterCore_DarkLeopard,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Fighter,S,1,5,7,0,0,,,0
2211030,우두머리,폐허 스나이프,Snipe,0,17,24,1.5,1,120,50031,,0,1,1,1,1,,0,,,,,BP_Snipe,Icon_MonsterCore_Snipe,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,S,1,4,7,0,0,,,0
2211041,자켄 해적단,해적 좀비,Pirateszombie,0,17,24,1,1,262,50067,,0,1,1,1,1,,0,,,,,BP_Pirateszombie,Icon_MonsterCore_Pirateszombie,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Walker,S,1,5,7,0,0,,,0
2211042,자켄 해적단,자켄의 추적자,SkeletonChaser,0,17,24,1,1,262,50018,,0,1,1,1,1,,0,,,,,BP_SkeletonChaser,Icon_MonsterCore_SkeletonChaser,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Fighter,S,1,5,7,0,0,,,0
2211043,자켄 해적단,해적 좀비,Pirateszombie,0,17,24,1,1,262,50067,,0,0,1,1,0,,0,,,,,BP_Pirateszombie,Icon_MonsterCore_Pirateszombie,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Walker,S,1,5,7,0,0,,,0
2211044,,자켄의 환영,Zaken_Illusion,1,17,24,1,1,262,,,0,0,0,0,0,,0,,,,,BP_Zaken_Illusion, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
2211045,,자켄의 환영,Zaken_Illusion,1,17,24,1,1,262,50073,,0,1,1,1,1,,0,,,,,BP_Zaken_Illusion, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,4,7,0,0,,,0
2211046,자켄 해적단,해적 갑판장,PirateszombieCaptain,1,17,24,1,1,262,50072,,0,1,1,1,1,,0,,,,,BP_PirateszombieCaptain,Icon_MonsterCore_PiratesZombieCaptain,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
2211047,자켄 해적단,해적좀비 저격수,Pirateszombie_Bow,1,17,24,1,1,262,,,0,1,1,1,1,,0,,,,,BP_Pirateszombie_Bow, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
2211048,,변이된 알렉산더 경,PurgatoryZombie,2,17,24,1,1,262,50123,,0,1,1,1,1,,0,,,,,BP_PurgatoryZombie,Icon_MonsterCore_PurgatoryZombie,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Guard,L,1,4,7,0,0,,,0
2211049,,변이된 알렉산더 경,PurgatoryZombie,2,17,24,1,1,262,50123,,0,0,0,0,0,,0,,,,,BP_PurgatoryZombie,Icon_MonsterCore_PurgatoryZombie,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Guard,L,1,5,7,0,0,,,0
2211050,,기란 경비병,CityGuard_01_Attack_Spear,1,17,24,1,1,262,150201,,0,1,1,1,1,,0,,,,,BP_CityGuard_01_Attack_Spear, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,8,5,7,11,12,,,0
2211051,,자켄의 환영,Zaken_Illusion,1,17,24,1,1,262,,,0,0,1,1,0,,0,,,,,BP_Zaken_Illusion, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
221201,어둠의 결사,카르테스,DarkAssociation,0,17,24,1,1,136,50103,,0,1,1,1,1,,0,,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,4,7,15,16,,,0
221202,,올 마훔 도적단 지휘관,OlMahumGeneral,0,17,24,1,1,136,50093,,0,1,1,1,1,,0,,,,,BP_OlMahumGeneral,Icon_MonsterCore_OlMahumGeneral,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Walker,M,1,5,7,0,0,,,0
221203,올 마훔 도적단장,라이르,Traikan,2,17,24,1,1,136,71021,,0,1,1,1,1,,0,,,,,BP_Traikan,Icon_MonsterCore_Traikan,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,L,1,4,7,0,0,,,0
221204,,고뇌하는 하거인,Lorca,2,17,24,1,1,146,50034,,0,1,1,1,1,,0,,,,,BP_Lorca,Icon_MonsterCore_Lorca,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Fighter,L,1,5,7,0,0,,,0
221205,,올 마훔 도적단 약탈병,OlMahumScout,0,17,24,1,1,136,50025,,0,1,1,1,1,,0,,,,,BP_OlMahumScout,Icon_MonsterCore_OlMahumScout,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
221206,,올 마훔 도적단 경계병,OlMahumChampion,0,17,24,1,1,136,50026,,0,1,1,1,1,,0,,,,,BP_OlMahumChampion,Icon_MonsterCore_OlMahumChampion,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
221207,,올 마훔 도적단 전사,OlMahumChampion,0,17,24,1,1,136,50026,,0,1,1,1,1,,0,,,,,BP_OlMahumChampion,Icon_MonsterCore_OlMahumChampion,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
221208,,오른팔의 졸개,OlMahumScout,0,17,24,1,1,136,50025,,0,1,1,1,1,,0,,,,,BP_OlMahumScout,Icon_MonsterCore_OlMahumScout,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
221209,,라이르의 저격수,OlMahumArcher,0,17,24,1,1,136,50094,,0,1,1,1,1,,0,,,,,BP_OlMahumArcher,Icon_MonsterCore_OlMahumArcher,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
221210,,라이르의 근위병,OlMahumChampion,0,17,24,1,1,136,50026,,0,1,1,1,1,,0,,,,,BP_OlMahumChampion,Icon_MonsterCore_OlMahumChampion,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
