Id,Name,BuffType,ClientType,Param,EffectTypeName,Group,StackCount,Duration,Period,VisualEffectId,ExtendVisualEffectId,ExcpetRoomType,IconTexture,CameraShake,CameraShakeIntensity,Sound,Desc,DescAddBuffId,GetBuffVisible
906000,명예의 전장 부활 보호,7,18,,명예의 전장 부활 보호,,1,5000,,,,,Icon_Buff_Invincible,,,,피해를 받지 않습니다. 적을 공격하면 무적 버프가 해제됩니다.,,0
906001,명예의 전장,7,18,,HP 회복,,1,100,100,,,,,,,Interface/UI_Dungeon_Buff_Defence_1,아군의 HP가 회복됩니다.,,0
906002,명예의 전장,7,0,,HP 회복 효과,,1,4000,1000,100006,,,Icon_Buff_HPRegen,,,,아군의 HP가 회복됩니다.,,0
906003,명예의 전장,7,0,,이동속도 상승,,1,30000,,500004,,,Icon_Buff_MoveSpeed,,,Interface/UI_Dungeon_Buff_Speed_1,아군의 이동속도가 증가합니다.,,0
906100,용맹의 전장 부활 보호,7,18,,용맹의 전장 부활 보호,,1,5000,,,,,Icon_Buff_Invincible,,,,피해를 받지 않습니다. 적을 공격하면 무적 버프가 해제됩니다.,,0
906101,용맹의 전장,7,18,,HP 회복,,1,5000,1000,500002,,,Icon_Buff_HPRegen,,,Interface/UI_Dungeon_Buff_Defence_1,HP가 회복됩니다.,,0
906102,용맹의 전장,7,18,,이동속도 상승,,1,30000,,500004,,,Icon_Buff_MoveSpeed,,,Interface/UI_Dungeon_Buff_Speed_1,이동속도가 증가합니다.,,0
906500,난투장 부활 보호,7,18,,난투장 부활 보호,,1,5000,,,,,Icon_Buff_Invincible,,,,피해를 받지 않습니다. 적을 공격하면 무적 버프가 해제됩니다.,,0
906501,난투장 성소,7,18,,난투장 성소,,1,30000,,400005,,,Icon_Skill_Passive_21251,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,"공격력, 방어력, 공격속도, 이동속도가 30% 상승",,0
11,정령탄,3,18,,정령탄,,1,5000,,100005,,,Icon_Buff_AttackPower,,,PC/Skill/SKill_SoulShot_Cast_01,정령탄입니다.,,0
12,넉백 테스트용,7,2,,넉다운,1003,1,5000,,,,,Icon_Debuff_KnockDown,,,,넉백 테스트용입니다.,,0
100001,무적 버프,7,18,,무적,,1,3600000,,100001,,,Icon_Buff_Invincible,,,,무적 버프입니다.,,0
100002,투명 버프,7,5,,투명,,1,3600000,,,,,Icon_Buff_Invincible,,,,투명 버프입니다.,,0
100003,튼튼 버프,7,18,,튼튼,,1,3600000,,100003,,,Icon_Buff_Invincible,,,,튼튼 버프입니다.,,0
100004,똑똑 버프,7,18,,똑똑,,1,3600000,,,,,Icon_Buff_MPRegen,,,,똑똑 버프입니다.,,0
100005,원킬 버프,7,18,,원킬,,1,3600000,,,,,Icon_Buff_CriticalDamage,,,,원킬 버프입니다.,,0
100006,대지의 기운,7,0,,공격력 증가,,1,180000,,500005,,,Buff_Siege_Altar_04,,,,"대지의 제단의 가호 : 물리, 마법 공격력 10% 상승",,0
100007,바람의 기운,7,0,,공격력 증가,,1,180000,,500005,,,Buff_Siege_Altar_02,,,,"바람의 제단의 가호 : 물리, 마법 공격력 10% 상승",,0
100008,제단의 가호,7,0,,공격력 증가,,1,180000,,500006,,,Buff_Siege_Altar_05,,,,"제단의 힘이 증폭되어 물리, 마법 공격력 30% 추가 상승",,0
100009,PK 방지버프,7,18,,PK방지,,1,3600000,,100003,,,Icon_Buff_Invincible,,,,Pk방지 버프입니다.,,0
100011,콤보 효과 LV1,7,18,,콤보 10,,1,3600000,,,,,,,,,콤보 10 버프입니다. 아이콘 표시X,,0
100012,콤보 효과 LV2,7,18,,콤보 20,,1,3600000,,,,,,,,,콤보 20 버프입니다. 아이콘 표시X,,0
100013,콤보 효과 LV3,7,18,,콤보 40,,1,3600000,,,,,,,,,콤보 40 버프입니다. 아이콘 표시X,,0
100014,콤보 효과 LV4,7,18,,콤보 60,,1,3600000,,,,,,,,,콤보 60 버프입니다. 아이콘 표시X,,0
100015,콤보 효과 LV5,7,18,,콤보 90,,1,3600000,,,,,,,,,콤보 90 버프입니다. 아이콘 표시X,,0
100016,콤보 효과 LV6,7,18,,콤보 120,,1,3600000,,,,,,,,,콤보 120 버프입니다. 아이콘 표시X,,0
100017,콤보 효과 LV7,7,18,,콤보 160,,1,3600000,,,,,,,,,콤보 160 버프입니다. 아이콘 표시X,,0
100018,콤보 효과 LV8,7,18,,콤보 200,,1,3600000,,,,,,,,,콤보 200 버프입니다. 아이콘 표시X,,0
100019,콤보 효과 LV9,7,18,,콤보 250,,1,3600000,,,,,,,,,콤보 250 버프입니다. 아이콘 표시X,,0
100020,콤보 효과 LV10,7,18,,콤보 300,,1,3600000,,,,,,,,,콤보 300 버프입니다. 아이콘 표시X,,0
100021,양심의 가책,7,18,,공방 감소,100021,1,1800000,,,,,Icon_Buff_CriticalRate,,,,양심의 가책이 커져 힘이 나지 않습니다,,0
100031,PvP 보정버프,7,18,,공방 증가,,1,3600000,,,,,Icon_Buff_CriticalRate,,,,양심의 가책이 커져 힘이 나지 않습니다,,0
200000,보호,7,18,,보호,,1,2000,,100001,,,Icon_Buff_Invincible,,,,무적 버프입니다.,,0
200001,불의 기운,7,0,,"이속, 공속 증가",,1,180000,,100003,,,Buff_Siege_Altar_03,,,,"불의 제단의 가호로 이동속도가 10%, 공격 속도가 10% 증가됩니다.",,0
200002,물의 기운,7,0,,"이속 증가, 스킬 쿨타임 감소",,1,180000,,100003,,,Buff_Siege_Altar_01,,,,물의 제단의 가호로 이동속도가 10% 증가하고 스킬 쿨타임이 15% 감소됩니다.,,0
200003,공성 영웅 LV1,7,18,,공방 증가 1,200003,1,3600000,,,,,,,,,"공격력, 방어력 1% 증가",,0
200004,공성 영웅 LV2,7,18,,공방 증가 2,200003,1,3600000,,,,,,,,,"공격력, 방어력 2% 증가",,0
200005,공성 영웅 LV3,7,18,,공방 증가 3,200003,1,3600000,,,,,,,,,"공격력, 방어력 3% 증가",,0
200006,공성 영웅 LV4,7,18,,공방 증가 4,200003,1,3600000,,,,,,,,,"공격력, 방어력 4% 증가",,0
200007,공성 영웅 LV5,7,18,,공방 증가 5,200003,1,3600000,,,,,,,,,"공격력, 방어력 5% 증가",,0
200008,공성 영웅 LV6,7,18,,공방 증가 6,200003,1,3600000,,,,,,,,,"공격력, 방어력 6% 증가",,0
200009,공성 영웅 LV7,7,18,,공방 증가 7,200003,1,3600000,,,,,,,,,"공격력, 방어력 7% 증가",,0
200013,공성 영웅 LV1,7,18,,공방 증가 1,200013,1,3600000,,,,,,,,,"공격력, 방어력 1% 증가",,0
200014,공성 영웅 LV2,7,18,,공방 증가 2,200013,1,3600000,,,,,,,,,"공격력, 방어력 2% 증가",,0
200015,공성 영웅 LV3,7,18,,공방 증가 3,200013,1,3600000,,,,,,,,,"공격력, 방어력 3% 증가",,0
200016,공성 영웅 LV4,7,18,,공방 증가 4,200013,1,3600000,,,,,,,,,"공격력, 방어력 4% 증가",,0
200017,공성 영웅 LV5,7,18,,공방 증가 5,200013,1,3600000,,,,,,,,,"공격력, 방어력 5% 증가",,0
200018,공성 영웅 LV6,7,18,,공방 증가 6,200013,1,3600000,,,,,,,,,"공격력, 방어력 6% 증가",,0
200019,공성 영웅 LV7,7,18,,공방 증가 7,200013,1,3600000,,,,,,,,,"공격력, 방어력 7% 증가",,0
300001,성의 위엄,7,18,,경험치 획득 증가,,1,0,,,,,Icon_Buff_CastleSIegeLocal,,,,"몬스터 처치로 획득하는 경험치 50% 증가
점령한 성의 영지에서만 적용됩니다.",,0
300002,글루디오 성,7,18,,"공격력, 방어력 1.5% 증가 ",,1,0,,,,,Icon_Buff_CastleSIegeGlobal,,,,"공격력, 방어력 1.5% 증가
(공성전, 요새전 제외)",,0
300003,디온 성,7,18,,"공격력, 방어력 2% 증가 ",,1,0,,,,,Icon_Buff_CastleSIegeGlobal,,,,"공격력, 방어력 2% 증가
(공성전, 요새전 제외)",,0
300004,기란 성,7,18,,"공격력, 방어력 2.5% 증가 ",,1,0,,,,,Icon_Buff_CastleSIegeGlobal,,,,"공격력, 방어력 2.5% 증가
(공성전, 요새전 제외)",,0
300005,오렌 성,7,18,,"공격력, 방어력 3% 증가 ",,1,0,,,,,Icon_Buff_CastleSIegeGlobal,,,,"공격력, 방어력 3% 증가
(공성전, 요새전 제외)",,0
301001,요새의 축복,7,18,,몬스터 코어 획득 확률 증가,,1,0,,,,,Icon_Buff_FortressSIegeLocal,,,,"몬스터 코어 획득 확률 50% 증가
점령한 요새의 지역에서만 적용됩니다.",,0
301002,글루딘 가도 요새,7,18,,일반 몬스터에게 주는 피해 증가,,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,일반 몬스터에게 주는 피해 5% 증가,,0
301003,글루디오 평원 요새,7,18,,일반 몬스터에게 받는 피해 감소,,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,일반 몬스터에게 받는 피해 2% 감소,,0
301004,윈다우드 장원 요새,7,18,,일반 몬스터에게 주는 피해 증가,,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,일반 몬스터에게 주는 피해 10% 증가,,0
301005,황무지 요새,7,18,,일반 몬스터에게 받는 피해 감소,,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,일반 몬스터에게 받는 피해 4% 감소,,0
301006,디온 목초지 요새,7,18,,엘리트 몬스터에게 주는 피해 증가,,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,엘리트 몬스터에게 주는 피해 5% 증가,,0
301007,크루마 늪지 요새,7,18,,엘리트 몬스터에게 받는 피해 감소,,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,엘리트 몬스터에게 받는 피해 2% 감소,,0
301008,투쟁의 봉우리 요새,7,18,,엘리트 몬스터에게 주는 피해 증가,,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,엘리트 몬스터에게 주는 피해 10% 증가,,0
301009,절규의 땅 요새,7,18,,엘리트 몬스터에게 받는 피해 감소,,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,엘리트 몬스터에게 받는 피해 4% 감소,,0
301010,기란 자치령 요새,7,18,,보스 몬스터에게 주는 피해 증가,,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,보스 몬스터에게 주는 피해 5% 증가,,0
301011,죽음 안개 해안 요새,7,18,,보스 몬스터에게 받는 피해 감소,,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,보스 몬스터에게 받는 피해 2% 감소,,0
301012,악마섬 요새,7,18,,보스 몬스터에게 주는 피해 증가,,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,보스 몬스터에게 주는 피해 10% 증가,,0
301013,죽음의 연도 요새,7,18,,보스 몬스터에게 받는 피해 감소,,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,보스 몬스터에게 받는 피해 4% 감소,,0
301014,용의 계곡 요새,7,18,,플레이어에게 주는 피해 증가,,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,"플레이어에게 주는 피해 2% 증가
(공성전, 요새전 제외)",,0
301015,북풍의 고원 요새,7,18,,플레이어에게 받는 피해 감소,,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,"플레이어에게 받는 피해 2% 감소
(공성전, 요새전 제외)",,0
301016,정지된 시간의 땅 요새,7,18,,플레이어에게 주는 피해 증가,,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,"플레이어에게 주는 피해 4% 증가
(공성전, 요새전 제외)",,0
301017,상아탑 자치 구역 요새,7,18,,플레이어에게 받는 피해 감소,,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,"플레이어에게 받는 피해 4% 감소
(공성전, 요새전 제외)",,0
301018,말하는 섬 요새,7,18,,이동속도 증가,,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,"이동속도 2.5% 증가
(공성전, 요새전 제외)",,0
301030,요새 점령 버프 C,7,18,,"HP, MP 이동속도 증가",,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,"HP, MP, 이동속도 2% 증가
(공성전, 요새전 제외)",,0
301031,요새 점령 버프 B,7,18,,"HP, MP 이동속도 증가",,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,"HP, MP, 이동속도 2% 증가
(공성전, 요새전 제외)",,0
301032,요새 점령 버프 A,7,18,,"HP, MP 이동속도 증가",,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,"HP, MP, 이동속도 3% 증가
(공성전, 요새전 제외)",,0
301033,요새 점령 버프 S,7,18,,"HP, MP 이동속도 증가",,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,"HP, MP, 이동속도 4% 증가
(공성전, 요새전 제외)",,0
301034,요새 점령 버프 R,7,18,,"HP, MP 이동속도 증가",,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,"HP, MP, 이동속도 6% 증가
(공성전, 요새전 제외)",,0
301035,요새 점령 버프 SR,7,18,,"HP, MP 이동속도 증가",,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,"HP, MP, 이동속도 8% 증가
(공성전, 요새전 제외)",,0
301036,요새 점령 버프 UR,7,18,,"HP, MP 이동속도 증가",,1,0,,,,,Icon_Buff_FortressSIegeGlobal,,,,"HP, MP, 이동속도 10% 증가
(공성전, 요새전 제외)",,0
302001,군주의 지혜,1,0,,"HP, MP 포션 효율 증가",,1,3600000,,302001,,SiegeWorld,Icon_Buff_GuildMaster_01,,,,"HP, MP 포션 효율 20% 증가 (공성전, 요새전 제외)",,0
302002,군주의 영광,1,0,,"몬스터 처치로 얻는 경험치 획득량, 코어 획득 확률 증가",,1,3600000,,302002,,"SiegeWorld,GatheringDungeonWorld",Icon_Buff_GuildMaster_02,,,,"몬스터 처치로 얻는 경험치 획득량, 코어 획득 확률 20% 증가",,0
302003,군주의 은총,1,0,,"몬스터 처치로 얻는 아이템 획득 확률, 아데나 획득량 증가",,1,3600000,,302003,,SiegeWorld,Icon_Buff_GuildMaster_03,,,,"몬스터 처치로 얻는 아데나 획득량, 아이템 획득 확률 20% 증가",,0
400001,성소 버프,7,0,,"아데나, 경험치 획득량 및 이동속도 증가",,5,1800000,,"400001,400002,400003,400004,400005",,,Icon_Skill_Passive_20261,,,,"골드, 경험치획득량 및 이동속도 증가",,0
400002,그랑카인의 분노,7,0,,"공격력, 방어력, 공격속도 증가",,1,1800000,,400005,,,Icon_Skill_Passive_20261,,,,"공격력, 방어력, 공격속도 증가",,0
500001,엘드루의 분노,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0}}","공격력, 방어력, 이동속도, 공격속도 증가",,1,3600000,,,,,,,,,"약한 적에대한 분노 표출 / 공격력, 방어력 2배, 이동속도, 공격속도 일정량 증가",,0
510001,매일다이아 보너스 버프,7,18,,이동속도 증가,,1,0,,,,,Icon_Buff_GuildMaster_01,,,,이동속도 8% 증가,,0
510002,매일 사냥 혜택 버프,7,18,,"아이템 획득 확률, 아데나 획득량 20% 증가",,1,0,,,,,Icon_Buff_HotTimeEvent02,,,,아이템 획득 확률 / 아데나 획득량 20% 증가,,0
510003,운영자 이벤트용 버프,7,0,,"피해량 증가 -500%, 무적버프, 상태이상면역, HP 5000",,2,3600000,,,,,,,,,,,0
510004,운영자 이벤트용 버프,7,0,,"피해량 증가 -500%, 스트롱 버프, 상태이상면역, HP 5000",,1,3600000,,402,,,,,,,,,0
510005,투명 포션,7,5,,투명 버프,,2,3600000,,,,,,,,,,,0
510006,투명 해제,7,0,,투명 버프 해제,,1,3600000,,,,,,,,,,,0
900001,오만의탑 보스 강조용,7,6,,강하다,,1,3600000,,,,,,,,,강하다,,0
301,라텔 로버스트의 축복1,7,0,,이동속도,,1,180000,,301,,,Icon_Buff_MoveSpeed,,,,라텔 로버스트의 축복으로 이동속도가 증가합니다.,,0
302,라텔 로버스트의 축복2,7,0,,채집속도,,1,120000,,302,,,Icon_Buff_GatheringSpeed,,,,라텔 로버스트의 축복으로 채집속도가 증가합니다.,,0
303,라텔 로버스트의 축복3,7,0,,채집량,,1,60000,,303,,,Icon_Buff_GatheringAmount,,,,라텔 로버스트의 축복으로 채집량이 증가합니다.,,0
304,정원의 수호자의 축복,7,0,,정원의 수호자 버프,,1,10000,,,,,Icon_Buff_GatheringAmount,,,,정원의 수호자가 내리는 축복입니다. 채집량이 2배 증가합니다.,,0
305,정원의 수호자,7,18,,정원의 수호자,,1,0,5000,,,,Icon_Buff_AttackPower,,,,정원의 수호자 최초 스폰 시 사용하는 스킬,,0
306,정원의 수호자 이펙트,7,18,,정원의 수호자 이펙트,,1,5000,,305,,,Icon_Buff_AttackPower,,,,정원의 수호자가 주기적으로 사용하는 스킬의 이펙트,,0
312,주황 픽시 스폰,7,0,,주황 픽시 스폰,,1,300000,1000,601005,,,,,,PC/Skill/Item_Buff_Guild_SpeedDown_01,주황,,0
314,파랑 픽시 스폰,7,0,,파랑 픽시 스폰,,1,300000,2000,601003,,,,,,PC/Skill/Item_Buff_Guild_Frozen_01,파랑,,0
315,이동 속도 감소,7,0,,이동 속도 감소,,1,2500,,,,,Icon_Debuff_Slow,,,,파랑 픽시가 격노하여 이동 속도가 대폭 감소합니다.,,0
316,정신 지배,7,10,,정신 지배,,1,5000,,300013,,,Icon_Skill_Active_72045,,,,보라 픽시가 격노하여 혼란에 빠져 적과 아군을 구분하지 못합니다.,,0
317,공격 속도 감소,7,0,,공격 속도 감소,,1,5000,,,,,Icon_Debuff_KnockDown,,,,주황 픽시가 격노하여 공격 속도가 대폭 감소합니다.,,0
321,자폭 타이머,7,12,"{""Icon"":""/Game/UI/Icon_Buff_Agit6"",
""ShowTimer"":1}",자폭 남은 시간,,1,20000,,,,,,,,,,,0
322,자폭 연출용 버프1,7,6,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":20,
""Speed"":5}",,,1,20000,,,,,,,,,,,0
323,자폭 연출용 버프2,7,6,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":50,
""Speed"":15}",,,1,20000,,,,,,,,,,,0
324,주황 픽시 스턴,7,4,,스턴,,1,5000,,1,,,Icon_Debuff_Stun,,,,주황 픽시를 격노하여 기절합니다.,,0
401,회복의 샘,7,18,,회복의 샘,,1,0,2000,100001,,,,,,,회복의 샘 최초 스폰 시 사용하는 스킬,,0
402,회복의 샘 버프,7,18,,회복의 샘 버프,,1,1000,1000,100001,,,,,,,회복의 샘 주변에서는 HP가 빠르게 회복됩니다.,,0
403,요새전 부활 버프,7,18,,무적,,1,2000,,100001,,,Icon_Buff_Invincible,,,,"요새전에서 부활 시, 일시적으로 무적 상태가 됩니다.",,0
451,공성전 수성 측 부활 버프,7,18,,무적,,1,2000,,,,,Icon_Buff_Invincible,,,,"공성전에서 부활 시, 일시적으로 무적 상태가 됩니다.",,0
452,공성전 수성 측 부활 버프,7,18,,이동속도,,1,5000,,100001,,,Icon_Buff_MoveSpeed,,,,"공성전에서 부활 시, 일시적으로 빠르게 이동할 수 있습니다.",,0
453,공성전 공성 측 부활 버프,7,18,,무적,,1,2000,,,,,Icon_Buff_Invincible,,,,"공성전에서 부활 시, 일시적으로 무적 상태가 됩니다.",,0
454,공성전 공성 측 부활 버프,7,18,,이동속도,,1,10000,,100001,,,Icon_Buff_MoveSpeed,,,,"공성전에서 부활 시, 일시적으로 빠르게 이동할 수 있습니다.",,0
501,PK 방지,2,9,,PK 방지,,1,60000,,,,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld,SiegeWorld",Icon_PVPTicket_01,,,,"PK에 당하지 않습니다. (요새전, 공성전, 전장 제외)",,1
502,PK 방지,2,9,,PK 방지,,1,120000,,,,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld,SiegeWorld",Icon_PVPTicket_01,,,,"PK에 당하지 않습니다. (요새전, 공성전, 전장 제외)",,1
503,PK 방지,2,9,,PK 방지,,1,180000,,,,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld,SiegeWorld",Icon_PVPTicket_01,,,,"PK에 당하지 않습니다. (요새전, 공성전, 전장 제외)",,1
504,PK 방지,2,9,,PK 방지,,1,900000,,,,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld,SiegeWorld",Icon_PVPTicket_01,,,,"PK에 당하지 않습니다. (요새전, 공성전, 전장 제외)",,1
510,아인하사드의 가호,7,18,,아인하사드의 가호,510,1,3600000,,,,"RegularDungeonWorld,GuildAgitWorld",Icon_Buff_ExpBonus,,,,필드 사냥 경험치/채집 경험치를 +100%만큼 획득합니다.,,1
511,아인하사드의 가호,7,18,,아인하사드의 가호,510,1,3600000,,,,"RegularDungeonWorld,GuildAgitWorld",Icon_Buff_ExpBonus,,,,필드 사냥 경험치/채집 경험치를 +200%만큼 획득합니다.,,1
512,보물 파수꾼의 피리,7,18,,보물 파수꾼의 피리,512,1,10800000,,,,,Icon_Buff_TreasureHunter_01,,,,보물 파수꾼의 등장확률이 2배로 증가됩니다.,,1
720212,앞발 휘드르기-스턴,7,4,,스턴,1002,1,3000,,1,,,Icon_Debuff_Stun,,,,기절,,0
1720212,앞발 휘드르기-스턴,7,4,,스턴,1002,1,4000,,1,,,Icon_Debuff_Stun,,,,기절,,0
720222,독 뱉기-독,7,18,,독,720211,1,30000,2000,5,,,Icon_Debuff_Poison,,,,중독 되어 피해를 지속적으로 피해를 받습니다.,,0
1720222,중독,7,18,,독,720211,5,30000,2000,5,,,Icon_Debuff_Poison,,,,중독 되어 지속적으로 피해를 받습니다.,,0
1720223,독 웅덩이,7,18,,독 웅덩이,,1,10,10,,,,,,,,,,0
720232,호르몬 방출-물리 방어력 감소,7,18,,물리 방어력 감소,,1,10000,,,,,Icon_Debuff_DefensePower,,,,물리 방어력이 감소 합니다.,,0
720233,호르몬 방출-마법 방어력 감소,7,18,,마법 방어력 감소,,1,10000,,,,,Icon_Debuff_DefensePower,,,,마법 방어력이 감소 합니다.,,0
720234,호르몬 방출-이동속도 감소,7,18,,이동속도 감소,,1,10000,,,,,Icon_Debuff_Slow,,,,이동속도가 감소 합니다.,,0
1720232,호르몬 방출-물리 방어력 감소,7,18,,물리 방어력 감소,,1,10000,,,,,Icon_Debuff_DefensePower,,,,물리 방어력이 감소 합니다.,,0
1720233,호르몬 방출-마법 방어력 감소,7,18,,마법 방어력 감소,,1,10000,,,,,Icon_Debuff_DefensePower,,,,마법 방어력이 감소 합니다.,,0
1720234,호르몬 방출-이동속도 감소,7,18,,이동속도 감소,,1,10000,,,,,Icon_Debuff_Slow,,,,이동속도가 감소 합니다.,,0
1720310,대형 보모 개미의 가호_1,7,18,,무적,,1,30000,,300015,,,,,,,,,0
1720311,대형 보모 개미의 가호_2,7,18,,무적,,1,30000,,300015,,,,,,,,,0
1720312,대형 보모 개미의 가호_3,7,18,,무적,,1,30000,,300015,,,,,,,,,0
1720316,셀프 스턴,7,4,,스턴,,1,30000,,,,,,,,,,,0
720241,땅 파기-투명,7,5,,투명,,1,20000,,,,,,,,,,,0
720242,땅 파기-무적,7,18,,무적,,1,20000,,,,,,,,,,,0
720243,땅 파기-스턴,7,18,,스턴,,1,20000,,,,,,,,,,,0
720251,광폭화(여왕 개미),7,6,,마법 공격력 증가,,1,3600000,,,,,Icon_Debuff_Taunt,,,,,,0
720282,평타 + 슬로우,7,18,,기본 치명 피해 저항,,1,5000,,,,,Icon_Debuff_Slow,,,,이동속도가 감소 합니다.,,0
720301,15초간 물리 공격 면역,7,18,,,,1,15000,,,,,,,,,,,0
721211,20초간 방어력 상승,7,18,,,,1,20000,,,,,,,,,,,0
721222,여왕개미 평타 강화,7,18,,독,720211,1,15000,1500,5,,,Icon_Debuff_Poison,,,,중독 되어 피해를 지속적으로 피해를 받습니다.,,0
7212411,일개미 버프(시간연출용),7,12,"{""Icon"":""/Game/UI/SuicideBomb_Debuff_effect"",
""ShowTimer"":1}",자폭 남은 시간,,1,10000,,,,,,,,,,,0
721241,일개미 버프1,7,6,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":10,
""Speed"":1}",,,1,20000,,,,,,,,,,,0
721242,일개미 버프2,7,6,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":10,
""Speed"":1}",,,1,20000,,,,,,,,,,,0
721243,일개미 버프3,7,6,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":40,
""Speed"":5}",,,1,20000,,,,,,,,,,,0
721244,일개미 버프4,7,6,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":40,
""Speed"":5}",,,1,20000,,,,,,,,,,,0
721245,일개미 버프5,7,6,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":80,
""Speed"":9}",,,1,20000,,,,,,,,,,,0
721246,일개미 버프6,7,6,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":80,
""Speed"":9}",,,1,20000,,,,,,,,,,,0
721301,땅 파기-스턴,7,4,,스턴,1002,1,5000,,1,,,,,,,,,0
721321,속박,7,18,,,,1,3000,,300014,,,Icon_Debuff_Restriction,,,,속박에 걸려 이동하지 못합니다.,,0
721332,보모 개미 버프,7,6,"{""Color"":{""R"":1,""G"":0,""B"":0},
""Intensity"":50,
""Speed"":5}",,,30,5000,,,,,,,,,,,0
721341,보모 개미 자기 버프,7,6,"{""Color"":{""R"":0,""G"":1,""B"":0},
""Intensity"":50,
""Speed"":5}",,,1,2160000,,,,,,,,,,,0
17200022,중독,7,18,,,,10,30000,1000,300141,,,Icon_Debuff_Poison,,,,중독 되어 지속적으로 피해를 받습니다.,,0
17200032,독 웅덩이,7,18,,독 웅덩이,,1,10,10,,,,,,,,,,0
17200033,넘어짐,7,2,,,17200032,1,2000,,,,,,,,,,,0
17200052,스턴,7,4,,,,1,5000,,,,,Icon_Debuff_Stun,,,,몸을 움직일 수 없습니다.,,0
17200091,광폭화,7,6,"{""Color"":{""R"":1,""G"":1,""B"":1},
""Intensity"":50,
""Speed"":5}",,,1,3600000,,,,,Icon_Buff_CCImmune,,,,,,0
720312,피의 검기: 출혈,7,18,,출혈,,5,30000,2000,15,,,Icon_Debuff_DefensePower,,,,30초간 지속피해를 주며 효과가 중첩 됩니다.,,0
720321,피의 보호,7,18,,보호막,,1,10000,,300001,,,Icon_Debuff_Taunt,,,,10초간 유지되는 보호막,,0
720351,피의 광폭화,7,6,,광폭화,,1,2160000,,,,,Icon_Buff_CCImmune,,,,광폭화,,0
720352,피의 광폭화,7,6,,광폭화,,1,2160000,,,,,Icon_Buff_CCImmune,,,,광폭화,,0
720353,피의 광폭화 (매우 어려움),7,6,,광폭화,,1,3600000,,,,,Icon_Buff_CCImmune,,,,광폭화,,0
720372,스턴,7,4,,바르칼로:스턴,1002,1,3500,,1,,,Icon_Debuff_Stun,,,,,,0
7203721,스턴,7,4,,바르칼로(매우 어려움):스턴,1002,1,4500,,1,,,Icon_Debuff_Stun,,,,,,0
720361,피의 검기: 출혈,7,18,,출혈2,,5,30000,2000,15,,,Icon_Debuff_Bleed,,,,30초간 지속피해를 주며 효과가 중첩 됩니다.,,0
72038,피의 소용돌이: 방어력 감소,7,18,,방어력 감소,,5,10000,,,,,Icon_Debuff_Bleed,,,,10초간 방어력이 감소하며 효과가 중첩 됩니다.,,0
172035,바르칼론 분신:공격력 강화 버프,7,18,,공격력 강화,,1,30000,,,,,Icon_Buff_CCImmune,,,,공격력 강화,,0
720391,분신 소환: 쿨타임,7,18,,쿨타임,,1,10000,,,,,,,,,단순 쿨타임,,0
720441,그라비티 포이즌,7,18,,지속피해,,5,30000,2000,300011,,,Icon_Skill_Active_72044,,,,30초간 지속피해를 줍니다.,,0
