Id,ContentShow,Name,Difficulty,RecommendedAttack,RecommendedDefense,RecommendedPower,Type,IntParam,RecommendedPC,RecommendedLevel,EnterLevelRestriction,BackgroundImage,WorldId,RepresentRewardId,RepresentRewardName,RepresentRewardDescription,RepresentRewardIconPath,RepresentRewardID1,RepresentRewardCount1,RepresentRewardID2,RepresentRewardCount2,RepresentRewardID3,RepresentRewardCount3,AddSubLevel,Description,ResetGemType,ResetGemCount,SubLevelForLight,BGM,ConflictRegular,HardMode,RecommendedAbilityType,RecommendedAbilityPower,SummonMonsterInfo,MidBossAbilityType,LastBossAbilityType
20141,1,하거인의 유적지,1,0,0,533500,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20001,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,120303,6,6
20142,1,하거인의 유적지,1,0,0,628100,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20001,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,120401,6,6
20143,1,하거인의 유적지,1,0,0,707100,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20001,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,120402,6,6
20144,1,하거인의 유적지,1,0,0,707100,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20001,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,120403,6,6
20145,1,하거인의 유적지,1,0,0,761800,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20001,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,120404,6,6
20146,1,하거인의 유적지,1,0,0,556700,12,0,20,,0,Texture/Image_Dungeon_Elite_01,20002,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,130201,6,6
20147,1,하거인의 유적지,1,0,0,1180400,12,0,20,,0,Texture/Image_Dungeon_Elite_01,20002,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,130301,6,6
20148,1,하거인의 유적지,1,0,0,707100,12,0,20,,0,Texture/Image_Dungeon_Elite_01,20002,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,130401,6,6
20149,1,하거인의 유적지,1,0,0,467600,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110331,6,6
20150,1,하거인의 유적지,1,0,0,485900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110332,6,6
20151,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110333,6,6
20152,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110334,6,6
20153,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110335,6,6
20154,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110336,6,6
20155,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110337,6,6
20156,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110338,6,6
20157,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110339,6,6
20158,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110340,6,6
20159,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110341,6,6
20160,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110342,6,6
20161,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110343,6,6
20162,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110344,6,6
20163,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110425,6,6
20164,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110426,6,6
20165,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110427,6,6
20166,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110428,6,6
20167,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110429,6,6
20168,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110430,6,6
20169,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110431,6,6
20170,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110432,6,6
20171,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110433,6,6
20172,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110434,6,6
20173,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110435,6,6
20174,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110436,6,6
20175,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110437,6,6
20176,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110438,6,6
20177,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110439,6,6
20178,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110440,6,6
20179,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110441,6,6
20180,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110442,6,6
20181,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110443,6,6
20182,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110444,6,6
20183,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110445,6,6
20184,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110446,6,6
20185,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110447,6,6
20186,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110448,6,6
20187,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110449,6,6
20188,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110450,6,6
20189,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110451,6,6
20190,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110452,6,6
20191,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110453,6,6
20192,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110454,6,6
20193,1,하거인의 유적지,1,0,0,510900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110455,6,6
20194,1,하거인의 유적지,1,0,0,510900,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110456,6,6
20195,1,하거인의 유적지,1,0,0,510900,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110457,6,6
20196,1,하거인의 유적지,1,0,0,510900,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110458,6,6
50000,1,채집던전,1,577,855,0,4,,,,0,Texture/UI_Image_GatheringDungeon,13000,400002,피의 증거,,Item_BloodMedal,3003,,3002,,,,,"운석 네뷸라이트를 보관하고 있는 상아탑 지하에 생겨난 비밀 광산으로, 신비한 힘을 가진 약초들이 자라고 있습니다.",25,,,,0,,6,,,6,6
60001,1,정식 튜토리얼,1,252,,12281,6,0,,,0,Texture/Image_Dungeon_Daily_07,60001,490001,경험치,,,,,,,,,,,25,,,,0,,6,,,6,6
70001,1,정식 튜토리얼,1,252,,12281,6,0,,,0,Texture/Image_Dungeon_Daily_07,70001,490001,경험치,,,,,,,,,,,25,,,,0,,6,,,6,6
70002,1,정식 튜토리얼,1,252,,12281,6,0,,,0,Texture/Image_Dungeon_Daily_07,70002,490001,경험치,,,,,,,,,,,25,,,,0,,6,,,6,6
90101,1,바르칼론의 흔적,0,6166,,83300,5,1,5,10,2,Texture/UI_Image_GuildDungeon_01,300201,400002,피의 증거,,Item_BloodMedal,,,,,,,,"바르칼론의 날카로운 검은
대량의 출혈 피해를 줍니다.",15,1200,100,6,0,,6,,,6,6
90102,1,바르칼론의 흔적,1,6166,,187700,5,1,10,20,4,Texture/UI_Image_GuildDungeon_01,300201,400002,피의 증거,,Item_BloodMedal,,,,,,,,"바르칼론의 날카로운 검은
대량의 출혈 피해를 줍니다.",15,2400,200,6,0,,6,,,6,6
90103,1,바르칼론의 흔적,2,6166,,273200,5,1,20,30,8,Texture/UI_Image_GuildDungeon_01,300201,400002,피의 증거,,Item_BloodMedal,,,,,,,,"바르칼론의 날카로운 검은
대량의 출혈 피해를 줍니다.",15,5040,300,6,0,,6,,,6,6
90104,1,바르칼론의 흔적,3,6166,,803100,5,1,35,220,20,Texture/UI_Image_GuildDungeon_01,300201,400002,피의 증거,,Item_BloodMedal,,,,,,,,"바르칼론의 날카로운 검은
대량의 출혈 피해를 줍니다.",15,8400,300,6,0,,6,,,6,6
90301,1,여왕 개미의 동굴,0,12721,,336200,5,2,5,10,6,Texture/UI_Image_GuildDungeon_02,300203,400002,피의 증거,,Item_BloodMedal,,,,,,,,"어둠의 동굴의 여왕개미는
자유 자재로 독을 사용합니다.",15,1200,200,6,0,,6,,,6,6
90302,1,여왕 개미의 동굴,1,12721,,384500,5,2,10,20,10,Texture/UI_Image_GuildDungeon_02,300203,400002,피의 증거,,Item_BloodMedal,,,,,,,,"어둠의 동굴의 여왕개미는
자유 자재로 독을 사용합니다.",15,2400,300,6,0,,6,,,6,6
90303,1,여왕 개미의 동굴,2,12721,,439300,5,2,20,30,12,Texture/UI_Image_GuildDungeon_02,300203,400002,피의 증거,,Item_BloodMedal,,,,,,,,"어둠의 동굴의 여왕개미는
자유 자재로 독을 사용합니다.",15,5040,400,6,0,,6,,,6,6
90304,1,여왕 개미의 동굴,3,12721,,1030700,5,2,40,260,22,Texture/UI_Image_GuildDungeon_02,300203,400002,피의 증거,,Item_BloodMedal,,,,,,,,"어둠의 동굴의 여왕개미는
자유 자재로 독을 사용합니다.",15,8400,400,6,0,,6,,,6,6
90401,1,크루마 코어의 방,0,,,621600,5,3,10,10,13,Texture/UI_Image_GuildDungeon_03,300205,400002,피의 증거,,Item_BloodMedal,,,,,,,,"크루마 탑의 심장인 크루마 코어입니다.
크루마 탑에 봉인된 거인의 지식을 보호하고 있습니다.",15,1200,,6,0,,6,,,6,6
90402,1,크루마 코어의 방,1,,,785300,5,3,20,20,15,Texture/UI_Image_GuildDungeon_03,300205,400002,피의 증거,,Item_BloodMedal,,,,,,,,"크루마 탑의 심장인 크루마 코어입니다.
크루마 탑에 봉인된 거인의 지식을 보호하고 있습니다.",15,2400,,6,0,,6,,,6,6
90403,1,크루마 코어의 방,2,,,950200,5,3,30,30,17,Texture/UI_Image_GuildDungeon_03,300205,400002,피의 증거,,Item_BloodMedal,,,,,,,,"크루마 탑의 심장인 크루마 코어입니다.
크루마 탑에 봉인된 거인의 지식을 보호하고 있습니다.",15,5040,,6,0,,6,,,6,6
100001,1,광기의 제단,0,0,0,212100,15,1,5,80,60,Texture/UI_Image_PartyDungeon_01,300,,,,,,,,,,,,"네뷸라이트 조각을 탈취 당한 <GreenBold>상아탑</>의 마법사들은,
탈취 당시 떨어져 나간 일부 조각의 행방을 찾는 조사를 진행합니다.

조사를 진행하던 중,
<GreenBold>상아탑</>의 일원인 <BlueBold>레니스</>가 실종이 되는 사건이 발생합니다.
마법사들은 그녀의 행적을 쫓았고,
그 끝에 <RedBold>티막 오크 주술사</>들의 마을이 있음을 알게 됩니다.

<BlueBold>레니스</>가 <RedBold>오크</>들에게 납치되었을 거라 추측한
마법사들은 그녀를 구하기 위해 마을에 들어서지만,
지금 껏 보지 못한 강력한 <RedBold>오크</>들의 공격에 물러설 수 밖에 없었습니다.
<GreenBold>상아탑</>의 마법사들은 알 수 없는 힘을 지닌 <RedBold>오크</>들에 대한 조사와,
<BlueBold>레니스</>의 구출을 위해 <BlueBold>은빛 용병단</>에 긴급 구조를 요청합니다.",25,,,6,0,,6,,,6,5
100002,1,광기의 제단,1,0,0,427500,15,1,5,140,120,Texture/UI_Image_PartyDungeon_01,300,,,,,,,,,,,,"네뷸라이트 조각을 탈취 당한 <GreenBold>상아탑</>의 마법사들은,
탈취 당시 떨어져 나간 일부 조각의 행방을 찾는 조사를 진행합니다.

조사를 진행하던 중,
<GreenBold>상아탑</>의 일원인 <BlueBold>레니스</>가 실종이 되는 사건이 발생합니다.
마법사들은 그녀의 행적을 쫓았고,
그 끝에 <RedBold>티막 오크 주술사</>들의 마을이 있음을 알게 됩니다.

<BlueBold>레니스</>가 <RedBold>오크</>들에게 납치되었을 거라 추측한
마법사들은 그녀를 구하기 위해 마을에 들어서지만,
지금 껏 보지 못한 강력한 <RedBold>오크</>들의 공격에 물러설 수 밖에 없었습니다.
<GreenBold>상아탑</>의 마법사들은 알 수 없는 힘을 지닌 <RedBold>오크</>들에 대한 조사와,
<BlueBold>레니스</>의 구출을 위해 <BlueBold>은빛 용병단</>에 긴급 구조를 요청합니다.",25,,,6,0,,6,,,6,5
100003,1,광기의 제단,2,0,0,719010,15,1,5,220,200,Texture/UI_Image_PartyDungeon_01,300,,,,,,,,,,,,"네뷸라이트 조각을 탈취 당한 <GreenBold>상아탑</>의 마법사들은,
탈취 당시 떨어져 나간 일부 조각의 행방을 찾는 조사를 진행합니다.

조사를 진행하던 중,
<GreenBold>상아탑</>의 일원인 <BlueBold>레니스</>가 실종이 되는 사건이 발생합니다.
마법사들은 그녀의 행적을 쫓았고,
그 끝에 <RedBold>티막 오크 주술사</>들의 마을이 있음을 알게 됩니다.

<BlueBold>레니스</>가 <RedBold>오크</>들에게 납치되었을 거라 추측한
마법사들은 그녀를 구하기 위해 마을에 들어서지만,
지금 껏 보지 못한 강력한 <RedBold>오크</>들의 공격에 물러설 수 밖에 없었습니다.
<GreenBold>상아탑</>의 마법사들은 알 수 없는 힘을 지닌 <RedBold>오크</>들에 대한 조사와,
<BlueBold>레니스</>의 구출을 위해 <BlueBold>은빛 용병단</>에 긴급 구조를 요청합니다.",25,,,6,0,,6,,,6,5
100004,1,광기의 제단,3,0,0,922410,15,1,5,260,240,Texture/UI_Image_PartyDungeon_01,300,,,,,,,,,,,,"네뷸라이트 조각을 탈취 당한 <GreenBold>상아탑</>의 마법사들은,
탈취 당시 떨어져 나간 일부 조각의 행방을 찾는 조사를 진행합니다.

조사를 진행하던 중,
<GreenBold>상아탑</>의 일원인 <BlueBold>레니스</>가 실종이 되는 사건이 발생합니다.
마법사들은 그녀의 행적을 쫓았고,
그 끝에 <RedBold>티막 오크 주술사</>들의 마을이 있음을 알게 됩니다.

<BlueBold>레니스</>가 <RedBold>오크</>들에게 납치되었을 거라 추측한
마법사들은 그녀를 구하기 위해 마을에 들어서지만,
지금 껏 보지 못한 강력한 <RedBold>오크</>들의 공격에 물러설 수 밖에 없었습니다.
<GreenBold>상아탑</>의 마법사들은 알 수 없는 힘을 지닌 <RedBold>오크</>들에 대한 조사와,
<BlueBold>레니스</>의 구출을 위해 <BlueBold>은빛 용병단</>에 긴급 구조를 요청합니다.",25,,,6,0,,6,,,6,5
100005,1,광기의 제단 : 악몽,5,,,0,15,3,5,260,240,Texture/UI_Image_PartyDungeon_Nightmare_01,300,,,,,,,,,,,,"네뷸라이트 조각을 탈취 당한 <GreenBold>상아탑</>의 마법사들은,
탈취 당시 떨어져 나간 일부 조각의 행방을 찾는 조사를 진행합니다.

조사를 진행하던 중,
<GreenBold>상아탑</>의 일원인 <BlueBold>레니스</>가 실종이 되는 사건이 발생합니다.
마법사들은 그녀의 행적을 쫓았고,
그 끝에 <RedBold>티막 오크 주술사</>들의 마을이 있음을 알게 됩니다.

<BlueBold>레니스</>가 <RedBold>오크</>들에게 납치되었을 거라 추측한
마법사들은 그녀를 구하기 위해 마을에 들어서지만,
지금 껏 보지 못한 강력한 <RedBold>오크</>들의 공격에 물러설 수 밖에 없었습니다.
<GreenBold>상아탑</>의 마법사들은 알 수 없는 힘을 지닌 <RedBold>오크</>들에 대한 조사와,
<BlueBold>레니스</>의 구출을 위해 <BlueBold>은빛 용병단</>에 긴급 구조를 요청합니다.",25,,,6,0,1,5,245,,6,5
100101,1,피의 여백작 침소,0,0,0,298600,15,2,5,110,90,Texture/UI_Image_PartyDungeon_02,301,,,,,,,,,,,,"기란 영주의 총애하는 귀족이었던 <RedBold>여백작 트리샤</>

어느 날, 예고 없이 사라진 그녀로 인해서 상류층이 발칵 뒤집어집니다.
이 소문이 적대 상태인 오렌에 흘러나가면 정치적으로 불리한 위치에 서게
될 것을 직감한 기란 영주는, 비밀리에 <BlueBold>대장 타크</>를 주축으로 한
수색대를 파견하여 그녀의 행방을 쫓습니다.

<BlueBold>대장 타크</>는 <RedBold>트리샤 백작</>이 그녀의 <RedBold>수호 기사</>와 함께 <GreenBold>기란 항구</>에서
목격되었다는 정보를 토대로, 수색대를 악마섬 토벌 선발대로 위장 편입시켜
비밀리에 <GreenBold>악마섬</>을 수색하기 시작합니다.
그러나 모종의 이유로 큰 위기에 처한 <BlueBold>타크 대장</>과 수색대원들은
위기를 벗어나기 위해 <BlueBold>은빛용병단</>에 긴급히 구원을 요청했습니다.",25,,,6,0,,6,,,6,5
100102,1,피의 여백작 침소,1,0,0,504900,15,2,5,180,160,Texture/UI_Image_PartyDungeon_02,301,,,,,,,,,,,,"기란 영주의 총애하는 귀족이었던 <RedBold>여백작 트리샤</>

어느 날, 예고 없이 사라진 그녀로 인해서 상류층이 발칵 뒤집어집니다.
이 소문이 적대 상태인 오렌에 흘러나가면 정치적으로 불리한 위치에 서게
될 것을 직감한 기란 영주는, 비밀리에 <BlueBold>대장 타크</>를 주축으로 한
수색대를 파견하여 그녀의 행방을 쫓습니다.

<BlueBold>대장 타크</>는 <RedBold>트리샤 백작</>이 그녀의 <RedBold>수호 기사</>와 함께 <GreenBold>기란 항구</>에서
목격되었다는 정보를 토대로, 수색대를 악마섬 토벌 선발대로 위장 편입시켜
비밀리에 <GreenBold>악마섬</>을 수색하기 시작합니다.
그러나 모종의 이유로 큰 위기에 처한 <BlueBold>타크 대장</>과 수색대원들은
위기를 벗어나기 위해 <BlueBold>은빛용병단</>에 긴급히 구원을 요청했습니다.",25,,,6,0,,6,,,6,5
100103,1,피의 여백작 침소,2,0,0,811980,15,2,5,240,220,Texture/UI_Image_PartyDungeon_02,301,,,,,,,,,,,,"기란 영주의 총애하는 귀족이었던 <RedBold>여백작 트리샤</>

어느 날, 예고 없이 사라진 그녀로 인해서 상류층이 발칵 뒤집어집니다.
이 소문이 적대 상태인 오렌에 흘러나가면 정치적으로 불리한 위치에 서게
될 것을 직감한 기란 영주는, 비밀리에 <BlueBold>대장 타크</>를 주축으로 한
수색대를 파견하여 그녀의 행방을 쫓습니다.

<BlueBold>대장 타크</>는 <RedBold>트리샤 백작</>이 그녀의 <RedBold>수호 기사</>와 함께 <GreenBold>기란 항구</>에서
목격되었다는 정보를 토대로, 수색대를 악마섬 토벌 선발대로 위장 편입시켜
비밀리에 <GreenBold>악마섬</>을 수색하기 시작합니다.
그러나 모종의 이유로 큰 위기에 처한 <BlueBold>타크 대장</>과 수색대원들은
위기를 벗어나기 위해 <BlueBold>은빛용병단</>에 긴급히 구원을 요청했습니다.",25,,,6,0,,6,,,6,5
100104,1,피의 여백작 침소,3,0,0,1032570,15,2,5,280,260,Texture/UI_Image_PartyDungeon_02,301,,,,,,,,,,,,"기란 영주의 총애하는 귀족이었던 <RedBold>여백작 트리샤</>

어느 날, 예고 없이 사라진 그녀로 인해서 상류층이 발칵 뒤집어집니다.
이 소문이 적대 상태인 오렌에 흘러나가면 정치적으로 불리한 위치에 서게
될 것을 직감한 기란 영주는, 비밀리에 <BlueBold>대장 타크</>를 주축으로 한
수색대를 파견하여 그녀의 행방을 쫓습니다.

<BlueBold>대장 타크</>는 <RedBold>트리샤 백작</>이 그녀의 <RedBold>수호 기사</>와 함께 <GreenBold>기란 항구</>에서
목격되었다는 정보를 토대로, 수색대를 악마섬 토벌 선발대로 위장 편입시켜
비밀리에 <GreenBold>악마섬</>을 수색하기 시작합니다.
그러나 모종의 이유로 큰 위기에 처한 <BlueBold>타크 대장</>과 수색대원들은
위기를 벗어나기 위해 <BlueBold>은빛용병단</>에 긴급히 구원을 요청했습니다.",25,,,6,0,,6,,,6,5
100105,1,피의 여백작 침소 : 악몽,5,0,0,0,15,4,5,280,260,Texture/UI_Image_PartyDungeon_Nightmare_02,301,,,,,,,,,,,,"기란 영주의 총애하는 귀족이었던 <RedBold>여백작 트리샤</>

어느 날, 예고 없이 사라진 그녀로 인해서 상류층이 발칵 뒤집어집니다.
이 소문이 적대 상태인 오렌에 흘러나가면 정치적으로 불리한 위치에 서게
될 것을 직감한 기란 영주는, 비밀리에 <BlueBold>대장 타크</>를 주축으로 한
수색대를 파견하여 그녀의 행방을 쫓습니다.

<BlueBold>대장 타크</>는 <RedBold>트리샤 백작</>이 그녀의 <RedBold>수호 기사</>와 함께 <GreenBold>기란 항구</>에서
목격되었다는 정보를 토대로, 수색대를 악마섬 토벌 선발대로 위장 편입시켜
비밀리에 <GreenBold>악마섬</>을 수색하기 시작합니다.
그러나 모종의 이유로 큰 위기에 처한 <BlueBold>타크 대장</>과 수색대원들은
위기를 벗어나기 위해 <BlueBold>은빛용병단</>에 긴급히 구원을 요청했습니다.",25,,,6,0,1,5,295,,6,5
100200,1,창조의 신전,0,0,0,250400,15,5,5,95,75,Texture/UI_Image_PartyDungeon_03,302,,,,,,,,,,,,"마그나딘 2급 자료 보관실에 드나들 수 있었던 <BlueBold>페르넬</>

그곳에서 <RedBold>그랑카인</>이 <BlueBold>아인하사드</>의 권위를 넘봐 창조의 실험을 진행했다는
하거인들의 기록을 발견한 그는, 터져 나오는 호기심에 발굴단을 이끌고
기록에서 언급된 신전이 있다는 <GreenBold>황무지</>로 탐사를 나섭니다.

오랜 연구와 탐사 끝에 <GreenBold>창조의 신전</> 입구를 발견한 페르넬과 그의 발굴단.
그러나 신전을 신봉하고 있던 <RedBold>켈 마훔</> 무리들에게 붙잡히고 맙니다.

혼란 속에서 가까스로 탈출한 <BlueBold>니아</>는 발굴단을 구하기 위해서
<BlueBold>은빛용병단</>에 구원 요청을 보내고, 이 소식을 전달 받은 <BlueBold>하딘</>은 용병단의
최고 용사들을 파견하여 발굴단 구출에 나섭니다.",25,,,6,0,,6,,,6,5
