Id,SkillId,CollisionUnitGroup,CollisionUnitType,CollisionUnitParam,TargetType,EffectType,EffectTypeName,EffectParam,EffectGrowth1,EffectGrowth2,PointCount
710122,71012,,6,,12,8,공통 넉다운,1001,,,
710131,71013,,6,,12,16,,"0,0,42000,42000",1,1,
710132,71013,,6,,12,8,공통 넉다운,1001,,,
710211,71021,,6,,12,16,,"0,0,18000,18000",1,1,
710221,71022,,6,,12,16,,"0,0,45200,45200",1,1,
710222,71022,,6,,12,8,공통 넉다운,1001,,,
710231,71023,,6,,12,16,,"0,0,40000,40000",1,1,
710232,71023,,6,,12,8,크리티컬 노이즈,71023,,,
710311,71031,,6,,12,16,,"0,0,18000,18000",1,1,
710321,71032,,6,,12,47,다크 싸이드 스핀,71032,,,
710331,71033,,6,,12,84,,0,,,
710411,71041,,6,,12,16,,"0,0,18300,18300",1,1,
710421,71042,,6,,12,16,,"0,0,24400,24400",1,1,
710422,71042,,6,,12,8,공통 넉다운,1001,,,
710431,71043,,6,,12,16,,"0,0,44000,44000",1,1,
710432,71043,,6,,12,8,공통 넉다운,1001,,,
710511,71051,,6,,12,16,,"0,0,18000,18000",1,1,
710521,71052,,6,,12,16,,"0,0,43000,43000",1,1,
710522,71052,,6,,12,8,출혈,50006,,,
710531,71053,,6,,12,84,,0,,,
710611,71061,,6,,12,16,,"0,0,26000,26000",1,1,
710621,71062,,6,,12,16,,"0,0,35000,35000",1,1,
710622,71062,,6,,12,8,출혈,50006,,,
710623,71062,,6,,12,8,공통 넉다운,1001,,,
710631,71063,,6,,12,16,,"0,0,38000,38000",1,1,
710711,71071,,6,,12,16,,"0,0,26000,26000",1,1,
710721,71072,,6,,12,47,,71072,,,
710731,71073,,6,,12,47,,71073,1,1,
711111,71111,,6,,12,16,,"0,0,18000,18000",1,1,
711121,71112,,6,,12,16,,"0,0,42500,42500",1,1,
711122,71112,,6,,12,8,공통 넉다운,1001,,,
711131,71113,,6,,12,16,,"0,0,42000,42000",1,1,
711132,71113,,6,,12,8,공통 넉다운,1001,,,
711211,71121,,6,,12,16,,"0,0,18000,18000",1,1,
711221,71122,,6,,12,16,,"0,0,45200,45200",1,1,
711222,71122,,6,,12,8,공통 넉다운,1001,,,
711231,71123,,6,,12,16,,"0,0,40000,40000",1,1,
711232,71123,,6,,12,8,크리티컬 노이즈,71023,,,
711311,71131,,6,,12,16,,"0,0,18000,18000",1,1,
711321,71132,,6,,12,47,다크 싸이드 스핀,71032,,,
711331,71133,,6,,12,84,,0,,,
711411,71141,,6,,12,16,,"0,0,18300,18300",1,1,
711421,71142,,6,,12,16,,"0,0,24400,24400",1,1,
711422,71142,,6,,12,8,공통 넉다운,1001,,,
711431,71143,,6,,12,16,,"0,0,44000,44000",1,1,
711432,71143,,6,,12,8,공통 넉다운,1001,,,
711511,71151,,6,,12,16,,"0,0,18000,18000",1,1,
711521,71152,,6,,12,16,,"0,0,43000,43000",1,1,
711522,71152,,6,,12,8,출혈,50006,,,
711531,71153,,6,,12,84,,0,,,
711611,71161,,6,,12,16,,"0,0,26000,26000",1,1,
711621,71162,,6,,12,16,,"0,0,35000,35000",1,1,
711622,71162,,6,,12,8,출혈,50006,,,
711623,71162,,6,,12,8,공통 넉다운,1001,,,
711631,71163,,6,,12,16,,"0,0,38000,38000",1,1,
711711,71171,,6,,12,16,,"0,0,26000,26000",1,1,
711721,71172,,6,,12,47,,71072,,,
711731,71173,,6,,12,47,,71073,1,1,
712111,71211,,6,,12,16,,"0,0,18000,18000",1,1,
712121,71212,,6,,12,16,,"0,0,42500,42500",1,1,
712122,71212,,6,,12,8,공통 넉다운,1001,,,
712131,71213,,6,,12,16,,"0,0,42000,42000",1,1,
712132,71213,,6,,12,8,공통 넉다운,1001,,,
712211,71221,,6,,12,16,,"0,0,18000,18000",1,1,
712221,71222,,6,,12,16,,"0,0,45200,45200",1,1,
712222,71222,,6,,12,8,공통 넉다운,1001,,,
712231,71223,,6,,12,16,,"0,0,40000,40000",1,1,
712232,71223,,6,,12,8,크리티컬 노이즈,71023,,,
712311,71231,,6,,12,16,,"0,0,18000,18000",1,1,
712321,71232,,6,,12,47,다크 싸이드 스핀,71032,,,
712331,71233,,6,,12,84,,0,,,
712411,71241,,6,,12,16,,"0,0,18300,18300",1,1,
712421,71242,,6,,12,16,,"0,0,24400,24400",1,1,
712422,71242,,6,,12,8,공통 넉다운,1001,,,
712431,71243,,6,,12,16,,"0,0,44000,44000",1,1,
712432,71243,,6,,12,8,공통 넉다운,1001,,,
712511,71251,,6,,12,16,,"0,0,18000,18000",1,1,
712521,71252,,6,,12,16,,"0,0,43000,43000",1,1,
712522,71252,,6,,12,8,출혈,50006,,,
712531,71253,,6,,12,84,,0,,,
712611,71261,,6,,12,16,,"0,0,26000,26000",1,1,
712621,71262,,6,,12,16,,"0,0,35000,35000",1,1,
712622,71262,,6,,12,8,출혈,50006,,,
712623,71262,,6,,12,8,공통 넉다운,1001,,,
712631,71263,,6,,12,16,,"0,0,38000,38000",1,1,
712711,71271,,6,,12,16,,"0,0,26000,26000",1,1,
712721,71272,,6,,12,47,,71072,,,
712731,71273,,6,,12,47,,71073,1,1,
713111,71311,,6,,12,16,,"0,0,18000,18000",1,1,
713121,71312,,6,,12,16,,"0,0,42500,42500",1,1,
713122,71312,,6,,12,8,공통 넉다운,1001,,,
713131,71313,,6,,12,16,,"0,0,42000,42000",1,1,
713132,71313,,6,,12,8,공통 넉다운,1001,,,
713211,71321,,6,,12,16,,"0,0,18000,18000",1,1,
713221,71322,,6,,12,16,,"0,0,45200,45200",1,1,
713222,71322,,6,,12,8,공통 넉다운,1001,,,
713231,71323,,6,,12,16,,"0,0,40000,40000",1,1,
713232,71323,,6,,12,8,크리티컬 노이즈,71023,,,
713311,71331,,6,,12,16,,"0,0,18000,18000",1,1,
713321,71332,,6,,12,47,다크 싸이드 스핀,71032,,,
713331,71333,,6,,12,84,,0,,,
713411,71341,,6,,12,16,,"0,0,18300,18300",1,1,
713421,71342,,6,,12,16,,"0,0,24400,24400",1,1,
713422,71342,,6,,12,8,공통 넉다운,1001,,,
713431,71343,,6,,12,16,,"0,0,44000,44000",1,1,
713432,71343,,6,,12,8,공통 넉다운,1001,,,
713511,71351,,6,,12,16,,"0,0,18000,18000",1,1,
713521,71352,,6,,12,16,,"0,0,43000,43000",1,1,
713522,71352,,6,,12,8,출혈,50006,,,
713531,71353,,6,,12,84,,0,,,
713611,71361,,6,,12,16,,"0,0,26000,26000",1,1,
713621,71362,,6,,12,16,,"0,0,35000,35000",1,1,
713622,71362,,6,,12,8,출혈,50006,,,
713623,71362,,6,,12,8,공통 넉다운,1001,,,
713631,71363,,6,,12,16,,"0,0,38000,38000",1,1,
713711,71371,,6,,12,16,,"0,0,26000,26000",1,1,
713721,71372,,6,,12,47,,71072,,,
713731,71373,,6,,12,47,보레아스 스킬 02,71073,1,1,
714111,71411,,6,,12,16,,"0,0,18000,18000",1,1,
714121,71412,,6,,12,16,,"0,0,42500,42500",1,1,
714122,71412,,6,,12,8,공통 넉다운,1001,,,
714131,71413,,6,,12,16,,"0,0,42000,42000",1,1,
714132,71413,,6,,12,8,공통 넉다운,1001,,,
714211,71421,,6,,12,16,,"0,0,18000,18000",1,1,
714221,71422,,6,,12,16,,"0,0,45200,45200",1,1,
714222,71422,,6,,12,8,공통 넉다운,1001,,,
714231,71423,,6,,12,16,,"0,0,40000,40000",1,1,
714232,71423,,6,,12,8,크리티컬 노이즈,71023,,,
714311,71431,,6,,12,16,,"0,0,18000,18000",1,1,
714321,71432,,6,,12,47,다크 싸이드 스핀,71032,,,
714331,71433,,6,,12,84,,0,,,
714411,71441,,6,,12,16,,"0,0,18300,18300",1,1,
714421,71442,,6,,12,16,,"0,0,24400,24400",1,1,
714422,71442,,6,,12,8,공통 넉다운,1001,,,
714431,71443,,6,,12,16,,"0,0,44000,44000",1,1,
714432,71443,,6,,12,8,공통 넉다운,1001,,,
714511,71451,,6,,12,16,,"0,0,18000,18000",1,1,
714521,71452,,6,,12,16,,"0,0,43000,43000",1,1,
714522,71452,,6,,12,8,출혈,71452,,,
714531,71453,,6,,12,84,,0,,,
714611,71461,,6,,12,16,,"0,0,26000,26000",1,1,
714621,71462,,6,,12,16,,"0,0,35000,35000",1,1,
714622,71462,,6,,12,8,출혈,71462,,,
714623,71462,,6,,12,8,공통 넉다운,1001,,,
714631,71463,,6,,12,16,,"0,0,38000,38000",1,1,
714711,71471,,6,,12,16,,"0,0,26000,26000",1,1,
714721,71472,,6,,12,47,,71472,,,
714731,71473,,6,,12,47,보레아스 스킬 02,71073,1,1,
715111,71511,,6,,12,16,,"0,0,18000,18000",1,1,
715121,71512,,6,,12,16,,"0,0,42500,42500",1,1,
715122,71512,,6,,12,8,공통 넉다운,1001,,,
715131,71513,,6,,12,16,,"0,0,42000,42000",1,1,
715132,71513,,6,,12,8,공통 넉다운,1001,,,
715211,71521,,6,,12,16,,"0,0,18000,18000",1,1,
715221,71522,,6,,12,16,,"0,0,32000,32000",1,1,
715222,71522,,6,,12,8,공통 넉다운,1001,,,
715231,71523,,6,,12,16,,"0,0,40000,40000",1,1,
715232,71523,,6,,12,8,크리티컬 노이즈,71023,,,
715311,71531,,6,,12,16,,"0,0,18000,18000",1,1,
715321,71532,,6,,12,47,다크 싸이드 스핀,71032,,,
715331,71533,,6,,12,84,,0,,,
715411,71541,,6,,12,16,,"0,0,18300,18300",1,1,
715421,71542,,6,,12,16,,"0,0,24400,24400",1,1,
715422,71542,,6,,12,8,공통 넉다운,1001,,,
715431,71543,,6,,12,16,,"0,0,44000,44000",1,1,
715432,71543,,6,,12,8,공통 넉다운,1001,,,
715511,71551,,6,,12,16,,"0,0,18000,18000",1,1,
715521,71552,,6,,12,16,,"0,0,43000,43000",1,1,
715522,71552,,6,,12,8,출혈,71452,,,
715531,71553,,6,,12,84,,0,,,
715611,71561,,6,,12,16,,"0,0,16000,16000",1,1,
715621,71562,,6,,12,16,,"0,0,28000,28000",1,1,
715622,71562,,6,,12,8,출혈,71462,,,
715623,71562,,6,,12,8,공통 넉다운,1001,,,
715631,71563,,6,,12,16,,"0,0,42000,42000",1,1,
715711,71571,,6,,12,16,,"0,0,26000,26000",1,1,
715721,71572,,6,,12,47,,71472,,,
715731,71573,,6,,12,47,보레아스 스킬 02,71073,1,1,
715741,71574,,6,,12,16,,"0,0,45000,45000",,,
715742,71574,,6,,12,8,,71574,,,
715751,71575,,6,,12,16,,"0,0,38000,38000",,,
715752,71575,,6,,12,8,,71575,,,
715761,71576,,6,,12,16,,"0,0,12000,12000",,,
715762,71576,,6,,12,8,,71576,,,
715771,71577,,6,,12,8,출혈,71577,,,
715772,71577,,6,,12,16,,"0,0,30000,30000",,,
715781,71578,,6,,12,8,,71578,,,
715782,71578,,6,,12,16,,"0,0,11000,11000",,,
715791,71579,,6,,12,16,,"0,0,40000,40000",,,
715792,71579,,6,,12,8,,71579,,,
715793,71579,,6,,12,8,,71581,,,
715801,71580,,6,,12,47,,71580,,,
715811,71581,,6,,12,16,,"0,0,18000,18000",,,
715821,71582,,6,,12,16,,"0,0,18000,18000",,,
715831,71583,,6,,12,16,,"0,0,11000,11000",,,
715841,71584,,6,,12,16,,"0,0,18000,18000",,,
715851,71585,,6,,12,16,,"0,0,12000,12000",,,
715861,71586,,6,,12,16,,"0,0,16500,16500",,,
715871,71587,,6,,12,16,,"0,0,18000,18000",,,
790011,79001,,6,,12,16,,"0,0,13300,13300",1,1,
790001,79000,,6,,12,16,,"0,0,13300,13300",1,1,
790021,79002,,6,,12,16,,"0,0,13300,13300",1,1,
790031,79003,,6,,12,16,,"0,0,13300,13300",1,1,
790041,79004,,6,,12,16,,"0,0,13300,13300",1,1,
790051,79005,,6,,12,16,,"0,0,13300,13300",1,1,
790061,79006,,6,,12,16,,"0,0,13300,13300",1,1,
790071,79007,,6,,12,16,,"0,0,13300,13300",1,1,
790081,79008,,6,,12,16,,"0,0,30000,30000",1,1,
790091,79009,,6,,12,16,,"0,0,19600,19600",1,1,
790092,79009,,6,,12,8,약화,50008,,,
790101,79010,,6,,12,16,,"0,0,21600,21600",1,1,
790102,79010,,6,,12,8,스턴,50005,,,
790111,79011,,6,,12,16,,"0,0,19500,19500",1,1,
720111,72011,,6,,12,16,,"0,0,18000,18000",,,
500591,50059,,6,,12,16,,"0,0,30000,30000",1,1,
5005911,500591,,6,,12,16,,"0,0,50000,50000",1,1,
720211,72021,,6,,12,16,,"0,0,38000,38000",,,
720212,72021,,6,,12,8,스턴,720212,,,
720221,72022,,6,,12,16,,"0,0,20000,20000",,,
720222,72022,,6,,12,8,독,720222,,,
720231,72023,,6,,12,47,,720231,,,
720241,72024,,6,,12,8,투명,720241,,,
720242,72024,,6,,12,8,무적,720242,,,
720243,72024,,6,,12,8,스턴,720243,,,
720251,72025,,6,,12,8,물리 공격력 증가,720251,,,
720261,72026,,6,,12,19,,25000,,,
720262,72026,,6,,12,25,,,,,
720271,72027,,6,,12,19,,35000,,,
720272,72027,,6,,12,25,,,,,
7202711,720271,,6,,12,19,,90000,,,
7202712,720271,,6,,12,25,,,,,
720281,72028,,6,,12,16,,"0,0,18000,18000",,,
720282,72028,,6,,12,8,,720282,,,
720291,72029,,6,,12,45,힐,"0,0,10000,10000",,,
720301,72030,,6,,12,8,,720301,,,
721211,72121,,6,,12,8,,721211,,,
721221,72122,,6,,12,16,,"0,0,5000,5000",,,
721222,72122,,6,,12,8,독,721222,,,
721231,72123,,6,,12,16,,"0,0,20000,20000",,,
7212411,721241,,6,,12,8,,7212411,,,
721241,72124,,6,,12,8,,721241,,,
721251,72125,,6,,12,8,,721242,,,
721261,72126,,6,,12,8,,721243,,,
721271,72127,,6,,12,8,,721244,,,
721281,72128,,6,,12,8,,721245,,,
721291,72129,,6,,12,8,,721246,,,
1720211,172021,,6,,12,16,,"0,0,80000,80000",,,
1720212,172021,,6,,12,8,스턴,1720212,,,
1720221,172022,,6,,12,16,,"0,0,75000,75000",,,
1720222,172022,,6,,12,8,독,1720222,,,
1720231,172023,,6,,12,16,,"0,0,75000,75000",,,
1720241,172024,,6,,12,16,,"0,0,75000,75000",,,
1720251,172025,,6,,12,16,,"0,0,75000,75000",,,
1720252,172025,,6,,12,8,독,1720222,,,
1720261,172026,,6,,12,16,,"0,0,75000,75000",,,
1720262,172026,,6,,12,8,독,1720222,,,
1720271,172027,,6,,12,16,,"0,0,75000,75000",,,
1720272,172027,,6,,12,8,독,1720222,,,
1720281,172028,,6,,12,16,,"0,0,75000,75000,1720222,5000",,,
1720282,172028,,6,,12,8,,"1720223, 1720222",,,
1720291,172029,,6,,12,47,,1720223,,,
17203101,1720310,,6,,12,8,,1720310,,,
17203102,1720310,,6,,12,8,,1720316,,,
17203111,1720311,,6,,12,8,,1720311,,,
17203121,1720312,,6,,12,8,,1720312,,,
17203131,1720313,,6,,12,152,,"1720310,1",,,
17203141,1720314,,6,,12,152,,"1720311,1",,,
17203151,1720315,,6,,12,152,,"1720312,1",,,
17203161,1720316,,6,,12,8,,1720316,,,
17203171,1720317,,6,,12,8,투명,720241,,,
17203172,1720317,,6,,12,8,무적,720242,,,
17203181,1720318,,6,,12,47,,17203181,,,
17203191,1720319,,6,,12,16,,"0,0,75000,75000",,,
17203201,1720320,,6,,12,16,,"0,0,75000,75000",,,
721301,72130,,6,,12,8,,721301,,,
721311,72131,,6,,12,19,,15000,,,
721312,72131,,6,,12,25,,,,,
721321,72132,,6,,12,8,속박,"721321,1720222",,,
721331,72133,,6,,12,45,힐,"0,0,480000,480000",,,
721332,72133,,6,,12,8,,721332,,,
721341,72134,,6,,12,8,,721341,,,
17200011,1720001,,6,,12,16,,"0,0,30000,30000",,,
17200021,1720002,,6,,12,16,,"0,0,45000,45000",,,
17200022,1720002,,6,,12,8,중독,17200022,,,
17200031,1720003,,6,,12,16,,"0,0,50000,50000",,,
17200032,1720003,,6,,12,8,독웅덩이,17200032,,,
17200033,1720003,,6,,12,8,스턴,17200033,,,
17200034,1720003,,6,,12,8,중독,17200022,,,
17200041,1720004,,6,,12,16,,"0,0,40000,40000",,,
17200042,1720004,,6,,12,8,중독,17200022,,,
17200051,1720005,,6,,12,16,,"0,0,50000,50000",,,
17200052,1720005,,6,,12,8,중독,17200022,,,
17200061,1720006,,6,,12,16,,"0,0,50000,50000",,,
17200062,1720006,,6,,12,8,중독,17200022,,,
17200071,1720007,,6,,12,47,,17203181,,,
17200081,1720008,,6,,12,16,,"0,0,65000,65000",,,
17200091,1720009,,6,,12,8,물리 공격력 증가,17200091,,,
720311,72031,,6,,12,16,,"0,0,20000,20000",,,
7203111,720311,,6,,12,16,,"0,0,20000,20000",,,
720321,72032,,6,,12,8,보호막,720321,,,
720331,72033,,6,,12,16,,"0,0,45000,45000",,,
720332,72033,,6,,12,20,,"2000,2000,1",,,
720341,72034,,6,,12,16,,"0,0,30000,30000",,,
720342,72034,,6,,12,8,넉다운,1001,,,
720351,72035,,6,,12,8,공격력 증가,720351,,,
720352,72035,,6,,12,8,공격 속도 증가,720352,,,
7203531,720353,,6,,12,8,광폭화,720353,,,
720361,72036,,6,,12,16,,"0,0,25000,25000",,,
720362,72036,,6,,12,53,HP 흡수,"100000,100000",1,1,
7203611,720361,,6,,12,16,,"0,0,25000,25000",,,
7203612,720361,,6,,12,53,HP 흡수,"100000,100000",1,1,
720371,72037,,6,,12,16,,"0,0,45000,45000",,,
720372,72037,,6,,12,20,,"2000,2000,1",,,
720373,72037,,6,,12,8,스턴,720372,,,
7203711,720371,,6,,12,16,,"0,0,45000,45000",,,
7203712,720371,,6,,12,20,,"2000,2000,1",,,
7203713,720371,,6,,12,8,스턴,7203721,,,
720381,72038,,6,,12,16,,"0,0,11000,11000",1,1,
720382,72038,,6,,12,8,방어력 감소,72038,,,
720383,72040,,6,,12,47,스킬 끝난 후 추가 장판 피해,"72040,0,2",,,
7204011,720401,,6,,12,47,스킬 끝난 후 추가 장판 피해,"72040,0,3",,,
7204021,720402,,6,,12,47,스킬 끝난 후 추가 장판 피해,"72040,0,4",,,
720391,72039,,6,,12,8,쿨타임 돌리기,720391,,,
1720311,172031,,6,,12,16,,"0,0,20000,20000",,,
1720321,172032,,6,,12,8,보호막,720321,,,
1720331,172033,,6,,12,16,,"0,0,35000,35000",,,
1720332,172033,,6,,12,20,,"1000,1000,1",,,
1720341,172034,,6,,12,16,,"0,0,25000,25000",,,
1720351,172035,,6,,12,8,공격력 강화 버프,172035,,,
1720361,172036,,6,,12,152,강화 버프 삭제,"172035,1",,,
1720381,172038,,6,,12,16,,"0,0,10000,10000",1,1,
730111,73011,,6,,12,18,방어 무시 데미지,"0,0,50000,50000",1,1,
730121,73012,,6,,12,47,,73012,,,
730131,73013,,6,,12,8,,73013,,,
730411,73041,,6,,12,8,오르펜:약화,73031,,,
730421,73042,,6,,12,47,그라운드,73032,,,
730431,73043,,6,,12,8,버프,73033,,,
740111,74011,,6,,12,16,,"0,0,50000,50000",1,1,
740112,74011,,6,,12,8,죽음의 뿌리:넉다운,74011,,,
740121,74012,,6,,12,16,,"0,0,65000,65000",1,1,
740211,74021,,6,,12,16,,"0,0,12000,12000",1,1,
740212,74021,,6,,12,8,출혈,77006,,,
740221,74022,,6,,12,8,블러드 드레인:지속 힐(%),74022,,,
740311,74031,,6,,12,47,,74031,,,
740321,74032,,6,,12,47,,74032,,,
740411,74041,,6,,12,16,,"0,0,40000,40000",1,1,
740421,74042,,6,,12,8,염화의 저주: 화염,74042,,,
740511,74051,,6,,12,47,독 구덩이,74051,,,
740521,74052,,6,,12,16,,"0,0,26200,26200",1,1,
740611,74061,,6,,12,69,일렉트릭 웨이브,74061,,,
740621,74062,,6,,12,47,,74062,,,
740711,74071,,6,,12,47,독기의 늪,74071,,,
740721,74072,,6,,12,16,,"0,0,45000,45000",1,1,
740722,74072,,6,,12,8,꼬리치기:슬로우,74072,,,
740811,74081,,6,,12,16,,"0,0,50000,50000",1,1,
740812,74081,,6,,12,8,공통 넉다운,1001,,,
740821,74082,,6,,12,8,과열:공격력 증가,74082,,,
740822,74082,,6,,12,8,과열:이동속도 증가,74083,,,
740823,74082,,6,,12,8,과열:방어력감소,74084,,,
740831,74083,,6,,12,8,과열:공격력 증가,74085,,,
740832,74083,,6,,12,8,과열:이동속도 증가,74086,,,
740833,74083,,6,,12,8,과열:방어력감소,74087,,,
740841,74084,,6,,12,8,과열:공격력 증가,74088,,,
740842,74084,,6,,12,8,과열:이동속도 증가,74089,,,
740843,74084,,6,,12,8,과열:방어력감소,74090,,,
740851,74085,,6,,12,8,과열:공격력 증가,74091,,,
740852,74085,,6,,12,8,과열:이동속도 증가,74092,,,
740853,74085,,6,,12,8,과열:방어력감소,74093,,,
740911,74091,,6,,12,16,,"0,0,40000,40000",1,1,
740913,74091,,6,,12,8,석화의 시선:받는 피해 증가,74095,,,
740921,74092,,6,,12,16,,"0,0,49200,49200",1,1,
740922,74092,,6,,12,8,실명 중첩 버프,74096,,,
740931,74093,,6,,12,8,,74097,,,
740941,74094,,6,,12,8,,74098,,,
741011,74101,,6,,12,69,,74101,,,
741021,74102,,6,,12,16,,"0,0,36800,36800",1,1,
741111,74111,,6,,12,69,,74111,,,
741112,74111,,6,,12,8,,74111,,,
741121,74112,,6,,12,16,,"0,0,27600,27600",1,1,
741122,74112,,6,,12,8,공통 넉다운,1001,,,
741211,74121,,6,,12,69,,74121,,,
741221,74122,,6,,12,16,,"0,0,20000,20000",1,1,
741222,74122,,6,,12,8,지면 파괴,74122,,,
741311,74131,,6,,12,16,,"0,0,18600,18600",1,1,
741312,74131,,6,,12,8,,74131,,,
741321,74132,,6,,12,17,,"0,0,20000,20000",1,1,
741322,74132,,6,,12,8,,74132,,,
741323,74132,,6,,12,8,,74134,,,
741331,74133,,6,,12,47,,74131,,,
750161,75016,,6,,12,16,,"0,0,18000,18000",1,1,
750171,75017,,6,,12,16,,"0,0,18000,18000",1,1,
750181,75018,,6,,12,16,,"0,0,15000,15000",1,1,
750191,75019,,6,,12,16,,"0,0,18000,18000",,,
750291,75029,,6,,12,16,,"0,0,18000,18000",1,1,
750381,75038,,6,,12,16,,"0,0,18000,18000",1,1,
750441,75044,,6,,12,16,,"0,0,18000,18000",1,1,
750451,75045,,6,,12,16,,"0,0,16700,16700",1,1,
750601,75060,,6,,12,17,,"0,0,15000,15000",1,1,
750611,75061,,6,,12,17,,"0,0,14700,14700",1,1,
750661,75066,,6,,12,17,,"0,0,18000,18000",1,1,
750981,75098,,6,,12,16,,"0,0,18000,18000",1,1,
760011,76001,,6,,12,16,,"0,0,18000,18000",1,1,
760021,76002,,6,,12,16,,"0,0,16300,16300",1,1,
760031,76003,,6,,12,16,,"0,0,18000,18000",1,1,
760041,76004,,6,,12,16,,"0,0,14700,14700",1,1,
760051,76005,,6,,12,16,,"0,0,18000,18000",1,1,
760061,76006,,6,,12,16,,"0,0,18000,18000",1,1,
760071,76007,,6,,12,16,,"0,0,18000,18000",1,1,
760081,76008,,6,,12,16,,"0,0,18000,18000",1,1,
760091,76009,,6,,12,69,몬스터:얼음창,50002,,,
760101,76010,,6,,12,16,,"0,0,18000,18000",1,1,
760111,76011,,6,,12,69,몬스터:대지마법,50001,,,
760121,76012,,6,,12,16,,"0,0,13300,13300",1,1,
760131,76013,,6,,12,16,,"0,0,18000,18000",1,1,
760141,76014,,6,,12,69,몬스터:암흑마법,50005,,,
760151,76015,,6,,12,17,,"0,0,14700,14700",1,1,
760161,76016,,6,,12,16,,"0,0,18000,18000",1,1,
760171,76017,,6,,12,16,,"0,0,18000,18000",1,1,
760181,76018,,6,,12,16,,"0,0,15000,15000",1,1,
760191,76019,,6,,12,16,,"0,0,10300,10300",1,1,
760201,76020,,6,,12,16,,"0,0,18000,18000",1,1,
760211,76021,,6,,12,16,,"0,0,18000,18000",1,1,
760221,76022,,6,,12,16,,"0,0,13000,13000",1,1,
760231,76023,,6,,12,16,,"0,0,16700,16700",1,1,
760241,76024,,6,,12,16,,"0,0,18000,18000",1,1,
760251,76025,,6,,12,16,,"0,0,16700,16700",1,1,
760261,76026,,6,,12,16,,"0,0,16000,16000",1,1,
760271,76027,,6,,12,69,몬스터:바람마법,50004,,,
760281,76028,,6,,12,16,,"0,0,18000,18000",1,1,
760291,76029,,6,,12,16,,"0,0,18000,18000",1,1,
760301,76030,,6,,12,16,,"0,0,18700,18700",1,1,
760311,76031,,6,,12,16,,"0,0,13300,13300",1,1,
760321,76032,,6,,12,16,,"0,0,18000,18000",1,1,
760331,76033,,6,,12,16,,"0,0,18000,18000",1,1,
760341,76034,,6,,12,16,,"0,0,18000,18000",1,1,
760351,76035,,6,,12,16,,"0,0,10000,10000",1,1,
760361,76036,,6,,12,16,,"0,0,18000,18000",1,1,
760371,76037,,6,,12,16,,"0,0,18000,18000",1,1,
760381,76038,,6,,12,16,,"0,0,18000,18000",1,1,
760391,76039,,6,,12,16,,"0,0,21700,21700",1,1,
760401,76040,,6,,12,16,,"0,0,14000,14000",1,1,
760411,76041,,6,,12,16,,"0,0,16700,16700",1,1,
760421,76042,,6,,12,16,,"0,0,16700,16700",1,1,
760431,76043,,6,,12,16,,"0,0,14000,14000",1,1,
760441,76044,,6,,12,16,,"0,0,18000,18000",1,1,
760451,76045,,6,,12,16,,"0,0,16700,16700",1,1,
760461,76046,,6,,12,16,,"0,0,13300,13300",1,1,
760471,76047,,6,,12,16,,"0,0,18000,18000",1,1,
760481,76048,,6,,12,16,,"0,0,18000,18000",1,1,
760491,76049,,6,,12,16,,"0,0,15000,15000",1,1,
760501,76050,,6,,12,16,,"0,0,10000,10000",1,1,
760511,76051,,6,,12,16,,"0,0,17300,17300",1,1,
760521,76052,,6,,12,16,,"0,0,10000,10000",1,1,
760531,76053,,6,,12,16,,"0,0,18000,18000",1,1,
760541,76054,,6,,12,16,,"0,0,18000,18000",1,1,
760551,76055,,6,,12,16,,"0,0,12300,12300",1,1,
760561,76056,,6,,12,17,,"0,0,18000,18000",1,1,
760571,76057,,6,,12,16,,"0,0,18000,18000",1,1,
760581,76058,,6,,12,17,,"0,0,16700,16700",1,1,
760591,76059,,6,,12,17,,"0,0,18000,18000",1,1,
760601,76060,,6,,12,17,,"0,0,15000,15000",1,1,
760611,76061,,6,,12,17,,"0,0,14700,14700",1,1,
760621,76062,,6,,12,17,,"0,0,12700,12700",1,1,
760631,76063,,6,,12,16,,"0,0,18000,18000",1,1,
760641,76064,,6,,12,69,몬스터:바람마법,50004,,,
760651,76065,,6,,12,16,,"0,0,18700,18700",1,1,
760661,76066,,6,,12,17,,"0,0,18000,18000",1,1,
760671,76067,,6,,12,16,,"0,0,20000,20000",1,1,
760681,76068,,6,,12,16,,"0,0,17000,17000",1,1,
760691,76069,,6,,12,16,,"0,0,18000,18000",1,1,
760701,76070,,6,,12,16,,"0,0,18000,18000",1,1,
760711,76071,,6,,12,16,,"0,0,18000,18000",1,1,
760721,76072,,6,,12,16,,"0,0,18000,18000",1,1,
760731,76073,,6,,12,16,,"0,0,18000,18000",1,1,
760741,76074,,6,,12,16,,"0,0,18000,18000",1,1,
760751,76075,,6,,12,17,,"0,0,13000,13000",1,1,
760761,76076,,6,,12,16,,"0,0,15000,15000",1,1,
760771,76077,,6,,12,16,,"0,0,18000,18000",1,1,
760781,76078,,6,,12,16,,"0,0,14300,14300",1,1,
760791,76079,,6,,12,16,,"0,0,14000,14000",1,1,
760801,76080,,6,,12,16,,"0,0,14700,14700",1,1,
760811,76081,,6,,12,16,,"0,0,12700,12700",1,1,
760821,76082,,6,,12,17,,"0,0,13700,13700",1,1,
760831,76083,,6,,12,16,,"0,0,18000,18000",1,1,
760841,76084,,6,,12,16,,"0,0,18000,18000",1,1,
760851,76085,,6,,12,17,,"0,0,18000,18000",1,1,
