Id,Type,GroupId,Name,PortraitTexture,Message,Duration,Delay,Sound,GuideOnly
20028002,0,20028,마프,Maf,흥! 악당들끼리 아귀다툼이냐?,3.5,0,,0
20028003,0,20028,시반,Dwarf_M_Doctor,왜 다들~! 선량한 과학자를 못 잡아 먹어 안달이지?,4.5,0,,0
20028004,0,20028,마프,Maf,"언제나 불평불만만 늘어 놓더니, 감옥에서 썩을거야! 이 배신자!",5,0,,0
20028005,0,20028,시반,Dwarf_M_Doctor,어디 두고 보자고!,2,0,,0
20028006,0,20028,시반,Dwarf_M_Doctor,눈 아래 폭탄이나 조심해라!,3.5,0,,0
20029001,0,20029,시반,Dwarf_M_Doctor,잠깐! 잠깐! 항복이야! 항복!,3.5,0,,0
20030001,0,20030,시반,Dwarf_M_Doctor,쳇... 어둠의 결사 놈들 때문에 너무 지쳐서 지고 말았어...,4.5,0,,0
20030002,0,20030,마프,Maf,배신당한 기분은 어때? 배신자!,3.5,0,,0
20030003,0,20030,시반,Dwarf_M_Doctor,흥~! 비웃어라. 맘껏 비웃어!,3.5,0,,0
20031001,0,20031,시반,Dwarf_M_Doctor,안타라스와 대적하려 하다니 어리석구만. 크크크...,4.5,0,,0
20031002,0,20031,마프,Maf,조용히 하지~? 입에 재갈이라도 물려야 겠어?,4.5,0,,0
20031003,0,20031,시반,Dwarf_M_Doctor,너무 거칠게 나오는 군.,3.5,0,,0
20031004,0,20031,시반,Dwarf_M_Doctor,나는 그냥 상식 선에서 이야기하고 있는 건데 말이야?,4.5,0,,0
20031005,0,20031,시반,Dwarf_M_Doctor, 알고 있지? 선잠을 깬 안타라스가 길길이 날뛰는 바람에...,4.5,0,,0
20031006,0,20031,시반,Dwarf_M_Doctor,마을이 통째로 날아갈 뻔 했다고.,3.5,0,,0
20031007,0,20031,시반,Dwarf_M_Doctor,어둠의 결사에게 마력추출기를 안 넘겼으면 다 같이 죽었을 걸?,5,0,,0
20031008,0,20031,시반,Dwarf_M_Doctor,난 배신자가 아니라고~! 나야 말로 마을의 구원자라고~!,4.5,0,,0
20032001,0,20032,시반,Dwarf_M_Doctor,그 여자가 안타라스를 진정시키지 않았다면 정말 다 죽었을 걸?,5,0,,0
20032002,0,20032,시반,Dwarf_M_Doctor,마력 추출기를 넘겼으니까~ 다 산거라고~!,3.5,0,,0
20032003,0,20032,아이멜,Aimel,그 여자? 에르제베트는 아닐테고... 몰리 말인가?,3.5,0,,0
20032004,0,20032,아이멜,Aimel,몰리가 정말로 실렌의 화신이 맞았구나...,3.5,0,,0
20032005,0,20032,시반,Dwarf_M_Doctor,오호? 그 여자가 실렌의 화신이었나?,3.5,0,,0
20032006,0,20032,시반,Dwarf_M_Doctor,그럼 정말 너희들 한테 승산이 없는 거 아냐?,3.5,0,,0
20032007,0,20032,마프,Maf,후... 그냥 재갈을 물려 버려야 겠네.,3.5,0,,0
20033001,0,20033,시반,Dwarf_M_Doctor,(웁! 웁!),2,0,,0
20033002,0,20033,마프,Maf,그냥 때릴까... 재갈을 물려도 시끄럽네...,3.5,0,,0
20034001,0,20034,러셀,ArmorMerchant_01,여~! 왔군~!,2,0,,0
20034002,0,20034,아이멜,Aimel,여유 부리기는! 방금까지 숨넘어 갔으면서!,3.5,0,,0
20034003,0,20034,고통받는 어린 지룡,Icon_MonsterCore_Drake,캬아아악~!,2,0,,0
20034004,0,20034,러셀,ArmorMerchant_01,방심하게 만드는 작전이었다니까 아이멜!,3.5,0,,0
20034005,0,20034,아이멜,Aimel,어휴~! 정말.,2,0,,0
20035001,0,20035,만물상 판,CatTheCat_01,후냥? 사.. 살려주라냥! 나 좀 구해주라냥!,3.5,0,,0
20035002,0,20035,어둠의 결사,DarkAssociation,어? 은빛용병단?,2,0,,0
20035003,0,20035,러셀,ArmorMerchant_01,뭐야? 판이잖아?,2,0,,0
20036001,0,20036,어둠의 결사,DarkAssociation,기습이다!,2,0,,0
20036002,0,20036,지배된 지룡 정찰병,Icon_MonsterCore_DragonKinSoldier,어디냐!!!,2,0,,0
20036003,0,20036,러셀,ArmorMerchant_01,빨리 해치워야 겠군!,3.5,0,,0
20036004,0,20036,만물상 판,CatTheCat_01,어서 해치우라냥!!,3.5,0,,0
20037001,0,20037,만물상 판,CatTheCat_01,내 가방! 내 짐! 후냥! 테오도르님이 꼭 필요하다고 했다냥!,4.5,0,,0
20037002,0,20037,러셀,ArmorMerchant_01,후우~! 먼저 가 있게! 만물상의 짐 좀 찾아 보고 가겠네.,4.5,0,,0
20038001,0,20038,아이멜,Aimel,좋은 타이밍! 먹을 거 냄새에 들개들이 꼬였어.,4.5,0,,0
20038002,0,20038,고산 들개,Icon_MonsterCore_WarHound,컹컹~! 크르르!,2,0,,0
20038003,0,20038,아이멜,Aimel,근데? 러셀은?,2,0,,0
20038004,0,20038,아이멜,Aimel,뭐? 갑자기 웬 만물상?,3.5,0,,0
20038005,0,20038,아이멜,Aimel,암튼 빨리 도와줘~! 지키면서 싸우는 건 영 성가시단 말야~! ,4.5,0,,0
20039001,0,20039,아이멜,Aimel,우두머리가 온다! 바짝 정신 차려!,3.5,0,,0
20039002,0,20039,칼날 갈기,Icon_MonsterCore_WarHound,크르르르~!!!!!,2,0,,0
20039003,0,20039,아이멜,Aimel,러셀~! 이 바보야~!!! 대체 어디간거야!!!,3.5,0,,0
20039004,0,20039,아이멜,Aimel,기절한 드워프들을 노리지 못하게 주의해!,3.5,0,,0
20040001,0,20040,아이멜,Aimel,우리도 이제 가자! 러셀도 찾아야 해.,3.5,0,,0
20040002,0,20040,아이멜,Aimel,시간이 너무 지체 되버렸어. 테오도르님이 기다리실텐데.,4.5,0,,0
20041001,0,20041,아이멜,Aimel,마을 사람들이 몰리 이야기를 하고 있어요.,3.5,0,,0
20041002,0,20041,아이멜,Aimel,실렌의 화신이 안타라스를 진정시켰다고...,3.5,0,,0
20041003,0,20041,테오도르,HardinsFollower,몰리가 실렌의 화신이 맞다고 가정하더라도,3.5,0,,0
20041004,0,20041,테오도르,HardinsFollower,어둠의 결사에게 협조적인건 이해할 수 없더군.,3.5,0,,0
20041005,0,20041,테오도르,HardinsFollower,정신 지배를 당했을 가능성이 있겠군...,3.5,0,,0
20042001,0,20042,러셀,ArmorMerchant_01,걱정말게나! 판! 내 반드시 찾아줄테니!,3.5,0,,0
20043001,0,20043,용마군 장교,Icon_MonsterCore_DragonKinSoldier,"그깟 짐가방을 찾는다고, 여기서 소란을 피우다니!",4.5,0,,0
20043002,0,20043,용마군 장교,Icon_MonsterCore_DragonKinSoldier,목숨이나 잘 붙들고 있어라!,3.5,0,,0
20044001,0,20044,러셀,ArmorMerchant_01,빨리 처치하고 여길 뜨자구!,3.5,0,,0
20044002,0,20044,용마군 장교,Icon_MonsterCore_DragonKinSoldier,건방진 놈! 모두 쳐라!!,3.5,0,,0
20045001,0,20045,지배된 왕좌 마법병사,Icon_MonsterCore_DragonKinMagician,쳇! 지원군이잖아! 우리도 지원군을 부르자!,3.5,0,,0
20045002,0,20045,팔론,Resident_04_03,오오! 함께 싸워주는 건가!,3.5,0,,0
20046001,0,20046,어둠의 결사,DarkAssociation,결국 불을 피울줄 알았지. 이 추위를 얼마나 견딜 수 있을 것 같으냐?,5,0,,0
20046002,0,20046,어둠의 결사,DarkAssociation,아니?... 은빛용병단? 이 놈이...! 비겁하게...,4.5,0,,0
20047001,0,20047,팔론,Resident_04_03,하핫~! 방금 들었나? 어둠의 결사가 비겁하다고 하는 군~!,4.5,0,,0
20048001,0,20048,어둠의 결사 추적조장,DarkAssociation_M_High,쳇~! 변신은 쓰고 싶지 않았는데...,3.5,0,,0
20048002,0,20048,팔론,Resident_04_03,원~! 세상에! 이게 뭔가!!,3.5,0,,0
20048003,0,20048,어둠의 결사 추적자,Icon_MonsterCore_KaimVanul,크크크~!! 너를 끝장낼 어둠의 힘이지!,3.5,0,,0
20048004,0,20048,팔론,Resident_04_03,자뻑이 심한 놈인데? 내가 쫄 것 같아?!,3.5,0,,0
20049001,0,20049,러셀,ArmorMerchant_01,하하하... 여기 다리 무너지진 않겠지? 너무 높은데?,4.5,0,,0
20049002,0,20049,아이멜,Aimel,지금 추워서 떠는 거야? 무서워서 떠는 거야?,3.5,0,,0
20049003,0,20049,러셀,ArmorMerchant_01,다.. 당연히 추워서야!,3.5,0,,0
20050001,0,20050,흑마법 골렘,Icon_MonsterCore_Ferum,크오오오....,2,0,,0
20050002,0,20050,테오도르,HardinsFollower,이곳을 지키는 수호자들이군.,3.5,0,,0
20050003,0,20050,아이멜,Aimel,러셀~! 힘좀 써봐!,3.5,0,,0
20050004,0,20050,러셀,ArmorMerchant_01,맡겨두라구!! 으라차차차차!!!,3.5,0,,0
20051001,0,20051,만물상 판,CatTheCat_01,이 마력 수정을 사용해서 마력을 모아라냥.,3.5,0,,0
20051002,0,20051,아이멜,Aimel,자자~! 모두 흩어지자구!,3.5,0,,0
20051003,0,20051,테오도르,HardinsFollower,판. 폭탄 설치를 도와주겠나?,3.5,0,,0
20051004,0,20051,만물상 판,CatTheCat_01,알았다냥! 그건 특별히 공짜로 해주겠다냥!,3.5,0,,0
20052001,0,20052,러셀,ArmorMerchant_01,어우~! 깜짝이야! 이것들은 뭐지!,3.5,0,,0
20052002,0,20052,암흑의 사도,Icon_MonsterCore_DragonhatchlingJam,죽어라~! 침입자!,3.5,0,,0
20052003,0,20052,러셀,ArmorMerchant_01,말까지 하네! 일단은 용인가?,3.5,0,,0
20053001,0,20053,분노한 왕좌 수호병,Icon_MonsterCore_DragonKinSoldier,안타라스님이 오벨리스크를 지키라고 하셨다!,3.5,0,,0
20053002,0,20053,분노한 어린 풍룡,Icon_MonsterCore_Wyrm,키아아아아~!,2,0,,0
20053003,0,20053,아이멜,Aimel,우아~! 종합 선물 세트야? 골고루 몰려 오잖아?,3.5,0,,0
20053004,0,20053,테오도르,HardinsFollower,일단 이 놈들을 처치하는데 집중하게!,3.5,0,,0
20054001,0,20054,어둠의 결사,DarkAssociation,무슨 짓이냐! 은빛용병단!,3.5,0,,0
20054002,0,20054,어둠의 결사,DarkAssociation,당장 꺼지지 못해?,3.5,0,,0
20054003,0,20054,아이멜,Aimel,꺼지는 건 네놈들이지! 전부 공격!,3.5,0,,0
20055001,0,20055,테오도르,HardinsFollower,폭탄이 작동됬어! 빨리 여길 벗어나야 하네!,3.5,0,,0
20055002,0,20055,에테우스,Icon_MonsterCore_Apostle,비켜라! 어디냐! 내가 직접 처리하마!,3.5,0,,0
20055003,0,20055,러셀,ArmorMerchant_01,타이밍 정말 안좋군!,3.5,0,,0
20055004,0,20055,아이멜,Aimel,이렇게 싸우다간 폭발에 휘말릴 수도 있겠어!,3.5,0,,0
20055005,0,20055,만물상 판,CatTheCat_01,말도 안된다냥! 빨리 해치우라냥!,3.5,0,,0
20055006,0,20055,에테우스,Icon_MonsterCore_Apostle,오벨리스크를 사수하라!,3.5,0,,0
20055007,0,20055,아이멜,Aimel,러셀! 힘좀 써봐! 빨리 처치하라구!,3.5,0,,0
20055008,0,20055,러셀,ArmorMerchant_01,크아아아~!!!!,2,0,,0
20055009,0,20055,만물상 판,CatTheCat_01,후냐아앙! 큰일이다냥!,3.5,0,,0
20055010,0,20055,테오도르,HardinsFollower,판! 정신 차리게! 아까 내가 알려준대로 하게!,3.5,0,,0
20055011,0,20055,만물상 판,CatTheCat_01,후냥?!,2,0,,0
20056001,0,20056,테오도르,HardinsFollower,"미안하네만 러셀, 자네는 후미를 맡아 주겠나?",3.5,0,,0
20056002,0,20056,러셀,ArmorMerchant_01,알겠습니다! 여기는 제가 접수하죠~!,3.5,0,,0
20056003,0,20056,아이멜,Aimel,똑바로 하라구~!,3.5,0,,0
20056004,0,20056,러셀,ArmorMerchant_01,있다가 보자구.,3.5,0,,0
20057001,0,20057,아이멜,Aimel,오벨리스크 공사에 동원된 인부들일거야.,3.5,0,,0
20057002,0,20057,아이멜,Aimel,빨리 찾아야해. 안그러면 에르제베트가 모두 죽일거야!,4.5,0,,0
20058001,0,20058,아이멜,Aimel,테오도르님! 드워프들을 좀 찾아 볼게요.,3.5,0,,0
20058002,0,20058,아이멜,Aimel,마프와 약속했어요. 그들을 꼭 구해주기로!,3.5,0,,0
20058003,0,20058,테오도르,HardinsFollower,그래... 나도 찾아 보도록하지.,3.5,0,,0
20059001,0,20059,말룩의 정찰병,Icon_MonsterCore_MalukSniper,은빛용병단이다! 이쪽이야!,3.5,0,,0
20059002,0,20059,아이멜,Aimel,쳇~! 시간 없는데!,3.5,0,,0
20060001,0,20060,바이손,CityGuard_01_04,"전, 이분을 따라 갈게요.",3.5,0,,0
20060002,0,20060,바이손,CityGuard_01_04,그런데 우린 언제 나가나요?,3.5,0,,0
20061001,0,20061,고산 드워프 인부,Dwarf_M_Miner,"오벨리스크 건설이 끝나자, 우리를 죽이려 했어요.",3.5,0,,0
20061002,0,20061,고산 드워프 인부,Dwarf_W_Miner,덕분에 살았습니다.,3.5,0,,0
20061003,0,20061,아이멜,Aimel,어서 여길 벗어나자구요!,3.5,0,,0
20061004,0,20061,바이손,CityGuard_01_04,저쪽에 감시가 소홀하군요! 저쪽으로 가죠!,3.5,0,,0
20062001,0,20062,에르제베트,Resident_01,오지랖이 넓은 건 여전하구나? 애송이.,3.5,0,,0
20062002,0,20062,에르제베트,Resident_01,"상아탑 쥐새끼들을 쫓고 있었는데, 이렇게 만나네?",3.5,0,,0
20062003,0,20062,아이멜,Aimel,너... 너~! 에르제베트!,3.5,0,,0
20062004,0,20062,에르제베트,Resident_01,그래 그래~ 내 이름 기억하네? 그럼~ 기특하니까 상을 줄까?,4.5,0,,0
20063001,0,20063,고산 드워프 인부,Dwarf_W_Miner,시..싫어! 사..살려줘~! 으아악!,3.5,0,,0
20063002,0,20063,아이멜,Aimel,안되!!,2,0,,0
20064001,0,20064,고뇌의 악령,Icon_MonsterCore_Banshee,스아아아~!!!!,2,0,,0
20064002,0,20064,에르제베트,Resident_01,"넌, 안 죽었네? 저 인간 여자도 안죽었군?",3.5,0,,0
20064003,0,20064,아이멜,Aimel,이~! 악마 같은! 드워프들을 다 죽였어! 네놈이!,3.5,0,,0
20064004,0,20064,에르제베트,Resident_01,이제 곧 너도 죽을거야.,3.5,0,,0
20064005,0,20064,아이멜,Aimel,웃기지마! 오늘 널 꼭 죽이겠어!,3.5,0,,0
20064006,0,20064,에르제베트,Resident_01,능력도 안되는 주제에 넌 항상 시끄러웠지.,3.5,0,,0
20064007,0,20064,아이멜,Aimel,닥쳐! 닥치라구!,2,0,,0
20065001,0,20065,에르제베트,Resident_01,그리 쉽게 보내줄 것 같아!,3.5,0,,0
20066001,0,20066,자넷,Resident_03_03,저쪽에서 상아탑 마법사의 기척을 느꼈어요.,3.5,0,,0
20066002,0,20066,자넷,Resident_03_03,먼저가서 좀 알아 볼게요.,3.5,0,,0
20067001,0,20067,에몬,Resident_02_02,하딘님은 그 여자를 에르제베트라고 부르더군요.,3.5,0,,0
20067002,0,20067,에르제베트의 기사단,Icon_MonsterCore_DarkKnight,상아탑 마법사 발견! 즉시 제거하라!,3.5,0,,0
20067003,0,20067,자넷,Resident_03_03,또 시작인가!,2,0,,0
20068001,0,20068,에몬,Resident_02_02,아무래도 지금... 오벨리스크를 파괴하는 건 무리입니다.,4.5,0,,0
20068002,0,20068,자넷,Resident_03_03,아니 솔직히 지금은 네뷸라이트를 찾는 건 고사하고,3.5,0,,0
20068003,0,20068,자넷,Resident_03_03,우리가 살아서 나갈수나 있을지도 의문이군요.,3.5,0,,0
20068004,0,20068,자넷,Resident_03_03,이대로 시간이 지나면 결국 베레스가 부활할 거예요.,3.5,0,,0
20068005,0,20068,자넷,Resident_03_03,"이 모든 일들이 어디서 부터 틀어졌는지는 모르겠지만,",4.5,0,,0
20068006,0,20068,자넷,Resident_03_03,지금이 아니면 바로 잡을 기회가 없을지도 몰라요.,3.5,0,,0
20069001,0,20069,자넷,Resident_03_03,무사하셨군요! 하딘님!,2,0,,0
20070001,0,20070,에르제베트의 사역마,Icon_MonsterCore_DeathFire,죽어라! 하딘!,2,0,,0
20070002,0,20070,하딘,Hardin,그럼 여기서 나가볼까?,3.5,0,,0
20070003,0,20070,에르제베트의 사역마,Icon_MonsterCore_DeathFire,넌 여기있어야 할거야! 하딘!,3.5,0,,0
20070004,0,20070,하딘,Hardin,사양하지. 대신에 그대들을 기꺼이 죽여주겠네.,4.5,0,,0
20070005,0,20070,에르제베트의 사역마,Icon_MonsterCore_DeathFire,죽어라! 하딘!,2,0,,0
20071001,0,20071,원한의 문지기,Icon_MonsterCore_ArchonBamue,하딘! 네놈 때문이야!,3.5,0,,0
20071002,0,20071,테오도르,HardinsFollower,에르제베트의 마음이 투영된 건가...,3.5,0,,0
20071003,0,20071,원한의 문지기,Icon_MonsterCore_ArchonBamue,반드시 죽여주겠다! 하딘!,3.5,0,,0
20072001,0,20072,테오도르,HardinsFollower,에르제베트! 이제 그만두고...,3.5,0,,0
20072002,0,20072,하딘,Hardin,미천한 계집! 살려두었더니 기고만장 했구나!,3.5,0,,0
20072003,0,20072,에르제베트,Resident_01,여기에 온 걸 후회할 것이다! 하딘!,3.5,0,,0
20073001,0,20073,에르제베트의 기사단,Icon_MonsterCore_DarkKnight,하딘을 죽여라!!!,2,0,,0
20073002,0,20073,테오도르,HardinsFollower,크!!! 에르제베트!,2,0,,0
20073003,0,20073,하딘,Hardin,어리석은 것. 너와 너의 조무래기들은 상대가 안된다!,4.5,0,,0
20073004,0,20073,에르제베트,Resident_01,흥~! 너만 거인의 힘을 쫓았던 건 아니야.,3.5,0,,0
20073005,0,20073,에르제베트,Resident_01,내가 알아낸 것을 노리는 자들은 많았지.,3.5,0,,0
20073006,0,20073,에르제베트,Resident_01,그리고 어떤자들은 그 댓가로 널 상대할 힘을 주었지.,4.5,0,,0
20074001,0,20074,하딘,Hardin,큭! 이.. 이 힘은?,2,0,,0
20074002,0,20074,테오도르,HardinsFollower,악마의 힘?! 그만둬! 이 힘은 위험하다!,3.5,0,,0
20074003,0,20074,에르제베트,Resident_01,으아아아아~~!!!!,2,0,,0
20074004,0,20074,테오도르,HardinsFollower,빠.. 빨리 그녀를 멈춰야해!!,3.5,0,,0
20074005,0,20074,테오도르,HardinsFollower,그만둬~! 에르제베트! 네 스스로를 파멸로 몰아가는 거다!,4.5,0,,0
20074006,0,20074,하딘,Hardin,테오도르! 결계를 파괴해라! 저 여자를 죽여!,3.5,0,,0
20074007,0,20074,에르제베트,Resident_01,후후후! 날 죽여봐! 테오도르! 아님 네가 죽을테니까!,4.5,0,,0
20074008,0,20074,테오도르,HardinsFollower,비..빌어먹을!!! ,2,0,,0
20075001,0,20075,엠브리온의 환영,Embryon,흠! 내가 한발 늦었군! 그녀는 꽤 유용했는데!,3.5,0,,0
20075002,0,20075,테오도르,HardinsFollower,... ...,2,0,,0
20075003,0,20075,아이멜,Aimel,이번엔 네 차례야! 몰리를 내놔!,3.5,0,,0
20075004,0,20075,엠브리온의 환영,Embryon,실렌의 화신은 곧 사라질 것이다. 그대들의 목숨도 그와 같을 것이다.,5,0,,0
20075005,0,20075,아이멜,Aimel,거기서! 이 겁쟁이 놈! 또 도망치냐!,3.5,0,,0
20075006,0,20075,엠브리온의 환영,Embryon,한심하긴... 지고 있는 건 너희다.,3.5,0,,0
20075007,0,20075,엠브리온의 환영,Embryon,네 손에 에르제베트양이 당했다니 믿을 수가 없군.,4.5,0,,0
20076001,0,20076,아이멜,Aimel,드디어 복수를 했어...,3.5,0,,0
20076002,0,20076,테오도르,HardinsFollower,... ...,2,0,,0
20076003,0,20076,아이멜,Aimel,좀 더 멋지게 복수하고 싶었지만...,3.5,0,,0
20076004,0,20076,아이멜,Aimel,그래도 이걸로 괜찮아.,3.5,0,,0
20076005,0,20076,아이멜,Aimel,이제 가족들도 편히 쉴 수 있을거야...,3.5,0,,0
20076006,0,20076,아이멜,Aimel,젠장... 자꾸 눈물이 나네...,3.5,0,,0
20077001,0,20077,테오도르,HardinsFollower,스승님께서는... 약간 정신적인 충격이 있으신듯 하네.,4.5,0,,0
20077002,0,20077,테오도르,HardinsFollower,정말 잠깐이지만 에르제베트의 힘이 스승님을 상회했었어...,4.5,0,,0
20077003,0,20077,테오도르,HardinsFollower,스승님의 자존심에 큰 상처가 된듯 하네.,3.5,0,,0
20078001,0,20078,테오도르,HardinsFollower,난 괜찮아. 아이멜. 너무 무리하지 말게.,3.5,0,,0
20078002,0,20078,아이멜,Aimel,몸이 이상해요... 대체 왜 이러지...,3.5,0,,0
20078003,0,20078,아이멜,Aimel,아까전부터 뭔가 열이 나는 것 같지...,3.5,0,,0
20078004,0,20078,테오도르,HardinsFollower,차원 감옥에서는 숨만 쉬고 있어도 힘이 들지.,3.5,0,,0
20078005,0,20078,테오도르,HardinsFollower,몸이 정상인 것이 더 이상한 거겠지...,3.5,0,,0
20079001,0,20079,탐욕의 추적자,Icon_MonsterCore_PortraitSpirit,마나가 느껴진다!,2,0,,0
20079002,0,20079,테오도르,HardinsFollower,이 마법봉이 가진 단점이지. 어서 처치하게.,3.5,0,,0
20080001,0,20080,테오도르,HardinsFollower,아직 탐욕의 추적자가 남았군.,3.5,0,,0
20080002,0,20080,테오도르,HardinsFollower,시간이 없으니 가면서 처치하도록 하지.,3.5,0,,0
20080003,0,20080,탐욕의 추적자,Icon_MonsterCore_PortraitSpirit,캬아아아~!!!,2,0,,0
20081001,0,20081,아이멜,Aimel,이미 베레스에게 꽤 많은 힘이 전달된 것 같아.,4.5,0,,0
20081002,0,20081,아이멜,Aimel,최악의 경우 베레스가 완전히 힘을 회복할지도 몰라.,4.5,0,,0
20081003,0,20081,아이멜,Aimel,아니다... 베레스가 힘을 되찾고 안타라스까지 지배한다면...,4.5,0,,0
20081004,0,20081,아이멜,Aimel,그게 정말 최악이겠는걸...,3.5,0,,0
20082001,0,20082,아이멜,Aimel,마력도 모을 겸 일석이조!,3.5,0,,0
20082002,0,20082,어둠의 결사,DarkAssociation,은빛용병단이로군! 최대한 시간을 끌어라!,3.5,0,,0
20082003,0,20082,아이멜,Aimel,뭐야! 우린 최대한 빨리 처치하자구!,3.5,0,,0
20083001,0,20083,자넷,Resident_03_03,은빛용병단? 맙소사! 정말 반가워요!,3.5,0,,0
20083002,0,20083,에몬,Resident_02_02,좀 도와주시겠습니까? 힘에 부치는 군요.,3.5,0,,0
20083003,0,20083,거대 흡혈충,Icon_MonsterCore_GiantLeech,취릭~취릭~!,2,0,,0
20083004,0,20083,아이멜,Aimel,이 놈들 대체 뭐죠?,3.5,0,,0
20083005,0,20083,자넷,Resident_03_03,어둠의 결사가 소환하고는 도망가버렸어요.,3.5,0,,0
20083006,0,20083,아이멜,Aimel,빨리 해치우고 가자!,3.5,0,,0
20084001,0,20084,에몬,Resident_02_02,하딘님이나 테오도르님은 어디 계시죠?,3.5,0,,0
20084002,0,20084,아이멜,Aimel,일단 가보자구요!,3.5,0,,0
20085001,0,20085,아이멜,Aimel,먼저 간다! 빨리 쫓아와!,3.5,0,,0
20086001,0,20086,어둠의 결사 수색대,EmbryonKnights,여기 있었군! 모두 잡아라!,3.5,0,,0
20086002,0,20086,자넷,Resident_03_03,생각보다 수가 단촐하군. 빨리 처치하자!,3.5,0,,0
20086003,0,20086,어둠의 결사 수색대,EmbryonKnights,상아탑 마법사 주제에 제법이군.,3.5,0,,0
20086004,0,20086,자넷,Resident_03_03,네 놈들이 상아탑을 공격한 것은 잊지 않으마!,3.5,0,,0
20086005,0,20086,어둠의 결사 수색대,EmbryonKnights,크크크 네놈들은 항상 자기가 대단할 줄 안다니까. 후후후.,4.5,0,,0
20087001,0,20087,아이멜,Aimel,이런건 섬세한 장치라서 쉽게 고장이 나지...,3.5,0,,0
20088001,0,20088,아이멜,Aimel,어서 빠지자! 일일이 상대하다가는 끝이 없어!,3.5,0,,0
20088002,0,20088,어둠의 결사 대마도사,DarkAssociation_M_High,뭐야! 결계 상태가 왜 이래!,3.5,0,,0
20088003,0,20088,아이멜,Aimel,벌써 들켰구나! 빨리 가자!,3.5,0,,0
20088004,0,20088,어둠의 결사 대마도사,DarkAssociation_M_High,은빛용병단 쥐새끼들이로군! 어서 찾아라!,3.5,0,,0
20088005,0,20088,아이멜,Aimel,성가신 놈들!,2,0,,0
20089001,0,20089,아이멜,Aimel,어쩐지...! 드워프들이 만든 거잖아!,3.5,0,,0
20089002,0,20089,아이멜,Aimel,하여간 쓸데 없이 튼튼하게 만든다니까!,3.5,0,,0
20090001,0,20090,어둠의 결사 근위대원,EmbryonKnights,마력 보급장치가 망가졌다!,3.5,0,,0
20090002,0,20090,어둠의 결사 근위대원,EmbryonKnights,중앙 결계로 병력을 보내라!,3.5,0,,0
20090003,0,20090,아이멜,Aimel,정말 눈치 빠른 놈들이야! 빨리 테오도르님께 돌아가자!,4.5,0,,0
20091001,0,20091,아이멜,Aimel,어서가요!,2,0,,0
20092001,0,20092,테오도르,HardinsFollower,스승님!,2,0,,0
20092002,0,20092,엠브리온,Embryon,모두 모였군. 후후후.,3.5,0,,0
20092003,0,20092,하딘,Hardin,"실렌의 화신을 이런식으로 이용하다니, 거기까진 생각못했군.",4.5,0,,0
20092004,0,20092,엠브리온,Embryon,알았다고 달라질게 있었을까? 이제 곧 베레스님은 부활하신다.,4.5,0,,0
20092005,0,20092,아이멜,Aimel,안되! 뭣들하고 있나요! 빨리 몰리를 구해야죠!!!,4.5,0,,0
20093001,0,20093,엠브리온,Embryon,그럴 수는 없지! 실렌의 신성 에센스가 아직 남았거든.,4.5,0,,0
20093002,0,20093,테오도르,HardinsFollower,신성 에센스라니?,3.5,0,,0
20093003,0,20093,엠브리온,Embryon,실렌의 화신은 이제 평범한 소녀가 될 것이다.,3.5,0,,0
20093004,0,20093,엠브리온,Embryon,그리고 그 힘은 베레스님을 위해 쓰이겠지.,3.5,0,,0
20093005,0,20093,아이멜,Aimel,치잇! 그렇게 둘 것 같아!,3.5,0,,0
20093006,0,20093,하딘,Hardin, .... ....,3.5,0,,0
20094001,0,20094,아이멜,Aimel,환영말고 본체 실력 좀 보여주시지!,3.5,0,,0
20094002,0,20094,엠브리온,Embryon,운 좋은 계집아! 넌 편안히 죽을 수 없을 것이다!,3.5,0,,0
20094003,0,20094,아이멜,Aimel,너도 마찬가지야! 흑기사!,3.5,0,,0
20094004,0,20094,테오도르,HardinsFollower,도발에 말리지 마라! 아이멜! 적은 시간을 끌고 있다!,3.5,0,,0
20094005,0,20094,테오도르,HardinsFollower,오벨리스크를 파괴해야해!!,3.5,0,,0
20094006,0,20094,엠브리온,Embryon,후후~! 어리석군. 내가 그걸 지켜만 보겠느냐!,3.5,0,,0
20094007,0,20094,하딘,Hardin,느껴지는군... 베레스가...,3.5,0,,0
20094008,0,20094,테오도르,HardinsFollower,!!! 안되! 모두 더 힘을내게!!!,3.5,0,,0
20094009,0,20094,아이멜,Aimel,알았어요! 그러고 있다구요!,3.5,0,,0
20095001,0,20095,테오도르,HardinsFollower,알겠습니다! 스승님!,2,0,,0
20095002,0,20095,엠브리온,Embryon,도망가는 건가!!! 은빛용병단!,3.5,0,,0
20095003,0,20095,아이멜,Aimel,테오도르님 우리 아직 더 싸울 수 있는 거 아닌가요?,3.5,0,,0
20095004,0,20095,테오도르,HardinsFollower,"무리다. 불리한 곳, 불리한 상황에서 싸울 필요 없다.",3.5,0,,0
20095005,0,20095,엠브리온,Embryon,그래! 조금 더 살아보거라! 하하하하!,3.5,0,,0
20095006,0,20095,테오도르,HardinsFollower,베레스가 힘을 되찾았어...,3.5,0,,0
20095007,0,20095,테오도르,HardinsFollower,아무리 스승님이 계시다고 해도 도박을 할 순 없어.,3.5,0,,0
20095008,0,20095,테오도르,HardinsFollower,"추측이지만, 베레스가 실렌의 신성 에센스를 취했다면...",3.5,0,,0
