Id,BookLevel,GroupId,MonsterId,CardBorder,SlotImage,BeadImage,UseLargeBeadImage,CardImage,RequiredQuantity,StatusIcon,EffectType,EffectType2,EffectParam,HuntType,HuntingSpotId,NameDirection
120,9,14,Screamer,3,3,10,0,67,215,Icon_Skill_Active_10112,P. Atk./M. Atk.,,420,0,,0
121,0,14,Flora,1,1,1,1,67,15,Icon_Skill_Unique_30001,P. Def./M. Def.,,43,0,,0
121,1,14,Flora,1,1,2,1,67,15,Icon_Skill_Unique_30001,P. Def./M. Def.,,86,0,,0
121,2,14,Flora,1,1,3,1,67,30,Icon_Skill_Unique_30001,P. Def./M. Def.,,129,0,,0
121,3,14,Flora,1,1,4,1,67,30,Icon_Skill_Unique_30001,P. Def./M. Def.,,172,0,,0
121,4,14,Flora,1,1,5,1,67,65,Icon_Skill_Unique_30001,P. Def./M. Def.,,215,0,,0
121,5,14,Flora,2,2,6,0,67,65,Icon_Skill_Unique_30001,P. Def./M. Def.,,258,0,,0
121,6,14,Flora,2,2,7,0,67,125,Icon_Skill_Unique_30001,P. Def./M. Def.,,301,0,,0
121,7,14,Flora,2,2,8,0,67,125,Icon_Skill_Unique_30001,P. Def./M. Def.,,344,0,,0
121,8,14,Flora,3,3,9,0,67,215,Icon_Skill_Unique_30001,P. Def./M. Def.,,387,0,,0
121,9,14,Flora,3,3,10,0,67,215,Icon_Skill_Unique_30001,P. Def./M. Def.,,430,0,,0
122,0,14,Jonadan,1,1,1,1,67,15,Icon_Skill_Passive_23211,Max HP,,52,0,,0
122,1,14,Jonadan,1,1,2,1,67,15,Icon_Skill_Passive_23211,Max HP,,104,0,,0
122,2,14,Jonadan,1,1,3,1,67,30,Icon_Skill_Passive_23211,Max HP,,156,0,,0
122,3,14,Jonadan,1,1,4,1,67,30,Icon_Skill_Passive_23211,Max HP,,208,0,,0
122,4,14,Jonadan,1,1,5,1,67,65,Icon_Skill_Passive_23211,Max HP,,260,0,,0
122,5,14,Jonadan,2,2,6,0,67,65,Icon_Skill_Passive_23211,Max HP,,312,0,,0
122,6,14,Jonadan,2,2,7,0,67,125,Icon_Skill_Passive_23211,Max HP,,364,0,,0
122,7,14,Jonadan,2,2,8,0,67,125,Icon_Skill_Passive_23211,Max HP,,416,0,,0
122,8,14,Jonadan,3,3,9,0,67,215,Icon_Skill_Passive_23211,Max HP,,468,0,,0
122,9,14,Jonadan,3,3,10,0,67,215,Icon_Skill_Passive_23211,Max HP,,520,0,,0
123,0,14,Cowboy,1,1,1,1,67,15,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,39,0,,0
123,1,14,Cowboy,1,1,2,1,67,15,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,78,0,,0
123,2,14,Cowboy,1,1,3,1,67,30,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,117,0,,0
123,3,14,Cowboy,1,1,4,1,67,30,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,156,0,,0
123,4,14,Cowboy,1,1,5,1,67,65,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,195,0,,0
123,5,14,Cowboy,2,2,6,0,67,65,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,234,0,,0
123,6,14,Cowboy,2,2,7,0,67,125,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,273,0,,0
123,7,14,Cowboy,2,2,8,0,67,125,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,312,0,,0
123,8,14,Cowboy,3,3,9,0,67,215,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,351,0,,0
123,9,14,Cowboy,3,3,10,0,67,215,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,390,0,,0
124,0,14,Seamstress,1,1,1,1,67,15,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,36,0,,0
124,1,14,Seamstress,1,1,2,1,67,15,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,72,0,,0
124,2,14,Seamstress,1,1,3,1,67,30,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,108,0,,0
124,3,14,Seamstress,1,1,4,1,67,30,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,144,0,,0
124,4,14,Seamstress,1,1,5,1,67,65,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,180,0,,0
124,5,14,Seamstress,2,2,6,0,67,65,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,216,0,,0
124,6,14,Seamstress,2,2,7,0,67,125,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,252,0,,0
124,7,14,Seamstress,2,2,8,0,67,125,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,288,0,,0
124,8,14,Seamstress,3,3,9,0,67,215,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,324,0,,0
124,9,14,Seamstress,3,3,10,0,67,215,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,360,0,,0
125,0,14,Balthazar,1,1,1,1,67,15,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,43,0,,0
125,1,14,Balthazar,1,1,2,1,67,15,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,86,0,,0
125,2,14,Balthazar,1,1,3,1,67,30,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,129,0,,0
125,3,14,Balthazar,1,1,4,1,67,30,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,172,0,,0
125,4,14,Balthazar,1,1,5,1,67,65,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,215,0,,0
125,5,14,Balthazar,2,2,6,0,67,65,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,258,0,,0
125,6,14,Balthazar,2,2,7,0,67,125,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,301,0,,0
125,7,14,Balthazar,2,2,8,0,67,125,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,344,0,,0
125,8,14,Balthazar,3,3,9,0,67,215,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,387,0,,0
125,9,14,Balthazar,3,3,10,0,67,215,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,430,0,,0
126,0,14,Shrieking Treant,1,1,1,1,68,10,Icon_Skill_Passive_23251,Max MP,,61,0,,0
126,1,14,Shrieking Treant,1,1,2,1,68,10,Icon_Skill_Passive_23251,Max MP,,122,0,,0
126,2,14,Shrieking Treant,1,1,3,1,68,30,Icon_Skill_Passive_23251,Max MP,,183,0,,0
126,3,14,Shrieking Treant,1,1,4,1,68,30,Icon_Skill_Passive_23251,Max MP,,244,0,,0
126,4,14,Shrieking Treant,1,1,5,1,68,70,Icon_Skill_Passive_23251,Max MP,,305,0,,0
126,5,14,Shrieking Treant,2,2,6,0,68,70,Icon_Skill_Passive_23251,Max MP,,366,0,,0
126,6,14,Shrieking Treant,2,2,7,0,68,105,Icon_Skill_Passive_23251,Max MP,,427,0,,0
126,7,14,Shrieking Treant,2,2,8,0,68,105,Icon_Skill_Passive_23251,Max MP,,488,0,,0
126,8,14,Shrieking Treant,3,3,9,0,68,125,Icon_Skill_Passive_23251,Max MP,,549,0,,0
126,9,14,Shrieking Treant,3,3,10,0,68,125,Icon_Skill_Passive_23251,Max MP,,610,0,,0
127,0,14,Guillotine of Death,1,1,1,1,71,2,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,208,0,,0
127,1,14,Guillotine of Death,1,1,2,1,71,2,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,416,0,,0
127,2,14,Guillotine of Death,1,1,3,1,71,3,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,624,0,,0
127,3,14,Guillotine of Death,1,1,4,1,71,3,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,832,0,,0
127,4,14,Guillotine of Death,1,1,5,1,71,5,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,1040,0,,0
127,5,14,Guillotine of Death,2,2,6,0,71,5,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,1248,0,,0
127,6,14,Guillotine of Death,2,2,7,0,71,5,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,1456,0,,0
127,7,14,Guillotine of Death,2,2,8,0,71,5,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,1664,0,,0
127,8,14,Guillotine of Death,3,3,9,0,71,10,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,1872,0,,0
127,9,14,Guillotine of Death,3,3,10,0,71,10,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,2080,0,,0
130,0,15,Mystique,1,1,1,1,69,10,Icon_Skill_Passive_21251,Accuracy,,36,0,,0
130,1,15,Mystique,1,1,2,1,69,10,Icon_Skill_Passive_21251,Accuracy,,72,0,,0
130,2,15,Mystique,1,1,3,1,69,30,Icon_Skill_Passive_21251,Accuracy,,108,0,,0
130,3,15,Mystique,1,1,4,1,69,30,Icon_Skill_Passive_21251,Accuracy,,144,0,,0
130,4,15,Mystique,1,1,5,1,69,80,Icon_Skill_Passive_21251,Accuracy,,180,0,,0
130,5,15,Mystique,2,2,6,0,69,80,Icon_Skill_Passive_21251,Accuracy,,216,0,,0
130,6,15,Mystique,2,2,7,0,69,110,Icon_Skill_Passive_21251,Accuracy,,252,0,,0
130,7,15,Mystique,2,2,8,0,69,110,Icon_Skill_Passive_21251,Accuracy,,288,0,,0
130,8,15,Mystique,3,3,9,0,69,140,Icon_Skill_Passive_21251,Accuracy,,324,0,,0
130,9,15,Mystique,3,3,10,0,69,140,Icon_Skill_Passive_21251,Accuracy,,360,0,,0
131,0,15,Stelos,1,1,1,1,69,10,Icon_Skill_Passive_20231,Evasion,,42,0,,0
131,1,15,Stelos,1,1,2,1,69,10,Icon_Skill_Passive_20231,Evasion,,84,0,,0
131,2,15,Stelos,1,1,3,1,69,30,Icon_Skill_Passive_20231,Evasion,,126,0,,0
131,3,15,Stelos,1,1,4,1,69,30,Icon_Skill_Passive_20231,Evasion,,168,0,,0
131,4,15,Stelos,1,1,5,1,69,80,Icon_Skill_Passive_20231,Evasion,,210,0,,0
131,5,15,Stelos,2,2,6,0,69,80,Icon_Skill_Passive_20231,Evasion,,252,0,,0
131,6,15,Stelos,2,2,7,0,69,110,Icon_Skill_Passive_20231,Evasion,,294,0,,0
131,7,15,Stelos,2,2,8,0,69,110,Icon_Skill_Passive_20231,Evasion,,336,0,,0
131,8,15,Stelos,3,3,9,0,69,140,Icon_Skill_Passive_20231,Evasion,,378,0,,0
131,9,15,Stelos,3,3,10,0,69,140,Icon_Skill_Passive_20231,Evasion,,420,0,,0
132,0,15,Master Mordeo,1,1,1,1,69,10,Icon_Skill_Active_10112,P. Atk./M. Atk.,,70,0,,0
132,1,15,Master Mordeo,1,1,2,1,69,10,Icon_Skill_Active_10112,P. Atk./M. Atk.,,140,0,,0
132,2,15,Master Mordeo,1,1,3,1,69,30,Icon_Skill_Active_10112,P. Atk./M. Atk.,,210,0,,0
132,3,15,Master Mordeo,1,1,4,1,69,30,Icon_Skill_Active_10112,P. Atk./M. Atk.,,280,0,,0
132,4,15,Master Mordeo,1,1,5,1,69,80,Icon_Skill_Active_10112,P. Atk./M. Atk.,,350,0,,0
132,5,15,Master Mordeo,2,2,6,0,69,80,Icon_Skill_Active_10112,P. Atk./M. Atk.,,420,0,,0
132,6,15,Master Mordeo,2,2,7,0,69,110,Icon_Skill_Active_10112,P. Atk./M. Atk.,,490,0,,0
132,7,15,Master Mordeo,2,2,8,0,69,110,Icon_Skill_Active_10112,P. Atk./M. Atk.,,560,0,,0
132,8,15,Master Mordeo,3,3,9,0,69,140,Icon_Skill_Active_10112,P. Atk./M. Atk.,,630,0,,0
132,9,15,Master Mordeo,3,3,10,0,69,140,Icon_Skill_Active_10112,P. Atk./M. Atk.,,700,0,,0
133,0,15,Serbo Prime,1,1,1,1,69,10,Icon_Skill_Unique_30001,P. Def./M. Def.,,62,0,,0
133,1,15,Serbo Prime,1,1,2,1,69,10,Icon_Skill_Unique_30001,P. Def./M. Def.,,124,0,,0
133,2,15,Serbo Prime,1,1,3,1,69,30,Icon_Skill_Unique_30001,P. Def./M. Def.,,186,0,,0
133,3,15,Serbo Prime,1,1,4,1,69,30,Icon_Skill_Unique_30001,P. Def./M. Def.,,248,0,,0
133,4,15,Serbo Prime,1,1,5,1,69,80,Icon_Skill_Unique_30001,P. Def./M. Def.,,310,0,,0
133,5,15,Serbo Prime,2,2,6,0,69,80,Icon_Skill_Unique_30001,P. Def./M. Def.,,372,0,,0
133,6,15,Serbo Prime,2,2,7,0,69,110,Icon_Skill_Unique_30001,P. Def./M. Def.,,434,0,,0
133,7,15,Serbo Prime,2,2,8,0,69,110,Icon_Skill_Unique_30001,P. Def./M. Def.,,496,0,,0
133,8,15,Serbo Prime,3,3,9,0,69,140,Icon_Skill_Unique_30001,P. Def./M. Def.,,558,0,,0
133,9,15,Serbo Prime,3,3,10,0,69,140,Icon_Skill_Unique_30001,P. Def./M. Def.,,620,0,,0
140,0,16,Greezo,1,1,1,1,69,15,Icon_Skill_Passive_23211,Max HP,,101,0,,0
140,1,16,Greezo,1,1,2,1,69,15,Icon_Skill_Passive_23211,Max HP,,202,0,,0
140,2,16,Greezo,1,1,3,1,69,30,Icon_Skill_Passive_23211,Max HP,,303,0,,0
140,3,16,Greezo,1,1,4,1,69,30,Icon_Skill_Passive_23211,Max HP,,404,0,,0
140,4,16,Greezo,1,1,5,1,69,65,Icon_Skill_Passive_23211,Max HP,,505,0,,0
140,5,16,Greezo,2,2,6,0,69,65,Icon_Skill_Passive_23211,Max HP,,606,0,,0
140,6,16,Greezo,2,2,7,0,69,125,Icon_Skill_Passive_23211,Max HP,,707,0,,0
140,7,16,Greezo,2,2,8,0,69,125,Icon_Skill_Passive_23211,Max HP,,808,0,,0
140,8,16,Greezo,3,3,9,0,69,220,Icon_Skill_Passive_23211,Max HP,,909,0,,0
140,9,16,Greezo,3,3,10,0,69,220,Icon_Skill_Passive_23211,Max HP,,1010,0,,0
141,0,16,Julius,1,1,1,1,69,15,Icon_Skill_Passive_23251,Max MP,,103,0,,0
141,1,16,Julius,1,1,2,1,69,15,Icon_Skill_Passive_23251,Max MP,,206,0,,0
141,2,16,Julius,1,1,3,1,69,30,Icon_Skill_Passive_23251,Max MP,,309,0,,0
141,3,16,Julius,1,1,4,1,69,30,Icon_Skill_Passive_23251,Max MP,,412,0,,0
141,4,16,Julius,1,1,5,1,69,65,Icon_Skill_Passive_23251,Max MP,,515,0,,0
141,5,16,Julius,2,2,6,0,69,65,Icon_Skill_Passive_23251,Max MP,,618,0,,0
141,6,16,Julius,2,2,7,0,69,125,Icon_Skill_Passive_23251,Max MP,,721,0,,0
141,7,16,Julius,2,2,8,0,69,125,Icon_Skill_Passive_23251,Max MP,,824,0,,0
141,8,16,Julius,3,3,9,0,69,220,Icon_Skill_Passive_23251,Max MP,,927,0,,0
141,9,16,Julius,3,3,10,0,69,220,Icon_Skill_Passive_23251,Max MP,,1030,0,,0
142,0,16,Magnus,1,1,1,1,69,15,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,55,0,,0
142,1,16,Magnus,1,1,2,1,69,15,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,110,0,,0
142,2,16,Magnus,1,1,3,1,69,30,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,165,0,,0
142,3,16,Magnus,1,1,4,1,69,30,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,220,0,,0
142,4,16,Magnus,1,1,5,1,69,65,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,275,0,,0
142,5,16,Magnus,2,2,6,0,69,65,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,330,0,,0
142,6,16,Magnus,2,2,7,0,69,125,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,385,0,,0
142,7,16,Magnus,2,2,8,0,69,125,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,440,0,,0
142,8,16,Magnus,3,3,9,0,69,220,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,495,0,,0
142,9,16,Magnus,3,3,10,0,69,220,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,550,0,,0
143,0,16,Cruma Core,1,1,1,1,71,2,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,176,1,,0
143,1,16,Cruma Core,1,1,2,1,71,2,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,352,1,,0
143,2,16,Cruma Core,1,1,3,1,71,3,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,528,1,,0
143,3,16,Cruma Core,1,1,4,1,71,3,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,704,1,,0
143,4,16,Cruma Core,1,1,5,1,71,5,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,880,1,,0
143,5,16,Cruma Core,2,2,6,0,71,5,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,1056,1,,0
143,6,16,Cruma Core,2,2,7,0,71,5,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,1232,1,,0
143,7,16,Cruma Core,2,2,8,0,71,5,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,1408,1,,0
143,8,16,Cruma Core,3,3,9,0,71,10,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,1584,1,,0
143,9,16,Cruma Core,3,3,10,0,71,10,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,1760,1,,0
150,0,17,Ellen,1,1,1,1,67,20,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,56,0,,0
150,1,17,Ellen,1,1,2,1,67,20,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,112,0,,0
150,2,17,Ellen,1,1,3,1,67,40,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,168,0,,0
150,3,17,Ellen,1,1,4,1,67,40,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,224,0,,0
150,4,17,Ellen,1,1,5,1,67,80,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,280,0,,0
150,5,17,Ellen,2,2,6,0,67,80,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,336,0,,0
150,6,17,Ellen,2,2,7,0,67,150,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,392,0,,0
150,7,17,Ellen,2,2,8,0,67,150,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,448,0,,0
150,8,17,Ellen,3,3,9,0,67,250,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,504,0,,0
150,9,17,Ellen,3,3,10,0,67,250,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,560,0,,0
151,0,17,Luce,1,1,1,1,67,20,Icon_Skill_Passive_20231,Evasion,,39,0,,0
151,1,17,Luce,1,1,2,1,67,20,Icon_Skill_Passive_20231,Evasion,,78,0,,0
151,2,17,Luce,1,1,3,1,67,40,Icon_Skill_Passive_20231,Evasion,,117,0,,0
151,3,17,Luce,1,1,4,1,67,40,Icon_Skill_Passive_20231,Evasion,,156,0,,0
151,4,17,Luce,1,1,5,1,67,80,Icon_Skill_Passive_20231,Evasion,,195,0,,0
151,5,17,Luce,2,2,6,0,67,80,Icon_Skill_Passive_20231,Evasion,,234,0,,0
151,6,17,Luce,2,2,7,0,67,150,Icon_Skill_Passive_20231,Evasion,,273,0,,0
151,7,17,Luce,2,2,8,0,67,150,Icon_Skill_Passive_20231,Evasion,,312,0,,0
151,8,17,Luce,3,3,9,0,67,250,Icon_Skill_Passive_20231,Evasion,,351,0,,0
151,9,17,Luce,3,3,10,0,67,250,Icon_Skill_Passive_20231,Evasion,,390,0,,0
152,0,17,Vir,1,1,1,1,68,10,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,46,0,,0
152,1,17,Vir,1,1,2,1,68,10,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,92,0,,0
152,2,17,Vir,1,1,3,1,68,30,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,138,0,,0
152,3,17,Vir,1,1,4,1,68,30,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,184,0,,0
152,4,17,Vir,1,1,5,1,68,65,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,230,0,,0
152,5,17,Vir,2,2,6,0,68,65,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,276,0,,0
152,6,17,Vir,2,2,7,0,68,125,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,322,0,,0
152,7,17,Vir,2,2,8,0,68,125,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,368,0,,0
152,8,17,Vir,3,3,9,0,68,210,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,414,0,,0
152,9,17,Vir,3,3,10,0,68,210,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,460,0,,0
153,0,17,Tess,1,1,1,1,68,10,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,48,0,,0
153,1,17,Tess,1,1,2,1,68,10,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,96,0,,0
153,2,17,Tess,1,1,3,1,68,30,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,144,0,,0
153,3,17,Tess,1,1,4,1,68,30,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,192,0,,0
153,4,17,Tess,1,1,5,1,68,65,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,240,0,,0
153,5,17,Tess,2,2,6,0,68,65,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,288,0,,0
153,6,17,Tess,2,2,7,0,68,125,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,336,0,,0
153,7,17,Tess,2,2,8,0,68,125,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,384,0,,0
153,8,17,Tess,3,3,9,0,68,210,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,432,0,,0
153,9,17,Tess,3,3,10,0,68,210,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,480,0,,0
154,0,17,Rashkos,1,1,1,1,68,10,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,63,0,,0
154,1,17,Rashkos,1,1,2,1,68,10,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,126,0,,0
154,2,17,Rashkos,1,1,3,1,68,30,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,189,0,,0
154,3,17,Rashkos,1,1,4,1,68,30,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,252,0,,0
154,4,17,Rashkos,1,1,5,1,68,65,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,315,0,,0
154,5,17,Rashkos,2,2,6,0,68,65,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,378,0,,0
154,6,17,Rashkos,2,2,7,0,68,125,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,441,0,,0
154,7,17,Rashkos,2,2,8,0,68,125,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,504,0,,0
154,8,17,Rashkos,3,3,9,0,68,210,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,567,0,,0
154,9,17,Rashkos,3,3,10,0,68,210,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,630,0,,0
155,0,17,Shakos,1,1,1,1,68,10,Icon_Skill_Passive_21251,Accuracy,,31,0,,0
155,1,17,Shakos,1,1,2,1,68,10,Icon_Skill_Passive_21251,Accuracy,,62,0,,0
155,2,17,Shakos,1,1,3,1,68,30,Icon_Skill_Passive_21251,Accuracy,,93,0,,0
155,3,17,Shakos,1,1,4,1,68,30,Icon_Skill_Passive_21251,Accuracy,,124,0,,0
155,4,17,Shakos,1,1,5,1,68,65,Icon_Skill_Passive_21251,Accuracy,,155,0,,0
155,5,17,Shakos,2,2,6,0,68,65,Icon_Skill_Passive_21251,Accuracy,,186,0,,0
155,6,17,Shakos,2,2,7,0,68,125,Icon_Skill_Passive_21251,Accuracy,,217,0,,0
155,7,17,Shakos,2,2,8,0,68,125,Icon_Skill_Passive_21251,Accuracy,,248,0,,0
155,8,17,Shakos,3,3,9,0,68,210,Icon_Skill_Passive_21251,Accuracy,,279,0,,0
155,9,17,Shakos,3,3,10,0,68,210,Icon_Skill_Passive_21251,Accuracy,,310,0,,0
156,0,17,Thox,1,1,1,1,68,10,Icon_Skill_Active_10112,P. Atk./M. Atk.,,57,0,,0
156,1,17,Thox,1,1,2,1,68,10,Icon_Skill_Active_10112,P. Atk./M. Atk.,,114,0,,0
156,2,17,Thox,1,1,3,1,68,30,Icon_Skill_Active_10112,P. Atk./M. Atk.,,171,0,,0
156,3,17,Thox,1,1,4,1,68,30,Icon_Skill_Active_10112,P. Atk./M. Atk.,,228,0,,0
156,4,17,Thox,1,1,5,1,68,65,Icon_Skill_Active_10112,P. Atk./M. Atk.,,285,0,,0
156,5,17,Thox,2,2,6,0,68,65,Icon_Skill_Active_10112,P. Atk./M. Atk.,,342,0,,0
156,6,17,Thox,2,2,7,0,68,125,Icon_Skill_Active_10112,P. Atk./M. Atk.,,399,0,,0
156,7,17,Thox,2,2,8,0,68,125,Icon_Skill_Active_10112,P. Atk./M. Atk.,,456,0,,0
156,8,17,Thox,3,3,9,0,68,210,Icon_Skill_Active_10112,P. Atk./M. Atk.,,513,0,,0
156,9,17,Thox,3,3,10,0,68,210,Icon_Skill_Active_10112,P. Atk./M. Atk.,,570,0,,0
157,0,17,Stenoa,1,1,1,1,70,2,Icon_Skill_Passive_21251,Accuracy,,103,0,,0
157,1,17,Stenoa,1,1,2,1,70,2,Icon_Skill_Passive_21251,Accuracy,,206,0,,0
157,2,17,Stenoa,1,1,3,1,70,3,Icon_Skill_Passive_21251,Accuracy,,309,0,,0
157,3,17,Stenoa,1,1,4,1,70,3,Icon_Skill_Passive_21251,Accuracy,,412,0,,0
157,4,17,Stenoa,1,1,5,1,70,5,Icon_Skill_Passive_21251,Accuracy,,515,0,,0
157,5,17,Stenoa,2,2,6,0,70,5,Icon_Skill_Passive_21251,Accuracy,,618,0,,0
157,6,17,Stenoa,2,2,7,0,70,5,Icon_Skill_Passive_21251,Accuracy,,721,0,,0
157,7,17,Stenoa,2,2,8,0,70,5,Icon_Skill_Passive_21251,Accuracy,,824,0,,0
157,8,17,Stenoa,3,3,9,0,70,10,Icon_Skill_Passive_21251,Accuracy,,927,0,,0
157,9,17,Stenoa,3,3,10,0,70,10,Icon_Skill_Passive_21251,Accuracy,,1030,0,,0
160,0,18,Lulani,1,1,1,1,67,25,Icon_Skill_Unique_30001,P. Def./M. Def.,,59,0,,0
160,1,18,Lulani,1,1,2,1,67,25,Icon_Skill_Unique_30001,P. Def./M. Def.,,118,0,,0
160,2,18,Lulani,1,1,3,1,67,50,Icon_Skill_Unique_30001,P. Def./M. Def.,,177,0,,0
160,3,18,Lulani,1,1,4,1,67,50,Icon_Skill_Unique_30001,P. Def./M. Def.,,236,0,,0
160,4,18,Lulani,1,1,5,1,67,100,Icon_Skill_Unique_30001,P. Def./M. Def.,,295,0,,0
160,5,18,Lulani,2,2,6,0,67,100,Icon_Skill_Unique_30001,P. Def./M. Def.,,354,0,,0
160,6,18,Lulani,2,2,7,0,67,170,Icon_Skill_Unique_30001,P. Def./M. Def.,,413,0,,0
160,7,18,Lulani,2,2,8,0,67,170,Icon_Skill_Unique_30001,P. Def./M. Def.,,472,0,,0
160,8,18,Lulani,3,3,9,0,67,300,Icon_Skill_Unique_30001,P. Def./M. Def.,,531,0,,0
160,9,18,Lulani,3,3,10,0,67,300,Icon_Skill_Unique_30001,P. Def./M. Def.,,590,0,,0
161,0,18,Alfonso,1,1,1,1,67,15,Icon_Skill_Passive_23211,Max HP,,71,0,,0
161,1,18,Alfonso,1,1,2,1,67,15,Icon_Skill_Passive_23211,Max HP,,142,0,,0
161,2,18,Alfonso,1,1,3,1,67,40,Icon_Skill_Passive_23211,Max HP,,213,0,,0
161,3,18,Alfonso,1,1,4,1,67,40,Icon_Skill_Passive_23211,Max HP,,284,0,,0
