Id,EffectType,EffectParamMin,EffectParamMax,EffectParamGrowth,OptionGroup
61006502,2,396,396,1,61006501
61006503,58,358,358,1,61006501
61006504,60,341,341,1,61006501
61006505,51,623,623,1,61006501
61006506,67,623,623,1,61006501
61006507,102,451,451,1,61006501
61006508,10,678,678,1,61006501
61006509,11,761,761,1,61006501
61006510,9,356,356,1,61006501
61006511,29,731,731,1,61006501
61006512,36,7,7,1,61006501
61006513,99,360,360,1,61006501
61006514,52,35,35,1,61006501
61006515,87,181,181,1,61006501
61006516,89,181,181,1,61006501
61006517,65,1,1,1,61006501
61006518,65,1,1,1,61006501
61006519,65,1,1,1,61006501
61006520,65,1,1,1,61006501
61006601,1,754,754,1,61006601
61006602,2,754,754,1,61006601
61006603,58,680,680,1,61006601
61006604,60,648,648,1,61006601
61006605,51,1193,1193,1,61006601
61006606,67,1193,1193,1,61006601
61006607,102,861,861,1,61006601
61006608,10,1297,1297,1,61006601
61006609,11,1455,1455,1,61006601
61006610,9,679,679,1,61006601
61006611,29,1387,1387,1,61006601
61006612,36,13,13,1,61006601
61006613,99,400,400,1,61006601
61006614,52,39,39,1,61006601
61006615,87,200,200,1,61006601
61006616,89,200,200,1,61006601
61006617,65,1,1,1,61006601
61006618,65,1,1,1,61006601
61006619,65,1,1,1,61006601
61006620,65,1,1,1,61006601
61007201,1,15,15,1,61007201
61007202,2,15,15,1,61007201
61007203,58,12,12,1,61007201
61007204,60,15,15,1,61007201
61007205,51,13,13,1,61007201
61007206,67,17,17,1,61007201
61007207,102,12,12,1,61007201
61007208,10,16,16,1,61007201
61007209,11,19,19,1,61007201
61007210,9,10,10,1,61007201
61007211,29,27,27,1,61007201
61007212,36,1,1,1,61007201
61007213,99,47,47,1,61007201
61007214,52,7,7,1,61007201
61007215,87,30,30,1,61007201
61007216,89,30,30,1,61007201
61007217,65,1,1,1,61007201
61007218,65,1,1,1,61007201
61007219,65,1,1,1,61007201
61007220,65,1,1,1,61007201
61007301,1,42,42,1,61007301
61007302,2,42,42,1,61007301
61007303,58,31,31,1,61007301
61007304,60,39,39,1,61007301
61007305,51,49,49,1,61007301
61007306,67,62,62,1,61007301
61007307,102,39,39,1,61007301
61007308,10,58,58,1,61007301
61007309,11,68,68,1,61007301
61007310,9,31,31,1,61007301
61007311,29,71,71,1,61007301
61007312,36,1,1,1,61007301
61007313,99,93,93,1,61007301
61007314,52,12,12,1,61007301
61007315,87,55,55,1,61007301
61007316,89,55,55,1,61007301
61007317,65,1,1,1,61007301
61007318,65,1,1,1,61007301
61007319,65,1,1,1,61007301
61007320,65,1,1,1,61007301
61007401,1,138,138,1,61007401
61007402,2,138,138,1,61007401
61007403,58,101,101,1,61007401
61007404,60,126,126,1,61007401
61007405,51,179,179,1,61007401
61007406,67,224,224,1,61007401
61007407,102,138,138,1,61007401
61007408,10,209,209,1,61007401
61007409,11,246,246,1,61007401
61007410,9,104,104,1,61007401
61007411,29,228,228,1,61007401
61007412,36,2,2,1,61007401
61007413,99,186,186,1,61007401
61007414,52,21,21,1,61007401
61007415,87,105,105,1,61007401
61007416,89,105,105,1,61007401
61007417,65,1,1,1,61007401
61007418,65,1,1,1,61007401
61007419,65,1,1,1,61007401
61007420,65,1,1,1,61007401
61007501,1,377,377,1,61007501
61007502,2,377,377,1,61007501
61007503,58,273,273,1,61007501
61007504,60,341,341,1,61007501
61007505,51,498,498,1,61007501
61007506,67,623,623,1,61007501
61007507,102,383,383,1,61007501
61007508,10,581,581,1,61007501
61007509,11,685,685,1,61007501
61007510,9,285,285,1,61007501
61007511,29,616,616,1,61007501
61007512,36,6,6,1,61007501
61007513,99,324,324,1,61007501
61007514,52,35,35,1,61007501
61007515,87,181,181,1,61007501
61007516,89,181,181,1,61007501
61007517,65,1,1,1,61007501
61007518,65,1,1,1,61007501
61007519,65,1,1,1,61007501
61007520,65,1,1,1,61007501
61007601,1,718,718,1,61007601
61007602,2,718,718,1,61007601
61007603,58,518,518,1,61007601
61007604,60,648,648,1,61007601
61007605,51,954,954,1,61007601
61007606,67,1193,1193,1,61007601
61007607,102,732,732,1,61007601
61007608,10,1112,1112,1,61007601
61007609,11,1310,1310,1,61007601
61007610,9,543,543,1,61007601
61007611,29,1168,1168,1,61007601
61007612,36,12,12,1,61007601
61007613,99,360,360,1,61007601
61007614,52,39,39,1,61007601
61007615,87,200,200,1,61007601
61007616,89,200,200,1,61007601
61007617,65,1,1,1,61007601
61007618,65,1,1,1,61007601
61007619,65,1,1,1,61007601
61007620,65,1,1,1,61007601
62001201,21,18,18,1,62001201
62001202,22,18,18,1,62001201
62001203,58,12,12,1,62001201
62001204,60,15,15,1,62001201
62001205,51,13,13,1,62001201
62001206,67,17,17,1,62001201
62001207,102,11,11,1,62001201
62001208,11,17,17,1,62001201
62001209,29,13,13,1,62001201
62001210,40,1,1,1,62001201
62001211,99,47,47,1,62001201
62001212,7,51,51,1,62001201
62001213,52,7,7,1,62001201
62001214,70,100,100,1,62001201
62001215,87,30,30,1,62001201
62001216,89,30,30,1,62001201
62001217,65,1,1,1,62001201
62001218,65,1,1,1,62001201
62001219,65,1,1,1,62001201
62001220,65,1,1,1,62001201
62001301,21,47,47,1,62001301
62001302,22,47,47,1,62001301
62001303,58,31,31,1,62001301
62001304,60,39,39,1,62001301
62001305,51,49,49,1,62001301
62001306,67,62,62,1,62001301
62001307,102,37,37,1,62001301
62001308,11,61,61,1,62001301
62001309,29,35,35,1,62001301
62001310,40,1,1,1,62001301
62001311,99,93,93,1,62001301
62001312,7,100,100,1,62001301
62001313,52,12,12,1,62001301
62001314,70,170,170,1,62001301
62001315,87,55,55,1,62001301
62001316,89,55,55,1,62001301
62001317,65,1,1,1,62001301
62001318,65,1,1,1,62001301
62001319,65,1,1,1,62001301
62001320,65,1,1,1,62001301
62001401,21,150,150,1,62001401
62001402,22,150,150,1,62001401
62001403,58,101,101,1,62001401
62001404,60,126,126,1,62001401
62001405,51,179,179,1,62001401
62001406,67,224,224,1,62001401
62001407,102,130,130,1,62001401
62001408,11,219,219,1,62001401
62001409,29,114,114,1,62001401
62001410,40,3,3,1,62001401
62001411,99,186,186,1,62001401
62001412,7,198,198,1,62001401
62001413,52,21,21,1,62001401
62001414,70,330,330,1,62001401
62001415,87,105,105,1,62001401
62001416,89,105,105,1,62001401
62001417,65,1,1,1,62001401
62001418,65,1,1,1,62001401
62001419,65,1,1,1,62001401
62001420,65,1,1,1,62001401
62001501,21,406,406,1,62001501
62001502,22,406,406,1,62001501
62001503,58,273,273,1,62001501
62001504,60,341,341,1,62001501
62001505,51,498,498,1,62001501
62001506,67,623,623,1,62001501
62001507,102,360,360,1,62001501
62001508,11,608,608,1,62001501
62001509,29,308,308,1,62001501
62001510,40,8,8,1,62001501
62001511,99,324,324,1,62001501
62001512,7,345,345,1,62001501
62001513,52,35,35,1,62001501
62001514,70,500,500,1,62001501
62001515,87,181,181,1,62001501
62001516,89,181,181,1,62001501
62001517,65,1,1,1,62001501
62001518,65,1,1,1,62001501
62001519,65,1,1,1,62001501
62001520,65,1,1,1,62001501
62001601,21,771,771,1,62001601
62001602,22,771,771,1,62001601
62001603,58,518,518,1,62001601
62001604,60,648,648,1,62001601
62001605,51,954,954,1,62001601
62001606,67,1193,1193,1,62001601
62001607,102,689,689,1,62001601
62001608,11,1164,1164,1,62001601
62001609,29,584,584,1,62001601
62001610,40,15,15,1,62001601
62001611,99,360,360,1,62001601
62001612,7,384,384,1,62001601
62001613,52,39,39,1,62001601
62001614,70,670,670,1,62001601
62001615,87,200,200,1,62001601
62001616,89,200,200,1,62001601
62001617,65,1,1,1,62001601
62001618,65,1,1,1,62001601
62001619,65,1,1,1,62001601
62001620,65,1,1,1,62001601
62002201,21,22,22,1,62002201
62002202,22,22,22,1,62002201
62002203,58,15,15,1,62002201
62002204,60,12,12,1,62002201
62002205,51,17,17,1,62002201
62002206,67,13,13,1,62002201
62002207,102,11,11,1,62002201
62002208,11,17,17,1,62002201
62002209,29,13,13,1,62002201
62002210,40,1,1,1,62002201
62002211,99,47,47,1,62002201
62002212,7,51,51,1,62002201
62002213,52,7,7,1,62002201
62002214,70,100,100,1,62002201
62002215,87,30,30,1,62002201
62002216,89,30,30,1,62002201
62002217,65,1,1,1,62002201
62002218,65,1,1,1,62002201
62002219,65,1,1,1,62002201
62002220,65,1,1,1,62002201
62002301,21,58,58,1,62002301
62002302,22,58,58,1,62002301
62002303,58,39,39,1,62002301
62002304,60,31,31,1,62002301
62002305,51,62,62,1,62002301
62002306,67,49,49,1,62002301
62002307,102,37,37,1,62002301
62002308,11,61,61,1,62002301
62002309,29,35,35,1,62002301
62002310,40,1,1,1,62002301
62002311,99,93,93,1,62002301
62002312,7,100,100,1,62002301
62002313,52,12,12,1,62002301
62002314,70,170,170,1,62002301
62002315,87,55,55,1,62002301
62002316,89,55,55,1,62002301
62002317,65,1,1,1,62002301
62002318,65,1,1,1,62002301
62002319,65,1,1,1,62002301
62002320,65,1,1,1,62002301
62002401,21,188,188,1,62002401
62002402,22,188,188,1,62002401
62002403,58,126,126,1,62002401
62002404,60,101,101,1,62002401
62002405,51,224,224,1,62002401
62002406,67,179,179,1,62002401
62002407,102,130,130,1,62002401
62002408,11,219,219,1,62002401
62002409,29,114,114,1,62002401
62002410,40,3,3,1,62002401
62002411,99,186,186,1,62002401
62002412,7,198,198,1,62002401
62002413,52,21,21,1,62002401
62002414,70,330,330,1,62002401
62002415,87,105,105,1,62002401
62002416,89,105,105,1,62002401
62002417,65,1,1,1,62002401
62002418,65,1,1,1,62002401
62002419,65,1,1,1,62002401
62002420,65,1,1,1,62002401
62002501,21,508,508,1,62002501
62002502,22,508,508,1,62002501
62002503,58,341,341,1,62002501
62002504,60,273,273,1,62002501
62002505,51,623,623,1,62002501
62002506,67,498,498,1,62002501
62002507,102,360,360,1,62002501
62002508,11,608,608,1,62002501
62002509,29,308,308,1,62002501
62002510,40,8,8,1,62002501
62002511,99,324,324,1,62002501
62002512,7,345,345,1,62002501
62002513,52,35,35,1,62002501
62002514,70,500,500,1,62002501
62002515,87,181,181,1,62002501
62002516,89,181,181,1,62002501
62002517,65,1,1,1,62002501
62002518,65,1,1,1,62002501
62002519,65,1,1,1,62002501
62002520,65,1,1,1,62002501
62002601,21,964,964,1,62002601
62002602,22,964,964,1,62002601
62002603,58,648,648,1,62002601
62002604,60,518,518,1,62002601
62002605,51,1193,1193,1,62002601
62002606,67,954,954,1,62002601
62002607,102,689,689,1,62002601
62002608,11,1164,1164,1,62002601
62002609,29,584,584,1,62002601
62002610,40,15,15,1,62002601
62002611,99,360,360,1,62002601
62002612,7,384,384,1,62002601
62002613,52,39,39,1,62002601
62002614,70,670,670,1,62002601
62002615,87,200,200,1,62002601
62002616,89,200,200,1,62002601
62002617,65,1,1,1,62002601
62002618,65,1,1,1,62002601
62002619,65,1,1,1,62002601
62002620,65,1,1,1,62002601
62003201,21,18,18,1,62003201
62003202,22,18,18,1,62003201
62003203,58,12,12,1,62003201
62003204,60,13,13,1,62003201
62003205,51,13,13,1,62003201
62003206,67,15,15,1,62003201
62003207,102,12,12,1,62003201
62003208,11,21,21,1,62003201
62003209,29,15,15,1,62003201
62003210,40,1,1,1,62003201
62003211,99,47,47,1,62003201
62003212,7,51,51,1,62003201
62003213,52,7,7,1,62003201
62003214,70,100,100,1,62003201
62003215,87,30,30,1,62003201
62003216,89,30,30,1,62003201
62003217,65,1,1,1,62003201
62003218,65,1,1,1,62003201
62003219,65,1,1,1,62003201
62003220,65,1,1,1,62003201
62003301,21,47,47,1,62003301
62003302,22,47,47,1,62003301
62003303,58,31,31,1,62003301
62003304,60,35,35,1,62003301
62003305,51,49,49,1,62003301
62003306,67,56,56,1,62003301
62003307,102,42,42,1,62003301
62003308,11,76,76,1,62003301
62003309,29,40,40,1,62003301
62003310,40,1,1,1,62003301
62003311,99,93,93,1,62003301
62003312,7,100,100,1,62003301
62003313,52,12,12,1,62003301
62003314,70,170,170,1,62003301
62003315,87,55,55,1,62003301
62003316,89,55,55,1,62003301
62003317,65,1,1,1,62003301
62003318,65,1,1,1,62003301
62003319,65,1,1,1,62003301
62003320,65,1,1,1,62003301
62003401,21,150,150,1,62003401
62003402,22,150,150,1,62003401
62003403,58,101,101,1,62003401
62003404,60,114,114,1,62003401
62003405,51,179,179,1,62003401
62003406,67,201,201,1,62003401
62003407,102,146,146,1,62003401
62003408,11,273,273,1,62003401
62003409,29,128,128,1,62003401
62003410,40,3,3,1,62003401
62003411,99,186,186,1,62003401
62003412,7,198,198,1,62003401
62003413,52,21,21,1,62003401
62003414,70,330,330,1,62003401
62003415,87,105,105,1,62003401
62003416,89,105,105,1,62003401
62003417,65,1,1,1,62003401
62003418,65,1,1,1,62003401
62003419,65,1,1,1,62003401
62003420,65,1,1,1,62003401
62003501,21,406,406,1,62003501
62003502,22,406,406,1,62003501
62003503,58,273,273,1,62003501
62003504,60,307,307,1,62003501
62003505,51,498,498,1,62003501
62003506,67,561,561,1,62003501
62003507,102,405,405,1,62003501
62003508,11,761,761,1,62003501
62003509,29,346,346,1,62003501
62003510,40,9,9,1,62003501
62003511,99,324,324,1,62003501
62003512,7,345,345,1,62003501
62003513,52,35,35,1,62003501
62003514,70,500,500,1,62003501
62003515,87,181,181,1,62003501
62003516,89,181,181,1,62003501
62003517,65,1,1,1,62003501
62003518,65,1,1,1,62003501
62003519,65,1,1,1,62003501
62003520,65,1,1,1,62003501
62003601,21,771,771,1,62003601
62003602,22,771,771,1,62003601
62003603,58,518,518,1,62003601
62003604,60,583,583,1,62003601
62003605,51,954,954,1,62003601
62003606,67,1073,1073,1,62003601
62003607,102,775,775,1,62003601
62003608,11,1455,1455,1,62003601
62003609,29,657,657,1,62003601
62003610,40,17,17,1,62003601
62003611,99,360,360,1,62003601
62003612,7,384,384,1,62003601
62003613,52,39,39,1,62003601
62003614,70,670,670,1,62003601
62003615,87,200,200,1,62003601
62003616,89,200,200,1,62003601
62003617,65,1,1,1,62003601
62003618,65,1,1,1,62003601
62003619,65,1,1,1,62003601
62003620,65,1,1,1,62003601
62004201,21,18,18,1,62004201
62004202,22,18,18,1,62004201
62004203,58,12,12,1,62004201
62004204,60,12,12,1,62004201
62004205,51,13,13,1,62004201
62004206,67,13,13,1,62004201
62004207,102,12,12,1,62004201
62004208,11,19,19,1,62004201
62004209,29,13,13,1,62004201
62004210,40,1,1,1,62004201
62004211,99,47,47,1,62004201
62004212,7,63,63,1,62004201
62004213,52,7,7,1,62004201
62004214,70,100,100,1,62004201
62004215,87,30,30,1,62004201
62004216,89,30,30,1,62004201
62004217,65,1,1,1,62004201
62004218,65,1,1,1,62004201
62004219,65,1,1,1,62004201
62004220,65,1,1,1,62004201
62004301,21,47,47,1,62004301
62004302,22,47,47,1,62004301
62004303,58,31,31,1,62004301
62004304,60,31,31,1,62004301
62004305,51,49,49,1,62004301
62004306,67,49,49,1,62004301
62004307,102,42,42,1,62004301
62004308,11,68,68,1,62004301
62004309,29,35,35,1,62004301
62004310,40,1,1,1,62004301
62004311,99,93,93,1,62004301
62004312,7,125,125,1,62004301
62004313,52,12,12,1,62004301
62004314,70,170,170,1,62004301
62004315,87,55,55,1,62004301
62004316,89,55,55,1,62004301
62004317,65,1,1,1,62004301
62004318,65,1,1,1,62004301
62004319,65,1,1,1,62004301
62004320,65,1,1,1,62004301
62004401,21,150,150,1,62004401
62004402,22,150,150,1,62004401
62004403,58,101,101,1,62004401
62004404,60,101,101,1,62004401
62004405,51,179,179,1,62004401
62004406,67,179,179,1,62004401
62004407,102,146,146,1,62004401
62004408,11,246,246,1,62004401
62004409,29,114,114,1,62004401
62004410,40,3,3,1,62004401
62004411,99,186,186,1,62004401
62004412,7,248,248,1,62004401
62004413,52,21,21,1,62004401
62004414,70,330,330,1,62004401
62004415,87,105,105,1,62004401
62004416,89,105,105,1,62004401
62004417,65,1,1,1,62004401
62004418,65,1,1,1,62004401
62004419,65,1,1,1,62004401
62004420,65,1,1,1,62004401
62004501,21,406,406,1,62004501
62004502,22,406,406,1,62004501
62004503,58,273,273,1,62004501
62004504,60,273,273,1,62004501
62004505,51,498,498,1,62004501
62004506,67,498,498,1,62004501
62004507,102,405,405,1,62004501
62004508,11,685,685,1,62004501
62004509,29,308,308,1,62004501
62004510,40,9,9,1,62004501
62004511,99,324,324,1,62004501
62004512,7,432,432,1,62004501
62004513,52,35,35,1,62004501
62004514,70,500,500,1,62004501
62004515,87,181,181,1,62004501
62004516,89,181,181,1,62004501
62004517,65,1,1,1,62004501
62004518,65,1,1,1,62004501
62004519,65,1,1,1,62004501
62004520,65,1,1,1,62004501
62004601,21,771,771,1,62004601
62004602,22,771,771,1,62004601
62004603,58,518,518,1,62004601
62004604,60,518,518,1,62004601
62004605,51,954,954,1,62004601
62004606,67,954,954,1,62004601
62004607,102,775,775,1,62004601
62004608,11,1310,1310,1,62004601
62004609,29,584,584,1,62004601
62004610,40,17,17,1,62004601
62004611,99,360,360,1,62004601
62004612,7,480,480,1,62004601
62004613,52,39,39,1,62004601
62004614,70,670,670,1,62004601
62004615,87,200,200,1,62004601
62004616,89,200,200,1,62004601
62004617,65,1,1,1,62004601
62004618,65,1,1,1,62004601
62004619,65,1,1,1,62004601
62004620,65,1,1,1,62004601
62005201,21,23,23,1,62005201
62005202,22,23,23,1,62005201
62005203,58,15,15,1,62005201
62005204,60,16,16,1,62005201
62005205,51,17,17,1,62005201
62005206,67,17,17,1,62005201
62005207,102,14,14,1,62005201
62005208,11,22,22,1,62005201
62005209,29,18,18,1,62005201
62005210,40,1,1,1,62005201
62005211,99,53,53,1,62005201
62005212,7,63,63,1,62005201
62005213,52,7,7,1,62005201
62005214,70,100,100,1,62005201
62005215,87,30,30,1,62005201
62005216,89,30,30,1,62005201
62005217,65,1,1,1,62005201
62005218,65,1,1,1,62005201
62005219,65,1,1,1,62005201
62005220,65,1,1,1,62005201
62005301,21,61,61,1,62005301
62005302,22,61,61,1,62005301
62005303,58,39,39,1,62005301
62005304,60,41,41,1,62005301
62005305,51,62,62,1,62005301
62005306,67,62,62,1,62005301
62005307,102,46,46,1,62005301
62005308,11,80,80,1,62005301
62005309,29,46,46,1,62005301
62005310,40,1,1,1,62005301
62005311,99,104,104,1,62005301
62005312,7,125,125,1,62005301
62005313,52,12,12,1,62005301
62005314,70,170,170,1,62005301
62005315,87,55,55,1,62005301
62005316,89,55,55,1,62005301
62005317,65,1,1,1,62005301
62005318,65,1,1,1,62005301
62005319,65,1,1,1,62005301
62005320,65,1,1,1,62005301
62005401,21,197,197,1,62005401
62005402,22,197,197,1,62005401
62005403,58,126,126,1,62005401
62005404,60,133,133,1,62005401
62005405,51,224,224,1,62005401
62005406,67,224,224,1,62005401
62005407,102,163,163,1,62005401
62005408,11,287,287,1,62005401
62005409,29,149,149,1,62005401
62005410,40,4,4,1,62005401
62005411,99,206,206,1,62005401
62005412,7,248,248,1,62005401
62005413,52,21,21,1,62005401
62005414,70,330,330,1,62005401
62005415,87,105,105,1,62005401
62005416,89,105,105,1,62005401
62005417,65,1,1,1,62005401
62005418,65,1,1,1,62005401
62005419,65,1,1,1,62005401
62005420,65,1,1,1,62005401
62005501,21,533,533,1,62005501
62005502,22,533,533,1,62005501
62005503,58,341,341,1,62005501
62005504,60,358,358,1,62005501
62005505,51,623,623,1,62005501
62005506,67,623,623,1,62005501
62005507,102,451,451,1,62005501
62005508,11,799,799,1,62005501
62005509,29,404,404,1,62005501
62005510,40,10,10,1,62005501
62005511,99,360,360,1,62005501
62005512,7,432,432,1,62005501
62005513,52,35,35,1,62005501
62005514,70,500,500,1,62005501
62005515,87,181,181,1,62005501
62005516,89,181,181,1,62005501
62005517,65,1,1,1,62005501
62005518,65,1,1,1,62005501
62005519,65,1,1,1,62005501
62005520,65,1,1,1,62005501
62005601,21,1013,1013,1,62005601
62005602,22,1013,1013,1,62005601
62005603,58,648,648,1,62005601
62005604,60,680,680,1,62005601
62005605,51,1193,1193,1,62005601
62005606,67,1193,1193,1,62005601
62005607,102,861,861,1,62005601
62005608,11,1528,1528,1,62005601
62005609,29,767,767,1,62005601
62005610,40,19,19,1,62005601
62005611,99,400,400,1,62005601
62005612,7,480,480,1,62005601
62005613,52,39,39,1,62005601
62005614,70,670,670,1,62005601
62005615,87,200,200,1,62005601
62005616,89,200,200,1,62005601
62005617,65,1,1,1,62005601
62005618,65,1,1,1,62005601
62005619,65,1,1,1,62005601
62005620,65,1,1,1,62005601
62006201,21,22,22,1,62006201
62006202,22,22,22,1,62006201
62006203,58,16,16,1,62006201
62006204,60,15,15,1,62006201
62006205,51,17,17,1,62006201
62006206,67,17,17,1,62006201
62006207,102,14,14,1,62006201
62006208,11,21,21,1,62006201
62006209,29,16,16,1,62006201
62006210,40,1,1,1,62006201
62006211,99,53,53,1,62006201
62006212,7,63,63,1,62006201
62006213,52,7,7,1,62006201
62006214,70,100,100,1,62006201
62006215,87,30,30,1,62006201
62006216,89,30,30,1,62006201
62006217,65,1,1,1,62006201
62006218,65,1,1,1,62006201
62006219,65,1,1,1,62006201
62006220,65,1,1,1,62006201
62006301,21,58,58,1,62006301
62006302,22,58,58,1,62006301
62006303,58,41,41,1,62006301
62006304,60,39,39,1,62006301
62006305,51,62,62,1,62006301
62006306,67,62,62,1,62006301
62006307,102,46,46,1,62006301
62006308,11,76,76,1,62006301
62006309,29,42,42,1,62006301
62006310,40,1,1,1,62006301
62006311,99,104,104,1,62006301
62006312,7,125,125,1,62006301
62006313,52,12,12,1,62006301
62006314,70,170,170,1,62006301
62006315,87,55,55,1,62006301
62006316,89,55,55,1,62006301
62006317,65,1,1,1,62006301
62006318,65,1,1,1,62006301
62006319,65,1,1,1,62006301
62006320,65,1,1,1,62006301
62006401,21,188,188,1,62006401
62006402,22,188,188,1,62006401
62006403,58,133,133,1,62006401
62006404,60,126,126,1,62006401
62006405,51,224,224,1,62006401
62006406,67,224,224,1,62006401
62006407,102,163,163,1,62006401
62006408,11,273,273,1,62006401
62006409,29,135,135,1,62006401
62006410,40,4,4,1,62006401
62006411,99,206,206,1,62006401
62006412,7,248,248,1,62006401
62006413,52,21,21,1,62006401
62006414,70,330,330,1,62006401
62006415,87,105,105,1,62006401
62006416,89,105,105,1,62006401
62006417,65,1,1,1,62006401
62006418,65,1,1,1,62006401
62006419,65,1,1,1,62006401
62006420,65,1,1,1,62006401
62006501,21,508,508,1,62006501
62006502,22,508,508,1,62006501
62006503,58,358,358,1,62006501
62006504,60,341,341,1,62006501
62006505,51,623,623,1,62006501
62006506,67,623,623,1,62006501
62006507,102,451,451,1,62006501
62006508,11,761,761,1,62006501
62006509,29,365,365,1,62006501
62006510,40,10,10,1,62006501
62006511,99,360,360,1,62006501
62006512,7,432,432,1,62006501
62006513,52,35,35,1,62006501
62006514,70,500,500,1,62006501
62006515,87,181,181,1,62006501
62006516,89,181,181,1,62006501
62006517,65,1,1,1,62006501
62006518,65,1,1,1,62006501
62006519,65,1,1,1,62006501
62006520,65,1,1,1,62006501
62006601,21,964,964,1,62006601
62006602,22,964,964,1,62006601
62006603,58,680,680,1,62006601
62006604,60,648,648,1,62006601
62006605,51,1193,1193,1,62006601
62006606,67,1193,1193,1,62006601
62006607,102,861,861,1,62006601
62006608,11,1455,1455,1,62006601
62006609,29,694,694,1,62006601
62006610,40,19,19,1,62006601
62006611,99,400,400,1,62006601
62006612,7,480,480,1,62006601
62006613,52,39,39,1,62006601
62006614,70,670,670,1,62006601
62006615,87,200,200,1,62006601
62006616,89,200,200,1,62006601
62006617,65,1,1,1,62006601
62006618,65,1,1,1,62006601
62006619,65,1,1,1,62006601
62006620,65,1,1,1,62006601
62007201,21,18,18,1,62007201
62007202,22,18,18,1,62007201
62007203,58,12,12,1,62007201
62007204,60,15,15,1,62007201
62007205,51,13,13,1,62007201
62007206,67,17,17,1,62007201
62007207,102,12,12,1,62007201
62007208,11,19,19,1,62007201
62007209,29,13,13,1,62007201
62007210,40,1,1,1,62007201
62007211,99,47,47,1,62007201
62007212,7,51,51,1,62007201
62007213,52,7,7,1,62007201
62007214,70,100,100,1,62007201
62007215,87,30,30,1,62007201
62007216,89,30,30,1,62007201
62007217,65,1,1,1,62007201
62007218,65,1,1,1,62007201
62007219,65,1,1,1,62007201
62007220,65,1,1,1,62007201
62007301,21,47,47,1,62007301
62007302,22,47,47,1,62007301
62007303,58,31,31,1,62007301
62007304,60,39,39,1,62007301
62007305,51,49,49,1,62007301
62007306,67,62,62,1,62007301
62007307,102,39,39,1,62007301
62007308,11,68,68,1,62007301
62007309,29,35,35,1,62007301
62007310,40,1,1,1,62007301
62007311,99,93,93,1,62007301
62007312,7,100,100,1,62007301
62007313,52,12,12,1,62007301
62007314,70,170,170,1,62007301
62007315,87,55,55,1,62007301
62007316,89,55,55,1,62007301
62007317,65,1,1,1,62007301
62007318,65,1,1,1,62007301
62007319,65,1,1,1,62007301
62007320,65,1,1,1,62007301
62007401,21,150,150,1,62007401
62007402,22,150,150,1,62007401
62007403,58,101,101,1,62007401
62007404,60,126,126,1,62007401
62007405,51,179,179,1,62007401
62007406,67,224,224,1,62007401
62007407,102,138,138,1,62007401
62007408,11,246,246,1,62007401
62007409,29,114,114,1,62007401
62007410,40,3,3,1,62007401
62007411,99,186,186,1,62007401
62007412,7,198,198,1,62007401
62007413,52,21,21,1,62007401
62007414,70,330,330,1,62007401
62007415,87,105,105,1,62007401
62007416,89,105,105,1,62007401
62007417,65,1,1,1,62007401
62007418,65,1,1,1,62007401
62007419,65,1,1,1,62007401
62007420,65,1,1,1,62007401
62007501,21,406,406,1,62007501
62007502,22,406,406,1,62007501
62007503,58,273,273,1,62007501
62007504,60,341,341,1,62007501
62007505,51,498,498,1,62007501
62007506,67,623,623,1,62007501
62007507,102,383,383,1,62007501
62007508,11,685,685,1,62007501
62007509,29,308,308,1,62007501
62007510,40,9,9,1,62007501
62007511,99,324,324,1,62007501
62007512,7,345,345,1,62007501
62007513,52,35,35,1,62007501
62007514,70,500,500,1,62007501
62007515,87,181,181,1,62007501
62007516,89,181,181,1,62007501
62007517,65,1,1,1,62007501
62007518,65,1,1,1,62007501
62007519,65,1,1,1,62007501
62007520,65,1,1,1,62007501
62007601,21,771,771,1,62007601
62007602,22,771,771,1,62007601
62007603,58,518,518,1,62007601
62007604,60,648,648,1,62007601
62007605,51,954,954,1,62007601
62007606,67,1193,1193,1,62007601
62007607,102,732,732,1,62007601
62007608,11,1310,1310,1,62007601
62007609,29,584,584,1,62007601
62007610,40,17,17,1,62007601
62007611,99,360,360,1,62007601
62007612,7,384,384,1,62007601
62007613,52,39,39,1,62007601
62007614,70,670,670,1,62007601
62007615,87,200,200,1,62007601
62007616,89,200,200,1,62007601
62007617,65,1,1,1,62007601
62007618,65,1,1,1,62007601
62007619,65,1,1,1,62007601
62007620,65,1,1,1,62007601
63001201,58,12,12,1,63001201
63001202,60,15,15,1,63001201
63001203,51,13,13,1,63001201
63001204,67,17,17,1,63001201
63001205,101,8,8,1,63001201
63001206,11,17,17,1,63001201
63001207,29,13,13,1,63001201
63001208,99,47,47,1,63001201
63001209,62,51,51,1,63001201
63001210,52,7,7,1,63001201
63001211,65,79,79,1,63001201
63001212,87,30,30,1,63001201
63001213,89,30,30,1,63001201
63001214,65,1,1,1,63001201
63001215,65,1,1,1,63001201
63001216,65,1,1,1,63001201
63001217,65,1,1,1,63001201
63001218,65,1,1,1,63001201
63001219,65,1,1,1,63001201
63001220,65,1,1,1,63001201
63001301,58,31,31,1,63001301
63001302,60,39,39,1,63001301
63001303,51,49,49,1,63001301
63001304,67,62,62,1,63001301
63001305,101,28,28,1,63001301
63001306,11,61,61,1,63001301
63001307,29,35,35,1,63001301
63001308,99,93,93,1,63001301
63001309,62,100,100,1,63001301
63001310,52,12,12,1,63001301
