Difficulty,Level,Exp_C,Exp_B,Exp_A,Exp_S,Exp_SS,Exp_SSS,Adena_C,Adena_B,Adena_A,Adena_S,Adena_SS,Adena_SSS
3,188,10680,10690,10700,10710,10720,10730,10740,10750,10760,10770,10780,10790
3,189,10690,10700,10710,10720,10730,10740,10750,10760,10770,10780,10790,10800
3,190,10700,10710,10720,10730,10740,10750,10760,10770,10780,10790,10800,10810
3,191,10710,10720,10730,10740,10750,10760,10770,10780,10790,10800,10810,10820
3,192,10720,10730,10740,10750,10760,10770,10780,10790,10800,10810,10820,10830
3,193,10730,10740,10750,10760,10770,10780,10790,10800,10810,10820,10830,10840
3,194,10740,10750,10760,10770,10780,10790,10800,10810,10820,10830,10840,10850
3,195,10750,10760,10770,10780,10790,10800,10810,10820,10830,10840,10850,10860
3,196,10760,10770,10780,10790,10800,10810,10820,10830,10840,10850,10860,10870
3,197,10770,10780,10790,10800,10810,10820,10830,10840,10850,10860,10870,10880
3,198,10780,10790,10800,10810,10820,10830,10840,10850,10860,10870,10880,10890
3,199,10790,10800,10810,10820,10830,10840,10850,10860,10870,10880,10890,10900
3,200,10800,10810,10820,10830,10840,10850,10860,10870,10880,10890,10900,10910
3,201,10810,10820,10830,10840,10850,10860,10870,10880,10890,10900,10910,10920
3,202,10820,10830,10840,10850,10860,10870,10880,10890,10900,10910,10920,10930
3,203,10830,10840,10850,10860,10870,10880,10890,10900,10910,10920,10930,10940
3,204,10840,10850,10860,10870,10880,10890,10900,10910,10920,10930,10940,10950
3,205,10850,10860,10870,10880,10890,10900,10910,10920,10930,10940,10950,10960
3,206,10860,10870,10880,10890,10900,10910,10920,10930,10940,10950,10960,10970
3,207,10870,10880,10890,10900,10910,10920,10930,10940,10950,10960,10970,10980
3,208,10880,10890,10900,10910,10920,10930,10940,10950,10960,10970,10980,10990
3,209,10890,10900,10910,10920,10930,10940,10950,10960,10970,10980,10990,11000
3,210,10900,10910,10920,10930,10940,10950,10960,10970,10980,10990,11000,11010
3,211,10910,10920,10930,10940,10950,10960,10970,10980,10990,11000,11010,11020
3,212,10920,10930,10940,10950,10960,10970,10980,10990,11000,11010,11020,11030
3,213,10930,10940,10950,10960,10970,10980,10990,11000,11010,11020,11030,11040
3,214,10940,10950,10960,10970,10980,10990,11000,11010,11020,11030,11040,11050
3,215,10950,10960,10970,10980,10990,11000,11010,11020,11030,11040,11050,11060
3,216,10960,10970,10980,10990,11000,11010,11020,11030,11040,11050,11060,11070
3,217,10970,10980,10990,11000,11010,11020,11030,11040,11050,11060,11070,11080
3,218,10980,10990,11000,11010,11020,11030,11040,11050,11060,11070,11080,11090
3,219,10990,11000,11010,11020,11030,11040,11050,11060,11070,11080,11090,11100
3,220,11000,11010,11020,11030,11040,11050,11060,11070,11080,11090,11100,11110
3,221,11010,11020,11030,11040,11050,11060,11070,11080,11090,11100,11110,11120
3,222,11020,11030,11040,11050,11060,11070,11080,11090,11100,11110,11120,11130
3,223,11030,11040,11050,11060,11070,11080,11090,11100,11110,11120,11130,11140
3,224,11040,11050,11060,11070,11080,11090,11100,11110,11120,11130,11140,11150
3,225,11050,11060,11070,11080,11090,11100,11110,11120,11130,11140,11150,11160
3,226,11060,11070,11080,11090,11100,11110,11120,11130,11140,11150,11160,11170
3,227,11070,11080,11090,11100,11110,11120,11130,11140,11150,11160,11170,11180
3,228,11080,11090,11100,11110,11120,11130,11140,11150,11160,11170,11180,11190
3,229,11090,11100,11110,11120,11130,11140,11150,11160,11170,11180,11190,11200
3,230,11100,11110,11120,11130,11140,11150,11160,11170,11180,11190,11200,11210
3,231,11110,11120,11130,11140,11150,11160,11170,11180,11190,11200,11210,11220
3,232,11120,11130,11140,11150,11160,11170,11180,11190,11200,11210,11220,11230
3,233,11130,11140,11150,11160,11170,11180,11190,11200,11210,11220,11230,11240
3,234,11140,11150,11160,11170,11180,11190,11200,11210,11220,11230,11240,11250
3,235,11150,11160,11170,11180,11190,11200,11210,11220,11230,11240,11250,11260
3,236,11160,11170,11180,11190,11200,11210,11220,11230,11240,11250,11260,11270
3,237,11170,11180,11190,11200,11210,11220,11230,11240,11250,11260,11270,11280
3,238,11180,11190,11200,11210,11220,11230,11240,11250,11260,11270,11280,11290
3,239,11190,11200,11210,11220,11230,11240,11250,11260,11270,11280,11290,11300
3,240,11200,11210,11220,11230,11240,11250,11260,11270,11280,11290,11300,11310
3,241,11210,11220,11230,11240,11250,11260,11270,11280,11290,11300,11310,11320
3,242,11220,11230,11240,11250,11260,11270,11280,11290,11300,11310,11320,11330
3,243,11230,11240,11250,11260,11270,11280,11290,11300,11310,11320,11330,11340
3,244,11240,11250,11260,11270,11280,11290,11300,11310,11320,11330,11340,11350
3,245,11250,11260,11270,11280,11290,11300,11310,11320,11330,11340,11350,11360
3,246,11260,11270,11280,11290,11300,11310,11320,11330,11340,11350,11360,11370
3,247,11270,11280,11290,11300,11310,11320,11330,11340,11350,11360,11370,11380
3,248,11280,11290,11300,11310,11320,11330,11340,11350,11360,11370,11380,11390
3,249,11290,11300,11310,11320,11330,11340,11350,11360,11370,11380,11390,11400
3,250,11300,11310,11320,11330,11340,11350,11360,11370,11380,11390,11400,11410
3,251,11310,11320,11330,11340,11350,11360,11370,11380,11390,11400,11410,11420
3,252,11320,11330,11340,11350,11360,11370,11380,11390,11400,11410,11420,11430
3,253,11330,11340,11350,11360,11370,11380,11390,11400,11410,11420,11430,11440
3,254,11340,11350,11360,11370,11380,11390,11400,11410,11420,11430,11440,11450
3,255,11350,11360,11370,11380,11390,11400,11410,11420,11430,11440,11450,11460
3,256,11360,11370,11380,11390,11400,11410,11420,11430,11440,11450,11460,11470
3,257,11370,11380,11390,11400,11410,11420,11430,11440,11450,11460,11470,11480
3,258,11380,11390,11400,11410,11420,11430,11440,11450,11460,11470,11480,11490
3,259,11390,11400,11410,11420,11430,11440,11450,11460,11470,11480,11490,11500
3,260,11400,11410,11420,11430,11440,11450,11460,11470,11480,11490,11500,11510
3,261,11410,11420,11430,11440,11450,11460,11470,11480,11490,11500,11510,11520
3,262,11420,11430,11440,11450,11460,11470,11480,11490,11500,11510,11520,11530
3,263,11430,11440,11450,11460,11470,11480,11490,11500,11510,11520,11530,11540
3,264,11440,11450,11460,11470,11480,11490,11500,11510,11520,11530,11540,11550
3,265,11450,11460,11470,11480,11490,11500,11510,11520,11530,11540,11550,11560
3,266,11460,11470,11480,11490,11500,11510,11520,11530,11540,11550,11560,11570
3,267,11470,11480,11490,11500,11510,11520,11530,11540,11550,11560,11570,11580
3,268,11480,11490,11500,11510,11520,11530,11540,11550,11560,11570,11580,11590
3,269,11490,11500,11510,11520,11530,11540,11550,11560,11570,11580,11590,11600
3,270,11500,11510,11520,11530,11540,11550,11560,11570,11580,11590,11600,11610
3,271,11510,11520,11530,11540,11550,11560,11570,11580,11590,11600,11610,11620
3,272,11520,11530,11540,11550,11560,11570,11580,11590,11600,11610,11620,11630
3,273,11530,11540,11550,11560,11570,11580,11590,11600,11610,11620,11630,11640
3,274,11540,11550,11560,11570,11580,11590,11600,11610,11620,11630,11640,11650
3,275,11550,11560,11570,11580,11590,11600,11610,11620,11630,11640,11650,11660
3,276,11560,11570,11580,11590,11600,11610,11620,11630,11640,11650,11660,11670
3,277,11570,11580,11590,11600,11610,11620,11630,11640,11650,11660,11670,11680
3,278,11580,11590,11600,11610,11620,11630,11640,11650,11660,11670,11680,11690
3,279,11590,11600,11610,11620,11630,11640,11650,11660,11670,11680,11690,11700
3,280,11600,11610,11620,11630,11640,11650,11660,11670,11680,11690,11700,11710
3,281,11610,11620,11630,11640,11650,11660,11670,11680,11690,11700,11710,11720
3,282,11620,11630,11640,11650,11660,11670,11680,11690,11700,11710,11720,11730
3,283,11630,11640,11650,11660,11670,11680,11690,11700,11710,11720,11730,11740
3,284,11640,11650,11660,11670,11680,11690,11700,11710,11720,11730,11740,11750
3,285,11650,11660,11670,11680,11690,11700,11710,11720,11730,11740,11750,11760
3,286,11660,11670,11680,11690,11700,11710,11720,11730,11740,11750,11760,11770
3,287,11670,11680,11690,11700,11710,11720,11730,11740,11750,11760,11770,11780
3,288,11680,11690,11700,11710,11720,11730,11740,11750,11760,11770,11780,11790
3,289,11690,11700,11710,11720,11730,11740,11750,11760,11770,11780,11790,11800
3,290,11700,11710,11720,11730,11740,11750,11760,11770,11780,11790,11800,11810
3,291,11710,11720,11730,11740,11750,11760,11770,11780,11790,11800,11810,11820
3,292,11720,11730,11740,11750,11760,11770,11780,11790,11800,11810,11820,11830
3,293,11730,11740,11750,11760,11770,11780,11790,11800,11810,11820,11830,11840
3,294,11740,11750,11760,11770,11780,11790,11800,11810,11820,11830,11840,11850
3,295,11750,11760,11770,11780,11790,11800,11810,11820,11830,11840,11850,11860
3,296,11760,11770,11780,11790,11800,11810,11820,11830,11840,11850,11860,11870
3,297,11770,11780,11790,11800,11810,11820,11830,11840,11850,11860,11870,11880
3,298,11780,11790,11800,11810,11820,11830,11840,11850,11860,11870,11880,11890
3,299,11790,11800,11810,11820,11830,11840,11850,11860,11870,11880,11890,11900
3,300,11800,11810,11820,11830,11840,11850,11860,11870,11880,11890,11900,11910
3,301,11810,11820,11830,11840,11850,11860,11870,11880,11890,11900,11910,11920
3,302,11820,11830,11840,11850,11860,11870,11880,11890,11900,11910,11920,11930
3,303,11830,11840,11850,11860,11870,11880,11890,11900,11910,11920,11930,11940
3,304,11840,11850,11860,11870,11880,11890,11900,11910,11920,11930,11940,11950
3,305,11850,11860,11870,11880,11890,11900,11910,11920,11930,11940,11950,11960
3,306,11860,11870,11880,11890,11900,11910,11920,11930,11940,11950,11960,11970
3,307,11870,11880,11890,11900,11910,11920,11930,11940,11950,11960,11970,11980
3,308,11880,11890,11900,11910,11920,11930,11940,11950,11960,11970,11980,11990
3,309,11890,11900,11910,11920,11930,11940,11950,11960,11970,11980,11990,12000
3,310,11900,11910,11920,11930,11940,11950,11960,11970,11980,11990,12000,12010
3,311,11910,11920,11930,11940,11950,11960,11970,11980,11990,12000,12010,12020
3,312,11920,11930,11940,11950,11960,11970,11980,11990,12000,12010,12020,12030
3,313,11930,11940,11950,11960,11970,11980,11990,12000,12010,12020,12030,12040
3,314,11940,11950,11960,11970,11980,11990,12000,12010,12020,12030,12040,12050
3,315,11950,11960,11970,11980,11990,12000,12010,12020,12030,12040,12050,12060
3,316,11960,11970,11980,11990,12000,12010,12020,12030,12040,12050,12060,12070
3,317,11970,11980,11990,12000,12010,12020,12030,12040,12050,12060,12070,12080
3,318,11980,11990,12000,12010,12020,12030,12040,12050,12060,12070,12080,12090
3,319,11990,12000,12010,12020,12030,12040,12050,12060,12070,12080,12090,12100
3,320,12000,12010,12020,12030,12040,12050,12060,12070,12080,12090,12100,12110
3,321,12010,12020,12030,12040,12050,12060,12070,12080,12090,12100,12110,12120
3,322,12020,12030,12040,12050,12060,12070,12080,12090,12100,12110,12120,12130
3,323,12030,12040,12050,12060,12070,12080,12090,12100,12110,12120,12130,12140
3,324,12040,12050,12060,12070,12080,12090,12100,12110,12120,12130,12140,12150
3,325,12050,12060,12070,12080,12090,12100,12110,12120,12130,12140,12150,12160
3,326,12060,12070,12080,12090,12100,12110,12120,12130,12140,12150,12160,12170
3,327,12070,12080,12090,12100,12110,12120,12130,12140,12150,12160,12170,12180
3,328,12080,12090,12100,12110,12120,12130,12140,12150,12160,12170,12180,12190
3,329,12090,12100,12110,12120,12130,12140,12150,12160,12170,12180,12190,12200
3,330,12100,12110,12120,12130,12140,12150,12160,12170,12180,12190,12200,12210
3,331,12110,12120,12130,12140,12150,12160,12170,12180,12190,12200,12210,12220
3,332,12120,12130,12140,12150,12160,12170,12180,12190,12200,12210,12220,12230
3,333,12130,12140,12150,12160,12170,12180,12190,12200,12210,12220,12230,12240
3,334,12140,12150,12160,12170,12180,12190,12200,12210,12220,12230,12240,12250
3,335,12150,12160,12170,12180,12190,12200,12210,12220,12230,12240,12250,12260
3,336,12160,12170,12180,12190,12200,12210,12220,12230,12240,12250,12260,12270
3,337,12170,12180,12190,12200,12210,12220,12230,12240,12250,12260,12270,12280
3,338,12180,12190,12200,12210,12220,12230,12240,12250,12260,12270,12280,12290
3,339,12190,12200,12210,12220,12230,12240,12250,12260,12270,12280,12290,12300
3,340,12200,12210,12220,12230,12240,12250,12260,12270,12280,12290,12300,12310
3,341,12210,12220,12230,12240,12250,12260,12270,12280,12290,12300,12310,12320
3,342,12220,12230,12240,12250,12260,12270,12280,12290,12300,12310,12320,12330
3,343,12230,12240,12250,12260,12270,12280,12290,12300,12310,12320,12330,12340
3,344,12240,12250,12260,12270,12280,12290,12300,12310,12320,12330,12340,12350
3,345,12250,12260,12270,12280,12290,12300,12310,12320,12330,12340,12350,12360
3,346,12260,12270,12280,12290,12300,12310,12320,12330,12340,12350,12360,12370
3,347,12270,12280,12290,12300,12310,12320,12330,12340,12350,12360,12370,12380
3,348,12280,12290,12300,12310,12320,12330,12340,12350,12360,12370,12380,12390
3,349,12290,12300,12310,12320,12330,12340,12350,12360,12370,12380,12390,12400
3,350,12300,12310,12320,12330,12340,12350,12360,12370,12380,12390,12400,12410
3,351,12310,12320,12330,12340,12350,12360,12370,12380,12390,12400,12410,12420
3,352,12320,12330,12340,12350,12360,12370,12380,12390,12400,12410,12420,12430
3,353,12330,12340,12350,12360,12370,12380,12390,12400,12410,12420,12430,12440
3,354,12340,12350,12360,12370,12380,12390,12400,12410,12420,12430,12440,12450
3,355,12350,12360,12370,12380,12390,12400,12410,12420,12430,12440,12450,12460
3,356,12360,12370,12380,12390,12400,12410,12420,12430,12440,12450,12460,12470
3,357,12370,12380,12390,12400,12410,12420,12430,12440,12450,12460,12470,12480
3,358,12380,12390,12400,12410,12420,12430,12440,12450,12460,12470,12480,12490
3,359,12390,12400,12410,12420,12430,12440,12450,12460,12470,12480,12490,12500
3,360,12400,12410,12420,12430,12440,12450,12460,12470,12480,12490,12500,12510
3,361,12410,12420,12430,12440,12450,12460,12470,12480,12490,12500,12510,12520
3,362,12420,12430,12440,12450,12460,12470,12480,12490,12500,12510,12520,12530
3,363,12430,12440,12450,12460,12470,12480,12490,12500,12510,12520,12530,12540
3,364,12440,12450,12460,12470,12480,12490,12500,12510,12520,12530,12540,12550
3,365,12450,12460,12470,12480,12490,12500,12510,12520,12530,12540,12550,12560
3,366,12460,12470,12480,12490,12500,12510,12520,12530,12540,12550,12560,12570
3,367,12470,12480,12490,12500,12510,12520,12530,12540,12550,12560,12570,12580
3,368,12480,12490,12500,12510,12520,12530,12540,12550,12560,12570,12580,12590
3,369,12490,12500,12510,12520,12530,12540,12550,12560,12570,12580,12590,12600
3,370,12500,12510,12520,12530,12540,12550,12560,12570,12580,12590,12600,12610
3,371,12510,12520,12530,12540,12550,12560,12570,12580,12590,12600,12610,12620
3,372,12520,12530,12540,12550,12560,12570,12580,12590,12600,12610,12620,12630
3,373,12530,12540,12550,12560,12570,12580,12590,12600,12610,12620,12630,12640
3,374,12540,12550,12560,12570,12580,12590,12600,12610,12620,12630,12640,12650
3,375,12550,12560,12570,12580,12590,12600,12610,12620,12630,12640,12650,12660
3,376,12560,12570,12580,12590,12600,12610,12620,12630,12640,12650,12660,12670
3,377,12570,12580,12590,12600,12610,12620,12630,12640,12650,12660,12670,12680
3,378,12580,12590,12600,12610,12620,12630,12640,12650,12660,12670,12680,12690
3,379,12590,12600,12610,12620,12630,12640,12650,12660,12670,12680,12690,12700
3,380,12600,12610,12620,12630,12640,12650,12660,12670,12680,12690,12700,12710
3,381,12610,12620,12630,12640,12650,12660,12670,12680,12690,12700,12710,12720
3,382,12620,12630,12640,12650,12660,12670,12680,12690,12700,12710,12720,12730
3,383,12630,12640,12650,12660,12670,12680,12690,12700,12710,12720,12730,12740
3,384,12640,12650,12660,12670,12680,12690,12700,12710,12720,12730,12740,12750
3,385,12650,12660,12670,12680,12690,12700,12710,12720,12730,12740,12750,12760
3,386,12660,12670,12680,12690,12700,12710,12720,12730,12740,12750,12760,12770
3,387,12670,12680,12690,12700,12710,12720,12730,12740,12750,12760,12770,12780
3,388,12680,12690,12700,12710,12720,12730,12740,12750,12760,12770,12780,12790
3,389,12690,12700,12710,12720,12730,12740,12750,12760,12770,12780,12790,12800
3,390,12700,12710,12720,12730,12740,12750,12760,12770,12780,12790,12800,12810
3,391,12710,12720,12730,12740,12750,12760,12770,12780,12790,12800,12810,12820
3,392,12720,12730,12740,12750,12760,12770,12780,12790,12800,12810,12820,12830
3,393,12730,12740,12750,12760,12770,12780,12790,12800,12810,12820,12830,12840
3,394,12740,12750,12760,12770,12780,12790,12800,12810,12820,12830,12840,12850
3,395,12750,12760,12770,12780,12790,12800,12810,12820,12830,12840,12850,12860
3,396,12760,12770,12780,12790,12800,12810,12820,12830,12840,12850,12860,12870
3,397,12770,12780,12790,12800,12810,12820,12830,12840,12850,12860,12870,12880
3,398,12780,12790,12800,12810,12820,12830,12840,12850,12860,12870,12880,12890
3,399,12790,12800,12810,12820,12830,12840,12850,12860,12870,12880,12890,12900
3,400,12800,12810,12820,12830,12840,12850,12860,12870,12880,12890,12900,12910
3,401,12810,12820,12830,12840,12850,12860,12870,12880,12890,12900,12910,12920
3,402,12820,12830,12840,12850,12860,12870,12880,12890,12900,12910,12920,12930
3,403,12830,12840,12850,12860,12870,12880,12890,12900,12910,12920,12930,12940
3,404,12840,12850,12860,12870,12880,12890,12900,12910,12920,12930,12940,12950
3,405,12850,12860,12870,12880,12890,12900,12910,12920,12930,12940,12950,12960
3,406,12860,12870,12880,12890,12900,12910,12920,12930,12940,12950,12960,12970
3,407,12870,12880,12890,12900,12910,12920,12930,12940,12950,12960,12970,12980
3,408,12880,12890,12900,12910,12920,12930,12940,12950,12960,12970,12980,12990
3,409,12890,12900,12910,12920,12930,12940,12950,12960,12970,12980,12990,13000
3,410,12900,12910,12920,12930,12940,12950,12960,12970,12980,12990,13000,13010
3,411,12910,12920,12930,12940,12950,12960,12970,12980,12990,13000,13010,13020
3,412,12920,12930,12940,12950,12960,12970,12980,12990,13000,13010,13020,13030
3,413,12930,12940,12950,12960,12970,12980,12990,13000,13010,13020,13030,13040
3,414,12940,12950,12960,12970,12980,12990,13000,13010,13020,13030,13040,13050
3,415,12950,12960,12970,12980,12990,13000,13010,13020,13030,13040,13050,13060
3,416,12960,12970,12980,12990,13000,13010,13020,13030,13040,13050,13060,13070
3,417,12970,12980,12990,13000,13010,13020,13030,13040,13050,13060,13070,13080
3,418,12980,12990,13000,13010,13020,13030,13040,13050,13060,13070,13080,13090
3,419,12990,13000,13010,13020,13030,13040,13050,13060,13070,13080,13090,13100
3,420,13000,13010,13020,13030,13040,13050,13060,13070,13080,13090,13100,13110
3,421,13010,13020,13030,13040,13050,13060,13070,13080,13090,13100,13110,13120
3,422,13020,13030,13040,13050,13060,13070,13080,13090,13100,13110,13120,13130
3,423,13030,13040,13050,13060,13070,13080,13090,13100,13110,13120,13130,13140
3,424,13040,13050,13060,13070,13080,13090,13100,13110,13120,13130,13140,13150
3,425,13050,13060,13070,13080,13090,13100,13110,13120,13130,13140,13150,13160
3,426,13060,13070,13080,13090,13100,13110,13120,13130,13140,13150,13160,13170
3,427,13070,13080,13090,13100,13110,13120,13130,13140,13150,13160,13170,13180
3,428,13080,13090,13100,13110,13120,13130,13140,13150,13160,13170,13180,13190
3,429,13090,13100,13110,13120,13130,13140,13150,13160,13170,13180,13190,13200
3,430,13100,13110,13120,13130,13140,13150,13160,13170,13180,13190,13200,13210
3,431,13110,13120,13130,13140,13150,13160,13170,13180,13190,13200,13210,13220
3,432,13120,13130,13140,13150,13160,13170,13180,13190,13200,13210,13220,13230
3,433,13130,13140,13150,13160,13170,13180,13190,13200,13210,13220,13230,13240
3,434,13140,13150,13160,13170,13180,13190,13200,13210,13220,13230,13240,13250
3,435,13150,13160,13170,13180,13190,13200,13210,13220,13230,13240,13250,13260
3,436,13160,13170,13180,13190,13200,13210,13220,13230,13240,13250,13260,13270
3,437,13170,13180,13190,13200,13210,13220,13230,13240,13250,13260,13270,13280
3,438,13180,13190,13200,13210,13220,13230,13240,13250,13260,13270,13280,13290
3,439,13190,13200,13210,13220,13230,13240,13250,13260,13270,13280,13290,13300
3,440,13200,13210,13220,13230,13240,13250,13260,13270,13280,13290,13300,13310
4,1,13210,13220,13230,13240,13250,13260,13270,13280,13290,13300,13310,13320
4,2,13220,13230,13240,13250,13260,13270,13280,13290,13300,13310,13320,13330
4,3,13230,13240,13250,13260,13270,13280,13290,13300,13310,13320,13330,13340
4,4,13240,13250,13260,13270,13280,13290,13300,13310,13320,13330,13340,13350
4,5,13250,13260,13270,13280,13290,13300,13310,13320,13330,13340,13350,13360
4,6,13260,13270,13280,13290,13300,13310,13320,13330,13340,13350,13360,13370
4,7,13270,13280,13290,13300,13310,13320,13330,13340,13350,13360,13370,13380
4,8,13280,13290,13300,13310,13320,13330,13340,13350,13360,13370,13380,13390
4,9,13290,13300,13310,13320,13330,13340,13350,13360,13370,13380,13390,13400
4,10,13300,13310,13320,13330,13340,13350,13360,13370,13380,13390,13400,13410
4,11,13310,13320,13330,13340,13350,13360,13370,13380,13390,13400,13410,13420
4,12,13320,13330,13340,13350,13360,13370,13380,13390,13400,13410,13420,13430
4,13,13330,13340,13350,13360,13370,13380,13390,13400,13410,13420,13430,13440
4,14,13340,13350,13360,13370,13380,13390,13400,13410,13420,13430,13440,13450
4,15,13350,13360,13370,13380,13390,13400,13410,13420,13430,13440,13450,13460
4,16,13360,13370,13380,13390,13400,13410,13420,13430,13440,13450,13460,13470
4,17,13370,13380,13390,13400,13410,13420,13430,13440,13450,13460,13470,13480
4,18,13380,13390,13400,13410,13420,13430,13440,13450,13460,13470,13480,13490
4,19,13390,13400,13410,13420,13430,13440,13450,13460,13470,13480,13490,13500
4,20,13400,13410,13420,13430,13440,13450,13460,13470,13480,13490,13500,13510
4,21,13410,13420,13430,13440,13450,13460,13470,13480,13490,13500,13510,13520
4,22,13420,13430,13440,13450,13460,13470,13480,13490,13500,13510,13520,13530
4,23,13430,13440,13450,13460,13470,13480,13490,13500,13510,13520,13530,13540
4,24,13440,13450,13460,13470,13480,13490,13500,13510,13520,13530,13540,13550
4,25,13450,13460,13470,13480,13490,13500,13510,13520,13530,13540,13550,13560
4,26,13460,13470,13480,13490,13500,13510,13520,13530,13540,13550,13560,13570
4,27,13470,13480,13490,13500,13510,13520,13530,13540,13550,13560,13570,13580
4,28,13480,13490,13500,13510,13520,13530,13540,13550,13560,13570,13580,13590
4,29,13490,13500,13510,13520,13530,13540,13550,13560,13570,13580,13590,13600
4,30,13500,13510,13520,13530,13540,13550,13560,13570,13580,13590,13600,13610
4,31,13510,13520,13530,13540,13550,13560,13570,13580,13590,13600,13610,13620
4,32,13520,13530,13540,13550,13560,13570,13580,13590,13600,13610,13620,13630
4,33,13530,13540,13550,13560,13570,13580,13590,13600,13610,13620,13630,13640
4,34,13540,13550,13560,13570,13580,13590,13600,13610,13620,13630,13640,13650
4,35,13550,13560,13570,13580,13590,13600,13610,13620,13630,13640,13650,13660
4,36,13560,13570,13580,13590,13600,13610,13620,13630,13640,13650,13660,13670
4,37,13570,13580,13590,13600,13610,13620,13630,13640,13650,13660,13670,13680
4,38,13580,13590,13600,13610,13620,13630,13640,13650,13660,13670,13680,13690
4,39,13590,13600,13610,13620,13630,13640,13650,13660,13670,13680,13690,13700
4,40,13600,13610,13620,13630,13640,13650,13660,13670,13680,13690,13700,13710
4,41,13610,13620,13630,13640,13650,13660,13670,13680,13690,13700,13710,13720
4,42,13620,13630,13640,13650,13660,13670,13680,13690,13700,13710,13720,13730
4,43,13630,13640,13650,13660,13670,13680,13690,13700,13710,13720,13730,13740
4,44,13640,13650,13660,13670,13680,13690,13700,13710,13720,13730,13740,13750
4,45,13650,13660,13670,13680,13690,13700,13710,13720,13730,13740,13750,13760
4,46,13660,13670,13680,13690,13700,13710,13720,13730,13740,13750,13760,13770
4,47,13670,13680,13690,13700,13710,13720,13730,13740,13750,13760,13770,13780
4,48,13680,13690,13700,13710,13720,13730,13740,13750,13760,13770,13780,13790
4,49,13690,13700,13710,13720,13730,13740,13750,13760,13770,13780,13790,13800
4,50,13700,13710,13720,13730,13740,13750,13760,13770,13780,13790,13800,13810
4,51,13710,13720,13730,13740,13750,13760,13770,13780,13790,13800,13810,13820
4,52,13720,13730,13740,13750,13760,13770,13780,13790,13800,13810,13820,13830
4,53,13730,13740,13750,13760,13770,13780,13790,13800,13810,13820,13830,13840
4,54,13740,13750,13760,13770,13780,13790,13800,13810,13820,13830,13840,13850
4,55,13750,13760,13770,13780,13790,13800,13810,13820,13830,13840,13850,13860
4,56,13760,13770,13780,13790,13800,13810,13820,13830,13840,13850,13860,13870
4,57,13770,13780,13790,13800,13810,13820,13830,13840,13850,13860,13870,13880
4,58,13780,13790,13800,13810,13820,13830,13840,13850,13860,13870,13880,13890
4,59,13790,13800,13810,13820,13830,13840,13850,13860,13870,13880,13890,13900
4,60,13800,13810,13820,13830,13840,13850,13860,13870,13880,13890,13900,13910
4,61,13810,13820,13830,13840,13850,13860,13870,13880,13890,13900,13910,13920
4,62,13820,13830,13840,13850,13860,13870,13880,13890,13900,13910,13920,13930
4,63,13830,13840,13850,13860,13870,13880,13890,13900,13910,13920,13930,13940
4,64,13840,13850,13860,13870,13880,13890,13900,13910,13920,13930,13940,13950
4,65,13850,13860,13870,13880,13890,13900,13910,13920,13930,13940,13950,13960
4,66,13860,13870,13880,13890,13900,13910,13920,13930,13940,13950,13960,13970
4,67,13870,13880,13890,13900,13910,13920,13930,13940,13950,13960,13970,13980
4,68,13880,13890,13900,13910,13920,13930,13940,13950,13960,13970,13980,13990
4,69,13890,13900,13910,13920,13930,13940,13950,13960,13970,13980,13990,14000
4,70,13900,13910,13920,13930,13940,13950,13960,13970,13980,13990,14000,14010
4,71,13910,13920,13930,13940,13950,13960,13970,13980,13990,14000,14010,14020
4,72,13920,13930,13940,13950,13960,13970,13980,13990,14000,14010,14020,14030
4,73,13930,13940,13950,13960,13970,13980,13990,14000,14010,14020,14030,14040
4,74,13940,13950,13960,13970,13980,13990,14000,14010,14020,14030,14040,14050
4,75,13950,13960,13970,13980,13990,14000,14010,14020,14030,14040,14050,14060
4,76,13960,13970,13980,13990,14000,14010,14020,14030,14040,14050,14060,14070
4,77,13970,13980,13990,14000,14010,14020,14030,14040,14050,14060,14070,14080
4,78,13980,13990,14000,14010,14020,14030,14040,14050,14060,14070,14080,14090
4,79,13990,14000,14010,14020,14030,14040,14050,14060,14070,14080,14090,14100
4,80,14000,14010,14020,14030,14040,14050,14060,14070,14080,14090,14100,14110
4,81,14010,14020,14030,14040,14050,14060,14070,14080,14090,14100,14110,14120
4,82,14020,14030,14040,14050,14060,14070,14080,14090,14100,14110,14120,14130
4,83,14030,14040,14050,14060,14070,14080,14090,14100,14110,14120,14130,14140
4,84,14040,14050,14060,14070,14080,14090,14100,14110,14120,14130,14140,14150
4,85,14050,14060,14070,14080,14090,14100,14110,14120,14130,14140,14150,14160
4,86,14060,14070,14080,14090,14100,14110,14120,14130,14140,14150,14160,14170
4,87,14070,14080,14090,14100,14110,14120,14130,14140,14150,14160,14170,14180
4,88,14080,14090,14100,14110,14120,14130,14140,14150,14160,14170,14180,14190
4,89,14090,14100,14110,14120,14130,14140,14150,14160,14170,14180,14190,14200
4,90,14100,14110,14120,14130,14140,14150,14160,14170,14180,14190,14200,14210
4,91,14110,14120,14130,14140,14150,14160,14170,14180,14190,14200,14210,14220
4,92,14120,14130,14140,14150,14160,14170,14180,14190,14200,14210,14220,14230
4,93,14130,14140,14150,14160,14170,14180,14190,14200,14210,14220,14230,14240
4,94,14140,14150,14160,14170,14180,14190,14200,14210,14220,14230,14240,14250
