ItemType,ItemGrade,EquipmentType,WeaponType,Level,EnchantEfficiency,SuccessRate,SuccessRateBless,FailurePenalty,RequiredAdena,RequiredProtectionJewel,RequiredEnchantScroll
10,6,Necklace,6,12,90,4500,4500,1,8400,5,3
10,6,Necklace,6,13,100,4000,4000,1,8400,6,3
10,6,Necklace,6,14,110,4000,4000,1,8400,6,3
10,6,Necklace,6,15,122,4000,4000,1,8400,7,4
10,6,Necklace,6,16,134,4000,4000,1,16700,7,4
10,6,Necklace,6,17,146,4000,4000,1,16700,8,4
10,6,Necklace,6,18,158,3500,3500,1,16700,8,4
10,6,Necklace,6,19,170,3500,3500,1,16700,9,4
10,6,Necklace,6,20,185,3500,3500,0,16700,9,5
10,6,Necklace,6,21,200,3500,3500,1,16700,10,5
10,6,Necklace,6,22,215,3500,3500,1,16700,10,5
10,6,Necklace,6,23,230,3000,3000,1,16700,11,5
10,6,Necklace,6,24,245,3000,3000,1,16700,11,5
10,6,Necklace,6,25,265,3000,3000,1,16700,12,6
10,6,Necklace,6,26,285,3000,3000,1,25000,12,6
10,6,Necklace,6,27,305,3000,3000,1,25000,13,6
10,6,Necklace,6,28,325,2500,2500,1,25000,13,6
10,6,Necklace,6,29,345,2500,2500,1,41700,14,6
10,6,Necklace,6,30,370,,,,,,
10,7,Weapon,0,0,0,10000,10000,0,3400,0,1
10,7,Weapon,0,1,5,10000,10000,0,3400,0,1
10,7,Weapon,0,2,10,10000,10000,0,3400,0,1
10,7,Weapon,0,3,15,9000,9000,0,3400,1,1
10,7,Weapon,0,4,20,8000,8000,0,3400,1,1
10,7,Weapon,0,5,28,7000,7000,0,16700,2,2
10,7,Weapon,0,6,36,6000,6000,0,16700,2,2
10,7,Weapon,0,7,44,5000,5000,0,16700,3,2
10,7,Weapon,0,8,52,4500,4500,1,16700,3,2
10,7,Weapon,0,9,60,4500,4500,1,16700,4,2
10,7,Weapon,0,10,70,4500,4500,0,33400,4,3
10,7,Weapon,0,11,80,4500,4500,1,33400,5,3
10,7,Weapon,0,12,90,4500,4500,1,33400,5,3
10,7,Weapon,0,13,100,4000,4000,1,33400,6,3
10,7,Weapon,0,14,110,4000,4000,1,33400,6,3
10,7,Weapon,0,15,122,4000,4000,1,33400,7,4
10,7,Weapon,0,16,134,4000,4000,1,66700,7,4
10,7,Weapon,0,17,146,4000,4000,1,66700,8,4
10,7,Weapon,0,18,158,3500,3500,1,66700,8,4
10,7,Weapon,0,19,170,3500,3500,1,66700,9,4
10,7,Weapon,0,20,185,3500,3500,0,66700,9,5
10,7,Weapon,0,21,200,3500,3500,1,66700,10,5
10,7,Weapon,0,22,215,3500,3500,1,66700,10,5
10,7,Weapon,0,23,230,3000,3000,1,66700,11,5
10,7,Weapon,0,24,245,3000,3000,1,66700,11,5
10,7,Weapon,0,25,265,3000,3000,1,66700,12,6
10,7,Weapon,0,26,285,3000,3000,1,100000,12,6
10,7,Weapon,0,27,305,3000,3000,1,100000,13,6
10,7,Weapon,0,28,325,2500,2500,1,100000,13,6
10,7,Weapon,0,29,345,2500,2500,1,166700,14,6
10,7,Weapon,0,30,370,,,,,,
10,7,Weapon,1,0,0,10000,10000,0,3400,0,1
10,7,Weapon,1,1,5,10000,10000,0,3400,0,1
10,7,Weapon,1,2,10,10000,10000,0,3400,0,1
10,7,Weapon,1,3,15,9000,9000,0,3400,1,1
10,7,Weapon,1,4,20,8000,8000,0,3400,1,1
10,7,Weapon,1,5,28,7000,7000,0,16700,2,2
10,7,Weapon,1,6,36,6000,6000,0,16700,2,2
10,7,Weapon,1,7,44,5000,5000,0,16700,3,2
10,7,Weapon,1,8,52,4500,4500,1,16700,3,2
10,7,Weapon,1,9,60,4500,4500,1,16700,4,2
10,7,Weapon,1,10,70,4500,4500,0,33400,4,3
10,7,Weapon,1,11,80,4500,4500,1,33400,5,3
10,7,Weapon,1,12,90,4500,4500,1,33400,5,3
10,7,Weapon,1,13,100,4000,4000,1,33400,6,3
10,7,Weapon,1,14,110,4000,4000,1,33400,6,3
10,7,Weapon,1,15,122,4000,4000,1,33400,7,4
10,7,Weapon,1,16,134,4000,4000,1,66700,7,4
10,7,Weapon,1,17,146,4000,4000,1,66700,8,4
10,7,Weapon,1,18,158,3500,3500,1,66700,8,4
10,7,Weapon,1,19,170,3500,3500,1,66700,9,4
10,7,Weapon,1,20,185,3500,3500,0,66700,9,5
10,7,Weapon,1,21,200,3500,3500,1,66700,10,5
10,7,Weapon,1,22,215,3500,3500,1,66700,10,5
10,7,Weapon,1,23,230,3000,3000,1,66700,11,5
10,7,Weapon,1,24,245,3000,3000,1,66700,11,5
10,7,Weapon,1,25,265,3000,3000,1,66700,12,6
10,7,Weapon,1,26,285,3000,3000,1,100000,12,6
10,7,Weapon,1,27,305,3000,3000,1,100000,13,6
10,7,Weapon,1,28,325,2500,2500,1,100000,13,6
10,7,Weapon,1,29,345,2500,2500,1,166700,14,6
10,7,Weapon,1,30,370,,,,,,
10,7,Weapon,2,0,0,10000,10000,0,3400,0,1
10,7,Weapon,2,1,5,10000,10000,0,3400,0,1
10,7,Weapon,2,2,10,10000,10000,0,3400,0,1
10,7,Weapon,2,3,15,9000,9000,0,3400,1,1
10,7,Weapon,2,4,20,8000,8000,0,3400,1,1
10,7,Weapon,2,5,28,7000,7000,0,16700,2,2
10,7,Weapon,2,6,36,6000,6000,0,16700,2,2
10,7,Weapon,2,7,44,5000,5000,0,16700,3,2
10,7,Weapon,2,8,52,4500,4500,1,16700,3,2
10,7,Weapon,2,9,60,4500,4500,1,16700,4,2
10,7,Weapon,2,10,70,4500,4500,0,33400,4,3
10,7,Weapon,2,11,80,4500,4500,1,33400,5,3
10,7,Weapon,2,12,90,4500,4500,1,33400,5,3
10,7,Weapon,2,13,100,4000,4000,1,33400,6,3
10,7,Weapon,2,14,110,4000,4000,1,33400,6,3
10,7,Weapon,2,15,122,4000,4000,1,33400,7,4
10,7,Weapon,2,16,134,4000,4000,1,66700,7,4
10,7,Weapon,2,17,146,4000,4000,1,66700,8,4
10,7,Weapon,2,18,158,3500,3500,1,66700,8,4
10,7,Weapon,2,19,170,3500,3500,1,66700,9,4
10,7,Weapon,2,20,185,3500,3500,0,66700,9,5
10,7,Weapon,2,21,200,3500,3500,1,66700,10,5
10,7,Weapon,2,22,215,3500,3500,1,66700,10,5
10,7,Weapon,2,23,230,3000,3000,1,66700,11,5
10,7,Weapon,2,24,245,3000,3000,1,66700,11,5
10,7,Weapon,2,25,265,3000,3000,1,66700,12,6
10,7,Weapon,2,26,285,3000,3000,1,100000,12,6
10,7,Weapon,2,27,305,3000,3000,1,100000,13,6
10,7,Weapon,2,28,325,2500,2500,1,100000,13,6
10,7,Weapon,2,29,345,2500,2500,1,166700,14,6
10,7,Weapon,2,30,370,,,,,,
10,7,Weapon,3,0,0,10000,10000,0,3400,0,1
10,7,Weapon,3,1,5,10000,10000,0,3400,0,1
10,7,Weapon,3,2,10,10000,10000,0,3400,0,1
10,7,Weapon,3,3,15,9000,9000,0,3400,1,1
10,7,Weapon,3,4,20,8000,8000,0,3400,1,1
10,7,Weapon,3,5,28,7000,7000,0,16700,2,2
10,7,Weapon,3,6,36,6000,6000,0,16700,2,2
10,7,Weapon,3,7,44,5000,5000,0,16700,3,2
10,7,Weapon,3,8,52,4500,4500,1,16700,3,2
10,7,Weapon,3,9,60,4500,4500,1,16700,4,2
10,7,Weapon,3,10,70,4500,4500,0,33400,4,3
10,7,Weapon,3,11,80,4500,4500,1,33400,5,3
10,7,Weapon,3,12,90,4500,4500,1,33400,5,3
10,7,Weapon,3,13,100,4000,4000,1,33400,6,3
10,7,Weapon,3,14,110,4000,4000,1,33400,6,3
10,7,Weapon,3,15,122,4000,4000,1,33400,7,4
10,7,Weapon,3,16,134,4000,4000,1,66700,7,4
10,7,Weapon,3,17,146,4000,4000,1,66700,8,4
10,7,Weapon,3,18,158,3500,3500,1,66700,8,4
10,7,Weapon,3,19,170,3500,3500,1,66700,9,4
10,7,Weapon,3,20,185,3500,3500,0,66700,9,5
10,7,Weapon,3,21,200,3500,3500,1,66700,10,5
10,7,Weapon,3,22,215,3500,3500,1,66700,10,5
10,7,Weapon,3,23,230,3000,3000,1,66700,11,5
10,7,Weapon,3,24,245,3000,3000,1,66700,11,5
10,7,Weapon,3,25,265,3000,3000,1,66700,12,6
10,7,Weapon,3,26,285,3000,3000,1,100000,12,6
10,7,Weapon,3,27,305,3000,3000,1,100000,13,6
10,7,Weapon,3,28,325,2500,2500,1,100000,13,6
10,7,Weapon,3,29,345,2500,2500,1,166700,14,6
10,7,Weapon,3,30,370,,,,,,
10,7,Weapon,4,0,0,10000,10000,0,3400,0,1
10,7,Weapon,4,1,5,10000,10000,0,3400,0,1
10,7,Weapon,4,2,10,10000,10000,0,3400,0,1
10,7,Weapon,4,3,15,9000,9000,0,3400,1,1
10,7,Weapon,4,4,20,8000,8000,0,3400,1,1
10,7,Weapon,4,5,28,7000,7000,0,16700,2,2
10,7,Weapon,4,6,36,6000,6000,0,16700,2,2
10,7,Weapon,4,7,44,5000,5000,0,16700,3,2
10,7,Weapon,4,8,52,4500,4500,1,16700,3,2
10,7,Weapon,4,9,60,4500,4500,1,16700,4,2
10,7,Weapon,4,10,70,4500,4500,0,33400,4,3
10,7,Weapon,4,11,80,4500,4500,1,33400,5,3
10,7,Weapon,4,12,90,4500,4500,1,33400,5,3
10,7,Weapon,4,13,100,4000,4000,1,33400,6,3
10,7,Weapon,4,14,110,4000,4000,1,33400,6,3
10,7,Weapon,4,15,122,4000,4000,1,33400,7,4
10,7,Weapon,4,16,134,4000,4000,1,66700,7,4
10,7,Weapon,4,17,146,4000,4000,1,66700,8,4
10,7,Weapon,4,18,158,3500,3500,1,66700,8,4
10,7,Weapon,4,19,170,3500,3500,1,66700,9,4
10,7,Weapon,4,20,185,3500,3500,0,66700,9,5
10,7,Weapon,4,21,200,3500,3500,1,66700,10,5
10,7,Weapon,4,22,215,3500,3500,1,66700,10,5
10,7,Weapon,4,23,230,3000,3000,1,66700,11,5
10,7,Weapon,4,24,245,3000,3000,1,66700,11,5
10,7,Weapon,4,25,265,3000,3000,1,66700,12,6
10,7,Weapon,4,26,285,3000,3000,1,100000,12,6
10,7,Weapon,4,27,305,3000,3000,1,100000,13,6
10,7,Weapon,4,28,325,2500,2500,1,100000,13,6
10,7,Weapon,4,29,345,2500,2500,1,166700,14,6
10,7,Weapon,4,30,370,,,,,,
10,7,Weapon,5,0,0,10000,10000,0,3400,0,1
10,7,Weapon,5,1,5,10000,10000,0,3400,0,1
10,7,Weapon,5,2,10,10000,10000,0,3400,0,1
10,7,Weapon,5,3,15,9000,9000,0,3400,1,1
10,7,Weapon,5,4,20,8000,8000,0,3400,1,1
10,7,Weapon,5,5,28,7000,7000,0,16700,2,2
10,7,Weapon,5,6,36,6000,6000,0,16700,2,2
10,7,Weapon,5,7,44,5000,5000,0,16700,3,2
10,7,Weapon,5,8,52,4500,4500,1,16700,3,2
10,7,Weapon,5,9,60,4500,4500,1,16700,4,2
10,7,Weapon,5,10,70,4500,4500,0,33400,4,3
10,7,Weapon,5,11,80,4500,4500,1,33400,5,3
10,7,Weapon,5,12,90,4500,4500,1,33400,5,3
10,7,Weapon,5,13,100,4000,4000,1,33400,6,3
10,7,Weapon,5,14,110,4000,4000,1,33400,6,3
10,7,Weapon,5,15,122,4000,4000,1,33400,7,4
10,7,Weapon,5,16,134,4000,4000,1,66700,7,4
10,7,Weapon,5,17,146,4000,4000,1,66700,8,4
10,7,Weapon,5,18,158,3500,3500,1,66700,8,4
10,7,Weapon,5,19,170,3500,3500,1,66700,9,4
10,7,Weapon,5,20,185,3500,3500,0,66700,9,5
10,7,Weapon,5,21,200,3500,3500,1,66700,10,5
10,7,Weapon,5,22,215,3500,3500,1,66700,10,5
10,7,Weapon,5,23,230,3000,3000,1,66700,11,5
10,7,Weapon,5,24,245,3000,3000,1,66700,11,5
10,7,Weapon,5,25,265,3000,3000,1,66700,12,6
10,7,Weapon,5,26,285,3000,3000,1,100000,12,6
10,7,Weapon,5,27,305,3000,3000,1,100000,13,6
10,7,Weapon,5,28,325,2500,2500,1,100000,13,6
10,7,Weapon,5,29,345,2500,2500,1,166700,14,6
10,7,Weapon,5,30,370,,,,,,
10,7,Armor,6,0,0,10000,10000,0,900,0,1
10,7,Armor,6,1,5,10000,10000,0,900,0,1
10,7,Armor,6,2,10,10000,10000,0,900,0,1
10,7,Armor,6,3,15,9000,9000,0,900,1,1
10,7,Armor,6,4,20,8000,8000,0,900,1,1
10,7,Armor,6,5,28,7000,7000,0,4200,2,2
10,7,Armor,6,6,36,6000,6000,0,4200,2,2
10,7,Armor,6,7,44,5000,5000,0,4200,3,2
10,7,Armor,6,8,52,4500,4500,1,4200,3,2
10,7,Armor,6,9,60,4500,4500,1,4200,4,2
10,7,Armor,6,10,70,4500,4500,0,8400,4,3
10,7,Armor,6,11,80,4500,4500,1,8400,5,3
10,7,Armor,6,12,90,4500,4500,1,8400,5,3
10,7,Armor,6,13,100,4000,4000,1,8400,6,3
10,7,Armor,6,14,110,4000,4000,1,8400,6,3
10,7,Armor,6,15,122,4000,4000,1,8400,7,4
10,7,Armor,6,16,134,4000,4000,1,16700,7,4
10,7,Armor,6,17,146,4000,4000,1,16700,8,4
10,7,Armor,6,18,158,3500,3500,1,16700,8,4
10,7,Armor,6,19,170,3500,3500,1,16700,9,4
10,7,Armor,6,20,185,3500,3500,0,16700,9,5
10,7,Armor,6,21,200,3500,3500,1,16700,10,5
10,7,Armor,6,22,215,3500,3500,1,16700,10,5
10,7,Armor,6,23,230,3000,3000,1,16700,11,5
10,7,Armor,6,24,245,3000,3000,1,16700,11,5
10,7,Armor,6,25,265,3000,3000,1,16700,12,6
10,7,Armor,6,26,285,3000,3000,1,25000,12,6
10,7,Armor,6,27,305,3000,3000,1,25000,13,6
10,7,Armor,6,28,325,2500,2500,1,25000,13,6
10,7,Armor,6,29,345,2500,2500,1,41700,14,6
10,7,Armor,6,30,370,,,,,,
10,7,Gloves,6,0,0,10000,10000,0,900,0,1
10,7,Gloves,6,1,5,10000,10000,0,900,0,1
10,7,Gloves,6,2,10,10000,10000,0,900,0,1
10,7,Gloves,6,3,15,9000,9000,0,900,1,1
10,7,Gloves,6,4,20,8000,8000,0,900,1,1
10,7,Gloves,6,5,28,7000,7000,0,4200,2,2
10,7,Gloves,6,6,36,6000,6000,0,4200,2,2
10,7,Gloves,6,7,44,5000,5000,0,4200,3,2
10,7,Gloves,6,8,52,4500,4500,1,4200,3,2
10,7,Gloves,6,9,60,4500,4500,1,4200,4,2
10,7,Gloves,6,10,70,4500,4500,0,8400,4,3
10,7,Gloves,6,11,80,4500,4500,1,8400,5,3
10,7,Gloves,6,12,90,4500,4500,1,8400,5,3
10,7,Gloves,6,13,100,4000,4000,1,8400,6,3
10,7,Gloves,6,14,110,4000,4000,1,8400,6,3
10,7,Gloves,6,15,122,4000,4000,1,8400,7,4
10,7,Gloves,6,16,134,4000,4000,1,16700,7,4
10,7,Gloves,6,17,146,4000,4000,1,16700,8,4
10,7,Gloves,6,18,158,3500,3500,1,16700,8,4
10,7,Gloves,6,19,170,3500,3500,1,16700,9,4
10,7,Gloves,6,20,185,3500,3500,0,16700,9,5
10,7,Gloves,6,21,200,3500,3500,1,16700,10,5
10,7,Gloves,6,22,215,3500,3500,1,16700,10,5
10,7,Gloves,6,23,230,3000,3000,1,16700,11,5
10,7,Gloves,6,24,245,3000,3000,1,16700,11,5
10,7,Gloves,6,25,265,3000,3000,1,16700,12,6
10,7,Gloves,6,26,285,3000,3000,1,25000,12,6
10,7,Gloves,6,27,305,3000,3000,1,25000,13,6
10,7,Gloves,6,28,325,2500,2500,1,25000,13,6
10,7,Gloves,6,29,345,2500,2500,1,41700,14,6
10,7,Gloves,6,30,370,,,,,,
10,7,Boots,6,0,0,10000,10000,0,900,0,1
10,7,Boots,6,1,5,10000,10000,0,900,0,1
10,7,Boots,6,2,10,10000,10000,0,900,0,1
10,7,Boots,6,3,15,9000,9000,0,900,1,1
10,7,Boots,6,4,20,8000,8000,0,900,1,1
10,7,Boots,6,5,28,7000,7000,0,4200,2,2
10,7,Boots,6,6,36,6000,6000,0,4200,2,2
10,7,Boots,6,7,44,5000,5000,0,4200,3,2
10,7,Boots,6,8,52,4500,4500,1,4200,3,2
10,7,Boots,6,9,60,4500,4500,1,4200,4,2
10,7,Boots,6,10,70,4500,4500,0,8400,4,3
10,7,Boots,6,11,80,4500,4500,1,8400,5,3
10,7,Boots,6,12,90,4500,4500,1,8400,5,3
10,7,Boots,6,13,100,4000,4000,1,8400,6,3
10,7,Boots,6,14,110,4000,4000,1,8400,6,3
10,7,Boots,6,15,122,4000,4000,1,8400,7,4
10,7,Boots,6,16,134,4000,4000,1,16700,7,4
10,7,Boots,6,17,146,4000,4000,1,16700,8,4
10,7,Boots,6,18,158,3500,3500,1,16700,8,4
10,7,Boots,6,19,170,3500,3500,1,16700,9,4
10,7,Boots,6,20,185,3500,3500,0,16700,9,5
10,7,Boots,6,21,200,3500,3500,1,16700,10,5
10,7,Boots,6,22,215,3500,3500,1,16700,10,5
10,7,Boots,6,23,230,3000,3000,1,16700,11,5
10,7,Boots,6,24,245,3000,3000,1,16700,11,5
10,7,Boots,6,25,265,3000,3000,1,16700,12,6
10,7,Boots,6,26,285,3000,3000,1,25000,12,6
10,7,Boots,6,27,305,3000,3000,1,25000,13,6
10,7,Boots,6,28,325,2500,2500,1,25000,13,6
10,7,Boots,6,29,345,2500,2500,1,41700,14,6
10,7,Boots,6,30,370,,,,,,
10,7,Helmet,6,0,0,10000,10000,0,900,0,1
10,7,Helmet,6,1,5,10000,10000,0,900,0,1
10,7,Helmet,6,2,10,10000,10000,0,900,0,1
10,7,Helmet,6,3,15,9000,9000,0,900,1,1
10,7,Helmet,6,4,20,8000,8000,0,900,1,1
10,7,Helmet,6,5,28,7000,7000,0,4200,2,2
10,7,Helmet,6,6,36,6000,6000,0,4200,2,2
10,7,Helmet,6,7,44,5000,5000,0,4200,3,2
10,7,Helmet,6,8,52,4500,4500,1,4200,3,2
10,7,Helmet,6,9,60,4500,4500,1,4200,4,2
10,7,Helmet,6,10,70,4500,4500,0,8400,4,3
10,7,Helmet,6,11,80,4500,4500,1,8400,5,3
10,7,Helmet,6,12,90,4500,4500,1,8400,5,3
10,7,Helmet,6,13,100,4000,4000,1,8400,6,3
10,7,Helmet,6,14,110,4000,4000,1,8400,6,3
10,7,Helmet,6,15,122,4000,4000,1,8400,7,4
10,7,Helmet,6,16,134,4000,4000,1,16700,7,4
10,7,Helmet,6,17,146,4000,4000,1,16700,8,4
10,7,Helmet,6,18,158,3500,3500,1,16700,8,4
10,7,Helmet,6,19,170,3500,3500,1,16700,9,4
10,7,Helmet,6,20,185,3500,3500,0,16700,9,5
10,7,Helmet,6,21,200,3500,3500,1,16700,10,5
10,7,Helmet,6,22,215,3500,3500,1,16700,10,5
10,7,Helmet,6,23,230,3000,3000,1,16700,11,5
10,7,Helmet,6,24,245,3000,3000,1,16700,11,5
10,7,Helmet,6,25,265,3000,3000,1,16700,12,6
10,7,Helmet,6,26,285,3000,3000,1,25000,12,6
10,7,Helmet,6,27,305,3000,3000,1,25000,13,6
10,7,Helmet,6,28,325,2500,2500,1,25000,13,6
10,7,Helmet,6,29,345,2500,2500,1,41700,14,6
10,7,Helmet,6,30,370,,,,,,
10,7,Ring1,6,0,0,10000,10000,0,900,0,1
10,7,Ring1,6,1,5,10000,10000,0,900,0,1
10,7,Ring1,6,2,10,10000,10000,0,900,0,1
10,7,Ring1,6,3,15,9000,9000,0,900,1,1
10,7,Ring1,6,4,20,8000,8000,0,900,1,1
10,7,Ring1,6,5,28,7000,7000,0,4200,2,2
10,7,Ring1,6,6,36,6000,6000,0,4200,2,2
10,7,Ring1,6,7,44,5000,5000,0,4200,3,2
10,7,Ring1,6,8,52,4500,4500,1,4200,3,2
10,7,Ring1,6,9,60,4500,4500,1,4200,4,2
10,7,Ring1,6,10,70,4500,4500,0,8400,4,3
10,7,Ring1,6,11,80,4500,4500,1,8400,5,3
10,7,Ring1,6,12,90,4500,4500,1,8400,5,3
10,7,Ring1,6,13,100,4000,4000,1,8400,6,3
10,7,Ring1,6,14,110,4000,4000,1,8400,6,3
10,7,Ring1,6,15,122,4000,4000,1,8400,7,4
10,7,Ring1,6,16,134,4000,4000,1,16700,7,4
10,7,Ring1,6,17,146,4000,4000,1,16700,8,4
10,7,Ring1,6,18,158,3500,3500,1,16700,8,4
10,7,Ring1,6,19,170,3500,3500,1,16700,9,4
10,7,Ring1,6,20,185,3500,3500,0,16700,9,5
10,7,Ring1,6,21,200,3500,3500,1,16700,10,5
10,7,Ring1,6,22,215,3500,3500,1,16700,10,5
10,7,Ring1,6,23,230,3000,3000,1,16700,11,5
10,7,Ring1,6,24,245,3000,3000,1,16700,11,5
10,7,Ring1,6,25,265,3000,3000,1,16700,12,6
10,7,Ring1,6,26,285,3000,3000,1,25000,12,6
10,7,Ring1,6,27,305,3000,3000,1,25000,13,6
10,7,Ring1,6,28,325,2500,2500,1,25000,13,6
10,7,Ring1,6,29,345,2500,2500,1,41700,14,6
10,7,Ring1,6,30,370,,,,,,
10,7,Earring1,6,0,0,10000,10000,0,900,0,1
10,7,Earring1,6,1,5,10000,10000,0,900,0,1
10,7,Earring1,6,2,10,10000,10000,0,900,0,1
10,7,Earring1,6,3,15,9000,9000,0,900,1,1
10,7,Earring1,6,4,20,8000,8000,0,900,1,1
10,7,Earring1,6,5,28,7000,7000,0,4200,2,2
10,7,Earring1,6,6,36,6000,6000,0,4200,2,2
10,7,Earring1,6,7,44,5000,5000,0,4200,3,2
10,7,Earring1,6,8,52,4500,4500,1,4200,3,2
10,7,Earring1,6,9,60,4500,4500,1,4200,4,2
10,7,Earring1,6,10,70,4500,4500,0,8400,4,3
10,7,Earring1,6,11,80,4500,4500,1,8400,5,3
10,7,Earring1,6,12,90,4500,4500,1,8400,5,3
10,7,Earring1,6,13,100,4000,4000,1,8400,6,3
10,7,Earring1,6,14,110,4000,4000,1,8400,6,3
10,7,Earring1,6,15,122,4000,4000,1,8400,7,4
10,7,Earring1,6,16,134,4000,4000,1,16700,7,4
10,7,Earring1,6,17,146,4000,4000,1,16700,8,4
10,7,Earring1,6,18,158,3500,3500,1,16700,8,4
10,7,Earring1,6,19,170,3500,3500,1,16700,9,4
10,7,Earring1,6,20,185,3500,3500,0,16700,9,5
10,7,Earring1,6,21,200,3500,3500,1,16700,10,5
10,7,Earring1,6,22,215,3500,3500,1,16700,10,5
10,7,Earring1,6,23,230,3000,3000,1,16700,11,5
10,7,Earring1,6,24,245,3000,3000,1,16700,11,5
10,7,Earring1,6,25,265,3000,3000,1,16700,12,6
10,7,Earring1,6,26,285,3000,3000,1,25000,12,6
10,7,Earring1,6,27,305,3000,3000,1,25000,13,6
10,7,Earring1,6,28,325,2500,2500,1,25000,13,6
10,7,Earring1,6,29,345,2500,2500,1,41700,14,6
10,7,Earring1,6,30,370,,,,,,
10,7,Necklace,6,0,0,10000,10000,0,900,0,1
10,7,Necklace,6,1,5,10000,10000,0,900,0,1
10,7,Necklace,6,2,10,10000,10000,0,900,0,1
10,7,Necklace,6,3,15,9000,9000,0,900,1,1
10,7,Necklace,6,4,20,8000,8000,0,900,1,1
10,7,Necklace,6,5,28,7000,7000,0,4200,2,2
10,7,Necklace,6,6,36,6000,6000,0,4200,2,2
10,7,Necklace,6,7,44,5000,5000,0,4200,3,2
10,7,Necklace,6,8,52,4500,4500,1,4200,3,2
10,7,Necklace,6,9,60,4500,4500,1,4200,4,2
10,7,Necklace,6,10,70,4500,4500,0,8400,4,3
10,7,Necklace,6,11,80,4500,4500,1,8400,5,3
10,7,Necklace,6,12,90,4500,4500,1,8400,5,3
10,7,Necklace,6,13,100,4000,4000,1,8400,6,3
10,7,Necklace,6,14,110,4000,4000,1,8400,6,3
10,7,Necklace,6,15,122,4000,4000,1,8400,7,4
10,7,Necklace,6,16,134,4000,4000,1,16700,7,4
10,7,Necklace,6,17,146,4000,4000,1,16700,8,4
10,7,Necklace,6,18,158,3500,3500,1,16700,8,4
10,7,Necklace,6,19,170,3500,3500,1,16700,9,4
10,7,Necklace,6,20,185,3500,3500,0,16700,9,5
10,7,Necklace,6,21,200,3500,3500,1,16700,10,5
10,7,Necklace,6,22,215,3500,3500,1,16700,10,5
10,7,Necklace,6,23,230,3000,3000,1,16700,11,5
10,7,Necklace,6,24,245,3000,3000,1,16700,11,5
10,7,Necklace,6,25,265,3000,3000,1,16700,12,6
10,7,Necklace,6,26,285,3000,3000,1,25000,12,6
10,7,Necklace,6,27,305,3000,3000,1,25000,13,6
10,7,Necklace,6,28,325,2500,2500,1,25000,13,6
10,7,Necklace,6,29,345,2500,2500,1,41700,14,6
10,7,Necklace,6,30,370,,,,,,
60,1,Helmet,6,0,0,10000,0,0,900,0,1
60,1,Helmet,6,1,3,10000,0,0,900,0,1
60,1,Helmet,6,2,6,10000,0,0,900,0,1
60,1,Helmet,6,3,9,9000,0,0,900,0,1
60,1,Helmet,6,4,12,8000,0,0,900,0,1
60,1,Helmet,6,5,15,,,,,,2
60,1,Saddle,6,0,0,10000,0,0,900,0,1
60,1,Saddle,6,1,3,10000,0,0,900,0,1
60,1,Saddle,6,2,6,10000,0,0,900,0,1
60,1,Saddle,6,3,9,9000,0,0,900,0,1
60,1,Saddle,6,4,12,8000,0,0,900,0,1
60,1,Saddle,6,5,15,,,,,,2
60,1,Armor,6,0,0,10000,0,0,900,0,1
60,1,Armor,6,1,3,10000,0,0,900,0,1
60,1,Armor,6,2,6,10000,0,0,900,0,1
60,1,Armor,6,3,9,9000,0,0,900,0,1
60,1,Armor,6,4,12,8000,0,0,900,0,1
60,1,Armor,6,5,15,,,,,,2
60,1,Hoof,6,0,0,10000,0,0,900,0,1
60,1,Hoof,6,1,3,10000,0,0,900,0,1
60,1,Hoof,6,2,6,10000,0,0,900,0,1
60,1,Hoof,6,3,9,9000,0,0,900,0,1
60,1,Hoof,6,4,12,8000,0,0,900,0,1
60,1,Hoof,6,5,15,,,,,,2
60,2,Helmet,6,0,0,10000,0,0,900,0,1
60,2,Helmet,6,1,3,10000,0,0,900,0,1
60,2,Helmet,6,2,6,10000,0,0,900,0,1
60,2,Helmet,6,3,9,9000,0,0,900,0,1
60,2,Helmet,6,4,12,8000,0,0,900,0,1
60,2,Helmet,6,5,15,7000,0,0,4200,0,2
60,2,Helmet,6,6,19,6000,0,0,4200,0,2
60,2,Helmet,6,7,23,5000,0,0,4200,0,2
60,2,Helmet,6,8,27,4500,0,0,4200,0,2
60,2,Helmet,6,9,31,4500,0,0,4200,0,2
60,2,Helmet,6,10,35,,,,,,3
60,2,Saddle,6,0,0,10000,0,0,900,0,1
60,2,Saddle,6,1,3,10000,0,0,900,0,1
60,2,Saddle,6,2,6,10000,0,0,900,0,1
60,2,Saddle,6,3,9,9000,0,0,900,0,1
60,2,Saddle,6,4,12,8000,0,0,900,0,1
60,2,Saddle,6,5,15,7000,0,0,4200,0,2
60,2,Saddle,6,6,19,6000,0,0,4200,0,2
60,2,Saddle,6,7,23,5000,0,0,4200,0,2
60,2,Saddle,6,8,27,4500,0,0,4200,0,2
60,2,Saddle,6,9,31,4500,0,0,4200,0,2
60,2,Saddle,6,10,35,,,,,,3
60,2,Armor,6,0,0,10000,0,0,900,0,1
60,2,Armor,6,1,3,10000,0,0,900,0,1
60,2,Armor,6,2,6,10000,0,0,900,0,1
60,2,Armor,6,3,9,9000,0,0,900,0,1
60,2,Armor,6,4,12,8000,0,0,900,0,1
60,2,Armor,6,5,15,7000,0,0,4200,0,2
60,2,Armor,6,6,19,6000,0,0,4200,0,2
