Id,GroupId,PortraitTexture,Duration,Delay,Sound,GuideOnly
2940,1221,Icon_MonsterCore_OlMahumGeneral,2,0,,0
3082,1222,Noble_01,4,0,,0
3083,1222,Noble_01,4,0,,0
3084,1223,Noble_01,4,0,,0
3085,1224,Noble_01,4,0,,0
3086,1224,Icon_MonsterCore_Skeleton,4,0,,0
3087,1225,Icon_MonsterCore_PiratesZombie,4,0,,0
3088,1225,Icon_MonsterCore_PiratesZombie,4,0,,0
3089,1225,Icon_MonsterCore_PiratesZombie,4,0,,0
3090,1225,Icon_MonsterCore_PiratesZombie,4,0,,0
3091,1225,Icon_MonsterCore_Skeleton,4,0,,0
3092,1225,Icon_MonsterCore_Skeleton,4,0,,0
3093,1225,Icon_MonsterCore_PiratesZombie,4,0,,0
3094,1225,Icon_MonsterCore_Skeleton,4,0,,0
3095,1225,Icon_MonsterCore_PiratesZombie,4,0,,0
3096,1225,Icon_MonsterCore_PiratesZombie,4,0,,0
3097,1226,Noble_01,4,0,,0
3098,1227,Icon_MonsterCore_PiratesZombie,4,0,,0
3099,1227,Icon_MonsterCore_PiratesZombie,4,0,,0
3100,1227,Icon_MonsterCore_PiratesZombie,4,0,,0
3101,1228,Noble_01,4,0,,0
3102,1228,Noble_01,4,0,,0
3103,1229,Icon_MonsterCore_UnpleasantHumming,4,0,,0
3104,1229,Icon_MonsterCore_UnpleasantHumming,4,0,,0
3105,1230,Icon_MonsterCore_UnpleasantHumming,4,0,,0
3106,1230,Icon_MonsterCore_UnpleasantHumming,4,0,,0
3107,1230,Icon_MonsterCore_UnpleasantHumming,4,0,,0
3108,1230,Icon_MonsterCore_UnpleasantHumming,4,0,,0
3109,1231,Noble_01,4,0,,0
3110,1232,WarehouseKeeper_01_02,4,0,,0
3111,1233,Icon_MonsterCore_Premo,4,0,,0
3112,1233,WarehouseKeeper_01_02,4,0,,0
3113,1233,Icon_MonsterCore_Premo,4,0,,0
3114,1234,Icon_MonsterCore_Lorca,4,0,,0
3115,1234,WarehouseKeeper_01_02,4,0,,0
3116,1234,Icon_MonsterCore_Lorca,4,0,,0
3117,1234,WarehouseKeeper_01_02,4,0,,0
3118,1235,Resident_04_03,4,0,,0
3119,1236,Icon_MonsterCore_Meforde,4,0,,0
3120,1236,Resident_04_03,4,0,,0
3121,1236,Icon_MonsterCore_Meforde,4,0,,0
3122,1237,Icon_MonsterCore_Meforde,4,0,,0
3123,1237,Resident_04_03,4,0,,0
3124,1237,Icon_MonsterCore_Meforde,4,0,,0
3125,1237,Icon_MonsterCore_Meforde,4,0,,0
3126,1237,Icon_MonsterCore_Meforde,4,0,,0
3127,1237,Resident_04_03,4,0,,0
3128,1238,Noble_01,4,0,,0
3129,1238,Noble_01,4,0,,0
3130,1238,Noble_01,4,0,,0
3131,1239,Noble_01,4,0,,0
3132,1240,Icon_MonsterCore_PortraitSpirit,4,0,,0
3133,1240,Icon_MonsterCore_PortraitSpirit,4,0,,0
3134,1240,Icon_MonsterCore_PortraitSpirit,4,0,,0
3135,1241,Icon_MonsterCore_KaimVanul,4,0,,0
3136,1241,Icon_MonsterCore_KaimVanul,4,0,,0
3137,1241,Icon_MonsterCore_PortraitSpirit,4,0,,0
3138,1241,Icon_MonsterCore_KaimVanul,4,0,,0
3139,1242,Resident_02,4,0,,0
3140,1242,Resident_02,4,0,,0
3141,1242,Resident_02,4,0,,0
3142,1242,Resident_02,4,0,,0
3143,1242,Resident_02,4,0,,0
3144,1242,Resident_02,4,0,,0
3145,1243,Resident_02,4,0,,0
3146,1244,Icon_MonsterCore_Skeleton,4,0,,0
3147,1244,Resident_02,4,0,,0
3148,1244,Icon_MonsterCore_Skeleton,4,0,,0
3149,1244,Icon_MonsterCore_Skeleton,4,0,,0
3150,1245,Resident_02,4,0,,0
3151,1245,Icon_MonsterCore_SkeletonChaser,4,0,,0
3152,1245,Resident_02,4,0,,0
3153,1245,Resident_02,4,0,,0
3154,1245,Resident_02,4,0,,0
3155,1245,Icon_MonsterCore_SkeletonChaser,4,0,,0
3156,1246,Magician_01_03,4,0,,0
3157,1246,Magician_01_03,4,0,,0
3158,1246,Magician_01_03,4,0,,0
3159,1246,Magician_01_03,4,0,,0
3160,1246,Magician_01_03,4,0,,0
3161,1246,Magician_01_03,4,0,,0
3162,1246,Magician_01_03,4,0,,0
3163,1247,Magician_01_03,4,0,,0
3164,1247,Magician_01_03,4,0,,0
3165,1248,Magician_01_03,4,0,,0
3166,1248,Magician_01_03,4,0,,0
3167,1249,Resident_05_02,4,0,,0
3168,1249,Resident_05_02,4,0,,0
3169,1250,Resident_05_02,4,0,,0
3170,1251,Icon_MonsterCore_OlMahumScout,4,0,,0
3171,1251,Icon_MonsterCore_OlMahumScout,4,0,,0
3172,1252,Icon_MonsterCore_OlMahumChampion,4,0,,0
3173,1252,Icon_MonsterCore_OlMahumChampion,4,0,,0
3174,1252,Icon_MonsterCore_OlMahumScout,4,0,,0
3175,1252,Icon_MonsterCore_OlMahumChampion,4,0,,0
3176,1252,Icon_MonsterCore_OlMahumScout,4,0,,0
3177,1253,Resident_05_02,4,0,,0
3178,1254,Icon_MonsterCore_OlMahumScout,4,0,,0
3179,1254,Icon_MonsterCore_OlMahumScout,4,0,,0
3180,1255,SmeltingMerchant_01_03,4,0,,0
3181,1255,SmeltingMerchant_01_03,4,0,,0
3182,1255,SmeltingMerchant_01_03,4,0,,0
3183,1256,SmeltingMerchant_01_03,4,0,,0
3184,1257,Icon_MonsterCore_OlMahumScout,4,0,,0
3185,1257,Icon_MonsterCore_OlMahumScout,4,0,,0
3186,1258,Icon_MonsterCore_OlMahumChampion,4,0,,0
3187,1258,Icon_MonsterCore_OlMahumChampion,4,0,,0
3188,1258,Icon_MonsterCore_OlMahumScout,4,0,,0
3189,1258,Icon_MonsterCore_OlMahumChampion,4,0,,0
3190,1258,Icon_MonsterCore_OlMahumScout,4,0,,0
3191,1258,Icon_MonsterCore_OlMahumChampion,4,0,,0
3192,1259,SmeltingMerchant_01_03,4,0,,0
3193,1259,SmeltingMerchant_01_03,4,0,,0
3194,1260,SmeltingMerchant_01_03,4,0,,0
3195,1261,Icon_MonsterCore_OlMahumChampion,4,0,,0
3196,1261,Icon_MonsterCore_OlMahumChampion,4,0,,0
3197,1261,Icon_MonsterCore_OlMahumChampion,4,0,,0
3198,1262,Icon_MonsterCore_OlMahumGeneral,4,0,,0
3199,1262,Icon_MonsterCore_OlMahumGeneral,4,0,,0
3200,1262,Icon_MonsterCore_OlMahumGeneral,4,0,,0
3231,1263,Icon_MonsterCore_OlMahumGeneral,3,1,,0
3232,1263,CatTheCat_01,2,0,,0
3234,1264,Icon_MonsterCore_OlMahumGeneral,4,1,,0
3235,1264,ItemMerchant_01,3,0,,0
3236,1265,Resident_01,2,0,,0
3237,1265,Resident_01,2,0,,0
3238,1265,Resident_01,2,0,,0
3239,1265,HardinsFollower,2,0,,0
922,1301,Officer_01_04,3,1,,0
923,1302,CityGuard_01_04,2,2,,0
924,1302,Aimel,2,2,,0
925,1303,Aimel,3.5,1,,0
926,1303,Aimel,3.5,,,0
927,1303,Aimel,3.5,,,0
928,1303,Aimel,4,,,0
929,1303,Aimel,4,,,0
930,1303,Aimel,3.5,,,0
931,1304,Officer_01_04,3,1,,0
933,1304,Resident_04_03,3,2,,0
932,1304,HardinsFollower,3,,,0
934,1305,Icon_MonsterCore_Skeleton,3,1,,0
935,1305,HardinsFollower,2,,,0
936,1305,Officer_01_04,3,,,0
937,1306,Officer_01_04,3,1,,0
938,1306,Icon_MonsterCore_Reaper,4,,,0
939,1306,Icon_MonsterCore_Reaper,3,,,0
940,1306,Officer_01_04,3,,,0
941,1306,HardinsFollower,2,,,0
3223,1346,Icon_MonsterCore_Reaper,3,,,0
3224,1346,Icon_MonsterCore_Reaper,3,,,0
3225,1346,Icon_MonsterCore_Reaper,3,,,0
3226,1346,Icon_MonsterCore_Reaper,3,,,0
942,1307,HardinsFollower,3,1,,0
943,1307,HardinsFollower,3,,,0
944,1307,HardinsFollower,4,,,0
945,1308,HardinsFollower,2,1,,0
946,1308,Icon_MonsterCore_NeerCrawler,2,,,0
947,1309,Officer_01_04,3,1,,0
948,1309,Officer_01_04,3,,,0
949,1309,Officer_01_04,2,,,0
950,1310,Aimel,2,,,0
951,1311,Icon_MonsterCore_KaimVanul,3,1,,0
952,1311,HardinsFollower,2,,,0
953,1311,Officer_01_04,3,,,0
954,1312,Icon_MonsterCore_DarkKnight,3,1,,0
955,1312,Officer_01_04,3,,,0
956,1312,HardinsFollower,3,,,0
957,1313,DarkAssociation_01_04,3,1,,0
958,1313,DarkAssociation_01_04,2,3,,0
3214,1313,DarkAssociation_01_04,2,,,0
959,1314,Officer_01_04,4,1,,0
960,1314,Aimel,4,,,0
961,1315,Officer_01_04,2,1,,0
962,1315,HardinsFollower,2,,,0
963,1315,Aimel,2,,,0
964,1316,Icon_MonsterCore_ZombieLordCrowl,3,1,,0
965,1316,Aimel,2,,,0
966,1316,HardinsFollower,2,,,0
967,1317,Icon_MonsterCore_Zaken,3,1,,0
968,1317,Icon_MonsterCore_Zaken,4,,,0
969,1317,Icon_MonsterCore_Zaken,3,,,0
970,1317,Icon_MonsterCore_Zaken,3,,,0
971,1318,Icon_MonsterCore_Zaken,3,1,,0
972,1318,Icon_MonsterCore_Zaken,3,,,0
973,1318,HardinsFollower,3,,,0
974,1318,Aimel,3,,,0
975,1319,Aimel,3,1,,0
976,1319,Aimel,2,,,0
1353,1322,Resident_05_03,4,0,,0
1354,1322,Icon_MonsterCore_Skeleton,4,0,,0
1355,1322,Icon_MonsterCore_Skeleton,4,0,,0
1356,1322,Icon_MonsterCore_Skeleton,4,0,,0
1357,1323,Resident_05_03,4,0,,0
1358,1323,Resident_05_03,4,0,,0
1359,1323,Resident_05_03,4,0,,0
1360,1323,Resident_05_03,4,0,,0
1361,1323,Resident_05_03,4,0,,0
1362,1324,Resident_05_03,4,0,,0
1363,1324,Resident_05_03,4,0,,0
1364,1325,Resident_05_03,4,0,,0
1365,1325,Resident_05_03,4,0,,0
1366,1326,Resident_05_03,4,0,,0
1367,1327,Resident_05_03,4,0,,0
1368,1327,Resident_05_03,4,0,,0
1369,1327,Resident_05_03,4,0,,0
1370,1328,CityGuard_01_04,4,0,,0
1371,1328,CityGuard_01_04,4,0,,0
1372,1328,CityGuard_01_04,4,0,,0
1373,1329,Icon_MonsterCore_PiratesZombieCaptain,4,0,,0
1374,1329,Icon_MonsterCore_PiratesZombieCaptain,4,0,,0
1375,1329,Icon_MonsterCore_PiratesZombieCaptain,4,0,,0
1376,1329,Icon_MonsterCore_PiratesZombieCaptain,4,0,,0
1377,1330,Noble_01_03,4,0,,0
1378,1330,Noble_01_03,4,0,,0
1379,1331,Noble_01_03,4,0,,0
1380,1331,Noble_01_03,4,0,,0
1381,1332,Icon_MonsterCore_PiratesZombieOfficer,4,0,,0
1382,1332,Icon_MonsterCore_PiratesZombieOfficer,4,0,,0
1383,1333,WarehouseKeeper_01_02,4,0,,0
1384,1333,WarehouseKeeper_01_02,4,0,,0
1385,1334,WarehouseKeeper_01_02,4,0,,0
1386,1335,WarehouseKeeper_01_02,4,0,,0
1387,1335,WarehouseKeeper_01_02,4,0,,0
1388,1336,CatTheCat_01_03,4,0,,0
1389,1336,CatTheCat_01_03,4,0,,0
1390,1336,CatTheCat_01_03,4,0,,0
1391,1336,CatTheCat_01_03,4,0,,0
1392,1336,CatTheCat_01_03,4,0,,0
1393,1337,CatTheCat_01_03,4,0,,0
1394,1337,CatTheCat_01_03,4,0,,0
1395,1338,Icon_MonsterCore_Succubus,4,0,,0
1396,1338,Icon_MonsterCore_Succubus,4,0,,0
1397,1338,Icon_MonsterCore_Succubus,4,0,,0
1398,1338,Icon_MonsterCore_Succubus,4,0,,0
1399,1338,Icon_MonsterCore_Succubus,4,0,,0
1949,1339,Officer_01_04,3,,,0
1950,1339,Officer_01_04,3,2,,0
1951,1339,Officer_01_04,3,,,0
2040,1340,Icon_MonsterCore_PiratesZombieOfficer,3,,,0
2041,1340,Aimel,3,,,0
2042,1340,Icon_MonsterCore_PiratesZombieOfficer,3,,,0
3215,1345,Aimel,2,,,0
3216,1345,Icon_MonsterCore_PiratesZombieOfficer,2,,,0
3217,1345,Icon_MonsterCore_PiratesZombieOfficer,2,,,0
2465,1341,Aimel,5,5,,0
2466,1341,Aimel,5,,,0
3246,1341,Aimel,2,,,0
2467,1342,Aimel,3,,,0
2468,1342,Aimel,4,8,,0
2469,1343,Aimel,3,0,,0
3218,1343,Icon_MonsterCore_Succubus,3,,,0
3219,1343,Icon_MonsterCore_Succubus,3,,,0
3220,1343,Aimel,3,,,0
2470,1344,Aimel,3,0,,0
2471,1344,Officer_02_04,3,0,,0
2472,1344,Aimel,3,1,,0
3221,1344,Aimel,3,,,0
3222,1344,Aimel,3,,,0
2473,1355,Resident_04_03,4,3,,0
2474,1356,Aimel,3,1,,0
2475,1356,Resident_04_03,3,,,0
2476,1357,Icon_MonsterCore_PurgatoryZombie,4,1,,0
2477,1357,HardinsFollower,3,,,0
2478,1358,Icon_MonsterCore_PurgatoryZombie,3,,,0
3227,1358,Icon_MonsterCore_PurgatoryZombie,3,,,0
3228,1358,Icon_MonsterCore_PurgatoryZombie,3,,,0
2479,1358,HardinsFollower,3,,,0
2480,1359,HardinsFollower,3,,,0
2481,1360,HardinsFollower,3,,,0
3229,1360,HardinsFollower,3,,,0
2482,1361,Aimel,3,1,,0
2483,1361,DarkAssociation_01_03,4,,,0
2485,1361,Aimel,3,1,,0
2486,1362,DarkAssociation_01_03,4,,,0
2487,1362,Aimel,3,1,,0
2488,1363,DarkAssociation_01_03,4,,,0
2489,1363,Aimel,4,1,,0
2490,1364,DarkAssociation_01_03,3,1,,0
2491,1364,DarkAssociation_01_03,2,1,,0
2492,11305,Aimel,4,1,,0
2493,11305,HardinsFollower,4,1,,0
2494,11306,DarkAssociation,4,,,0
2495,11306,Icon_MonsterCore_KaimVanul,3,2,,0
2496,11307,HardinsFollower,4,1,,0
3230,11307,HardinsFollower,3,,,0
2572,1365,CatTheCat_01_03,4,0,,0
2573,1365,CatTheCat_01_03,4,0,,0
2574,1365,CatTheCat_01_03,4,0,,0
2575,1365,CatTheCat_01_03,4,0,,0
2576,1365,CatTheCat_01_03,4,0,,0
2577,1366,CatTheCat_01_02,4,0,,0
2578,1366,CatTheCat_01_02,4,0,,0
2579,1366,CatTheCat_01_02,4,0,,0
2580,1367,CatTheCat_01_02,4,0,,0
2581,1367,CatTheCat_01_02,4,0,,0
2582,1367,CatTheCat_01_02,4,0,,0
2583,1367,CatTheCat_01_02,4,0,,0
2584,1368,Icon_MonsterCore_Skeleton,4,0,,0
2585,1368,Icon_MonsterCore_Skeleton,4,0,,0
2586,1368,CatTheCat_01_02,4,0,,0
2587,1368,CatTheCat_01_02,4,0,,0
2588,1368,CatTheCat_01_02,4,0,,0
2589,1368,Icon_MonsterCore_Skeleton,4,0,,0
2590,1369,CatTheCat_01_03,4,0,,0
2591,1369,CatTheCat_01_03,4,0,,0
2592,1370,CatTheCat_01_03,4,0,,0
2593,1370,CatTheCat_01_03,4,0,,0
2594,1371,CatTheCat_01_03,4,0,,0
2595,1371,CatTheCat_01_03,4,0,,0
2596,1371,CatTheCat_01_03,4,0,,0
2597,1371,CatTheCat_01_03,4,0,,0
2598,1372,Icon_MonsterCore_Succubus,4,0,,0
2599,1372,Icon_MonsterCore_Succubus,4,0,,0
2600,1372,Icon_MonsterCore_Succubus,4,0,,0
2601,1373,CatTheCat_01_03,4,0,,0
2602,1373,CatTheCat_01_03,4,0,,0
2603,1373,CatTheCat_01_03,4,0,,0
2604,1374,CatTheCat_01_03,4,0,,0
2605,1374,CatTheCat_01_03,4,0,,0
2607,1375,CatTheCat_01_03,4,0,,0
2608,1375,CatTheCat_01_03,4,0,,0
2609,1375,CatTheCat_01_03,4,0,,0
2610,1375,CatTheCat_01_02,4,0,,0
2611,1376,CatTheCat_01_02,4,0,,0
2612,1376,CatTheCat_01_02,4,0,,0
2613,1377,WarehouseKeeper_01_02,4,0,,0
2614,1377,WarehouseKeeper_01_02,4,0,,0
2615,1378,WarehouseKeeper_01_02,4,0,,0
2616,1378,WarehouseKeeper_01_02,4,0,,0
2617,1378,WarehouseKeeper_01_02,4,0,,0
2618,1379,WarehouseKeeper_01_02,4,0,,0
2619,1380,Icon_MonsterCore_PiratesZombieOfficer,4,0,,0
2620,1380,Icon_MonsterCore_PiratesZombieOfficer,4,0,,0
2621,1381,WarehouseKeeper_01_02,4,0,,0
2622,1381,WarehouseKeeper_01_02,4,0,,0
2623,1381,WarehouseKeeper_01_02,4,0,,0
2624,1382,WarehouseKeeper_01_02,4,0,,0
2625,1382,WarehouseKeeper_01_02,4,0,,0
2626,1383,Icon_MonsterCore_SkeletonArcher,4,0,,0
2627,1383,Icon_MonsterCore_SkeletonArcher,4,0,,0
2628,1384,Icon_MonsterCore_Ferum,4,0,,0
2629,1384,Icon_MonsterCore_Ferum,4,0,,0
2630,1385,Resident_05_03,4,0,,0
2631,1385,Resident_05_03,4,0,,0
2632,1386,Resident_04_03,4,0,,0
2633,1386,Resident_04_03,4,0,,0
2634,1386,Resident_04_03,4,0,,0
2635,1387,Resident_04_03,4,0,,0
2636,1387,Resident_04_03,4,0,,0
2637,1388,Resident_04_03,4,0,,0
2638,1388,Resident_04_03,4,0,,0
2639,1388,Resident_04_03,4,0,,0
2640,1388,Resident_04_03,4,0,,0
2641,1389,Noble_01_03,4,0,,0
2642,1389,Noble_01_03,4,0,,0
2643,1390,Noble_01_03,4,0,,0
2644,1391,Icon_MonsterCore_PiratesZombieCaptain,4,0,,0
2645,1391,Icon_MonsterCore_PiratesZombieCaptain,4,0,,0
2646,1392,Icon_MonsterCore_PiratesZombieCaptain,4,0,,0
2647,1392,Icon_MonsterCore_PiratesZombieCaptain,4,0,,0
2648,1393,Officer_01_04,4,0,,0
2649,1393,Officer_01_04,4,0,,0
2650,1394,CityGuard_01_04,4,0,,0
2651,1394,CityGuard_01_04,4,0,,0
2657,1396,Icon_MonsterCore_Beholder,4,0,,0
2659,1397,CatTheCat_01_03,4,0,,0
2660,1397,CatTheCat_01_03,4,0,,0
2661,1397,CatTheCat_01_03,4,0,,0
2662,1397,CatTheCat_01_03,4,0,,0
2663,1397,CatTheCat_01_03,4,0,,0
2664,1398,CatTheCat_01_02,4,0,,0
2665,1398,CatTheCat_01_02,4,0,,0
2666,1398,CatTheCat_01_02,4,0,,0
2667,1399,CatTheCat_01_02,4,0,,0
2668,1399,CatTheCat_01_02,4,0,,0
2669,1399,CatTheCat_01_02,4,0,,0
2670,1399,CatTheCat_01_02,4,0,,0
2671,113001,CatTheCat_01_03,4,0,,0
2672,113001,CatTheCat_01_03,4,0,,0
2673,113002,CatTheCat_01_03,4,0,,0
2674,113002,CatTheCat_01_03,4,0,,0
2675,113003,CatTheCat_01_03,4,0,,0
2676,113003,CatTheCat_01_03,4,0,,0
2677,113003,CatTheCat_01_03,4,0,,0
2678,113003,CatTheCat_01_03,4,0,,0
2679,113004,WarehouseKeeper_01_02,4,0,,0
2680,113004,WarehouseKeeper_01_02,4,0,,0
2681,113005,WarehouseKeeper_01_02,4,0,,0
2682,113005,WarehouseKeeper_01_02,4,0,,0
2683,113005,WarehouseKeeper_01_02,4,0,,0
2684,113006,WarehouseKeeper_01_02,4,0,,0
2685,113007,WarehouseKeeper_01_02,4,0,,0
2686,113007,WarehouseKeeper_01_02,4,0,,0
2687,113007,WarehouseKeeper_01_02,4,0,,0
2688,113008,WarehouseKeeper_01_02,4,0,,0
2689,113008,WarehouseKeeper_01_02,4,0,,0
2690,113009,Icon_MonsterCore_SkeletonArcher,4,0,,0
2691,113009,Icon_MonsterCore_SkeletonArcher,4,0,,0
2692,113010,Resident_05_03,4,0,,0
2693,113010,Resident_05_03,4,0,,0
2694,113011,Resident_04_03,4,0,,0
2695,113011,Resident_04_03,4,0,,0
2696,113011,Resident_04_03,4,0,,0
2697,113012,Resident_04_03,4,0,,0
2698,113012,Resident_04_03,4,0,,0
2699,113013,Resident_04_03,2,0,,0
2700,113013,Resident_04_03,2,0,,0
2701,113013,Resident_04_03,2,0,,0
2702,113013,Resident_04_03,2,0,,0
2703,113014,Noble_01_03,4,0,,0
2704,113014,Noble_01_03,4,0,,0
2705,113015,Noble_01_03,4,0,,0
2706,113016,Icon_MonsterCore_PiratesZombieOfficer,4,0,,0
2707,113016,Icon_MonsterCore_PiratesZombieOfficer,4,0,,0
977,1401,HardinsFollower,3,3,,0
978,1401,HardinsFollower,3,3,,0
979,1401,HardinsFollower,3,3,,0
980,1402,HardinsFollower,3,3,,0
981,1402,HardinsFollower,3,3,,0
982,1403,HardinsFollower,3,0,,0
983,1404,SmeltingMerchant_01,3,3,,0
984,1404,HardinsFollower,3,0,,0
985,1405,SmeltingMerchant_01,3,4,,0
986,1405,SmeltingMerchant_01,4,4,,0
987,1405,SmeltingMerchant_01,3,4,,0
988,1406,Noble_03_03,3,0,,0
989,1406,Noble_03_03,3,0,,0
990,1406,Noble_03_03,3,0,,0
991,1406,CatTheCat_01,3,0,,0
992,1407,Noble_03_03,3,0,,0
993,1407,Noble_03_03,3,3,,0
3201,1407,Noble_03_03,3,3,,0
3202,1407,Noble_03_03,3,0,,0
3203,1407,Icon_MonsterCore_Apostle,3,0,,0
3204,1407,Icon_MonsterCore_Apostle,3,0,,0
3205,1407,Icon_MonsterCore_Apostle,3,0,,0
3206,1407,Icon_MonsterCore_Apostle,3,0,,0
3207,1407,Icon_MonsterCore_Apostle,3,0,,0
994,1408,Noble_03_03,3,0,,0
995,1408,CatTheCat_01_02,3,0,,0
996,1408,CatTheCat_01_02,3,0,,0
997,1409,Noble_03_03,3,0,,0
998,1409,Noble_03_03,3,0,,0
2769,1410,SmeltingMerchant_01,2,0,,0
2770,1410,Noble_03_03,2,0,,0
2771,1410,Icon_MonsterCore_KetraOrcWarrior,4,0,,0
999,1411,SmeltingMerchant_01,3,0,,0
1000,1411,Icon_MonsterCore_KetraOrcWarrior,3,0,,0
1001,1411,HardinsFollower,2,0,,0
1002,1411,Icon_MonsterCore_KetraOrcWarrior,3,0,,0
1003,1411,Icon_MonsterCore_KetraOrcWarrior,3,3,,0
1004,1412,HardinsFollower,2,0,,0
1005,1412,HardinsFollower,2,,,0
1006,1413,Resident_03_03,3,3,,0
1007,1413,Noble_03_03,3,3,,0
1008,1414,Elf_Female_01_02,3,0,,0
1009,1414,Elf_Female_01_02,3,0,,0
1010,1414,Elf_Female_01_02,3,0,,0
1011,1414,Elf_Female_01_02,3,0,,0
1012,1415,Elf_Female_01_02,3,0,,0
1013,1415,Elf_Female_01_02,4,0,,0
1014,1415,Elf_Female_01_02,4,0,,0
1015,1415,Elf_Female_01_02,4,0,,0
1016,1416,Elf_Female_01_02,3,0,,0
1017,1416,Elf_Female_01_02,3,0,,0
1018,1416,Elf_Female_01_02,3,0,,0
1019,1417,CatTheCat_01,3,0,,0
1020,1418,CatTheCat_01,3,0,,0
1021,1419,Fernel,3,0,,0
1022,1419,Fernel,3,0,,0
1023,1419,Fernel,3,0,,0
1024,1420,Fernel,4,2,,0
1025,1420,Noble_03_03,2,0,,0
1026,1420,Fernel,3,0,,0
2949,1420,Fernel,3,0,,0
1027,1421,CatTheCat_01,3,0,,0
1028,1422,Icon_MonsterCore_Dullahan,3,0,,0
1029,1422,Icon_MonsterCore_Dullahan,3,0,,0
1030,1422,Icon_MonsterCore_Dullahan,3,0,,0
1031,1423,Icon_MonsterCore_Dullahan,3,0,,0
1032,1424,Icon_MonsterCore_Boreas,3,0,,0
1033,1424,Icon_MonsterCore_Boreas,3,0,,0
1034,1425,Icon_MonsterCore_Boreas,3,0,,0
1035,1426,CatTheCat_01,3,0,,0
1036,1427,Icon_MonsterCore_BloodyKing,3,0,,0
1037,1427,Icon_MonsterCore_BloodyKing,3,0,,0
1038,1427,Icon_MonsterCore_BloodyKing,3,0,,0
1039,1427,Icon_MonsterCore_BloodyKing,3,0,,0
1040,1427,Icon_MonsterCore_BloodyKing,3,0,,0
1041,1428,Resident_03_03,3,0,,0
1042,1428,Resident_03_03,3,0,,0
1043,1428,Resident_03_03,3,0,,0
1044,1428,Resident_03_03,3,0,,0
1045,1428,Resident_03_03,3,0,,0
1046,1429,Icon_MonsterCore_BloodyKing,3,0,,0
1047,1430,CatTheCat_01,3,0,,0
1048,1430,CatTheCat_01,3,0,,0
1400,1432,Magician_01_03,4,0,,0
1401,1432,DarkAssociation,4,0,,0
1402,1433,DarkAssociation,4,0,,0
1403,1434,Icon_MonsterCore_Boreas,4,0,,0
1404,1435,Magician_01_03,4,0,,0
1405,1436,Magician_01_03,4,0,,0
1406,1445,Officer_01_04,4,0,,0
1407,1445,Officer_01_04,4,0,,0
1408,1446,Officer_01_04,4,0,,0
2772,1468,Icon_MonsterCore_KetraOrcWarrior,2,0,,0
2773,1468,Icon_MonsterCore_KetraOrcWarrior,3,0,,0
2774,1468,TemplePriest_01_02,2,0,,0
2775,1469,Resident_03_03,2,0,,0
2776,1470,Icon_MonsterCore_Dullahan,3,0,,0
2777,1470,Noble_03_03,2,0,,0
2778,1470,Fernel,2,0,,0
2779,1470,Icon_MonsterCore_Dullahan,3,0,,0
2780,1470,Icon_MonsterCore_Dullahan,3,0,,0
2781,1471,Student_01_02,2,0,,0
2782,1471,Noble_03_03,2,0,,0
2783,1471,Fernel,3,0,,0
2784,1472,CatTheCat_01,3,0,,0
2950,1472,Icon_MonsterCore_KingBugbear,3,0,,0
2925,1475,Noble_03_03,3,0,,0
2926,1476,CatTheCat_01,3,0,,0
2927,1476,Noble_03_03,3,0,,0
2928,1477,Resident_04,3,0,,0
2929,1477,Resident_04,2,0,,0
2930,1478,Noble_03_03,2,0,,0
2952,1478,Icon_MonsterCore_DarkKnight,3,0,,0
2953,1478,CatTheCat_01,3,0,,0
2954,1478,Resident_04,2,0,,0
2955,1478,Icon_MonsterCore_DarkKnight,2,0,,0
2956,1478,Noble_03_03,2,0,,0
2957,1478,Icon_MonsterCore_DarkKnight,2,0,,0
2958,1478,Resident_04,2,0,,0
2931,1479,CatTheCat_01,2,0,,0
2932,1479,Noble_03_03,2,0,,0
2941,1480,Icon_MonsterCore_TimakOrc,3,0,,0
2942,1480,Icon_MonsterCore_TimakOrc,4,0,,0
2943,1480,Icon_MonsterCore_TimakOrc,2,0,,0
2944,1481,HardinsFollower,4,0,,0
2945,1482,Noble_03_03,2,0,,0
2946,1482,Noble_03_03,2,0,,0
2947,1483,Noble_03_03,4,0,,0
2948,1483,Noble_03_03,3,0,,0
3208,1484,Icon_MonsterCore_Grandis,3,0,,0
3209,1484,Icon_MonsterCore_Grandis,3,0,,0
3210,1484,Icon_MonsterCore_Grandis,3,0,,0
3211,1484,Icon_MonsterCore_Grandis,3,0,,0
3212,1484,Noble_03_03,3,0,,0
3499,1501,SmeltingMerchant_01_03,2,0,,0
3500,1501,Resident_04_03,3,0,,0
3501,1501,SmeltingMerchant_01_03,2,0,,0
3502,1502,Icon_MonsterCore_Windsus,2,0,,0
3503,1502,Icon_MonsterCore_Windsus,2,3,,0
3504,1503,Icon_MonsterCore_Windsus,2,0,,0
3505,1503,Icon_MonsterCore_Windsus,2,3,,0
3506,1504,CatTheCat_01,3,0,,0
3507,1504,CatTheCat_01,3,2,,0
3508,1504,CatTheCat_01,2,0,,0
3509,1504,CatTheCat_01,2,0,,0
3510,1504,CatTheCat_01,2,0,,0
3511,1504,CatTheCat_01,3,0,,0
3512,1505,Icon_MonsterCore_Atrox,2,0,,0
3513,1505,Icon_MonsterCore_Atrox,3,0,,0
3514,1505,Icon_MonsterCore_Atrox,2,0,,0
3515,1506,Icon_MonsterCore_Atrox,3,0,,0
