Id,PreQuestId,TaskId,SpotInfoId,TargetSpotInfoId,Type,RequirePlayerLevel,DialogOnly,MiniDialogId,StartNpcSpawnInfoId,StartNpcSpotInfoId,QuestNpcPortrait,FinishNpcSpawnInfoId,FinishNpcSpotInfoId,QuestNpcPortrait2,LimitTime,NeverDie,TaskRunInInstance,TaskType,TaskParam,TaskStartPosX,TaskStartPosY,TaskPerformancePosX,TaskPerformancePosY,TaskPerformanceRadius,RewardExp,RewardAdena,RewardParam1,RewardCount1,RewardParam2,RewardCount2,RewardParam3,RewardCount3,QuestBGM,BGMFinish,BGMRemain,StartNpcId,FinishNpcId,VisitNpcId,SortId
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131185",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,11364,
,,5,1301,1301,1,,0,,,,Officer_01_04,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
11013303,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131184",18629,3339,18629,3339,,90000,14000,440011,6,0,0,0,0,,,,,,11363,
,,2,1301,1301,1,,0,,,,Noble_01_03,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""failStringKey"" : ""QUEST_PARAM_1013010_3"",
""npcInfoIdList"":""21309, 21312"",
""targetName"":""자켄 해적단 항해사 갑판장"",
""totalCount"":10,
""probability"":5000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",22753,1636,22753,1636,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131184",18629,3339,18629,3339,,0,0,0,0,0,0,0,0,,,,,,11363,
,,5,1301,1301,1,,0,,,,Noble_01_03,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
11013304,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131183",-3831,7159,-3831,7159,,90000,14000,400001,120,0,0,0,0,,,,,,11362,
,,2,1301,1301,1,,0,,,,Resident_05_03,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""failStringKey"" : ""QUEST_PARAM_1013012_3"",
""npcInfoIdList"":""21314"",
""targetName"":""근위병의 소지품"",
""totalCount"":10,
""probability"":5000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",5036,4790,5036,4790,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131183",-3831,7159,-3831,7159,,0,0,0,0,0,0,0,0,,,,,,11362,
,,5,1301,1301,1,,0,,,,Resident_05_03,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
11013305,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131183",-3831,7159,-3831,7159,,90000,14000,440001,6,0,0,0,0,,,,,,11362,
,,2,1301,1301,1,,0,,,,Resident_05_03,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""failStringKey"" : ""QUEST_PARAM_1013013_3"",
""npcInfoIdList"":""21338"",
""targetName"":""저격병의 두개골 획득"",
""totalCount"":10,
""probability"":5000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",4276,7082,4276,7082,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131183",-3831,7159,-3831,7159,,0,0,0,0,0,0,0,0,,,,,,11362,
,,5,1301,1301,1,,0,,,,Resident_05_03,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
11013306,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131183",-3831,7159,-3831,7159,,90000,14000,440011,6,0,0,0,0,,,,,,11362,
,,2,1301,1301,1,,0,,,,Resident_05_03,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""21317"",
""targetName"":""케이브 스콜피온"",
""totalCount"":20,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-1860,4116,-1860,4116,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131183",-3831,7159,-3831,7159,,0,0,0,0,0,0,0,0,,,,,,11362,
,,5,1301,1301,1,,0,,,,Resident_05_03,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
11013307,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131182",4539,13869,4539,13869,,90000,14000,400001,120,0,0,0,0,,,,,,11361,
,,2,1301,1301,1,,0,,,,WarehouseKeeper_01_02,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""failStringKey"" : ""QUEST_PARAM_1013016_3"",
""npcInfoIdList"":""21338"",
""targetName"":""저격병의 지절골 획득"",
""totalCount"":10,
""probability"":5000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-185,4341,-185,4341,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131182",4539,13869,4539,13869,,0,0,0,0,0,0,0,0,,,,,,11361,
,,5,1301,1301,1,,0,,,,WarehouseKeeper_01_02,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
11013308,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131182",4539,13869,4539,13869,,90000,14000,440001,6,0,0,0,0,,,,,,11361,
,,2,1301,1301,1,,0,,,,WarehouseKeeper_01_02,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""failStringKey"" : ""QUEST_PARAM_1013017_3"",
""npcInfoIdList"":""21305"",
""targetName"":""칼잡이의 정강이뼈"",
""totalCount"":10,
""probability"":5000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",2976,11238,2976,11238,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131182",4539,13869,4539,13869,,0,0,0,0,0,0,0,0,,,,,,11361,
,,5,1301,1301,1,,0,,,,WarehouseKeeper_01_02,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
11013309,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131181",-19291,17609,-19291,17609,,90000,14000,440011,6,0,0,0,0,,,,,,11360,
,,2,1301,1301,1,,0,,,,CatTheCat_01_03,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""21332, 21303"",
""targetName"":""프레모"",
""totalCount"":20,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-7818,17485,-7818,17485,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131181",-19291,17609,-19291,17609,,0,0,0,0,0,0,0,0,,,,,,11360,
,,5,1301,1301,1,,0,,,,CatTheCat_01_03,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
11013310,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131181",-19291,17609,-19291,17609,,90000,14000,440011,6,0,0,0,0,,,,,,11360,
,,2,1301,1301,1,,0,,,,CatTheCat_01_03,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""failStringKey"" : ""QUEST_PARAM_1013019_3"",
""npcInfoIdList"":""21337, 21331"",
""targetName"":""서큐버스의 목걸이 수집"",
""totalCount"":10,
""probability"":5000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-10075,12102,-10075,12102,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131181",-19291,17609,-19291,17609,,0,0,0,0,0,0,0,0,,,,,,11360,
,,5,1301,1301,1,,0,,,,CatTheCat_01_03,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
11013501,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131185",14449,-3631,14449,-3631,,55000,4300,400001,50,0,0,0,0,,,,,,11364,
,,2,1301,1301,1,,0,,,,Officer_01_04,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""21315, 21319"",
""targetName"":""자켄의 일등사수, 자켄의 수행원"",
""totalCount"":15,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",6156,-13635,6156,-13635,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131185",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,11364,
,,5,1301,1301,1,,0,,,,Officer_01_04,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
11013502,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131185",14449,-3631,14449,-3631,,55000,4300,440001,5,0,0,0,0,,,,,,11364,
,,2,1301,1301,1,,0,,,,Officer_01_04,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""21313"",
""targetName"":""자켄의 감시자"",
""totalCount"":15,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",15285,-7162,15285,-7162,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131185",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,11364,
,,5,1301,1301,1,,0,,,,Officer_01_04,,,,,0,0,6,"""type"" : ""Dialog""",14449,-3631,14449,-3631,,0,0,0,0,0,0,0,0,,,,,,,
11013503,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131184",18629,3339,18629,3339,,55000,4300,440011,5,0,0,0,0,,,,,,11363,
,,2,1301,1301,1,,0,,,,Noble_01_03,,,,,0,0,6,"""type"" : ""Dialog""",18629,3339,18629,3339,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""21312"",
""targetName"":""자켄 해적단 갑판장"",
""totalCount"":15,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",22908,-915,22908,-915,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131184",18629,3339,18629,3339,,0,0,0,0,0,0,0,0,,,,,,11363,
,,5,1301,1301,1,,0,,,,Noble_01_03,,,,,0,0,6,"""type"" : ""Dialog""",18629,3339,18629,3339,,0,0,0,0,0,0,0,0,,,,,,,
11013504,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131184",18629,3339,18629,3339,,55000,4300,400001,50,0,0,0,0,,,,,,11363,
,,2,1301,1301,1,,0,,,,Noble_01_03,,,,,0,0,6,"""type"" : ""Dialog""",18629,3339,18629,3339,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""21309"",
""targetName"":""자켄 해적단 항해사"",
""totalCount"":15,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",19575,1947,19575,1947,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131184",18629,3339,18629,3339,,0,0,0,0,0,0,0,0,,,,,,11363,
,,5,1301,1301,1,,0,,,,Noble_01_03,,,,,0,0,6,"""type"" : ""Dialog""",18629,3339,18629,3339,,0,0,0,0,0,0,0,0,,,,,,,
11013505,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131183",-3831,7159,-3831,7159,,55000,4300,440001,5,0,0,0,0,,,,,,11362,
,,2,1301,1301,1,,0,,,,Resident_05_03,,,,,0,0,6,"""type"" : ""Dialog""",-3831,7159,-3831,7159,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""failStringKey"" : ""QUEST_PARAM_1013029_3"",
""npcInfoIdList"":""21314"",
""targetName"":""생존도구 수집"",
""totalCount"":7,
""probability"":5000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",5036,4790,5036,4790,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131183",-3831,7159,-3831,7159,,0,0,0,0,0,0,0,0,,,,,,11362,
,,5,1301,1301,1,,0,,,,Resident_05_03,,,,,0,0,6,"""type"" : ""Dialog""",-3831,7159,-3831,7159,,0,0,0,0,0,0,0,0,,,,,,,
11013506,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131183",-3831,7159,-3831,7159,,55000,4300,440011,5,0,0,0,0,,,,,,11362,
,,2,1301,1301,1,,0,,,,Resident_05_03,,,,,0,0,6,"""type"" : ""Dialog""",-3831,7159,-3831,7159,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""21317"",
""targetName"":""케이브 스콜피온"",
""totalCount"":15,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-1860,4116,-1860,4116,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131183",-3831,7159,-3831,7159,,0,0,0,0,0,0,0,0,,,,,,11362,
,,5,1301,1301,1,,0,,,,Resident_05_03,,,,,0,0,6,"""type"" : ""Dialog""",-3831,7159,-3831,7159,,0,0,0,0,0,0,0,0,,,,,,,
11013507,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131182",4539,13869,4539,13869,,55000,4300,400001,50,0,0,0,0,,,,,,11361,
,,2,1301,1301,1,,0,,,,WarehouseKeeper_01_02,,,,,0,0,6,"""type"" : ""Dialog""",4539,13869,4539,13869,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""21320, 21336"",
""targetName"":""망자 처단"",
""totalCount"":15,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",9837,14195,9837,14195,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131182",4539,13869,4539,13869,,0,0,0,0,0,0,0,0,,,,,,11361,
,,5,1301,1301,1,,0,,,,WarehouseKeeper_01_02,,,,,0,0,6,"""type"" : ""Dialog""",4539,13869,4539,13869,,0,0,0,0,0,0,0,0,,,,,,,
11013508,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131182",4539,13869,4539,13869,,55000,4300,440001,5,0,0,0,0,,,,,,11361,
,,2,1301,1301,1,,0,,,,WarehouseKeeper_01_02,,,,,0,0,6,"""type"" : ""Dialog""",4539,13869,4539,13869,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""21305"",
""targetName"":""자켄 해적단 칼잡이"",
""totalCount"":15,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",2976,11238,2976,11238,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131182",4539,13869,4539,13869,,0,0,0,0,0,0,0,0,,,,,,11361,
,,5,1301,1301,1,,0,,,,WarehouseKeeper_01_02,,,,,0,0,6,"""type"" : ""Dialog""",4539,13869,4539,13869,,0,0,0,0,0,0,0,0,,,,,,,
11013509,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131181",-19291,17609,-19291,17609,,55000,4300,440011,5,0,0,0,0,,,,,,11360,
,,2,1301,1301,1,,0,,,,CatTheCat_01_03,,,,,0,0,6,"""type"" : ""Dialog""",-19291,17609,-19291,17609,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""21316"",
""targetName"":""지옥성가단 프리마"",
""totalCount"":15,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-5996,12956,-5996,12956,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131181",-19291,17609,-19291,17609,,0,0,0,0,0,0,0,0,,,,,,11360,
,,5,1301,1301,1,,0,,,,CatTheCat_01_03,,,,,0,0,6,"""type"" : ""Dialog""",-19291,17609,-19291,17609,,0,0,0,0,0,0,0,0,,,,,,,
11013510,,1,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131181",-19291,17609,-19291,17609,,55000,4300,440011,5,0,0,0,0,,,,,,11360,
,,2,1301,1301,1,,0,,,,CatTheCat_01_03,,,,,0,0,6,"""type"" : ""Dialog""",-19291,17609,-19291,17609,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1301,1301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""21301"",
""targetName"":""자켄의 노예"",
""totalCount"":15,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-12583,12735,-12583,12735,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1301,1301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 131181",-19291,17609,-19291,17609,,0,0,0,0,0,0,0,0,,,,,,11360,
,,5,1301,1301,1,,0,,,,CatTheCat_01_03,,,,,0,0,6,"""type"" : ""Dialog""",-19291,17609,-19291,17609,,0,0,0,0,0,0,0,0,,,,,,,
11014101,,1,1401,1401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 145052",-13488,20283,-13488,20283,,240000,44000,400001,600,440001,7,440011,7,,,,,,11430,
,,2,1401,1401,1,,0,,,,WarehouseKeeper_01_03,,,,,0,0,6,"""type"" : ""Dialog""",-13488,20283,-13488,20283,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1401,1401,1,,0,11445,,,,,,,,0,0,2,"""npcInfoIdList"":""21405"",
""targetName"":""브레카 오크 주술사"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-13951,15238,-13951,15238,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1401,1401,1,,0,11446,,,,,,,,0,0,5,"""destPos"" : ""-16115, 14963""",-16115,14963,-16115,14963,,0,0,0,0,0,0,0,0,,,,,,,
,,5,1401,1401,1,,0,11447,,,,,,,,0,0,3,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""1014001,1014002,1014003""",-16115,14963,-16115,14963,,0,0,0,0,0,0,0,0,,,,,,,
,,6,1401,1401,1,,0,11448,,,,,,,,0,0,3,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""1014004""",-16115,14963,-16115,14963,,0,0,0,0,0,0,0,0,,,,,,,
,,7,1401,1401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 145052",-13488,20283,-13488,20283,,0,0,0,0,0,0,0,0,,,,,,11430,
,,8,1401,1401,1,,0,,,,WarehouseKeeper_01_03,,,,,0,0,6,"""type"" : ""Dialog""",-13488,20283,-13488,20283,,0,0,0,0,0,0,0,0,,,,,,,
11014102,,1,1401,1401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 145052",-13488,20283,-13488,20283,,240000,44000,400001,600,440001,7,440011,7,,,,,,11430,
,,2,1401,1401,1,,0,,,,WarehouseKeeper_01_03,,,,,0,0,6,"""type"" : ""Dialog""",-13488,20283,-13488,20283,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1401,1401,1,,0,11449,,,,,,,,0,0,2,"""npcInfoIdList"":""21407, 21401"",
""targetName"":""브레카 오크 경계병, 브레카 오크 보급병"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-16998,15993,-16998,15993,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1401,1401,1,,0,11450,,,,,,,,0,0,5,"""destPos"" : ""-18015, 18420""",-18015,18420,-18015,18420,,0,0,0,0,0,0,0,0,,,,,,,
,,5,1401,1401,1,,0,11451,,,,,,,,0,0,3,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""1014005,1014006,1014007""",-18015,18420,-18015,18420,,0,0,0,0,0,0,0,0,,,,,,,
,,6,1401,1401,1,,0,11452,,,,,,,,0,0,3,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""1014008""",-18015,18420,-18015,18420,,0,0,0,0,0,0,0,0,,,,,,,
,,7,1401,1401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 145052",-13488,20283,-13488,20283,,0,0,0,0,0,0,0,0,,,,,,11430,
,,8,1401,1401,1,,0,,,,WarehouseKeeper_01_03,,,,,0,0,6,"""type"" : ""Dialog""",-13488,20283,-13488,20283,,0,0,0,0,0,0,0,0,,,,,,,
11014103,,1,1401,1401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 145053",-8238,9663,-8238,9663,,240000,44000,400001,600,440001,7,440011,7,,,,,,11431,
,,2,1401,1401,1,,0,,,,Resident_04_03,,,,,0,0,6,"""type"" : ""Dialog""",-8238,9663,-8238,9663,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1401,1401,1,,0,11453,,,,,,,,0,0,2,"""npcInfoIdList"":""21404"",
""targetName"":""브레카 오크 순찰병"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-10243,9359,-10243,9359,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1401,1401,1,,0,11454,,,,,,,,0,0,5,"""destPos"" : ""-11928, 6306""",-11928,6306,-11928,6306,,0,0,0,0,0,0,0,0,,,,,,,
,,5,1401,1401,1,,0,11455,,,,,,,,0,0,3,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""1014009,1014010,1014011""",-11928,6306,-11928,6306,,0,0,0,0,0,0,0,0,,,,,,,
,,6,1401,1401,1,,0,11456,,,,,,,,0,0,3,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""1014012""",-11928,6306,-11928,6306,,0,0,0,0,0,0,0,0,,,,,,,
,,7,1401,1401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 145053",-8238,9663,-8238,9663,,0,0,0,0,0,0,0,0,,,,,,11431,
,,8,1401,1401,1,,0,,,,Resident_04_03,,,,,0,0,6,"""type"" : ""Dialog""",-8238,9663,-8238,9663,,0,0,0,0,0,0,0,0,,,,,,,
11014104,,1,1405,1405,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 145054",-32968,1543,-32968,1543,,240000,44000,400001,600,440001,7,440011,7,,,,,,11432,
,,2,1405,1405,1,,0,,,,Noble_03_03,,,,,0,0,6,"""type"" : ""Dialog""",-32968,1543,-32968,1543,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1405,1405,1,,0,11457,,,,,,,,0,0,2,"""npcInfoIdList"":""21412"",
""targetName"":""계곡 윈드수스"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-37383,5592,-37383,5592,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1405,1405,1,,0,11458,,,,,,,,0,0,5,"""destPos"" : ""-38593, 570""",-38593,570,-38593,570,,0,0,0,0,0,0,0,0,,,,,,,
,,5,1405,1405,1,,0,11459,,,,,,,,0,0,3,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""1014013,1014014,1014015""",-38593,570,-38593,570,,0,0,0,0,0,0,0,0,,,,,,,
,,6,1405,1405,1,,0,11460,,,,,,,,0,0,3,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""1014016""",-38593,570,-38593,570,,0,0,0,0,0,0,0,0,,,,,,,
,,7,1405,1405,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 145054",-32968,1543,-32968,1543,,0,0,0,0,0,0,0,0,,,,,,11432,
,,8,1405,1405,1,,0,,,,Noble_03_03,,,,,0,0,6,"""type"" : ""Dialog""",-32968,1543,-32968,1543,,0,0,0,0,0,0,0,0,,,,,,,
11014105,,1,1405,1405,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 145054",-32968,1543,-32968,1543,,240000,44000,400001,600,440001,7,440011,7,,,,,,11432,
,,2,1405,1405,1,,0,,,,Noble_03_03,,,,,0,0,6,"""type"" : ""Dialog""",-32968,1543,-32968,1543,,0,0,0,0,0,0,0,0,,,,,,,
,,3,1405,1405,1,,0,11461,,,,,,,,0,0,2,"""npcInfoIdList"":""21436"",
""targetName"":""가디언 바실리스크"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-33755,-4562,-33755,-4562,,0,0,0,0,0,0,0,0,,,,,,,
,,4,1405,1405,1,,0,11462,,,,,,,,0,0,0,"""gadgetGroupId"" : 1001409,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""바실리스크의 알"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",-35368,-4760,-35368,-4760,,0,0,0,0,0,0,0,0,,,,,,,
