Id,GroupId,Type,DisplayLevel,Grade,EquipmentType1,EquipmentType2,WeaponType,ArmorType,Material,GachaInfoId,SoulCrystalType,PetEquipmentType,SummonGemGroupId,AcquirePerformanceType,AuctionSubGroupId,IconTexture,MaxStackableCount,EffectType1,EffectParam1,EffectType2,EffectParam2,EffectType3,EffectParam3,BasicOptionGroupId,AbilityInfoId,SellingPrice,ProvidingExp,RequiredAdena,CoolTime,Resource,AcquireContents1,AcquireContents2,AcquireContents3,AcquireContents4,AcquireContents5,ClassType,UseType,UseLevel,MaxUseLevel,Rarity,VisualEffectId,BagType,LootEffect,UseClassTransfer,Usable,UseQuickSlot,Loadable,ItemInfoId
912005,900000,38,,8,11,11,6,3,3,,9,4,,0,,Icon_Box_Dia_Green_02,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
912006,900000,38,,8,11,11,6,3,3,,9,4,,0,,Icon_Box_Dia_Green_02,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
912007,900000,38,,8,11,11,6,3,3,,9,4,,0,,Icon_Box_Dia_Green_03,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
912008,900000,38,,8,11,11,6,3,3,,9,4,,0,,Icon_Box_Dia_Green_03,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
912100,900000,38,,8,11,11,6,3,3,,9,4,,4,,Icon_Shop_Gacha_Equipment_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
913001,900000,38,,8,11,11,6,3,3,,9,4,,0,,Icon_Box_SkillBookPage,9999,179,,179,,179,,,,0,,,,,,,,,,0,,,,0,,5,0,0,1,0,0,
912104,900000,38,,8,11,11,6,3,3,,9,4,,0,,Icon_Shop_Gacha_Equipment_03,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,0,0,0,
914001,900000,38,,8,11,11,6,3,3,,9,4,,0,,Item_Box_SummonStone_02,9999,179,,179,,179,,,,0,,,,,44,,,,,,,,,0,,5,0,0,1,0,0,
915001,900000,38,,8,11,11,6,3,3,,9,4,,0,,Image_SelectBox_RidingPet_01,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
916001,900000,38,,8,11,11,6,3,3,,9,4,,0,,Icon_Box_SkillBookPage_02,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
917001,900000,38,,8,11,11,6,3,3,,9,4,,0,,Icon_Box_SkillBookPage_02,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
918001,900000,38,,8,11,11,6,3,3,,9,4,,0,,Icon_GachaItem_MonsterCore,9999,179,,179,,179,,,,0,,,,,13,,,,,,,,,0,,5,0,0,1,0,0,
919001,900000,38,,5,11,11,6,3,3,,9,4,,0,,Icon_GachaItem_Soulcrystal,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
919002,900000,38,,4,11,11,6,3,3,,9,4,,0,,Icon_GachaItem_WeaponS,9999,179,,179,,179,,,,0,,,,,,,,,,0,,,,0,,5,0,0,1,0,0,
480031,480000,11,,3,11,11,6,3,3,,9,4,,0,,Icon_WeaponLevelMaterial_02,9999,179,,179,,179,,,,100,,,,,,,,,,,,,,0,,0,0,0,0,0,0,
480032,480000,11,,3,11,11,6,3,3,,9,4,,0,,Icon_ArmorLevelMaterial_02,9999,179,,179,,179,,,,100,,,,,,,,,,,,,,0,,1,0,0,0,0,0,
480033,480000,11,,3,11,11,6,3,3,,9,4,,0,,Icon_AccLevelMaterial_02,9999,179,,179,,179,,,,100,,,,,,,,,,,,,,0,,2,0,0,0,0,0,
480034,480000,11,,6,11,11,6,3,3,,9,4,,0,,Icon_WeaponLevelMaterial_03,9999,179,,179,,179,,,,100,,,,,,,,,,,,,,0,,0,0,0,0,0,0,
480035,480000,11,,6,11,11,6,3,3,,9,4,,0,,Icon_ArmorLevelMaterial_03,9999,179,,179,,179,,,,100,,,,,,,,,,,,,,0,,1,0,0,0,0,0,
480036,480000,11,,6,11,11,6,3,3,,9,4,,0,,Icon_AccLevelMaterial_03,9999,179,,179,,179,,,,100,,,,,,,,,,,,,,0,,2,0,0,0,0,0,
10011,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_gold_01,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10012,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_gold_02,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10013,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_gold_03,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10014,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_gold_04,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10015,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_field_01,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10016,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_field_02,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10017,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_field_03,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10018,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_field_04,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10019,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_field_05,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10020,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_field_06,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10021,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_field_07,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10022,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_field_08,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10023,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_field_09,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10024,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_field_10,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10025,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_field_11,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10026,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_field_12,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10027,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_field_13,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10028,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_token_field_14,9999,179,,179,,179,,,,100,,,,,46,,,,,,,,,0,,6,0,0,0,0,0,
10029,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_LevelMaterial_dust_01,9999,179,,179,,179,,,,100,,,,,50,10,,,,,,,,0,,6,0,0,0,0,0,
10030,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_LevelMaterial_Potion_01,9999,179,,179,,179,,,,100,,,,,50,10,,,,,,,,0,,6,0,0,0,0,0,
10031,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_Combine_Unidentifiy_Material01,9999,179,,179,,179,,,,100,,,,,50,10,,,,,,,,0,,6,0,0,0,0,0,
10032,10000,11,,8,11,11,6,3,3,,9,4,,0,,Icon_Asset_DailyDungeonTicket_01,9999,179,,179,,179,,,,10,,,,,,,,,,,,,,0,,6,0,0,0,0,0,
1300001,1300001,85,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeActiveMaterial_Private_00,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,6,-1,0,0,0,0,
1300002,1300002,85,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeActiveMaterial_Private_02,9999,179,,179,,179,,,,0,,,,,13,,,,,,,,,0,,6,-1,0,0,0,0,
1300003,1300003,85,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeActiveMaterial_Private_01,9999,179,,179,,179,,,,0,,,,,13,,,,,,,,,0,,6,-1,0,0,0,0,
1300005,1300005,85,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeActiveMaterial_Private_04,9999,179,,179,,179,,,,0,,,,,13,,,,,,,,,0,,6,-1,0,0,0,0,
1300006,1300006,85,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeActiveMaterial_Private_06,9999,179,,179,,179,,,,,,,,,61,,,,,,,,,0,,6,-1,0,0,0,0,
1300007,1300007,85,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeActiveMaterial_Private_05,9999,179,,179,,179,,,,,,,,,61,,,,,,,,,0,,6,-1,0,0,0,0,
1301001,1301001,86,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeExpMaterial_Private_01,9999,179,,179,,179,,,,100,1,,,,61,,,,,,,,,0,,6,-1,0,0,0,0,
1301002,1301002,86,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeExpMaterial_Private_02,9999,179,,179,,179,,,,100,1,,,,61,,,,,,,,,0,,6,-1,0,0,0,0,
1301003,1301003,86,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeExpMaterial_Private_03,9999,179,,179,,179,,,,100,1,,,,61,,,,,,,,,0,,6,-1,0,0,0,0,
1302001,1302001,86,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeExpMaterial_Guild_01,9999,179,,179,,179,,,,100,1,,,,63,,,,,,,,,0,,6,-1,0,0,0,0,
1303001,1303001,87,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeOptionChangeMaterial_01,9999,179,,179,,179,,,,100,,,,,61,,,,,,,,,0,,6,-1,0,0,0,0,
1303002,1303002,87,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeOptionChangeMaterial_02,9999,179,,179,,179,,,,100,,,,,61,,,,,,,,,0,,6,-1,0,0,0,0,
1303003,1303003,87,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeOptionChangeMaterial_03,9999,179,,179,,179,,,,100,,,,,61,,,,,,,,,0,,6,-1,0,0,0,0,
1304001,1304001,88,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeOptionLockMaterial_01,9999,179,,179,,179,,,,100,,,,,61,,,,,,,,,0,,6,-1,0,0,0,0,
1305001,1305001,89,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeColorChange_01,9999,179,,179,,179,,,,100,,,,,47,,,,,,,,,0,,6,-1,0,0,0,0,
1305002,1305001,89,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeColorChange_02,9999,179,,179,,179,,,,100,,,,,47,,,,,,,,,0,,6,-1,0,0,0,0,
1305003,1305001,89,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeColorChange_03,9999,179,,179,,179,,,,100,,,,,47,,,,,,,,,0,,6,-1,0,0,0,0,
1305101,1305001,89,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeEmblemColorChange_01,9999,179,,179,,179,,,,100,,,,,47,,,,,,,,,0,,6,-1,0,0,0,0,
1305102,1305001,89,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeEmblemColorChange_02,9999,179,,179,,179,,,,100,,,,,47,,,,,,,,,0,,6,-1,0,0,0,0,
1305103,1305001,89,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeEmblemColorChange_03,9999,179,,179,,179,,,,100,,,,,47,,,,,,,,,0,,6,-1,0,0,0,0,
1111111,1111111,84,,8,11,11,6,3,3,,9,4,,0,,Icon_Asset_SoulPowder,9999,179,,179,,179,,,,1,,,,,57,,,,,,,,,0,,6,-1,0,0,0,0,
490091,490091,83,,8,11,11,6,3,3,,9,4,,0,0,UI_Icon_ServerChange_01,1,179,,179,,179,,,,0,,,,,13,,,,,,,,,0,,5,0,0,1,0,0,
490092,490092,51,,8,11,11,6,3,3,,9,4,,0,0,Icon_QuestScroll_SilverToken,1,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
490093,490093,11,,8,11,11,6,3,3,,9,4,,0,0,Icon_QuestScroll_Event,1,179,,179,,179,,,,1000,,,,,,,,,,,,,,0,,5,0,0,0,0,0,
490100,490100,11,,8,11,11,6,3,3,,9,4,,0,0,Icon_QuestScroll_SilverToken,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,6,0,0,0,0,0,
490200,490200,11,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_RandomBox_General_01,1,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,6,0,0,0,0,0,
919014,919014,38,,8,11,11,6,3,3,,9,4,,0,,Icon_Box_Legion5,9999,179,,179,,179,,,,10,,,,,9,,,,,,,,,0,,5,0,0,1,0,0,
919015,919015,38,,8,11,11,6,3,3,,9,4,,0,,Icon_Box_Legion5,9999,179,,179,,179,,,,10,,,,,9,,,,,,,,,0,,5,0,0,1,0,0,
919035,900000,38,,4,11,11,6,3,3,,9,4,,0,,Icon_GachaItem_Soulcrystal,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
491423,490001,24,5,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,6800,179,,179,,,,0,,,,,,,,,,,1,5,,0,,5,0,0,1,0,0,
491424,490001,24,10,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,33800,179,,179,,,,0,,,,,,,,,,,1,10,,0,,5,0,0,1,0,0,
491425,490001,24,15,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,122750,179,,179,,,,0,,,,,,,,,,,1,15,,0,,5,0,0,1,0,0,
491426,490001,24,20,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,388000,179,,179,,,,0,,,,,,,,,,,1,20,,0,,5,0,0,1,0,0,
491427,490001,24,25,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,1127490,179,,179,,,,0,,,,,,,,,,,1,25,,0,,5,0,0,1,0,0,
491428,490001,24,30,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,2172963,179,,179,,,,0,,,,,,,,,,,1,30,,0,,5,0,0,1,0,0,
491429,490001,24,35,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,2829847,179,,179,,,,0,,,,,,,,,,,1,35,,0,,5,0,0,1,0,0,
491430,490001,24,40,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,3280109,179,,179,,,,0,,,,,,,,,,,1,40,,0,,5,0,0,1,0,0,
491431,490001,24,45,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,3487294,179,,179,,,,0,,,,,,,,,,,1,45,,0,,5,0,0,1,0,0,
491432,490001,24,50,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,3560637,179,,179,,,,0,,,,,,,,,,,1,50,,0,,5,0,0,1,0,0,
491433,490001,24,55,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,3356165,179,,179,,,,0,,,,,,,,,,,1,55,,0,,5,0,0,1,0,0,
491434,490001,24,60,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,3302114,179,,179,,,,0,,,,,,,,,,,1,60,,0,,5,0,0,1,0,0,
491435,490001,24,65,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,3303394,179,,179,,,,0,,,,,,,,,,,1,65,,0,,5,0,0,1,0,0,
491436,490001,24,70,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,3314110,179,,179,,,,0,,,,,,,,,,,1,70,,0,,5,0,0,1,0,0,
491437,490001,24,75,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,3129358,179,,179,,,,0,,,,,,,,,,,1,75,,0,,5,0,0,1,0,0,
491438,490001,24,80,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,3163539,179,,179,,,,0,,,,,,,,,,,1,80,,0,,5,0,0,1,0,0,
491439,490001,24,85,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,3100038,179,,179,,,,0,,,,,,,,,,,1,85,,0,,5,0,0,1,0,0,
491440,490001,24,90,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,3063559,179,,179,,,,0,,,,,,,,,,,1,90,,0,,5,0,0,1,0,0,
491441,490001,24,95,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,3116100,179,,179,,,,0,,,,,,,,,,,1,95,,0,,5,0,0,1,0,0,
491442,490001,24,100,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,335193,179,,179,,,,0,,,,,,,,,,,1,100,,0,,5,0,0,1,0,0,
919036,490001,38,,8,11,11,6,3,3,,9,4,,0,0,Icon_Crystal_Random_01,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
919037,490001,38,,8,11,11,6,3,3,,9,4,,0,0,Icon_Herb_Random_01,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
491443,490001,24,,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Exp_01,9999,86,18000000,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
491444,490001,42,,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Honor_01,9999,113,500,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
491445,490001,41,,8,11,11,6,3,3,,9,4,,0,0,Icon_Potion_Achievement_01,9999,112,5000,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
919044,10000,80,,8,11,11,6,3,3,,9,4,,0,910,Icon_Box_Ability01_BuffScroll_01,9999,8,1000000,179,,179,,,,10,,,,,61,,,,,0,,,,0,100006,5,0,0,1,1,0,
919045,10000,80,,8,11,11,6,3,3,,9,4,,0,910,Icon_Box_Ability01_BuffScroll_01,9999,8,1000001,179,,179,,,,10,,,,,61,,,,,0,,,,0,100006,5,0,0,1,1,0,
919046,10000,80,,8,11,11,6,3,3,,9,4,,0,910,Icon_Box_Ability01_BuffScroll_01,9999,8,1000002,179,,179,,,,10,,,,,61,,,,,0,,,,0,100006,5,0,0,1,1,0,
919054,900000,38,,8,11,11,6,3,3,,9,4,,0,0,Icon_Box_DungeonSweep,9999,179,,179,,179,,,,0,,,,,,,,,,,,,200,0,,5,0,0,1,0,0,
919055,900000,38,,8,11,11,6,3,3,,9,4,,0,0,Icon_Box_QuestScroll_01,9999,179,,179,,179,,,,0,,,,,,,,,,,,,200,0,,5,0,0,1,0,0,
919079,900000,38,,6,11,11,6,3,3,,9,4,,0,0,Icon_GachaItem_WeaponS,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,1,,5,0,0,1,0,0,
919080,900000,25,,8,11,11,6,3,3,,9,4,,0,0,Icon_Box_FreeSiegeReward_Adena_01,9999,88,50000,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
919081,900000,38,,8,11,11,6,3,3,,9,4,,0,0,Icon_Box_FreeSiegeReward_01,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
919082,900000,42,,8,11,11,6,3,3,,9,4,,0,0,Icon_Box_FreeSiegeReward_PotionHonor_01,9999,113,25,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
919083,900000,28,,8,11,11,6,3,3,,9,4,,0,0,Icon_Box_FreeSiegeReward_GuildCoin_01,9999,92,25,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
919084,490002,25,,8,11,11,6,3,3,,9,4,,0,0,Icon_Box_Adena_03,9999,88,2000000,179,,179,,,,0,,,,,,,,,,,1,,,0,,5,0,0,1,0,0,
30000000,30000000,11,,8,11,11,6,3,3,,9,4,,0,0,UI_Icon_InventoryItem,9999,179,,179,,179,,,,,,,,,,,,,,,,,,0,,6,0,0,1,0,0,
30001000,30001000,96,,8,11,11,6,3,3,,9,4,,0,,Icon_Asset_MasteryCoin,9999,178,1,179,,179,,,,0,,,,,,,,,,,1,,,0,,5,0,0,1,0,0,
30001001,30001001,96,,8,11,11,6,3,3,,9,4,,0,,Icon_Box_MasteryCoin_1,9999,178,100,179,,179,,,,0,,,,,,,,,,,1,,,0,,5,0,0,1,0,0,
919085,900000,38,,8,11,11,6,3,3,,9,4,,0,0,UI_Icon_RandomBox_General_01,9999,179,,179,,179,,,,0,,,,,62,,,,,,,200,,0,,5,0,0,1,0,0,
481108,481100,81,,5,11,11,6,3,3,,9,4,,1,0,Icon_SoulCrystalMaterial_01,9999,179,,179,,179,,,,0,11330,34300,,,62,,,,,0,,,,0,,3,0,0,0,0,0,
919086,900000,38,,8,11,11,6,3,3,,9,4,,0,0,Icon_Asset_SoulPowder_01,9999,179,,179,,179,,,,0,,,,,62,,,,,,,,,0,,5,0,0,1,0,0,
919088,900000,11,,8,11,11,6,3,3,,9,4,,0,0,Icon_Asset_Friendship_01_Shop,9999,126,1,179,,179,,,,0,,,,,62,,,,,,,,200,0,,5,0,0,1,0,0,
919089,490007,30,,8,11,11,6,3,3,,9,4,,0,0,Icon_Box_SP_03,9999,94,50,179,,179,,,,0,,,,,62,,,,,,,,200,0,,5,0,0,1,0,0,
919090,900001,38,,8,11,11,6,3,3,,9,4,,0,0,Icon_GachaItem_Currency_GuildRedStarStone_01,9999,179,,179,,179,,,,0,,,,,62,,,,,0,,,,0,,5,0,0,1,0,0,
1302005,1302005,86,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeExpMaterial_Guild_02,9999,179,,179,,179,,,,0,1,,,,47,,,,,,,,,0,,6,-1,0,0,0,0,
1302006,1302006,86,,8,11,11,6,3,3,,9,4,,0,,UI_Icon_CapeExpMaterial_Guild_03,9999,179,,179,,179,,,,0,1,,,,47,,,,,,,,,0,,6,-1,0,0,0,0,
919120,900000,46,,3,11,11,6,3,3,,9,4,,0,,Icon_WeaponLevelMaterial_02,9999,179,,179,,179,,,,0,1194,1,,,,,,,,,,,,0,,0,0,0,0,0,0,
919121,900000,47,,3,11,11,6,3,3,,9,4,,0,,Icon_ArmorLevelMaterial_02,9999,179,,179,,179,,,,0,1194,1,,,,,,,,,,,,0,,1,0,0,0,0,0,
919122,900000,48,,3,11,11,6,3,3,,9,4,,0,,Icon_AccLevelMaterial_02,9999,179,,179,,179,,,,0,1194,1,,,,,,,,,,,,0,,2,0,0,0,0,0,
919123,900000,46,,6,11,11,6,3,3,,9,4,,0,,Icon_WeaponLevelMaterial_03,9999,179,,179,,179,,,,0,148915,1,,,,,,,,,,,,0,,0,0,0,0,0,0,
919124,900000,47,,6,11,11,6,3,3,,9,4,,0,,Icon_ArmorLevelMaterial_03,9999,179,,179,,179,,,,0,114550,1,,,,,,,,,,,,0,,1,0,0,0,0,0,
919125,900000,48,,6,11,11,6,3,3,,9,4,,0,,Icon_AccLevelMaterial_03,9999,179,,179,,179,,,,0,114550,1,,,,,,,,,,,,0,,2,0,0,0,0,0,
919126,900000,46,,3,11,11,6,3,3,,9,4,,0,,Icon_WeaponLevelMaterial_02,9999,179,,179,,179,,,,0,1194,1,,,,,,,,,,,,0,,0,0,0,0,0,0,
919127,900000,47,,3,11,11,6,3,3,,9,4,,0,,Icon_ArmorLevelMaterial_02,9999,179,,179,,179,,,,0,1194,1,,,,,,,,,,,,0,,1,0,0,0,0,0,
919128,900000,48,,3,11,11,6,3,3,,9,4,,0,,Icon_AccLevelMaterial_02,9999,179,,179,,179,,,,0,1194,1,,,,,,,,,,,,0,,2,0,0,0,0,0,
919129,900000,46,,6,11,11,6,3,3,,9,4,,0,,Icon_WeaponLevelMaterial_02,9999,179,,179,,179,,,,0,2998,1,,,,,,,,,,,,0,,0,0,0,0,0,0,
919130,900000,47,,6,11,11,6,3,3,,9,4,,0,,Icon_ArmorLevelMaterial_02,9999,179,,179,,179,,,,0,2998,1,,,,,,,,,,,,0,,1,0,0,0,0,0,
919131,900000,48,,6,11,11,6,3,3,,9,4,,0,,Icon_AccLevelMaterial_02,9999,179,,179,,179,,,,0,2998,1,,,,,,,,,,,,0,,2,0,0,0,0,0,
919132,900000,46,,5,11,11,6,3,3,,9,4,,0,,Icon_WeaponLevelMaterial_02,9999,179,,179,,179,,,,0,5997,1,,,,,,,,,,,,0,,0,0,0,0,0,0,
919133,900000,47,,5,11,11,6,3,3,,9,4,,0,,Icon_ArmorLevelMaterial_02,9999,179,,179,,179,,,,0,5997,1,,,,,,,,,,,,0,,1,0,0,0,0,0,
919134,900000,48,,5,11,11,6,3,3,,9,4,,0,,Icon_AccLevelMaterial_02,9999,179,,179,,179,,,,0,5997,1,,,,,,,,,,,,0,,2,0,0,0,0,0,
919135,900000,46,,6,11,11,6,3,3,,9,4,,0,,Icon_WeaponLevelMaterial_02,9999,179,,179,,179,,,,0,10000,1,,,,,,,,,,,,0,,0,0,0,0,0,0,
919136,900000,47,,6,11,11,6,3,3,,9,4,,0,,Icon_ArmorLevelMaterial_02,9999,179,,179,,179,,,,0,10000,1,,,,,,,,,,,,0,,1,0,0,0,0,0,
919137,900000,48,,6,11,11,6,3,3,,9,4,,0,,Icon_AccLevelMaterial_02,9999,179,,179,,179,,,,0,10000,1,,,,,,,,,,,,0,,2,0,0,0,0,0,
919138,900000,38,,6,11,11,6,3,3,,9,4,,0,,Icon_Shop_Gacha_Armor_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,,,,0,,5,0,0,1,0,0,
919139,900000,38,,8,11,11,6,3,3,,9,4,,0,,Icon_Box_AgitPotionMaterial_01,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
919200,900000,38,,8,11,11,6,3,3,,9,4,,0,,Icon_BoostingPresent_01,9999,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,5,0,0,1,0,0,
493001,493001,97,,4,11,11,6,3,3,,9,4,,1,711,Icon_Ability_Detection_S,9999,179,1,179,,179,,,16,10000,,,,,,,,,,,,,,0,,6,0,0,0,0,0,
493002,493001,97,,5,11,11,6,3,3,,9,4,,1,711,Icon_Ability_Detection_R,9999,179,1,179,,179,,,16,20000,,,,,,,,,,,,,,0,,6,0,0,0,0,0,
493003,493001,97,,6,11,11,6,3,3,,9,4,,1,711,Icon_Ability_Detection_SR,9999,179,1,179,,179,,,16,50000,,,,,,,,,,,,,,0,,6,0,0,0,0,0,
493004,493001,97,,7,11,11,6,3,3,,9,4,,1,711,Icon_Ability_Detection_UR,9999,179,2,179,,179,,,16,100000,,,,,,,,,,,,,,0,,6,0,0,0,0,0,
493005,493001,97,,4,11,11,6,3,3,,9,4,,1,711,Icon_Ability_Guard_S,9999,179,1,179,,179,,,17,10000,,,,,,,,,,,,,,0,,6,0,0,0,0,0,
