ItemType,ItemGrade,EquipmentType,Level,TotalExpForNextLevel,ProvidingExp,RequiredAdena,EffectIncreaseRate
60,4,11,1,630,1820,19900,0
60,4,11,2,1260,2275,24900,300
60,4,11,3,1890,2730,29800,600
60,4,11,4,2520,3185,34800,900
60,4,11,5,3150,3640,39800,1200
60,4,11,6,3780,4095,44800,1500
60,4,11,7,4410,4550,49700,1800
60,4,11,8,5040,5005,54700,2100
60,4,11,9,5670,5460,59700,2400
60,4,11,10,6300,5915,64600,2700
60,4,11,11,6930,6370,69600,3000
60,4,11,12,7560,6825,74600,3300
60,4,11,13,8190,7280,79600,3600
60,4,11,14,8820,7735,84500,3900
60,4,11,15,9450,8190,89500,4200
60,4,11,16,10080,8645,94500,4500
60,4,11,17,10710,9100,99500,4800
60,4,11,18,11340,9555,104400,5100
60,4,11,19,11970,10010,109400,5400
60,4,11,20,12600,10465,114400,5700
60,5,11,1,1580,4724,48600,0
60,5,11,2,3160,5905,60700,250
60,5,11,3,4740,7086,72900,500
60,5,11,4,6320,8267,85000,750
60,5,11,5,7900,9448,97200,1000
60,5,11,6,9480,10629,109300,1250
60,5,11,7,11060,11810,121500,1500
60,5,11,8,12640,12991,133600,1750
60,5,11,9,14220,14172,145800,2000
60,5,11,10,15800,15353,157900,2250
60,5,11,11,17380,16534,170100,2500
60,5,11,12,18960,17715,182200,2750
60,5,11,13,20540,18896,194400,3000
60,5,11,14,22120,20077,206500,3250
60,5,11,15,23700,21258,218700,3500
60,5,11,16,25280,22439,230800,3750
60,5,11,17,26860,23620,242900,4000
60,5,11,18,28440,24801,255100,4250
60,5,11,19,30020,25982,267200,4500
60,5,11,20,31600,27163,279400,4750
60,6,11,1,3950,12205,117700,0
60,6,11,2,7900,15256,147100,200
60,6,11,3,11850,18308,176500,400
60,6,11,4,15800,21359,206000,600
60,6,11,5,19750,24410,235400,800
60,6,11,6,23700,27461,264800,1000
60,6,11,7,27650,30513,294200,1200
60,6,11,8,31600,33564,323700,1400
60,6,11,9,35550,36615,353100,1600
60,6,11,10,39500,39666,382500,1800
60,6,11,11,43450,42718,411900,2000
60,6,11,12,47400,45769,441300,2200
60,6,11,13,51350,48820,470800,2400
60,6,11,14,55300,51871,500200,2600
60,6,11,15,59250,54923,529600,2800
60,6,11,16,63200,57974,559000,3000
60,6,11,17,67150,61025,588500,3200
60,6,11,18,71100,64076,617900,3400
60,6,11,19,75050,67128,647300,3600
60,6,11,20,79000,70179,676700,3800
