Id,RequiredId,AchievementGroupId,Type,GroupType,Param1,TaskType,TaskCondition,CompleteNotifyType,TaskCount,RewardPoint,RewardGem,RewardAdena,RewardItemInfoId,RewardCount,RewardCountDesc,RewardIcon,AchievementIcon
31710,31709,317,3,2,10,69,,4,160,2690,,21000,,,,,Icon_HeroicAchievement_04
31711,31710,317,3,2,11,69,,4,180,3030,,,490011,1,,Icon_Box_Adena_02,Icon_HeroicAchievement_04
31712,31711,317,3,2,12,69,,4,200,3360,,26000,,,,,Icon_HeroicAchievement_04
31713,31712,317,3,2,13,69,,4,220,3690,,28500,,,,,Icon_HeroicAchievement_04
31714,31713,317,3,2,14,69,,4,240,4030,,31000,,,,,Icon_HeroicAchievement_04
31715,31714,317,3,2,15,69,,4,260,4360,,,490011,1,,Icon_Box_Adena_02,Icon_HeroicAchievement_04
31716,31715,317,3,2,16,69,,4,280,4690,,36000,,,,,Icon_HeroicAchievement_04
31717,31716,317,3,2,17,69,,4,300,5030,,38500,,,,,Icon_HeroicAchievement_04
31718,31717,317,3,2,18,69,,4,330,5530,,42500,,,,,Icon_HeroicAchievement_04
31719,31718,317,3,2,19,69,,4,360,6030,,,490011,1,,Icon_Box_Adena_02,Icon_HeroicAchievement_04
31720,31719,317,3,2,20,69,,4,400,6690,,51000,,,,,Icon_HeroicAchievement_04
31801,,318,3,2,1,62,,4,1,40,,,490005,100,,Icon_Box_Rune_01,Icon_HeroicAchievement_04
31802,31801,318,3,2,2,62,,4,5,80,,1500,,,,,Icon_HeroicAchievement_04
31803,31802,318,3,2,3,62,,4,10,130,,2000,,,,,Icon_HeroicAchievement_04
31804,31803,318,3,2,4,62,,4,30,330,,,490005,100,,Icon_Box_Rune_01,Icon_HeroicAchievement_04
31805,31804,318,3,2,5,62,,4,50,530,,5000,,,,,Icon_HeroicAchievement_04
31806,31805,318,3,2,6,62,,4,80,830,,7000,,,,,Icon_HeroicAchievement_04
31807,31806,318,3,2,7,62,,4,100,1030,,,490005,100,,Icon_Box_Rune_01,Icon_HeroicAchievement_04
31808,31807,318,3,2,8,62,,4,120,1230,,10000,,,,,Icon_HeroicAchievement_04
31809,31808,318,3,2,9,62,,4,140,1430,,,490005,100,,Icon_Box_Rune_01,Icon_HeroicAchievement_04
31810,31809,318,3,2,10,62,,4,160,1630,,,490005,300,,Icon_Box_Rune_01,Icon_HeroicAchievement_04
31811,31810,318,3,2,11,62,,4,180,1840,,,490005,300,,Icon_Box_Rune_01,Icon_HeroicAchievement_04
31812,31811,318,3,2,12,62,,4,200,2050,,16000,,,,,Icon_HeroicAchievement_04
31813,31812,318,3,2,13,62,,4,220,2260,,,490005,400,,Icon_Box_Rune_01,Icon_HeroicAchievement_04
31814,31813,318,3,2,14,62,,4,240,2470,,19000,,,,,Icon_HeroicAchievement_04
31815,31814,318,3,2,15,62,,4,260,2680,,20500,,,,,Icon_HeroicAchievement_04
31816,31815,318,3,2,16,62,,4,280,2900,,,490005,500,,Icon_Box_Rune_01,Icon_HeroicAchievement_04
31817,31816,318,3,2,17,62,,4,300,3120,,23500,,,,,Icon_HeroicAchievement_04
31818,31817,318,3,2,18,62,,4,330,3340,,,490005,700,,Icon_Box_Rune_01,Icon_HeroicAchievement_04
31819,31818,318,3,2,19,62,,4,360,3560,,28000,,,,,Icon_HeroicAchievement_04
31820,31819,318,3,2,20,62,,4,400,3780,,,490005,1000,,Icon_Box_Rune_01,Icon_HeroicAchievement_04
32001,,320,3,2,1,195,C,0,70,90,,1000,,,,,Icon_HeroicAchievement_04
32002,32001,320,3,2,2,195,C,0,350,100,,2000,,,,,Icon_HeroicAchievement_04
32003,32002,320,3,2,3,195,C,0,700,110,,3000,,,,,Icon_HeroicAchievement_04
32004,32003,320,3,2,4,195,C,0,1400,130,,4000,,,,,Icon_HeroicAchievement_04
32005,32004,320,3,2,5,195,C,0,3150,160,,5000,,,,,Icon_HeroicAchievement_04
32006,32005,320,3,2,6,195,C,0,4200,190,,6000,,,,,Icon_HeroicAchievement_04
32007,32006,320,3,2,7,195,C,0,8750,240,,7000,,,,,Icon_HeroicAchievement_04
32008,32007,320,3,2,8,195,C,0,17150,300,,8000,,,,,Icon_HeroicAchievement_04
32009,32008,320,3,2,9,195,C,0,25200,390,,9000,,,,,Icon_HeroicAchievement_04
32010,32009,320,3,2,10,195,C,0,35000,470,,10000,,,,,Icon_HeroicAchievement_04
32101,,321,3,2,1,195,B,0,20,135,,1500,,,,,Icon_HeroicAchievement_04
32102,32101,321,3,2,2,195,B,0,100,150,,3000,,,,,Icon_HeroicAchievement_04
32103,32102,321,3,2,3,195,B,0,200,165,,4500,,,,,Icon_HeroicAchievement_04
32104,32103,321,3,2,4,195,B,0,400,195,,6000,,,,,Icon_HeroicAchievement_04
32105,32104,321,3,2,5,195,B,0,900,240,,7500,,,,,Icon_HeroicAchievement_04
32106,32105,321,3,2,6,195,B,0,1200,285,,9000,,,,,Icon_HeroicAchievement_04
32107,32106,321,3,2,7,195,B,0,2500,360,,10500,,,,,Icon_HeroicAchievement_04
32108,32107,321,3,2,8,195,B,0,4900,450,,12000,,,,,Icon_HeroicAchievement_04
32109,32108,321,3,2,9,195,B,0,7200,585,,13500,,,,,Icon_HeroicAchievement_04
32110,32109,321,3,2,10,195,B,0,10000,705,,15000,,,,,Icon_HeroicAchievement_04
32301,,323,3,2,1,195,A,0,5,180,,2500,,,,,Icon_HeroicAchievement_04
32302,32301,323,3,2,2,195,A,0,25,200,,5000,,,,,Icon_HeroicAchievement_04
32303,32302,323,3,2,3,195,A,0,50,220,,7500,,,,,Icon_HeroicAchievement_04
32304,32303,323,3,2,4,195,A,0,100,260,,10000,,,,,Icon_HeroicAchievement_04
32305,32304,323,3,2,5,195,A,0,225,320,,12500,,,,,Icon_HeroicAchievement_04
32306,32305,323,3,2,6,195,A,0,300,380,,15000,,,,,Icon_HeroicAchievement_04
32307,32306,323,3,2,7,195,A,0,625,480,,17500,,,,,Icon_HeroicAchievement_04
32308,32307,323,3,2,8,195,A,0,1225,600,,20000,,,,,Icon_HeroicAchievement_04
32309,32308,323,3,2,9,195,A,0,1800,780,,22500,,,,,Icon_HeroicAchievement_04
32310,32309,323,3,2,10,195,A,0,2500,940,,25000,,,,,Icon_HeroicAchievement_04
32401,,324,3,2,1,195,S,0,2,225,,3000,,,,,Icon_HeroicAchievement_04
32402,32401,324,3,2,2,195,S,0,10,250,,6000,,,,,Icon_HeroicAchievement_04
32403,32402,324,3,2,3,195,S,0,20,275,,9000,,,,,Icon_HeroicAchievement_04
32404,32403,324,3,2,4,195,S,0,40,325,,12000,,,,,Icon_HeroicAchievement_04
32405,32404,324,3,2,5,195,S,0,90,400,,15000,,,,,Icon_HeroicAchievement_04
32406,32405,324,3,2,6,195,S,0,120,475,,18000,,,,,Icon_HeroicAchievement_04
32407,32406,324,3,2,7,195,S,0,250,600,,21000,,,,,Icon_HeroicAchievement_04
32408,32407,324,3,2,8,195,S,0,490,750,,24000,,,,,Icon_HeroicAchievement_04
32409,32408,324,3,2,9,195,S,0,720,975,,27000,,,,,Icon_HeroicAchievement_04
32410,32409,324,3,2,10,195,S,0,1000,1175,,30000,,,,,Icon_HeroicAchievement_04
32501,,325,3,2,1,195,R,0,1,360,,4000,,,,,Icon_HeroicAchievement_04
32502,32501,325,3,2,2,195,R,0,5,400,,8000,,,,,Icon_HeroicAchievement_04
32503,32502,325,3,2,3,195,R,0,10,440,,12000,,,,,Icon_HeroicAchievement_04
32504,32503,325,3,2,4,195,R,0,20,520,,16000,,,,,Icon_HeroicAchievement_04
32505,32504,325,3,2,5,195,R,0,45,640,,20000,,,,,Icon_HeroicAchievement_04
32506,32505,325,3,2,6,195,R,0,60,760,,24000,,,,,Icon_HeroicAchievement_04
32507,32506,325,3,2,7,195,R,0,100,960,,28000,,,,,Icon_HeroicAchievement_04
32508,32507,325,3,2,8,195,R,0,175,1200,,32000,,,,,Icon_HeroicAchievement_04
32509,32508,325,3,2,9,195,R,0,225,1560,,36000,,,,,Icon_HeroicAchievement_04
32510,32509,325,3,2,10,195,R,0,300,1880,,40000,,,,,Icon_HeroicAchievement_04
32601,,326,3,2,1,195,SR,0,1,540,,6500,,,,,Icon_HeroicAchievement_04
32602,32601,326,3,2,2,195,SR,0,5,600,,13000,,,,,Icon_HeroicAchievement_04
32603,32602,326,3,2,3,195,SR,0,10,660,,19500,,,,,Icon_HeroicAchievement_04
32604,32603,326,3,2,4,195,SR,0,20,780,,26000,,,,,Icon_HeroicAchievement_04
32605,32604,326,3,2,5,195,SR,0,30,960,,32500,,,,,Icon_HeroicAchievement_04
32606,32605,326,3,2,6,195,SR,0,40,1140,,39000,,,,,Icon_HeroicAchievement_04
32607,32606,326,3,2,7,195,SR,0,50,1440,,45500,,,,,Icon_HeroicAchievement_04
32608,32607,326,3,2,8,195,SR,0,70,1800,,52000,,,,,Icon_HeroicAchievement_04
32609,32608,326,3,2,9,195,SR,0,90,2340,,58500,,,,,Icon_HeroicAchievement_04
32610,32609,326,3,2,10,195,SR,0,100,2820,,65000,,,,,Icon_HeroicAchievement_04
32801,,328,3,2,1,190,,0,50,100,,1000,,,,,Icon_HeroicAchievement_04
32802,32801,328,3,2,2,190,,0,250,110,,1000,,,,,Icon_HeroicAchievement_04
32803,32802,328,3,2,3,190,,0,500,130,,1500,,,,,Icon_HeroicAchievement_04
32804,32803,328,3,2,4,190,,0,1000,180,,2000,,,,,Icon_HeroicAchievement_04
32805,32804,328,3,2,5,190,,0,2250,380,,3000,,,,,Icon_HeroicAchievement_04
32806,32805,328,3,2,6,190,,0,3000,680,,5000,,,,,Icon_HeroicAchievement_04
32807,32806,328,3,2,7,190,,0,6250,870,,7000,,,,,Icon_HeroicAchievement_04
32808,32807,328,3,2,8,190,,0,12250,1170,,9000,,,,,Icon_HeroicAchievement_04
32809,32808,328,3,2,9,190,,0,18000,1490,,12000,,,,,Icon_HeroicAchievement_04
32810,32809,328,3,2,10,190,,0,25000,2030,,15000,,,,,Icon_HeroicAchievement_04
32901,,329,3,2,1,191,,0,10,350,,2000,,,,,Icon_HeroicAchievement_04
32902,32901,329,3,2,2,191,,0,50,360,,2500,,,,,Icon_HeroicAchievement_04
32903,32902,329,3,2,3,191,,0,100,390,,3000,,,,,Icon_HeroicAchievement_04
32904,32903,329,3,2,4,191,,0,200,520,,4000,,,,,Icon_HeroicAchievement_04
32905,32904,329,3,2,5,191,,0,450,750,,5000,,,,,Icon_HeroicAchievement_04
32906,32905,329,3,2,6,191,,0,600,840,,6000,,,,,Icon_HeroicAchievement_04
32907,32906,329,3,2,7,191,,0,1250,910,,7000,,,,,Icon_HeroicAchievement_04
32908,32907,329,3,2,8,191,,0,2450,1020,,8000,,,,,Icon_HeroicAchievement_04
32909,32908,329,3,2,9,191,,0,3600,1100,,10000,,,,,Icon_HeroicAchievement_04
32910,32909,329,3,2,10,191,,0,5000,1150,,12000,,,,,Icon_HeroicAchievement_04
40101,,401,3,3,1,0,,0,24000,30,,1000,,,,,Icon_HeroicAchievement_05
40102,40101,401,3,3,2,0,,0,130000,30,,1000,,,,,Icon_HeroicAchievement_05
40103,40102,401,3,3,3,0,,0,420000,40,,1000,,,,,Icon_HeroicAchievement_05
40104,40103,401,3,3,4,0,,0,1100000,60,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_05
40105,40104,401,3,3,5,0,,0,2800000,130,,2000,,,,,Icon_HeroicAchievement_05
40106,40105,401,3,3,6,0,,0,6000000,270,,3000,,,,,Icon_HeroicAchievement_05
40107,40106,401,3,3,7,0,,0,12000000,500,,4500,,,,,Icon_HeroicAchievement_05
40108,40107,401,3,3,8,0,,0,23000000,880,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_05
40109,40108,401,3,3,9,0,,0,41000000,1470,,12000,,,,,Icon_HeroicAchievement_05
40110,40109,401,3,3,10,0,,0,70000000,2330,,18500,,,,,Icon_HeroicAchievement_05
40111,40110,401,3,3,11,0,,0,77000000,2560,,20000,,,,,Icon_HeroicAchievement_05
40112,40111,401,3,3,12,0,,0,85000000,2810,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_05
40113,40112,401,3,3,13,0,,0,94000000,3090,,24000,,,,,Icon_HeroicAchievement_05
40114,40113,401,3,3,14,0,,0,100000000,3390,,26500,,,,,Icon_HeroicAchievement_05
40115,40114,401,3,3,15,0,,0,110000000,3730,,29000,,,,,Icon_HeroicAchievement_05
40116,40115,401,3,3,16,0,,0,120000000,4100,,31500,,,,,Icon_HeroicAchievement_05
40117,40116,401,3,3,17,0,,0,140000000,4510,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_05
40118,40117,401,3,3,18,0,,0,150000000,4960,,38000,,,,,Icon_HeroicAchievement_05
40119,40118,401,3,3,19,0,,0,170000000,5450,,41500,,,,,Icon_HeroicAchievement_05
40120,40119,401,3,3,20,0,,0,180000000,5990,,46000,,,,,Icon_HeroicAchievement_05
40201,,402,3,3,1,50,WeaponUpgradeMaterial,0,10,50,,1000,,,,,Icon_HeroicAchievement_05
40202,40201,402,3,3,2,50,WeaponUpgradeMaterial,0,20,130,,2000,,,,,Icon_HeroicAchievement_05
40203,40202,402,3,3,3,50,WeaponUpgradeMaterial,0,40,250,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40204,40203,402,3,3,4,50,WeaponUpgradeMaterial,0,110,430,,4000,,,,,Icon_HeroicAchievement_05
40205,40204,402,3,3,5,50,WeaponUpgradeMaterial,0,330,650,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40206,40205,402,3,3,6,50,WeaponUpgradeMaterial,0,790,930,,8000,,,,,Icon_HeroicAchievement_05
40207,40206,402,3,3,7,50,WeaponUpgradeMaterial,0,1260,1250,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40208,40207,402,3,3,8,50,WeaponUpgradeMaterial,0,1730,1610,,13000,,,,,Icon_HeroicAchievement_05
40209,40208,402,3,3,9,50,WeaponUpgradeMaterial,0,2190,2050,,16000,,,,,Icon_HeroicAchievement_05
40210,40209,402,3,3,10,50,WeaponUpgradeMaterial,0,2660,2280,,18000,,,,,Icon_HeroicAchievement_05
40211,40210,402,3,3,11,50,WeaponUpgradeMaterial,0,3120,2530,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40212,40211,402,3,3,12,50,WeaponUpgradeMaterial,0,3590,2780,,21500,,,,,Icon_HeroicAchievement_05
40213,40212,402,3,3,13,50,WeaponUpgradeMaterial,0,4060,3040,,23500,,,,,Icon_HeroicAchievement_05
40214,40213,402,3,3,14,50,WeaponUpgradeMaterial,0,4520,3400,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40215,40214,402,3,3,15,50,WeaponUpgradeMaterial,0,4990,3780,,29000,,,,,Icon_HeroicAchievement_05
40216,40215,402,3,3,16,50,WeaponUpgradeMaterial,0,5450,4400,,34000,,,,,Icon_HeroicAchievement_05
40217,40216,402,3,3,17,50,WeaponUpgradeMaterial,0,5920,4530,,35000,,,,,Icon_HeroicAchievement_05
40218,40217,402,3,3,18,50,WeaponUpgradeMaterial,0,6390,5030,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40219,40218,402,3,3,19,50,WeaponUpgradeMaterial,0,6850,5530,,42500,,,,,Icon_HeroicAchievement_05
40220,40219,402,3,3,20,50,WeaponUpgradeMaterial,0,7300,6280,,48000,,,,,Icon_HeroicAchievement_05
40301,,403,3,3,1,50,ArmorUpgradeMaterial,0,10,50,,,910204,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40302,40301,403,3,3,2,50,ArmorUpgradeMaterial,0,20,110,,1500,,,,,Icon_HeroicAchievement_05
40303,40302,403,3,3,3,50,ArmorUpgradeMaterial,0,40,220,,2500,,,,,Icon_HeroicAchievement_05
40304,40303,403,3,3,4,50,ArmorUpgradeMaterial,0,110,380,,3500,,,,,Icon_HeroicAchievement_05
40305,40304,403,3,3,5,50,ArmorUpgradeMaterial,0,330,580,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40306,40305,403,3,3,6,50,ArmorUpgradeMaterial,0,790,820,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40307,40306,403,3,3,7,50,ArmorUpgradeMaterial,0,1260,1100,,9000,,,,,Icon_HeroicAchievement_05
40308,40307,403,3,3,8,50,ArmorUpgradeMaterial,0,1730,1430,,11500,,,,,Icon_HeroicAchievement_05
40309,40308,403,3,3,9,50,ArmorUpgradeMaterial,0,2190,1810,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40310,40309,403,3,3,10,50,ArmorUpgradeMaterial,0,2660,2010,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40311,40310,403,3,3,11,50,ArmorUpgradeMaterial,0,3120,2230,,17500,,,,,Icon_HeroicAchievement_05
40312,40311,403,3,3,12,50,ArmorUpgradeMaterial,0,3590,2450,,19000,,,,,Icon_HeroicAchievement_05
40313,40312,403,3,3,13,50,ArmorUpgradeMaterial,0,4060,2670,,21000,,,,,Icon_HeroicAchievement_05
40314,40313,403,3,3,14,50,ArmorUpgradeMaterial,0,4520,3000,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40315,40314,403,3,3,15,50,ArmorUpgradeMaterial,0,4990,3340,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40316,40315,403,3,3,16,50,ArmorUpgradeMaterial,0,5450,3880,,30000,,,,,Icon_HeroicAchievement_05
40317,40316,403,3,3,17,50,ArmorUpgradeMaterial,0,5920,3990,,30500,,,,,Icon_HeroicAchievement_05
40318,40317,403,3,3,18,50,ArmorUpgradeMaterial,0,6390,4450,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40319,40318,403,3,3,19,50,ArmorUpgradeMaterial,0,6850,4870,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40320,40319,403,3,3,20,50,ArmorUpgradeMaterial,0,7300,5530,,,910204,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40401,,404,3,3,1,50,AccessoryUpgradeMaterial,0,10,50,,1000,,,,,Icon_HeroicAchievement_05
40402,40401,404,3,3,2,50,AccessoryUpgradeMaterial,0,20,130,,2000,,,,,Icon_HeroicAchievement_05
40403,40402,404,3,3,3,50,AccessoryUpgradeMaterial,0,40,260,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40404,40403,404,3,3,4,50,AccessoryUpgradeMaterial,0,110,440,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40405,40404,404,3,3,5,50,AccessoryUpgradeMaterial,0,330,680,,6000,,,,,Icon_HeroicAchievement_05
40406,40405,404,3,3,6,50,AccessoryUpgradeMaterial,0,790,960,,8000,,,,,Icon_HeroicAchievement_05
40407,40406,404,3,3,7,50,AccessoryUpgradeMaterial,0,1260,1300,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40408,40407,404,3,3,8,50,AccessoryUpgradeMaterial,0,1730,1690,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40409,40408,404,3,3,9,50,AccessoryUpgradeMaterial,0,2190,2130,,17000,,,,,Icon_HeroicAchievement_05
40410,40409,404,3,3,10,50,AccessoryUpgradeMaterial,0,2660,2370,,18500,,,,,Icon_HeroicAchievement_05
40411,40410,404,3,3,11,50,AccessoryUpgradeMaterial,0,3120,2630,,20500,,,,,Icon_HeroicAchievement_05
40412,40411,404,3,3,12,50,AccessoryUpgradeMaterial,0,3590,2890,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40413,40412,404,3,3,13,50,AccessoryUpgradeMaterial,0,4060,3150,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40414,40413,404,3,3,14,50,AccessoryUpgradeMaterial,0,4520,3540,,27500,,,,,Icon_HeroicAchievement_05
40415,40414,404,3,3,15,50,AccessoryUpgradeMaterial,0,4990,3930,,30500,,,,,Icon_HeroicAchievement_05
40416,40415,404,3,3,16,50,AccessoryUpgradeMaterial,0,5450,4580,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40417,40416,404,3,3,17,50,AccessoryUpgradeMaterial,0,5920,4710,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40418,40417,404,3,3,18,50,AccessoryUpgradeMaterial,0,6390,5230,,40000,,,,,Icon_HeroicAchievement_05
40419,40418,404,3,3,19,50,AccessoryUpgradeMaterial,0,6850,5750,,44000,,,,,Icon_HeroicAchievement_05
40420,40419,404,3,3,20,50,AccessoryUpgradeMaterial,0,7300,6530,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
40501,,405,3,3,1,50,WeaponEnchantMaterial,0,10,50,,,480001,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_05
40502,40501,405,3,3,2,50,WeaponEnchantMaterial,0,20,90,,,480001,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_05
40503,40502,405,3,3,3,50,WeaponEnchantMaterial,0,40,200,,2500,,,,,Icon_HeroicAchievement_05
40504,40503,405,3,3,4,50,WeaponEnchantMaterial,0,110,270,,,480004,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_05
40505,40504,405,3,3,5,50,WeaponEnchantMaterial,0,330,400,,,480004,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_05
40506,40505,405,3,3,6,50,WeaponEnchantMaterial,0,790,540,,5000,,,,,Icon_HeroicAchievement_05
40507,40506,405,3,3,7,50,WeaponEnchantMaterial,0,1260,750,,,480007,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_05
40508,40507,405,3,3,8,50,WeaponEnchantMaterial,0,1730,1010,,,480007,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_05
40509,40508,405,3,3,9,50,WeaponEnchantMaterial,0,2190,1310,,10500,,,,,Icon_HeroicAchievement_05
40510,40509,405,3,3,10,50,WeaponEnchantMaterial,0,2660,1650,,,480010,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_05
40511,40510,405,3,3,11,50,WeaponEnchantMaterial,0,3120,2020,,,480010,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_05
40512,40511,405,3,3,12,50,WeaponEnchantMaterial,0,3590,2590,,20000,,,,,Icon_HeroicAchievement_05
40513,40512,405,3,3,13,50,WeaponEnchantMaterial,0,4060,3140,,,480013,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_05
40514,40513,405,3,3,14,50,WeaponEnchantMaterial,0,4520,3820,,,480013,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_05
40515,40514,405,3,3,15,50,WeaponEnchantMaterial,0,4990,4140,,32000,,,,,Icon_HeroicAchievement_05
40516,40515,405,3,3,16,50,WeaponEnchantMaterial,0,5450,4730,,36500,,,,,Icon_HeroicAchievement_05
40517,40516,405,3,3,17,50,WeaponEnchantMaterial,0,5920,5580,,,480016,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_05
40518,40517,405,3,3,18,50,WeaponEnchantMaterial,0,6390,6050,,,480016,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_05
40519,40518,405,3,3,19,50,WeaponEnchantMaterial,0,6850,6740,,51500,,,,,Icon_HeroicAchievement_05
40520,40519,405,3,3,20,50,WeaponEnchantMaterial,0,7300,7160,,54500,,,,,Icon_HeroicAchievement_05
40601,,406,3,3,1,50,ArmorEnchantMaterial,0,10,40,,1000,,,,,Icon_HeroicAchievement_05
40602,40601,406,3,3,2,50,ArmorEnchantMaterial,0,20,80,,,480002,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40603,40602,406,3,3,3,50,ArmorEnchantMaterial,0,40,180,,,480002,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40604,40603,406,3,3,4,50,ArmorEnchantMaterial,0,110,240,,2500,,,,,Icon_HeroicAchievement_05
40605,40604,406,3,3,5,50,ArmorEnchantMaterial,0,330,360,,,480005,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40606,40605,406,3,3,6,50,ArmorEnchantMaterial,0,790,490,,,480005,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40607,40606,406,3,3,7,50,ArmorEnchantMaterial,0,1260,670,,6000,,,,,Icon_HeroicAchievement_05
40608,40607,406,3,3,8,50,ArmorEnchantMaterial,0,1730,910,,,480008,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40609,40608,406,3,3,9,50,ArmorEnchantMaterial,0,2190,1180,,,480008,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40610,40609,406,3,3,10,50,ArmorEnchantMaterial,0,2660,1480,,12000,,,,,Icon_HeroicAchievement_05
40611,40610,406,3,3,11,50,ArmorEnchantMaterial,0,3120,1820,,,480011,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40612,40611,406,3,3,12,50,ArmorEnchantMaterial,0,3590,2330,,,480011,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40613,40612,406,3,3,13,50,ArmorEnchantMaterial,0,4060,2820,,22000,,,,,Icon_HeroicAchievement_05
40614,40613,406,3,3,14,50,ArmorEnchantMaterial,0,4520,3440,,,480014,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40615,40614,406,3,3,15,50,ArmorEnchantMaterial,0,4990,3720,,,480014,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40616,40615,406,3,3,16,50,ArmorEnchantMaterial,0,5450,4260,,32500,,,,,Icon_HeroicAchievement_05
40617,40616,406,3,3,17,50,ArmorEnchantMaterial,0,5920,5020,,38500,,,,,Icon_HeroicAchievement_05
40618,40617,406,3,3,18,50,ArmorEnchantMaterial,0,6390,5440,,,480017,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40619,40618,406,3,3,19,50,ArmorEnchantMaterial,0,6850,6060,,,480017,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40620,40619,406,3,3,20,50,ArmorEnchantMaterial,0,7300,6440,,49000,,,,,Icon_HeroicAchievement_05
40701,,407,3,3,1,50,AccessoryEnchantMaterial,0,10,40,,1000,,,,,Icon_HeroicAchievement_05
40702,40701,407,3,3,2,50,AccessoryEnchantMaterial,0,20,90,,1500,,,,,Icon_HeroicAchievement_05
40703,40702,407,3,3,3,50,AccessoryEnchantMaterial,0,40,190,,,480003,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40704,40703,407,3,3,4,50,AccessoryEnchantMaterial,0,110,260,,,480003,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40705,40704,407,3,3,5,50,AccessoryEnchantMaterial,0,330,380,,3500,,,,,Icon_HeroicAchievement_05
40706,40705,407,3,3,6,50,AccessoryEnchantMaterial,0,790,520,,,480006,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40707,40706,407,3,3,7,50,AccessoryEnchantMaterial,0,1260,710,,,480006,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40708,40707,407,3,3,8,50,AccessoryEnchantMaterial,0,1730,960,,8000,,,,,Icon_HeroicAchievement_05
