Level,ContentsType,RewardType1,RewardCount1,RewardCount2
359,11,5,112613,160875
360,11,5,112613,160875
361,11,5,112613,160875
362,11,5,112613,160875
363,11,5,112613,160875
364,11,5,113575,162250
365,11,5,113575,162250
366,11,5,113575,162250
367,11,5,113575,162250
368,11,5,113575,162250
369,11,5,113575,162250
370,11,5,113575,162250
371,11,5,113575,162250
372,11,5,113575,162250
373,11,5,113575,162250
374,11,5,113575,162250
375,11,5,113575,162250
376,11,5,115500,165000
377,11,5,115500,165000
378,11,5,115500,165000
379,11,5,115500,165000
380,11,5,115500,165000
381,11,5,115500,165000
382,11,5,115500,165000
383,11,5,115500,165000
384,11,5,115500,165000
385,11,5,115500,165000
386,11,5,115500,165000
387,11,5,115500,165000
388,11,5,116463,166375
389,11,5,116463,166375
390,11,5,116463,166375
391,11,5,116463,166375
392,11,5,116463,166375
393,11,5,116463,166375
394,11,5,116463,166375
395,11,5,116463,166375
396,11,5,116463,166375
397,11,5,116463,166375
398,11,5,116463,166375
399,11,5,116463,166375
400,11,5,117425,167750
1,12,5,0,0
2,12,5,0,0
3,12,5,0,0
4,12,5,0,0
5,12,5,0,0
6,12,5,0,0
7,12,5,0,0
8,12,5,0,0
9,12,5,0,0
10,12,5,0,0
11,12,5,0,0
12,12,5,0,0
13,12,5,0,0
14,12,5,0,0
15,12,5,0,0
16,12,5,0,0
17,12,5,0,0
18,12,5,0,0
19,12,5,0,0
20,12,5,0,0
21,12,5,0,0
22,12,5,0,0
23,12,5,0,0
24,12,5,0,0
25,12,5,0,0
26,12,5,0,0
27,12,5,0,0
28,12,5,0,0
29,12,5,0,0
30,12,5,0,0
31,12,5,0,0
32,12,5,0,0
33,12,5,0,0
34,12,5,0,0
35,12,5,0,0
36,12,5,0,0
37,12,5,48125,68750
38,12,5,49088,70125
39,12,5,51013,72875
40,12,5,51975,74250
41,12,5,52938,75625
42,12,5,52938,75625
43,12,5,53900,77000
44,12,5,54262,77517
45,12,5,54262,77517
46,12,5,54262,77517
47,12,5,54262,77517
48,12,5,54262,77517
49,12,5,54262,77517
50,12,5,54262,77517
51,12,5,54262,77517
52,12,5,61600,88000
53,12,5,61600,88000
54,12,5,61600,88000
55,12,5,61600,88000
56,12,5,61600,88000
57,12,5,61600,88000
58,12,5,61600,88000
59,12,5,61600,88000
60,12,5,61600,88000
61,12,5,61600,88000
62,12,5,61600,88000
63,12,5,61600,88000
64,12,5,61600,88000
65,12,5,61600,88000
66,12,5,61600,88000
67,12,5,61600,88000
68,12,5,61600,88000
69,12,5,61600,88000
70,12,5,61600,88000
71,12,5,61600,88000
72,12,5,61600,88000
73,12,5,61600,88000
74,12,5,61600,88000
75,12,5,61600,88000
76,12,5,61600,88000
77,12,5,61600,88000
78,12,5,61600,88000
79,12,5,61600,88000
80,12,5,61600,88000
81,12,5,61600,88000
82,12,5,61600,88000
83,12,5,61600,88000
84,12,5,62563,89375
85,12,5,62563,89375
86,12,5,62563,89375
87,12,5,62563,89375
88,12,5,64488,92125
89,12,5,64488,92125
90,12,5,65450,93500
91,12,5,65450,93500
92,12,5,65450,93500
93,12,5,68338,97625
94,12,5,68338,97625
95,12,5,68338,97625
96,12,5,69300,99000
97,12,5,69300,99000
98,12,5,69300,99000
99,12,5,69300,99000
100,12,5,71225,101750
101,12,5,72188,103125
102,12,5,74113,105875
103,12,5,75075,107250
104,12,5,75075,107250
105,12,5,76038,108625
106,12,5,77963,111375
107,12,5,78925,112750
108,12,5,79888,114125
109,12,5,82775,118250
110,12,5,82775,118250
111,12,5,82775,118250
112,12,5,82775,118250
113,12,5,82775,118250
114,12,5,82775,118250
115,12,5,85663,122375
116,12,5,85663,122375
117,12,5,85663,122375
118,12,5,85663,122375
119,12,5,85663,122375
120,12,5,85663,122375
121,12,5,85663,122375
122,12,5,85663,122375
123,12,5,85663,122375
124,12,5,85663,122375
125,12,5,85663,122375
126,12,5,85663,122375
127,12,5,85663,122375
128,12,5,85663,122375
129,12,5,85663,122375
130,12,5,86625,123750
131,12,5,86625,123750
132,12,5,86625,123750
133,12,5,86625,123750
134,12,5,87588,125125
135,12,5,87588,125125
136,12,5,87588,125125
137,12,5,87588,125125
138,12,5,87588,125125
139,12,5,87588,125125
140,12,5,87588,125125
141,12,5,87588,125125
142,12,5,87588,125125
143,12,5,87588,125125
144,12,5,87588,125125
145,12,5,87588,125125
146,12,5,87588,125125
147,12,5,87588,125125
148,12,5,87588,125125
149,12,5,87588,125125
150,12,5,87588,125125
151,12,5,87588,125125
152,12,5,87588,125125
153,12,5,87588,125125
154,12,5,87588,125125
155,12,5,87588,125125
156,12,5,87588,125125
157,12,5,87588,125125
158,12,5,87588,125125
159,12,5,87588,125125
160,12,5,87588,125125
161,12,5,87588,125125
162,12,5,89513,127875
163,12,5,89513,127875
164,12,5,89513,127875
165,12,5,89513,127875
166,12,5,89513,127875
167,12,5,89513,127875
168,12,5,89513,127875
169,12,5,89513,127875
170,12,5,89513,127875
171,12,5,89513,127875
172,12,5,89513,127875
173,12,5,89513,127875
174,12,5,89513,127875
175,12,5,89513,127875
176,12,5,89513,127875
177,12,5,89513,127875
178,12,5,89513,127875
179,12,5,89513,127875
180,12,5,89513,127875
181,12,5,89513,127875
182,12,5,89513,127875
183,12,5,89513,127875
184,12,5,89513,127875
185,12,5,89513,127875
186,12,5,89513,127875
187,12,5,89513,127875
188,12,5,89513,127875
189,12,5,89513,127875
190,12,5,89513,127875
191,12,5,89513,127875
192,12,5,89513,127875
193,12,5,89513,127875
194,12,5,89513,127875
195,12,5,89513,127875
196,12,5,90475,129250
197,12,5,90475,129250
198,12,5,90475,129250
199,12,5,90475,129250
200,12,5,108570,155100
201,12,5,110880,158400
202,12,5,110880,158400
203,12,5,110880,158400
204,12,5,110880,158400
205,12,5,110880,158400
206,12,5,110880,158400
207,12,5,110880,158400
208,12,5,110880,158400
209,12,5,112035,160050
210,12,5,112035,160050
211,12,5,112035,160050
212,12,5,112035,160050
213,12,5,112035,160050
214,12,5,113190,161700
215,12,5,113190,161700
216,12,5,113190,161700
217,12,5,113190,161700
218,12,5,113190,161700
219,12,5,116655,166650
220,12,5,116655,166650
221,12,5,116655,166650
222,12,5,117810,168300
223,12,5,117810,168300
224,12,5,117810,168300
225,12,5,117810,168300
226,12,5,117810,168300
227,12,5,117810,168300
228,12,5,117810,168300
229,12,5,118965,169950
230,12,5,118965,169950
231,12,5,118965,169950
232,12,5,118965,169950
233,12,5,118965,169950
234,12,5,118965,169950
235,12,5,118965,169950
236,12,5,121275,173250
237,12,5,121275,173250
238,12,5,121275,173250
239,12,5,121275,173250
240,12,5,121275,173250
241,12,5,121275,173250
242,12,5,121275,173250
243,12,5,121275,173250
244,12,5,121275,173250
245,12,5,121275,173250
246,12,5,121275,173250
247,12,5,121275,173250
248,12,5,121275,173250
249,12,5,121275,173250
250,12,5,121275,173250
251,12,5,121275,173250
252,12,5,121275,173250
253,12,5,121275,173250
254,12,5,121275,173250
255,12,5,121275,173250
256,12,5,121275,173250
257,12,5,121275,173250
258,12,5,121275,173250
259,12,5,121275,173250
260,12,5,121275,173250
261,12,5,122430,174900
262,12,5,122430,174900
263,12,5,122430,174900
264,12,5,122430,174900
265,12,5,122430,174900
266,12,5,122430,174900
267,12,5,124740,178200
268,12,5,124740,178200
269,12,5,124740,178200
270,12,5,124740,178200
271,12,5,124740,178200
272,12,5,124740,178200
273,12,5,124740,178200
274,12,5,125895,179850
275,12,5,125895,179850
276,12,5,125895,179850
277,12,5,125895,179850
278,12,5,125895,179850
279,12,5,125895,179850
280,12,5,125895,179850
281,12,5,125895,179850
282,12,5,127050,181500
283,12,5,127050,181500
284,12,5,127050,181500
285,12,5,127050,181500
286,12,5,127050,181500
287,12,5,127050,181500
288,12,5,127050,181500
289,12,5,128205,183150
290,12,5,128205,183150
291,12,5,128205,183150
292,12,5,128205,183150
293,12,5,128205,183150
294,12,5,128205,183150
295,12,5,128205,183150
296,12,5,128205,183150
297,12,5,130515,186450
298,12,5,130515,186450
299,12,5,130515,186450
300,12,5,130515,186450
301,12,5,130515,186450
302,12,5,130515,186450
303,12,5,130515,186450
304,12,5,130515,186450
305,12,5,131670,188100
306,12,5,131670,188100
307,12,5,131670,188100
308,12,5,131670,188100
309,12,5,131670,188100
310,12,5,131670,188100
311,12,5,131670,188100
312,12,5,131670,188100
313,12,5,131670,188100
314,12,5,131670,188100
315,12,5,131670,188100
316,12,5,131670,188100
317,12,5,131670,188100
318,12,5,131670,188100
319,12,5,131670,188100
320,12,5,131670,188100
321,12,5,131670,188100
322,12,5,131670,188100
323,12,5,131670,188100
324,12,5,131670,188100
325,12,5,131670,188100
326,12,5,131670,188100
327,12,5,131670,188100
328,12,5,131670,188100
329,12,5,131670,188100
330,12,5,131670,188100
331,12,5,131670,188100
332,12,5,132825,189750
333,12,5,132825,189750
334,12,5,132825,189750
335,12,5,132825,189750
336,12,5,132825,189750
337,12,5,132825,189750
338,12,5,132825,189750
339,12,5,132825,189750
340,12,5,132825,189750
341,12,5,132825,189750
342,12,5,133980,191400
343,12,5,133980,191400
344,12,5,133980,191400
345,12,5,133980,191400
346,12,5,133980,191400
347,12,5,133980,191400
348,12,5,133980,191400
349,12,5,133980,191400
350,12,5,133980,191400
351,12,5,133980,191400
352,12,5,133980,191400
353,12,5,135135,193050
354,12,5,135135,193050
355,12,5,135135,193050
356,12,5,135135,193050
357,12,5,135135,193050
358,12,5,135135,193050
359,12,5,135135,193050
360,12,5,135135,193050
361,12,5,135135,193050
362,12,5,135135,193050
363,12,5,135135,193050
364,12,5,136290,194700
365,12,5,136290,194700
366,12,5,136290,194700
367,12,5,136290,194700
368,12,5,136290,194700
369,12,5,136290,194700
370,12,5,136290,194700
371,12,5,136290,194700
372,12,5,136290,194700
373,12,5,136290,194700
374,12,5,136290,194700
375,12,5,136290,194700
376,12,5,138600,198000
377,12,5,138600,198000
378,12,5,138600,198000
379,12,5,138600,198000
380,12,5,138600,198000
381,12,5,138600,198000
382,12,5,138600,198000
383,12,5,138600,198000
384,12,5,138600,198000
385,12,5,138600,198000
386,12,5,138600,198000
387,12,5,138600,198000
388,12,5,139755,199650
389,12,5,139755,199650
390,12,5,139755,199650
391,12,5,139755,199650
392,12,5,139755,199650
393,12,5,139755,199650
394,12,5,139755,199650
395,12,5,139755,199650
396,12,5,139755,199650
397,12,5,139755,199650
398,12,5,139755,199650
399,12,5,139755,199650
400,12,5,140910,201300
