Id,TskType,NpcAutoMoveID,TaskCount,RewardExp,RewardAdena,RewardIcon,MissionIcon
985,83,10389,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
986,83,10383,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
987,83,10384,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
988,83,10385,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
989,83,10386,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
990,83,10387,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
991,83,10388,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
992,83,10389,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
993,83,10390,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
994,83,10391,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
995,83,10392,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
996,83,10393,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
997,83,10394,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
998,83,10396,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
999,83,10397,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1000,83,10398,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1001,83,10399,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1002,83,10400,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1003,83,10390,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1004,83,10391,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1005,83,10392,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1006,83,10393,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1007,83,10394,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1008,83,10396,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1009,83,10397,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1010,83,10398,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1011,83,10399,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1012,83,10400,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1013,83,10390,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1014,83,10391,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1015,83,10392,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1016,83,10393,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1017,83,10394,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1018,83,10396,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1019,83,10397,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1020,83,10398,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1021,83,10399,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1022,83,10400,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1023,83,10401,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1024,83,10402,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1025,83,10403,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1026,83,10404,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1027,83,10405,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1028,83,10406,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1029,83,10407,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1030,83,10408,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1031,83,10409,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1032,83,10410,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1033,83,10411,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1034,83,10412,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1035,83,10413,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1036,83,10414,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1037,83,10415,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1038,83,10401,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1039,83,10402,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1040,83,10403,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1041,83,10404,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1042,83,10405,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1043,83,10406,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1044,83,10407,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1045,83,10408,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1046,83,10409,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1047,83,10410,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1048,83,10411,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1049,83,10412,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1050,83,10413,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1051,83,10414,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1052,83,10415,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1053,83,10416,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1054,83,10417,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1055,83,10418,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1056,83,10419,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1057,83,10420,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1058,83,10421,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1059,83,10422,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1060,83,10423,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1061,83,10424,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1062,83,10425,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1063,83,10426,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1064,83,10427,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1065,83,10428,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1066,83,10416,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1067,83,10417,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1068,83,10418,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1069,83,10419,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1070,83,10420,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1071,83,10421,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1072,83,10422,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1073,83,10423,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1074,83,10424,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1075,83,10425,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1076,83,10426,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1077,83,10427,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1078,83,10428,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1079,83,10416,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1080,83,10417,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1081,83,10418,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1082,83,10419,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1083,83,10420,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1084,83,10421,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1085,83,10422,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1086,83,10423,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1087,83,10424,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1088,83,10425,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1089,83,10426,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1090,83,10427,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1091,83,10428,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1092,83,10429,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1093,83,10430,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1094,83,10431,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1095,83,10432,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1096,83,10433,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1097,83,10434,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1098,83,10435,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1099,83,10436,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1100,83,10437,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1101,83,10438,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1102,83,10439,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1103,83,10440,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1104,83,10429,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1105,83,10430,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1106,83,10431,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1107,83,10429,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1108,83,10430,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1109,83,10431,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1110,83,10432,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1111,83,10433,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1112,83,10434,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1113,83,10435,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1114,83,10436,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1115,83,10437,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1116,83,10438,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1117,83,10439,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1118,83,10440,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1119,83,10429,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1120,83,10430,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1121,83,10431,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1122,83,10444,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1123,83,10445,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1124,83,10446,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1125,83,10447,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1126,83,10448,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1127,83,10449,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1128,83,10450,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1129,83,10451,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1130,83,10452,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1131,83,10453,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1132,83,10454,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1133,83,10455,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1134,83,10444,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1135,83,10445,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1136,83,10446,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1137,83,10447,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1138,83,10448,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1139,83,10449,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1140,83,10450,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1141,83,10451,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1142,83,10452,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1143,83,10453,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1144,83,10454,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1145,83,10455,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1146,83,10444,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1147,83,10445,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1148,83,10446,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1149,83,10447,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1150,83,10448,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1151,83,10449,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1152,83,10450,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1153,83,10451,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1154,83,10452,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1155,83,10453,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1156,83,10454,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1157,83,10455,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1158,83,10456,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1159,83,10457,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1160,83,10458,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1161,83,10459,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1162,83,10460,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1163,83,10461,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1164,83,10462,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1165,83,10463,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1166,83,10464,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1167,83,10465,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1168,83,10466,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1169,83,10467,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1170,83,10456,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1171,83,10457,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1172,83,10458,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1173,83,10459,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1174,83,10460,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1175,83,10461,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1176,83,10462,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1177,83,10463,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1178,83,10464,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1179,83,10465,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1180,83,10466,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1181,83,10467,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1182,83,10456,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1183,83,10457,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1184,83,10458,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1185,83,10459,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1186,83,10460,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1187,83,10461,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1188,83,10462,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1189,83,10463,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1190,83,10464,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1191,83,10465,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1192,83,10466,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1193,83,10467,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1194,83,10468,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1195,83,10469,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1196,83,10470,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1197,83,10471,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1198,83,10472,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1199,83,10473,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1200,83,10468,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1201,83,10469,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1202,83,10470,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1203,83,10471,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1204,83,10472,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1205,83,10473,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1206,83,10468,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1207,83,10469,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1208,83,10470,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1209,83,10471,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1210,83,10472,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1211,83,10473,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1212,83,10468,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1213,83,10469,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1214,83,10470,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1215,83,10471,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1216,83,10472,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1217,83,10473,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1218,83,10468,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1219,83,10469,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1220,83,10470,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1221,83,10471,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1222,83,10472,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1223,83,10473,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1224,83,10474,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1225,83,10475,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1226,83,10477,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1227,83,10478,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1228,83,10479,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1229,83,10480,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1230,83,10481,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1231,83,10482,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1232,83,10483,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1233,83,10484,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1234,83,10474,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1235,83,10475,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1236,83,10477,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1237,83,10478,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1238,83,10479,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1239,83,10480,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1240,83,10481,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1241,83,10482,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1242,83,10483,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1243,83,10484,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1244,83,10474,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1245,83,10475,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1246,83,10477,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1247,83,10478,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1248,83,10479,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1249,83,10480,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1250,83,10481,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1251,83,10482,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1252,83,10483,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1253,83,10484,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1254,83,10485,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1255,83,10486,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1256,83,10487,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1257,83,10488,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1258,83,10489,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1259,83,10490,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1260,83,10491,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1261,83,10492,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1262,83,10493,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1263,83,10494,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1264,83,10495,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1265,83,10496,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1266,83,10497,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1267,83,10498,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1268,83,10499,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1269,83,10500,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1270,83,10501,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1271,83,10502,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1272,83,10485,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1273,83,10486,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1274,83,10487,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1275,83,10488,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1276,83,10489,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1277,83,10490,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1278,83,10491,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1279,83,10492,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1280,83,10493,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1281,83,10494,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1282,83,10495,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1283,83,10496,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1284,83,10497,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1285,83,10498,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1286,83,10499,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1287,83,10500,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1288,83,10501,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1289,83,10502,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1290,83,10495,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1291,83,10496,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1292,83,10497,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1293,83,10498,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1294,83,10499,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1295,83,10503,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1296,83,10504,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1297,83,10505,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1298,83,10506,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1299,83,10507,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1300,83,10495,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1301,83,10496,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1302,83,10497,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1303,83,10498,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1304,83,10499,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1305,83,10503,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1306,83,10504,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1307,83,10505,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1308,83,10506,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1309,83,10507,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1310,83,10495,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1311,83,10496,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1312,83,10497,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1313,83,10498,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1314,83,10499,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1315,83,10503,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1316,83,10504,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
