Id,GroupId,Type,DisplayLevel,Grade,EquipmentType1,EquipmentType2,WeaponType,ArmorType,Material,GachaInfoId,SoulCrystalType,PetItemType,SummonGemGroupId,AcquirePerformanceType,AuctionSubGroupId,IconTexture,MaxStackableCount,EffectType1,EffectParam1,EffectType2,EffectParam2,EffectType3,EffectParam3,BasicOptionGroupId,AbilityInfoGroupId,SellingPrice,ProvidingExp,TotalExpForNextLevelMagnification,RequiredAdena,CoolTime,Resource,AcquireContents1,AcquireContents2,AcquireContents3,AcquireContents4,AcquireContents5,ClassType,UseType,UseLevel,MaxUseLevel,Rarity,VisualEffectId,InventoryType,BagType,LootEffect,UseClassTransfer,Usable,UseQuickSlot,GrowCode,UsableGrowCodeListString,PeriodItem,IconMarkTexture,Collabo,MultipleUseAtOnce
81002001,490026,32,,6,12,12,6,3,3,,9,4,,1,712,Icon_Transcendence_01,9999,246,1,246,,246,,,,50000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,102,,,IconMark_Elite,0,0
81002011,490027,33,,4,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_02,9999,246,1,246,,246,,,,10000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,102,,,IconMark_Elite,0,0
81002012,490027,33,,5,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_03,9999,246,1,246,,246,,,,20000,,,,,,12,,,,,,,,,0,,0,6,0,0,0,0,102,,,IconMark_Elite,0,0
81002013,490027,33,,6,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_04,9999,246,1,246,,246,,,,50000,,,,,,12,,,,,,,,,0,,0,6,0,0,0,0,102,,,IconMark_Elite,0,0
81002021,420001,20,,9,12,12,6,3,3,,9,4,,0,707,Icon_Asset_Upgrade_01,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,102,,,IconMark_Elite,0,0
81002022,420002,3,,9,12,12,6,3,3,,9,4,,0,708,Icon_Asset_Upgrade_02,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,102,,,IconMark_Elite,0,0
81002031,480000,46,,1,12,12,6,3,3,,9,4,,0,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,50,148,,2000,,,,,,,,0,,,,5,,0,0,0,0,0,0,102,,,IconMark_Elite,0,0
81002032,480000,47,,1,12,12,6,3,3,,9,4,,0,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,50,148,,1600,,,,,,,,0,,,,5,,0,1,0,0,0,0,102,,,IconMark_Elite,0,0
81002034,480000,46,,2,12,12,6,3,3,,9,4,,0,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,100,488,,6700,,,,,,,,0,,,,5,,0,0,0,0,0,0,102,,,IconMark_Elite,0,0
81002035,480000,47,,2,12,12,6,3,3,,9,4,,0,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,100,488,,5100,,,,,,,,0,,,,5,,0,1,0,0,0,0,102,,,IconMark_Elite,0,0
81002037,480000,46,,3,12,12,6,3,3,,9,4,,0,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,750,1194,,15000,,,,,,,,0,,,,5,,0,0,0,0,0,0,102,,,IconMark_Elite,0,0
81002038,480000,47,,3,12,12,6,3,3,,9,4,,0,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,750,1194,,11000,,,,,,,,0,,,,5,,0,1,0,0,0,0,102,,,IconMark_Elite,0,0
81002040,480000,46,,4,12,12,6,3,3,,9,4,,1,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,1500,2998,,36000,,,,,,,,0,,,,5,,0,0,0,0,0,0,102,,,IconMark_Elite,0,0
81002041,480000,47,,4,12,12,6,3,3,,9,4,,1,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,1500,2998,,28000,,,,,,,,0,,,,5,,0,1,0,0,0,0,102,,,IconMark_Elite,0,0
81002043,480000,46,,5,12,12,6,3,3,,9,4,,1,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,2500,5997,,67000,,,,,,,,0,,,,5,,0,0,0,0,0,0,102,,,IconMark_Elite,0,0
81002044,480000,47,,5,12,12,6,3,3,,9,4,,1,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,2500,5997,,52000,,,,,,,,0,,,,5,,0,1,0,0,0,0,102,,,IconMark_Elite,0,0
81002046,480000,46,,6,12,12,6,3,3,,9,4,,1,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,5000,10000,,106000,,,,,,,,0,,,,5,,0,0,0,0,0,0,102,,,IconMark_Elite,0,0
81002047,480000,47,,6,12,12,6,3,3,,9,4,,1,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,5000,10000,,82000,,,,,,,,0,,,,5,,0,1,0,0,0,0,102,,,IconMark_Elite,0,0
81002101,400000,17,,9,12,12,6,3,3,,9,4,,1,710,Icon_Asset_Protector_01,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,102,,,IconMark_Elite,0,0
81002111,410001,19,,9,12,12,6,3,3,,9,4,,0,701,Icon_EnchantScroll_01,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,102,,,IconMark_Elite,0,0
81002112,410002,2,,9,12,12,6,3,3,,9,4,,0,702,Icon_EnchantScroll_02,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,102,,,IconMark_Elite,0,0
81002114,410011,6,,9,12,12,6,3,3,,9,4,,0,704,Icon_EnchantScroll_04,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,102,,,IconMark_Elite,0,0
81002115,410012,5,,9,12,12,6,3,3,,9,4,,0,705,Icon_EnchantScroll_05,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,102,,,IconMark_Elite,0,0
81003001,490026,32,,6,12,12,6,3,3,,9,4,,1,712,Icon_Transcendence_01,9999,246,1,246,,246,,,,50000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,103,,,IconMark_Boss,0,0
81003011,490027,33,,4,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_02,9999,246,1,246,,246,,,,10000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,103,,,IconMark_Boss,0,0
81003012,490027,33,,5,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_03,9999,246,1,246,,246,,,,20000,,,,,,12,,,,,,,,,0,,0,6,0,0,0,0,103,,,IconMark_Boss,0,0
81003013,490027,33,,6,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_04,9999,246,1,246,,246,,,,50000,,,,,,12,,,,,,,,,0,,0,6,0,0,0,0,103,,,IconMark_Boss,0,0
81003021,420001,20,,9,12,12,6,3,3,,9,4,,0,707,Icon_Asset_Upgrade_01,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,103,,,IconMark_Boss,0,0
81003022,420002,3,,9,12,12,6,3,3,,9,4,,0,708,Icon_Asset_Upgrade_02,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,103,,,IconMark_Boss,0,0
81003031,480000,46,,1,12,12,6,3,3,,9,4,,0,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,50,148,,2000,,,,,,,,0,,,,5,,0,0,0,0,0,0,103,,,IconMark_Boss,0,0
81003032,480000,47,,1,12,12,6,3,3,,9,4,,0,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,50,148,,1600,,,,,,,,0,,,,5,,0,1,0,0,0,0,103,,,IconMark_Boss,0,0
81003034,480000,46,,2,12,12,6,3,3,,9,4,,0,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,100,488,,6700,,,,,,,,0,,,,5,,0,0,0,0,0,0,103,,,IconMark_Boss,0,0
81003035,480000,47,,2,12,12,6,3,3,,9,4,,0,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,100,488,,5100,,,,,,,,0,,,,5,,0,1,0,0,0,0,103,,,IconMark_Boss,0,0
81003037,480000,46,,3,12,12,6,3,3,,9,4,,0,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,750,1194,,15000,,,,,,,,0,,,,5,,0,0,0,0,0,0,103,,,IconMark_Boss,0,0
81003038,480000,47,,3,12,12,6,3,3,,9,4,,0,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,750,1194,,11000,,,,,,,,0,,,,5,,0,1,0,0,0,0,103,,,IconMark_Boss,0,0
81003040,480000,46,,4,12,12,6,3,3,,9,4,,1,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,1500,2998,,36000,,,,,,,,0,,,,5,,0,0,0,0,0,0,103,,,IconMark_Boss,0,0
81003041,480000,47,,4,12,12,6,3,3,,9,4,,1,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,1500,2998,,28000,,,,,,,,0,,,,5,,0,1,0,0,0,0,103,,,IconMark_Boss,0,0
81003043,480000,46,,5,12,12,6,3,3,,9,4,,1,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,2500,5997,,67000,,,,,,,,0,,,,5,,0,0,0,0,0,0,103,,,IconMark_Boss,0,0
81003044,480000,47,,5,12,12,6,3,3,,9,4,,1,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,2500,5997,,52000,,,,,,,,0,,,,5,,0,1,0,0,0,0,103,,,IconMark_Boss,0,0
81003046,480000,46,,6,12,12,6,3,3,,9,4,,1,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,5000,10000,,106000,,,,,,,,0,,,,5,,0,0,0,0,0,0,103,,,IconMark_Boss,0,0
81003047,480000,47,,6,12,12,6,3,3,,9,4,,1,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,5000,10000,,82000,,,,,,,,0,,,,5,,0,1,0,0,0,0,103,,,IconMark_Boss,0,0
81003101,400000,17,,9,12,12,6,3,3,,9,4,,1,710,Icon_Asset_Protector_01,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,103,,,IconMark_Boss,0,0
81003111,410001,19,,9,12,12,6,3,3,,9,4,,0,701,Icon_EnchantScroll_01,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,103,,,IconMark_Boss,0,0
81003112,410002,2,,9,12,12,6,3,3,,9,4,,0,702,Icon_EnchantScroll_02,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,103,,,IconMark_Boss,0,0
81003114,410011,6,,9,12,12,6,3,3,,9,4,,0,704,Icon_EnchantScroll_04,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,103,,,IconMark_Boss,0,0
81003115,410012,5,,9,12,12,6,3,3,,9,4,,0,705,Icon_EnchantScroll_05,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,103,,,IconMark_Boss,0,0
81004001,490026,32,,6,12,12,6,3,3,,9,4,,1,712,Icon_Transcendence_01,9999,246,1,246,,246,,,,50000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,104,,,IconMark_Player,0,0
81004011,490027,33,,4,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_02,9999,246,1,246,,246,,,,10000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,104,,,IconMark_Player,0,0
81004012,490027,33,,5,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_03,9999,246,1,246,,246,,,,20000,,,,,,12,,,,,,,,,0,,0,6,0,0,0,0,104,,,IconMark_Player,0,0
81004013,490027,33,,6,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_04,9999,246,1,246,,246,,,,50000,,,,,,12,,,,,,,,,0,,0,6,0,0,0,0,104,,,IconMark_Player,0,0
81004021,420001,20,,9,12,12,6,3,3,,9,4,,0,707,Icon_Asset_Upgrade_01,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,104,,,IconMark_Player,0,0
81004022,420002,3,,9,12,12,6,3,3,,9,4,,0,708,Icon_Asset_Upgrade_02,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,104,,,IconMark_Player,0,0
81004031,480000,46,,1,12,12,6,3,3,,9,4,,0,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,50,148,,2000,,,,,,,,0,,,,5,,0,0,0,0,0,0,104,,,IconMark_Player,0,0
81004032,480000,47,,1,12,12,6,3,3,,9,4,,0,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,50,148,,1600,,,,,,,,0,,,,5,,0,1,0,0,0,0,104,,,IconMark_Player,0,0
81004034,480000,46,,2,12,12,6,3,3,,9,4,,0,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,100,488,,6700,,,,,,,,0,,,,5,,0,0,0,0,0,0,104,,,IconMark_Player,0,0
81004035,480000,47,,2,12,12,6,3,3,,9,4,,0,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,100,488,,5100,,,,,,,,0,,,,5,,0,1,0,0,0,0,104,,,IconMark_Player,0,0
81004037,480000,46,,3,12,12,6,3,3,,9,4,,0,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,750,1194,,15000,,,,,,,,0,,,,5,,0,0,0,0,0,0,104,,,IconMark_Player,0,0
81004038,480000,47,,3,12,12,6,3,3,,9,4,,0,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,750,1194,,11000,,,,,,,,0,,,,5,,0,1,0,0,0,0,104,,,IconMark_Player,0,0
81004040,480000,46,,4,12,12,6,3,3,,9,4,,1,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,1500,2998,,36000,,,,,,,,0,,,,5,,0,0,0,0,0,0,104,,,IconMark_Player,0,0
81004041,480000,47,,4,12,12,6,3,3,,9,4,,1,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,1500,2998,,28000,,,,,,,,0,,,,5,,0,1,0,0,0,0,104,,,IconMark_Player,0,0
81004043,480000,46,,5,12,12,6,3,3,,9,4,,1,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,2500,5997,,67000,,,,,,,,0,,,,5,,0,0,0,0,0,0,104,,,IconMark_Player,0,0
81004044,480000,47,,5,12,12,6,3,3,,9,4,,1,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,2500,5997,,52000,,,,,,,,0,,,,5,,0,1,0,0,0,0,104,,,IconMark_Player,0,0
81004046,480000,46,,6,12,12,6,3,3,,9,4,,1,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,5000,10000,,106000,,,,,,,,0,,,,5,,0,0,0,0,0,0,104,,,IconMark_Player,0,0
81004047,480000,47,,6,12,12,6,3,3,,9,4,,1,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,5000,10000,,82000,,,,,,,,0,,,,5,,0,1,0,0,0,0,104,,,IconMark_Player,0,0
81004101,400000,17,,9,12,12,6,3,3,,9,4,,1,710,Icon_Asset_Protector_01,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,104,,,IconMark_Player,0,0
81004111,410001,19,,9,12,12,6,3,3,,9,4,,0,701,Icon_EnchantScroll_01,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,104,,,IconMark_Player,0,0
81004112,410002,2,,9,12,12,6,3,3,,9,4,,0,702,Icon_EnchantScroll_02,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,104,,,IconMark_Player,0,0
81004114,410011,6,,9,12,12,6,3,3,,9,4,,0,704,Icon_EnchantScroll_04,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,104,,,IconMark_Player,0,0
81004115,410012,5,,9,12,12,6,3,3,,9,4,,0,705,Icon_EnchantScroll_05,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,104,,,IconMark_Player,0,0
81005001,490026,32,,6,12,12,6,3,3,,9,4,,1,712,Icon_Transcendence_01,9999,246,1,246,,246,,,,50000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005011,490027,33,,4,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_02,9999,246,1,246,,246,,,,10000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005012,490027,33,,5,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_03,9999,246,1,246,,246,,,,20000,,,,,,12,,,,,,,,,0,,0,6,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005013,490027,33,,6,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_04,9999,246,1,246,,246,,,,50000,,,,,,12,,,,,,,,,0,,0,6,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005021,420001,20,,9,12,12,6,3,3,,9,4,,0,707,Icon_Asset_Upgrade_01,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005022,420002,3,,9,12,12,6,3,3,,9,4,,0,708,Icon_Asset_Upgrade_02,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005031,480000,46,,1,12,12,6,3,3,,9,4,,0,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,50,148,,2000,,,,,,,,0,,,,5,,0,0,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005032,480000,47,,1,12,12,6,3,3,,9,4,,0,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,50,148,,1600,,,,,,,,0,,,,5,,0,1,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005034,480000,46,,2,12,12,6,3,3,,9,4,,0,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,100,488,,6700,,,,,,,,0,,,,5,,0,0,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005035,480000,47,,2,12,12,6,3,3,,9,4,,0,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,100,488,,5100,,,,,,,,0,,,,5,,0,1,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005037,480000,46,,3,12,12,6,3,3,,9,4,,0,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,750,1194,,15000,,,,,,,,0,,,,5,,0,0,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005038,480000,47,,3,12,12,6,3,3,,9,4,,0,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,750,1194,,11000,,,,,,,,0,,,,5,,0,1,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005040,480000,46,,4,12,12,6,3,3,,9,4,,1,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,1500,2998,,36000,,,,,,,,0,,,,5,,0,0,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005041,480000,47,,4,12,12,6,3,3,,9,4,,1,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,1500,2998,,28000,,,,,,,,0,,,,5,,0,1,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005043,480000,46,,5,12,12,6,3,3,,9,4,,1,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,2500,5997,,67000,,,,,,,,0,,,,5,,0,0,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005044,480000,47,,5,12,12,6,3,3,,9,4,,1,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,2500,5997,,52000,,,,,,,,0,,,,5,,0,1,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005046,480000,46,,6,12,12,6,3,3,,9,4,,1,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,5000,10000,,106000,,,,,,,,0,,,,5,,0,0,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005047,480000,47,,6,12,12,6,3,3,,9,4,,1,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,5000,10000,,82000,,,,,,,,0,,,,5,,0,1,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005101,400000,17,,9,12,12,6,3,3,,9,4,,1,710,Icon_Asset_Protector_01,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005111,410001,19,,9,12,12,6,3,3,,9,4,,0,701,Icon_EnchantScroll_01,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005112,410002,2,,9,12,12,6,3,3,,9,4,,0,702,Icon_EnchantScroll_02,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005114,410011,6,,9,12,12,6,3,3,,9,4,,0,704,Icon_EnchantScroll_04,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81005115,410012,5,,9,12,12,6,3,3,,9,4,,0,705,Icon_EnchantScroll_05,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,105,,,IconMark_Magicalcreature,0,0
81006001,490026,32,,6,12,12,6,3,3,,9,4,,1,712,Icon_Transcendence_01,9999,246,1,246,,246,,,,50000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,501,,,IconMark_Stun,0,0
81006011,490027,33,,4,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_02,9999,246,1,246,,246,,,,10000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,501,,,IconMark_Stun,0,0
81006012,490027,33,,5,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_03,9999,246,1,246,,246,,,,20000,,,,,,12,,,,,,,,,0,,0,6,0,0,0,0,501,,,IconMark_Stun,0,0
81006013,490027,33,,6,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_04,9999,246,1,246,,246,,,,50000,,,,,,12,,,,,,,,,0,,0,6,0,0,0,0,501,,,IconMark_Stun,0,0
81006023,420003,1,,9,12,12,6,3,3,,9,4,,0,709,Icon_Asset_Upgrade_03,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,501,,,IconMark_Stun,0,0
81006033,480000,48,,1,12,12,6,3,3,,9,4,,0,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,50,148,,1600,,,,,,,,0,,,,5,,0,2,0,0,0,0,501,,,IconMark_Stun,0,0
81006036,480000,48,,2,12,12,6,3,3,,9,4,,0,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,100,488,,5100,,,,,,,,0,,,,5,,0,2,0,0,0,0,501,,,IconMark_Stun,0,0
81006039,480000,48,,3,12,12,6,3,3,,9,4,,0,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,750,1194,,11000,,,,,,,,0,,,,5,,0,2,0,0,0,0,501,,,IconMark_Stun,0,0
81006042,480000,48,,4,12,12,6,3,3,,9,4,,1,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,1500,2998,,28000,,,,,,,,0,,,,5,,0,2,0,0,0,0,501,,,IconMark_Stun,0,0
81006045,480000,48,,5,12,12,6,3,3,,9,4,,1,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,2500,5997,,52000,,,,,,,,0,,,,5,,0,2,0,0,0,0,501,,,IconMark_Stun,0,0
81006048,480000,48,,6,12,12,6,3,3,,9,4,,1,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,5000,10000,,82000,,,,,,,,0,,,,5,,0,2,0,0,0,0,501,,,IconMark_Stun,0,0
81006101,400000,17,,9,12,12,6,3,3,,9,4,,1,710,Icon_Asset_Protector_01,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,501,,,IconMark_Stun,0,0
81006113,410003,0,,9,12,12,6,3,3,,9,4,,0,703,Icon_EnchantScroll_03,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,501,,,IconMark_Stun,0,0
81006116,410013,4,,9,12,12,6,3,3,,9,4,,0,706,Icon_EnchantScroll_06,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,501,,,IconMark_Stun,0,0
81007001,490026,32,,6,12,12,6,3,3,,9,4,,1,712,Icon_Transcendence_01,9999,246,1,246,,246,,,,50000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,502,,,IconMark_Guard,0,0
81007011,490027,33,,4,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_02,9999,246,1,246,,246,,,,10000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,502,,,IconMark_Guard,0,0
81007012,490027,33,,5,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_03,9999,246,1,246,,246,,,,20000,,,,,,12,,,,,,,,,0,,0,6,0,0,0,0,502,,,IconMark_Guard,0,0
81007013,490027,33,,6,12,12,6,3,3,,9,4,,1,711,Icon_Transcendence_04,9999,246,1,246,,246,,,,50000,,,,,,12,,,,,,,,,0,,0,6,0,0,0,0,502,,,IconMark_Guard,0,0
81007023,420003,1,,9,12,12,6,3,3,,9,4,,0,709,Icon_Asset_Upgrade_03,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,502,,,IconMark_Guard,0,0
81007033,480000,48,,1,12,12,6,3,3,,9,4,,0,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,50,148,,1600,,,,,,,,0,,,,5,,0,2,0,0,0,0,502,,,IconMark_Guard,0,0
81007036,480000,48,,2,12,12,6,3,3,,9,4,,0,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,100,488,,5100,,,,,,,,0,,,,5,,0,2,0,0,0,0,502,,,IconMark_Guard,0,0
81007039,480000,48,,3,12,12,6,3,3,,9,4,,0,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,750,1194,,11000,,,,,,,,0,,,,5,,0,2,0,0,0,0,502,,,IconMark_Guard,0,0
81007042,480000,48,,4,12,12,6,3,3,,9,4,,1,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,1500,2998,,28000,,,,,,,,0,,,,5,,0,2,0,0,0,0,502,,,IconMark_Guard,0,0
81007045,480000,48,,5,12,12,6,3,3,,9,4,,1,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,2500,5997,,52000,,,,,,,,0,,,,5,,0,2,0,0,0,0,502,,,IconMark_Guard,0,0
81007048,480000,48,,6,12,12,6,3,3,,9,4,,1,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,5000,10000,,82000,,,,,,,,0,,,,5,,0,2,0,0,0,0,502,,,IconMark_Guard,0,0
81007101,400000,17,,9,12,12,6,3,3,,9,4,,1,710,Icon_Asset_Protector_01,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,502,,,IconMark_Guard,0,0
81007113,410003,0,,9,12,12,6,3,3,,9,4,,0,703,Icon_EnchantScroll_03,9999,246,,246,,246,,,,1000,,,,,,,,,,,,,,,5,,0,6,0,0,0,0,502,,,IconMark_Guard,0,0
