Id,SkillId,CollisionUnitGroup,CollisionUnitType,CollisionUnitParam,TargetType,EffectType,EffectParam,EffectGrowth1,EffectGrowth2,PointCount
1512011,151201,,6,,12,16,"0,0,10000,10000",,,
1512021,151202,,6,,12,16,"0,0,10000,10000",,,
1512031,151203,,6,,12,69,1512031,,,
1512041,151204,,6,,12,16,"0,0,10000,10000",,,
1512051,151205,,6,,12,16,"0,0,10000,10000",,,
1512061,151206,,6,,12,16,"0,0,10000,10000",,,
1513011,151301,,6,,12,16,"0,0,10000,10000",,,
1513021,151302,,6,,12,69,1513021,,,
1513031,151303,,6,,12,16,"0,0,10000,10000",,,
1513041,151304,,6,,12,16,"0,0,10000,10000",,,
1513051,151305,,6,,12,16,"0,0,10000,10000",,,
1513061,151306,,6,,12,16,"0,0,10000,10000",,,
1513071,151307,,6,,12,69,1513071,,,
1513081,151308,,6,,12,16,"0,0,10000,10000",,,
1513091,151309,,6,,12,16,"0,0,10000,10000",,,
1513101,151310,,6,,12,16,"0,0,10000,10000",,,
1514011,151401,,6,,12,16,"0,0,10000,10000",,,
1514021,151402,,6,,12,16,"0,0,10000,10000",,,
1514031,151403,,6,,12,16,"0,0,10000,10000",,,
1514041,151404,,6,,12,16,"0,0,10000,10000",,,
1514051,151405,,6,,12,69,1514051,,,
1515011,151501,,6,,12,16,"0,0,10000,10000",,,
1515021,151502,,6,,12,16,"0,0,10000,10000",,,
1515031,151503,,6,,12,16,"0,0,10000,10000",,,
1516011,151601,,6,,12,16,"0,0,10000,10000",,,
1516021,151602,,6,,12,16,"0,0,10000,10000",,,
1516031,151603,,6,,12,16,"0,0,10000,10000",,,
1516041,151604,,6,,12,16,"0,0,10000,10000",,,
1516051,151605,,6,,12,16,"0,0,10000,10000",,,
1517011,151701,,6,,12,16,"0,0,10000,10000",,,
1517021,151702,,6,,12,16,"0,0,10000,10000",,,
1517031,151703,,6,,12,16,"0,0,10000,10000",,,
1517041,151704,,6,,12,16,"0,0,10000,10000",,,
1517051,151705,,6,,12,16,"0,0,10000,10000",,,
1517061,151706,,6,,12,16,"0,0,10000,10000",,,
1518011,151801,,6,,12,16,"0,0,10000,10000",,,
1518021,151802,,6,,12,16,"0,0,10000,10000",,,
1518031,151803,,6,,12,69,1518031,,,
1519011,151901,,6,,12,16,"0,0,10000,10000",,,
1519021,151902,,6,,12,69,1519021,,,
1520011,152001,,6,,12,16,"0,0,10000,10000",,,
1520021,152002,,6,,12,16,"0,0,10000,10000",,,
1520031,152003,,6,,12,16,"0,0,10000,10000",,,
1521011,152101,,6,,12,16,"0,0,10000,10000",,,
1521021,152102,,6,,12,16,"0,0,10000,10000",,,
1521031,152103,,6,,12,16,"0,0,10000,10000",,,
1530011,153001,,6,,12,16,"0,0,10000,10000",,,
1530021,153002,,6,,12,16,"0,0,10000,10000",,,
1530031,153003,,6,,12,16,"0,0,10000,10000",,,
7204111,720411,,6,,12,17,"0,0,65000,65000",,,
7204121,720412,,6,,12,17,"0,0,70000,70000",,,
7204131,720413,,6,,12,17,"0,0,75000,75000",,,
720421,72042,,6,,12,17,"0,0,80000,80000",,,
7204311,720431,,6,,12,47,7204311,,,
7204312,720431,,6,,12,45,"0,0,768000,768000",,,
7204321,720432,,6,,12,47,7204321,,,
7204322,720432,,6,,12,45,"0,0,1632000,1632000",,,
7204331,720433,,6,,12,47,7204331,,,
7204332,720433,,6,,12,45,"0,0,2112000,2112000",,,
720441,72044,,6,,12,69,720441,,,
720451,72045,,6,,12,8,720451,,,
720461,72046,,6,,12,8,720461,,,
720471,72047,,6,,12,16,"0,0,80000,80000",,,
720472,72047,,6,,12,8,720472,,,
720481,72048,,6,,12,16,"0,0,60000,60000",,,
720482,72048,,6,,12,8,720482,,,
720511,72051,,6,,12,84,,,,
720521,72052,,6,,12,8,720461,,,
720531,72053,,6,,12,8,720461,,,
720541,72054,,6,,12,84,,,,
720551,72055,,6,,12,84,,,,
720561,72056,,6,,12,84,,,,
720571,72057,,6,,12,84,,,,
720581,72058,,6,,12,84,,,,
720591,72059,,6,,12,84,,,,
720601,72060,,6,,12,84,,,,
502031,50203,,6,,12,16,"0,0,20000,20000",,,
741341,74134,,6,,12,16,"0,0,40000,40000",1,1,
741342,74134,,6,,12,8,741341,,,
741343,74134,,6,,12,8,741342,,,
741351,74135,,6,,12,8,741351,,,
741352,74135,,6,,12,8,7413511,,,
741361,74136,,6,,12,47,741352,,,
741371,74137,,6,,12,84,,,,
601361,60136,,6,,12,16,"0,0,10000,10000",,,
601362,60136,,6,,12,8,60136,,,
601371,60137,,6,,12,16,"0,0,10000,10000",,,
601372,60137,,6,,12,8,60137,,,
601481,60148,,6,,12,16,"0,0,18700,18700",1,1,
601491,60149,,6,,12,16,"0,0,18000,18000",1,1,
601501,60150,,6,,12,16,"0,0,21600,21600",1,1,
601511,60151,,6,,12,16,"0,0,18000,18000",1,1,
601521,60152,,6,,12,16,"0,0,22200,22200",1,1,
501921,50192,,6,,12,16,"0,0,18000,18000",,,
601231,60123,,6,,12,16,"0,0,21600,21600",,,
501931,50193,,6,,12,16,"0,0,18000,18000",,,
601241,60124,,6,,12,16,"0,0,31000,31000",,,
601251,60125,,6,,12,16,"0,0,37600,37600",,,
601252,60125,,6,,12,47,601252,,,
501941,50194,,6,,12,16,"0,0,18000,18000",,,
501951,50195,,6,,12,16,"0,0,18000,18000",,,
501961,50196,,6,,12,16,"0,0,18000,18000",,,
601261,60126,,6,,12,69,601261,,,
501971,50197,,6,,12,16,"0,0,18000,18000",,,
502091,50209,,6,,12,16,"0,0,18000,18000",,,
601271,60127,,6,,12,16,"0,0,32000,32000",,,
601281,60128,,6,,12,16,"0,0,25700,25700",,,
501981,50198,,6,,12,16,"0,0,18000,18000",,,
601291,60129,,6,,12,16,"0,0,30000,30000",,,
501991,50199,,6,,12,16,"0,0,18000,18000",,,
601301,60130,,6,,12,16,"0,0,37600,37600",,,
502001,50200,,6,,12,16,"0,0,18000,18000",,,
601311,60131,,6,,12,16,"0,0,30000,30000",,,
502011,50201,,6,,12,16,"0,0,18000,18000",,,
601321,60132,,6,,12,16,"0,0,30000,30000",,,
601351,60135,,6,,12,16,"0,0,30000,30000",,,
502021,50202,,6,,12,16,"0,0,18000,18000",,,
601331,60133,,6,,12,16,"0,0,30000,30000",,,
601341,60134,,6,,12,16,"0,0,30000,30000",,,
502041,50204,,6,,12,16,"0,0,18000,18000",,,
601381,60138,,6,,12,16,"0,0,36000,36000",,,
601391,60139,,6,,12,69,601391,,,
502051,50205,,6,,12,16,"0,0,18000,18000",,,
601401,60140,,6,,12,16,"0,0,38400,38400",,,
601402,60140,,6,,12,8,601402,,,
601411,60141,,6,,12,16,"0,0,21600,21600",,,
601412,60141,,6,,12,8,601412,,,
502061,50206,,6,,12,16,"0,0,15300,15300",,,
601421,60142,,6,,12,16,"0,0,20000,20000",,,
601431,60143,,6,,12,16,"0,0,29400,29400",,,
502071,50207,,6,,12,16,"0,0,18000,18000",,,
601441,60144,,6,,12,69,601441,,,
601451,60145,,6,,12,47,601451,,,
502081,50208,,6,,12,16,"0,0,17300,17300",,,
601461,60146,,6,,12,16,"0,0,30000,30000",,,
601462,60146,,6,,12,8,601462,,,
601471,60147,,6,,12,16,"0,0,29600,29600",,,
601472,60147,,6,,12,8,601472,,,
502101,50210,,6,,12,16,"0,0,14000,14000",,,
601531,60153,,6,,12,16,"0,0,21600,21600",,,
502111,50211,,6,,12,16,"0,0,18000,18000",,,
601541,60154,,6,,12,16,"0,0,23200,23200",,,
601551,60155,,6,,12,16,"0,0,22000,22000",,,
502121,50212,,6,,12,16,"0,0,17300,17300",,,
601561,60156,,6,,12,16,"0,0,30000,30000",,,
601,601,,6,,12,8,601,,,
602,602,,6,,12,8,602,,,
502131,50213,,6,,12,16,"0,0,25000,25000",,,
601571,60157,,6,,12,16,"0,0,30000,30000",,,
502141,50214,,6,,12,16,"0,0,25000,25000",,,
502151,50215,,6,,12,16,"0,0,18000,18000",,,
502161,50216,,6,,12,69,50003,,,
502181,50218,,6,,12,16,"0,0,25000,25000",,,
502191,50219,,6,,12,16,"0,0,18000,18000",,,
502201,50220,,6,,12,16,"0,0,18000,18000",,,
502211,50221,,6,,12,69,50221,,,
502221,50222,,6,,12,16,"0,0,19300,19300",,,
502231,50223,,6,,12,16,"0,0,19300,19300",,,
502232,50223,,6,,12,8,50223,,,
502241,50224,,6,,12,69,50224,,,
601581,60158,,6,,12,16,"0,0,30000,30000",,,
601591,60159,,6,,12,16,"0,0,42000,42000",,,
601601,60160,,6,,12,16,"0,0,21600,21600",,,
601611,60161,,6,,12,16,"0,0,21600,21600",,,
601612,60161,,6,,12,8,601612,,,
601621,60162,,6,,12,47,601621,1,1,
601631,60163,,6,,12,19,25000,,,
601632,60163,,6,,12,25,,,,
601641,60164,,6,,12,16,"0,0,10000,10000",,,
601642,60164,,6,,12,8,601642,,,
601651,60165,,6,,12,47,601651,,,
601671,60167,,6,,12,16,"0,0,30000,30000",,,
601681,60168,,6,,12,16,"0,0,30000,30000",,,
601691,60169,,6,,12,16,"0,0,30000,30000",,,
601701,60170,,6,,12,16,"0,0,20000,20000",,,
601711,60171,,6,,12,69,50005,,,
601721,60172,,6,,12,16,"0,0,21600,21600",,,
601722,60172,,6,,12,8,601722,,,
601741,60174,,6,,12,16,"0,0,20000,20000",,,
601742,60174,,6,,12,8,601742,,,
601751,60175,,6,,12,8,601751,,,
601771,60177,,6,,12,47,60177,,,
601781,60178,,6,,12,8,601781,,,
601791,60179,,6,,12,16,"0,0,18000,18000",1,1,
601801,60180,,6,,12,16,"0,0,18000,18000",1,1,
601811,60181,,6,,12,16,"0,0,10000,10000",1,1,
601821,60182,,6,,12,16,"0,0,18700,18700",1,1,
601831,60183,,6,,12,16,"0,0,18000,18000",1,1,
601841,60184,,6,,12,16,"0,0,18700,18700",1,1,
601851,60185,,6,,12,16,"0,0,18000,18000",1,1,
601861,60186,,6,,12,16,"0,0,20000,20000",,,
601871,60187,,6,,12,16,"0,0,22200,22200",1,1,
601881,60188,,6,,12,16,"0,0,24000,24000",1,1,
601901,60190,,6,,12,19,130000,,,
601902,60190,,6,,12,25,,,,
2000011,200001,,6,,12,37,"500,500",1,1,
2100011,210001,,6,,12,32,"200,200",1,1,
8010441,8010441,,6,,12,47,8010441,,,
8010461,8010461,,6,,12,8,8010461,,,
8010471,801047,,6,,12,8,801047,,,
8010472,801048,,6,,12,8,801048,,,
93506,93506,,6,,12,8,93506,,,
944091,94409,,6,,12,8,94409,,,
944071,94407,,6,,12,16,"0,0,10000,10000",,,
805000,805000,,6,,12,47,805000,,,
805001,805001,,6,,12,47,805001,,,
805002,805002,,6,,12,47,805002,,,
805003,805003,,6,,12,47,805003,,,
805004,805004,,6,,12,16,"0,0,20000,20000",,,
741131,74113,,6,,12,47,74113,,,
741132,74113,,6,,12,16,"0,0,35000,35000",,,
741141,74114,,6,,12,8,741141,,,
741142,74114,,6,,12,16,"0,0,40000,40000",,,
741151,74115,,6,,12,16,"0,0,30000,30000",,,
741161,74116,,6,,12,16,"0,0,60000,60000",,,
741171,74117,,6,,12,8,741171,,,
741181,74118,,6,,12,16,"0,0,18000,18000",,,
741191,74119,,6,,12,8,741191,,,
741201,74120,,6,,12,20,"3000,3000,1",,,
7411611,741161,,6,,12,8,7411912,,,
4110011,411001,,6,,12,16,"0,0,16300,16300",,,
4110021,411002,,6,,12,16,"0,0,25000,25000",,,
4110051,411005,,6,,12,16,"0,0,45000,45000",,,
4110053,411005,,6,,12,8,411005,,,
4110061,411006,4110061,4,"""minRadius"":700, ""maxRadius"":1000",1,17,"0,0,45000,45000",,,
4110062,411006,4110061,4,"""minRadius"":700, ""maxRadius"":1000",1,8,411005,,,
4110063,411006,4110062,0,"""radius"":400",1,17,"0,0,45000,45000",,,
4110064,411006,4110062,0,"""radius"":400",1,8,411005,,,
4110072,411007,,6,,12,17,"0,0,49000,49000",,,
4110073,411007,,6,,12,8,411005,,,
4110083,411008,,6,,12,149,"411005,3",,,
4110091,411009,,6,,12,163,3010205,,,
4110101,411010,,6,,12,8,411010,,,
4110111,411011,,6,,12,8,"411011,0,1",,,
4110121,411012,,6,,12,19,20000,,,
4110122,411012,,6,,12,25,,,,
4110151,411015,,6,,12,50,500,,,
4110153,411015,,6,,12,149,"4130212,1",,,
4110154,411015,,6,,12,149,"4130213,1",,,
4110161,411016,,6,,12,8,413016,,,
4110171,411017,,6,,12,16,"0,0,30000,30000",,,
4110172,411017,,6,,12,17,"0,0,30000,30000",,,
4110173,411017,,6,,12,149,"411018,5",,,
4110181,411018,,6,,12,17,"0,0,43000,43000",,,
4110182,411018,,6,,12,8,"411018,0,0,2",,,
4110191,411019,4110191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,"0,0,45000,45000",,,
4110192,411019,4110191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,411018,,,
4110193,411019,4110192,5,"""left"":800, ""right"":800, ""front"":200, ""back"":200",1,17,"0,0,45000,45000",,,
4110194,411019,4110192,5,"""left"":800, ""right"":800, ""front"":200, ""back"":200",1,8,411018,,,
4110201,411020,4110201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,"0,0,45000,45000",,,
4110202,411020,4110201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,411018,,,
4110203,411020,4110202,5,"""left"":800, ""right"":800, ""front"":200, ""back"":200",1,17,"0,0,45000,45000",,,
4110204,411020,4110202,5,"""left"":800, ""right"":800, ""front"":200, ""back"":200",1,8,411018,,,
41102102,411021,,6,,12,8,"4130212,0,0,3",,,
41102103,411021,,6,,12,8,"4130213,0,0,3",,,
4110221,411022,,6,,12,16,"0,0,40000,40000",,,
4110222,411022,,6,,12,8,1002,,,
4110251,411025,,6,,12,47,"411004,800,1,0,360",,,
4110252,411025,,6,,12,47,"411004,800,1,0,360",,,
4110253,411025,,6,,12,47,"411004,800,1,0,360",,,
4110281,411028,,6,,12,149,"411011,1",,,
4110361,411036,,6,,12,8,411036,,,
4110371,411037,,6,,12,8,411037,,,
4110381,411038,,6,,12,8,411038,,,
4110421,411042,4110421,4,"""minRadius"":700, ""maxRadius"":1000",1,17,"0,0,45000,45000",,,
4110422,411042,4110421,4,"""minRadius"":700, ""maxRadius"":1000",1,8,411005,,,
4110423,411042,4110422,0,"""radius"":400",1,17,"0,0,45000,45000",,,
4110424,411042,4110422,0,"""radius"":400",1,8,411005,,,
4120051,412005,,6,,12,16,"0,0,45000,45000",,,
4120053,412005,,6,,12,8,412005,,,
4120061,412006,4120061,4,"""minRadius"":700, ""maxRadius"":1000",1,17,"0,0,45000,45000",,,
4120062,412006,4120061,4,"""minRadius"":700, ""maxRadius"":1000",1,8,412005,,,
4120063,412006,4120062,0,"""radius"":400",1,17,"0,0,45000,45000",,,
4120064,412006,4120062,0,"""radius"":400",1,8,412005,,,
4120072,412007,,6,,12,17,"0,0,49000,49000",,,
4120073,412007,,6,,12,8,412005,,,
4120083,412008,,6,,12,149,"412005,3",,,
4120091,412009,,6,,12,163,3011205,,,
4120101,412010,,6,,12,8,412010,,,
4120111,412011,,6,,12,8,"412011,0,1",,,
4120121,412012,,6,,12,19,40000,,,
4120122,412012,,6,,12,25,,,,
4120151,412015,,6,,12,50,500,,,
4120153,412015,,6,,12,149,"4130212,1",,,
4120154,412015,,6,,12,149,"4130213,1",,,
4120161,412016,,6,,12,8,413016,,,
4120171,412017,,6,,12,16,"0,0,30000,30000",,,
4120172,412017,,6,,12,17,"0,0,30000,30000",,,
4120173,412017,,6,,12,149,"412018,5",,,
4120181,412018,,6,,12,17,"0,0,43000,43000",,,
4120182,412018,,6,,12,8,"412018,0,0,2",,,
4120191,412019,4120191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,"0,0,45000,45000",,,
4120192,412019,4120191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,412018,,,
4120193,412019,4120192,5,"""left"":800, ""right"":800, ""front"":200, ""back"":200",1,17,"0,0,45000,45000",,,
4120194,412019,4120192,5,"""left"":800, ""right"":800, ""front"":200, ""back"":200",1,8,412018,,,
4120201,412020,4120201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,"0,0,45000,45000",,,
4120202,412020,4120201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,412018,,,
4120203,412020,4120202,5,"""left"":800, ""right"":800, ""front"":200, ""back"":200",1,17,"0,0,45000,45000",,,
4120204,412020,4120202,5,"""left"":800, ""right"":800, ""front"":200, ""back"":200",1,8,412018,,,
41202102,412021,,6,,12,8,"4130212,0,0,3",,,
41202103,412021,,6,,12,8,"4130213,0,0,3",,,
4120221,412022,,6,,12,16,,,,
4120222,412022,,6,,12,8,1002,,,
4120251,412025,,6,,12,47,"412004,800,1,0,360",,,
4120252,412025,,6,,12,47,"412004,800,1,0,360",,,
4120253,412025,,6,,12,47,"412004,800,1,0,360",,,
4120281,412028,,6,,12,149,"412011,1",,,
4120361,412036,,6,,12,8,412036,,,
4120371,412037,,6,,12,8,412037,,,
4120381,412038,,6,,12,8,412038,,,
4120421,412042,4120421,4,"""minRadius"":700, ""maxRadius"":1000",1,17,"0,0,45000,45000",,,
4120422,412042,4120421,4,"""minRadius"":700, ""maxRadius"":1000",1,8,412005,,,
4120423,412042,4120422,0,"""radius"":400",1,17,"0,0,45000,45000",,,
4120424,412042,4120422,0,"""radius"":400",1,8,412005,,,
4130021,413002,,6,,12,8,413002,,,
4130031,413003,,6,,12,16,"0,0,30000,30000",,,
4130032,413003,,6,,12,8,1002,,,
4130051,413005,,6,,12,16,"0,0,45000,45000",,,
4130053,413005,,6,,12,8,413005,,,
4130061,413006,4130061,4,"""minRadius"":700, ""maxRadius"":1000",1,17,"0,0,45000,45000",,,
4130062,413006,4130061,4,"""minRadius"":700, ""maxRadius"":1000",1,8,413005,,,
4130063,413006,4130062,0,"""radius"":400",1,17,"0,0,45000,45000",,,
4130064,413006,4130062,0,"""radius"":400",1,8,413005,,,
4130072,413007,,6,,12,17,"0,0,49000,49000",,,
4130073,413007,,6,,12,8,413005,,,
4130083,413008,,6,,12,149,"413005,5",,,
4130091,413009,,6,,12,163,3012205,,,
4130101,413010,,6,,12,8,413010,,,
4130111,413011,,6,,12,8,"413011,0,1",,,
4130121,413012,,6,,12,19,60000,,,
4130122,413012,,6,,12,25,,,,
4130123,413012,,6,,12,47,413012,,,
4130131,413013,,6,,12,16,"0,0,15000,15000",,,
4130132,413013,,6,,12,8,413013,,,
4130151,413015,,6,,12,50,500,,,
4130153,413015,,6,,12,149,"4130212,1",,,
4130154,413015,,6,,12,149,"4130213,1",,,
4130161,413016,,6,,12,8,413016,,,
4130171,413017,,6,,12,16,"0,0,30000,30000",,,
4130172,413017,,6,,12,17,"0,0,30000,30000",,,
4130173,413017,,6,,12,149,"413018,5",,,
4130181,413018,,6,,12,17,"0,0,43000,43000",,,
4130182,413018,,6,,12,8,"413018,0,0,2",,,
4130191,413019,4130191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,"0,0,45000,45000",,,
4130192,413019,4130191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,413018,,,
4130193,413019,4130192,5,"""left"":800, ""right"":800, ""front"":200, ""back"":200",1,17,"0,0,45000,45000",,,
4130194,413019,4130192,5,"""left"":800, ""right"":800, ""front"":200, ""back"":200",1,8,413018,,,
4130201,413020,4130201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,"0,0,45000,45000",,,
4130202,413020,4130201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,413018,,,
4130203,413020,4130202,5,"""left"":800, ""right"":800, ""front"":200, ""back"":200",1,17,"0,0,45000,45000",,,
4130204,413020,4130202,5,"""left"":800, ""right"":800, ""front"":200, ""back"":200",1,8,413018,,,
41302102,413021,,6,,12,8,"4130212,0,0,3",,,
41302103,413021,,6,,12,8,"4130213,0,0,3",,,
4130221,413022,,6,,12,16,"0,0,40000,40000",,,
4130222,413022,,6,,12,8,1002,,,
4130231,413023,,6,,12,47,413023,,,
4130241,413024,,6,,12,16,"0,0,22500,22500",,,
4130242,413024,,6,,12,17,"0,0,22500,22500",,,
4130243,413024,,6,,12,8,413018,,,
4130251,413025,,6,,12,47,"413004,800,1,0,360",,,
4130252,413025,,6,,12,47,"413004,800,1,0,360",,,
4130253,413025,,6,,12,47,"413004,800,1,0,360",,,
4130272,413027,,6,,12,8,4130272,,,
4130281,413028,,6,,12,149,"413011,1",,,
4130292,413029,,6,,12,149,"4130212,1",,,
4130293,413029,,6,,12,149,"4130213,1",,,
4130301,413030,,6,,12,8,413016,,,
4130321,413032,,6,,12,84,,,,
4130341,413034,,6,,12,8,413034,,,
4130351,413035,,6,,12,8,1004,,,
4130361,413036,,6,,12,8,413036,,,
4130371,413037,,6,,12,8,413037,,,
4130381,413038,,6,,12,8,413038,,,
4130391,413039,,6,,12,47,"413012,600,1,0,360",,,
4130401,413040,,6,,12,8,413016,,,
4130411,413041,,6,,12,8,413041,,,
4130421,413042,4130421,4,"""minRadius"":700, ""maxRadius"":1000",1,17,"0,0,45000,45000",,,
4130422,413042,4130421,4,"""minRadius"":700, ""maxRadius"":1000",1,8,413005,,,
4130423,413042,4130422,0,"""radius"":400",1,17,"0,0,45000,45000",,,
4130424,413042,4130422,0,"""radius"":400",1,8,413005,,,
4140021,414002,,6,,12,8,414002,,,
4140031,414003,,6,,12,16,"0,0,30000,30000",,,
4140032,414003,,6,,12,8,1002,,,
4140051,414005,,6,,12,16,"0,0,45000,45000",,,
4140053,414005,,6,,12,8,414005,,,
4140061,414006,4130061,4,"""minRadius"":700, ""maxRadius"":1000",1,17,"0,0,45000,45000",,,
4140062,414006,4130061,4,"""minRadius"":700, ""maxRadius"":1000",1,8,414005,,,
4140063,414006,4130062,0,"""radius"":400",1,17,"0,0,45000,45000",,,
4140064,414006,4130062,0,"""radius"":400",1,8,414005,,,
4140072,414007,,6,,12,17,"0,0,49000,49000",,,
4140073,414007,,6,,12,8,414005,,,
4140083,414008,,6,,12,149,"414005,5",,,
4140091,414009,,6,,12,163,3013205,,,
4140101,414010,,6,,12,8,414010,,,
4140111,414011,,6,,12,8,"414011,0,1",,,
4140121,414012,,6,,12,19,80000,,,
4140122,414012,,6,,12,25,,,,
4140123,414012,,6,,12,47,414012,,,
4140131,414013,,6,,12,16,"0,0,15000,15000",,,
4140132,414013,,6,,12,8,414013,,,
4140151,414015,,6,,12,50,500,,,
4140153,414015,,6,,12,149,"4130212,1",,,
4140154,414015,,6,,12,149,"4130213,1",,,
4140161,414016,,6,,12,8,414016,,,
4140171,414017,,6,,12,16,"0,0,30000,30000",,,
4140172,414017,,6,,12,17,"0,0,30000,30000",,,
4140173,414017,,6,,12,149,"414018,5",,,
4140181,414018,,6,,12,17,"0,0,43000,43000",,,
4140182,414018,,6,,12,8,"414018,0,0,2",,,
4140191,414019,4130191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,"0,0,45000,45000",,,
4140192,414019,4130191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,414018,,,
4140193,414019,4130192,5,"""left"":800, ""right"":800, ""front"":200, ""back"":200",1,17,"0,0,45000,45000",,,
4140194,414019,4130192,5,"""left"":800, ""right"":800, ""front"":200, ""back"":200",1,8,414018,,,
4140201,414020,4130201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,"0,0,45000,45000",,,
4140202,414020,4130201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,414018,,,
4140203,414020,4130202,5,"""left"":800, ""right"":800, ""front"":200, ""back"":200",1,17,"0,0,45000,45000",,,
4140204,414020,4130202,5,"""left"":800, ""right"":800, ""front"":200, ""back"":200",1,8,414018,,,
41402102,414021,,6,,12,8,"4130212,0,0,3",,,
41402103,414021,,6,,12,8,"4130213,0,0,3",,,
4140221,414022,,6,,12,16,"0,0,40000,40000",,,
4140222,414022,,6,,12,8,1002,,,
4140231,414023,,6,,12,47,414023,,,
4140241,414024,,6,,12,16,"0,0,22500,22500",,,
4140242,414024,,6,,12,17,"0,0,22500,22500",,,
4140243,414024,,6,,12,8,414018,,,
4140251,414025,,6,,12,47,"414004,800,1,0,360",,,
4140252,414025,,6,,12,47,"414004,800,1,0,360",,,
4140253,414025,,6,,12,47,"414004,800,1,0,360",,,
4140281,414028,,6,,12,149,"414011,1",,,
4140361,414036,,6,,12,8,414036,,,
4140371,414037,,6,,12,8,414037,,,
4140381,414038,,6,,12,8,414038,,,
4140391,414039,,6,,12,47,"414012,600,1,0,360",,,
4140411,414041,,6,,12,8,414041,,,
4140421,414042,4130421,4,"""minRadius"":700, ""maxRadius"":1000",1,17,"0,0,45000,45000",,,
4140422,414042,4130421,4,"""minRadius"":700, ""maxRadius"":1000",1,8,414005,,,
4140423,414042,4130422,0,"""radius"":400",1,17,"0,0,45000,45000",,,
4140424,414042,4130422,0,"""radius"":400",1,8,414005,,,
4140431,414043,,6,,12,8,414043,,,
4140441,414044,,6,,12,20,100000,,,
4140451,414045,,6,,12,8,414005,,,
4010011,401001,,6,,12,16,"0,0,18000,18000",,,
4010021,401002,,6,,12,16,"0,0,18000,18000",,,
4010031,401003,,6,,12,16,"0,0,22000,22000",,,
4010041,401004,,6,,12,16,"0,0,18000,18000",,,
4010051,401005,,6,,12,17,"0,0,18700,18700",,,
4010061,401006,,6,,12,17,"0,0,30000,30000",,,
4010062,401006,,6,,12,8,4010062,,,
4010071,401007,,6,,12,16,"0,0,22000,22000",,,
4010081,401008,,6,,12,47,401008,,,
4010091,401009,,6,,12,8,401009,,,
4010101,401010,,6,,12,8,401010,,,
4010111,401011,,6,,12,17,"0,0,10,10",,,
4010112,401011,,6,,12,25,,,,
4010121,401012,,6,,12,8,401211,,,
4010161,401016,,6,,12,47,401016,,,
4010162,401016,,6,,12,25,,,,
4010131,401013,,6,,12,8,401013,,,
4010141,401014,,6,,12,8,401014,,,
4010151,401015,,6,,12,8,401015,,,
4010191,401019,,6,,12,16,"0,0,23000,23000",,,
4010241,401024,,6,,12,47,401023,,,
4010251,401025,,6,,12,16,"0,0,30000,30000",,,
4030021,403002,,6,,12,16,"0,0,22000,22000",,,
4011011,401101,,6,,12,16,"0,0,65000,65000",,,
4011032,401103,,6,,12,8,4011032,,,
4011033,401103,,6,,12,8,4010202,,,
4011041,401104,,6,,12,164,25000,,,
4011042,401104,,6,,12,8,4011042,,,
4011051,401105,,6,,12,164,50000,,,
4011052,401105,,6,,12,8,4011042,,,
4011061,401106,,6,,12,164,100000,,,
4011062,401106,,6,,12,8,4011042,,,
4011071,401107,,6,,12,164,70000,,,
4011072,401107,,6,,12,8,4011042,,,
4011081,401108,,6,,12,164,150000,,,
4011082,401108,,6,,12,8,4011042,,,
4011131,401113,,6,,12,164,100000,,,
4011132,401113,,6,,12,8,4011042,,,
4011022,401102,,6,,12,8,4011022,,,
4011091,401109,,6,,12,47,4011021,,,
4011092,401109,,6,,12,8,4011092,,,
4012011,401201,,6,,12,25,,,,
4012021,401202,,6,,12,16,"0,0,55000,55000",,,
4012022,401202,,6,,12,8,4012022,,,
4012031,401203,,6,,12,16,"0,0,55000,55000",,,
4012032,401203,,6,,12,8,4012022,,,
4012041,401204,,6,,12,84,,,,
4012051,401205,,6,,12,8,4012051,,,
4012071,401207,,6,,12,84,,,,
4012101,401210,,6,,12,47,401210,,,
4012102,401210,,6,,12,17,"0,0,65000,65000,4012022,7000",,,
4012103,401210,,6,,12,149,"4012022,5",,,
4012104,401210,,6,,12,25,,,,
4012111,401211,,6,,12,8,401211,,,
4012161,401216,,6,,12,84,,,,
4012171,401217,,6,,12,8,401217,,,
