Id,NameEN,Grade,Type,InteractionType,ScaleFactor,VisibleLevel,Level,BasicAttackSkillInfoIdList,CreateSkillInfoId,IgnoreHitAnim,Aggressive,Movable,Rotatable,IsMonster,SpawnAnim,DisableSpawnVFX,SpawnVFX,HitFX,HitSocket,HitSound,BP_Name,IconTexture,IconTexture_discovered,QuestOnly,AppearanceScenePlay,IsBoss,MonsterCoreItemInfoId,RaceType,RaceIconPath,JobIconPath,CutSceneType,UseMatineeActor,MonsterType,MonsterGrade,InteractionVoiceID,QuestFinishVoiceID,IconTexture2,IconTitle,MinimapMark
220526,TurekOrcSkirmisher,0,14,24,1,1,46,50043,,0,1,1,1,1,,0,,,,,BP_TurekOrcSkirmisher,Icon_MonsterCore_TurekOrcSkirmisher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Walker,S,1,5,7,0,0,,,0
220527,TurekOrcGeneral,0,14,24,1.5,1,48,50042,,0,1,1,1,1,,0,,,,,BP_TurekOrcGeneral,Icon_MonsterCore_TurekOrcGeneral,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,4,7,0,0,,,0
220528,TurekOrcGeneral_Darkness,0,14,24,1.5,1,48,50042,,0,1,1,1,1,,0,,,,,BP_TurekOrcGeneral_Darkness,Icon_MonsterCore_TurekOrcGeneral,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,,1,4,7,0,0,,,0
220530,TurekOrcGeneral,0,14,24,1,1,48,50042,,0,1,1,1,1,,0,,,,,BP_TurekOrcGeneral,Icon_MonsterCore_TurekOrcGeneral,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
220533,NeerCrawler,0,14,24,1,1,38,50097,,0,1,1,1,1,,0,,,,,BP_NeerCrawler,Icon_MonsterCore_NeerCrawler,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Walker,S,1,5,7,0,0,,,0
220536,WildCouger,0,14,24,1,1,42,50048,,0,1,1,1,1,,0,,,,,BP_WildCouger,Icon_MonsterCore_WildCouger,1,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
220544,OlMahumScout,0,14,24,1,1,42,50025,,0,1,1,1,1,,0,,,,,BP_OlMahumScout,Icon_MonsterCore_OlMahumScout,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
220545,SkeletonArcher,0,14,24,1,1,34,50045,,0,1,1,1,1,,0,,,,,BP_SkeletonArcher,Icon_MonsterCore_SkeletonArcher,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
220546,TurekOrcSkirmisher,0,14,24,1,1,48,50043,,0,1,1,1,1,,0,,,,,BP_TurekOrcSkirmisher,Icon_MonsterCore_TurekOrcSkirmisher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Walker,S,1,5,7,0,0,,,0
220547,Snipe,0,14,24,1,1,42,50031,,0,1,1,1,1,,0,,,,,BP_Snipe,Icon_MonsterCore_Snipe,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,S,1,5,7,0,0,,,0
220548,Skeleton,0,14,24,1.5,1,38,50044,,0,1,1,1,1,,0,,,,,BP_Skeleton,Icon_MonsterCore_Skeleton,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Guard,S,1,4,7,0,0,,,0
220549,DarkAssociation,0,14,24,1,1,38,50103,,0,1,1,1,1,,0,,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,15,16,,,0
220550,NeerCrawler,0,14,24,1,1,38,50097,,0,1,1,1,1,,0,,,,,BP_NeerCrawler,Icon_MonsterCore_NeerCrawler,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Walker,S,1,5,7,0,0,,,0
220551,Skeleton,0,14,24,1.5,1,40,50044,,0,1,1,1,1,,0,,,,,BP_Skeleton,Icon_MonsterCore_Skeleton,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Guard,S,1,4,7,0,0,,,0
220552,DarkAssociation,0,14,24,1,1,40,50103,,0,1,1,1,1,,0,,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,15,16,,,0
220555,TurekOrcArcher,0,14,24,1,1,48,50041,,0,1,1,1,1,,0,,,,,BP_TurekOrcArcher,Icon_MonsterCore_TurekOrcArcher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
220560,DeathFire,0,14,24,1.5,1,44,50038,,0,1,1,1,1,,0,,,,,BP_DeathFire,Icon_MonsterCore_DeathFire,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Fighter,M,1,4,7,0,0,,,0
220562,Succubus,0,14,24,1,1,44,50062,,0,1,1,1,1,,0,,,,,BP_Succubus,Icon_MonsterCore_Succubus,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Walker,M,1,5,7,0,0,,,0
220563,PortraitSpirit,1,14,24,1,1,44,50016,,0,1,1,1,1,,0,,,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
220565,DarkKnight,0,14,24,1,1,44,50029,,0,1,1,1,1,,0,,,,,BP_DarkKnight,Icon_MonsterCore_DarkKnight,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
220566,KaimVanul,1,14,24,1.3,1,48,50070,,0,1,1,1,1,,0,,,,,BP_KaimVanul,Icon_MonsterCore_KaimVanul,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,L,1,4,7,0,0,,,0
220568,NeerCrawler,4,14,24,1.4,1,40,50097,,0,0,1,1,1,,0,,,,,BP_NeerCrawler,Icon_MonsterCore_NeerCrawler,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Walker,S,1,4,7,0,0,,,0
220569,OlMahumChampion,4,14,24,1.4,1,42,50026,,0,0,1,1,1,,0,,,,,BP_OlMahumChampion,Icon_MonsterCore_OlMahumChampion,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,4,7,0,0,,,0
220570,PortraitSpirit,4,14,24,1.4,1,42,50016,,0,1,1,1,1,,0,,,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,4,7,0,0,,,0
220571,WarHound,4,14,24,1.5,1,46,50051,,0,0,1,1,1,,0,,,,,BP_WarHound,Icon_MonsterCore_WarHound,1,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,4,7,0,0,,,0
220572,PortraitSpirit,1,14,24,1,1,42,50016,,0,1,1,1,1,,0,,,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
220573,TurekOrcGeneral,0,14,24,1.5,1,46,50042,,0,1,1,1,1,,0,,,,,BP_TurekOrcGeneral,Icon_MonsterCore_TurekOrcGeneral,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,4,7,0,0,,,0
220574,TurekOrcSkirmisher,0,14,24,1,1,46,50043,,0,1,1,1,1,,0,,,,,BP_TurekOrcSkirmisher,Icon_MonsterCore_TurekOrcSkirmisher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Walker,S,1,5,7,0,0,,,0
220575,DeathFire,0,14,24,1.5,1,46,50038,,0,1,1,1,1,,0,,,,,BP_DeathFire,Icon_MonsterCore_DeathFire,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Fighter,M,1,4,7,0,0,,,0
220576,Succubus,0,14,24,1,1,46,50062,,0,1,1,1,1,,0,,,,,BP_Succubus,Icon_MonsterCore_Succubus,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Walker,M,1,5,7,0,0,,,0
220577,TurekOrcGeneral,0,14,24,1.5,1,46,50042,,0,1,1,1,1,,0,,,,,BP_TurekOrcGeneral,Icon_MonsterCore_TurekOrcGeneral,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,4,7,0,0,,,0
220578,TurekOrcArcher,0,14,24,1,1,46,50041,,0,1,1,1,1,,0,,,,,BP_TurekOrcArcher,Icon_MonsterCore_TurekOrcArcher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
220579,TurekOrcSkirmisher,0,14,24,1,1,46,50043,,0,1,1,1,1,,0,,,,,BP_TurekOrcSkirmisher,Icon_MonsterCore_TurekOrcSkirmisher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Walker,S,1,5,7,0,0,,,0
220581,Skeleton,0,14,24,1.4,1,41,50044,,0,0,1,1,1,,0,,,,,BP_Skeleton,Icon_MonsterCore_Skeleton,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Guard,S,1,4,7,0,0,,,0
220582,DarkLord,2,14,24,1.15,1,41,50066,,0,1,1,1,1,,0,,,,,BP_DarkLord,Icon_MonsterCore_DarkLord,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Walker,L,1,4,7,0,0,,,0
220583,NeerCrawler,4,14,24,1.5,1,38,50097,,0,1,1,1,1,,0,,,,,BP_NeerCrawler,Icon_MonsterCore_NeerCrawler,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Walker,S,1,4,7,0,0,,,0
220584,NeerCrawler,0,14,24,0.3,1,38,50097,,0,1,1,1,1,,0,,,,,BP_NeerCrawler,Icon_MonsterCore_NeerCrawler,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Walker,S,1,5,7,0,0,,,0
220586,PortraitSpirit,1,14,24,1.5,1,36,50016,,0,0,0,0,1,,0,,,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,4,7,0,0,,,0
220587,PortraitSpirit,1,14,24,1,1,36,50016,,0,0,0,0,1,,0,,,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
220592,TurekOrcGeneral,0,14,24,1.5,1,48,50042,,0,1,1,1,1,,0,,,,,BP_TurekOrcGeneral,Icon_MonsterCore_TurekOrcGeneral,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,4,7,0,0,,,0
220593,OlMahumChampion,0,14,24,1,1,42,50026,,0,1,1,1,1,,0,,,,,BP_OlMahumChampion,Icon_MonsterCore_OlMahumChampion,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
220594,OlMahumArcher,0,14,24,1,1,42,50094,,0,0,1,1,1,,0,,,,,BP_OlMahumArcher,Icon_MonsterCore_OlMahumArcher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
220595,PortraitSpirit,1,14,24,1,1,42,50016,,0,1,1,1,1,,0,,,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
220596,TurekOrcSkirmisher,0,14,24,1,1,48,50043,,0,1,1,1,1,,0,,,,,BP_TurekOrcSkirmisher,Icon_MonsterCore_TurekOrcSkirmisher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Walker,S,1,5,7,0,0,,,0
2205001,DarkLeopard,0,14,24,1,1,38,50022,,0,1,1,1,1,,0,,,,,BP_DarkLeopard,Icon_MonsterCore_DarkLeopard,1,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Fighter,S,1,5,7,0,0,,,0
2205002,DarkAssociation,0,14,24,1.3,1,38,50103,,0,1,1,1,1,,0,,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,4,7,15,16,,,0
2205003,DarkLeopard,0,14,24,1,1,38,50022,,0,1,1,1,1,,0,,,,,BP_DarkLeopard,Icon_MonsterCore_DarkLeopard,1,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Fighter,S,1,5,7,0,0,,,0
2205004,SkeletonArcher,0,14,24,1,1,40,50045,,0,1,1,1,1,,0,,,,,BP_SkeletonArcher,Icon_MonsterCore_SkeletonArcher,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
2205005,Skeleton,0,14,24,1,1,40,50044,,0,1,1,1,1,,0,,,,,BP_Skeleton,Icon_MonsterCore_Skeleton,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Guard,S,1,5,7,0,0,,,0
2205006,DarkAssociation,0,14,24,1.3,1,40,50103,,0,1,1,1,1,,0,,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,4,7,15,16,,,0
2205007,Skeleton,0,14,24,1,1,40,50044,,0,1,1,1,1,,0,,,,,BP_Skeleton,Icon_MonsterCore_Skeleton,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Guard,S,1,5,7,0,0,,,0
2205008,SkeletonArcher,0,14,24,1,1,40,50045,,0,1,1,1,1,,0,,,,,BP_SkeletonArcher,Icon_MonsterCore_SkeletonArcher,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
2205009,OlMahumScout,0,14,24,1,1,42,50025,,0,1,1,1,1,,0,,,,,BP_OlMahumScout,Icon_MonsterCore_OlMahumScout,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
2205010,OlMahumArcher,0,14,24,1,1,42,50094,,0,1,1,1,1,,0,,,,,BP_OlMahumArcher,Icon_MonsterCore_OlMahumArcher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
2205011,OlMahumChampion,0,14,24,1.5,1,42,50026,,0,1,1,1,1,,0,,,,,BP_OlMahumChampion,Icon_MonsterCore_OlMahumChampion,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,4,7,0,0,,,0
2205012,OlMahumScout,0,14,24,1,1,42,50025,,0,1,1,1,1,,0,,,,,BP_OlMahumScout,Icon_MonsterCore_OlMahumScout,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
2205013,OlMahumArcher,0,14,24,1,1,42,50094,,0,1,1,1,1,,0,,,,,BP_OlMahumArcher,Icon_MonsterCore_OlMahumArcher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
2205014,OlMahumChampion,0,14,24,1,1,42,50026,,0,1,1,1,1,,0,,,,,BP_OlMahumChampion,Icon_MonsterCore_OlMahumChampion,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
2205015,OlMahumArcher,0,14,24,1,1,42,50094,,0,1,1,1,1,,0,,,,,BP_OlMahumArcher,Icon_MonsterCore_OlMahumArcher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
2205016,OlMahumScout,0,14,24,1.5,1,42,50025,,0,1,1,1,1,,0,,,,,BP_OlMahumScout,Icon_MonsterCore_OlMahumScout,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,4,7,0,0,,,0
2205017,OlMahumChampion,0,14,24,1,1,42,50026,,0,1,1,1,1,,0,,,,,BP_OlMahumChampion,Icon_MonsterCore_OlMahumChampion,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
2205018,OlMahumArcher,0,14,24,1,1,42,50094,,0,1,1,1,1,,0,,,,,BP_OlMahumArcher,Icon_MonsterCore_OlMahumArcher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
2205019,PortraitSpirit,1,14,24,1,1,44,50016,,0,1,1,1,1,,0,,,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
2205020,PortraitSpirit,1,14,24,1.5,1,44,50016,,0,1,1,1,1,,0,,,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,4,7,0,0,,,0
2205021,PortraitSpirit,1,14,24,1,1,44,50016,,0,1,1,1,1,,0,,,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
2205022,Grizzly,1,14,24,1,1,44,50005,,0,1,1,1,1,,0,,,,,BP_Grizzly,Icon_MonsterCore_Grizzly,1,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,M,1,5,7,0,0,,,0
2205023,WildCouger,0,14,24,1,1,44,50048,,0,1,1,1,1,,0,,,,,BP_WildCouger,Icon_MonsterCore_WildCouger,1,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
2205024,WildCouger,0,14,24,1.5,1,44,50048,,0,1,1,1,1,,0,,,,,BP_WildCouger,Icon_MonsterCore_WildCouger,1,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,4,7,0,0,,,0
2205025,Grizzly,1,14,24,1,1,44,50005,,0,1,1,1,1,,0,,,,,BP_Grizzly,Icon_MonsterCore_Grizzly,1,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,M,1,5,7,0,0,,,0
2205026,TurekOrcSkirmisher,0,14,24,1,1,48,50043,,0,1,1,1,1,,0,,,,,BP_TurekOrcSkirmisher,Icon_MonsterCore_TurekOrcSkirmisher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Walker,S,1,5,7,0,0,,,0
2205027,TurekOrcArcher,0,14,24,1,1,48,50041,,0,1,1,1,1,,0,,,,,BP_TurekOrcArcher,Icon_MonsterCore_TurekOrcArcher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
2205028,TurekOrcGeneral,0,14,24,1.5,1,48,50042,,0,1,1,1,1,,0,,,,,BP_TurekOrcGeneral,Icon_MonsterCore_TurekOrcGeneral,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,4,7,0,0,,,0
2205029,TurekOrcSkirmisher,0,14,24,1,1,48,50043,,0,1,1,1,1,,0,,,,,BP_TurekOrcSkirmisher,Icon_MonsterCore_TurekOrcSkirmisher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Walker,S,1,5,7,0,0,,,0
2205030,TurekOrcArcher,0,14,24,1,1,48,50041,,0,1,1,1,1,,0,,,,,BP_TurekOrcArcher,Icon_MonsterCore_TurekOrcArcher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
220601,WereWolf,0,14,24,1,1,50,50046,,0,1,1,1,1,,0,,,,,BP_WereWolf,Icon_MonsterCore_WereWolf,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
220602,OlMahumScout,0,14,24,1,1,54,50025,,0,1,1,1,1,,0,,,,,BP_OlMahumScout,Icon_MonsterCore_OlMahumScout,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
220603,MysticalWeaver,0,14,24,1,1,50,50014,,0,1,1,1,1,,0,,,,,BP_MysticalWeaver,Icon_MonsterCore_MysticalWeaver,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Walker,S,1,5,7,0,0,,,0
220604,Basilisk,1,14,24,1,1,52,50055,,0,1,1,1,1,,0,,,,,BP_Basilisk,Icon_MonsterCore_Basilisk,1,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,S,1,5,7,0,0,,,0
220605,AntWorker,1,14,24,1,1,52,50054,,0,1,1,1,1,,0,,,,,BP_AntWorker,Icon_MonsterCore_AntWorker,1,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
220606,AntWorker,1,14,24,1,1,52,50054,,0,1,1,1,1,,0,,,,,BP_AntWorker,Icon_MonsterCore_AntWorker,1,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
220607,AntWorker,1,14,24,1,1,52,50054,,0,1,1,1,1,,0,,,,,BP_AntWorker,Icon_MonsterCore_AntWorker,1,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
220608,StoneGolem,1,14,24,1,1,54,50030,,0,1,1,1,1,,0,,,,,BP_StoneGolem,Icon_MonsterCore_StoneGolem,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,5,7,0,0,,,0
220609,OlMahumScout,0,14,24,1,1,58,50025,,0,1,1,1,0,,0,,,,,BP_OlMahumScout,Icon_MonsterCore_OlMahumScout,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
220610,OlMahumScout,0,14,24,1,1,58,50025,,0,1,1,1,0,,0,,,,,BP_OlMahumScout,Icon_MonsterCore_OlMahumScout,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
220611,OlmahumChampion,4,14,24,1.5,1,58,50026,,0,1,1,1,1,,0,,,,,BP_OlmahumChampion,Icon_MonsterCore_OlMahumChampion,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,4,7,0,0,,,0
220612,OlMahumScout,0,14,24,1,1,58,50025,,0,1,1,1,1,,0,,,,,BP_OlMahumScout,Icon_MonsterCore_OlMahumScout,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
220613,OlMahumScout,0,14,24,1,1,58,50025,,0,1,1,1,1,,0,,,,,BP_OlMahumScout,Icon_MonsterCore_OlMahumScout,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
220614,DarkAssociation,0,14,24,1.3,1,58,50103,,0,1,1,1,1,,0,,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,4,7,15,16,,,0
220615,AntSoldier,4,14,24,1.5,1,54,50053,,0,1,1,1,1,,0,,,,,BP_AntSoldier,Icon_MonsterCore_AntSoldier,1,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,4,7,0,0,,,0
220616,AntWorker,1,14,24,1,1,54,50054,,0,1,1,1,1,,0,,,,,BP_AntWorker,Icon_MonsterCore_AntWorker,1,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
220617,OlmahumArcher,4,14,24,1.5,1,54,50094,,0,1,1,1,1,,0,,,,,BP_OlmahumArcher,Icon_MonsterCore_OlMahumArcher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,4,7,0,0,,,0
220618,OlMahumGeneral,0,14,24,1.5,1,58,50093,,1,1,1,1,1,,0,,,,,BP_OlMahumGeneral,Icon_MonsterCore_OlMahumGeneral,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Walker,M,1,4,7,0,0,,,0
220619,OlMahumChampion,0,14,24,1,1,58,50026,,0,1,1,1,1,,0,,,,,BP_OlMahumChampion,Icon_MonsterCore_OlMahumChampion,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
220620,OlMahumScout,0,14,24,1,1,58,50025,,0,1,1,1,1,,0,,,,,BP_OlMahumScout,Icon_MonsterCore_OlMahumScout,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
220622,StoneGolem,1,14,24,1,1,58,50030,,1,1,1,1,1,,0,,,,,BP_StoneGolem,Icon_MonsterCore_StoneGolem,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,5,7,0,0,,,0
220623,Sahara,2,14,24,1.3,1,58,50057,,1,1,1,1,1,,0,,,,,BP_Sahara,Icon_MonsterCore_Sahara,1,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,M,1,5,7,0,0,,,0
220624,Sahara,2,14,24,1,1,58,50057,,1,1,1,1,1,,0,,,,,BP_Sahara,Icon_MonsterCore_Sahara,1,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,M,1,5,7,0,0,,,0
220625,StoneGolem,1,14,24,1.7,1,58,50030,,1,1,1,1,1,,0,,,,,BP_StoneGolem,Icon_MonsterCore_StoneGolem,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,4,7,0,0,,,0
220626,OlmahumChampion,0,14,24,1,1,58,50026,,0,1,1,1,1,,0,,,,,BP_OlmahumChampion,Icon_MonsterCore_OlMahumChampion,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
220628,OlMahumScout,0,14,24,1,1,58,50025,,0,1,1,1,1,,0,,,,,BP_OlMahumScout,Icon_MonsterCore_OlMahumScout,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
220629,PortraitSpirit,4,14,24,1.5,1,50,50016,,0,1,1,1,1,,0,,,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,4,7,0,0,,,0
220630,MysticalWeaver,0,14,24,1,1,50,50014,,0,1,1,1,1,,0,,,,,BP_MysticalWeaver,Icon_MonsterCore_MysticalWeaver,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Walker,S,1,5,7,0,0,,,0
220631,WereWolf,4,14,24,1.5,1,50,50046,,0,1,1,1,1,,0,,,,,BP_WereWolf,Icon_MonsterCore_WereWolf,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,4,7,0,0,,,0
220632,Beholder,0,14,24,1,1,50,50050,,0,1,1,1,1,,0,,,,,BP_Beholder,Icon_MonsterCore_Beholder,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Walker,S,1,5,7,0,0,,,0
220633,OlMahumScout,0,14,24,1,1,54,50025,,0,1,1,1,1,,0,,,,,BP_OlMahumScout,Icon_MonsterCore_OlMahumScout,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
220635,OlmahumArcher,0,14,24,1,1,58,50094,,0,1,1,1,1,,0,,,,,BP_OlmahumArcher,Icon_MonsterCore_OlMahumArcher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
220636,Beholder,0,14,24,1,1,50,50050,,0,1,1,1,1,,0,,,,,BP_Beholder,Icon_MonsterCore_Beholder,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Walker,S,1,5,7,0,0,,,0
