Id,GroupId,TeamId,Type,UseType,ManualControl,ControlTime,MultiControl,HitCancel,ForbidUserCancel,Radius,BPName,WorldInfoId,Visible,InitialSpawning,Period,Repeatable,LifeTime,ControlCoolingTime,MaxCount,BasePosX,BasePosY,BasePosZ,RotateP,RotateY,RotateR,SpawnRadius,TotalControlCount,ControlActionType1,ControlActionParam1,ControlActionType2,ControlActionParam2,ControlActionType3,ControlActionParam3,SiegeWarParentNpcSpawnInfoId,CollisionUnitType,CollisionUnitParam,InteractionType,InteractionAnimation,ActivateMaterial,InactivateMaterial,ControlProcessingEffect,ControlCompleteStartEffect,ControlCompleteLoopEffect,InstanceResetAfterControl,DisableSpawnVFX,ShowName,ControlImpossibleType,ControllImpossibleValueStrings
81044032,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,9820,-2768,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044033,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,11322,-2406,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044034,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,12177,-3027,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044035,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,12540,-4400,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044036,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,11529,-3973,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044037,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,12540,-5475,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044038,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,10947,-5126,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044039,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,11905,-6304,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044040,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,12488,-7211,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044041,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,12851,-8468,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044042,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,11633,-8429,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044043,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,12579,-9478,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044044,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,11491,-9698,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044045,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,10739,-8856,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044046,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,10454,-7587,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044047,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,10649,-6525,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044048,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,9457,-6810,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044049,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,8628,-5670,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044050,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,8382,-7004,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044051,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,9651,-8455,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044052,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,8395,-8144,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044053,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,9159,-9387,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044054,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,7929,-9063,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044055,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,7397,-8390,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044056,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,6983,-7496,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044057,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,7216,-6304,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044058,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,7566,-5424,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044059,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,5947,-6460,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044060,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,5234,-7185,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044061,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,4444,-8092,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044062,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,5260,-8753,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044063,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,6555,-8662,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044064,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,3019,-8675,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044065,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,3045,-7561,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044066,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,3149,-6434,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044067,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,4328,-6032,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044068,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,3460,-5087,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044069,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,5027,-5566,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044070,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,4496,-4880,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044071,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,4069,-3817,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044072,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,5378,-4057,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044073,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,6392,-4721,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044074,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,5452,-4906,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044075,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,4714,-3098,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044076,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,6577,-3043,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044077,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,8273,-4260,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044078,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,7573,-3356,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044079,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,7812,-2416,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044080,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,8735,-2305,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044081,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,8366,-1512,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044082,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,6651,-1494,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044083,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,5249,-1162,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044084,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,5691,-2287,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044085,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,4308,-2102,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044086,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,3552,-572,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044087,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,2169,-977,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044088,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,2999,-1955,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044089,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,1265,-1789,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044090,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,1025,-682,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044091,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,-62,-1365,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044092,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,159,-2490,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044093,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,-172,-3762,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044094,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,1468,-3449,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044095,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,1837,-4592,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044096,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,2021,-6067,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044097,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,1357,-7340,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044098,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,343,-6086,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044099,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,-430,-6768,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044100,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,-652,-5606,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044101,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,-43,-4703,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044102,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,-1334,-3965,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044103,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,-1666,-4647,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044104,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,-2588,-4149,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044105,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,-1703,-5975,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044106,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,-2201,-7045,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044107,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,-301,-7949,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044108,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,-1629,-8557,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044109,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,-2754,-8022,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044110,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,-3381,-6363,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044111,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,-4230,-7285,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044112,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,-3363,-9111,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044113,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,-4303,-8594,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044114,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,2704,-3301,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044115,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,13102,-6268,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044116,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,9794,-5796,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044117,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,10713,-3406,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044118,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,13173,6324,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044119,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,13097,5018,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044120,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,14382,6248,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044121,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,8966,6669,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044122,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,12066,12796,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044123,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,13047,12785,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044124,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,12221,14437,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044125,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,13623,13736,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044126,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,11452,15109,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044127,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,10857,16002,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044128,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,10166,17337,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044129,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,9916,18192,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
81044130,8104400,0,10,6,1,30,0,1,0,100,BP_Gadget_LuckyBag_JP_01,4,1,1,45,1,0,0,1,11126,16876,116,0,129,0,0,,15,"""itemDropGroupId"":810000014",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
