Id,EffectType,EffectParamMin,EffectParamMax,EffectParamGrowth,OptionGroup
30104304,60,35,35,1,30104301
30104305,101,66,66,1,30104301
30104306,26,75,75,1,30104301
30104307,36,1,1,1,30104301
30104308,65,140,140,1,30104301
30104309,70,150,150,1,30104301
30104310,87,55,55,1,30104301
30104311,89,55,55,1,30104301
30104312,65,1,1,1,30104301
30104313,65,1,1,1,30104301
30104314,65,1,1,1,30104301
30104315,65,1,1,1,30104301
30104316,65,1,1,1,30104301
30104317,65,1,1,1,30104301
30104318,65,1,1,1,30104301
30104319,65,1,1,1,30104301
30104320,65,1,1,1,30104301
30104401,1,125,125,1,30104401
30104402,2,125,125,1,30104401
30104403,58,114,114,1,30104401
30104404,60,114,114,1,30104401
30104405,101,232,232,1,30104401
30104406,26,242,242,1,30104401
30104407,36,2,2,1,30104401
30104408,65,279,279,1,30104401
30104409,70,300,300,1,30104401
30104410,87,105,105,1,30104401
30104411,89,105,105,1,30104401
30104412,65,1,1,1,30104401
30104413,65,1,1,1,30104401
30104414,65,1,1,1,30104401
30104415,65,1,1,1,30104401
30104416,65,1,1,1,30104401
30104417,65,1,1,1,30104401
30104418,65,1,1,1,30104401
30104419,65,1,1,1,30104401
30104420,65,1,1,1,30104401
30104501,1,340,340,1,30104501
30104502,2,340,340,1,30104501
30104503,58,307,307,1,30104501
30104504,60,307,307,1,30104501
30104505,101,642,642,1,30104501
30104506,26,654,654,1,30104501
30104507,36,6,6,1,30104501
30104508,65,486,486,1,30104501
30104509,70,450,450,1,30104501
30104510,87,181,181,1,30104501
30104511,89,181,181,1,30104501
30104512,65,1,1,1,30104501
30104513,65,1,1,1,30104501
30104514,65,1,1,1,30104501
30104515,65,1,1,1,30104501
30104516,65,1,1,1,30104501
30104517,65,1,1,1,30104501
30104518,65,1,1,1,30104501
30104519,65,1,1,1,30104501
30104520,65,1,1,1,30104501
30204201,1,13,13,1,30204201
30204202,2,13,13,1,30204201
30204203,58,13,13,1,30204201
30204204,60,13,13,1,30204201
30204205,101,19,19,1,30204201
30204206,26,29,29,1,30204201
30204207,36,1,1,1,30204201
30204208,65,71,71,1,30204201
30204209,70,90,90,1,30204201
30204210,87,30,30,1,30204201
30204211,89,30,30,1,30204201
30204212,65,1,1,1,30204201
30204213,65,1,1,1,30204201
30204214,65,1,1,1,30204201
30204215,65,1,1,1,30204201
30204216,65,1,1,1,30204201
30204217,65,1,1,1,30204201
30204218,65,1,1,1,30204201
30204219,65,1,1,1,30204201
30204220,65,1,1,1,30204201
30204301,1,38,38,1,30204301
30204302,2,38,38,1,30204301
30204303,58,35,35,1,30204301
30204304,60,35,35,1,30204301
30204305,101,66,66,1,30204301
30204306,26,75,75,1,30204301
30204307,36,1,1,1,30204301
30204308,65,140,140,1,30204301
30204309,70,150,150,1,30204301
30204310,87,55,55,1,30204301
30204311,89,55,55,1,30204301
30204312,65,1,1,1,30204301
30204313,65,1,1,1,30204301
30204314,65,1,1,1,30204301
30204315,65,1,1,1,30204301
30204316,65,1,1,1,30204301
30204317,65,1,1,1,30204301
30204318,65,1,1,1,30204301
30204319,65,1,1,1,30204301
30204320,65,1,1,1,30204301
30204401,1,125,125,1,30204401
30204402,2,125,125,1,30204401
30204403,58,114,114,1,30204401
30204404,60,114,114,1,30204401
30204405,101,232,232,1,30204401
30204406,26,242,242,1,30204401
30204407,36,2,2,1,30204401
30204408,65,279,279,1,30204401
30204409,70,300,300,1,30204401
30204410,87,105,105,1,30204401
30204411,89,105,105,1,30204401
30204412,65,1,1,1,30204401
30204413,65,1,1,1,30204401
30204414,65,1,1,1,30204401
30204415,65,1,1,1,30204401
30204416,65,1,1,1,30204401
30204417,65,1,1,1,30204401
30204418,65,1,1,1,30204401
30204419,65,1,1,1,30204401
30204420,65,1,1,1,30204401
30204501,1,340,340,1,30204501
30204502,2,340,340,1,30204501
30204503,58,307,307,1,30204501
30204504,60,307,307,1,30204501
30204505,101,642,642,1,30204501
30204506,26,654,654,1,30204501
30204507,36,6,6,1,30204501
30204508,65,486,486,1,30204501
30204509,70,450,450,1,30204501
30204510,87,181,181,1,30204501
30204511,89,181,181,1,30204501
30204512,65,1,1,1,30204501
30204513,65,1,1,1,30204501
30204514,65,1,1,1,30204501
30204515,65,1,1,1,30204501
30204516,65,1,1,1,30204501
30204517,65,1,1,1,30204501
30204518,65,1,1,1,30204501
30204519,65,1,1,1,30204501
30204520,65,1,1,1,30204501
30304201,1,13,13,1,30304201
30304202,2,13,13,1,30304201
30304203,58,13,13,1,30304201
30304204,60,13,13,1,30304201
30304205,101,19,19,1,30304201
30304206,26,29,29,1,30304201
30304207,36,1,1,1,30304201
30304208,65,71,71,1,30304201
30304209,70,90,90,1,30304201
30304210,87,30,30,1,30304201
30304211,89,30,30,1,30304201
30304212,65,1,1,1,30304201
30304213,65,1,1,1,30304201
30304214,65,1,1,1,30304201
30304215,65,1,1,1,30304201
30304216,65,1,1,1,30304201
30304217,65,1,1,1,30304201
30304218,65,1,1,1,30304201
30304219,65,1,1,1,30304201
30304220,65,1,1,1,30304201
30304301,1,38,38,1,30304301
30304302,2,38,38,1,30304301
30304303,58,35,35,1,30304301
30304304,60,35,35,1,30304301
30304305,101,66,66,1,30304301
30304306,26,75,75,1,30304301
30304307,36,1,1,1,30304301
30304308,65,140,140,1,30304301
30304309,70,150,150,1,30304301
30304310,87,55,55,1,30304301
30304311,89,55,55,1,30304301
30304312,65,1,1,1,30304301
30304313,65,1,1,1,30304301
30304314,65,1,1,1,30304301
30304315,65,1,1,1,30304301
30304316,65,1,1,1,30304301
30304317,65,1,1,1,30304301
30304318,65,1,1,1,30304301
30304319,65,1,1,1,30304301
30304320,65,1,1,1,30304301
30304401,1,125,125,1,30304401
30304402,2,125,125,1,30304401
30304403,58,114,114,1,30304401
30304404,60,114,114,1,30304401
30304405,101,232,232,1,30304401
30304406,26,242,242,1,30304401
30304407,36,2,2,1,30304401
30304408,65,279,279,1,30304401
30304409,70,300,300,1,30304401
30304410,87,105,105,1,30304401
30304411,89,105,105,1,30304401
30304412,65,1,1,1,30304401
30304413,65,1,1,1,30304401
30304414,65,1,1,1,30304401
30304415,65,1,1,1,30304401
30304416,65,1,1,1,30304401
30304417,65,1,1,1,30304401
30304418,65,1,1,1,30304401
30304419,65,1,1,1,30304401
30304420,65,1,1,1,30304401
30304501,1,340,340,1,30304501
30304502,2,340,340,1,30304501
30304503,58,307,307,1,30304501
30304504,60,307,307,1,30304501
30304505,101,642,642,1,30304501
30304506,26,654,654,1,30304501
30304507,36,6,6,1,30304501
30304508,65,486,486,1,30304501
30304509,70,450,450,1,30304501
30304510,87,181,181,1,30304501
30304511,89,181,181,1,30304501
30304512,65,1,1,1,30304501
30304513,65,1,1,1,30304501
30304514,65,1,1,1,30304501
30304515,65,1,1,1,30304501
30304516,65,1,1,1,30304501
30304517,65,1,1,1,30304501
30304518,65,1,1,1,30304501
30304519,65,1,1,1,30304501
30304520,65,1,1,1,30304501
40104201,1,13,13,1,40104201
40104202,2,13,13,1,40104201
40104203,58,13,13,1,40104201
40104204,60,13,13,1,40104201
40104205,102,22,22,1,40104201
40104206,26,57,57,1,40104201
40104207,62,114,114,1,40104201
40104208,7,57,57,1,40104201
40104209,65,71,71,1,40104201
40104210,70,90,90,1,40104201
40104211,87,30,30,1,40104201
40104212,89,30,30,1,40104201
40104213,65,1,1,1,40104201
40104214,65,1,1,1,40104201
40104215,65,1,1,1,40104201
40104216,65,1,1,1,40104201
40104217,65,1,1,1,40104201
40104218,65,1,1,1,40104201
40104219,65,1,1,1,40104201
40104220,65,1,1,1,40104201
40104301,1,38,38,1,40104301
40104302,2,38,38,1,40104301
40104303,58,35,35,1,40104301
40104304,60,35,35,1,40104301
40104305,102,74,74,1,40104301
40104306,26,150,150,1,40104301
40104307,62,224,224,1,40104301
40104308,7,112,112,1,40104301
40104309,65,140,140,1,40104301
40104310,70,150,150,1,40104301
40104311,87,55,55,1,40104301
40104312,89,55,55,1,40104301
40104313,65,1,1,1,40104301
40104314,65,1,1,1,40104301
40104315,65,1,1,1,40104301
40104316,65,1,1,1,40104301
40104317,65,1,1,1,40104301
40104318,65,1,1,1,40104301
40104319,65,1,1,1,40104301
40104320,65,1,1,1,40104301
40104401,1,125,125,1,40104401
40104402,2,125,125,1,40104401
40104403,58,114,114,1,40104401
40104404,60,114,114,1,40104401
40104405,102,260,260,1,40104401
40104406,26,484,484,1,40104401
40104407,62,446,446,1,40104401
40104408,7,223,223,1,40104401
40104409,65,279,279,1,40104401
40104410,70,300,300,1,40104401
40104411,87,105,105,1,40104401
40104412,89,105,105,1,40104401
40104413,65,1,1,1,40104401
40104414,65,1,1,1,40104401
40104415,65,1,1,1,40104401
40104416,65,1,1,1,40104401
40104417,65,1,1,1,40104401
40104418,65,1,1,1,40104401
40104419,65,1,1,1,40104401
40104420,65,1,1,1,40104401
40104501,1,340,340,1,40104501
40104502,2,340,340,1,40104501
40104503,58,307,307,1,40104501
40104504,60,307,307,1,40104501
40104505,102,721,721,1,40104501
40104506,26,1308,1308,1,40104501
40104507,62,777,777,1,40104501
40104508,7,388,388,1,40104501
40104509,65,486,486,1,40104501
40104510,70,450,450,1,40104501
40104511,87,181,181,1,40104501
40104512,89,181,181,1,40104501
40104513,65,1,1,1,40104501
40104514,65,1,1,1,40104501
40104515,65,1,1,1,40104501
40104516,65,1,1,1,40104501
40104517,65,1,1,1,40104501
40104518,65,1,1,1,40104501
40104519,65,1,1,1,40104501
40104520,65,1,1,1,40104501
40204201,1,13,13,1,40204201
40204202,2,13,13,1,40204201
40204203,58,13,13,1,40204201
40204204,60,13,13,1,40204201
40204205,102,22,22,1,40204201
40204206,26,57,57,1,40204201
40204207,62,114,114,1,40204201
40204208,7,57,57,1,40204201
40204209,65,71,71,1,40204201
40204210,70,90,90,1,40204201
40204211,87,30,30,1,40204201
40204212,89,30,30,1,40204201
40204213,65,1,1,1,40204201
40204214,65,1,1,1,40204201
40204215,65,1,1,1,40204201
40204216,65,1,1,1,40204201
40204217,65,1,1,1,40204201
40204218,65,1,1,1,40204201
40204219,65,1,1,1,40204201
40204220,65,1,1,1,40204201
40204301,1,38,38,1,40204301
40204302,2,38,38,1,40204301
40204303,58,35,35,1,40204301
40204304,60,35,35,1,40204301
40204305,102,74,74,1,40204301
40204306,26,150,150,1,40204301
40204307,62,224,224,1,40204301
40204308,7,112,112,1,40204301
40204309,65,140,140,1,40204301
40204310,70,150,150,1,40204301
40204311,87,55,55,1,40204301
40204312,89,55,55,1,40204301
40204313,65,1,1,1,40204301
40204314,65,1,1,1,40204301
40204315,65,1,1,1,40204301
40204316,65,1,1,1,40204301
40204317,65,1,1,1,40204301
40204318,65,1,1,1,40204301
40204319,65,1,1,1,40204301
40204320,65,1,1,1,40204301
40204401,1,125,125,1,40204401
40204402,2,125,125,1,40204401
40204403,58,114,114,1,40204401
40204404,60,114,114,1,40204401
40204405,102,260,260,1,40204401
40204406,26,484,484,1,40204401
40204407,62,446,446,1,40204401
40204408,7,223,223,1,40204401
40204409,65,279,279,1,40204401
40204410,70,300,300,1,40204401
40204411,87,105,105,1,40204401
40204412,89,105,105,1,40204401
40204413,65,1,1,1,40204401
40204414,65,1,1,1,40204401
40204415,65,1,1,1,40204401
40204416,65,1,1,1,40204401
40204417,65,1,1,1,40204401
40204418,65,1,1,1,40204401
40204419,65,1,1,1,40204401
40204420,65,1,1,1,40204401
40204501,1,340,340,1,40204501
40204502,2,340,340,1,40204501
40204503,58,307,307,1,40204501
40204504,60,307,307,1,40204501
40204505,102,721,721,1,40204501
40204506,26,1308,1308,1,40204501
40204507,62,777,777,1,40204501
40204508,7,388,388,1,40204501
40204509,65,486,486,1,40204501
40204510,70,450,450,1,40204501
40204511,87,181,181,1,40204501
40204512,89,181,181,1,40204501
40204513,65,1,1,1,40204501
40204514,65,1,1,1,40204501
40204515,65,1,1,1,40204501
40204516,65,1,1,1,40204501
40204517,65,1,1,1,40204501
40204518,65,1,1,1,40204501
40204519,65,1,1,1,40204501
40204520,65,1,1,1,40204501
40304201,1,13,13,1,40304201
40304202,2,13,13,1,40304201
40304203,58,13,13,1,40304201
40304204,60,13,13,1,40304201
40304205,102,22,22,1,40304201
40304206,26,57,57,1,40304201
40304207,62,114,114,1,40304201
40304208,7,57,57,1,40304201
40304209,65,71,71,1,40304201
40304210,70,90,90,1,40304201
40304211,87,30,30,1,40304201
40304212,89,30,30,1,40304201
40304213,65,1,1,1,40304201
40304214,65,1,1,1,40304201
40304215,65,1,1,1,40304201
40304216,65,1,1,1,40304201
40304217,65,1,1,1,40304201
40304218,65,1,1,1,40304201
40304219,65,1,1,1,40304201
40304220,65,1,1,1,40304201
40304301,1,38,38,1,40304301
40304302,2,38,38,1,40304301
40304303,58,35,35,1,40304301
40304304,60,35,35,1,40304301
40304305,102,74,74,1,40304301
40304306,26,150,150,1,40304301
40304307,62,224,224,1,40304301
40304308,7,112,112,1,40304301
40304309,65,140,140,1,40304301
40304310,70,150,150,1,40304301
40304311,87,55,55,1,40304301
40304312,89,55,55,1,40304301
40304313,65,1,1,1,40304301
40304314,65,1,1,1,40304301
40304315,65,1,1,1,40304301
40304316,65,1,1,1,40304301
40304317,65,1,1,1,40304301
40304318,65,1,1,1,40304301
40304319,65,1,1,1,40304301
40304320,65,1,1,1,40304301
40304401,1,125,125,1,40304401
40304402,2,125,125,1,40304401
40304403,58,114,114,1,40304401
40304404,60,114,114,1,40304401
40304405,102,260,260,1,40304401
40304406,26,484,484,1,40304401
40304407,62,446,446,1,40304401
40304408,7,223,223,1,40304401
40304409,65,279,279,1,40304401
40304410,70,300,300,1,40304401
40304411,87,105,105,1,40304401
40304412,89,105,105,1,40304401
40304413,65,1,1,1,40304401
40304414,65,1,1,1,40304401
40304415,65,1,1,1,40304401
40304416,65,1,1,1,40304401
40304417,65,1,1,1,40304401
40304418,65,1,1,1,40304401
40304419,65,1,1,1,40304401
40304420,65,1,1,1,40304401
40304501,1,340,340,1,40304501
40304502,2,340,340,1,40304501
40304503,58,307,307,1,40304501
40304504,60,307,307,1,40304501
40304505,102,721,721,1,40304501
40304506,26,1308,1308,1,40304501
40304507,62,777,777,1,40304501
40304508,7,388,388,1,40304501
40304509,65,486,486,1,40304501
40304510,70,450,450,1,40304501
40304511,87,181,181,1,40304501
40304512,89,181,181,1,40304501
40304513,65,1,1,1,40304501
40304514,65,1,1,1,40304501
40304515,65,1,1,1,40304501
40304516,65,1,1,1,40304501
40304517,65,1,1,1,40304501
40304518,65,1,1,1,40304501
40304519,65,1,1,1,40304501
40304520,65,1,1,1,40304501
50104201,21,40,40,1,50104201
50104202,22,40,40,1,50104201
50104203,58,13,13,1,50104201
50104204,60,13,13,1,50104201
50104205,51,16,16,1,50104201
50104206,67,15,15,1,50104201
50104207,101,10,10,1,50104201
50104208,26,29,29,1,50104201
50104209,40,1,1,1,50104201
50104210,99,47,47,1,50104201
50104211,52,7,7,1,50104201
50104212,87,30,30,1,50104201
50104213,89,30,30,1,50104201
50104214,65,1,1,1,50104201
50104215,65,1,1,1,50104201
50104216,65,1,1,1,50104201
50104217,65,1,1,1,50104201
50104218,65,1,1,1,50104201
50104219,65,1,1,1,50104201
50104220,65,1,1,1,50104201
50104301,21,105,105,1,50104301
50104302,22,105,105,1,50104301
50104303,58,35,35,1,50104301
50104304,60,35,35,1,50104301
50104305,51,59,59,1,50104301
50104306,67,56,56,1,50104301
50104307,101,33,33,1,50104301
50104308,26,75,75,1,50104301
50104309,40,1,1,1,50104301
50104310,99,93,93,1,50104301
50104311,52,11,11,1,50104301
50104312,87,55,55,1,50104301
50104313,89,55,55,1,50104301
50104314,65,1,1,1,50104301
50104315,65,1,1,1,50104301
50104316,65,1,1,1,50104301
50104317,65,1,1,1,50104301
50104318,65,1,1,1,50104301
50104319,65,1,1,1,50104301
50104320,65,1,1,1,50104301
50104401,21,338,338,1,50104401
50104402,22,338,338,1,50104401
50104403,58,114,114,1,50104401
50104404,60,114,114,1,50104401
50104405,51,212,212,1,50104401
50104406,67,201,201,1,50104401
50104407,101,116,116,1,50104401
50104408,26,242,242,1,50104401
50104409,40,3,3,1,50104401
50104410,99,186,186,1,50104401
50104411,52,19,19,1,50104401
50104412,87,105,105,1,50104401
50104413,89,105,105,1,50104401
50104414,65,1,1,1,50104401
50104415,65,1,1,1,50104401
50104416,65,1,1,1,50104401
50104417,65,1,1,1,50104401
50104418,65,1,1,1,50104401
50104419,65,1,1,1,50104401
50104420,65,1,1,1,50104401
50104501,21,914,914,1,50104501
50104502,22,914,914,1,50104501
50104503,58,307,307,1,50104501
50104504,60,307,307,1,50104501
50104505,51,592,592,1,50104501
50104506,67,561,561,1,50104501
50104507,101,321,321,1,50104501
50104508,26,654,654,1,50104501
50104509,40,8,8,1,50104501
50104510,99,324,324,1,50104501
50104511,52,31,31,1,50104501
50104512,87,181,181,1,50104501
50104513,89,181,181,1,50104501
50104514,65,1,1,1,50104501
50104515,65,1,1,1,50104501
50104516,65,1,1,1,50104501
50104517,65,1,1,1,50104501
50104518,65,1,1,1,50104501
50104519,65,1,1,1,50104501
50104520,65,1,1,1,50104501
50204201,21,40,40,1,50204201
50204202,22,40,40,1,50204201
50204203,58,13,13,1,50204201
50204204,60,13,13,1,50204201
50204205,51,16,16,1,50204201
50204206,67,15,15,1,50204201
50204207,101,10,10,1,50204201
50204208,26,29,29,1,50204201
50204209,40,1,1,1,50204201
50204210,99,47,47,1,50204201
50204211,52,7,7,1,50204201
50204212,87,30,30,1,50204201
50204213,89,30,30,1,50204201
50204214,65,1,1,1,50204201
50204215,65,1,1,1,50204201
50204216,65,1,1,1,50204201
50204217,65,1,1,1,50204201
50204218,65,1,1,1,50204201
50204219,65,1,1,1,50204201
50204220,65,1,1,1,50204201
50204301,21,105,105,1,50204301
50204302,22,105,105,1,50204301
50204303,58,35,35,1,50204301
50204304,60,35,35,1,50204301
50204305,51,59,59,1,50204301
50204306,67,56,56,1,50204301
50204307,101,33,33,1,50204301
50204308,26,75,75,1,50204301
50204309,40,1,1,1,50204301
50204310,99,93,93,1,50204301
50204311,52,11,11,1,50204301
50204312,87,55,55,1,50204301
50204313,89,55,55,1,50204301
50204314,65,1,1,1,50204301
50204315,65,1,1,1,50204301
50204316,65,1,1,1,50204301
50204317,65,1,1,1,50204301
50204318,65,1,1,1,50204301
50204319,65,1,1,1,50204301
50204320,65,1,1,1,50204301
50204401,21,338,338,1,50204401
50204402,22,338,338,1,50204401
50204403,58,114,114,1,50204401
50204404,60,114,114,1,50204401
50204405,51,212,212,1,50204401
50204406,67,201,201,1,50204401
50204407,101,116,116,1,50204401
50204408,26,242,242,1,50204401
50204409,40,3,3,1,50204401
50204410,99,186,186,1,50204401
50204411,52,19,19,1,50204401
50204412,87,105,105,1,50204401
50204413,89,105,105,1,50204401
50204414,65,1,1,1,50204401
50204415,65,1,1,1,50204401
50204416,65,1,1,1,50204401
50204417,65,1,1,1,50204401
50204418,65,1,1,1,50204401
50204419,65,1,1,1,50204401
50204420,65,1,1,1,50204401
50204501,21,914,914,1,50204501
50204502,22,914,914,1,50204501
50204503,58,307,307,1,50204501
50204504,60,307,307,1,50204501
50204505,51,592,592,1,50204501
50204506,67,561,561,1,50204501
50204507,101,321,321,1,50204501
50204508,26,654,654,1,50204501
50204509,40,8,8,1,50204501
50204510,99,324,324,1,50204501
50204511,52,31,31,1,50204501
50204512,87,181,181,1,50204501
50204513,89,181,181,1,50204501
50204514,65,1,1,1,50204501
50204515,65,1,1,1,50204501
50204516,65,1,1,1,50204501
50204517,65,1,1,1,50204501
50204518,65,1,1,1,50204501
50204519,65,1,1,1,50204501
50204520,65,1,1,1,50204501
50304201,21,40,40,1,50304201
50304202,22,40,40,1,50304201
50304203,58,13,13,1,50304201
50304204,60,13,13,1,50304201
50304205,51,16,16,1,50304201
50304206,67,15,15,1,50304201
50304207,101,10,10,1,50304201
50304208,26,29,29,1,50304201
50304209,40,1,1,1,50304201
50304210,99,47,47,1,50304201
50304211,52,7,7,1,50304201
50304212,87,30,30,1,50304201
50304213,89,30,30,1,50304201
50304214,65,1,1,1,50304201
50304215,65,1,1,1,50304201
50304216,65,1,1,1,50304201
50304217,65,1,1,1,50304201
50304218,65,1,1,1,50304201
50304219,65,1,1,1,50304201
50304220,65,1,1,1,50304201
50304301,21,105,105,1,50304301
50304302,22,105,105,1,50304301
50304303,58,35,35,1,50304301
50304304,60,35,35,1,50304301
50304305,51,59,59,1,50304301
50304306,67,56,56,1,50304301
50304307,101,33,33,1,50304301
50304308,26,75,75,1,50304301
50304309,40,1,1,1,50304301
50304310,99,93,93,1,50304301
50304311,52,11,11,1,50304301
50304312,87,55,55,1,50304301
50304313,89,55,55,1,50304301
50304314,65,1,1,1,50304301
50304315,65,1,1,1,50304301
50304316,65,1,1,1,50304301
50304317,65,1,1,1,50304301
50304318,65,1,1,1,50304301
50304319,65,1,1,1,50304301
50304320,65,1,1,1,50304301
50304401,21,338,338,1,50304401
50304402,22,338,338,1,50304401
50304403,58,114,114,1,50304401
50304404,60,114,114,1,50304401
50304405,51,212,212,1,50304401
50304406,67,201,201,1,50304401
50304407,101,116,116,1,50304401
50304408,26,242,242,1,50304401
50304409,40,3,3,1,50304401
50304410,99,186,186,1,50304401
50304411,52,19,19,1,50304401
50304412,87,105,105,1,50304401
50304413,89,105,105,1,50304401
50304414,65,1,1,1,50304401
50304415,65,1,1,1,50304401
50304416,65,1,1,1,50304401
50304417,65,1,1,1,50304401
50304418,65,1,1,1,50304401
50304419,65,1,1,1,50304401
50304420,65,1,1,1,50304401
50304501,21,914,914,1,50304501
50304502,22,914,914,1,50304501
50304503,58,307,307,1,50304501
50304504,60,307,307,1,50304501
50304505,51,592,592,1,50304501
50304506,67,561,561,1,50304501
50304507,101,321,321,1,50304501
50304508,26,654,654,1,50304501
50304509,40,8,8,1,50304501
50304510,99,324,324,1,50304501
50304511,52,31,31,1,50304501
50304512,87,181,181,1,50304501
50304513,89,181,181,1,50304501
50304514,65,1,1,1,50304501
50304515,65,1,1,1,50304501
50304516,65,1,1,1,50304501
50304517,65,1,1,1,50304501
50304518,65,1,1,1,50304501
50304519,65,1,1,1,50304501
50304520,65,1,1,1,50304501
2101002,37,50,50,1,2101002
2101003,23,100,100,1,2101003
2101004,59,150,150,1,2101004
2101012,37,150,150,1,2101012
2101013,23,200,200,1,2101013
2101014,59,250,250,1,2101014
2101022,37,250,250,1,2101022
2101023,23,300,300,1,2101023
2101024,59,350,350,1,2101024
2101032,37,350,350,1,2101032
2101033,23,400,400,1,2101033
2101034,59,450,450,1,2101034
2101042,37,450,450,1,2101042
2101043,23,500,500,1,2101043
2101044,59,550,550,1,2101044
2101052,37,550,550,1,2101052
2101053,23,600,600,1,2101053
2101054,59,650,650,1,2101054
2101102,37,50,50,1,2101102
2101103,23,100,100,1,2101103
2101104,59,150,150,1,2101104
2101112,37,150,150,1,2101112
2101113,23,200,200,1,2101113
2101114,59,250,250,1,2101114
2101122,37,250,250,1,2101122
2101123,23,300,300,1,2101123
2101124,59,350,350,1,2101124
2101132,37,350,350,1,2101132
2101133,23,400,400,1,2101133
2101134,59,450,450,1,2101134
2101142,37,450,450,1,2101142
2101143,23,500,500,1,2101143
2101144,59,550,550,1,2101144
2101152,37,550,550,1,2101152
2101153,23,600,600,1,2101153
2101154,59,650,650,1,2101154
2101202,37,50,50,1,2101202
2101203,24,100,100,1,2101203
2101204,59,150,150,1,2101204
2101212,37,150,150,1,2101212
2101213,24,200,200,1,2101213
2101214,59,250,250,1,2101214
2101222,37,250,250,1,2101222
2101223,24,300,300,1,2101223
2101224,59,350,350,1,2101224
2101232,37,350,350,1,2101232
2101233,24,400,400,1,2101233
2101234,59,450,450,1,2101234
2101242,37,450,450,1,2101242
2101243,24,500,500,1,2101243
2101244,59,550,550,1,2101244
2101252,37,550,550,1,2101252
2101253,24,600,600,1,2101253
2101254,59,650,650,1,2101254
6010101,1,18,18,1,6010101
6010202,2,18,18,1,6010101
6010603,60,28,28,1,6010101
6010704,51,26,26,1,6010101
6010905,101,20,20,1,6010101
6011106,10,107,107,1,6010101
6011307,29,80,80,1,6010101
6011508,36,2,2,1,6010101
6110301,21,22,22,1,6110301
6110402,22,22,22,1,6110301
6110503,58,28,28,1,6110301
6110804,67,26,26,1,6110301
6111005,102,12,12,1,6110301
6111206,11,107,107,1,6110301
6111407,26,80,80,1,6110301
6111608,40,2,2,1,6110301
6210101,1,18,18,1,6210101
6210202,2,18,18,1,6210101
6210503,58,28,28,1,6210101
6210704,51,26,26,1,6210101
6210905,101,20,20,1,6210101
6211106,10,107,107,1,6210101
6211307,29,80,80,1,6210101
6211508,36,2,2,1,6210101
6310301,21,22,22,1,6310301
6310402,22,22,22,1,6310301
6310603,60,28,28,1,6310301
6310804,67,26,26,1,6310301
6311005,102,12,12,1,6310301
6311206,11,107,107,1,6310301
6311407,26,80,80,1,6310301
6311608,40,2,2,1,6310301
6020101,1,28,28,1,6020101
6020202,2,28,28,1,6020101
6020603,60,43,43,1,6020101
6020704,51,39,39,1,6020101
6020905,101,30,30,1,6020101
6021106,10,161,161,1,6020101
6021307,29,121,121,1,6020101
6021508,36,4,4,1,6020101
6120301,21,33,33,1,6120301
6120402,22,33,33,1,6120301
6120503,58,43,43,1,6120301
6120804,67,39,39,1,6120301
6121005,102,18,18,1,6120301
6121206,11,161,161,1,6120301
6121407,26,121,121,1,6120301
6121608,40,4,4,1,6120301
6220101,1,28,28,1,6220101
6220202,2,28,28,1,6220101
6220503,58,43,43,1,6220101
6220704,51,39,39,1,6220101
6220905,101,30,30,1,6220101
6221106,10,161,161,1,6220101
6221307,29,121,121,1,6220101
6221508,36,4,4,1,6220101
6320301,21,33,33,1,6320301
6320402,22,33,33,1,6320301
6320603,60,43,43,1,6320301
6320804,67,39,39,1,6320301
6321005,102,18,18,1,6320301
6321206,11,161,161,1,6320301
6321407,26,121,121,1,6320301
6321608,40,4,4,1,6320301
6030101,1,43,43,1,6030101
6030202,2,43,43,1,6030101
6030603,60,65,65,1,6030101
6030704,51,59,59,1,6030101
6030905,101,46,46,1,6030101
6031106,10,242,242,1,6030101
6031307,29,182,182,1,6030101
6031508,36,6,6,1,6030101
6130301,21,50,50,1,6130301
6130402,22,50,50,1,6130301
6130503,58,65,65,1,6130301
6130804,67,59,59,1,6130301
6131005,102,27,27,1,6130301
6131206,11,242,242,1,6130301
6131407,26,182,182,1,6130301
6131608,40,6,6,1,6130301
6230101,1,43,43,1,6230101
6230202,2,43,43,1,6230101
6230503,58,65,65,1,6230101
6230704,51,59,59,1,6230101
6230905,101,46,46,1,6230101
6231106,10,242,242,1,6230101
6231307,29,182,182,1,6230101
6231508,36,6,6,1,6230101
6330301,21,50,50,1,6330301
6330402,22,50,50,1,6330301
6330603,60,65,65,1,6330301
6330804,67,59,59,1,6330301
6331005,102,27,27,1,6330301
6331206,11,242,242,1,6330301
6331407,26,182,182,1,6330301
6331608,40,6,6,1,6330301
6040101,1,65,65,1,6040101
6040202,2,65,65,1,6040101
6040603,60,98,98,1,6040101
6040704,51,89,89,1,6040101
6040905,101,69,69,1,6040101
6041106,10,364,364,1,6040101
6041307,29,273,273,1,6040101
6041508,36,10,10,1,6040101
6140301,21,75,75,1,6140301
6140402,22,75,75,1,6140301
6140503,58,98,98,1,6140301
6140804,67,89,89,1,6140301
6141005,102,41,41,1,6140301
6141206,11,364,364,1,6140301
6141407,26,273,273,1,6140301
6141608,40,10,10,1,6140301
6240101,1,65,65,1,6240101
6240202,2,65,65,1,6240101
6240503,58,98,98,1,6240101
6240704,51,89,89,1,6240101
6240905,101,69,69,1,6240101
6241106,10,364,364,1,6240101
6241307,29,273,273,1,6240101
6241508,36,10,10,1,6240101
6340301,21,75,75,1,6340301
