Id,Param1,BuffType,ClientType,Param,Param2,Group,StackCount,Duration,Period,VisualEffectId,ExtendVisualEffectId,IconTexture,CameraShake,CameraShakeIntensity,Sound
450004102,프레모 감시자 (웨이브) - 울부짖기 : 공격력 감소,5,0,,,,1,2000,,,,,,,
450004112,계곡 레오파드 - 할퀴기 : 방어력 감소,5,0,,,,1,10000,,,,Icon_Debuff_DefensePower,,,
450004122,구세주의 눈 - 주시의 눈 : 공격력 감소,5,0,,,,1,10000,,,,Icon_Debuff_AttackPower,,,
450004131,스타카토 구세주 (웨이브) - 구세주의 힘 : 방어력 증가,5,6,"{""Color"":{""R"":83,""G"":141,""B"":213},
""Intensity"":10,
""Speed"":5}",,,1,10000,,,,,,,
450004151,이계의 사하라 - 진흙뱉기 : 이동속도 감소,5,0,,,,1,10000,,,,Icon_Debuff_Slow,,,
450004191,테오도르 - 지원 마법진,5,0,,,,1,2000,,,,,,,
450004201,루시퍼 - 절대 무적 : 방어 대폭 증가,5,6,"{""Color"":{""R"":1,""G"":1,""B"":1},
""Intensity"":1,
""Speed"":1}",,,1,60000,,45000456,,,,,
450004271,루시퍼 - 공격력 증가,5,0,,,,1,6000000,,,,,,,
450004311,금강저 - 순 - 자비의 빛,5,0,,,,1,10000,,,,Icon_Debuff_AttackPower,,,
450004401,"미로쿠 - 금강지체 : 금강저소환 이동공격불가, 무적, 30초간(2초 더함)",5,14,,,,1,15000,,,,,,,
450004402,금강저 in BackPack,5,14,,,,1,0,,45000446,,,,,
450004403,금강저 Out BackPack,5,14,,,,1,0,,,,,,,
450004412,미로쿠 - 금강저 회수,5,4,,,,1,2000,,,,,,,
450004421,"미로쿠 - 금강지체 : 종언 이동공격불가, 무적, 5초간(2초 더함)",5,4,,,,1,5000,,,,,,,
450004451,"미로쿠 - 금강지체 : 자비의 빛 이동공격불가, 무적, 14초간(2초 더함)",5,4,,,,1,13000,,,,,,,
450004461,미로쿠 - 종말의 카운트다운 : 시작,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Curse"",
""ShowTimer"":2}",,450004461,1,11000,,,,,,,
450004471,종말의 카운트다운 : 에니메이션,5,14,,,,1,1,,,,,,,
450004481,종말의 카운트다운 : 버프 체크 용,5,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":5,
""Speed"":5}",,,1,20000,,,,,,,
450004462,미로쿠 - 종말의 카운트다운 : 시작,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Curse"",
""ShowTimer"":2}",,450004462,1,11000,,,,,,,
450004472,종말의 카운트다운 : 에니메이션,5,14,,,,1,1,,,,,,,
450004482,종말의 카운트다운 : 버프 체크 용,5,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":5,
""Speed"":5}",,,1,20000,,,,,,,
450004463,미로쿠 - 종말의 카운트다운 : 시작,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Curse"",
""ShowTimer"":2}",,450004463,1,11000,,,,,,,
450004473,종말의 카운트다운 : 에니메이션,5,14,,,,1,1,,,,,,,
450004483,종말의 카운트다운 : 버프 체크 용,5,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":5,
""Speed"":5}",,,1,20000,,,,,,,
450004464,미로쿠 - 종말의 카운트다운 : 시작,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Curse"",
""ShowTimer"":2}",,450004464,1,11000,,,,,,,
450004474,종말의 카운트다운 : 에니메이션,5,14,,,,1,1,,,,,,,
450004484,종말의 카운트다운 : 버프 체크 용,5,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":5,
""Speed"":5}",,,1,20000,,,,,,,
450004465,미로쿠 - 종말의 카운트다운 : 시작,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Curse"",
""ShowTimer"":2}",,450004465,1,11000,,,,,,,
450004475,종말의 카운트다운 : 에니메이션,5,14,,,,1,1,,,,,,,
450004485,종말의 카운트다운 : 버프 체크 용,5,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":5,
""Speed"":5}",,,1,20000,,,,,,,
450004491,미로쿠 - 종말의 카운트 다운 : 7,5,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":10,
""Speed"":5}",,,1,1000,,45000449,,,,,
450004501,미로쿠 - 종말의 카운트 다운 : 6,5,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":15,
""Speed"":8}",,,1,1000,,45000450,,,,,
450004511,미로쿠 - 종말의 카운트 다운 : 5,5,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":20,
""Speed"":8}",,,1,1000,,45000451,,,,,
450004521,미로쿠 - 종말의 카운트 다운 : 4,5,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":25,
""Speed"":11}",,,1,1000,,45000452,,,,,
450004531,미로쿠 - 종말의 카운트 다운 : 3,5,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":30,
""Speed"":11}",,,1,1000,,45000453,,,,,
450004541,미로쿠 - 종말의 카운트 다운 : 2,5,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":35,
""Speed"":15}",,,1,1000,,45000454,,,,,
450004551,미로쿠 - 종말의 카운트 다운 : 1,5,6,"{""Color"":{""R"":255,""G"":0,""B"":0},
""Intensity"":40,
""Speed"":15}",,,1,1000,,45000455,,,,,
450004931,고요한 탐색자 이펙트,5,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",,,1,15000,,,,,,,
450004961,자폭 타이머,5,12,"{""Icon"":""/Game/UI/SuicideBomb_Debuff_effect"",
""ShowTimer"":1}",,,1,5000,,,,,,,
450004971,자폭 연출용 버프1,5,6,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":20,
""Speed"":5}",,,1,15000,,,,,,,
450004981,자폭 연출용 버프2,5,6,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":40,
""Speed"":9}",,,1,15000,,,,,,,
450004681,암흑 덩어리 인비지블,5,0,,,,1,6000000,,,,,,,
810202061,,5,5,,,,1,1000,,,,,,,
810202062,,5,14,,,,1,1000,,,,,,,
810202081,,5,5,,,,1,1000,,,,,,,
810202082,,5,14,,,,1,1000,,,,,,,
810202101,,5,4,,,,1,2000,,81020210,,Icon_Debuff_Stun,,,
810202121,,5,14,,,,1,120000,,,,,,,
810202122,,5,14,,,,1,10000,,,,,,,
811000011,,4,14,,,,1,0,,,,Icon_Skill_Passive_20211,,,
81000301,,5,0,,,81000301,1,3600000,,,,Icon_Buff_Potion_LRTWInnerBuff,,,PC/Skill/Item_Buff_Guild_Adena_01
81000302,,5,0,,,,1,3600000,,,,Icon_Buff_Potion_LRTWInnerBuff2,,,PC/Skill/Item_Buff_Guild_Adena_01
81200002,,5,4,,,1002,1,8500,,1,,Icon_Debuff_Stun,,,
81200003,,5,0,,,1001,1,7000,,,,Icon_Debuff_Slow,,,
81200004,,5,14,,,,10,1800000,,,,,,,
