Key,Command,Value
99400001909106,,id_ID_백성들을 구해주세요... 그들은 아무런 죄가 없습니다. 러셀 님에게 들었어요. 안타라스의 둥지로 향하고 계신다고. 저희를 도와주시면 지름길을 알려드릴게요.
99400001909107,,"id_ID_고룡산맥을 통과하는 길 말인가요? 감사한 일이군요. 그 길은 고산 드워프 이외에는 아는 자가 없는 걸로 알고 있습니다.
<p>은빛용병단은 최선을 다해 고산 드워프를 도울 것입니다. 테오도르! 알려준 대로 작전을 시행하도록."
99400001909108,,"id_ID_네! 스승님!
<p>아이멜, 러셀, <YellowBold>[player]</> 어서 가세! 안쪽에서 보도록 하지!"
99400001909201,,"id_ID_자네가 수고하는 동안, 나도 내부를 정찰했다네. 곳곳에 드워프들이 붙잡혀 있는 것을 발견했어. 그들을 구한 뒤에 베노니움 광산으로 갈 것이네."
99400001909202,,"id_ID_베노니움은 좀 위험한 거 같던데, 괜찮나요?"
99400001909203,,"id_ID_베노니움은 용족의... 아니 설명하자면 기니까 간단히 말하겠네, 맹독이야. 매우 치명적인 독이어서 악마들도 꺼려하지.
<p>고산 드워프들이 제대로 된 보호장구도 없이 광산에서 죽을 때 까지 노역 중이네. 그들을 구해야 하네.
<p>저기 있는 성난 보이드 하운드부터 처치하게. 나는 광산 입구에서 기다리도록 하겠네."
99400001909301,,id_ID_이쪽에 드워프들이 있다고 했어. 근처에 얼쩡거리는 놈들 좀 처리해줘. 드워프들을 발견하면 신호할 테니 잽싸게 달려와야 해. 알았지?
99400001909401,,id_ID_찾았어! 드워프들을 발견했어!
99400001909403,,id_ID_우리 이제 자유입니까? 감사합니다!!!
99400001909501,,id_ID_어이! 이쪽이야!
99400001909502,,id_ID_어휴~! 그냥 광고를 해라 광고를! 어서 가봐! <YellowBold>[player]</>. 난 이 드워프들을 호위할게.
99400001909503,,"id_ID_후아~! 나 혼자 잡는 데 한참 걸리는 구만! 저쪽에 드워프들이 붙잡힌 감옥이 있는 것 같은데, 감옥 근처에 있는 놈들 좀 처치해주면 안 되겠나? 난 잠깐 숨 좀 돌리겠네."
99400001909601,,id_ID_뭐야? 이거 잠겨 있네? <YellowBold>[player]</>! 드워프들을 발견했네!
99400001909603,,id_ID_감옥을 때려 부수다니! 멋져요! 좀 무섭긴 했지만!
99400001909701,,id_ID_테오도르 님이 광산 입구에서 다시 만나자고 한 것 잊지 말게.
99400001909801,,id_ID_후.... 이놈들이 우리 마을을 습격했어요. 마을 사람들을 죽이고 잡아갔어요.
99400001909802,,id_ID_이제부터 바로 잡으면 된다. 먼저 광산에서 노역 중인 드워프들을 구해야겠지. 저 악마의 시신을 뒤져서 쓸만한 것을 찾아보자.
99400001909901,,id_ID_이건... 이 광산 지도예요. 대략적인 지형 정도만 파악할 수 있지만 유용하겠어요.
99400001909902,,id_ID_<YellowBold>[player]</> 먼저 출발하게나. 혹시라도 적을 만나거든 빠르게 처치하도록 하게. 곧 따라가도록 하겠네.
99400001910001,,id_ID_우린 자네 덕분에 안전하게 들어왔네. 지도에 의하면 저 안쪽에 용뼈에서 실렌의 피를 추출하는 장치가 있는 것 같다. 
99400001910002,,id_ID_맙소사! 대체 저걸로 뭔 나쁜 짓을 하려고 저러는 걸까요?
99400001910003,,"id_ID_용도를 가늠하긴 힘들지만, 좋은 곳에 쓰일 가능성은 낮아 보이는군. 그냥 두고 가면 훗날의 독이 되겠어."
99400001910004,,id_ID_그럼 폭파시키죠. 이 근처 창고에 갱도를 뚫을 때 사용하던 폭약이 있을 거예요.
99400001910101,,id_ID_기폭 장치가 필요해요. 아마도 그건 창고에 없었을 거예요. 저기 말룩 스나이퍼 부관 정도면 가지고 있을 거 같긴한데...
99400001910201,,id_ID_아참! 당연하지만 도화선이 필요해요. 폭탄과 함께 터질 순 없잖아요?
99400001910202,,id_ID_임프 지휘병이 가지고 다니는 것 같더군. 저 정도 양이면 충분할 거 같으니 임프 지휘병이 가지고 있는 걸 빼앗는 게 좋겠네.
99400001910301,,id_ID_그럼 이번엔 폭약 설치를 도와주세요. 안전을 위해 최소량만 사용할 거예요.
99400001910401,,id_ID_여기에 기폭 장치를 설치하겠네. 이걸 터뜨리면 분명히 추격이 붙을 테지. 죽음의 보이드 하운드를 미리 처치해놓게. 도망이 쉬워질 거야.
99400001910501,,id_ID_빨리 오세요! 이제 기폭 장치를 작동시키고 여길 벗어나요!
99400001910601,,"id_ID_이래서는 광산 내부로 향하고 있는 걸 알리고 다니는 꼴이다. 우리의 방향을 가늠할 수 없도록 혼란을 주고 오겠네. 채광 대기조 캠프에서 만나지.
<p>이동 마법석을 몇개 주겠네. 이걸 사용하면 나와 하딘님은 물론 다른 동료들을 모두 소환할 수 있을 거네. 거의 모든 힘을 써야 할 테니 안전할 때 사용하게."
99400001910602,,id_ID_잠시만요! 저길 봐요! 채광 대기 캠프에 저희 마을 사람들이에요.
99400001910702,,id_ID_그리고 적이 잔뜩이네요! 저기에서 대기하다가 광산 안으로 가게 되나 봐요. 저들을 구해야 해요!
99400001910704,,id_ID_감사합니다! 설마 저희를 구하러 오는 분이 있을 줄이야!
99400001910706,,id_ID_아~! 이제 꼼짝없이 죽을 운명이었는데! 구해줘서 감사해요!
99400001910801,,id_ID_휴~!! 이겼다! 일단 이곳을 확보했으니 이제 광산으로 들어가는 일만 남았네요. 그럼 아까 테오도르 님이 주신 이동 마법석을 사용할 때인가요?
99400001910804,,id_ID_좋았어! 작전대로 되었군. 수고했네 <YellowBold>[player]</>.
99400001910901,,"id_ID_베노니움은 용뼈가 광석화 된 것이며, 악마들 중에서도 상급악마 이외에는 버틸 수 없는 맹독을 띄고 있다. 중독에 주의해야 한다."
99400001910902,,id_ID_하딘님. 노역 중인 제 백성들이 중독되었다면 어떡하죠?
99400001910903,,"id_ID_방법을 찾고 있는 중입니만, 베노니움 해독제가 흔한 것은 아닙니다. 페르넬이 해독제 제조법을 안다고 하니 상아탑 마법사들을 보냈습니다.
<p><YellowBold>[player]</>! 광산에서 노역 중인 드워프들을 구출해야 하니, 먼저 가서 방해가 되는 마물들을 처리하게!"
99400001910904,,"id_ID_왔나? 여기 서식하는 마물들은 정신을 지배당하고 있다고 하더군. 언제든지 적대적으로 돌변할 수 있으니 조심하게.
<p>자~! 그럼~ 푸드덕거리는 스캐럽부터 처치하겠나?"
99400001911001,,id_ID_아까부터 판이 뭐라고 하는데 좀 들어 보겠나? 
99400001911002,,"id_ID_갑갑하다냥. 이해를 못 하는 거냥? 여기에 산다는 것 자체가 베노니움 맹독에 대한 내성이 있는 거다냥. 이런 기회를 그냥 놓치면 안된다냥.
<p>중독된 바실리스크의 내장기관을 구해오라냥. 해독제를 만들 때 필요할지도 모른다냥."
99400001911101,,id_ID_알을 구해가는 것도 좋겠다냥. 분명히 돈이 될거다... 아니 도움이 될거다냥!
99400001911201,,"id_ID_판의 잔심부름 하는 것도 좋다만, 이쪽으로 좀 와주겠나?"
99400001911202,,id_ID_구해주셔서 감사합니다. 쿨럭.. 쿨럭... 으으... 몸이 자꾸 떨리네요.
99400001911203,,id_ID_악마오크에게 끌려가고 있는 것을 내가 발견했네.
99400001911204,,"id_ID_쿨럭... 쿨럭...더 이상 일을 할 수 없게 되면, 어딘가로 끌고 가더라구요. 아마도 좋은 곳은 아니겠죠.
<p>으... 저쪽에 친구들이 더 있어요. 가서 구출해주시겠어요? 쿨럭.."
99400001911205,,id_ID_나는 이 친구를 안전한 곳까지 데려다주고 곧 돌아오겠네. 먼저 출발하게!
99400001911207,,"id_ID_어이쿠! 깜작이야! 간수는 아닌 거 같은데? 누구시오! 누군지는 모르겠는데, 댁 덕분에 감독관의 관심을 끌게 되었잖소!"
99400001911301,,"id_ID_은빛용병단? 진작에 말 좀 해주지! 그랬으면 이렇게 떨지는 않았을 텐데요. 무서워 죽는 줄 알았습니다. 누구든 저런 벌레의 먹이가 되고 싶지는 않을 거 아닙니까?
<p>저희를 구해주라고 공주님이 보내셨다구요? 공주님이!! 하하! 다른 친구들이 안쪽에 있습니다. 하지만 악몽의 시선A가 있는 한 어림도 없어요! 가능하겠습니까?"
99400001911401,,id_ID_멀리서 봐도 대단한 실력이네요. 그 정도면 노역 중인 동료들 구해주실 수 있을 거 같은데요! 부탁드립니다!
99400001911402,,id_ID_저희를 구출해 주신다구요? 감사합니다! 얼른 가요!
99400001911501,,id_ID_이쪽이다냥! 여기 러셀이 안전하게 지켜줄거다냥!
99400001911502,,id_ID_오오~!! 친구들! 무사했군!!
99400001911503,,id_ID_나는 이 친구들을 캠프로 호위하겠네. 안전을 위해 주변의 마물들을 처치해주게!
99400001911601,,id_ID_광산 정예 감시자 처치하는 것도 잊지 말게나! 드워프들과 이제 출발하겠네.
99400001911602,,id_ID_나도 러셀과 함께 간다냥. 아이멜이 곧 올 테니 너무 걱정마라냥!
99400001911701,,id_ID_캠프에 있는 구출된 드워프들을 곧 순간이동으로 대피 시킨다고 해. 아무래도 우리까지 한꺼번에 나가는 건 무리라고 하네. 우린 걸어서 나가야 하는 상황이야.
99400001911702,,id_ID_붙잡혀 있었던 동료들이 이곳에서 탈출할 수 있는 출구를 알려 주었어요. 함께 탈출해요!
99400001911703,,id_ID_그리고 하딘님이 광산 깊은 곳에 있는 두목급 악마들은 보이는 대로 처치하라고 하셨어. 출발하자!
99400001911705,,id_ID_저~기! 어둠의 결사다!
99400001911801,,id_ID_잠깐만요... 이.. 독침 부위를 챙겨 가는 게 좋겠어요. 중독된 동료들을 치료할 때 도움이 될 거예요.
99400001911901,,"id_ID_독침이 든 가방은 제가 들게요. 잘 알려지지 않은 독이어서 그렇지, 베노니움 맹독이 치료가 불가능한 것은 아니에요.
<p>문제는 해독제가 있어도 인부들에게 해독제를 지급하지 않는다는 거죠. 이제 출발하죠!"
99400001912001,,"id_ID_참! 베노니움 광석을 몇 개 가져가야 해. 판에게 부탁받은 건데... 나 참... 신세 진 게 많아서 거절할 수가 있어야 말이지...
<p>이 가방과 장갑도 주더라. 꽤 눈치 보다가 부탁한 거 같던데. 챙겨 가자구."
99400001912101,,id_ID_벌써 끝냈어? 그럼 나 좀 도와줘~! 잔혹한 스콜피온을 처치하면되!
99400001912201,,id_ID_잔혹한 스콜피온의 독침도 좀 모아주시겠어요? 이것만으로는 양이 좀 부족할 것 같아서요. 방금 처치하신 놈들에게서 잘라내시면 될 거예요. 
99400001912301,,"id_ID_자~! 이제 그만하고 빨리 가자~!
<p>마프! 이쪽 방향으로 가는 것 맞지? "
99400001912302,,id_ID_아마도 그럴 거예요. 조금만 더 가면 출구가 나올 거예요.
99400001912303,,id_ID_중독된 스캐럽이다! 처치 부탁해! <YellowBold>[player]</>! 난 출구를 찾아 놓을께!
99400001912401,,id_ID_여기... 시체들이 있어요. 이런 환경에서라면 죽은자들이 많을텐데... 시체를 성채 밖으로 버리는 것을 못 봤어요.
99400001912402,,id_ID_그래... 발견 못 한 건 어쩌면 당연할지도 모르겠네... 저 앞을 좀 봐...
99400001912403,,id_ID_어? ... 저게 뭐야!! 
99400001912404,,id_ID_맙소사!!!
99400001912405,,id_ID_그리고 저기 개미들이 청소부 역할인 거 같네... 시체를 성채 밖으로 옮길 이유가 없었겠어...
99400001912406,,id_ID_개미! 저놈들을 처치해주세요!! 부탁이에요!! 어서요!!!
99400001912501,,"id_ID_제대로 된 장례를 치뤄줄 수도 없는데, 이렇게 두고 갈 수는 없어요..."
99400001912502,,id_ID_예전에 신성한 향유를 좀 챙겨둔 게 있어. 이렇게 쓸 줄은 몰랐는데... 화장해 주고 가자. 조금만 시간을 내면 될 거야.
99400001912601,,id_ID_흠... 전부터 계속 신경 쓰이던 놈인데 또 여기서 보게 되네.
99400001912701,,id_ID_뭐야? 얘 생각보다 허당이네?
99400001912702,,id_ID_잠깐만요! 주변을 봐요! 뭔가 분위기가 달라졌어요!
99400001912703,,"id_ID_흐흐흐. 개미들을 너무 쉽게 봤구나. 넌 지금 이 구덩이의 모든 개미들을 적으로 돌린 거라고~. 어디 쥐구멍으로 탈출하려나 본데~
<p>잘 안될 거다. 크크크크....
<p>끄윽...(나싼은 더 이상 말이 없다)"
99400001912801,,id_ID_휴~ 겨우 따돌렸나? 여기가 출구 같은데?
99400001912802,,id_ID_네 출구에요! 이제 이곳에서 빠져나가요!!!
99600001900102,,id_ID_<YellowBold>[player]</> 오랜만이다냥! 이제 완전 베테랑 다운 모습이다냥!
99600001900902,,id_ID_후후후... 걱정 말게 <YellowBold>[player]</>. 자네가 그럴 사람이 아니라는 것은 알고 있으니까. 그만한 이유가 있었겠지.
99600001904701,,id_ID_상아탑 마법사를 구출해서 무사히 탈출했군! 마침 수색 나갔던 에몬도 돌아왔네!
99600001905708,,id_ID_커헉!! 깜짝이야! 하마터면 자네를 칠 뻔했지 않나! 제발 인기척 좀 내고 다니게!
99600001908003,,id_ID_늦었군. 대체 무슨 일인가?
99600001908804,,id_ID_충분한 에너지로군. 이 정도면 아이멜쪽을 소환하는 동시에 우리도 적당한 위치까지 한꺼번에 이동할 수 있겠군. 정말 잘했네!!
99600001909003,,id_ID_모두들 침묵을 유지하게. 도처에 적이 있으니.
99600001912704,,id_ID_<YellowBold>[player]</>! 한참을 기다렸네! 더 늦었으면 찾으러 들어갈 뻔했어! 무사히 돌아와서 다행이야!
99100002000101,,id_ID_높고 추운 곳
99100002000201,,id_ID_다시 돌아가는 길
99100002000301,,id_ID_친구찾기 I
99100002000401,,id_ID_친구찾기 II
99100002000501,,id_ID_동쪽으로 가기전에
99100002000601,,id_ID_만물상의 기척
99100002000701,,id_ID_약재 현지 조달
99100002000801,,id_ID_추위를 이길 가죽
99100002000901,,id_ID_고기 도둑 처단
99100002001001,,id_ID_용을 목격한자
99100002001101,,id_ID_옛 친구의 인사
99100002001201,,id_ID_남쪽 게이트로 I
99100002001301,,id_ID_남쪽 게이트로 II
99100002001401,,id_ID_곤란한 명령
99100002001501,,id_ID_잠깐의 도움
99100002001601,,id_ID_냉동 식품
99100002001701,,id_ID_머리좋은 약탈자
99100002001801,,id_ID_빠른 보복조치
99100002001901,,id_ID_믿습니다. 믿고요.
99100002002001,,id_ID_식량창고 수색I
99100002002101,,id_ID_식량창고 수색II
99100002002201,,id_ID_식량창고 수색III
99100002002301,,id_ID_움직이는 식량창고
99100002002401,,id_ID_수송로 확보I
99100002002501,,id_ID_수송로 확보II
99100002002601,,id_ID_가야할 시간
99100002002701,,id_ID_정찰 금지
99100002002801,,id_ID_안타라스 용마병 I
99100002002901,,id_ID_안타라스의 용마병 II
99100002003001,,id_ID_작은 방해
99100002003101,,id_ID_마을 습격범들
99100002003201,,id_ID_배신자 시반 I
99100002003301,,id_ID_배신자 시반 II
99100002003401,,id_ID_죄수 호송
99100002003501,,id_ID_수다쟁이 포로 I
99100002003601,,id_ID_수다쟁이 포로 II
99100002003701,,id_ID_각자의 할일로
99100002003801,,id_ID_방심유발 작전
99100002003901,,id_ID_인부 구출작전 I
99100002004001,,id_ID_인부 구출작전 II
99100002004101,,id_ID_인부 구출작전 III
99100002004201,,id_ID_죽어가는 인부들
99100002004301,,id_ID_인기척 요격
99100002004401,,id_ID_들개의 습격
99100002004501,,id_ID_한 두번도 아닌 일
99100002004601,,id_ID_뚫고 지나가리라
99100002004701,,id_ID_배송지연
99100002004801,,id_ID_짐가방을 찾아라
99100002004901,,id_ID_장교의 방문
99100002005001,,id_ID_보물 사냥꾼과의 재회 
99100002005101,,id_ID_보물 사냥꾼과의 거래 I
99100002005201,,id_ID_보물 사냥꾼과의 거래 II
99100002005301,,id_ID_추적자 유인
99100002005401,,id_ID_팔론의 기부
99100002005501,,id_ID_가방의 귀환
99100002005601,,id_ID_마력이 넘치는 상자
99100002005701,,id_ID_고룡산맥의 하늘다리
99100002005801,,id_ID_왕좌의 수호자들
99100002005901,,id_ID_폭파 작전 시작
99100002006001,,id_ID_여섯용의 마력 I
99100002006101,,id_ID_여섯용의 마력 II
99100002006201,,id_ID_여섯용의 마력 III
99100002006301,,id_ID_마무리 사냥 I
99100002006401,,id_ID_마무리 사냥 II
99100002006501,,id_ID_마력 장전
99100002006601,,id_ID_왕좌의 폭발
99100002006701,,id_ID_안타라스의 동굴로
99100002006801,,id_ID_철수하는 원정대
99100002006901,,id_ID_부상자 치료
99100002007001,,id_ID_습격
99100002007101,,id_ID_또 하나의 오벨리스크
99100002007201,,id_ID_드워프 수색 I
99100002007301,,id_ID_병사의 안내
99100002007401,,id_ID_드워프 수색 II
99100002007501,,id_ID_드워프 수색 III
99100002007701,,id_ID_악녀의 악행
99100002007801,,id_ID_함정에 갇힌 테오도르
99100002007901,,id_ID_보급과 재충전
99100002008001,,id_ID_하딘을 찾아서 I
99100002008101,,id_ID_다시만난 에몬
99100002008201,,id_ID_하딘을 찾아서 II
99100002008301,,id_ID_하딘을 찾아서 III
99100002008401,,id_ID_하딘의 애제자
99100002008501,,id_ID_침투의 대가
99100002008601,,id_ID_차원 감옥의 간수
99100002008701,,id_ID_하딘의 탈옥법
99100002008801,,id_ID_원한의 주인
99100002008901,,id_ID_환영의 방문
99100002009001,,id_ID_추적 재개
99100002009101,,id_ID_장기전 대비 I
99100002009201,,id_ID_시간 벌이
99100002009301,,id_ID_장기전 대비 II
99100002009401,,id_ID_마법봉의 단점 I
99100002009501,,id_ID_장기전 대비 III
99100002009601,,id_ID_마법봉의 단점 II
99100002009701,,id_ID_결전 준비
99100002009801,,id_ID_일석 이조의 싸움
99100002009901,,id_ID_적절한 도움
99100002010001,,id_ID_원정대 전진기지로
99100002010101,,id_ID_만약을 위한 대비
99100002010201,,id_ID_전진기지 사수 I
99100002010301,,id_ID_공격 대비
99100002010401,,id_ID_전진기지 사수 II
99100002010501,,id_ID_결계 뚫기 I
99100002010601,,id_ID_섬세한 장치
99100002010701,,id_ID_결계 뚫기 II
99100002010801,,id_ID_법원권근
99100002010901,,id_ID_결계 뚫기 III
99100002011001,,id_ID_완벽부활! 베레스
99100002011101,,id_ID_어둠 속의 희망
99100002011201,,id_ID_아덴으로
99200002000101,,id_ID_러셀이 말한 곳으로 이동
99200002000105,,id_ID_마프와 대화
99200002000201,,id_ID_어둠의 결사 기사단원 처치
99200002000301,,id_ID_남쪽 집 확인
99200002000302,,id_ID_서쪽 집 확인
99200002000303,,id_ID_북쪽 집 확인
99200002000401,,id_ID_오크통 열어보기
99200002000402,,id_ID_베카와 대화
99200002000403,,id_ID_아이멜과 대화
99200002000501,,id_ID_어둠의 결사 습격자 처치
99200002000601,,id_ID_드워프 공구 수집 I
99200002000602,,id_ID_드워프 공구 수집 II
99200002000701,,id_ID_서릿잎 만드라고라의 뿌리 수집
99200002000801,,id_ID_거친 생가죽 수집
99200002000901,,id_ID_말린 고기 탈취
99200002001001,,id_ID_소리가 난 곳으로 이동
99200002001002,,id_ID_앤지와 대화
99200002001003,,id_ID_앤지와 함께 이동
99200002001101,,id_ID_하딘에게로 이동
99200002001102,,id_ID_테오도르와 대화
99200002001103,,id_ID_안나마리와 대화
99200002001104,,id_ID_하딘과 대화
99200002001106,,id_ID_컷신 : 용의 습격
99200002001107,,id_ID_칼락그로스 처치
99200002001201,,id_ID_러셀 찾기
99200002001301,,id_ID_테오도르에게 돌아가기
99200002001303,,id_ID_테오도르와 함께 이동
99200002001401,,id_ID_아이멜 찾으러 가기
99200002001406,,id_ID_굶주린 식인 설인 처치
99200002001501,,id_ID_고산지 만드라고라 처치
99200002001601,,id_ID_얼어붙은 생선 회수
99200002001701,,id_ID_통발 회수 I
99200002001702,,id_ID_통발 회수 II
99200002001703,,id_ID_통발 회수 III
99200002001704,,id_ID_통발 약탈자 처치
99200002001801,,id_ID_굶주린 서릿발 늑대 처치
99200002001901,,id_ID_어둠의 결사 흑기사 처치
99200002002001,,id_ID_식량창고로 이동
99200002002004,,id_ID_다음 식량창고로 이동
99200002002101,,id_ID_어둠의 결사 파괴자 처치
99200002002202,,id_ID_고라거스와 대화
99200002002203,,id_ID_고라거스 처치
99200002002301,,id_ID_고라거스의 식량 줍기
99200002002302,,id_ID_식량창고의 식량 획득
99200002002401,,id_ID_어둠의 결사 정찰대원 처치
99200002002501,,id_ID_분노한 식인 설인 처치
99200002002601,,id_ID_테오도르 만나기
99200002002701,,id_ID_몰려오는 정찰대 처치
99200002002801,,id_ID_지배된 지룡 연락병 처치
99200002002901,,id_ID_지배된 지룡 정찰병 처치
99200002003001,,id_ID_서북쪽으로 이동
99200002003003,,id_ID_마프와 함께 이동
99200002003101,,id_ID_지배된 어린 지룡 처치
99200002003201,,id_ID_흔적 조사하기
99200002003304,,id_ID_시반 생포하기
99200002003305,,id_ID_시반과 대화하기
99200002003501,,id_ID_안타라스의 시선 처치
99200002003601,,id_ID_날개 피막 수집
99200002003701,,id_ID_실렌의 시선 처치
99200002003801,,id_ID_러셀 도와주러 가기
99200002003802,,id_ID_러셀 돕기
99200002003803,,id_ID_몰려오는 용족 처치
99200002003901,,id_ID_고통받는 어린 지룡 처치
99200002004001,,id_ID_감옥문 열기
99200002004002,,id_ID_아이멜과 대화하기
99200002004101,,id_ID_들개의 공격 방어
99200002004201,,id_ID_식량과 식수 찾기
99200002004301,,id_ID_인기척이 난 곳으로 이동
99200002004303,,id_ID_붙잡힌 판 구출
99200002004401,,id_ID_아이멜에게 돌아가기
99200002004404,,id_ID_칼날 갈기 처치
99200002004501,,id_ID_일행을 찾으러 가기
99200002004601,,id_ID_고통받는 어린 풍룡 처치
99200002004701,,id_ID_발자국 찾기
99200002004702,,id_ID_발자국의 방향 찾기
99200002004703,,id_ID_러셀과 만물상 판 찾기
99200002004801,,id_ID_지배된 왕좌 수호병 처치
99200002004901,,id_ID_적의 공격에서 살아남기
99200002005001,,id_ID_러셀이 말한 장소 수색
99200002005002,,id_ID_팔론의 전투 돕기
99200002005101,,id_ID_팔론의 소지품 찾기
99200002005301,,id_ID_연기를 내서 유인하기
99200002005302,,id_ID_어둠의 결사 추적자 처치
99200002005304,,id_ID_변신한 추적자 처치
99200002005401,,id_ID_만물상 판의 가방 획득
99200002005501,,id_ID_만물상 판에게 돌아가기
99200002005601,,id_ID_상자 열어보기
99200002005701,,id_ID_다함께 이동하기
99200002005901,,id_ID_분노한 어린 지룡 처치
99200002006001,,id_ID_불의 마력 확보하기
99200002006002,,id_ID_러셀과 대화
99200002006003,,id_ID_암흑의 마력 확보하기
99200002006004,,id_ID_고룡의 하수인 처치
99200002006101,,id_ID_분노한 어린 풍룡 처치
99200002006103,,id_ID_물의 마력 확보하기
99200002006105,,id_ID_빛의 마력 확보하기
99200002006201,,id_ID_분노한 왕좌 마법병사 처치
99200002006203,,id_ID_바람의 마력 확보하기
99200002006205,,id_ID_대지의 마력 확보하기
99200002006301,,id_ID_분노한 왕좌 수호병 처치
99200002006401,,id_ID_근처의 마물 처치
99200002006501,,id_ID_마력의 수정 설치하기
99200002006601,,id_ID_에테우스 처치
99200002006603,,id_ID_만물상 판과 대화
99200002006605,,id_ID_탈출하기
99200002006701,,id_ID_원정대 연락지로 이동
99200002006704,,id_ID_원정대 장교와 대화
99200002006801,,id_ID_원정대 보급품 획득
99200002006901,,id_ID_부상당한 병사 치료 I
99200002006902,,id_ID_부상당한 병사 치료 II
99200002006903,,id_ID_부상당한 부사관 치료
99200002007001,,id_ID_연락지 방어
99200002007101,,id_ID_말룩의 정찰병 처치
99200002007201,,id_ID_원정대의 흔적 조사
99200002007203,,id_ID_병사의 상태 확인하기
99200002007301,,id_ID_바이손과 함께 이동
99200002007501,,id_ID_말룩의 학살마 처치
99200002007602,,id_ID_말룩의 척후병 처치
99200002007701,,id_ID_낯 익은 자 경계
99200002007705,,id_ID_고뇌의 악령 처치
99200002007706,,id_ID_테오도르와 에르제베트의 대화
99200002007709,,id_ID_테오도르와 함께 순간이동
99200002007801,,id_ID_다른 동료 찾기
99200002007802,,id_ID_자넷과 대화
99200002007803,,id_ID_잠들지 못한 원정대 처치
99200002007901,,id_ID_보급품 얻기
99200002008001,,id_ID_말룩의 저격병 처치
99200002008101,,id_ID_하딘을 찾아 이동
99200002008201,,id_ID_말룩의 잠입자 처치
99200002008301,,id_ID_잠들지 못한 마법사 처치
99200002008403,,id_ID_하딘과 함께 차원이동
99200002008405,,id_ID_테오도르 찾기
99200002008601,,id_ID_에르제베트의 간수 처치
99200002008701,,id_ID_서쪽 문지기 처치
99200002008706,,id_ID_동쪽 문지기 처치
99200002008804,,id_ID_에르제베트와 대화
99200002008809,,id_ID_공격에서 살아남기
99200002008812,,id_ID_에르제베트 처치
99200002008901,,id_ID_접근해오는 적 확인
99200002008905,,id_ID_엠브리온의 환영과의 대화
99200002009001,,id_ID_말룩의 사역마 처치
99200002009101,,id_ID_테오도르에게로 이동
99200002009103,,id_ID_말룩의 사역마의 마력흡수
99200002009201,,id_ID_말룩의 암살자 처치
99200002009301,,id_ID_말룩의 암살자의 마력흡수
99200002009401,,id_ID_탐욕의 추적자 처치
99200002009501,,id_ID_탐욕의 추적자의 마력흡수
99200002009601,,id_ID_합류 지점까지 이동
99200002009701,,id_ID_어둠의 결사 작전병 처치
99200002009801,,id_ID_어둠의 결사 선봉대원 처치
99200002009904,,id_ID_상아탑 마법사들 지원
99200002009905,,id_ID_거대 흡혈충 처치
99200002010001,,id_ID_원정대 전진기지로 이동
99200002010101,,id_ID_쓸만한 물건 찾기
99200002010301,,id_ID_마법사들에게 포션 전달 I
99200002010302,,id_ID_마법사들에게 포션 전달 II
99200002010303,,id_ID_마법사들에게 포션 전달 III
99200002010501,,id_ID_아이멜을 찾아 이동
99200002010504,,id_ID_어둠의 결사 대마도사 처치
99200002010601,,id_ID_마력 보급장치 찾기
99200002010603,,id_ID_장치 고장내기
99200002010604,,id_ID_위험지역 벗어나기
99200002010701,,id_ID_어둠의 결사 근위대원 처치
99200002010801,,id_ID_아이멜에게로 이동
99200002011001,,id_ID_결계안으로 돌입
99200002011003,,id_ID_엠브리온과의 대화
99200002011008,,id_ID_몰려오는 적 경계
99200002011009,,id_ID_어둠의 결사들 처치
99200002011010,,id_ID_엠브리온과 대화
99200002011011,,id_ID_엠브리온 저지
99200002011012,,id_ID_컷신 : 베레스의 부활
99200002011013,,id_ID_모두 후퇴하기
99200002011024,,id_ID_테오도르와 순간이동
99200002011101,,id_ID_하딘 만나기
99400002000101,,id_ID_크으~ 외투를 좀 챙겨올 걸 그랬나봐. 고지대이다 보니 겨울 같은 날씨야. 
99400002000102,,id_ID_제대로 도착했군요. 조금만 더 가면 제 마을이 나와요.
99400002000103,,id_ID_음... 저기 드워프 아가씨. 충격 받을까봐 미리 나와 있었던 건데... 허허... 그냥 직접 보는 편이 났겠지?
99400002000104,,id_ID_뭐야? 무슨 소리야? 얼른가자. 빨리 뭐라도 하나 걸쳐야지. 으으~ 추워라!
99400002000105,,id_ID_맙소사! 이게 대체 어떻게 된 일이지?
99400002000201,,id_ID_마을이 습격 받았잖아?
99400002000202,,id_ID_이 놈들을 해치우면서 오느라 고생 좀 했네. 이제 다시 뚫고 지나가야 겠군. 허허~!
99400002000203,,id_ID_참혹하군... 서두르자. <YellowBold>[player]</>! 저기있는 놈들 어둠의 결사 소속인거 같아. 어서 해치우자!
99400002000301,,"id_ID_아직 대피 못한 친구들이 있을 수도 있으니, 집집마다 확인 좀 해주세요!"
99400002000401,,id_ID_내가 뭔가 찾은 거 같은데? 이쪽으로 좀 와주겠어?
99400002000402,,id_ID_히익! 살려주세요!
99400002000403,,id_ID_마프! 아이를 찾았어! 생존자가 있어!
99400002000404,,id_ID_마프? 마프 언니를 알아요?
99400002000501,,id_ID_마프 언니와 친구라면 저희 친구이기도 해요. 저기 검은 옷 입은 자들 때문에 숨어 있었어요. 저들이 마을 사람들을 마구 잡아 갔거든요.
