ItemType,ItemGrade,EquipmentType,WeaponType,Level,EnchantEfficiency,SuccessRate,SuccessRateBless,FailurePenalty,RequiredAdena,RequiredProtectionJewel,RequiredEnchantScroll
Equipment,SR,Armor,,29,345,2500,2500,1,41700,14,6
Equipment,SR,Armor,,30,370,,,,,,
Equipment,SR,Gloves,,0,0,10000,10000,0,900,0,1
Equipment,SR,Gloves,,1,5,10000,10000,0,900,0,1
Equipment,SR,Gloves,,2,10,10000,10000,0,900,0,1
Equipment,SR,Gloves,,3,15,9000,9000,1,900,1,1
Equipment,SR,Gloves,,4,20,8000,8000,1,900,1,1
Equipment,SR,Gloves,,5,28,7000,7000,1,4200,2,2
Equipment,SR,Gloves,,6,36,6000,6000,1,4200,2,2
Equipment,SR,Gloves,,7,44,5000,5000,1,4200,3,2
Equipment,SR,Gloves,,8,52,4500,4500,1,4200,3,2
Equipment,SR,Gloves,,9,60,4500,4500,1,4200,4,2
Equipment,SR,Gloves,,10,70,4500,4500,0,8400,4,3
Equipment,SR,Gloves,,11,80,4500,4500,1,8400,5,3
Equipment,SR,Gloves,,12,90,4500,4500,1,8400,5,3
Equipment,SR,Gloves,,13,100,4000,4000,1,8400,6,3
Equipment,SR,Gloves,,14,110,4000,4000,1,8400,6,3
Equipment,SR,Gloves,,15,122,4000,4000,1,8400,7,4
Equipment,SR,Gloves,,16,134,4000,4000,1,16700,7,4
Equipment,SR,Gloves,,17,146,4000,4000,1,16700,8,4
Equipment,SR,Gloves,,18,158,3500,3500,1,16700,8,4
Equipment,SR,Gloves,,19,170,3500,3500,1,16700,9,4
Equipment,SR,Gloves,,20,185,3500,3500,0,16700,9,5
Equipment,SR,Gloves,,21,200,3500,3500,1,16700,10,5
Equipment,SR,Gloves,,22,215,3500,3500,1,16700,10,5
Equipment,SR,Gloves,,23,230,3000,3000,1,16700,11,5
Equipment,SR,Gloves,,24,245,3000,3000,1,16700,11,5
Equipment,SR,Gloves,,25,265,3000,3000,1,16700,12,6
Equipment,SR,Gloves,,26,285,3000,3000,1,25000,12,6
Equipment,SR,Gloves,,27,305,3000,3000,1,25000,13,6
Equipment,SR,Gloves,,28,325,2500,2500,1,25000,13,6
Equipment,SR,Gloves,,29,345,2500,2500,1,41700,14,6
Equipment,SR,Gloves,,30,370,,,,,,
Equipment,SR,Boots,,0,0,10000,10000,0,900,0,1
Equipment,SR,Boots,,1,5,10000,10000,0,900,0,1
Equipment,SR,Boots,,2,10,10000,10000,0,900,0,1
Equipment,SR,Boots,,3,15,9000,9000,1,900,1,1
Equipment,SR,Boots,,4,20,8000,8000,1,900,1,1
Equipment,SR,Boots,,5,28,7000,7000,1,4200,2,2
Equipment,SR,Boots,,6,36,6000,6000,1,4200,2,2
Equipment,SR,Boots,,7,44,5000,5000,1,4200,3,2
Equipment,SR,Boots,,8,52,4500,4500,1,4200,3,2
Equipment,SR,Boots,,9,60,4500,4500,1,4200,4,2
Equipment,SR,Boots,,10,70,4500,4500,0,8400,4,3
Equipment,SR,Boots,,11,80,4500,4500,1,8400,5,3
Equipment,SR,Boots,,12,90,4500,4500,1,8400,5,3
Equipment,SR,Boots,,13,100,4000,4000,1,8400,6,3
Equipment,SR,Boots,,14,110,4000,4000,1,8400,6,3
Equipment,SR,Boots,,15,122,4000,4000,1,8400,7,4
Equipment,SR,Boots,,16,134,4000,4000,1,16700,7,4
Equipment,SR,Boots,,17,146,4000,4000,1,16700,8,4
Equipment,SR,Boots,,18,158,3500,3500,1,16700,8,4
Equipment,SR,Boots,,19,170,3500,3500,1,16700,9,4
Equipment,SR,Boots,,20,185,3500,3500,0,16700,9,5
Equipment,SR,Boots,,21,200,3500,3500,1,16700,10,5
Equipment,SR,Boots,,22,215,3500,3500,1,16700,10,5
Equipment,SR,Boots,,23,230,3000,3000,1,16700,11,5
Equipment,SR,Boots,,24,245,3000,3000,1,16700,11,5
Equipment,SR,Boots,,25,265,3000,3000,1,16700,12,6
Equipment,SR,Boots,,26,285,3000,3000,1,25000,12,6
Equipment,SR,Boots,,27,305,3000,3000,1,25000,13,6
Equipment,SR,Boots,,28,325,2500,2500,1,25000,13,6
Equipment,SR,Boots,,29,345,2500,2500,1,41700,14,6
Equipment,SR,Boots,,30,370,,,,,,
Equipment,SR,Helmet,,0,0,10000,10000,0,900,0,1
Equipment,SR,Helmet,,1,5,10000,10000,0,900,0,1
Equipment,SR,Helmet,,2,10,10000,10000,0,900,0,1
Equipment,SR,Helmet,,3,15,9000,9000,1,900,1,1
Equipment,SR,Helmet,,4,20,8000,8000,1,900,1,1
Equipment,SR,Helmet,,5,28,7000,7000,1,4200,2,2
Equipment,SR,Helmet,,6,36,6000,6000,1,4200,2,2
Equipment,SR,Helmet,,7,44,5000,5000,1,4200,3,2
Equipment,SR,Helmet,,8,52,4500,4500,1,4200,3,2
Equipment,SR,Helmet,,9,60,4500,4500,1,4200,4,2
Equipment,SR,Helmet,,10,70,4500,4500,0,8400,4,3
Equipment,SR,Helmet,,11,80,4500,4500,1,8400,5,3
Equipment,SR,Helmet,,12,90,4500,4500,1,8400,5,3
Equipment,SR,Helmet,,13,100,4000,4000,1,8400,6,3
Equipment,SR,Helmet,,14,110,4000,4000,1,8400,6,3
Equipment,SR,Helmet,,15,122,4000,4000,1,8400,7,4
Equipment,SR,Helmet,,16,134,4000,4000,1,16700,7,4
Equipment,SR,Helmet,,17,146,4000,4000,1,16700,8,4
Equipment,SR,Helmet,,18,158,3500,3500,1,16700,8,4
Equipment,SR,Helmet,,19,170,3500,3500,1,16700,9,4
Equipment,SR,Helmet,,20,185,3500,3500,0,16700,9,5
Equipment,SR,Helmet,,21,200,3500,3500,1,16700,10,5
Equipment,SR,Helmet,,22,215,3500,3500,1,16700,10,5
Equipment,SR,Helmet,,23,230,3000,3000,1,16700,11,5
Equipment,SR,Helmet,,24,245,3000,3000,1,16700,11,5
Equipment,SR,Helmet,,25,265,3000,3000,1,16700,12,6
Equipment,SR,Helmet,,26,285,3000,3000,1,25000,12,6
Equipment,SR,Helmet,,27,305,3000,3000,1,25000,13,6
Equipment,SR,Helmet,,28,325,2500,2500,1,25000,13,6
Equipment,SR,Helmet,,29,345,2500,2500,1,41700,14,6
Equipment,SR,Helmet,,30,370,,,,,,
Equipment,SR,Ring1,,0,0,10000,10000,0,900,0,1
Equipment,SR,Ring1,,1,5,10000,10000,0,900,0,1
Equipment,SR,Ring1,,2,10,10000,10000,0,900,0,1
Equipment,SR,Ring1,,3,15,9000,9000,1,900,1,1
Equipment,SR,Ring1,,4,20,8000,8000,1,900,1,1
Equipment,SR,Ring1,,5,28,7000,7000,1,4200,2,2
Equipment,SR,Ring1,,6,36,6000,6000,1,4200,2,2
Equipment,SR,Ring1,,7,44,5000,5000,1,4200,3,2
Equipment,SR,Ring1,,8,52,4500,4500,1,4200,3,2
Equipment,SR,Ring1,,9,60,4500,4500,1,4200,4,2
Equipment,SR,Ring1,,10,70,4500,4500,0,8400,4,3
Equipment,SR,Ring1,,11,80,4500,4500,1,8400,5,3
Equipment,SR,Ring1,,12,90,4500,4500,1,8400,5,3
Equipment,SR,Ring1,,13,100,4000,4000,1,8400,6,3
Equipment,SR,Ring1,,14,110,4000,4000,1,8400,6,3
Equipment,SR,Ring1,,15,122,4000,4000,1,8400,7,4
Equipment,SR,Ring1,,16,134,4000,4000,1,16700,7,4
Equipment,SR,Ring1,,17,146,4000,4000,1,16700,8,4
Equipment,SR,Ring1,,18,158,3500,3500,1,16700,8,4
Equipment,SR,Ring1,,19,170,3500,3500,1,16700,9,4
Equipment,SR,Ring1,,20,185,3500,3500,0,16700,9,5
Equipment,SR,Ring1,,21,200,3500,3500,1,16700,10,5
Equipment,SR,Ring1,,22,215,3500,3500,1,16700,10,5
Equipment,SR,Ring1,,23,230,3000,3000,1,16700,11,5
Equipment,SR,Ring1,,24,245,3000,3000,1,16700,11,5
Equipment,SR,Ring1,,25,265,3000,3000,1,16700,12,6
Equipment,SR,Ring1,,26,285,3000,3000,1,25000,12,6
Equipment,SR,Ring1,,27,305,3000,3000,1,25000,13,6
Equipment,SR,Ring1,,28,325,2500,2500,1,25000,13,6
Equipment,SR,Ring1,,29,345,2500,2500,1,41700,14,6
Equipment,SR,Ring1,,30,370,,,,,,
Equipment,SR,Earring1,,0,0,10000,10000,0,900,0,1
Equipment,SR,Earring1,,1,5,10000,10000,0,900,0,1
Equipment,SR,Earring1,,2,10,10000,10000,0,900,0,1
Equipment,SR,Earring1,,3,15,9000,9000,1,900,1,1
Equipment,SR,Earring1,,4,20,8000,8000,1,900,1,1
Equipment,SR,Earring1,,5,28,7000,7000,1,4200,2,2
Equipment,SR,Earring1,,6,36,6000,6000,1,4200,2,2
Equipment,SR,Earring1,,7,44,5000,5000,1,4200,3,2
Equipment,SR,Earring1,,8,52,4500,4500,1,4200,3,2
Equipment,SR,Earring1,,9,60,4500,4500,1,4200,4,2
Equipment,SR,Earring1,,10,70,4500,4500,0,8400,4,3
Equipment,SR,Earring1,,11,80,4500,4500,1,8400,5,3
Equipment,SR,Earring1,,12,90,4500,4500,1,8400,5,3
Equipment,SR,Earring1,,13,100,4000,4000,1,8400,6,3
Equipment,SR,Earring1,,14,110,4000,4000,1,8400,6,3
Equipment,SR,Earring1,,15,122,4000,4000,1,8400,7,4
Equipment,SR,Earring1,,16,134,4000,4000,1,16700,7,4
Equipment,SR,Earring1,,17,146,4000,4000,1,16700,8,4
Equipment,SR,Earring1,,18,158,3500,3500,1,16700,8,4
Equipment,SR,Earring1,,19,170,3500,3500,1,16700,9,4
Equipment,SR,Earring1,,20,185,3500,3500,0,16700,9,5
Equipment,SR,Earring1,,21,200,3500,3500,1,16700,10,5
Equipment,SR,Earring1,,22,215,3500,3500,1,16700,10,5
Equipment,SR,Earring1,,23,230,3000,3000,1,16700,11,5
Equipment,SR,Earring1,,24,245,3000,3000,1,16700,11,5
Equipment,SR,Earring1,,25,265,3000,3000,1,16700,12,6
Equipment,SR,Earring1,,26,285,3000,3000,1,25000,12,6
Equipment,SR,Earring1,,27,305,3000,3000,1,25000,13,6
Equipment,SR,Earring1,,28,325,2500,2500,1,25000,13,6
Equipment,SR,Earring1,,29,345,2500,2500,1,41700,14,6
Equipment,SR,Earring1,,30,370,,,,,,
Equipment,SR,Necklace,,0,0,10000,10000,0,900,0,1
Equipment,SR,Necklace,,1,5,10000,10000,0,900,0,1
Equipment,SR,Necklace,,2,10,10000,10000,0,900,0,1
Equipment,SR,Necklace,,3,15,9000,9000,1,900,1,1
Equipment,SR,Necklace,,4,20,8000,8000,1,900,1,1
Equipment,SR,Necklace,,5,28,7000,7000,1,4200,2,2
Equipment,SR,Necklace,,6,36,6000,6000,1,4200,2,2
Equipment,SR,Necklace,,7,44,5000,5000,1,4200,3,2
Equipment,SR,Necklace,,8,52,4500,4500,1,4200,3,2
Equipment,SR,Necklace,,9,60,4500,4500,1,4200,4,2
Equipment,SR,Necklace,,10,70,4500,4500,0,8400,4,3
Equipment,SR,Necklace,,11,80,4500,4500,1,8400,5,3
Equipment,SR,Necklace,,12,90,4500,4500,1,8400,5,3
Equipment,SR,Necklace,,13,100,4000,4000,1,8400,6,3
Equipment,SR,Necklace,,14,110,4000,4000,1,8400,6,3
Equipment,SR,Necklace,,15,122,4000,4000,1,8400,7,4
Equipment,SR,Necklace,,16,134,4000,4000,1,16700,7,4
Equipment,SR,Necklace,,17,146,4000,4000,1,16700,8,4
Equipment,SR,Necklace,,18,158,3500,3500,1,16700,8,4
Equipment,SR,Necklace,,19,170,3500,3500,1,16700,9,4
Equipment,SR,Necklace,,20,185,3500,3500,0,16700,9,5
Equipment,SR,Necklace,,21,200,3500,3500,1,16700,10,5
Equipment,SR,Necklace,,22,215,3500,3500,1,16700,10,5
Equipment,SR,Necklace,,23,230,3000,3000,1,16700,11,5
Equipment,SR,Necklace,,24,245,3000,3000,1,16700,11,5
Equipment,SR,Necklace,,25,265,3000,3000,1,16700,12,6
Equipment,SR,Necklace,,26,285,3000,3000,1,25000,12,6
Equipment,SR,Necklace,,27,305,3000,3000,1,25000,13,6
Equipment,SR,Necklace,,28,325,2500,2500,1,25000,13,6
Equipment,SR,Necklace,,29,345,2500,2500,1,41700,14,6
Equipment,SR,Necklace,,30,370,,,,,,
Equipment,UR,Weapon,Sword,0,0,10000,10000,0,3400,0,1
Equipment,UR,Weapon,Sword,1,5,10000,10000,0,3400,0,1
Equipment,UR,Weapon,Sword,2,10,10000,10000,0,3400,0,1
Equipment,UR,Weapon,Sword,3,15,9000,9000,1,3400,1,1
Equipment,UR,Weapon,Sword,4,20,8000,8000,1,3400,1,1
Equipment,UR,Weapon,Sword,5,28,7000,7000,1,16700,2,2
Equipment,UR,Weapon,Sword,6,36,6000,6000,1,16700,2,2
Equipment,UR,Weapon,Sword,7,44,5000,5000,1,16700,3,2
Equipment,UR,Weapon,Sword,8,52,4500,4500,1,16700,3,2
Equipment,UR,Weapon,Sword,9,60,4500,4500,1,16700,4,2
Equipment,UR,Weapon,Sword,10,70,4500,4500,0,33400,4,3
Equipment,UR,Weapon,Sword,11,80,4500,4500,1,33400,5,3
Equipment,UR,Weapon,Sword,12,90,4500,4500,1,33400,5,3
Equipment,UR,Weapon,Sword,13,100,4000,4000,1,33400,6,3
Equipment,UR,Weapon,Sword,14,110,4000,4000,1,33400,6,3
Equipment,UR,Weapon,Sword,15,122,4000,4000,1,33400,7,4
Equipment,UR,Weapon,Sword,16,134,4000,4000,1,66700,7,4
Equipment,UR,Weapon,Sword,17,146,4000,4000,1,66700,8,4
Equipment,UR,Weapon,Sword,18,158,3500,3500,1,66700,8,4
Equipment,UR,Weapon,Sword,19,170,3500,3500,1,66700,9,4
Equipment,UR,Weapon,Sword,20,185,3500,3500,0,66700,9,5
Equipment,UR,Weapon,Sword,21,200,3500,3500,1,66700,10,5
Equipment,UR,Weapon,Sword,22,215,3500,3500,1,66700,10,5
Equipment,UR,Weapon,Sword,23,230,3000,3000,1,66700,11,5
Equipment,UR,Weapon,Sword,24,245,3000,3000,1,66700,11,5
Equipment,UR,Weapon,Sword,25,265,3000,3000,1,66700,12,6
Equipment,UR,Weapon,Sword,26,285,3000,3000,1,100000,12,6
Equipment,UR,Weapon,Sword,27,305,3000,3000,1,100000,13,6
Equipment,UR,Weapon,Sword,28,325,2500,2500,1,100000,13,6
Equipment,UR,Weapon,Sword,29,345,2500,2500,1,166700,14,6
Equipment,UR,Weapon,Sword,30,370,,,,,,
Equipment,UR,Weapon,Spear,0,0,10000,10000,0,3400,0,1
Equipment,UR,Weapon,Spear,1,5,10000,10000,0,3400,0,1
Equipment,UR,Weapon,Spear,2,10,10000,10000,0,3400,0,1
Equipment,UR,Weapon,Spear,3,15,9000,9000,1,3400,1,1
Equipment,UR,Weapon,Spear,4,20,8000,8000,1,3400,1,1
Equipment,UR,Weapon,Spear,5,28,7000,7000,1,16700,2,2
Equipment,UR,Weapon,Spear,6,36,6000,6000,1,16700,2,2
Equipment,UR,Weapon,Spear,7,44,5000,5000,1,16700,3,2
Equipment,UR,Weapon,Spear,8,52,4500,4500,1,16700,3,2
Equipment,UR,Weapon,Spear,9,60,4500,4500,1,16700,4,2
Equipment,UR,Weapon,Spear,10,70,4500,4500,0,33400,4,3
Equipment,UR,Weapon,Spear,11,80,4500,4500,1,33400,5,3
Equipment,UR,Weapon,Spear,12,90,4500,4500,1,33400,5,3
Equipment,UR,Weapon,Spear,13,100,4000,4000,1,33400,6,3
Equipment,UR,Weapon,Spear,14,110,4000,4000,1,33400,6,3
Equipment,UR,Weapon,Spear,15,122,4000,4000,1,33400,7,4
Equipment,UR,Weapon,Spear,16,134,4000,4000,1,66700,7,4
Equipment,UR,Weapon,Spear,17,146,4000,4000,1,66700,8,4
Equipment,UR,Weapon,Spear,18,158,3500,3500,1,66700,8,4
Equipment,UR,Weapon,Spear,19,170,3500,3500,1,66700,9,4
Equipment,UR,Weapon,Spear,20,185,3500,3500,0,66700,9,5
Equipment,UR,Weapon,Spear,21,200,3500,3500,1,66700,10,5
Equipment,UR,Weapon,Spear,22,215,3500,3500,1,66700,10,5
Equipment,UR,Weapon,Spear,23,230,3000,3000,1,66700,11,5
Equipment,UR,Weapon,Spear,24,245,3000,3000,1,66700,11,5
Equipment,UR,Weapon,Spear,25,265,3000,3000,1,66700,12,6
Equipment,UR,Weapon,Spear,26,285,3000,3000,1,100000,12,6
Equipment,UR,Weapon,Spear,27,305,3000,3000,1,100000,13,6
Equipment,UR,Weapon,Spear,28,325,2500,2500,1,100000,13,6
Equipment,UR,Weapon,Spear,29,345,2500,2500,1,166700,14,6
Equipment,UR,Weapon,Spear,30,370,,,,,,
Equipment,UR,Weapon,DualSword,0,0,10000,10000,0,3400,0,1
Equipment,UR,Weapon,DualSword,1,5,10000,10000,0,3400,0,1
Equipment,UR,Weapon,DualSword,2,10,10000,10000,0,3400,0,1
Equipment,UR,Weapon,DualSword,3,15,9000,9000,1,3400,1,1
Equipment,UR,Weapon,DualSword,4,20,8000,8000,1,3400,1,1
Equipment,UR,Weapon,DualSword,5,28,7000,7000,1,16700,2,2
Equipment,UR,Weapon,DualSword,6,36,6000,6000,1,16700,2,2
Equipment,UR,Weapon,DualSword,7,44,5000,5000,1,16700,3,2
Equipment,UR,Weapon,DualSword,8,52,4500,4500,1,16700,3,2
Equipment,UR,Weapon,DualSword,9,60,4500,4500,1,16700,4,2
Equipment,UR,Weapon,DualSword,10,70,4500,4500,0,33400,4,3
Equipment,UR,Weapon,DualSword,11,80,4500,4500,1,33400,5,3
Equipment,UR,Weapon,DualSword,12,90,4500,4500,1,33400,5,3
Equipment,UR,Weapon,DualSword,13,100,4000,4000,1,33400,6,3
Equipment,UR,Weapon,DualSword,14,110,4000,4000,1,33400,6,3
Equipment,UR,Weapon,DualSword,15,122,4000,4000,1,33400,7,4
Equipment,UR,Weapon,DualSword,16,134,4000,4000,1,66700,7,4
Equipment,UR,Weapon,DualSword,17,146,4000,4000,1,66700,8,4
Equipment,UR,Weapon,DualSword,18,158,3500,3500,1,66700,8,4
Equipment,UR,Weapon,DualSword,19,170,3500,3500,1,66700,9,4
Equipment,UR,Weapon,DualSword,20,185,3500,3500,0,66700,9,5
Equipment,UR,Weapon,DualSword,21,200,3500,3500,1,66700,10,5
Equipment,UR,Weapon,DualSword,22,215,3500,3500,1,66700,10,5
Equipment,UR,Weapon,DualSword,23,230,3000,3000,1,66700,11,5
Equipment,UR,Weapon,DualSword,24,245,3000,3000,1,66700,11,5
Equipment,UR,Weapon,DualSword,25,265,3000,3000,1,66700,12,6
Equipment,UR,Weapon,DualSword,26,285,3000,3000,1,100000,12,6
Equipment,UR,Weapon,DualSword,27,305,3000,3000,1,100000,13,6
Equipment,UR,Weapon,DualSword,28,325,2500,2500,1,100000,13,6
Equipment,UR,Weapon,DualSword,29,345,2500,2500,1,166700,14,6
Equipment,UR,Weapon,DualSword,30,370,,,,,,
Equipment,UR,Weapon,Dagger,0,0,10000,10000,0,3400,0,1
Equipment,UR,Weapon,Dagger,1,5,10000,10000,0,3400,0,1
Equipment,UR,Weapon,Dagger,2,10,10000,10000,0,3400,0,1
Equipment,UR,Weapon,Dagger,3,15,9000,9000,1,3400,1,1
Equipment,UR,Weapon,Dagger,4,20,8000,8000,1,3400,1,1
Equipment,UR,Weapon,Dagger,5,28,7000,7000,1,16700,2,2
Equipment,UR,Weapon,Dagger,6,36,6000,6000,1,16700,2,2
Equipment,UR,Weapon,Dagger,7,44,5000,5000,1,16700,3,2
Equipment,UR,Weapon,Dagger,8,52,4500,4500,1,16700,3,2
Equipment,UR,Weapon,Dagger,9,60,4500,4500,1,16700,4,2
Equipment,UR,Weapon,Dagger,10,70,4500,4500,0,33400,4,3
Equipment,UR,Weapon,Dagger,11,80,4500,4500,1,33400,5,3
Equipment,UR,Weapon,Dagger,12,90,4500,4500,1,33400,5,3
Equipment,UR,Weapon,Dagger,13,100,4000,4000,1,33400,6,3
Equipment,UR,Weapon,Dagger,14,110,4000,4000,1,33400,6,3
Equipment,UR,Weapon,Dagger,15,122,4000,4000,1,33400,7,4
Equipment,UR,Weapon,Dagger,16,134,4000,4000,1,66700,7,4
Equipment,UR,Weapon,Dagger,17,146,4000,4000,1,66700,8,4
Equipment,UR,Weapon,Dagger,18,158,3500,3500,1,66700,8,4
Equipment,UR,Weapon,Dagger,19,170,3500,3500,1,66700,9,4
Equipment,UR,Weapon,Dagger,20,185,3500,3500,0,66700,9,5
Equipment,UR,Weapon,Dagger,21,200,3500,3500,1,66700,10,5
Equipment,UR,Weapon,Dagger,22,215,3500,3500,1,66700,10,5
Equipment,UR,Weapon,Dagger,23,230,3000,3000,1,66700,11,5
Equipment,UR,Weapon,Dagger,24,245,3000,3000,1,66700,11,5
Equipment,UR,Weapon,Dagger,25,265,3000,3000,1,66700,12,6
Equipment,UR,Weapon,Dagger,26,285,3000,3000,1,100000,12,6
Equipment,UR,Weapon,Dagger,27,305,3000,3000,1,100000,13,6
Equipment,UR,Weapon,Dagger,28,325,2500,2500,1,100000,13,6
Equipment,UR,Weapon,Dagger,29,345,2500,2500,1,166700,14,6
Equipment,UR,Weapon,Dagger,30,370,,,,,,
Equipment,UR,Weapon,Bow,0,0,10000,10000,0,3400,0,1
Equipment,UR,Weapon,Bow,1,5,10000,10000,0,3400,0,1
Equipment,UR,Weapon,Bow,2,10,10000,10000,0,3400,0,1
Equipment,UR,Weapon,Bow,3,15,9000,9000,1,3400,1,1
Equipment,UR,Weapon,Bow,4,20,8000,8000,1,3400,1,1
Equipment,UR,Weapon,Bow,5,28,7000,7000,1,16700,2,2
Equipment,UR,Weapon,Bow,6,36,6000,6000,1,16700,2,2
Equipment,UR,Weapon,Bow,7,44,5000,5000,1,16700,3,2
Equipment,UR,Weapon,Bow,8,52,4500,4500,1,16700,3,2
Equipment,UR,Weapon,Bow,9,60,4500,4500,1,16700,4,2
Equipment,UR,Weapon,Bow,10,70,4500,4500,0,33400,4,3
Equipment,UR,Weapon,Bow,11,80,4500,4500,1,33400,5,3
Equipment,UR,Weapon,Bow,12,90,4500,4500,1,33400,5,3
Equipment,UR,Weapon,Bow,13,100,4000,4000,1,33400,6,3
Equipment,UR,Weapon,Bow,14,110,4000,4000,1,33400,6,3
Equipment,UR,Weapon,Bow,15,122,4000,4000,1,33400,7,4
Equipment,UR,Weapon,Bow,16,134,4000,4000,1,66700,7,4
Equipment,UR,Weapon,Bow,17,146,4000,4000,1,66700,8,4
Equipment,UR,Weapon,Bow,18,158,3500,3500,1,66700,8,4
Equipment,UR,Weapon,Bow,19,170,3500,3500,1,66700,9,4
Equipment,UR,Weapon,Bow,20,185,3500,3500,0,66700,9,5
Equipment,UR,Weapon,Bow,21,200,3500,3500,1,66700,10,5
Equipment,UR,Weapon,Bow,22,215,3500,3500,1,66700,10,5
Equipment,UR,Weapon,Bow,23,230,3000,3000,1,66700,11,5
Equipment,UR,Weapon,Bow,24,245,3000,3000,1,66700,11,5
Equipment,UR,Weapon,Bow,25,265,3000,3000,1,66700,12,6
Equipment,UR,Weapon,Bow,26,285,3000,3000,1,100000,12,6
Equipment,UR,Weapon,Bow,27,305,3000,3000,1,100000,13,6
Equipment,UR,Weapon,Bow,28,325,2500,2500,1,100000,13,6
Equipment,UR,Weapon,Bow,29,345,2500,2500,1,166700,14,6
Equipment,UR,Weapon,Bow,30,370,,,,,,
Equipment,UR,Weapon,Staff,0,0,10000,10000,0,3400,0,1
Equipment,UR,Weapon,Staff,1,5,10000,10000,0,3400,0,1
Equipment,UR,Weapon,Staff,2,10,10000,10000,0,3400,0,1
Equipment,UR,Weapon,Staff,3,15,9000,9000,1,3400,1,1
Equipment,UR,Weapon,Staff,4,20,8000,8000,1,3400,1,1
Equipment,UR,Weapon,Staff,5,28,7000,7000,1,16700,2,2
Equipment,UR,Weapon,Staff,6,36,6000,6000,1,16700,2,2
Equipment,UR,Weapon,Staff,7,44,5000,5000,1,16700,3,2
Equipment,UR,Weapon,Staff,8,52,4500,4500,1,16700,3,2
Equipment,UR,Weapon,Staff,9,60,4500,4500,1,16700,4,2
Equipment,UR,Weapon,Staff,10,70,4500,4500,0,33400,4,3
Equipment,UR,Weapon,Staff,11,80,4500,4500,1,33400,5,3
Equipment,UR,Weapon,Staff,12,90,4500,4500,1,33400,5,3
Equipment,UR,Weapon,Staff,13,100,4000,4000,1,33400,6,3
Equipment,UR,Weapon,Staff,14,110,4000,4000,1,33400,6,3
Equipment,UR,Weapon,Staff,15,122,4000,4000,1,33400,7,4
Equipment,UR,Weapon,Staff,16,134,4000,4000,1,66700,7,4
Equipment,UR,Weapon,Staff,17,146,4000,4000,1,66700,8,4
Equipment,UR,Weapon,Staff,18,158,3500,3500,1,66700,8,4
Equipment,UR,Weapon,Staff,19,170,3500,3500,1,66700,9,4
Equipment,UR,Weapon,Staff,20,185,3500,3500,0,66700,9,5
Equipment,UR,Weapon,Staff,21,200,3500,3500,1,66700,10,5
Equipment,UR,Weapon,Staff,22,215,3500,3500,1,66700,10,5
Equipment,UR,Weapon,Staff,23,230,3000,3000,1,66700,11,5
Equipment,UR,Weapon,Staff,24,245,3000,3000,1,66700,11,5
Equipment,UR,Weapon,Staff,25,265,3000,3000,1,66700,12,6
Equipment,UR,Weapon,Staff,26,285,3000,3000,1,100000,12,6
Equipment,UR,Weapon,Staff,27,305,3000,3000,1,100000,13,6
Equipment,UR,Weapon,Staff,28,325,2500,2500,1,100000,13,6
Equipment,UR,Weapon,Staff,29,345,2500,2500,1,166700,14,6
Equipment,UR,Weapon,Staff,30,370,,,,,,
Equipment,UR,Armor,,0,0,10000,10000,0,900,0,1
Equipment,UR,Armor,,1,5,10000,10000,0,900,0,1
Equipment,UR,Armor,,2,10,10000,10000,0,900,0,1
Equipment,UR,Armor,,3,15,9000,9000,1,900,1,1
Equipment,UR,Armor,,4,20,8000,8000,1,900,1,1
Equipment,UR,Armor,,5,28,7000,7000,1,4200,2,2
Equipment,UR,Armor,,6,36,6000,6000,1,4200,2,2
Equipment,UR,Armor,,7,44,5000,5000,1,4200,3,2
Equipment,UR,Armor,,8,52,4500,4500,1,4200,3,2
Equipment,UR,Armor,,9,60,4500,4500,1,4200,4,2
Equipment,UR,Armor,,10,70,4500,4500,0,8400,4,3
Equipment,UR,Armor,,11,80,4500,4500,1,8400,5,3
Equipment,UR,Armor,,12,90,4500,4500,1,8400,5,3
Equipment,UR,Armor,,13,100,4000,4000,1,8400,6,3
Equipment,UR,Armor,,14,110,4000,4000,1,8400,6,3
Equipment,UR,Armor,,15,122,4000,4000,1,8400,7,4
Equipment,UR,Armor,,16,134,4000,4000,1,16700,7,4
Equipment,UR,Armor,,17,146,4000,4000,1,16700,8,4
Equipment,UR,Armor,,18,158,3500,3500,1,16700,8,4
Equipment,UR,Armor,,19,170,3500,3500,1,16700,9,4
Equipment,UR,Armor,,20,185,3500,3500,0,16700,9,5
Equipment,UR,Armor,,21,200,3500,3500,1,16700,10,5
Equipment,UR,Armor,,22,215,3500,3500,1,16700,10,5
Equipment,UR,Armor,,23,230,3000,3000,1,16700,11,5
Equipment,UR,Armor,,24,245,3000,3000,1,16700,11,5
Equipment,UR,Armor,,25,265,3000,3000,1,16700,12,6
Equipment,UR,Armor,,26,285,3000,3000,1,25000,12,6
Equipment,UR,Armor,,27,305,3000,3000,1,25000,13,6
Equipment,UR,Armor,,28,325,2500,2500,1,25000,13,6
Equipment,UR,Armor,,29,345,2500,2500,1,41700,14,6
Equipment,UR,Armor,,30,370,,,,,,
Equipment,UR,Gloves,,0,0,10000,10000,0,900,0,1
Equipment,UR,Gloves,,1,5,10000,10000,0,900,0,1
Equipment,UR,Gloves,,2,10,10000,10000,0,900,0,1
Equipment,UR,Gloves,,3,15,9000,9000,1,900,1,1
