Id,Param1,NameKey,BuffType,ClientType,Param,Param2,EffectTypeNameKey,Group,DbSaveType,PvPSaveType,RealTimeDbSave,OverlayType,StackType,StackCount,FireRate,EndCondition,RemainWhenDead,Duration,ExDurationType,ExDuration,Period,VisualEffectId,ExtendVisualEffectId,ReductionRate,IsDebuff,IsTransition,ExcpetRoomType,IconTexture,CameraShake,CameraShakeIntensity,Sound,DescKey,ExceptEraseBuff,MaxStackOtherBuff,PeriodApplyType,SkillFireCondition,FireSkillInfoId,ExceptRecovery,ExDurationParam,IsOwnerTransition,ExcpetActorType,DescAddBuffId,GetBuffVisible,RemoveBuffEnterRoomType
1015,,781000001011,,Stun,,,782000001011,1002,None,0,0,Allow,Common,1,1501,,0,1501,,,,1,,5000,1,0,,,,,,782000001011,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
11214,,291001000038,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,20001,,,,403,,,0,0,,Icon_Skill_Active_11214,,,,783000011214,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
112141,,291001000038,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,20001,,,,,,,0,0,,Icon_Skill_Active_11214,,,,783000112141,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
112142,,291001000038,,Common,,,0,,None,0,0,Allow,Common,5,10000,,0,20001,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
112241,,291001000039,,Rage,"{""Color"":{""R"":255,""G:""12:,""B"":0},
""Intensity"":70,
""Overlay Exponent"":1.0}",,0,,None,0,0,Allow,Common,1,10000,,0,20001,,,,402,,,0,0,,Icon_Skill_Active_11224,,,,783000112241,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
112341,,291001000040,,Hide,,,0,,None,0,0,Allow,Common,1,10000,ControlGadget,0,8001,AttackSuccess,1,,,,,0,0,,Icon_Skill_Active_11234,,,,783000112341,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
11245,,291001000041,,Common,,,0,1001,None,0,0,Allow,Common,1,10000,,0,4501,,,,,,,1,0,,Icon_Skill_Active_11245,,,,783000074072,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
112542,,291001000042,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,3501,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
112541,,781000001011,,Stun,,,782000001011,112541,None,0,0,Allow,Common,1,10000,,0,3501,,,,1,,10000,1,0,,,,,,782000001011,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
112544,,781000001011,,Stun,,,782000001011,112541,None,0,0,Allow,Common,1,10000,,0,2501,,,,1,,10000,1,0,,,,,,782000001011,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
112545,,781000001011,,Stun,,,782000001011,112541,None,0,0,Allow,Common,1,10000,,0,1501,,,,1,,10000,1,0,,,,,,782000001011,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
11263,,291001000043,,Common,,,0,,None,0,0,Allow,Common,20,10000,,0,10001,BarrierValueZero,1,,410,,,0,0,,Icon_Skill_Active_11263,,,,783000011263,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
112634,,291001000043,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,10001,BarrierValueZero,1,,,,,0,0,,Icon_Skill_Active_11263,,,,783000112634,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
12214,,291001000044,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,1001,,,,404,,,0,0,,Icon_Skill_Active_12214,,,,783000012214,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
122251,,291001000045,,Common,,,0,122251,None,0,0,Allow,Common,1,10000,,0,40001,,,,405,,,0,0,,Icon_Skill_Active_12225,,,,783000122251,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
122252,,291001000045,,Common,,,0,122251,None,0,0,Allow,Common,1,10000,,0,40001,,,,405,,,0,0,,Icon_Skill_Active_12225,,,,783000122252,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
12234,,291001000046,,Stun,,2,0,,None,0,0,Allow,Common,1,10000,,0,2001,,,,1,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
12245,,291001000047,,ChangeBasicAttack,,,0,,None,0,0,Allow,Common,1,10000,,0,15001,AttackSuccess,15,,415,,,0,0,,Icon_Skill_Active_12245,,,,783000012245,0,,0,,,0,1,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
122451,,291001000047,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,30001,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
122531,,291001000049,,Common,,,0,1001,None,0,0,Allow,Common,1,10000,,0,3000,,,,,,,1,0,,Icon_Skill_Active_12253,,,,783000010122,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
12265,,291001000050,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,7001,,,,401,,,0,0,,Icon_Skill_Active_12265,,,,783000012265,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
122651,,291001000050,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,1001,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
122653,,291001000050,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,3001,AttackSuccess,1,,,,,0,0,,Icon_Skill_Active_12265,,,,783000001005,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
122654,,291001000050,,Common,,,0,,None,0,0,Allow,Common,10,10000,,0,7001,BarrierValueZero,1,,,,,0,0,,Icon_Skill_Active_12265,,,,783000122654,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
132141,,291001000051,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,15001,,,,406,,,0,0,,Icon_Skill_Active_13214,,,,783000132141,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
132142,,291001000051,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,15001,,,,,,,0,0,,Icon_Skill_Active_13214,,,,783000132142,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
132144,,291001000051,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,7001,SkillHitted,1,,,,,0,0,,Icon_Skill_Active_13214,,,,783000132144,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
132145,,291001000051,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,2001,,,,,,,0,0,,Icon_Skill_Active_13214,,,,783000132145,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
13225,,291001000052,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,10001,KillAddDuration,10000,,409,,,0,0,,Icon_Skill_Active_13225,,,,783000013225,0,,0,,,0,30000,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
13234,,291001000053,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,60001,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
132454,,291001000055,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,15001,,,,,,,0,0,,Icon_Skill_Active_13245,,,,783000021221,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
132541,,291001000056,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,60001,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
132542,,291001000056,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,4001,,,,,,,1,0,,,,,,0,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
1325412,,291001000056,,Common,,3,0,1001,None,0,0,Allow,Common,3,10000,,0,4001,,,,,,,1,0,,Icon_Skill_Active_132541,,,,783000010122,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
132651,,291001000059,,Common,,,0,132651,None,0,0,Allow,Common,1,10000,,0,15001,HpReduceLimit,1,,411,,,0,0,,Icon_Skill_Active_13265,,,PC/Common/PC_Hit_Buff_Defence_01,783000132651,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
132661,,291001000059,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,2001,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
132663,,291001000059,,Common,,,0,,None,0,0,Allow,Common,20,10000,,0,7001,BarrierValueZero,,,412,,,0,0,,Icon_Skill_Active_13265,,,,783000122654,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
14214,,291001000061,,ChangeMaterial,"{""Material"":""Gold""}",,0,,None,0,0,Allow,Common,1,10000,,0,20001,,,,408,,,0,0,,Icon_Skill_Active_14214,,,,783000014214,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
14224,,291001000062,,Stun,,,0,1002,None,0,0,Allow,Common,1,10000,,0,500,,,,1,,,1,0,,,,,,0,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
242332,,781000142331,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,10001,,,500,,,,1,0,,Icon_Skill_Active_14233,,,,783000074072,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
14234,,781000014234,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,7001,,,,,,,1,0,,Icon_Skill_Active_14234,,,,783000014234,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
142343,,781000014234,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,7001,,,,,,,1,0,,,,,,0,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
142341,,0,,Stun,,,0,,None,0,0,Allow,Common,1,10000,,0,2501,,,,1,,5000,1,0,,,,,,0,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
142351,,781000142351,Poison,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,5001,,,500,,,,1,0,,Icon_Skill_Active_14234,,,,783000030004,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
142352,,781000142351,Silence,Silence,,,0,,None,0,0,Allow,Common,1,10000,,0,7001,,,,,,,1,0,,Icon_Skill_Active_14234,,,,783000142352,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
142353,,781000014234,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,7001,,,,,,,1,0,,,,,,0,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
142365,,781000142365,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,7001,,,,,,,1,0,,,,,,0,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
142542,,291001000067,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,2001,,,,,,,1,0,,,,,,0,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
142543,,291001000067,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,4001,,,,,,,1,0,,,,,,0,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
142544,,291001000067,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,6001,,,,,,,1,0,,,,,,0,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
142545,,291001000067,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,8001,,,,,,,1,0,,Icon_Skill_Active_14254,,,,783000142545,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
1425421,,291001000067,,Common,,,0,,None,0,0,Allow,Common,10,10000,,0,7001,BarrierValueZero,1,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
1425423,,291001000067,,Common,,,0,,None,0,0,Allow,Common,10,10000,,0,7001,BarrierValueZero,1,,,,,0,0,,Icon_Skill_Active_14254,,,,783001425423,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
14264,,291001000068,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,1001,,,,,,,0,0,,Icon_Skill_Active_14264,,,,783000024252,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
21212,,291001000076,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,15001,,,,,,,0,0,,Icon_Skill_Passive_21212,,,,783000024252,0,,0,,,0,,0,,,0,
21223,,291001000077,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,10001,,,,,,,0,0,,Icon_Skill_Passive_21223,,,,783000021223,0,,0,,,0,,0,,,0,
212232,,291001000077,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,1001,,,,,,,0,0,,Icon_Skill_Passive_21223,,,,783000021224,0,,0,,,0,,0,,,0,
21232,,291001000078,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,5000,,,,,,,0,0,,Icon_Skill_Passive_212331,,,,783000021232,0,,0,,,0,,0,,,0,
21252,,291001000080,,Common,,,0,,None,0,0,Allow,Common,4,10000,,0,40001,,,,,,,0,0,,Icon_Skill_Passive_21252,,,,783000021252,0,212521,0,,,0,,0,,,0,
212521,,291001000080,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,40001,AttackSucceed,1,,,,,0,0,,Icon_Skill_Passive_21252,,,,783000212521,0,,0,,,0,3,0,,,1,
21263,,291001000081,,Common,,,0,3001,None,0,0,Allow,Common,1,10000,,0,7001,BarrierValueZero,1,,,,,0,0,,Icon_Skill_Passive_21263,,,,783000122654,0,,0,,,0,,0,,,0,
22213,,291001000082,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,15001,,,,,,,0,0,,Icon_Skill_Passive_22213,,,,783000022213,0,,0,,,0,,0,,,0,
22223,,291001000083,,Common,,,0,,None,0,0,Allow,Common,10,10000,,0,10001,,,,,,,0,0,,Icon_Skill_Passive_22223,,,,783000022223,0,,0,,,0,,0,,,0,
22233,,291001000084,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,1800001,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,
22242,,291001000086,,Common,,,0,,None,0,0,Allow,Common,9,10000,,0,10001,,,,,,,0,0,,Icon_Skill_Passive_22242,,,,783000022242,0,222421,0,,,0,,0,,,0,
222421,,291001000086,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,10001,AttackSuccess,1,,,,,0,0,,Icon_Skill_Passive_22242,,,,783000222421,0,,0,,,0,,0,,,1,
22253,,782000030008,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,10001,,,,,,,1,0,,Icon_Skill_Passive_22253,,,,783000014212,0,,0,,,0,,0,,,0,
22262,,291001000088,,Common,,,0,3001,None,0,0,Allow,Common,1,10000,,0,7001,BarrierValueZero,1,,,,,0,0,,Icon_Skill_Passive_22262,,,,783000122654,0,,0,,,0,,0,,,0,
132133,,291001000089,,Common,,,0,,None,0,0,Allow,Common,20,10000,,0,7001,BarrierValueZero,1,,,,,0,0,,Icon_Skill_Passive_132133,,,,783000122654,0,,0,,,0,,0,,,0,
23223,,291001000090,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,1001,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,
232231,,291001000090,,Common,,,782000905501,,None,0,0,Allow,Common,1,10000,,0,10001,,,,,,,0,0,,Icon_Skill_Passive_23223,,,,783000022223,0,,0,,,0,,0,,,0,
23233,,291001000091,,Common,,,782000013211,,None,0,0,Allow,Common,1,10000,,0,5001,,,,,,,1,0,,Icon_Skill_Passive_23233,,,,783000023233,0,,0,,,0,,0,,,0,
23253,,291001000093,,Common,,,0,,None,0,0,Allow,Common,1,10000,ManaExhaustion,0,10001,Attacked,3,,,,,0,0,,Icon_Skill_Passive_23253,,,,783000030010,0,,0,,,0,,0,,,0,
232531,,291001000093,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,10001,,,,,,,0,0,,Icon_Skill_Passive_23253,,,,783000232531,0,,0,,,0,,0,,,0,
23262,,291001000094,,Common,,,0,3001,None,0,0,Allow,Common,1,10000,,0,7001,BarrierValueZero,1,,,,,0,0,,Icon_Skill_Passive_23262,,,,783000122654,0,,0,,,0,,0,,,0,
24213,,291001000095,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,3000,,,1000,,,,0,0,,Icon_Skill_Passive_24213,,,,783000011262,0,,1,,,0,,0,,,0,
24224,,291001000096,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,10001,,,,,,,0,0,,Icon_Skill_Passive_24224,,,,783000024224,0,,0,,,0,,0,,,0,
24243,,291001000098,,Stun,,,0,1002,None,0,0,Allow,Common,1,10000,,0,1001,,,,1,,5000,1,0,,,,,,0,0,,0,,,0,,0,,,0,
242431,,291001000098,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,5001,,,,,,,0,0,,Icon_Skill_Passive_24243,,,,783000242431,0,,0,,,0,,0,,,0,
242432,,291001000098,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,5001,,,,,,,0,0,,Icon_Skill_Passive_24243,,,,783000010122,0,,0,,,0,,0,,,0,
24253,,291001000099,,Common,,,0,,None,0,0,Allow,Common,1,10000,,1,,,,,,,,0,0,,Icon_Skill_Passive_24253,,,,783000024253,0,,0,,,0,,0,,,0,
24263,,291001000100,,Common,,,0,3001,None,0,0,Allow,Common,1,10000,,0,7001,BarrierValueZero,1,,,,,0,0,,Icon_Skill_Passive_24263,,,,783000122654,0,,0,,,0,,0,,,0,
20107,,0,,Common,,,0,,None,1,0,Allow,Common,1,10000,,0,10001,,,,,,,1,0,,Icon_Skill_Passive_24263,,,,783000242521,0,,0,,,1,,0,Npc,,0,
11223102,,291000011223,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,15001,,,,,,,0,0,,,,,,783011223102,0,,0,,,0,,0,,112231,0,
11261103,,291000011261,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,7001,,,,,,,1,0,,Icon_Skill_Active_11261,,,,783000014212,0,,0,,,0,,0,,,0,
12223102,,291000012223,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,90001,,,,,,,0,0,,,,,,783012223102,0,,0,,,0,,0,,122231,0,
12223103,,291000012223,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,90001,,,,,,,0,0,,,,,,783012223102,0,,0,,,0,,0,,122231,0,
12224103,,291000012224,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,30001,,,,,,,0,0,,,,,,783012224103,0,,0,,,0,,0,,122241,0,
12243102,,291000012243,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,30001,,,,,,,0,0,,,,,,783000022221,0,,0,,,0,,0,,122431,0,
13223102,,291000013223,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,40001,,,,,,,0,0,,,,,,783013223102,0,,0,,,0,,0,,132231,0,
13243102,,291000013243,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,15001,,,,,,,0,0,,,,,,783000132331,0,,0,,,0,,0,,13243,0,
14212103,,291000014212,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,8501,,,,,,,1,0,,Icon_Skill_Active_14212,,,,783000014212,0,,0,,,0,,0,,,0,
14253102,,291000014253,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,30001,,,,,,,0,0,,,,,,783000242231,0,,0,,,0,,0,,142531,0,
14253103,,291000014253,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,30001,,,,,,,0,0,,,,,,783014253103,0,,0,,,0,,0,,142531,0,
23261101,,291000023261,Aura,Common,,,0,,None,1,0,Allow,Common,1,10000,,1,,,,,,,,0,0,,,,,,783000023261,1,,0,,,0,,0,,23261,0,
24242101,,291000024242,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,6002,,,,,,,1,0,,Icon_Skill_Active_24242,,,,783000014212,0,,0,,,0,,0,,,0,
24242102,,291000024242,,Common,,,0,,None,0,0,Allow,Common,1,10000,,0,6002,,,,,,,0,0,,,,,,783000014212,0,,0,,,0,,0,,24242101,0,
71574,,782000013211,,,,,782000013211,,None,0,0,Allow,Common,1,10000,,0,12000,,,,,,,1,0,,Icon_Debuff_DefensePower,,,,783000720232,1,,0,,,0,,0,,,0,
71575,,131000300124,,KnockDown,,,131000300124,1003,None,0,0,Allow,Common,1,10000,,0,2000,,,,,,5000,1,0,,,,,,0,0,,0,,,0,,0,,,0,
71576,,731000000676,,Stun,,,731000000676,1003,None,0,0,Allow,Common,1,10000,,0,2000,,,,1,,5000,1,0,,Icon_Debuff_Stun,,,,0,0,,0,,,0,,0,,,0,
71577,,781000050006,,,,,292000510169,12,None,0,0,Allow,EachCaster,1,10000,,0,3000,,,500,,,,1,0,,Icon_Debuff_Bleed,,,,783000601412,1,,0,,,0,,0,,,0,
71578,,782000601402,,,,,0,,None,0,0,Allow,Common,1,10000,,0,6000,,,,,,,0,0,,Icon_Skill_Passive_24211,,,,783000071578,1,,0,,,0,,0,,,0,
71579,,731000000672,,,,,731000000672,,None,0,0,Allow,Common,1,10000,,0,6000,,,,,,,1,0,,Icon_Debuff_Slow,,,,131000300124,1,,0,,,0,,0,,,0,
71580,,292000040030,,,,,292000040030,,None,0,0,Allow,Common,1,10000,,0,5000,,,,,,,1,0,,Icon_Skill_Passive_24232,,,,783000071580,1,,0,,,0,,0,,,0,
71581,,131000300124,,KnockDown,,,131000300124,,None,0,0,Allow,Common,1,10000,,0,2000,,,,,,,1,0,,,,,,731000000672,1,,0,,,0,,0,,,0,
79009,,781000050008,,,,,782000050008,,None,0,0,Allow,Common,1,10000,,0,5000,,,,,,,1,0,,Icon_Debuff_AttackPower,,,,0,1,,0,,,0,,0,,,0,
79010,,731000000676,,Stun,,,782000050005,1002,None,0,0,Allow,Common,1,10000,,0,3000,,,,1,,,1,0,,Icon_Debuff_Stun,,,,0,1,,0,,,0,,0,,,0,
801049,,10100002087,,,,,10100002087,,None,0,0,Allow,Common,1,10000,RoomOut,0,30000,,,1000,8010441,,,0,0,,Icon_Buff_CriticalRate,,,Interface/UI_Dungeon_Buff_Skill_Phy_2,783000801049,1,,0,,,0,,0,,,0,
801050,,171000000075,Aura,Common,,,782000801048,,None,0,0,Allow,Common,1,10000,RoomOut,0,10000,,,,801048,,,0,0,,Icon_Buff_OverPower,,,,783000801048,1,,0,,,0,,0,,,0,
801051,,101000055575,,,,,102000002073,,None,0,0,Allow,Common,1,10000,RoomOut,0,15000,,,,801045,,,0,0,,Icon_Buff_MoveSpeed,,,Interface/UI_Dungeon_Buff_Defence_2,783000801045,1,,0,,,0,,0,,,0,
801052,,101000055576,,,,,102000002074,,None,0,0,Allow,Common,1,10000,RoomOut,0,15000,,,1000,8010461,,,0,0,,Icon_Buff_PartyPowerUP,,,Interface/UI_Dungeon_Buff_Atk_Phy_2,783000801046,1,,0,,,0,,0,,,0,
8010521,,101000055576,,,,,102000002074,,None,0,0,Allow,Common,1,10000,RoomOut,0,1000,,,,8010461,,,0,0,,Icon_Buff_PartyPowerUP,,,Interface/UI_Dungeon_Buff_Atk_Phy_2,783000801046,1,,0,,,0,,0,,,0,
801053,,101000002048,,,,,782000801011,,None,0,0,Allow,Common,1,10000,RoomOut,0,30000,,,,500006,,,0,0,,Icon_Buff_AttackPower,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,783000801011,1,,0,,,0,,0,,,0,
801054,,101000002049,,,,,101000002049,,None,0,0,Allow,Common,1,10000,RoomOut,0,30000,,,,500005,,,0,0,,Icon_Buff_AttackSpeed,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,783000801022,1,,0,,,0,,0,,,0,
801055,,101000002051,,,,,101000002051,,None,0,0,Allow,Common,1,10000,RoomOut,0,30000,,,,500004,,,0,0,,Icon_Buff_MoveSpeed,,,Interface/UI_Dungeon_Buff_Speed_1,783000801041,1,,0,,,0,,0,,,0,
