Id,NameKey,DescKey,EffectType,EffectParamMin,EffectParamMax,EffectParamGrowth,OptionGroup,SelectedRate
50201314,0,0,MPCostMul,1,1,1,50201301,0
50201315,0,0,MPCostMul,1,1,1,50201301,0
50201316,0,0,MPCostMul,1,1,1,50201301,0
50201317,0,0,MPCostMul,1,1,1,50201301,0
50201318,0,0,MPCostMul,1,1,1,50201301,0
50201319,0,0,MPCostMul,1,1,1,50201301,0
50201320,0,0,MPCostMul,1,1,1,50201301,0
50201401,91000000017,0,DefensePowerPhy,338,338,1,50201401,2
50201402,91000000018,0,DefensePowerMag,338,338,1,50201401,2
50201403,91000000045,0,MaxHP,114,114,1,50201401,2
50201404,91000000047,0,MaxMP,114,114,1,50201401,2
50201405,91000000042,0,HPRecovery,201,201,1,50201401,2
50201406,91000000051,0,MPRecovery,201,201,1,50201401,2
50201407,91000000081,0,Penetration,110,110,1,50201401,2
50201408,91000000021,0,DodgeValue,256,256,1,50201401,2
50201409,91000000035,0,AddDecreaseDamage,3,3,1,50201401,1
50201410,91000000056,0,CCResistRate,186,186,1,50201401,2
50201411,91000000043,0,HPStealRate,19,19,1,50201401,1
50201412,91000000039,0,ExpGainRate,105,105,1,50201401,2
50201413,91000000060,0,AdenaGainRate,105,105,1,50201401,2
50201414,0,0,MPCostMul,1,1,1,50201401,0
50201415,0,0,MPCostMul,1,1,1,50201401,0
50201416,0,0,MPCostMul,1,1,1,50201401,0
50201417,0,0,MPCostMul,1,1,1,50201401,0
50201418,0,0,MPCostMul,1,1,1,50201401,0
50201419,0,0,MPCostMul,1,1,1,50201401,0
50201420,0,0,MPCostMul,1,1,1,50201401,0
50201501,91000000017,0,DefensePowerPhy,914,914,1,50201501,2
50201502,91000000018,0,DefensePowerMag,914,914,1,50201501,2
50201503,91000000045,0,MaxHP,307,307,1,50201501,2
50201504,91000000047,0,MaxMP,307,307,1,50201501,2
50201505,91000000042,0,HPRecovery,561,561,1,50201501,2
50201506,91000000051,0,MPRecovery,561,561,1,50201501,2
50201507,91000000081,0,Penetration,304,304,1,50201501,2
50201508,91000000021,0,DodgeValue,692,692,1,50201501,2
50201509,91000000035,0,AddDecreaseDamage,8,8,1,50201501,1
50201510,91000000056,0,CCResistRate,324,324,1,50201501,2
50201511,91000000043,0,HPStealRate,31,31,1,50201501,1
50201512,91000000039,0,ExpGainRate,181,181,1,50201501,2
50201513,91000000060,0,AdenaGainRate,181,181,1,50201501,2
50201514,0,0,MPCostMul,1,1,1,50201501,0
50201515,0,0,MPCostMul,1,1,1,50201501,0
50201516,0,0,MPCostMul,1,1,1,50201501,0
50201517,0,0,MPCostMul,1,1,1,50201501,0
50201518,0,0,MPCostMul,1,1,1,50201501,0
50201519,0,0,MPCostMul,1,1,1,50201501,0
50201520,0,0,MPCostMul,1,1,1,50201501,0
50201601,731000002515,0,DefensePowerPhy,1736,1736,1,50201601,2
50201602,731000001479,0,DefensePowerMag,1736,1736,1,50201601,2
50201603,731000000662,0,MaxHP,583,583,1,50201601,2
50201604,731000000663,0,MaxMP,583,583,1,50201601,2
50201605,731000000654,0,HPRecovery,1073,1073,1,50201601,2
50201606,731000000668,0,MPRecovery,1073,1073,1,50201601,2
50201607,91000000081,0,Penetration,581,581,1,50201601,2
50201608,731000000148,0,DodgeValue,1314,1314,1,50201601,2
50201609,731000001440,0,AddDecreaseDamage,15,15,1,50201601,1
50201610,292000040065,0,CCResistRate,360,360,1,50201601,2
50201611,731000000655,0,HPStealRate,35,35,1,50201601,1
50201612,292000040061,0,ExpGainRate,200,200,1,50201601,2
50201613,292000040062,0,AdenaGainRate,200,200,1,50201601,2
50201614,0,0,MPCostMul,1,1,1,50201601,
50201615,0,0,MPCostMul,1,1,1,50201601,
50201616,0,0,MPCostMul,1,1,1,50201601,
50201617,0,0,MPCostMul,1,1,1,50201601,
50201618,0,0,MPCostMul,1,1,1,50201601,
50201619,0,0,MPCostMul,1,1,1,50201601,
50201620,0,0,MPCostMul,1,1,1,50201601,
50202201,91000000017,0,DefensePowerPhy,44,44,1,50202201,2
50202202,91000000018,0,DefensePowerMag,44,44,1,50202201,2
50202203,91000000045,0,MaxHP,15,15,1,50202201,2
50202204,91000000047,0,MaxMP,12,12,1,50202201,2
50202205,91000000042,0,HPRecovery,17,17,1,50202201,2
50202206,91000000051,0,MPRecovery,13,13,1,50202201,2
50202207,91000000081,0,Penetration,8,8,1,50202201,2
50202208,91000000021,0,DodgeValue,30,30,1,50202201,2
50202209,91000000035,0,AddDecreaseDamage,1,1,1,50202201,1
50202210,91000000056,0,CCResistRate,47,47,1,50202201,2
50202211,91000000043,0,HPStealRate,7,7,1,50202201,1
50202212,91000000039,0,ExpGainRate,30,30,1,50202201,2
50202213,91000000060,0,AdenaGainRate,30,30,1,50202201,2
50202214,0,0,MPCostMul,1,1,1,50202201,0
50202215,0,0,MPCostMul,1,1,1,50202201,0
50202216,0,0,MPCostMul,1,1,1,50202201,0
50202217,0,0,MPCostMul,1,1,1,50202201,0
50202218,0,0,MPCostMul,1,1,1,50202201,0
50202219,0,0,MPCostMul,1,1,1,50202201,0
50202220,0,0,MPCostMul,1,1,1,50202201,0
50202301,91000000017,0,DefensePowerPhy,116,116,1,50202301,2
50202302,91000000018,0,DefensePowerMag,116,116,1,50202301,2
50202303,91000000045,0,MaxHP,39,39,1,50202301,2
50202304,91000000047,0,MaxMP,31,31,1,50202301,2
50202305,91000000042,0,HPRecovery,62,62,1,50202301,2
50202306,91000000051,0,MPRecovery,49,49,1,50202301,2
50202307,91000000081,0,Penetration,28,28,1,50202301,2
50202308,91000000021,0,DodgeValue,80,80,1,50202301,2
50202309,91000000035,0,AddDecreaseDamage,1,1,1,50202301,1
50202310,91000000056,0,CCResistRate,93,93,1,50202301,2
50202311,91000000043,0,HPStealRate,11,11,1,50202301,1
50202312,91000000039,0,ExpGainRate,55,55,1,50202301,2
50202313,91000000060,0,AdenaGainRate,55,55,1,50202301,2
50202314,0,0,MPCostMul,1,1,1,50202301,0
50202315,0,0,MPCostMul,1,1,1,50202301,0
50202316,0,0,MPCostMul,1,1,1,50202301,0
50202317,0,0,MPCostMul,1,1,1,50202301,0
50202318,0,0,MPCostMul,1,1,1,50202301,0
50202319,0,0,MPCostMul,1,1,1,50202301,0
50202320,0,0,MPCostMul,1,1,1,50202301,0
50202401,91000000017,0,DefensePowerPhy,376,376,1,50202401,2
50202402,91000000018,0,DefensePowerMag,376,376,1,50202401,2
50202403,91000000045,0,MaxHP,126,126,1,50202401,2
50202404,91000000047,0,MaxMP,101,101,1,50202401,2
50202405,91000000042,0,HPRecovery,224,224,1,50202401,2
50202406,91000000051,0,MPRecovery,179,179,1,50202401,2
50202407,91000000081,0,Penetration,98,98,1,50202401,2
50202408,91000000021,0,DodgeValue,256,256,1,50202401,2
50202409,91000000035,0,AddDecreaseDamage,3,3,1,50202401,1
50202410,91000000056,0,CCResistRate,186,186,1,50202401,2
50202411,91000000043,0,HPStealRate,19,19,1,50202401,1
50202412,91000000039,0,ExpGainRate,105,105,1,50202401,2
50202413,91000000060,0,AdenaGainRate,105,105,1,50202401,2
50202414,0,0,MPCostMul,1,1,1,50202401,0
50202415,0,0,MPCostMul,1,1,1,50202401,0
50202416,0,0,MPCostMul,1,1,1,50202401,0
50202417,0,0,MPCostMul,1,1,1,50202401,0
50202418,0,0,MPCostMul,1,1,1,50202401,0
50202419,0,0,MPCostMul,1,1,1,50202401,0
50202420,0,0,MPCostMul,1,1,1,50202401,0
50202501,91000000017,0,DefensePowerPhy,1016,1016,1,50202501,2
50202502,91000000018,0,DefensePowerMag,1016,1016,1,50202501,2
50202503,91000000045,0,MaxHP,341,341,1,50202501,2
50202504,91000000047,0,MaxMP,273,273,1,50202501,2
50202505,91000000042,0,HPRecovery,623,623,1,50202501,2
50202506,91000000051,0,MPRecovery,498,498,1,50202501,2
50202507,91000000081,0,Penetration,270,270,1,50202501,2
50202508,91000000021,0,DodgeValue,692,692,1,50202501,2
50202509,91000000035,0,AddDecreaseDamage,9,9,1,50202501,1
50202510,91000000056,0,CCResistRate,324,324,1,50202501,2
50202511,91000000043,0,HPStealRate,31,31,1,50202501,1
50202512,91000000039,0,ExpGainRate,181,181,1,50202501,2
50202513,91000000060,0,AdenaGainRate,181,181,1,50202501,2
50202514,0,0,MPCostMul,1,1,1,50202501,0
50202515,0,0,MPCostMul,1,1,1,50202501,0
50202516,0,0,MPCostMul,1,1,1,50202501,0
50202517,0,0,MPCostMul,1,1,1,50202501,0
50202518,0,0,MPCostMul,1,1,1,50202501,0
50202519,0,0,MPCostMul,1,1,1,50202501,0
50202520,0,0,MPCostMul,1,1,1,50202501,0
50202601,731000002515,0,DefensePowerPhy,1929,1929,1,50202601,2
50202602,731000001479,0,DefensePowerMag,1929,1929,1,50202601,2
50202603,731000000662,0,MaxHP,648,648,1,50202601,2
50202604,731000000663,0,MaxMP,518,518,1,50202601,2
50202605,731000000654,0,HPRecovery,1193,1193,1,50202601,2
50202606,731000000668,0,MPRecovery,954,954,1,50202601,2
50202607,91000000081,0,Penetration,516,516,1,50202601,2
50202608,731000000148,0,DodgeValue,1314,1314,1,50202601,2
50202609,731000001440,0,AddDecreaseDamage,17,17,1,50202601,1
50202610,292000040065,0,CCResistRate,360,360,1,50202601,2
50202611,731000000655,0,HPStealRate,35,35,1,50202601,1
50202612,292000040061,0,ExpGainRate,200,200,1,50202601,2
50202613,292000040062,0,AdenaGainRate,200,200,1,50202601,2
50202614,0,0,MPCostMul,1,1,1,50202601,
50202615,0,0,MPCostMul,1,1,1,50202601,
50202616,0,0,MPCostMul,1,1,1,50202601,
50202617,0,0,MPCostMul,1,1,1,50202601,
50202618,0,0,MPCostMul,1,1,1,50202601,
50202619,0,0,MPCostMul,1,1,1,50202601,
50202620,0,0,MPCostMul,1,1,1,50202601,
50203201,91000000017,0,DefensePowerPhy,44,44,1,50203201,2
50203202,91000000018,0,DefensePowerMag,44,44,1,50203201,2
50203203,91000000045,0,MaxHP,15,15,1,50203201,2
50203204,91000000047,0,MaxMP,15,15,1,50203201,2
50203205,91000000042,0,HPRecovery,17,17,1,50203201,2
50203206,91000000051,0,MPRecovery,17,17,1,50203201,2
50203207,91000000081,0,Penetration,10,10,1,50203201,2
50203208,91000000021,0,DodgeValue,34,34,1,50203201,2
50203209,91000000035,0,AddDecreaseDamage,1,1,1,50203201,1
50203210,91000000056,0,CCResistRate,53,53,1,50203201,2
50203211,91000000043,0,HPStealRate,7,7,1,50203201,1
50203212,91000000039,0,ExpGainRate,30,30,1,50203201,2
50203213,91000000060,0,AdenaGainRate,30,30,1,50203201,2
50203214,0,0,MPCostMul,1,1,1,50203201,0
50203215,0,0,MPCostMul,1,1,1,50203201,0
50203216,0,0,MPCostMul,1,1,1,50203201,0
50203217,0,0,MPCostMul,1,1,1,50203201,0
50203218,0,0,MPCostMul,1,1,1,50203201,0
50203219,0,0,MPCostMul,1,1,1,50203201,0
50203220,0,0,MPCostMul,1,1,1,50203201,0
50203301,91000000017,0,DefensePowerPhy,116,116,1,50203301,2
50203302,91000000018,0,DefensePowerMag,116,116,1,50203301,2
50203303,91000000045,0,MaxHP,39,39,1,50203301,2
50203304,91000000047,0,MaxMP,39,39,1,50203301,2
50203305,91000000042,0,HPRecovery,62,62,1,50203301,2
50203306,91000000051,0,MPRecovery,62,62,1,50203301,2
50203307,91000000081,0,Penetration,35,35,1,50203301,2
50203308,91000000021,0,DodgeValue,88,88,1,50203301,2
50203309,91000000035,0,AddDecreaseDamage,1,1,1,50203301,1
50203310,91000000056,0,CCResistRate,104,104,1,50203301,2
50203311,91000000043,0,HPStealRate,12,12,1,50203301,1
50203312,91000000039,0,ExpGainRate,55,55,1,50203301,2
50203313,91000000060,0,AdenaGainRate,55,55,1,50203301,2
50203314,0,0,MPCostMul,1,1,1,50203301,0
50203315,0,0,MPCostMul,1,1,1,50203301,0
50203316,0,0,MPCostMul,1,1,1,50203301,0
50203317,0,0,MPCostMul,1,1,1,50203301,0
50203318,0,0,MPCostMul,1,1,1,50203301,0
50203319,0,0,MPCostMul,1,1,1,50203301,0
50203320,0,0,MPCostMul,1,1,1,50203301,0
50203401,91000000017,0,DefensePowerPhy,376,376,1,50203401,2
50203402,91000000018,0,DefensePowerMag,376,376,1,50203401,2
50203403,91000000045,0,MaxHP,126,126,1,50203401,2
50203404,91000000047,0,MaxMP,126,126,1,50203401,2
50203405,91000000042,0,HPRecovery,224,224,1,50203401,2
50203406,91000000051,0,MPRecovery,224,224,1,50203401,2
50203407,91000000081,0,Penetration,122,122,1,50203401,2
50203408,91000000021,0,DodgeValue,285,285,1,50203401,2
50203409,91000000035,0,AddDecreaseDamage,4,4,1,50203401,1
50203410,91000000056,0,CCResistRate,206,206,1,50203401,2
50203411,91000000043,0,HPStealRate,21,21,1,50203401,1
50203412,91000000039,0,ExpGainRate,105,105,1,50203401,2
50203413,91000000060,0,AdenaGainRate,105,105,1,50203401,2
50203414,0,0,MPCostMul,1,1,1,50203401,0
50203415,0,0,MPCostMul,1,1,1,50203401,0
50203416,0,0,MPCostMul,1,1,1,50203401,0
50203417,0,0,MPCostMul,1,1,1,50203401,0
50203418,0,0,MPCostMul,1,1,1,50203401,0
50203419,0,0,MPCostMul,1,1,1,50203401,0
50203420,0,0,MPCostMul,1,1,1,50203401,0
50203501,91000000017,0,DefensePowerPhy,1016,1016,1,50203501,2
50203502,91000000018,0,DefensePowerMag,1016,1016,1,50203501,2
50203503,91000000045,0,MaxHP,341,341,1,50203501,2
50203504,91000000047,0,MaxMP,341,341,1,50203501,2
50203505,91000000042,0,HPRecovery,623,623,1,50203501,2
50203506,91000000051,0,MPRecovery,623,623,1,50203501,2
50203507,91000000081,0,Penetration,338,338,1,50203501,2
50203508,91000000021,0,DodgeValue,769,769,1,50203501,2
50203509,91000000035,0,AddDecreaseDamage,10,10,1,50203501,1
50203510,91000000056,0,CCResistRate,360,360,1,50203501,2
50203511,91000000043,0,HPStealRate,35,35,1,50203501,1
50203512,91000000039,0,ExpGainRate,181,181,1,50203501,2
50203513,91000000060,0,AdenaGainRate,181,181,1,50203501,2
50203514,0,0,MPCostMul,1,1,1,50203501,0
50203515,0,0,MPCostMul,1,1,1,50203501,0
50203516,0,0,MPCostMul,1,1,1,50203501,0
50203517,0,0,MPCostMul,1,1,1,50203501,0
50203518,0,0,MPCostMul,1,1,1,50203501,0
50203519,0,0,MPCostMul,1,1,1,50203501,0
50203520,0,0,MPCostMul,1,1,1,50203501,0
50203601,731000002515,0,DefensePowerPhy,1929,1929,1,50203601,2
50203602,731000001479,0,DefensePowerMag,1929,1929,1,50203601,2
50203603,731000000662,0,MaxHP,648,648,1,50203601,2
50203604,731000000663,0,MaxMP,648,648,1,50203601,2
50203605,731000000654,0,HPRecovery,1193,1193,1,50203601,2
50203606,731000000668,0,MPRecovery,1193,1193,1,50203601,2
50203607,91000000081,0,Penetration,646,646,1,50203601,2
50203608,731000000148,0,DodgeValue,1460,1460,1,50203601,2
50203609,731000001440,0,AddDecreaseDamage,19,19,1,50203601,1
50203610,292000040065,0,CCResistRate,400,400,1,50203601,2
50203611,731000000655,0,HPStealRate,39,39,1,50203601,1
50203612,292000040061,0,ExpGainRate,200,200,1,50203601,2
50203613,292000040062,0,AdenaGainRate,200,200,1,50203601,2
50203614,0,0,MPCostMul,1,1,1,50203601,
50203615,0,0,MPCostMul,1,1,1,50203601,
50203616,0,0,MPCostMul,1,1,1,50203601,
50203617,0,0,MPCostMul,1,1,1,50203601,
50203618,0,0,MPCostMul,1,1,1,50203601,
50203619,0,0,MPCostMul,1,1,1,50203601,
50203620,0,0,MPCostMul,1,1,1,50203601,
50204201,91000000017,0,DefensePowerPhy,44,44,1,50204201,2
50204202,91000000018,0,DefensePowerMag,44,44,1,50204201,2
50204203,91000000045,0,MaxHP,15,15,1,50204201,2
50204204,91000000047,0,MaxMP,15,15,1,50204201,2
50204205,91000000042,0,HPRecovery,17,17,1,50204201,2
50204206,91000000051,0,MPRecovery,17,17,1,50204201,2
50204207,91000000081,0,Penetration,10,10,1,50204201,2
50204208,91000000021,0,DodgeValue,34,34,1,50204201,2
50204209,91000000035,0,AddDecreaseDamage,1,1,1,50204201,1
50204210,91000000056,0,CCResistRate,53,53,1,50204201,2
50204211,91000000043,0,HPStealRate,7,7,1,50204201,1
50204212,91000000039,0,ExpGainRate,30,30,1,50204201,2
50204213,91000000060,0,AdenaGainRate,30,30,1,50204201,2
50204214,0,0,MPCostMul,1,1,1,50204201,
50204215,0,0,MPCostMul,1,1,1,50204201,
50204216,0,0,MPCostMul,1,1,1,50204201,
50204217,0,0,MPCostMul,1,1,1,50204201,
50204218,0,0,MPCostMul,1,1,1,50204201,
50204219,0,0,MPCostMul,1,1,1,50204201,
50204220,0,0,MPCostMul,1,1,1,50204201,
50204301,91000000017,0,DefensePowerPhy,116,116,1,50204301,2
50204302,91000000018,0,DefensePowerMag,116,116,1,50204301,2
50204303,91000000045,0,MaxHP,39,39,1,50204301,2
50204304,91000000047,0,MaxMP,39,39,1,50204301,2
50204305,91000000042,0,HPRecovery,62,62,1,50204301,2
50204306,91000000051,0,MPRecovery,62,62,1,50204301,2
50204307,91000000081,0,Penetration,35,35,1,50204301,2
50204308,91000000021,0,DodgeValue,88,88,1,50204301,2
50204309,91000000035,0,AddDecreaseDamage,1,1,1,50204301,1
50204310,91000000056,0,CCResistRate,104,104,1,50204301,2
50204311,91000000043,0,HPStealRate,12,12,1,50204301,1
50204312,91000000039,0,ExpGainRate,55,55,1,50204301,2
50204313,91000000060,0,AdenaGainRate,55,55,1,50204301,2
50204314,0,0,MPCostMul,1,1,1,50204301,
50204315,0,0,MPCostMul,1,1,1,50204301,
50204316,0,0,MPCostMul,1,1,1,50204301,
50204317,0,0,MPCostMul,1,1,1,50204301,
50204318,0,0,MPCostMul,1,1,1,50204301,
50204319,0,0,MPCostMul,1,1,1,50204301,
50204320,0,0,MPCostMul,1,1,1,50204301,
50204401,91000000017,0,DefensePowerPhy,376,376,1,50204401,2
50204402,91000000018,0,DefensePowerMag,376,376,1,50204401,2
50204403,91000000045,0,MaxHP,126,126,1,50204401,2
50204404,91000000047,0,MaxMP,126,126,1,50204401,2
50204405,91000000042,0,HPRecovery,224,224,1,50204401,2
50204406,91000000051,0,MPRecovery,224,224,1,50204401,2
50204407,91000000081,0,Penetration,122,122,1,50204401,2
50204408,91000000021,0,DodgeValue,285,285,1,50204401,2
50204409,91000000035,0,AddDecreaseDamage,4,4,1,50204401,1
50204410,91000000056,0,CCResistRate,206,206,1,50204401,2
50204411,91000000043,0,HPStealRate,21,21,1,50204401,1
50204412,91000000039,0,ExpGainRate,105,105,1,50204401,2
50204413,91000000060,0,AdenaGainRate,105,105,1,50204401,2
50204414,0,0,MPCostMul,1,1,1,50204401,
50204415,0,0,MPCostMul,1,1,1,50204401,
50204416,0,0,MPCostMul,1,1,1,50204401,
50204417,0,0,MPCostMul,1,1,1,50204401,
50204418,0,0,MPCostMul,1,1,1,50204401,
50204419,0,0,MPCostMul,1,1,1,50204401,
50204420,0,0,MPCostMul,1,1,1,50204401,
50204501,91000000017,0,DefensePowerPhy,1016,1016,1,50204501,2
50204502,91000000018,0,DefensePowerMag,1016,1016,1,50204501,2
50204503,91000000045,0,MaxHP,341,341,1,50204501,2
50204504,91000000047,0,MaxMP,341,341,1,50204501,2
50204505,91000000042,0,HPRecovery,623,623,1,50204501,2
50204506,91000000051,0,MPRecovery,623,623,1,50204501,2
50204507,91000000081,0,Penetration,338,338,1,50204501,2
50204508,91000000021,0,DodgeValue,769,769,1,50204501,2
50204509,91000000035,0,AddDecreaseDamage,10,10,1,50204501,1
50204510,91000000056,0,CCResistRate,360,360,1,50204501,2
50204511,91000000043,0,HPStealRate,35,35,1,50204501,1
50204512,91000000039,0,ExpGainRate,181,181,1,50204501,2
50204513,91000000060,0,AdenaGainRate,181,181,1,50204501,2
50204514,0,0,MPCostMul,1,1,1,50204501,
50204515,0,0,MPCostMul,1,1,1,50204501,
50204516,0,0,MPCostMul,1,1,1,50204501,
50204517,0,0,MPCostMul,1,1,1,50204501,
50204518,0,0,MPCostMul,1,1,1,50204501,
50204519,0,0,MPCostMul,1,1,1,50204501,
50204520,0,0,MPCostMul,1,1,1,50204501,
50204601,731000002515,0,DefensePowerPhy,1929,1929,1,50204601,2
50204602,731000001479,0,DefensePowerMag,1929,1929,1,50204601,2
50204603,731000000662,0,MaxHP,648,648,1,50204601,2
50204604,731000000663,0,MaxMP,648,648,1,50204601,2
50204605,731000000654,0,HPRecovery,1193,1193,1,50204601,2
50204606,731000000668,0,MPRecovery,1193,1193,1,50204601,2
50204607,91000000081,0,Penetration,646,646,1,50204601,2
50204608,731000000148,0,DodgeValue,1460,1460,1,50204601,2
50204609,731000001440,0,AddDecreaseDamage,19,19,1,50204601,1
50204610,292000040065,0,CCResistRate,400,400,1,50204601,2
50204611,731000000655,0,HPStealRate,39,39,1,50204601,1
50204612,292000040061,0,ExpGainRate,200,200,1,50204601,2
50204613,292000040062,0,AdenaGainRate,200,200,1,50204601,2
50204614,0,0,MPCostMul,1,1,1,50204601,
50204615,0,0,MPCostMul,1,1,1,50204601,
50204616,0,0,MPCostMul,1,1,1,50204601,
50204617,0,0,MPCostMul,1,1,1,50204601,
50204618,0,0,MPCostMul,1,1,1,50204601,
50204619,0,0,MPCostMul,1,1,1,50204601,
50204620,0,0,MPCostMul,1,1,1,50204601,
50301201,91000000017,0,DefensePowerPhy,40,40,1,50301201,2
50301202,91000000018,0,DefensePowerMag,40,40,1,50301201,2
50301203,91000000045,0,MaxHP,13,13,1,50301201,2
50301204,91000000047,0,MaxMP,13,13,1,50301201,2
50301205,91000000042,0,HPRecovery,15,15,1,50301201,2
50301206,91000000051,0,MPRecovery,15,15,1,50301201,2
50301207,91000000081,0,Penetration,9,9,1,50301201,2
50301208,91000000021,0,DodgeValue,30,30,1,50301201,2
50301209,91000000035,0,AddDecreaseDamage,1,1,1,50301201,1
50301210,91000000056,0,CCResistRate,47,47,1,50301201,2
50301211,91000000043,0,HPStealRate,7,7,1,50301201,1
50301212,91000000039,0,ExpGainRate,30,30,1,50301201,2
50301213,91000000060,0,AdenaGainRate,30,30,1,50301201,2
50301214,0,0,MPCostMul,1,1,1,50301201,0
50301215,0,0,MPCostMul,1,1,1,50301201,0
50301216,0,0,MPCostMul,1,1,1,50301201,0
50301217,0,0,MPCostMul,1,1,1,50301201,0
50301218,0,0,MPCostMul,1,1,1,50301201,0
50301219,0,0,MPCostMul,1,1,1,50301201,0
50301220,0,0,MPCostMul,1,1,1,50301201,0
50301301,91000000017,0,DefensePowerPhy,105,105,1,50301301,2
50301302,91000000018,0,DefensePowerMag,105,105,1,50301301,2
50301303,91000000045,0,MaxHP,35,35,1,50301301,2
50301304,91000000047,0,MaxMP,35,35,1,50301301,2
50301305,91000000042,0,HPRecovery,56,56,1,50301301,2
50301306,91000000051,0,MPRecovery,56,56,1,50301301,2
50301307,91000000081,0,Penetration,31,31,1,50301301,2
50301308,91000000021,0,DodgeValue,80,80,1,50301301,2
50301309,91000000035,0,AddDecreaseDamage,1,1,1,50301301,1
50301310,91000000056,0,CCResistRate,93,93,1,50301301,2
50301311,91000000043,0,HPStealRate,11,11,1,50301301,1
50301312,91000000039,0,ExpGainRate,55,55,1,50301301,2
50301313,91000000060,0,AdenaGainRate,55,55,1,50301301,2
50301314,0,0,MPCostMul,1,1,1,50301301,0
50301315,0,0,MPCostMul,1,1,1,50301301,0
50301316,0,0,MPCostMul,1,1,1,50301301,0
50301317,0,0,MPCostMul,1,1,1,50301301,0
50301318,0,0,MPCostMul,1,1,1,50301301,0
50301319,0,0,MPCostMul,1,1,1,50301301,0
50301320,0,0,MPCostMul,1,1,1,50301301,0
50301401,91000000017,0,DefensePowerPhy,338,338,1,50301401,2
50301402,91000000018,0,DefensePowerMag,338,338,1,50301401,2
50301403,91000000045,0,MaxHP,114,114,1,50301401,2
50301404,91000000047,0,MaxMP,114,114,1,50301401,2
50301405,91000000042,0,HPRecovery,201,201,1,50301401,2
50301406,91000000051,0,MPRecovery,201,201,1,50301401,2
50301407,91000000081,0,Penetration,110,110,1,50301401,2
50301408,91000000021,0,DodgeValue,256,256,1,50301401,2
50301409,91000000035,0,AddDecreaseDamage,3,3,1,50301401,1
50301410,91000000056,0,CCResistRate,186,186,1,50301401,2
50301411,91000000043,0,HPStealRate,19,19,1,50301401,1
50301412,91000000039,0,ExpGainRate,105,105,1,50301401,2
50301413,91000000060,0,AdenaGainRate,105,105,1,50301401,2
50301414,0,0,MPCostMul,1,1,1,50301401,0
50301415,0,0,MPCostMul,1,1,1,50301401,0
50301416,0,0,MPCostMul,1,1,1,50301401,0
50301417,0,0,MPCostMul,1,1,1,50301401,0
50301418,0,0,MPCostMul,1,1,1,50301401,0
50301419,0,0,MPCostMul,1,1,1,50301401,0
50301420,0,0,MPCostMul,1,1,1,50301401,0
50301501,91000000017,0,DefensePowerPhy,914,914,1,50301501,2
50301502,91000000018,0,DefensePowerMag,914,914,1,50301501,2
50301503,91000000045,0,MaxHP,307,307,1,50301501,2
50301504,91000000047,0,MaxMP,307,307,1,50301501,2
50301505,91000000042,0,HPRecovery,561,561,1,50301501,2
50301506,91000000051,0,MPRecovery,561,561,1,50301501,2
50301507,91000000081,0,Penetration,304,304,1,50301501,2
50301508,91000000021,0,DodgeValue,692,692,1,50301501,2
50301509,91000000035,0,AddDecreaseDamage,8,8,1,50301501,1
50301510,91000000056,0,CCResistRate,324,324,1,50301501,2
50301511,91000000043,0,HPStealRate,31,31,1,50301501,1
50301512,91000000039,0,ExpGainRate,181,181,1,50301501,2
50301513,91000000060,0,AdenaGainRate,181,181,1,50301501,2
50301514,0,0,MPCostMul,1,1,1,50301501,0
50301515,0,0,MPCostMul,1,1,1,50301501,0
50301516,0,0,MPCostMul,1,1,1,50301501,0
50301517,0,0,MPCostMul,1,1,1,50301501,0
50301518,0,0,MPCostMul,1,1,1,50301501,0
50301519,0,0,MPCostMul,1,1,1,50301501,0
50301520,0,0,MPCostMul,1,1,1,50301501,0
50301601,731000002515,0,DefensePowerPhy,1736,1736,1,50301601,2
50301602,731000001479,0,DefensePowerMag,1736,1736,1,50301601,2
50301603,731000000662,0,MaxHP,583,583,1,50301601,2
50301604,731000000663,0,MaxMP,583,583,1,50301601,2
50301605,731000000654,0,HPRecovery,1073,1073,1,50301601,2
50301606,731000000668,0,MPRecovery,1073,1073,1,50301601,2
50301607,91000000081,0,Penetration,581,581,1,50301601,2
50301608,731000000148,0,DodgeValue,1314,1314,1,50301601,2
50301609,731000001440,0,AddDecreaseDamage,15,15,1,50301601,1
50301610,292000040065,0,CCResistRate,360,360,1,50301601,2
50301611,731000000655,0,HPStealRate,35,35,1,50301601,1
50301612,292000040061,0,ExpGainRate,200,200,1,50301601,2
50301613,292000040062,0,AdenaGainRate,200,200,1,50301601,2
50301614,0,0,MPCostMul,1,1,1,50301601,
50301615,0,0,MPCostMul,1,1,1,50301601,
50301616,0,0,MPCostMul,1,1,1,50301601,
50301617,0,0,MPCostMul,1,1,1,50301601,
50301618,0,0,MPCostMul,1,1,1,50301601,
50301619,0,0,MPCostMul,1,1,1,50301601,
50301620,0,0,MPCostMul,1,1,1,50301601,
50302201,91000000017,0,DefensePowerPhy,44,44,1,50302201,2
50302202,91000000018,0,DefensePowerMag,44,44,1,50302201,2
50302203,91000000045,0,MaxHP,15,15,1,50302201,2
50302204,91000000047,0,MaxMP,12,12,1,50302201,2
50302205,91000000042,0,HPRecovery,17,17,1,50302201,2
50302206,91000000051,0,MPRecovery,13,13,1,50302201,2
50302207,91000000081,0,Penetration,8,8,1,50302201,2
50302208,91000000021,0,DodgeValue,30,30,1,50302201,2
