Id,GroupId,NameKey,TeamId,Type,UseType,ManualControl,ControlTime,ControlTextKey,MultiControl,HitCancel,ForbidUserCancel,Radius,BPName,WorldInfoId,Visible,InitialSpawning,Period,Repeatable,LifeTime,ControlCoolingTime,MaxCount,BasePosX,BasePosY,BasePosZ,RotateP,RotateY,RotateR,SpawnRadius,DestroyAfterControl,TotalControlCount,ReUsable,Exp,ControlActionRate1,ControlActionType1,ControlActionParam1,ControlActionRate2,ControlActionType2,ControlActionParam2,ControlActionRate3,ControlActionType3,ControlActionParam3,SiegeWarParentNpcSpawnInfoId,CollisionUnitType,CollisionUnitParam,InteractionType,InteractionAnimation,ActivateMaterial,InactivateMaterial,ControlProcessingEffect,ControlCompleteStartEffect,ControlCompleteLoopEffect,InstanceResetAfterControl,DisableSpawnVFX,ShowName
30206401,302064,101030001501,0,,Buff,0,0,103000000009,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,9655,-680,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020128,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30206501,302065,101030001502,0,,Buff,0,0,103000000009,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,9655,-680,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020129,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30206601,302066,101030001501,0,,Buff,0,0,103000000009,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,10415,-1150,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020128,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30206701,302067,101030001502,0,,Buff,0,0,103000000009,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,10415,-1150,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020129,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30206801,302068,101030001501,0,,Buff,0,0,103000000009,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,8950,-690,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020128,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30206901,302069,101030001502,0,,Buff,0,0,103000000009,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,8950,-690,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020129,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30207001,302070,101030001501,0,,Buff,0,0,103000000009,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,10630,-1625,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020128,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30207101,302071,101030001502,0,,Buff,0,0,103000000009,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,10630,-1625,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020129,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30207201,302072,101030001501,0,,Buff,0,0,103000000009,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,10510,175,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020128,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30207301,302073,101030001502,0,,Buff,0,0,103000000009,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,10510,175,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020129,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30207401,302074,101030001503,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,8595,-1185,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020130,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30207501,302075,101030001504,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,8595,-1185,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020131,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30207601,302076,101030001503,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,8675,-1605,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020130,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30207701,302077,101030001504,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,8675,-1605,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020131,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30207801,302078,101030001503,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,8295,-1925,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020130,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30207901,302079,101030001504,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,8295,-1925,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020131,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30208001,302080,101030001503,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,9220,-2395,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020130,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30208101,302081,101030001504,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,9220,-2395,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020131,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30208201,302082,101030001503,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,9725,-2670,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020130,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30208301,302083,101030001504,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,9725,-2670,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020131,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30208401,302084,101030001503,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,9655,-680,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020130,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30208501,302085,101030001504,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,9655,-680,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020131,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30208601,302086,101030001503,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,10415,-1150,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020130,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30208701,302087,101030001504,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,10415,-1150,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020131,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30208801,302088,101030001503,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,8950,-690,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020130,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30208901,302089,101030001504,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,8950,-690,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020131,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209001,302090,101030001503,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,10630,-1625,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020130,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209101,302091,101030001504,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,10630,-1625,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020131,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209201,302092,101030001503,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,10510,175,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020130,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209301,302093,101030001504,0,,Buff,0,0,103000000010,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,10510,175,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020131,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209401,302094,101030001501,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,7740,-920,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020128,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209402,302094,101030001501,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,7310,-1350,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020128,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209403,302094,101030001501,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,8190,-1300,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020128,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209404,302094,101030001501,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,7610,-2010,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020128,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209405,302094,101030001501,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,8660,-2180,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020128,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209406,302094,101030001502,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,8750,-2690,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020129,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209407,302094,101030001502,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,9290,-2835,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020129,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209408,302094,101030001502,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,9625,-2220,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020129,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209409,302094,101030001502,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,9765,-3235,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020129,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209410,302094,101030001502,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,10125,-2795,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020129,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209411,302094,101030001501,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,10880,-590,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020128,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209412,302094,101030001501,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,10140,-540,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020128,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209413,302094,101030001501,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,11025,-1360,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020128,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209414,302094,101030001501,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,10170,-1745,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020128,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209415,302094,101030001501,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,10815,-2115,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020128,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209416,302094,101030001502,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,8585,0,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020129,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209417,302094,101030001502,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,9355,-260,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020129,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209418,302094,101030001502,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,9095,510,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020129,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209419,302094,101030001502,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,9975,55,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020129,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30209420,302094,101030001502,0,,Buff,0,0,103000000011,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,9720,625,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020129,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30205301,302053,101030001503,0,,Buff,0,0,103000000012,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,7740,-920,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020130,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30205302,302053,101030001503,0,,Buff,0,0,103000000012,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,7310,-1350,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020130,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30205303,302053,101030001503,0,,Buff,0,0,103000000012,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,8190,-1300,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020130,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30205304,302053,101030001503,0,,Buff,0,0,103000000012,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,7610,-2010,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020130,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30205305,302053,101030001503,0,,Buff,0,0,103000000012,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,8660,-2180,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020130,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30205306,302053,101030001504,0,,Buff,0,0,103000000012,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,8750,-2690,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020131,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30205307,302053,101030001504,0,,Buff,0,0,103000000012,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,9290,-2835,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020131,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30205308,302053,101030001504,0,,Buff,0,0,103000000012,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,9625,-2220,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020131,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30205309,302053,101030001504,0,,Buff,0,0,103000000012,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,9765,-3235,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020131,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30205310,302053,101030001504,0,,Buff,0,0,103000000012,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,10125,-2795,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020131,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
30205311,302053,101030001503,0,,Buff,0,0,103000000012,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,10880,-590,-1360,0,35,0,0,1,1,0,,100,Buff,"""buffInfoId"":40020130,""type"":""Player""",100,ShowMessage,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",,,,,,,Destroy,ControlGadget_Destroy,,,,,,0,0,1
