Key,Command,Value
9921101810601,,en_에밀리아와 대화
9921101810603,,en_에밀리아와 이동
9921101810606,,en_보이드 데몬 처치
9921101810608,,en_에밀리아에게로 이동
9921101810609,,en_스니그 처치
9921101810611,,en_귀족의 딸과 대화
9921101810701,,en_네로와 대화
9921101810703,,en_어둠의 군주 처치
9921101810705,,en_네로에게로 이동
9921101810708,,en_성수 뿌리기
9921101810709,,en_만다이트 처치
9921101810801,,en_바로와 대화
9921101810803,,en_질 좋은 방어구 수집
9921101810805,,en_부서진 갑옷 수거
9921101810806,,en_안전한 곳으로 이동
9921101810809,,en_바로에게로 이동
9921101810810,,en_카모라 처치
9921101810901,,en_커처와 대화
9921101810903,,en_어둠의 결사 인장 수집
9921101810906,,en_어둠의 결사 처치
9921101810907,,en_커처에게로 이동
9921101810909,,en_소환 마법진 작동시키기
9921101810910,,en_아가쿠스와 대화
9921101810912,,en_아가쿠스 처치
9921101811001,,en_테스와 대화
9921101811003,,en_테스를 호위하며 이동
9921101811005,,en_드레이크 혈액샘플 수집
9921101811007,,en_드레이크 비늘 수집
9921101811010,,en_회색비늘 처치
9921101830103,,en_어둠의 결사 소지품 수집
9921101830203,,en_수상한 물건 수집
9921101830603,,en_포악한 어둠의 군주 처치
9921101830703,,en_어둠의 기사의 검 수집
9921101830803,,en_블러디 퀸의 날개 수집
9921101830903,,en_드레이크의 날개뼈 수집
9921101831003,,en_테스의 자료 되찾기
9921101850603,,en_엠브리온의 기사단원
9921101850803,,en_드레이크의 이빨 수집
9921101910101,,en_바툼과 대화
9921101910103,,en_잔혹한 보이드 하운드 처치
9921101910105,,en_드워프 수색하기
9921101910108,,en_말룩 스나이퍼 근위병 처치
9921101910110,,en_자노거스 처치
9921101910201,,en_루앙과 대화
9921101910203,,en_감옥 열쇠 얻기
9921101910204,,en_감옥 문 열기
9921101910205,,en_붙잡힌 드워프와 대화
9921101910207,,en_몬쥬앙 처치
9921101910301,,en_다리안과 대화
9921101910303,,en_근처의 악마 처치
9921101910305,,en_다리안에게 돌아가기
9921101910306,,en_다리안과 적 처치하기
9921101910307,,en_자후난 처치
9921101910403,,en_안돌과 함게 이동
9921101910406,,en_말룩 헌터 정찰병 처치
9921101910407,,en_안돌 찾아가기
9921101910409,,en_바즈란 처치
9921101910503,,en_블러디 퀸 근위병 처치
9921101910504,,en_웰링턴에게 돌아가기
9921101910506,,en_웰링턴과 이동하기
9921101910507,,en_제네사르 처치
9921101910603,,en_세뇌당한 크림슨 바인드 처치
9921101910606,,en_웰링턴에게 이동
9921101910611,,en_후파 처치
9921101910701,,en_미첼과 대화
9921101910703,,en_난폭한 수개미 표본 모으기
9921101910704,,en_미첼에게 돌아가기
9921101910706,,en_따라온 난폭한 수개미 처치
9921101910708,,en_장군개미 처치
9921101910801,,en_도로시와 대화
9921101910803,,en_광산 감시자 처치
9921101910805,,en_적재된 화물 조사
9921101910806,,en_수상한 화물 조사
9921101910810,,en_도로시와 합류하기
9921101910811,,en_아스군터 처치
9921101910901,,en_시아나링고와 대화
9921101910903,,en_서큐버스의 혈액 수집
9921101910906,,en_악마의 피 태우기
9921101910907,,en_유혹의 서큐버스 처치
9921101910908,,en_게렌시아 처치
9921101911003,,en_광산 정예 감시자 처치
9921101911004,,en_테스에게 돌아가기
9921101911006,,en_테스와 이동
9921101911009,,en_무쇠집게 스코라 처치
9921101930103,,en_증거용 앞다리 수집
9921101930203,,en_방해꾼들 처치
9921101930303,,en_온전한 비늘 획득
9921101930403,,en_케이브 키퍼 정찰병 송곳니 수집
9921101930503,,en_미믹으로 부터 동전 얻기
9921101930603,,en_임프 정예병 처치
9921101930703,,en_잔혹한 스콜피온 처치
9921101930803,,en_중독된 바실리스크 처치
9921101930903,,en_현혹의 서큐버스의 머리카락 수집
9921101950103,,en_떠도는 크림슨 바인드
9921101950203,,en_구원을 위한 처치
9921101950303,,en_말룩 헌터 정예병 처치
9921101950403,,en_블러디 퀸 정찰병의 뿔 수집
9921101950503,,en_근처의 서큐버스 처치
9921101950603,,en_말룩 스나이퍼 정예병 처치
9921101950703,,en_중독된 스캐럽
9921101950803,,en_푸드덕거리는 스캐럽의 껍질 수집
9921101950903,,en_손잡이 부분 뜯어오기
9921101951003,,en_중독된 스콜피온의 내장 수집
9921102030103,,en_마을을 공격한 무리 처단
9921102030203,,en_지배된 어린 지룡 처치
9921102030301,,en_에디나와 대화
9921102030303,,en_말룩 저격병 처치
9921102030401,,en_딤스데일과 대화
9921102030403,,en_굶주린 서릿발 늑대 처치
9921102030501,,en_쟝과 대화
9921102030503,,en_고통받는 어린 지룡의 날개 수집
9921102030601,,en_발터와 대화
9921102030603,,en_분노한 식인 설인 처치
9921102030701,,en_메이첼과 대화
9921102030703,,en_분노한 어린 풍룡의 날개 수집
9921102030801,,en_아나이스와 대화
9921102030803,,en_약탈당한 물건 되찾기
9921102030901,,en_토레스와 대화
9921102030903,,en_잡아먹힌 영혼해방
9921102031003,,en_테스의 소지품 되찾기
9921102050103,,en_서릿잎 만드라고라 처치
9921102050203,,en_안타라스의 시선 처치
9921102050303,,en_말룩의 저격병 처치
9921102050403,,en_고산지 만드라고라 표본 수집
9921102050503,,en_고통받는 어린 풍룡의 날개 수집
9921102050603,,en_어둠의 결사 파괴자
9921102050703,,en_분노한 어린 지룡의 날개 수집
9921102050903,,en_말룩의 사역마 처치
9921102010103,,en_마을 북동쪽으로 가기
9921102010104,,en_식인 설인 처치
9921102010105,,en_안타라스의 흔적 수색
9921102010107,,en_로로와 대화
9921102010108,,en_로로와 함께 이동
9921102010113,,en_우즈만 처치
9921102010203,,en_근처의 적 처치
9921102010205,,en_루앙에게로 이동
9921102010207,,en_마차 결계 부수기
9921102010208,,en_우귀르 처치
9921102010303,,en_잠들지 못한 원정대 처치
9921102010306,,en_에디나와 함께 이동
9921102010307,,en_상아탑 마법사 찾기
9921102010309,,en_상아탑 마법사와 대화
9921102010311,,en_악마에게 지배당한 동료 처치
9921102010403,,en_어둠의 결사 흑기사 처치
9921102010404,,en_시체 더미 쪽으로 이동
9921102010405,,en_라도웰과 대화
9921102010407,,en_공포의 쿠론의 대화듣기
9921102010408,,en_공포의 쿠론 처치
9921102020407,,en_라도웰 처치
9921102010503,,en_지배된 왕좌 수호병 처치
9921102010504,,en_쟝에게 돌아가기
9921102010505,,en_적의 추격 물리치기
9921102010506,,en_장에게 돌아가기
9921102010510,,en_렝게나 처치
9921102010603,,en_어둠의 결사 정찰대원 처치
9921102010604,,en_발터에게 가기
9921102010605,,en_어둠의 결사와 대화
9921102010607,,en_롭슨과 대화
9921102010609,,en_롭슨 처치
9921102010703,,en_메이첼의 식재료 되찾기
9921102010705,,en_메이첼의 식재료 회수
9921102010707,,en_구조 요청 듣기
9921102010708,,en_소리난 쪽으로 이동
9921102010711,,en_자녹칸 처치
9921102010713,,en_메이첼의 보디가드와 대화
9921102010803,,en_아나이스와 함께 이동
9921102010806,,en_어둠의 결사 작전병 처치
9921102010808,,en_아나이스에게 돌아가기
9921102010810,,en_니에고와 대화
9921102010811,,en_니에고 처치
9921102010903,,en_말룩의 암살자 처치
9921102010904,,en_토레스에게 이동
9921102010909,,en_악실라 처치
9921102011003,,en_테스와 함께 내부로 이동
9921102011006,,en_말룩의 정찰병 처치
9921102011011,,en_후아칸 처치
9941101810102,,"en_이놀님의 죽음을 조사 중입니다... 지금까지의 정황을 모두 종합해 보면... 인정하고 싶지 않지만... 이놀님은 살해당하신 것 같습니다.
<p>용의자를 색출했습니다만, 도움이 필요합니다. 이놀님이 당하실 정도라면 슬프게도 제 힘으론 어떻게 할 수 없습니다.
<p>아인하사드의 사제를 공격할 정도로 대담한 놈들이라면, 엠브리온의 기사단원 정도가 아니면 힘들죠. 놈들을 처치하면서 단서를 모아 주십시오."
9941101810104,,en_뭔가를 발견하셨군요? 제가 좀 볼 수 있을까요?
9941101810106,,"en_이건... 저희 사제들의 팔찌 입니다. 이놀님의 물건이로군요... 이 놈들이... 여신님의 분노를 어찌 감당하려고!
<p>마침 또 오는 군요! 그냥 둬선 안되겠습니다!"
9941101810110,,en_위험했어요... 저들이 언급한... 에르제베트라는 자에 대해 좀 알아봐야 겠군요... 분명 이놀님의 살해 사건과 연관이 있을 겁니다. 도와주셔서 감사 합니다. 
9941101820109,,"en_기강이 없는 놈들도 아니고.. 저 놈들이 그냥 재미로 아인하사드의 사제를 공격하진 않았을 겁니다. 명령을 내린자가 있을텐데...
<p>지금으로썬 알 수가 없군요... 좀 더 철저하게 조사해봐야겠습니다."
9941101810202,,"en_악마들이라고 다 한통속인 것은 아니야. 인간들도 그렇잖아? 악마들 중에도 재수 없는 것들이 있는데... 특히 뒤에 숨어서 꼭두각시 인형극이 특기인 놈이 하나 있어.
<p>안젤라라고 불리는 악마인데... 만나봤으려나? 그 재수 없는 것이 또 뭔 짓을 하는 것 같아. 그냥 변덕 정도면 좋을텐데, 좀 조사할 필요가 있겠어.
<p>그 안젤라가 점찍은 자라면 평범하진 않을 거야. 저기~ 어둠의 결사 고위사제 보이지? 연관이 있을거야."
9941101810204,,en_그냥 무작정 싸우기만 한다고 되는 게 아니잖아? 소지품을 좀 뒤져봐. 명령서 같은 거 있나 찾아보란 말야. 마냥 싸우기만 할꺼야?
9941101810207,,"en_좋았어! 뭔가를 가져왔군. 그런데, 뒤에 추적자가 붙은 건 알고 있었어? 저 음흉한 놈들은 여기까지 소리도 없이 쫓아왔네!"
9941101810209,,"en_따라와, 이 명령서의 밀랍 인장을 보니 누가 보냈는지 알겠군."
9941101810214,,en_덕분에 한놈 처치했네. 쳇~ 엉망이되서 벽장식으로는 못 쓰겠네! 수고했어! 이런놈들 하나 잡는다고 크게 달라지진 않지만 아무것도 안하는 것보단 낫지!
9941101820210,,en_이 놈들말고... 이 놈들 두목이 있을텐데... 한 두놈은 남겨둘 걸 그랬나... 쳇... 아쉽네. 아무튼 수고했어! 네 몫이나 받아가~!
9941101810302,,"en_다시 보니 반갑군. 여기 공기가 느껴지나? 균열의 틈에서 부터 익숙한 냄새들이 올라오는군 그래. 말 안듣는 놈들의 냄새 말이야.
<p>자네 실력 인상적이었지. 그 실력을 높이사서 하는 말인데, 성가신 악마 몇마리만 좀 처리해주겠나? 내가 직접 나서는 것은 외교적인 문제가 있어서 말이네.
<p>저기 있는 블러디 퀸 보이나? 저 것들을 처치하다보면 다음 타겟과 자연스럽게 만날 걸세. 예전의 그 실력 다시하번 보고 싶군. 어서 시작하게나!"
9941101810305,,en_모이고 있군! 기껏 모여들게 만들었으니 단숨에 처치하게나.
9941101810308,,en_하~ 이 놈들 눈치 하난 빠르군. 거기 처리했으면 내 쪽으로 좀 와주겠나?
9941101810311,,en_악마들 세계에서도 파벌이라는게 존재하네. 특히 적이 많은 쪽도 있는 법이지. 나는 가능하면 적보단 아군이 많은 쪽을 택하겠어. 후후후.
9941101810402,,"en_하하하! 일거리를 찾아 온거라면 제대로 찾아 온거라네! 지금 막 엄청 큰 건수가 들어왔거든! 잘만 처리해주면 한 몫 단단히 벌 수 있을텐데~ 관심있나?
<p>설명 하자면 한 참 걸리니까 바로 시작하자고! 어둠의 기사를 본 적 있는가? 바로 옆에 있으니 못랐다면 이 참에 알아두게.
<p>가서 어둠의 기사를 때려 잡기만 하면 되는 간단한 의뢰야! 이상하게 많은 현상금이 걸려 있는게 조금 수상하지만, 별일이야 있겠나?"
9941101810405,,en_간단하지? 자자~! 그럼 약속한 보수가... 어라? 저 놈들은 뭐지?
9941101810409,,en_으아아~! 정말 위험했어! 아니 어쩌다 일이 이렇게 된거지? 어쩐지 보수가 너무 높게 잡혀 있더라니! 나 한테도 좀 떼줘야 하는 거 아냐? 후아!!! 죽을뻔 했네!!
9941101820408,,en_성가신 놈들이네! 복수하러 몰려다니고. 내 솜씨 잘봤지? 나도 아직 현역이라구! 하하하하. 자네 몫은 그대로 줄테니 술이나 한잔 사게!
9941101810502,,"en_은빛용병단인가? 자네들 같은 영웅이라면 솔깃할만한 임무가 하나 있네... 납치된 귀족의 딸을 찾는 임무가 있네. 어떤가? 자네가 한번 해볼텐가?
<p>나는 용의자로 네르카스를 지목하고 있네. 그들에게서 단서를 찾는 일부터 시작해보게나. "
9941101810510,,"en_찾아낸 게 이거란 말이지? 손수건이랑 구두라... 그 물건이 있던 방향은 나도 수색해 보았네... 하지만 그녀를 찾을 수는 없었지... 이게 유품이 아니길 바래야겠지.
<p>아! 너무 실망말게나. 비록 그녀를 못 찾긴 했으나, 수고에 대한 댓가는 지불하겠네. 애썼네!"
9941101820507,,en_특별한 단서가 없었다고? 흠... 그렇군... 너무 실망하지 말게. 그쪽에는 단서가 없었다는 것도 성과니까. 여기 자네의 작은 수고에 대한 보상이네. 잠깐 숨이나 돌리게나.
9941101810602,,"en_그렇게 머뭇거리지 않아도 되요. 거기 있는 거 아까 부터 보고 있었으니까. 그러지 말고 내 부탁하나만 들어줄래요? 집행관님은 좋은 사람이지만 실무경험이 많지는 않으세요.
<p>귀족의 딸을 찾는 일이 점점 더뎌지고 있는데, 자꾸 헛다리를 짚으시는 것 같아요. 네르카스가 아니라 보이드 데몬이 용의자 인데 말이죠.
<p>가요! 보이드 데몬이 있는 곳을 안내 할게요!"
9941101810605,,"en_저쪽에 있는 보이드 데몬을 처치하면서 놈들에게서 단서가 될만한 것을 찾아 주세요. 여기가 위험한 곳이란 걸 잊지 마시고, 서둘러 주세요."
9941101810607,,en_여기에요! 이쪽으로 와주세요!
9941101810611,,en_구해주셔서 감사해요! 흑흑... 죽는 줄만 알았는데... 근데 이제 어떻게 가야 하죠? 걸어가야 하나요?
9941101810612,,"en_그럴리가요? 이동마법석을 준비했습니다. <YellowBold>[player]</>님! 덕분에 일이 쉬웠어요. 이분을 어서 안전한 곳으로 모셔야 하니, 이만 작별할까요?"
9941101820607,,en_아무런 단서를 발견하지 못했다구요? 그럴리가! 분명 이 놈들이 범인일텐데... 잠깐 절좀 내버려두시겠어요? 생각을 좀 해봐야 겠어요!
9941101810702,,"en_고양이 상단에 들어와서 요즘처럼 힘들었던 적이 없다옹. 하지만 여기만큼 돈이되는 곳도 드물기 때문에 절대 포기할 수가 없다옹.
<p>아주 특별한 물건을 찾고 있다옹. 어둠의 군주 중에서도 가장 강한녀석이 가진 무기가 필요하다옹. 방법은 내가 알려주겠다옹. 좀 도와달라옹.
<p>우선 어둠의 군주들을 도발해야 한다옹. 가서 마구잡이로 처치해보라옹!"
9941101810704,,en_이제 어둠의 군주들이 보복공격을 해올 거다옹. 어서 피하라옹!
9941101810707,,"en_후냐옹! 나한테 싸움을 기대하지 말라옹! 정말 간떨어지는 줄 알았다옹! 그치만... 기왕 이렇게 된거 제대로 해보자옹!
<p>이 대용량 성수를 어둠의 군주의 시체에 뿌리라옹! 아주 활활 불타오를 거다옹!"
9941101810711,,en_역시! 믿길 잘했다옹! 하이리스크 하이리턴이라는 말은 괜히 있는 거 아니다옹! 고맙다옹!!!
9941101820708,,en_나 죽는다옹! 후냐옹! 나 살아있나옹? 다.. 다시는 이러지 마라옹! 난 싸움 못한다옹! 자... 잠깐 쉬어야 겠다옹.
9941101810802,,en_반갑다옹! 나와 같이 신상품을 개발해보자옹! 포악한 어둠의 군주가 가진 방어구가 탐난다옹. 어디서 저런 물건을 구했는지 모르겠다옹. 가서 좀 빼앗아 오라옹!
9941101810804,,en_부서진 갑옷도 괜찮다옹. 부품으로 판매가 가능하다옹. 가서 수거해 오라옹.
9941101810808,,en_여기! 여기 좀 와달라옹! 나 공격받고 있다옹! 살려달라옹!
9941101810812,,en_고맙다옹! 조금만 늦게 왔어도 나는 목도리 신세가 될뻔했다옹. 보수를 좀 더 얹어 주겠다옹! 정말 고맙다옹!
9941101820809,,en_이야~! 고맙다옹! 이거 정말 질 좋은 갑옷이다옹!
9941101810902,,"en_다시 보니 반갑소. 내 환영인사를 단순히 직업상의 멘트라 생각하지 마시오. 당신이 내게 쌓은 신뢰의 부산물이니까. 그 신뢰를 바탕으로한 또 다른 일거리가 있는데... 관심있소?
<p>나는 신뢰를 져버리는 짓을 매우 증오하오. 나는 약속은 반드시 지켜야 한다고 생각하오. 또한 배신의 댓가는 죽음 보다 더 가혹하게 다루지.
<p>과거 내 고객이었던 자들이 나를 배신했소. 그들은 자신이 대금을 지불하지 않아도 된다고 생각하더군. 그 생각의 결과가 어떨지 좀 알려줘야 할 것 같소.
<p>바로 지척에 있는 자들이오. 아마도 당신은 그들을 처치하는데 아무런 거리낌도 없을 것 같군. 어둠의 결사를 처치하시오. 그리고 그 증거를 가지고 오시오."
9941101810905,,en_수고했소. 그 인장의 수 만큼 확실한 본보기가 되었겠군. 여기까지는 기만의 댓가를 지불한 셈이오. 아직 끝나지 않았소. 내 물건을 되찾아야 하오. 따라오시오.
9941101810908,,"en_이미 충분히 복수를 했으니 저자들에게 더 이상 볼일이 없소. 하지만 아직 내 물건을 돌려 받지 못했소. 지금 부터 내 물건을 되찾을 거요.
<p>놈을 강제로 소환할 수 있는 방법이 있소. 이 주문의 촉매로 아까 당신이 준 인장들을 사용할 것이오. 놈이 나오거든 즉시 처치하시오.
<p>이번엔 나도 직접 손을 쓸거요. 암상인을 건드리면 어떻게 되는지 확실히 알게 해주겠소."
9941101810914,,"en_놀랐소? 그런 눈으로 볼 것 없소이다. 단지 변신일 뿐이오. 악마의 대공이라니, 놈이 착각한 것일 뿐. 신경쓰지 마시오.
<p>이제 조금 분이 풀리는 군. 간만에 흥분했더니 조금 피곤하오. 이제 나를 그냥 내버려 두시오."
9941101820908,,"en_갑작스럽겠지만 임무는 여기까지오. 내가 너무 흥분한 것 같소. 놈들에 대한 응징은 이 정도로 끝내야 겠소.
<p>이유? 내 맘이 변한 걸 어쩌겠소? 일을 더 크게 만들면 고객유치에도 지장이 있을 거 같단 말이오. 수고했소. 여기 당신을 위한 아데나요. 충분한 보상이 될것이오."
9941101811002,,"en_거기 모험가분. 당신은 여길 좀 다녀 본 것 같군요? 전 지도제작일을 해요. 겸사 겸사 여길 좀 왔는데... 이곳의 위험은 저 혼자 감당할 수 있는 정도가 아니네요.
<p>괜찮다면 안전한 곳 까지 길 안내를 부탁해도 될까요? 이런 부탁을 하면 안되는 직업이긴 하지만,,, 아시다시피 여긴 좀 위험하죠."
9941101811004,,"en_용족에게 동질감이 느껴진다는 건 단순한 농담은 아니었어요. 제가 굳이 이곳에 찾아온 이유도 있구요. 용족들에게서 제가 알아내야 할 것들이 있습니다.
<p>드레이크의 혈액샘플이 필요한데... 좀 구해다 주실 수 있을까요?"
9941101811006,,en_아참! 비늘도 몇개 필요한데... 제가 깜빡했네요. 너무 걱정마세요. 비늘 정도는 죽은 시체에서 떼어내도 괜찮을 거예요.
9941101811009,,en_맙소사! 너무 이목을 끌었나봐요! 드레이크들이 몰려오고 있어요!
9941101811012,,en_와아~! 당신은 기대했던 것 이상이군요? 우리 친하게 지내요! 네? 서로에게 도움이 될일이 있을 거예요!
9941101821007,,en_아참! 비늘도 몇개 필요한데... 제가 깜빡했네요. 그 정도는 제가 알아서 구해 볼게요. 죽은 시체를 뒤지면 어떻게 되겠죠! 감사해요!
9941101830102,,"en_예전 보다 훨씬 강해진 모습이군요. 저도 여신님의 가호로 견습사제 신분을 벗어나, 어둠의 결사 고위사제를 감시하고 있는 중입니다.
<p>이 일대에서 어둠의 결사가 안타라스와 관련된 무언가를 꾸미고 있는 것 같습니다. 증거를 찾아야 하는데, 좀 도와주시겠습니까?
<p>어둠의 결사 고위사제를 처치하고 그들이 가진 소지품을 좀 가져와 주십시오. 뭐든 가져다 주시기만 하면 됩니다. 작은 단서라도 발견할 수 있을 겁니다."
9941101830105,,en_이 중에 쓸만한 정보가 있기를 바래야죠. 수고하셨습니다.
9941101830202,,"en_여기서 다시 보내? 은빛용병단은 널 너무 혹사하는거 아니야? 나도 뭔가 부탁해야 할게 있는데, 어디 부담스러워 일을 맡기겠어?
<p>난 여기서 물건을 사려는 것도 팔려는 것도 아니야. 내가 사려고 하는 것은 정보라구. 네가 돈벌이에 관심이 있다면 내가 원하는 정보를 가지고 오면 될거야.
<p>엠브리온의 기사단원에게서 정보를 좀 찾아내줘, 악마와 연관된 것을 찾아내면 바로 가지고 오면 좋겠어. 수상한 게 있으면 들고오란 말이지!"
9941101830205,,"en_수고했어! 이걸로 입증이 될런지는 모르겠지만, 시도는 해봐야지..."
9941101830302,,"en_우리 세계에 골치아픈 녀석이 하나 있네, 최근에는 안젤라라는 이름으로 불리고 있지 들어본적 있나? 그자가 어둠의 결사에게 무슨 꿍꿍이가 있는지는 모르겠지만...
<p>내 입장에서는 여간 신경쓰이는 게 아니야. 어둠의 결사의 리더 중에 하나가 안젤라와 연관이 있다면 자네 입장에서도 좋을 게 없을거야.
<p>지금 모든 문제를 해결할 수는 없어. 일단은 어둠의 결사에게 협력하는 악마들의 수를 좀 줄여야 겠지. 보이드 데몬을 본적이 있겠지? 가서 처치하고 오도록하게."
9941101830305,,en_수고했네. 저 멍청이들에게 편을 잘못 골랐다는 교훈을 새겨 주었다니 만족스럽군. 후후후후.
9941101830402,,"en_헤이~! 일거리 찾고 있는 거 같은데? 좋은 건수가 하나 있어! 해볼래?
<p>네르카스를 처치하기만 하면 되는 간단한 일이야. 전투에 자신이 없다면 추천하진 않는데... 자네 정도면 충분히 가능할 것 같은데?"
9941101830405,,en_오호~! 역시 내가 사람보는 눈이 좀 있지. 수고했네! 다른 일이 있으면 또 나를 찾게나!
9941101830503,,"en_자네 용병이겠지? 당장 나를 도와줄 수 있겠나? 실종 사건을 조사중인데 마땅한 단서가 없단 말이지. 의뢰인이 단서가 없으면 복수라도 해달라고 하니...
<p>그런일을 해줄 사람이 필요하던 참이었네. 어둠의 군주가 실종사건과 연관이 있는 것 같다며 처치해달라는군. 할 수 있겠는가?  "
9941101830505,,en_보통은 이런 부탁을 직접적으로 해오진 않는데... 높으신 분들의 정서를 이해할 수가 없군 그래... 수고했네. 여기 아데나 받아 가도록하게.
9941101830602,,"en_집행관님이 찾고 있는 실종자는 아벤토의 어느 귀족의 딸이에요. 나름 용의자를 좁혀가고 있으시지만 제 생각에는 범인은 이 근처에 있을 거 같아요.
<p>제가 조사를 할 수 있게 포악한 어둠의 군주를 좀 처치해주시겠어요? 이놈들을 일일이 상대하다간 끝이 없을 것 같아요."
9941101830605,,en_덕분에 수사를 진행할 시간을 벌었어요. 고마워요. 감사의 표시는 역시 아데나로 해야겠죠?
9941101830702,,"en_상단에서는 대체 무슨 생각으로 나를 여기에 보냈는지 모르겟다옹. 여긴 장사를 할 수 있는 곳이 아니다옹. 새로운 상품을 개발하라는 거 같은데 마땅한게 안보인다옹.
<p>그나마 어둠의 기사가 가지고 있는 검이 좀 쓸만해보인다옹. 좀 구해다 줄 수 있겠냐옹? 당연히 공짜로 부탁하는게 아니다옹."
9941101830705,,en_고맙다옹! 덕분에 빈손은 면했다옹. 제법 쓸만한 검이다옹. 말하는 섬에가서 팔면 대박날 것 같다옹. 후냐옹!
9941101830802,,"en_판 형님도 이 곳에 고정적인 거래처는 없는 걸로 알고 있다옹. 여기 아벤토는 잘 알려지지 않은 곳이지만 분명히 팔만한 게 있을 거다옹.
<p>저기 있는 블러디 퀸의 날개를 좀 보라옹! 우아하고 아름답다옹. 저 날개를 팔수만 있다면 정말 대박날 거다옹! 좀 구해다 줄 수 있겠냐옹?"
9941101830805,,en_저 블러디 퀸의 모습을 본 자라면 이 날개를 안 살 수 없을 거다옹. 그림이라도 좀 그려둬야 겠다옹. 고맙다옹.
9941101830902,,en_어서오시오. 이렇게 만나니 단골손님을 만난것 만큼이나 반갑군. 마침 내가 부탁할 일이 있소. 드레이크의 날개뼈를 모아오는 일이오. 금방 다녀올 것이라 믿겠소.
9941101830905,,en_당신의 실력은 내 믿음을 배신하지 않는 군. 사람은 배신을 해도 실력은 배신하지 않지. 고맙소.
9941101831002,,"en_하아~! 정말~ 대체 어둠의 결사 저자들은 나 한테 무슨 원한이 있는 걸까요? 여기 지형정보를 갱신하기 위해 조사한 내용들을 싹 가져가 버렸어요.
<p>제발 제 자료 좀 되찾아 주실 수 있을까요? 저 놈들은 아무렇지도 않게 남의 밥줄을 끊어 놓는군요."
9941101831005,,"en_휴우 감사합니다. 가뜩이나 힘들고 위험한 일인데, 당신처럼 도움을 주는 사람들이 없었다면 진작 그만두었을 거예요. 다시 한번 감사 드려요."
9941101850102,,"en_저희 신전에서는 이 곳의 심상치 않은 움직임을 우려하고 있습니다. 저는 이 곳의 악마들이 더 늘어나기 전에 제거할 필요가 있다고 생각합니다.
<p>저희 신전을 도와 보이드 데몬을 좀 처치해주시겠습니까? 충분히 보상해 드리겠습니다."
9941101850105,,en_수고하셨습니다. 여신님의 미소가 당신과 함께 하기를!
9941101850202,,en_좀 신경쓰이는 일이 있어. 어둠의 결사 녀석들이 자꾸 나를 미행하는 것 같단 말이야. 놈들에게 숙녀를 스토킹한 대가를 알려줘야 할 것 같아. 수고 좀 해주겠어?
9941101850205,,en_저 놈들이 나를 쫓는 거... 누가 시켰는지 궁금하진 않아? 난 짐작 가는데가 좀 있어서 말이야... 저 놈들 윗선을 좀 찾아 봐야 겠어. 그건 내가 알아서 할테니 아데나나 챙겨가.
9941101850302,,en_포악한 어둠의 군주 놈들의 직속상관이 누군지 알아냈지. 이 놈들은 오늘 줄을 잘못 선 대가를 받게 될거야. 물론 그 일은 자네가 할 일이네. 포악한 어둠의 군주를 처치하고 오겠나? 
9941101850305,,en_자네는 정말... 멋지다는 말을 하고 싶군. 아니 끝내준다고 해야 할까? 이런식으로 표현하는 거 맞던가? 후후후. 아무튼 수고 했네.
9941101850402,,en_어둠의 군주를 처치하는 일이 있네! 자네 같은 용병에겐 딱인 일이지! 그저 놈을 처치하기만 하면 되네! 어서 다녀오게!
9941101850405,,"en_후우~ 포고꾼 일은 파트타임으로 시작했는데, 나 이러다가 말뚝 박는 거 아닌지 모르겠군. 자네처럼 일 잘하는 친구가 있으면 나는 모험가를 은퇴해도 될 것 같단 말이지."
9941101850502,,en_실종 사건의 진척이 없군. 그거 말고도 해결해야할 일들이 많은데 말이야... 나 대신에 저기 어둠의 기사들을 좀 처치해주겠나? 실종 사건에 조금 더 집중하고 싶군...
9941101850505,,en_벌써 해결했단 말인가? 음... 전투가 필요할 때 자네를 부르는 걸 잊지 않겠네.
9941101850602,,"en_집행관님과 함께 실종 사건을 조사 중에 있어요. 계속 진척이 없었지만 단서를 발견하기 힘든 이유 정도는 알아냈죠. 저기 있는 엠브리온의 기사단원 녀석들이 문제에요.
<p>어쩐일인지 저자들이 단서가 될 만한 것들을 죄다 없애고 있어요. 분명 관련이 있겠죠. 그게 어떤 연관이 있는지 알아내기 전에, 저 놈들이 단서를 없애버리는 걸 좀 막아 주세요.
<p>그러니까... 방법은 당신에게 맡기죠."
9941101850605,,en_수고하셨어요. 당신을 고용할 돈이 제게 남아 있었던것은 행운이군요.
9941101850702,,en_이 일을 하다보면 고객의 다양한 취향을 인정하지 않을 수 없다옹. 희귀한 취향은 높은 마진을 가져다 준다옹. 그래서 하는 말이다옹. 블러디 퀸의 갑옷을 좀 가져다 줄 수 있겠냐옹?
9941101850705,,en_이 갑옷... 좀 보라옹. 엄청난 방어력을 가지고 있을 거 같지 않냐옹? 수고했다옹.
9941101850802,,"en_판 형님이 이 곳을 주목하신 이유를 이제 알 것 같다옹. 여긴 돈이 될만한 물건이 많은 곳이다옹. 물론 그 물건을 구하는 건 쉽지 않다옹.
<p>나에게는 드레이크를 처치할 힘은 없지만, 대신에<YellowBold>[player]</>가 있으니 괜찮다옹! 안 그렇나옹? 옹? 옹? 드레이크의 이빨을 좀 구해다옹! 부탁 한다옹!"
