Id,GroupId,NameKey,Type,FlagConditionGroupId,DisplayLevel,Grade,EquipmentType1,EquipmentType2,WeaponType,ArmorType,Material,GachaInfoId,SoulCrystalType,PetEquipmentType,SummonGemGroupId,AcquirePerformanceType,AuctionSubGroupId,AuctionTradingUnit,IconTexture,MaxStackableCount,UseStacks,EffectType1,EffectParam1,EffectType2,EffectParam2,EffectType3,EffectParam3,BasicOptionGroupId,ChangeOptionGroupId,AbilityInfoGroupId,SellingPrice,ExchangeAverageCost,ExchangeLowestPercent,ExchangeHighestPercent,ForceBind,ProvidingExp,RequiredAdena,CoolTime,Resource,AcquireContents1,AcquireContents2,AcquireContents3,AcquireContents4,AcquireContents5,TypeDescKey,ClassType,LimitDescKey,UsingDescKey,ReplaceString1,ReplaceString2,DescKey,UseType,UseLevel,MaxUseLevel,UnusedCompose,Rarity,VisualEffectId,InventoryType,BagType,LootEffect,GMToolUnused,AutoIncludeGachaUnused,UseClassTransfer,Usable,UseQuickSlot,Loadable,ItemInfoId,ItemBoxClassType,PeriodItem,GrowCode,UsableGrowCodeListString,IconMarkTexture,AbilityInfoPreviewId,ItemUseDesc,ContentsType
919034,900000,561000919034,SupriseBox,0,0,A,,,,,,,,,0,NormalItem,0,1,Icon_GachaItem_Soulcrystal,9999,1,,0,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,0,,,,,731000000035,0,0,563000919034,0,0,0,0,0,0,0,Normal,0,Default,Expendables,Normal,0,1,0,1,0,0,,0,,,,,,,
919035,900000,561000919035,SupriseBox,0,0,S,,,,,,,,,0,NormalItem,0,1,Icon_GachaItem_Soulcrystal,9999,1,,0,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,0,,,,,731000000035,0,0,563000919035,0,0,0,0,0,0,0,Normal,0,Default,Expendables,Normal,0,1,0,1,0,0,,0,,,,,,,
919036,490001,561000919036,SupriseBox,0,0,,,,,,,,,,0,NormalItem,0,1,Icon_Crystal_Random_01,9999,1,,0,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000919036,0,0,564000919036,0,0,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
919037,490001,561000919037,SupriseBox,0,0,,,,,,,,,,0,NormalItem,0,1,Icon_Herb_Random_01,9999,1,,0,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000919037,0,0,564000919037,0,0,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
919044,10000,561000919044,EventPotion,0,0,,,,,,,,,,0,NormalItem,10501,10,Icon_Box_Ability01_BuffScroll_01,9999,0,Buff,1000000,,0,,0,0,0,0,10,80,9500,10500,0,0,0,0,,0,0,0,0,0,562000440001,0,0,563000919044,0,0,0,0,0,0,0,Normal,100006,Default,Expendables,Normal,0,0,0,1,1,0,,0,,,,,,,
919045,10000,561000919045,EventPotion,0,0,,,,,,,,,,0,NormalItem,10501,10,Icon_Box_Ability01_BuffScroll_01,9999,0,Buff,1000001,,0,,0,0,0,0,10,80,9500,10500,0,0,0,0,,0,0,0,0,0,562000440001,0,0,563000919045,0,0,0,0,0,0,0,Normal,100006,Default,Expendables,Normal,0,0,0,1,1,0,,0,,,,,,,
919046,10000,561000919046,EventPotion,0,0,,,,,,,,,,0,NormalItem,10501,10,Icon_Box_Ability01_BuffScroll_01,9999,0,Buff,1000002,,0,,0,0,0,0,10,80,9500,10500,0,0,0,0,,0,0,0,0,0,562000440001,0,0,563000919046,0,0,0,0,0,0,0,Normal,100006,Default,Expendables,Normal,0,0,0,1,1,0,,0,,,,,,,
919052,900000,561000919052,SupriseBox,0,0,,,,,,,,,,0,NormalItem,0,1,Icon_Gacha_CraftMaterial,9999,1,,0,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,0,0,0,0,0,731000000035,0,0,563000919052,0,0,0,0,0,0,0,Normal,0,Default,Expendables,Normal,0,1,0,1,0,0,,0,,,,,,,
919056,900000,561000919056,SupriseBox,0,0,,,,,,,,,,0,NormalItem,0,0,Icon_Box_LevelUpPotion,9999,0,,,,,,0,0,0,0,1125,0,9500,10500,0,0,0,0,,0,0,0,0,0,731000000035,0,0,563000919056,0,0,564000919056,1,0,200,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
919057,900000,561000919057,Exp,0,0,,,,,,,,,,0,NormalItem,0,0,Icon_Potion_Exp_01,9999,0,Exp,50000,,,,0,0,0,0,0,0,9500,10500,0,0,0,0,,0,0,0,0,0,731000000035,0,0,563000919057,0,0,0,1,0,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
919058,900000,561000919058,Exp,0,0,,,,,,,,,,0,NormalItem,0,0,Icon_Potion_Exp_01,9999,0,Exp,350000,,,,0,0,0,0,0,0,9500,10500,0,0,0,0,,0,0,0,0,0,731000000035,0,0,563000919058,0,0,0,1,0,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
919059,900000,561000919059,Exp,0,0,,,,,,,,,,0,NormalItem,0,0,Icon_Potion_Exp_01,9999,0,Exp,2500000,,,,0,0,0,0,0,0,9500,10500,0,0,0,0,,0,0,0,0,0,731000000035,0,0,563000919059,0,0,0,1,0,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
919060,900000,561000919060,Exp,0,0,,,,,,,,,,0,NormalItem,0,0,Icon_Potion_Exp_01,9999,0,Exp,4000000,,,,0,0,0,0,0,0,9500,10500,0,0,0,0,,0,0,0,0,0,731000000035,0,0,563000919060,0,0,0,1,0,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
919061,900000,561000919061,Exp,0,0,,,,,,,,,,0,NormalItem,0,0,Icon_Potion_Exp_01,9999,0,Exp,6500000,,,,0,0,0,0,0,0,9500,10500,0,0,0,0,,0,0,0,0,0,731000000035,0,0,563000919061,0,0,0,1,0,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
919077,900000,561000919077,PvpHonorPoint,0,0,,,,,,,,,,0,NormalItem,0,0,Icon_Potion_Honor_01,9999,0,PvpHonorPoint,150,,,,0,0,0,0,0,0,9500,10500,0,0,0,0,,0,0,0,0,0,731000000035,0,0,563000919077,0,0,0,1,0,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
919078,900000,561000919078,AchievementPoint,0,0,,,,,,,,,,0,NormalItem,0,0,Icon_Potion_Achievement_01,9999,0,AchievementPoint,500,,,,0,0,0,0,0,0,9500,10500,0,0,0,0,,0,0,0,0,0,731000000035,0,0,563000919078,0,0,0,1,0,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
1000100,1000000,331000010012,SummonGem,0,,A,,,,,,,,,100,NormalItem,10502,1,Icon_SummonGem_Gludio_01,9999,0,,,,,,,,,,1000,50,9500,10500,0,,,,,25,,,,,562000400001,,0,563001000100,0,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
1000101,1000000,331000010013,SummonGem,0,,A,,,,,,,,,101,NormalItem,10502,1,Icon_SummonGem_Gludio_01,9999,0,,,,,,,,,,1000,50,9500,10500,0,,,,,25,46,,,,562000400001,,0,563001000101,0,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
1000102,1000000,561001000102,SummonGem,0,,A,,,,,,,,,102,NormalItem,10502,1,Icon_SummonGem_Dion_01,9999,0,,,,,,,,,,1000,50,9500,10500,0,,,,,25,46,,,,562000400001,,0,563001000102,0,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
1000103,1000000,561001000103,SummonGem,0,,A,,,,,,,,,103,NormalItem,10502,1,Icon_SummonGem_Giran_01,9999,0,,,,,,,,,,1000,50,9500,10500,0,,,,,25,46,,,,562000400001,,0,563001000103,0,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
1000104,1000000,561001000104,SummonGem,0,,A,,,,,,,,,104,NormalItem,10502,1,Icon_SummonGem_Oren_01,9999,0,,,,,,,,,,1000,50,9500,10500,0,,,,,25,46,,,,562000400001,,0,563001000104,0,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,1,0,1,0,0,,0,,,,,,,
1000201,1000000,561001000201,SummonGem,0,,S,,,,,,,,,201,RareItem,10502,1,Icon_SummonGem_Gludio_02,9999,0,,,,,,,,,,10000,500,9500,10500,0,,,,,38,47,46,,,562000400001,,0,563001000201,0,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
1000202,1000000,561001000202,SummonGem,0,,S,,,,,,,,,202,RareItem,10502,1,Icon_SummonGem_Dion_02,9999,0,,,,,,,,,,10000,500,9500,10500,0,,,,,38,47,46,,,562000400001,,0,563001000202,0,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
1000203,1000000,561001000203,SummonGem,0,,S,,,,,,,,,203,RareItem,10502,1,Icon_SummonGem_Giran_02,9999,0,,,,,,,,,,10000,500,9500,10500,0,,,,,38,46,,,,562000400001,,0,563001000203,0,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,1,0,1,0,0,,0,,,,,,,
1000301,1000000,561001000301,SummonGem,0,,R,,,,,,,,,301,RareItem,10502,1,Icon_SummonGem_Raid_01,9999,0,,,,,,,,,,10000,2000,9500,10500,0,,,,,47,,,,,562000400001,,0,563001000301,0,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,1,0,1,0,0,,0,,,,,,,
1001100,1000000,561001001100,Etc,0,,A,,,,,,,,,,NormalItem,10502,10,Icon_SummonGem_Piece_Gludio_01,9999,1,,,,,,,,,,10,5,9500,10500,0,,,,,,,,,,562000400001,,0,563001001100,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
1001101,1000000,561001001101,Etc,0,,A,,,,,,,,,,NormalItem,10502,10,Icon_SummonGem_Piece_Gludio_01,9999,1,,,,,,,,,,10,5,9500,10500,0,,,,,46,,,,,562000400001,,0,563001001101,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
1001102,1000000,561001001102,Etc,0,,A,,,,,,,,,,NormalItem,10502,10,Icon_SummonGem_Piece_Dion_01,9999,1,,,,,,,,,,10,5,9500,10500,0,,,,,46,,,,,562000400001,,0,563001001102,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
1001103,1000000,561001001103,Etc,0,,A,,,,,,,,,,NormalItem,10502,10,Icon_SummonGem_Piece_Giran_01,9999,1,,,,,,,,,,10,5,9500,10500,0,,,,,46,,,,,562000400001,,0,563001001103,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
1001104,1000000,561001001104,Etc,0,,A,,,,,,,,,,NormalItem,10502,10,Icon_SummonGem_Piece_Oren_01,9999,1,,,,,,,,,,10,5,9500,10500,0,,,,,46,,,,,562000400001,,0,563001001104,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,1,0,0,0,0,,0,,,,,,,
1001201,1000000,561001001201,Etc,0,,S,,,,,,,,,,NormalItem,10502,5,Icon_SummonGem_Piece_Gludio_02,9999,1,,,,,,,,,,10,20,9500,10500,0,,,,,38,46,,,,562000400001,,0,563001001201,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
1001202,1000000,561001001202,Etc,0,,S,,,,,,,,,,NormalItem,10502,5,Icon_SummonGem_Piece_Dion_02,9999,1,,,,,,,,,,10,20,9500,10500,0,,,,,38,46,,,,562000400001,,0,563001001202,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
1001203,1000000,561001001203,Etc,0,,S,,,,,,,,,,NormalItem,10502,5,Icon_SummonGem_Piece_Giran_02,9999,1,,,,,,,,,,10,20,9500,10500,0,,,,,38,46,,,,562000400001,,0,563001001203,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,1,0,0,0,0,,0,,,,,,,
1111111,1111111,561001111111,SoulPowder,0,0,Max,,,,,,,,,0,NormalItem,0,1,Icon_Asset_SoulPowder,9999,1,,0,,0,,0,0,0,0,1,0,9500,10500,0,0,0,0,,57,0,0,0,0,562000400000,0,0,563001111111,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1200001,1200001,561001200001,CharacterTitleActivity,0,0,,,,,,,,,,0,NormalItem,0,1,CharacterTitle_Tournament_Winner_01,1,0,,0,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563001200001,0,0,0,1,0,0,0,Normal,0,Default,Etc,Normal,0,0,0,1,0,0,,0,,,,,,,
1200002,1200002,561001200002,CharacterTitleActivity,0,0,,,,,,,,,,0,NormalItem,0,1,CharacterTitle_Tournament_SemiFinal_01,1,0,,0,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563001200002,0,0,0,1,0,0,0,Normal,0,Default,Etc,Normal,0,0,0,1,0,0,,0,,,,,,,
1200003,1200003,561001200003,CharacterTitleActivity,0,0,,,,,,,,,,0,NormalItem,0,1,CharacterTitle_Tournament_Entry_01,1,0,,0,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563001200003,0,0,0,1,0,0,0,Normal,0,Default,Etc,Normal,0,0,0,1,0,0,,0,,,,,,,
1300001,1300001,561001300001,CapeActiveMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeActiveMaterial_Private_00,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,0,0,0,,0,0,0,0,0,562001300001,0,0,563001300001,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1300002,1300002,561001300002,CapeActiveMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeActiveMaterial_Private_02,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,0,0,0,,13,0,0,0,0,562001300002,0,0,563001300002,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1300003,1300003,561001300003,CapeActiveMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeActiveMaterial_Private_01,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,0,0,0,,13,0,0,0,0,562001300003,0,0,563001300003,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1300004,1300004,561001300004,CapeActiveMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeActiveMaterial_Private_03,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,0,0,0,,40,0,0,0,0,562001300004,0,0,563001300004,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1300006,1300006,561001300006,CapeActiveMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeActiveMaterial_Private_06,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,0,0,0,,40,0,0,0,0,562001300006,0,0,563001300006,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1300007,1300007,561001300007,CapeActiveMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeActiveMaterial_Private_05,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,0,0,0,,40,0,0,0,0,562001300007,0,0,563001300007,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1301001,1301001,561001301001,CapeExpMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeExpMaterial_Private_01,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,1,0,0,,61,0,0,0,0,562000400000,0,0,563001301001,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1301002,1301002,561001301002,CapeExpMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeExpMaterial_Private_02,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,1,0,0,,61,0,0,0,0,562000400000,0,0,563001301002,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1301003,1301003,561001301003,CapeExpMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeExpMaterial_Private_03,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,1,0,0,,61,0,0,0,0,562000400000,0,0,563001301003,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1302001,1302001,561001302001,CapeExpMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeExpMaterial_Guild_01,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,1,0,0,,63,0,0,0,0,562000400000,0,0,563001302001,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1303001,1303001,561001303001,CapeOptionChangeMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeOptionChangeMaterial_01,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,0,0,0,,61,0,0,0,0,562000400000,0,0,563001303001,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1303002,1303002,561001303002,CapeOptionChangeMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeOptionChangeMaterial_02,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,0,0,0,,61,0,0,0,0,562000400000,0,0,563001303002,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1303003,1303003,561001303003,CapeOptionChangeMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeOptionChangeMaterial_03,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,0,0,0,,61,0,0,0,0,562000400000,0,0,563001303003,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1304001,1304001,561001304001,CapeOptionLockMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeOptionLockMaterial_01,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,0,0,0,,61,0,0,0,0,562000400000,0,0,563001304001,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1305001,1305001,561001305001,CapeColorChangeMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeColorChange_01,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,0,0,0,,47,0,0,0,0,562000400000,0,0,563001305001,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1305002,1305001,561001305002,CapeColorChangeMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeColorChange_02,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,0,0,0,,47,0,0,0,0,562000400000,0,0,563001305001,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1305003,1305001,561001305003,CapeColorChangeMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeColorChange_03,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,0,0,0,,47,0,0,0,0,562000400000,0,0,563001305001,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1305101,1305001,561001305101,CapeColorChangeMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeEmblemColorChange_01,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,0,0,0,,47,0,0,0,0,562000400000,0,0,563001305101,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1305102,1305001,561001305102,CapeColorChangeMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeEmblemColorChange_02,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,0,0,0,,47,0,0,0,0,562000400000,0,0,563001305101,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
1305103,1305001,561001305103,CapeColorChangeMaterial,0,0,Max,,,,,,,,,0,NormalItem,0,1,UI_Icon_CapeEmblemColorChange_03,9999,1,,0,,0,,0,0,0,0,100,0,9500,10500,0,0,0,0,,47,0,0,0,0,562000400000,0,0,563001305101,0,0,0,0,0,0,0,Normal,0,Default,Etc,,0,0,0,0,0,0,,0,,,,,,,
10010001,10001,561010010001,Etc,0,,,,,,,,,,,,NormalItem,0,1,Image_EventGacha_Ticket,9999,1,,,,,,,,,,10,0,9500,10500,0,,,,,9,0,0,0,,562000600001,0,0,563010010001,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
10491001,900000,561010491001,SupriseBox,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Exp_03,9999,1,,,,,,,,,,,0,9500,10500,1,,,,,0,0,0,0,,731000000035,0,0,563000490009,0,0,564000490019,,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
10491011,900000,561010491002,SupriseBox,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Exp_02,9999,1,,,,,,,,,,,0,9500,10500,1,,,,,0,0,0,0,,731000000035,0,0,563000490007,0,0,564000490019,,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
10510001,10510001,561010510001,Etc,0,,Max,,,,,,,,,,NormalItem,0,1,Icon_Combine_WeaponLevelMaterial_1001,9999,1,,,,,,,,,,10,5,9500,10500,0,,,,,1,,,,,562000400000,,0,563010510001,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,1,0,0,0,0,,0,,,,,,,
10510002,10510002,561010510002,Etc,0,,Max,,,,,,,,,,NormalItem,0,1,Icon_Combine_ArmorLevelMaterial_1001,9999,1,,,,,,,,,,10,5,9500,10500,0,,,,,1,,,,,562000400000,,0,563010510002,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,1,0,0,0,0,,0,,,,,,,
10510003,10510001,561010510003,Etc,0,,Max,,,,,,,,,,NormalItem,0,1,Icon_Combine_AccLevelMaterial_1001,9999,1,,,,,,,,,,10,5,9500,10500,0,,,,,1,,,,,562000400000,,0,563010510003,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,1,0,0,0,0,,0,,,,,,,
10510011,10510011,561010510011,Etc,0,,Max,,,,,,,,,,NormalItem,0,1,Icon_Combine_WeaponLevelMaterial_1002,9999,1,,,,,,,,,,10,10,9500,10500,0,,,,,1,,,,,562000400000,,0,563010510011,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,1,0,0,0,0,,0,,,,,,,
10510012,10510012,561010510012,Etc,0,,Max,,,,,,,,,,NormalItem,0,1,Icon_Combine_ArmorLevelMaterial_1002,9999,1,,,,,,,,,,10,10,9500,10500,0,,,,,1,,,,,562000400000,,0,563010510012,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,1,0,0,0,0,,0,,,,,,,
10510013,10510011,561010510013,Etc,0,,Max,,,,,,,,,,NormalItem,0,1,Icon_Combine_AccLevelMaterial_1002,9999,1,,,,,,,,,,10,10,9500,10500,0,,,,,1,,,,,562000400000,,0,563010510013,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,1,0,0,0,0,,0,,,,,,,
10510021,10510021,561010510021,Etc,0,,Max,,,,,,,,,,NormalItem,0,1,Icon_Combine_Upgrade_1000,9999,1,,,,,,,,,,10,10,9500,10500,0,,,,,1,,,,,562000400000,,0,563010510021,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,1,0,0,0,0,,0,,,,,,,
10510031,10510031,561010510031,Etc,0,,Max,,,,,,,,,,NormalItem,0,1,Icon_Combine_GemStoneRed_1000,9999,1,,,,,,,,,,10,10,9500,10500,0,,,,,1,,,,,562000400000,,0,563010510031,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,1,0,0,0,0,,0,,,,,,,
10510041,10510041,561010510041,Etc,0,,Max,,,,,,,,,,NormalItem,0,1,Icon_Combine_QuestScroll_S_1000,9999,1,,,,,,,,,,10,10,9500,10500,0,,,,,1,,,,,562000400000,,0,563010510041,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,1,0,0,0,0,,0,,,,,,,
10600001,600000,561010600001,SupriseBox,0,,,,,,,,,,,,NormalItem,0,1,Icon_CombineString_0_Event,9999,1,,,,,,,,,,10,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563010600001,0,0,0,,,,0,Rare_Blue,,Default,Etc,Normal,0,1,0,1,0,0,,0,,,,,,,
10900001,900000,561000910101,SupriseBox,0,,,,,,,,,,,,Gotcha,0,1,Icon_Shop_Gacha_Equipment_04,9999,1,,,,,,,,,,0,80,9500,10500,1,,,,,,,,,,562000400001,0,0,563010900001,10301,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,1,0,1,0,0,,0,,,,,,,
10900002,900000,561000910101,SupriseBox,0,,,,,,,,,,,,Gotcha,0,1,Icon_Shop_Gacha_Equipment_04,9999,1,,,,,,,,,,0,80,9500,10500,1,,,,,,,,,,562000400001,0,0,563010900001,10302,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,1,0,1,0,0,,0,,,,,,,
10900003,900000,561000910101,SupriseBox,0,,,,,,,,,,,,Gotcha,0,1,Icon_Shop_Gacha_Equipment_04,9999,1,,,,,,,,,,0,80,9500,10500,1,,,,,,,,,,562000400001,0,0,563010900001,10303,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,1,0,1,0,0,,0,,,,,,,
10900004,900000,561000910213,SupriseBox,0,,S,,,,,,,,,,Gotcha,0,1,Icon_Shop_Gacha_Acc_01,9999,1,,,,,,,,,,0,80,9500,10500,1,,,,,,,,,,562000400001,0,0,563010900004,10004,0,0,,,,0,Normal,,Default,Expendables,Normal,0,1,0,1,0,0,,0,,,,,,,
10900005,900000,561000910213,SupriseBox,0,,SR,,,,,,,,,,Gotcha,0,1,Icon_Shop_Gacha_Acc_01,9999,1,,,,,,,,,,0,80,9500,10500,1,,,,,,,,,,562000400001,0,0,563010900005,10006,0,0,,,,0,Normal,,Default,Expendables,Normal,0,1,0,1,0,0,,0,,,,,,,
10900006,900000,561010900006,SupriseBox,0,,SR,,,,,,,,,,Gotcha,0,1,Icon_Shop_Gacha_Weapon_01,9999,1,,,,,,,,,,0,80,9500,10500,1,,,,,,,,,,562000400001,0,0,563010900006,10006,0,0,,,,0,Normal,,Default,Expendables,Normal,0,1,0,1,0,0,,0,,,,,,,
10900007,900000,561010900007,SupriseBox,0,,SR,,,,,,,,,,Gotcha,0,1,Icon_Shop_Gacha_Armor_01,9999,1,,,,,,,,,,0,80,9500,10500,1,,,,,,,,,,562000400001,0,0,563010900007,10006,0,0,,,,0,Normal,,Default,Expendables,Normal,0,1,0,1,0,0,,0,,,,,,,
