Id,GroupId,NameKey,PortraitTexture,MessageKey,Duration,Delay,Sound,GuideOnly,Type
4324,117045,10011434,UnKnown_Male_01_02,122000004310,3,,,0,Mini
4325,117046,121000004311,Icon_MonsterCore_Medusa,122000004311,3,,,0,Mini
4326,117046,121000004312,Noble_01_03,122000004312,3,,,0,Mini
4327,117046,10011434,UnKnown_Male_01_02,122000004313,3,,,0,Mini
4328,117047,10010388,CatTheCat_01_02,122000004328,3,,,0,Mini
4329,117048,121000004329,Icon_MonsterCore_KetraOrcWarrior,122000004329,3,,,0,Mini
4330,117048,10010388,CatTheCat_01_02,122000004330,3,,,0,Mini
4331,117048,121000004329,Icon_MonsterCore_KetraOrcWarrior,122000004331,3,,,0,Mini
4332,117048,10010388,CatTheCat_01_02,122000004332,3,,,0,Mini
4333,117049,10010388,CatTheCat_01_02,122000004333,3,,,0,Mini
4334,117050,10010388,CatTheCat_01_02,122000004334,3,,,0,Mini
4335,117050,10010388,CatTheCat_01_02,122000004335,3,,,0,Mini
4336,117050,10010388,CatTheCat_01_02,122000004336,3,,,0,Mini
4337,117050,10010388,CatTheCat_01_02,122000004337,3,,,0,Mini
4338,117051,10010388,CatTheCat_01_02,122000004328,3,,,0,Mini
4339,117052,121000004329,Icon_MonsterCore_KetraOrcWarrior,122000004329,3,,,0,Mini
4340,117052,10010388,CatTheCat_01_02,122000004330,3,,,0,Mini
4341,117052,121000004329,Icon_MonsterCore_KetraOrcWarrior,122000004331,3,,,0,Mini
4342,117052,10010388,CatTheCat_01_02,122000004332,3,,,0,Mini
4343,117053,10010494,SmeltingMerchant_01_03,122000004343,3,,,0,Mini
4344,117053,10010494,SmeltingMerchant_01_03,122000004344,3,,,0,Mini
4345,117053,10010494,SmeltingMerchant_01_03,122000004345,3,,,0,Mini
4346,117054,10010494,SmeltingMerchant_01_03,122000004346,3,,,0,Mini
4347,117055,10010494,SmeltingMerchant_01_03,122000004347,3,,,0,Mini
4348,117055,121000004348,Icon_MonsterCore_OelMahumShaman,122000004348,3,,,0,Mini
4349,117055,10010494,SmeltingMerchant_01_03,122000004349,3,,,0,Mini
4350,117056,10010494,SmeltingMerchant_01_03,122000004350,3,,,0,Mini
4351,117057,121000004351,Icon_MonsterCore_Boreas,122000004351,3,,,0,Mini
4352,117057,121000004351,Icon_MonsterCore_Boreas,122000004352,3,,,0,Mini
4353,117057,10010494,SmeltingMerchant_01_03,122000004353,3,,,0,Mini
4354,117057,121000004351,Icon_MonsterCore_Boreas,122000004354,3,,,0,Mini
4355,117057,10010494,SmeltingMerchant_01_03,122000004355,3,,,0,Mini
4356,117058,10010494,SmeltingMerchant_01_03,122000004343,3,,,0,Mini
4357,117058,10010494,SmeltingMerchant_01_03,122000004344,3,,,0,Mini
4358,117058,10010494,SmeltingMerchant_01_03,122000004345,3,,,0,Mini
4359,117059,10010494,SmeltingMerchant_01_03,122000004346,3,,,0,Mini
4360,117060,10010494,SmeltingMerchant_01_03,122000004347,3,,,0,Mini
4361,117060,121000004348,Icon_MonsterCore_OelMahumShaman,122000004348,3,,,0,Mini
4362,117060,10010494,SmeltingMerchant_01_03,122000004349,3,,,0,Mini
4363,117061,10010495,Magician_01_03,122000004363,3,,,0,Mini
4364,117062,10010495,Magician_01_03,122000004364,3,,,0,Mini
4365,117063,10010495,Magician_01_03,122000004365,3,,,0,Mini
4366,117064,10010495,Magician_01_03,122000004366,3,,,0,Mini
4367,117065,121000004367,Icon_MonsterCore_OelMahumWarrior,122000004367,3,,,0,Mini
4368,117065,121000004367,Icon_MonsterCore_OelMahumWarrior,122000004368,3,,,0,Mini
4369,117066,10010495,Magician_01_03,122000004363,3,,,0,Mini
4370,117067,10010495,Magician_01_03,122000004364,3,,,0,Mini
4371,117068,10010495,Magician_01_03,122000004365,3,,,0,Mini
4372,117069,121000004372,Resident_02_03,122000004372,3,,,0,Mini
4373,117069,121000004372,Resident_02_03,122000004373,3,,,0,Mini
4374,117069,121000004372,Resident_02_03,122000004374,3,,,0,Mini
4375,117069,121000004372,Resident_02_03,122000004375,3,,,0,Mini
4376,117070,10010493,Resident_05_02,122000004376,3,,,0,Mini
4377,117071,121000004377,Icon_MonsterCore_Grizzly,122000004377,3,,,0,Mini
4378,117071,121000004372,Resident_02_03,122000004378,3,,,0,Mini
4379,117071,10010493,Resident_05_02,122000004379,3,,,0,Mini
4380,117072,121000004372,Resident_02_03,122000004372,3,,,0,Mini
4381,117072,121000004372,Resident_02_03,122000004381,3,,,0,Mini
4382,117072,121000004372,Resident_02_03,122000004374,3,,,0,Mini
4383,117072,121000004372,Resident_02_03,122000004375,3,,,0,Mini
4384,1701,10010001,HardinsFollower,122000004384,3.5,0.5,,0,Mini
4385,1701,10010001,HardinsFollower,122000004385,3.5,0.5,,0,Mini
4386,1702,121000004386,Icon_MonsterCore_OelMahum,122000004386,3,1,,0,Mini
4387,1702,121000004386,Icon_MonsterCore_OelMahum,122000004387,3,0.5,,0,Mini
4388,1702,121000004386,Icon_MonsterCore_OelMahum,122000004388,3.5,,,0,Mini
4389,1703,10010163,ArmorMerchant_01,122000004389,4,,,0,Mini
4390,1704,10010163,ArmorMerchant_01,122000004390,4,,,0,Mini
4391,1705,121000004391,Icon_MonsterCore_OelMahumWarrior,122000004391,3,0.5,,0,Mini
4392,1705,121000004392,Icon_MonsterCore_OelMahumWarrior,122000004392,3.5,1,,0,Mini
4393,1705,121000004392,Icon_MonsterCore_OelMahumWarrior,122000004393,3.5,0.5,,0,Mini
4394,1706,121000004391,Icon_MonsterCore_OelMahumWarrior,122000004394,3.5,,,0,Mini
4395,1706,10010163,ArmorMerchant_01,122000004395,3.5,0.5,,0,Mini
4396,1706,10010163,ArmorMerchant_01,122000004396,3.5,0.5,,0,Mini
4397,1707,10010602,Resident_03_02,122000004397,3.5,0.5,,0,Mini
4398,1707,10010602,Resident_03_02,122000004398,3.5,0.5,,0,Mini
4399,1707,10010602,Resident_03_02,122000004399,3.5,0.5,,0,Mini
4400,1707,10010602,Resident_03_02,122000004400,3.5,0.5,,0,Mini
4401,1708,10010602,Resident_03_02,122000004401,4,1,,0,Mini
4402,1708,10010602,Resident_03_02,122000004402,3.5,0.5,,0,Mini
4403,1709,10010602,Resident_03_02,122000004403,4,,,0,Mini
4404,1710,112000011710,Resident_04,122000004404,4,0.5,,0,Mini
4405,1711,121000004405,Icon_MonsterCore_OelMahumWarrior,122000004405,3.5,0.5,,0,Mini
4406,1711,112000011710,Resident_04,122000004406,3.5,,,0,Mini
4407,1711,112000011710,Resident_04,122000004407,3.5,0.5,,0,Mini
4408,1711,10010602,Resident_03_02,122000004408,3.5,,,0,Mini
4409,1712,112000011712,SmeltingMerchant_01,122000004409,4,0.5,,0,Mini
4410,1713,121000004348,Icon_MonsterCore_OelMahumShaman,122000004410,3.5,,,0,Mini
4411,1713,112000011712,SmeltingMerchant_01,122000004411,3.5,,,0,Mini
4412,1714,112000221712,Icon_MonsterCore_OelMahumWarrior,122000004412,3.5,,,0,Mini
4413,1714,10010602,Resident_03_02,122000004413,3.5,,,0,Mini
4414,1714,10010602,Resident_03_02,122000004414,3.5,0.5,,0,Mini
4415,1715,112000221712,Icon_MonsterCore_OelMahumWarrior,122000004415,3.5,0.5,,0,Mini
4416,1715,112000221712,Icon_MonsterCore_OelMahumWarrior,122000004416,4,,,0,Mini
4417,1716,121000004417,Icon_MonsterCore_OelMahum,122000004417,4,,,0,Mini
4418,1717,10010602,Resident_03_02,122000004418,3.5,,,0,Mini
4419,1717,10010602,Resident_03_02,122000004419,4,,,0,Mini
4420,1718,121000004417,Icon_MonsterCore_OelMahum,122000004420,3.5,,,0,Mini
4421,1718,121000004417,Icon_MonsterCore_OelMahum,122000004421,3,,,0,Mini
4422,1718,121000004417,Icon_MonsterCore_OelMahum,122000004422,3.5,,,0,Mini
4423,1718,121000004417,Icon_MonsterCore_OelMahum,122000001759,3,,,0,Mini
4424,1719,121000004424,Icon_MonsterCore_OelMahumWarrior,122000004424,3.5,0.5,,0,Mini
4425,1719,121000004417,Icon_MonsterCore_OelMahum,122000004425,3.5,0.5,,0,Mini
4426,1720,121000004348,Icon_MonsterCore_OelMahumShaman,122000004426,3.5,,,0,Mini
4427,1720,112000221720,Icon_MonsterCore_OelMahumWarrior,122000004427,4,,,0,Mini
4428,1721,112000221720,Icon_MonsterCore_OelMahumWarrior,122000004428,3.5,0.5,,0,Mini
4429,1721,112000221720,Icon_MonsterCore_OelMahumWarrior,122000004429,3.5,0.5,,0,Mini
4430,1721,112000221720,Icon_MonsterCore_OelMahumWarrior,122000004430,3.5,0.5,,0,Mini
4431,1722,121000004348,Icon_MonsterCore_OelMahumShaman,122000004431,3.5,,,0,Mini
4432,1722,112000221718,Icon_MonsterCore_OelMahumShaman,122000004432,4,,,0,Mini
4433,1722,10010602,Resident_03_02,122000004433,3.5,1,,0,Mini
4434,1722,112000011710,Resident_04,122000004434,3.5,1,,0,Mini
4435,1723,10010602,Resident_03_02,122000004435,2.5,,,0,Mini
4787,1723,10010001,HardinsFollower,122000004787,2.5,,,0,Mini
4788,1723,10010001,HardinsFollower,122000004788,3,,,0,Mini
4436,1724,10010001,HardinsFollower,122000004436,3.5,1,,0,Mini
4437,1724,10010001,HardinsFollower,122000004437,2.5,1,,0,Mini
4438,1724,10010001,HardinsFollower,122000004438,3.5,0.5,,0,Mini
4439,1724,10010001,HardinsFollower,122000004439,3.5,0.5,,0,Mini
4440,1725,10011004,Noble_02_03,122000004440,3.5,,,0,Mini
4441,1725,10011004,Noble_02_03,122000004441,4,0.5,,0,Mini
4442,1726,10011004,Noble_02_03,122000004442,4,0.5,,0,Mini
4443,1726,10011004,Noble_02_03,122000004443,4,0.5,,0,Mini
4444,1726,10011004,Noble_02_03,122000004444,4,0.5,,0,Mini
4445,1727,121000004445,Icon_MonsterCore_Medusa,122000004445,3,0.5,,0,Mini
4446,1727,121000004445,Icon_MonsterCore_Medusa,122000004446,3,0.5,,0,Mini
4447,1728,121000004447,Noble_03_02,122000004447,3.5,,,0,Mini
4448,1728,121000004447,Noble_03_02,122000004448,3.5,0.5,,0,Mini
4449,1729,121000004449,Icon_MonsterCore_Medusa,122000004449,3.5,,,0,Mini
4450,1729,121000004450,Icon_MonsterCore_KetraOrcOverlord,122000004450,3.5,,,0,Mini
4451,1729,121000004450,Icon_MonsterCore_KetraOrcOverlord,122000004451,3.5,0.5,,0,Mini
4452,1729,121000004450,Icon_MonsterCore_KetraOrcOverlord,122000004452,3.5,0.5,,0,Mini
4453,1730,121000004449,Icon_MonsterCore_Medusa,122000004453,3,,,0,Mini
4454,1730,121000004450,Icon_MonsterCore_KetraOrcOverlord,122000004454,3.5,,,0,Mini
4455,1730,121000004449,Icon_MonsterCore_Medusa,122000004455,3,,,0,Mini
4456,1730,10011004,Noble_02_03,122000004456,3,,,0,Mini
4457,1730,121000004449,Icon_MonsterCore_Medusa,122000004457,3,,,0,Mini
4458,1730,121000004449,Icon_MonsterCore_Medusa,122000004458,3,,,0,Mini
4459,1730,121000004449,Icon_MonsterCore_Medusa,122000004459,3,,,0,Mini
4460,1732,121000004449,Icon_MonsterCore_Medusa,122000004460,3.5,,,0,Mini
4461,1732,121000004449,Icon_MonsterCore_Medusa,122000004461,3.5,0.5,,0,Mini
4462,1732,10011004,Noble_02_03,122000004462,3.5,0.5,,0,Mini
4463,1733,10011004,Noble_02_03,122000004463,3,0.5,,0,Mini
4464,1733,10011004,Noble_02_03,122000004464,3.5,,,0,Mini
4465,1733,121000004447,Noble_03_02,122000004465,3,0.5,,0,Mini
4466,1733,121000004447,Noble_03_02,122000004466,3.5,0.5,,0,Mini
4467,1733,10011004,Noble_02_03,122000004467,3,0.5,,0,Mini
4468,1734,121000004468,Icon_MonsterCore_KetraOrcArcher,122000004468,4,,,0,Mini
4469,1735,10021746,Icon_MonsterCore_KetraOrc,122000004469,3.5,,,0,Mini
4470,1735,10010001,HardinsFollower,122000004470,3.5,,,0,Mini
4471,1735,10010001,HardinsFollower,122000004471,3.5,,,0,Mini
4472,1736,121000004472,Icon_MonsterCore_KetraOrcWarrior,122000004472,3.5,,,0,Mini
4473,1736,10010001,HardinsFollower,122000004473,3.5,0.5,,0,Mini
4474,1736,121000004472,Icon_MonsterCore_KetraOrcWarrior,122000004474,3.5,,,0,Mini
4475,1737,121000004447,Noble_03_02,122000004475,4,,,0,Mini
4476,1737,10021746,Icon_MonsterCore_TimakOrc,122000004476,4,,,0,Mini
4477,1738,10010001,HardinsFollower,122000004477,4,,,0,Mini
4478,1738,10010001,HardinsFollower,122000004478,3.5,0.5,,0,Mini
4479,1739,10010001,HardinsFollower,122000004479,4,,,0,Mini
4480,1740,10011004,Noble_02_03,122000004480,4,,,0,Mini
4481,1741,121000004481,Icon_MonsterCore_KetraOrcArcher,122000004481,3.5,,,0,Mini
4482,1741,112000021522,Icon_MonsterCore_TimakOrcGeneral,122000004482,3.5,0.5,,0,Mini
4483,1741,10011004,Noble_02_03,122000004483,3.5,,,0,Mini
4484,1741,10010001,HardinsFollower,122000004484,3.5,,,0,Mini
4485,1741,112000021522,Icon_MonsterCore_TimakOrcGeneral,122000004485,3.5,,,0,Mini
4486,1742,121000004486,Icon_MonsterCore_KetraOrcOverlord,122000004486,4,,,0,Mini
4487,1742,121000004487,Icon_MonsterCore_KetraOrcChieftain,122000004487,3.5,,,0,Mini
4488,1742,121000004486,Icon_MonsterCore_KetraOrcOverlord,122000004488,4,,,0,Mini
4489,1742,121000004486,Icon_MonsterCore_KetraOrcOverlord,122000004489,4,0.5,,0,Mini
4490,1743,10011004,Noble_02_03,122000004490,3.5,,,0,Mini
4491,1743,10010001,HardinsFollower,122000004491,3.5,,,0,Mini
4492,1743,121000004486,Icon_MonsterCore_KetraOrcOverlord,122000004492,3.5,,,0,Mini
4493,1743,10010001,HardinsFollower,122000004493,3.5,,,0,Mini
4494,1743,10011004,Noble_02_03,122000004494,4,,,0,Mini
4495,1744,121000004495,Icon_MonsterCore_TimakOrc,122000004495,4,,,0,Mini
4496,1744,10010001,HardinsFollower,122000004496,4,1,,0,Mini
4497,1744,10011004,Noble_02_03,122000004497,4,,,0,Mini
4498,1745,121000004498,Icon_MonsterCore_KetraOrcWarrior,122000004498,4,,,0,Mini
4499,1745,121000004499,Icon_MonsterCore_BlackWolf,122000004499,2.5,,,0,Mini
4500,1745,10011004,Noble_02_03,122000004500,3.5,,,0,Mini
4501,1746,10011004,Noble_02_03,122000004501,3,,,0,Mini
4502,1746,10011004,Noble_02_03,122000004502,3,0.5,,0,Mini
4503,1746,10010001,HardinsFollower,122000004503,3.5,,,0,Mini
4504,1747,10010468,Resident_01,122000004504,3.5,0.5,,0,Mini
4505,1747,10010001,HardinsFollower,122000004505,3.5,0.5,,0,Mini
4506,1747,10010468,Resident_01,122000004506,3.5,,,0,Mini
4507,1747,10010001,HardinsFollower,122000004507,3.5,,,0,Mini
4508,1748,10011004,Noble_02_03,122000004508,3.5,0.5,,0,Mini
4509,1748,10010001,HardinsFollower,122000004509,4,,,0,Mini
4510,1749,121000004510,Icon_MonsterCore_KetraOrcArcher,122000004510,3.5,1,,0,Mini
4511,1749,10010001,HardinsFollower,122000004511,3.5,1,,0,Mini
4512,1749,121000004510,Icon_MonsterCore_KetraOrcArcher,122000004512,3.5,,,0,Mini
4513,1749,10010001,HardinsFollower,122000004513,3.5,,,0,Mini
4514,1750,10010001,HardinsFollower,122000004514,4,,,0,Mini
4515,1750,10010001,HardinsFollower,122000004515,3.5,1,,0,Mini
4516,1750,10010001,HardinsFollower,122000004516,3.5,0.5,,0,Mini
4517,1750,10010001,HardinsFollower,122000004517,3.5,0.5,,0,Mini
4518,1751,10010602,Resident_03_02,122000004518,3.5,,,0,Mini
4519,1751,121000004519,Icon_MonsterCore_KetraOrcArcher,122000004519,3.5,,,0,Mini
4520,1751,121000004519,Icon_MonsterCore_KetraOrcArcher,122000004520,3.5,,,0,Mini
4521,1751,10010602,Resident_03_02,122000004521,3.5,,,0,Mini
4522,1752,112000011567,Embryon,122000004522,3.5,0.5,,0,Mini
4523,1752,10010001,HardinsFollower,122000004523,3.5,,,0,Mini
4524,1752,10010602,Resident_03_02,122000004524,4,0.5,,0,Mini
4525,1752,10010602,Resident_03_02,122000004525,3.5,0.5,,0,Mini
4526,1752,10010001,HardinsFollower,122000004526,3.5,,,0,Mini
4527,1753,112000011567,Embryon,122000004527,3.5,0.5,,0,Mini
4528,1753,10010602,Resident_03_02,122000004528,3.5,,,0,Mini
4529,1753,112000011567,Embryon,122000004529,4,0.5,,0,Mini
4530,1753,112000011567,Embryon,122000004530,3.5,0.5,,0,Mini
4531,1753,112000011567,Embryon,122000004531,3.5,0.5,,0,Mini
4532,1754,10010503,Icon_MonsterCore_DarkAssociation,122000004532,3.5,,,0,Mini
4533,1754,10010001,HardinsFollower,122000004533,3.5,1,,0,Mini
4534,1754,112000011567,Embryon,122000004534,4,0.5,,0,Mini
4535,1754,10010001,HardinsFollower,122000004535,3,,,0,Mini
4536,1754,112000011567,Embryon,122000004536,3.5,,,0,Mini
4537,1754,112000011567,Embryon,122000004537,3.5,0.5,,0,Mini
4538,1755,10010602,Resident_03_02,122000004538,4,,,0,Mini
4539,1755,10010602,Resident_03_02,122000004539,4,0.5,,0,Mini
4540,1756,121000004540,TemplePriest_01,122000004540,3.5,,,0,Mini
4541,1756,121000004540,TemplePriest_01,122000004541,3.5,0.5,,0,Mini
4542,1756,121000004540,TemplePriest_01,122000004542,4,1,,0,Mini
4543,1757,10010602,Resident_03_02,122000004543,3.5,,,0,Mini
4544,1757,10010503,DarkAssociation,122000004544,3.5,,,0,Mini
4545,1757,10010503,DarkAssociation,122000004545,4,0.5,,0,Mini
4546,1758,121000004546,Teleporter_01,122000004546,4,,,0,Mini
4547,1758,10010602,Resident_03_02,122000004547,4,,,0,Mini
4548,1758,10010602,Resident_03_02,122000004548,4,,,0,Mini
4549,1758,121000004546,Teleporter_01,122000004549,4,,,0,Mini
4550,1758,121000004546,Teleporter_01,122000004550,4,,,0,Mini
4551,1759,121000004551,Resident_02,122000004551,3.5,,,0,Mini
4552,1759,10010503,DarkAssociation,122000004552,3.5,0.5,,0,Mini
4553,1759,112000221762,Icon_MonsterCore_VoidHound,122000004553,3,,,0,Mini
4554,1759,121000004551,Resident_02,122000004554,4,0.5,,0,Mini
4555,1760,10010503,DarkAssociation,122000004555,4,,,0,Mini
4556,1760,10010503,DarkAssociation,122000004556,4,,,0,Mini
4557,1760,10010602,Resident_03_02,122000004557,4,,,0,Mini
4558,1760,10010001,HardinsFollower,122000004558,4,,,0,Mini
4559,1761,121000004559,Icon_MonsterCore_DarkKnight,122000004559,4,,,0,Mini
4560,1761,121000004559,Icon_MonsterCore_DarkKnight,122000004560,4,,,0,Mini
4561,1762,10010503,DarkAssociation,122000004561,2.5,,,0,Mini
4562,1762,10010468,Resident_01,122000004562,3,,,0,Mini
4563,1762,10010468,Resident_01,122000004563,3,,,0,Mini
4564,1762,10010001,HardinsFollower,122000004564,3,,,0,Mini
4565,1762,10010468,Resident_01,122000004565,3,,,0,Mini
4566,1762,10010468,Resident_01,122000004566,3,,,0,Mini
4567,1762,10010001,HardinsFollower,122000004567,2.5,,,0,Mini
4568,1764,10010001,HardinsFollower,122000004568,4,,,0,Mini
4569,1764,10010001,HardinsFollower,122000004569,4,1,,0,Mini
4570,1765,10010001,HardinsFollower,122000004570,4,,,0,Mini
4571,1766,10010001,HardinsFollower,122000004571,4,,,0,Mini
4572,1767,10010001,HardinsFollower,122000004572,3.5,,,0,Mini
4573,1767,121000004573,Icon_MonsterCore_DarkKnight,122000004573,3.5,,,0,Mini
4574,1767,10010001,HardinsFollower,122000004574,3.5,,,0,Mini
4575,1767,121000004573,Icon_MonsterCore_DarkKnight,122000004575,3.5,,,0,Mini
4576,1768,10010001,HardinsFollower,122000004576,4,,,0,Mini
4577,1768,10010001,HardinsFollower,122000004577,3.5,0.5,,0,Mini
4578,1768,10010602,Resident_03_02,122000004578,3.5,0.5,,0,Mini
4579,1769,121000004579,Icon_MonsterCore_Gargoyle,122000004579,4,,,0,Mini
4580,1769,10010602,Resident_03_02,122000004580,4,,,0,Mini
4581,1770,121000004579,Icon_MonsterCore_Gargoyle,122000004581,4,,,0,Mini
4582,1770,10010602,Resident_03_02,122000004582,4,,,0,Mini
4583,1771,10010468,Resident_01,122000004583,3.5,0.5,,0,Mini
4584,1771,10010468,Resident_01,122000004584,3.5,0.5,,0,Mini
4585,1771,10010001,HardinsFollower,122000004585,4,,,0,Mini
4586,1771,10010468,Resident_01,122000004586,3.5,0.5,,0,Mini
4587,1772,10010468,Resident_01,122000004587,3.5,,,0,Mini
4588,1772,10010468,Resident_01,122000004588,3.5,1,,0,Mini
4589,1772,10010001,HardinsFollower,122000004589,3,,,0,Mini
4590,1772,10010468,Resident_01,122000004590,3.5,0.5,,0,Mini
4591,1773,10010468,Resident_01,122000004591,4,,,0,Mini
4592,1773,10010468,Resident_01,122000004592,3.5,,,0,Mini
4593,1773,10010001,HardinsFollower,122000004593,3.5,,,0,Mini
4594,1773,10010468,Resident_01,122000004594,3.5,0.5,,0,Mini
4595,1773,10010468,Resident_01,122000004595,4,0.5,,0,Mini
4596,1774,121000004579,Icon_MonsterCore_Gargoyle,122000004596,4,,,0,Mini
4597,1774,121000004597,Icon_MonsterCore_Ferum,122000004597,4,,,0,Mini
4598,1775,121000004546,Teleporter_01,122000004598,4,4,,0,Mini
4599,1775,10010602,Resident_03_02,122000004599,2,,,0,Mini
4600,1775,121000004551,Resident_02,122000004600,2,,,0,Mini
4601,1775,10010001,HardinsFollower,122000004601,2.5,0.5,,0,Mini
4602,1775,121000004551,Resident_02,122000004602,2.5,,,0,Mini
4603,1775,10010001,HardinsFollower,122000004603,2,,,0,Mini
4604,1775,10010602,Resident_03_02,122000004604,2.5,,,0,Mini
4605,1775,121000004546,Teleporter_01,122000004605,2.5,0.5,,0,Mini
4606,1775,121000004551,Resident_02,122000004606,4,1,,0,Mini
4607,1776,10010906,,122000004607,2.13,0.42,,0,Max
4608,1776,10010906,,122000004608,0.75,0.01,,0,Max
4609,1776,10010906,,122000004609,0.9,0.03,,0,Max
4610,1776,10011407,,122000004610,0.6,0.06,,0,Max
4611,1776,10010906,,122000004611,1.4,0.5,,0,Max
4612,1776,10010906,,0,0.1,1,,0,Max
4613,1776,10011407,,122000004613,1,5.2,,0,Max
4614,1776,10011407,,122000004614,0.5,1.5,,0,Max
4615,1776,10011407,,122000004615,2.7,4.533,,0,Max
4753,1776,10011407,,122000004753,1,0.6,,0,Max
4616,1777,112000011542,,122000004616,3.2,0.9,,0,Max
4617,1777,10221319,,122000004617,0.8,1.7,,0,Max
4618,1777,112000011546,,122000004618,2.3,0.4,,0,Max
4619,1777,112000011546,,0,0.05,0.05,,0,Max
4620,1777,112000011542,,122000004620,2.85,0.2,,0,Max
4621,1777,112000011546,,122000004621,2.563,0.35,,0,Max
4622,1777,112000011546,,122000004622,3.1,0.3,,0,Max
4623,1777,112000011546,,122000004623,1.2,0.2,,0,Max
4624,1777,112000011546,,122000004624,2.1,0.7,,0,Max
4625,1777,112000011546,,122000004625,2.1,0.7,,0,Max
4626,1777,10010357,,122000004626,1.442,0.845,,0,Max
4627,1777,112000011546,,122000004627,2.67,1.15,,0,Max
4789,1778,112000011542,,122000004789,1.014,4.083,,0,Max
4790,1778,112000011542,,122000004790,0.852,0.313,,0,Max
4791,1778,112000011542,,122000004791,2.37,0.106,,0,Max
4792,1778,112000011542,,122000004792,1.56,9.029,,0,Max
4793,1778,112000011553,,122000004793,0.927,0.22,,0,Max
4794,1778,112000011546,,122000004794,2.05,1.651,,0,Max
4795,1779,10070435,,122000004795,1.669,0.447,,0,Max
4796,1779,10010001,,122000004796,4,4.17,,0,Max
4797,1779,121000004797,,122000004797,1.438,15.199,,0,Max
4798,1779,121000004797,,122000004798,3.734,1.16,,0,Max
4799,1779,112000011567,,122000004799,1.205,1.066,,0,Max
4800,1779,10010001,,122000004800,3.4,11.241,,0,Max
4801,1779,10010357,,122000004801,2.372,0.241,,0,Max
4802,1779,10010001,,122000004802,2.403,3.838,,0,Max
4639,11505,731000000898,,122000004639,1,0.1,,0,Max
4640,11505,10010001,,122000004640,1,0.9,,0,Max
4641,11505,112000011567,,122000004641,1,1,,0,Max
4642,11505,112000011567,,122000004642,2.5,2,,0,Max
4643,11505,121000004643,,0,0.5,2,,0,Max
4644,11505,10010001,,0,0.9,1.1,,0,Max
4645,11505,112000011567,,122000004645,1,1,,0,Max
4646,11505,731000000898,,0,1,0.5,,0,Max
4647,11505,10011603,,122000004647,1.5,1.15,,0,Max
4648,11505,10011603,,0,1,1,,0,Max
4649,11601,121000004649,,122000004649,2.838,0.05,,0,Max
4650,11601,10010001,,122000004650,2.438,6.282,,0,Max
4651,11601,10010001,,122000001714,1.696,1.002,,0,Max
4652,11601,10010001,,122000004652,2.135,0.544,,0,Max
4653,11601,10010001,,122000004653,0.799,1.285,,0,Max
4654,11601,10010001,,122000001827,1.305,0.821,,0,Max
4655,11601,10010158,,122000004655,2.49,3.605,,0,Max
4657,11601,10021618,,122000004657,3.189,0.11,,0,Max
4659,11601,112000221617,,0,1,0.5,,0,Max
4660,11602,10010001,,122000004660,1.569,0.12,,0,Max
4661,11602,10080981,,122000004661,2.161,2.451,,0,Max
4662,11602,10010603,,122000004662,0.915,1.209,,0,Max
4663,11602,10010001,,122000004663,1.74,0.385,,0,Max
4664,11602,10011603,,122000004664,1.556,1.16,,0,Max
4665,11603,10010357,,122000004665,1.7,0.3,2,0,Max
4666,11603,10010503,,122000004666,1.8,9.2,13,0,Max
4667,11603,10010357,,122000004667,0.7,2.5,,0,Max
4668,11603,10010158,,122000004668,1,1.75,,0,Max
4669,11603,10010158,,122000004669,0.8,4.5,,0,Max
4670,11603,10011603,,122000004670,0.5,0.2,,0,Max
4671,11603,10010158,,122000004671,2,1,,0,Max
4672,11603,10010158,,122000004672,1.5,13,,0,Max
4673,11604,10010357,,122000004673,1.65,1.58,,0,Max
4674,11604,10010357,,122000004674,2.973,0.65,,0,Max
4675,11604,10010503,,122000004675,2.542,0.547,,0,Max
4676,11604,10010503,,122000001806,1.8,3,,0,Max
4677,11604,10010468,,122000004677,4.081,2.642,,0,Max
4678,11604,10010357,,122000004678,2.903,0.159,,0,Max
4679,11604,10010468,,122000004679,5.593,1.287,,0,Max
4680,11604,10010468,,122000004680,1.637,7.997,,0,Max
4681,11702,121000004681,,122000004681,2.2,3.3,,0,Max
4682,11702,121000004681,,122000004682,2,1.1,,0,Max
4683,11702,121000004681,,122000004683,2,2.1,,0,Max
4684,11702,121000004681,,122000004684,1.5,2.5,,0,Max
4685,11702,121000004681,,122000004685,1,5.3,,0,Max
4686,11702,121000004686,,122000004686,2,0.8,,0,Max
4687,11702,121000004686,,122000004687,1.5,0.6,,0,Max
4688,11702,121000004681,,122000004688,1,0.5,,0,Max
4689,11702,121000004686,,122000004689,1,0.5,,0,Max
4690,11702,121000004681,,122000004690,1,1,,0,Max
4691,11702,121000004681,,122000004691,1,1,,0,Max
4692,11702,121000004681,,122000004692,1,6,,0,Max
4693,11702,10010468,,122000004693,2.8,2.8,,0,Max
4694,11702,121000004694,,122000004694,2.2,0.3,,0,Max
4695,11702,10010468,,122000004695,5.2,0.8,,0,Max
4696,11702,10010468,,0,0.1,0.1,,0,Max
4697,11702,10010468,,0,0.1,0.1,,0,Max
4698,11702,10010468,,122000004698,3.1,0.1,,0,Max
4699,11702,121000004686,,122000004699,1.8,3.4,,0,Max
4700,11702,121000004694,,0,1,0.5,,0,Max
4701,11703,121000001323,,122000004701,1.366,0.07,,0,Max
4702,11703,121000001323,,122000004702,1.501,0.584,,0,Max
