Level,ContentsType,RewardType1,RewardCount1,RewardCount2
38,DungeonExpNormal,Exp,160650,229500
39,DungeonExpNormal,Exp,166950,238500
40,DungeonExpNormal,Exp,170100,243000
41,DungeonExpNormal,Exp,173250,247500
42,DungeonExpNormal,Exp,173250,247500
43,DungeonExpNormal,Exp,176400,252000
44,DungeonExpNormal,Exp,177584,253692
45,DungeonExpNormal,Exp,177584,253692
46,DungeonExpNormal,Exp,177584,253692
47,DungeonExpNormal,Exp,177584,253692
48,DungeonExpNormal,Exp,177584,253692
49,DungeonExpNormal,Exp,177584,253692
50,DungeonExpNormal,Exp,177584,253692
51,DungeonExpNormal,Exp,177584,253692
52,DungeonExpNormal,Exp,201600,288000
53,DungeonExpNormal,Exp,201600,288000
54,DungeonExpNormal,Exp,201600,288000
55,DungeonExpNormal,Exp,201600,288000
56,DungeonExpNormal,Exp,201600,288000
57,DungeonExpNormal,Exp,201600,288000
58,DungeonExpNormal,Exp,201600,288000
59,DungeonExpNormal,Exp,201600,288000
60,DungeonExpNormal,Exp,201600,288000
61,DungeonExpNormal,Exp,201600,288000
62,DungeonExpNormal,Exp,201600,288000
63,DungeonExpNormal,Exp,201600,288000
64,DungeonExpNormal,Exp,201600,288000
65,DungeonExpNormal,Exp,201600,288000
66,DungeonExpNormal,Exp,201600,288000
67,DungeonExpNormal,Exp,201600,288000
68,DungeonExpNormal,Exp,201600,288000
69,DungeonExpNormal,Exp,201600,288000
70,DungeonExpNormal,Exp,201600,288000
71,DungeonExpNormal,Exp,201600,288000
72,DungeonExpNormal,Exp,201600,288000
73,DungeonExpNormal,Exp,201600,288000
74,DungeonExpNormal,Exp,201600,288000
75,DungeonExpNormal,Exp,201600,288000
76,DungeonExpNormal,Exp,201600,288000
77,DungeonExpNormal,Exp,201600,288000
78,DungeonExpNormal,Exp,201600,288000
79,DungeonExpNormal,Exp,201600,288000
80,DungeonExpNormal,Exp,201600,288000
81,DungeonExpNormal,Exp,201600,288000
82,DungeonExpNormal,Exp,201600,288000
83,DungeonExpNormal,Exp,201600,288000
84,DungeonExpNormal,Exp,204750,292500
85,DungeonExpNormal,Exp,204750,292500
86,DungeonExpNormal,Exp,204750,292500
87,DungeonExpNormal,Exp,204750,292500
88,DungeonExpNormal,Exp,211050,301500
89,DungeonExpNormal,Exp,211050,301500
90,DungeonExpNormal,Exp,214200,306000
91,DungeonExpNormal,Exp,214200,306000
92,DungeonExpNormal,Exp,214200,306000
93,DungeonExpNormal,Exp,223650,319500
94,DungeonExpNormal,Exp,223650,319500
95,DungeonExpNormal,Exp,223650,319500
96,DungeonExpNormal,Exp,226800,324000
97,DungeonExpNormal,Exp,226800,324000
98,DungeonExpNormal,Exp,226800,324000
99,DungeonExpNormal,Exp,226800,324000
100,DungeonExpNormal,Exp,151515,216450
101,DungeonExpNormal,Exp,153569,219384
102,DungeonExpNormal,Exp,157664,225234
103,DungeonExpNormal,Exp,159705,228150
104,DungeonExpNormal,Exp,159705,228150
105,DungeonExpNormal,Exp,161759,231084
106,DungeonExpNormal,Exp,165854,236934
107,DungeonExpNormal,Exp,167895,239850
108,DungeonExpNormal,Exp,169949,242784
109,DungeonExpNormal,Exp,176085,251550
110,DungeonExpNormal,Exp,176085,251550
111,DungeonExpNormal,Exp,176085,251550
112,DungeonExpNormal,Exp,176085,251550
113,DungeonExpNormal,Exp,176085,251550
114,DungeonExpNormal,Exp,176085,251550
115,DungeonExpNormal,Exp,182234,260334
116,DungeonExpNormal,Exp,182234,260334
117,DungeonExpNormal,Exp,182234,260334
118,DungeonExpNormal,Exp,182234,260334
119,DungeonExpNormal,Exp,182234,260334
120,DungeonExpNormal,Exp,182234,260334
121,DungeonExpNormal,Exp,182234,260334
122,DungeonExpNormal,Exp,182234,260334
123,DungeonExpNormal,Exp,182234,260334
124,DungeonExpNormal,Exp,182234,260334
125,DungeonExpNormal,Exp,182234,260334
126,DungeonExpNormal,Exp,182234,260334
127,DungeonExpNormal,Exp,182234,260334
128,DungeonExpNormal,Exp,182234,260334
129,DungeonExpNormal,Exp,182234,260334
130,DungeonExpNormal,Exp,184275,263250
131,DungeonExpNormal,Exp,184275,263250
132,DungeonExpNormal,Exp,184275,263250
133,DungeonExpNormal,Exp,184275,263250
134,DungeonExpNormal,Exp,186329,266184
135,DungeonExpNormal,Exp,186329,266184
136,DungeonExpNormal,Exp,186329,266184
137,DungeonExpNormal,Exp,186329,266184
138,DungeonExpNormal,Exp,186329,266184
139,DungeonExpNormal,Exp,186329,266184
140,DungeonExpNormal,Exp,186329,266184
141,DungeonExpNormal,Exp,186329,266184
142,DungeonExpNormal,Exp,186329,266184
143,DungeonExpNormal,Exp,186329,266184
144,DungeonExpNormal,Exp,186329,266184
145,DungeonExpNormal,Exp,186329,266184
146,DungeonExpNormal,Exp,186329,266184
147,DungeonExpNormal,Exp,186329,266184
148,DungeonExpNormal,Exp,186329,266184
149,DungeonExpNormal,Exp,186329,266184
150,DungeonExpNormal,Exp,123266,176094
151,DungeonExpNormal,Exp,123266,176094
152,DungeonExpNormal,Exp,123266,176094
153,DungeonExpNormal,Exp,123266,176094
154,DungeonExpNormal,Exp,123266,176094
155,DungeonExpNormal,Exp,123266,176094
156,DungeonExpNormal,Exp,123266,176094
157,DungeonExpNormal,Exp,123266,176094
158,DungeonExpNormal,Exp,123266,176094
159,DungeonExpNormal,Exp,123266,176094
160,DungeonExpNormal,Exp,123266,176094
161,DungeonExpNormal,Exp,123266,176094
162,DungeonExpNormal,Exp,125975,179964
163,DungeonExpNormal,Exp,125975,179964
164,DungeonExpNormal,Exp,125975,179964
165,DungeonExpNormal,Exp,125975,179964
166,DungeonExpNormal,Exp,125975,179964
167,DungeonExpNormal,Exp,125975,179964
168,DungeonExpNormal,Exp,125975,179964
169,DungeonExpNormal,Exp,125975,179964
170,DungeonExpNormal,Exp,125975,179964
171,DungeonExpNormal,Exp,125975,179964
172,DungeonExpNormal,Exp,125975,179964
173,DungeonExpNormal,Exp,125975,179964
174,DungeonExpNormal,Exp,125975,179964
175,DungeonExpNormal,Exp,125975,179964
176,DungeonExpNormal,Exp,125975,179964
177,DungeonExpNormal,Exp,125975,179964
178,DungeonExpNormal,Exp,125975,179964
179,DungeonExpNormal,Exp,125975,179964
180,DungeonExpNormal,Exp,125975,179964
181,DungeonExpNormal,Exp,125975,179964
182,DungeonExpNormal,Exp,125975,179964
183,DungeonExpNormal,Exp,125975,179964
184,DungeonExpNormal,Exp,125975,179964
185,DungeonExpNormal,Exp,125975,179964
186,DungeonExpNormal,Exp,125975,179964
187,DungeonExpNormal,Exp,125975,179964
188,DungeonExpNormal,Exp,125975,179964
189,DungeonExpNormal,Exp,125975,179964
190,DungeonExpNormal,Exp,125975,179964
191,DungeonExpNormal,Exp,125975,179964
192,DungeonExpNormal,Exp,125975,179964
193,DungeonExpNormal,Exp,125975,179964
194,DungeonExpNormal,Exp,125975,179964
195,DungeonExpNormal,Exp,125975,179964
196,DungeonExpNormal,Exp,127323,181890
197,DungeonExpNormal,Exp,127323,181890
198,DungeonExpNormal,Exp,127323,181890
199,DungeonExpNormal,Exp,127323,181890
200,DungeonExpNormal,Exp,127323,181890
201,DungeonExpNormal,Exp,130032,185760
202,DungeonExpNormal,Exp,130032,185760
203,DungeonExpNormal,Exp,130032,185760
204,DungeonExpNormal,Exp,130032,185760
205,DungeonExpNormal,Exp,130032,185760
206,DungeonExpNormal,Exp,130032,185760
207,DungeonExpNormal,Exp,130032,185760
208,DungeonExpNormal,Exp,130032,185760
209,DungeonExpNormal,Exp,131393,187704
210,DungeonExpNormal,Exp,131393,187704
211,DungeonExpNormal,Exp,131393,187704
212,DungeonExpNormal,Exp,131393,187704
213,DungeonExpNormal,Exp,131393,187704
214,DungeonExpNormal,Exp,132741,189630
215,DungeonExpNormal,Exp,132741,189630
216,DungeonExpNormal,Exp,132741,189630
217,DungeonExpNormal,Exp,132741,189630
218,DungeonExpNormal,Exp,132741,189630
219,DungeonExpNormal,Exp,136811,195444
220,DungeonExpNormal,Exp,136811,195444
221,DungeonExpNormal,Exp,136811,195444
222,DungeonExpNormal,Exp,138159,197370
223,DungeonExpNormal,Exp,138159,197370
224,DungeonExpNormal,Exp,138159,197370
225,DungeonExpNormal,Exp,138159,197370
226,DungeonExpNormal,Exp,138159,197370
227,DungeonExpNormal,Exp,138159,197370
228,DungeonExpNormal,Exp,138159,197370
229,DungeonExpNormal,Exp,139520,199314
230,DungeonExpNormal,Exp,139520,199314
231,DungeonExpNormal,Exp,139520,199314
232,DungeonExpNormal,Exp,139520,199314
233,DungeonExpNormal,Exp,139520,199314
234,DungeonExpNormal,Exp,139520,199314
235,DungeonExpNormal,Exp,139520,199314
236,DungeonExpNormal,Exp,142229,203184
237,DungeonExpNormal,Exp,142229,203184
238,DungeonExpNormal,Exp,142229,203184
239,DungeonExpNormal,Exp,142229,203184
240,DungeonExpNormal,Exp,142229,203184
241,DungeonExpNormal,Exp,142229,203184
242,DungeonExpNormal,Exp,142229,203184
243,DungeonExpNormal,Exp,142229,203184
244,DungeonExpNormal,Exp,142229,203184
245,DungeonExpNormal,Exp,142229,203184
246,DungeonExpNormal,Exp,142229,203184
247,DungeonExpNormal,Exp,142229,203184
248,DungeonExpNormal,Exp,142229,203184
249,DungeonExpNormal,Exp,142229,203184
250,DungeonExpNormal,Exp,142229,203184
251,DungeonExpNormal,Exp,142229,203184
252,DungeonExpNormal,Exp,142229,203184
253,DungeonExpNormal,Exp,142229,203184
254,DungeonExpNormal,Exp,142229,203184
255,DungeonExpNormal,Exp,142229,203184
256,DungeonExpNormal,Exp,142229,203184
257,DungeonExpNormal,Exp,142229,203184
258,DungeonExpNormal,Exp,142229,203184
259,DungeonExpNormal,Exp,142229,203184
260,DungeonExpNormal,Exp,142229,203184
261,DungeonExpNormal,Exp,140238,200340
262,DungeonExpNormal,Exp,140238,200340
263,DungeonExpNormal,Exp,140238,200340
264,DungeonExpNormal,Exp,140238,200340
265,DungeonExpNormal,Exp,140238,200340
266,DungeonExpNormal,Exp,140238,200340
267,DungeonExpNormal,Exp,142884,204120
268,DungeonExpNormal,Exp,142884,204120
269,DungeonExpNormal,Exp,142884,204120
270,DungeonExpNormal,Exp,142884,204120
271,DungeonExpNormal,Exp,142884,204120
272,DungeonExpNormal,Exp,142884,204120
273,DungeonExpNormal,Exp,142884,204120
274,DungeonExpNormal,Exp,144207,206010
275,DungeonExpNormal,Exp,144207,206010
276,DungeonExpNormal,Exp,144207,206010
277,DungeonExpNormal,Exp,144207,206010
278,DungeonExpNormal,Exp,144207,206010
279,DungeonExpNormal,Exp,144207,206010
280,DungeonExpNormal,Exp,144207,206010
281,DungeonExpNormal,Exp,144207,206010
282,DungeonExpNormal,Exp,145530,207900
283,DungeonExpNormal,Exp,145530,207900
284,DungeonExpNormal,Exp,145530,207900
285,DungeonExpNormal,Exp,145530,207900
286,DungeonExpNormal,Exp,145530,207900
287,DungeonExpNormal,Exp,145530,207900
288,DungeonExpNormal,Exp,145530,207900
289,DungeonExpNormal,Exp,146853,209790
290,DungeonExpNormal,Exp,146853,209790
291,DungeonExpNormal,Exp,146853,209790
292,DungeonExpNormal,Exp,146853,209790
293,DungeonExpNormal,Exp,146853,209790
294,DungeonExpNormal,Exp,146853,209790
295,DungeonExpNormal,Exp,146853,209790
296,DungeonExpNormal,Exp,146853,209790
297,DungeonExpNormal,Exp,149499,213570
298,DungeonExpNormal,Exp,149499,213570
299,DungeonExpNormal,Exp,149499,213570
300,DungeonExpNormal,Exp,149499,213570
301,DungeonExpNormal,Exp,149499,213570
302,DungeonExpNormal,Exp,149499,213570
303,DungeonExpNormal,Exp,149499,213570
304,DungeonExpNormal,Exp,149499,213570
305,DungeonExpNormal,Exp,150822,215460
306,DungeonExpNormal,Exp,150822,215460
307,DungeonExpNormal,Exp,150822,215460
308,DungeonExpNormal,Exp,150822,215460
309,DungeonExpNormal,Exp,150822,215460
310,DungeonExpNormal,Exp,150822,215460
311,DungeonExpNormal,Exp,150822,215460
312,DungeonExpNormal,Exp,150822,215460
313,DungeonExpNormal,Exp,150822,215460
314,DungeonExpNormal,Exp,150822,215460
315,DungeonExpNormal,Exp,150822,215460
316,DungeonExpNormal,Exp,150822,215460
317,DungeonExpNormal,Exp,150822,215460
318,DungeonExpNormal,Exp,150822,215460
319,DungeonExpNormal,Exp,150822,215460
320,DungeonExpNormal,Exp,150822,215460
321,DungeonExpNormal,Exp,150822,215460
322,DungeonExpNormal,Exp,150822,215460
323,DungeonExpNormal,Exp,150822,215460
324,DungeonExpNormal,Exp,150822,215460
325,DungeonExpNormal,Exp,150822,215460
326,DungeonExpNormal,Exp,150822,215460
327,DungeonExpNormal,Exp,150822,215460
328,DungeonExpNormal,Exp,150822,215460
329,DungeonExpNormal,Exp,150822,215460
330,DungeonExpNormal,Exp,150822,215460
331,DungeonExpNormal,Exp,150822,215460
332,DungeonExpNormal,Exp,152145,217350
333,DungeonExpNormal,Exp,152145,217350
334,DungeonExpNormal,Exp,152145,217350
335,DungeonExpNormal,Exp,152145,217350
336,DungeonExpNormal,Exp,152145,217350
337,DungeonExpNormal,Exp,152145,217350
338,DungeonExpNormal,Exp,152145,217350
339,DungeonExpNormal,Exp,152145,217350
340,DungeonExpNormal,Exp,152145,217350
341,DungeonExpNormal,Exp,152145,217350
342,DungeonExpNormal,Exp,153468,219240
343,DungeonExpNormal,Exp,153468,219240
344,DungeonExpNormal,Exp,153468,219240
345,DungeonExpNormal,Exp,153468,219240
346,DungeonExpNormal,Exp,153468,219240
347,DungeonExpNormal,Exp,153468,219240
348,DungeonExpNormal,Exp,153468,219240
349,DungeonExpNormal,Exp,153468,219240
350,DungeonExpNormal,Exp,153468,219240
351,DungeonExpNormal,Exp,153468,219240
352,DungeonExpNormal,Exp,153468,219240
353,DungeonExpNormal,Exp,154791,221130
354,DungeonExpNormal,Exp,154791,221130
355,DungeonExpNormal,Exp,154791,221130
356,DungeonExpNormal,Exp,154791,221130
357,DungeonExpNormal,Exp,154791,221130
358,DungeonExpNormal,Exp,154791,221130
359,DungeonExpNormal,Exp,154791,221130
360,DungeonExpNormal,Exp,154791,221130
361,DungeonExpNormal,Exp,154791,221130
362,DungeonExpNormal,Exp,154791,221130
363,DungeonExpNormal,Exp,154791,221130
364,DungeonExpNormal,Exp,156114,223020
365,DungeonExpNormal,Exp,156114,223020
366,DungeonExpNormal,Exp,156114,223020
367,DungeonExpNormal,Exp,156114,223020
368,DungeonExpNormal,Exp,156114,223020
369,DungeonExpNormal,Exp,156114,223020
370,DungeonExpNormal,Exp,156114,223020
371,DungeonExpNormal,Exp,156114,223020
372,DungeonExpNormal,Exp,156114,223020
373,DungeonExpNormal,Exp,156114,223020
374,DungeonExpNormal,Exp,156114,223020
375,DungeonExpNormal,Exp,156114,223020
376,DungeonExpNormal,Exp,158760,226800
377,DungeonExpNormal,Exp,158760,226800
378,DungeonExpNormal,Exp,158760,226800
379,DungeonExpNormal,Exp,158760,226800
380,DungeonExpNormal,Exp,158760,226800
381,DungeonExpNormal,Exp,158760,226800
382,DungeonExpNormal,Exp,158760,226800
383,DungeonExpNormal,Exp,158760,226800
384,DungeonExpNormal,Exp,158760,226800
385,DungeonExpNormal,Exp,158760,226800
386,DungeonExpNormal,Exp,158760,226800
387,DungeonExpNormal,Exp,158760,226800
388,DungeonExpNormal,Exp,160083,228690
389,DungeonExpNormal,Exp,160083,228690
390,DungeonExpNormal,Exp,160083,228690
391,DungeonExpNormal,Exp,160083,228690
392,DungeonExpNormal,Exp,160083,228690
393,DungeonExpNormal,Exp,160083,228690
394,DungeonExpNormal,Exp,160083,228690
395,DungeonExpNormal,Exp,160083,228690
396,DungeonExpNormal,Exp,160083,228690
397,DungeonExpNormal,Exp,160083,228690
398,DungeonExpNormal,Exp,160083,228690
399,DungeonExpNormal,Exp,160083,228690
400,DungeonExpNormal,Exp,161406,230580
1,DungeonExpHard,Exp,0,0
2,DungeonExpHard,Exp,0,0
3,DungeonExpHard,Exp,0,0
4,DungeonExpHard,Exp,0,0
5,DungeonExpHard,Exp,0,0
6,DungeonExpHard,Exp,0,0
7,DungeonExpHard,Exp,0,0
8,DungeonExpHard,Exp,0,0
9,DungeonExpHard,Exp,0,0
10,DungeonExpHard,Exp,0,0
11,DungeonExpHard,Exp,0,0
12,DungeonExpHard,Exp,0,0
13,DungeonExpHard,Exp,0,0
14,DungeonExpHard,Exp,0,0
15,DungeonExpHard,Exp,0,0
16,DungeonExpHard,Exp,0,0
17,DungeonExpHard,Exp,0,0
18,DungeonExpHard,Exp,0,0
19,DungeonExpHard,Exp,0,0
20,DungeonExpHard,Exp,0,0
21,DungeonExpHard,Exp,0,0
22,DungeonExpHard,Exp,0,0
23,DungeonExpHard,Exp,0,0
24,DungeonExpHard,Exp,0,0
25,DungeonExpHard,Exp,0,0
26,DungeonExpHard,Exp,0,0
27,DungeonExpHard,Exp,0,0
28,DungeonExpHard,Exp,0,0
29,DungeonExpHard,Exp,0,0
30,DungeonExpHard,Exp,0,0
31,DungeonExpHard,Exp,0,0
32,DungeonExpHard,Exp,0,0
33,DungeonExpHard,Exp,0,0
34,DungeonExpHard,Exp,0,0
35,DungeonExpHard,Exp,0,0
36,DungeonExpHard,Exp,0,0
37,DungeonExpHard,Exp,157500,225000
38,DungeonExpHard,Exp,160650,229500
39,DungeonExpHard,Exp,166950,238500
40,DungeonExpHard,Exp,170100,243000
41,DungeonExpHard,Exp,173250,247500
42,DungeonExpHard,Exp,173250,247500
43,DungeonExpHard,Exp,176400,252000
44,DungeonExpHard,Exp,177584,253692
45,DungeonExpHard,Exp,177584,253692
46,DungeonExpHard,Exp,177584,253692
47,DungeonExpHard,Exp,177584,253692
48,DungeonExpHard,Exp,177584,253692
49,DungeonExpHard,Exp,177584,253692
50,DungeonExpHard,Exp,177584,253692
51,DungeonExpHard,Exp,177584,253692
52,DungeonExpHard,Exp,201600,288000
53,DungeonExpHard,Exp,201600,288000
54,DungeonExpHard,Exp,201600,288000
55,DungeonExpHard,Exp,201600,288000
56,DungeonExpHard,Exp,201600,288000
57,DungeonExpHard,Exp,201600,288000
58,DungeonExpHard,Exp,201600,288000
59,DungeonExpHard,Exp,201600,288000
60,DungeonExpHard,Exp,201600,288000
61,DungeonExpHard,Exp,201600,288000
62,DungeonExpHard,Exp,201600,288000
63,DungeonExpHard,Exp,201600,288000
64,DungeonExpHard,Exp,201600,288000
65,DungeonExpHard,Exp,201600,288000
66,DungeonExpHard,Exp,201600,288000
67,DungeonExpHard,Exp,201600,288000
68,DungeonExpHard,Exp,201600,288000
69,DungeonExpHard,Exp,201600,288000
70,DungeonExpHard,Exp,201600,288000
71,DungeonExpHard,Exp,201600,288000
72,DungeonExpHard,Exp,201600,288000
73,DungeonExpHard,Exp,201600,288000
74,DungeonExpHard,Exp,201600,288000
75,DungeonExpHard,Exp,201600,288000
76,DungeonExpHard,Exp,201600,288000
77,DungeonExpHard,Exp,201600,288000
78,DungeonExpHard,Exp,201600,288000
79,DungeonExpHard,Exp,201600,288000
80,DungeonExpHard,Exp,201600,288000
81,DungeonExpHard,Exp,201600,288000
82,DungeonExpHard,Exp,201600,288000
83,DungeonExpHard,Exp,201600,288000
84,DungeonExpHard,Exp,204750,292500
85,DungeonExpHard,Exp,204750,292500
86,DungeonExpHard,Exp,204750,292500
87,DungeonExpHard,Exp,204750,292500
88,DungeonExpHard,Exp,211050,301500
89,DungeonExpHard,Exp,211050,301500
90,DungeonExpHard,Exp,214200,306000
91,DungeonExpHard,Exp,214200,306000
92,DungeonExpHard,Exp,214200,306000
93,DungeonExpHard,Exp,223650,319500
94,DungeonExpHard,Exp,223650,319500
95,DungeonExpHard,Exp,223650,319500
96,DungeonExpHard,Exp,226800,324000
97,DungeonExpHard,Exp,226800,324000
98,DungeonExpHard,Exp,226800,324000
99,DungeonExpHard,Exp,226800,324000
100,DungeonExpHard,Exp,233100,333000
101,DungeonExpHard,Exp,236250,337500
102,DungeonExpHard,Exp,242550,346500
103,DungeonExpHard,Exp,245700,351000
104,DungeonExpHard,Exp,245700,351000
105,DungeonExpHard,Exp,248850,355500
106,DungeonExpHard,Exp,255150,364500
107,DungeonExpHard,Exp,258300,369000
108,DungeonExpHard,Exp,261450,373500
109,DungeonExpHard,Exp,270900,387000
110,DungeonExpHard,Exp,270900,387000
111,DungeonExpHard,Exp,270900,387000
112,DungeonExpHard,Exp,270900,387000
113,DungeonExpHard,Exp,270900,387000
114,DungeonExpHard,Exp,270900,387000
115,DungeonExpHard,Exp,280350,400500
116,DungeonExpHard,Exp,280350,400500
117,DungeonExpHard,Exp,280350,400500
118,DungeonExpHard,Exp,280350,400500
119,DungeonExpHard,Exp,280350,400500
120,DungeonExpHard,Exp,280350,400500
121,DungeonExpHard,Exp,280350,400500
122,DungeonExpHard,Exp,280350,400500
123,DungeonExpHard,Exp,280350,400500
124,DungeonExpHard,Exp,280350,400500
125,DungeonExpHard,Exp,280350,400500
126,DungeonExpHard,Exp,280350,400500
127,DungeonExpHard,Exp,280350,400500
128,DungeonExpHard,Exp,280350,400500
129,DungeonExpHard,Exp,280350,400500
130,DungeonExpHard,Exp,283500,405000
131,DungeonExpHard,Exp,283500,405000
132,DungeonExpHard,Exp,283500,405000
133,DungeonExpHard,Exp,283500,405000
134,DungeonExpHard,Exp,286650,409500
135,DungeonExpHard,Exp,286650,409500
136,DungeonExpHard,Exp,286650,409500
137,DungeonExpHard,Exp,286650,409500
138,DungeonExpHard,Exp,286650,409500
139,DungeonExpHard,Exp,286650,409500
140,DungeonExpHard,Exp,286650,409500
141,DungeonExpHard,Exp,286650,409500
142,DungeonExpHard,Exp,286650,409500
143,DungeonExpHard,Exp,286650,409500
144,DungeonExpHard,Exp,286650,409500
145,DungeonExpHard,Exp,286650,409500
146,DungeonExpHard,Exp,286650,409500
147,DungeonExpHard,Exp,286650,409500
148,DungeonExpHard,Exp,286650,409500
149,DungeonExpHard,Exp,286650,409500
150,DungeonExpHard,Exp,186329,266184
151,DungeonExpHard,Exp,186329,266184
152,DungeonExpHard,Exp,186329,266184
153,DungeonExpHard,Exp,186329,266184
154,DungeonExpHard,Exp,186329,266184
155,DungeonExpHard,Exp,186329,266184
156,DungeonExpHard,Exp,186329,266184
157,DungeonExpHard,Exp,186329,266184
158,DungeonExpHard,Exp,186329,266184
159,DungeonExpHard,Exp,186329,266184
160,DungeonExpHard,Exp,186329,266184
161,DungeonExpHard,Exp,186329,266184
162,DungeonExpHard,Exp,190424,272034
163,DungeonExpHard,Exp,190424,272034
164,DungeonExpHard,Exp,190424,272034
165,DungeonExpHard,Exp,190424,272034
166,DungeonExpHard,Exp,190424,272034
167,DungeonExpHard,Exp,190424,272034
168,DungeonExpHard,Exp,190424,272034
169,DungeonExpHard,Exp,190424,272034
170,DungeonExpHard,Exp,190424,272034
171,DungeonExpHard,Exp,190424,272034
172,DungeonExpHard,Exp,190424,272034
173,DungeonExpHard,Exp,190424,272034
174,DungeonExpHard,Exp,190424,272034
175,DungeonExpHard,Exp,190424,272034
176,DungeonExpHard,Exp,190424,272034
177,DungeonExpHard,Exp,190424,272034
178,DungeonExpHard,Exp,190424,272034
179,DungeonExpHard,Exp,190424,272034
180,DungeonExpHard,Exp,190424,272034
181,DungeonExpHard,Exp,190424,272034
182,DungeonExpHard,Exp,190424,272034
183,DungeonExpHard,Exp,190424,272034
184,DungeonExpHard,Exp,190424,272034
185,DungeonExpHard,Exp,190424,272034
186,DungeonExpHard,Exp,190424,272034
187,DungeonExpHard,Exp,190424,272034
188,DungeonExpHard,Exp,190424,272034
189,DungeonExpHard,Exp,190424,272034
190,DungeonExpHard,Exp,190424,272034
191,DungeonExpHard,Exp,190424,272034
192,DungeonExpHard,Exp,190424,272034
193,DungeonExpHard,Exp,190424,272034
194,DungeonExpHard,Exp,190424,272034
195,DungeonExpHard,Exp,190424,272034
196,DungeonExpHard,Exp,192465,274950
197,DungeonExpHard,Exp,192465,274950
198,DungeonExpHard,Exp,192465,274950
199,DungeonExpHard,Exp,192465,274950
200,DungeonExpHard,Exp,192465,274950
201,DungeonExpHard,Exp,196560,280800
202,DungeonExpHard,Exp,196560,280800
203,DungeonExpHard,Exp,196560,280800
204,DungeonExpHard,Exp,196560,280800
205,DungeonExpHard,Exp,196560,280800
206,DungeonExpHard,Exp,196560,280800
207,DungeonExpHard,Exp,196560,280800
208,DungeonExpHard,Exp,196560,280800
209,DungeonExpHard,Exp,198614,283734
210,DungeonExpHard,Exp,198614,283734
211,DungeonExpHard,Exp,198614,283734
212,DungeonExpHard,Exp,198614,283734
213,DungeonExpHard,Exp,198614,283734
214,DungeonExpHard,Exp,200655,286650
215,DungeonExpHard,Exp,200655,286650
216,DungeonExpHard,Exp,200655,286650
217,DungeonExpHard,Exp,200655,286650
218,DungeonExpHard,Exp,200655,286650
219,DungeonExpHard,Exp,206804,295434
220,DungeonExpHard,Exp,206804,295434
221,DungeonExpHard,Exp,206804,295434
222,DungeonExpHard,Exp,208845,298350
223,DungeonExpHard,Exp,208845,298350
224,DungeonExpHard,Exp,208845,298350
225,DungeonExpHard,Exp,208845,298350
226,DungeonExpHard,Exp,208845,298350
227,DungeonExpHard,Exp,208845,298350
228,DungeonExpHard,Exp,208845,298350
229,DungeonExpHard,Exp,210899,301284
230,DungeonExpHard,Exp,210899,301284
231,DungeonExpHard,Exp,210899,301284
232,DungeonExpHard,Exp,210899,301284
233,DungeonExpHard,Exp,210899,301284
234,DungeonExpHard,Exp,210899,301284
235,DungeonExpHard,Exp,210899,301284
236,DungeonExpHard,Exp,214994,307134
237,DungeonExpHard,Exp,214994,307134
238,DungeonExpHard,Exp,214994,307134
239,DungeonExpHard,Exp,214994,307134
240,DungeonExpHard,Exp,214994,307134
241,DungeonExpHard,Exp,214994,307134
242,DungeonExpHard,Exp,214994,307134
243,DungeonExpHard,Exp,214994,307134
244,DungeonExpHard,Exp,214994,307134
245,DungeonExpHard,Exp,214994,307134
246,DungeonExpHard,Exp,214994,307134
247,DungeonExpHard,Exp,214994,307134
248,DungeonExpHard,Exp,214994,307134
249,DungeonExpHard,Exp,214994,307134
250,DungeonExpHard,Exp,214994,307134
251,DungeonExpHard,Exp,214994,307134
252,DungeonExpHard,Exp,214994,307134
253,DungeonExpHard,Exp,214994,307134
254,DungeonExpHard,Exp,214994,307134
255,DungeonExpHard,Exp,214994,307134
256,DungeonExpHard,Exp,214994,307134
257,DungeonExpHard,Exp,214994,307134
258,DungeonExpHard,Exp,214994,307134
259,DungeonExpHard,Exp,214994,307134
260,DungeonExpHard,Exp,214994,307134
261,DungeonExpHard,Exp,215372,307674
262,DungeonExpHard,Exp,215372,307674
263,DungeonExpHard,Exp,215372,307674
264,DungeonExpHard,Exp,215372,307674
265,DungeonExpHard,Exp,215372,307674
266,DungeonExpHard,Exp,215372,307674
267,DungeonExpHard,Exp,219429,313470
268,DungeonExpHard,Exp,219429,313470
269,DungeonExpHard,Exp,219429,313470
270,DungeonExpHard,Exp,219429,313470
271,DungeonExpHard,Exp,219429,313470
272,DungeonExpHard,Exp,219429,313470
273,DungeonExpHard,Exp,219429,313470
274,DungeonExpHard,Exp,221458,316368
275,DungeonExpHard,Exp,221458,316368
276,DungeonExpHard,Exp,221458,316368
277,DungeonExpHard,Exp,221458,316368
278,DungeonExpHard,Exp,221458,316368
279,DungeonExpHard,Exp,221458,316368
280,DungeonExpHard,Exp,221458,316368
281,DungeonExpHard,Exp,221458,316368
282,DungeonExpHard,Exp,223499,319284
283,DungeonExpHard,Exp,223499,319284
284,DungeonExpHard,Exp,223499,319284
285,DungeonExpHard,Exp,223499,319284
286,DungeonExpHard,Exp,223499,319284
287,DungeonExpHard,Exp,223499,319284
288,DungeonExpHard,Exp,223499,319284
