Id,GroupId,Param1,NameKey,DescriptionKey,Tire,Type,Grade,MaxLevel,LevelMatchGroupId,MinCastDistance,MaxCastDistance,PrevSkillId,FireCount,FireCondition,FireCondParam1,FireRate,MoveActionSpeed,LightningEffectInfoId,Attachable,MpMin,MpMax,MpGrowth,EffectApplyType,CastingTime,CoolTimeMin,PlaceType,CollisionUnitType,CollisionUnitParam,TargetType,IgnoreHitRate,MaxTargetCount,OffsetDistance,OffsetAngle,EffectFireConditionType,TotalTime,EffectFireConditionParam,AggroWeight,SkillDamageRatio,Animation,Rotatable,WeaponDependent,CameraShake,CameraShakeIntensity,CameraShakeObject,EffectDescriptionKey,Texture,HitFX,HitSocket,DirAlign,DirAlignRange,AddForceOnKill,Sound,BasicAttack,DetailType,ShowSkillArea,DashStart,SkillDialogueKey,AvailableUnderCC,SkillDialogGroupId,IsStunCancel,GroupRandomFireRate
317,317,0,0,782000601391,,Active,Max,,,,4000,,1,None,,,,,0,,,,,,,CasterPosition,Circle,"""radius"": 4000",Enemy,0,100,,,Time,1670,,,10000,,0,,,,,0,,,,1,50,0,,0,Attack,1,0,294000000317,0,,0,10000
321,321,0,0,292000401013,,Active,Max,,,,100000,,1,None,,,,,0,,,,,,120,CasterPosition,Circle,"""radius"":50",Self,0,1,,,Time,1,,,10000,,0,,,,,0,,,,1,1000,0,,0,Buff,0,0,0,0,,0,10000
322,322,0,0,292000401014,,Active,Max,,,,100000,,1,None,,,,,0,,,,,,120,CasterPosition,Circle,"""radius"":50",Self,0,1,,,Time,1,,,10000,,0,,,,,0,,,,1,1000,0,,0,Buff,0,0,0,0,,0,10000
323,323,0,0,292000401014,,Active,Max,,,,100000,,1,None,,,,,0,,,,,,120,CasterPosition,Circle,"""radius"":50",Self,0,1,,,Time,1,,,10000,,0,,,,,0,,,,1,1000,0,,0,Buff,0,0,0,0,,0,10000
324,324,0,0,292000510172,,Active,Max,,,,4000,,1,None,,,,,0,,,,,,10,CasterPosition,Circle,"""radius"":4000",Enemy,1,100,,,Time,1670,,,10000,,0,,,,,0,,,,1,50,0,,0,Attack,1,0,294000000324,0,,0,10000
801,801,0,731000006749,292000510173,,Active,Max,,,,500,,1,None,,,,,0,,,,,,,CasterPosition,Circle,"""radius"":500",Enemy,0,,,,Time,1390,800,,3,,0,,,,,0,Icon_2ndJourney_Talisman,,,0,,0,,0,,0,0,0,0,,0,10000
154001,154001,0,0,292000510174,,Active,Max,,,,250,,1,None,,,,18,0,,,,,,2.4,CasterPosition,Fan,"""radius"":250,""angle"":120",Enemy,0,3,,,Time,1500,700,1,10000,Resident_01_Attack_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
154002,154002,0,0,292000510175,,Active,Max,,,,800,,1,None,,,,,0,,,,,,7.8,CasterPosition,Fan,"""radius"":800,""angle"":90",Enemy,0,3,,,Time,3000,2000,1,10000,Resident_01_Skill_01,0,,,,,0,,,,0,8,0,,0,Attack,1,0,0,0,,0,10000
154003,154003,0,0,292000510176,,Active,Max,,,,3000,,1,None,,,,,0,,,,,,11.7,RandomPosition,Circle,"""radius"":200",Enemy,0,3,,,Time,4500,3000,1,10000,Resident_01_Skill_02,0,,,,,0,,,,0,18,0,,0,Attack,1,0,0,0,,0,10000
154004,154004,0,0,292000510177,,Active,Max,,,,600,,1,None,,,,,0,,,,,,7.8,CasterPosition,Obb,"""left"":600, ""right"":600, ""front"":150, ""back"":150",Pass,0,3,,,Time,3000,2000,1,10000,Resident_01_Skill_03,0,,,,,0,,,,0,6,0,,0,Attack,1,0,0,0,,0,10000
155001,155001,0,0,0,,Active,Max,,,,250,,1,None,,,,,0,,,,,,5.2,CasterPosition,Fan,"""radius"":250,""angle"":120",Enemy,0,3,,,Time,2000,1200,1,10000,Maf_Attack_DualSword_01,0,,,,,0,,,,1,2.5,0,,1,Attack,0,0,0,0,,0,10000
155002,155002,0,0,0,,Active,Max,,,,250,,1,None,,,,,0,,,,,,1.04,CasterPosition,Fan,"""radius"":250,""angle"":120",Enemy,0,3,,,Time,650,"310, 480",1,10000,Maf_Attack_DualSword_02,0,,,,,0,,,,1,2.5,0,,0,Attack,0,0,0,0,,0,10000
155003,155003,0,0,0,,Active,Max,,,,250,,1,None,,,,,0,,,,,,1.44,CasterPosition,Fan,"""radius"":250,""angle"":120",Enemy,0,3,,,Time,900,440,1,10000,Maf_Attack_DualSword_03,0,,,,,0,,,,1,2.5,0,,0,Attack,0,0,0,0,,0,10000
155011,155011,0,0,0,,Active,Max,,,,250,,1,None,,,,,0,,,,,,2.4,CasterPosition,Fan,"""radius"":250,""angle"":120",Enemy,0,3,,,Time,1500,790,1,10000,Angela_Attack_Noweapon_01,0,,,,,0,,,,1,2.5,0,,1,Attack,0,0,0,0,,0,10000
155012,155012,0,0,0,,Active,Max,,,,250,,1,None,,,,,0,,,,,,3.73,CasterPosition,Fan,"""radius"":250,""angle"":120",Enemy,0,3,,,Time,1433,604,1,10000,Angela_Attack_Noweapon_02,0,,,,,0,,,,1,2.5,0,,0,Attack,0,0,0,0,,0,10000
155013,155013,0,0,0,,Active,Max,,,,250,,1,None,,,,,0,,,,,,4.16,CasterPosition,Circle,"""radius"":300",Enemy,0,3,,,Time,1600,1000,1,10000,Angela_Attack_Noweapon_03,0,,,,,0,,,,1,2.5,0,,0,Attack,0,0,0,0,,0,10000
155021,155021,0,0,0,,Active,Max,,,,500,,1,None,,,,,0,,,,,,1.28,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,,,Time,800,614,1,10000,Annamary_Attack_Staff_01,0,,,,,0,,,,1,2.5,0,,1,Attack,0,0,0,0,,0,10000
155022,155022,0,0,0,,Active,Max,,,,500,,1,None,,,,,0,,,,,,1.44,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,,,Time,900,678,1,10000,Annamary_Attack_Staff_02,0,,,,,0,,,,1,2.5,0,,1,Attack,0,0,0,0,,0,10000
155023,155023,0,0,0,,Active,Max,,,,500,,1,None,,,,,0,,,,,,3.73,CasterPosition,Obb,"""left"":200, ""right"":200, ""front"":500, ""back"":150",Enemy,0,3,,,Time,1433,613,1,10000,Annamary_Attack_Staff_03,0,,,,,0,,,,1,2.5,0,,0,Attack,0,0,0,0,,0,10000
155024,155024,0,0,0,,Active,Max,,,,250,,1,None,,,,,0,,,,,,2.88,CasterPosition,Fan,"""radius"":250,""angle"":120",Enemy,0,3,,,Time,1800,937,1,10000,SilverCompanyGuard_01_Attack_01,0,,,,,0,,,,1,2.5,0,,1,Attack,0,0,0,0,,0,10000
155025,155025,0,0,0,,Active,Max,,,,250,,1,None,,,,,0,,,,,,2.88,CasterPosition,Fan,"""radius"":250,""angle"":120",Enemy,0,3,,,Time,1800,988,1,10000,SilverCompanyGuard_01_Attack_02,0,,,,,0,,,,1,2.5,0,,1,Attack,0,0,0,0,,0,10000
155026,155026,0,0,0,,Active,Max,,,,500,,1,None,,,,,0,,,,,,3.8,TargetActor,Circle,"""radius"":200",No,0,-1,,,Time,2500,1522,1,10000,MagicianMaster_Skill_01,0,,,,,0,,,,1,2.5,0,,1,Attack,0,0,0,0,,0,10000
8010521,8010521,0,0,0,,Active,Max,,,,5000,,1,None,,,,,0,,,,,,,CasterPosition,Circle,"""radius"":5000",Party,0,5,,,Time,900,510,0.9,20000,,0,,,,,0,,,,1,2,0,,0,Buff,0,0,0,0,,0,10000
801050,801050,0,0,0,,Active,Max,,,,10000,,1,None,,,,,0,,,,,,,CasterPosition,Circle,"""radius"":10000",Player,0,10,,,Time,500,510,0.9,20000,,0,,,,,0,,,,1,2,0,,0,Buff,0,0,0,0,,0,10000
94410,94410,0,0,782000093506,,Active,Max,,,,1000,,1,None,,,,,0,,,,,,30,CasterActor,Circle,"""radius"":50",Self,0,1,,,Time,1500,,,10000,KaimVanulSkill_02,0,,,,,0,,,,0,,0,,0,Buff,0,0,0,0,,0,10000
94408,94408,0,0,292000060001,,Active,Max,,,,200,,1,None,,,,,0,,,,,,5,CasterPosition,Circle,"""radius"":250",Enemy,0,20,,,Time,2067,1175,1,20670,FerumSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,1,0,0,0,,0,10000
94412,94412,0,0,292000060013,,Active,Max,,,,180,,1,None,,,,,0,,,,,,6.51,CasterPosition,Fan,"""radius"":300,""angle"":120",Enemy,0,10,,,Time,2502,1501,1,30024,DullahanSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
94411,94411,0,0,292000050041,,Active,Max,,,,1200,,1,None,,,,,0,,,,,,1.95,CasterPosition,Obb,"""left"":50, ""right"":50, ""front"":1200, ""back"":0",Enemy,0,3,,,Time,1800,,1,18000,TimakOrcRangerAttack,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
94413,94413,0,0,292000050001,,Active,Max,,,,180,,1,None,,,,,0,,,,,,4.87,CasterPosition,Fan,"""radius"":300,""angle"":120",Enemy,0,10,,,Time,1870,910,1,22440,StoneGolemAttack,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
94414,94414,0,0,292000060001,,Active,Max,,,,180,,1,None,,,,,0,,,,,,4.81,CasterPosition,Fan,"""radius"":300,""angle"":120",Enemy,0,10,,,Time,1850,1440,1,22200,KaimVanulSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
94415,94415,0,0,292000510178,,Active,Max,,,,600,,1,None,,,,,0,,,,,,3,CasterPosition,Circle,"""radius"":400",Self,0,50,,,Time,1,1,,22200,,0,,,,,0,,,,1,2,0,,1,Buff,0,0,0,0,,0,10000
94416,94416,0,0,292000510178,,Active,Max,,,,600,,1,None,,,,,0,,,,,,0.8,CasterPosition,Circle,"""radius"":1000",Friend,0,50,,,Time,1,1,,22200,,0,,,,,0,,,,1,2,0,,1,Buff,0,0,0,0,,0,10000
401115,401115,0,0,292000510179,,Active,Max,,,,800,,1,None,,,,,0,,,,,,1,CasterPosition,Obb,"""left"":200, ""right"":200, ""front"":800, ""back"":0",Enemy,1,5,,,Time,3410,2500,,10000,BorantaBossSkill_01,0,,,,,0,,,,1,8,0,,0,Attack,1,0,294000401115,0,,0,10000
401116,401116,0,0,292000510179,,Active,Max,,,,800,,1,None,,,,,0,,,,,,1,CasterPosition,Obb,"""left"":200, ""right"":200, ""front"":800, ""back"":0",Enemy,1,5,,,Time,3410,2500,,10000,BorantaBossSkill_01,0,,,,,0,,,,1,8,0,,0,Attack,1,0,294000401115,0,,0,10000
401114,401114,0,0,292000510176,,Active,Max,,,,3000,,1,None,,,,,0,,,,,,15,RandomPosition,Circle,"""radius"":200",Enemy,0,2,,,Time,2167,1261,1,10000,BorantaBossSkill_03,0,,,,,0,,,,1,18,0,,0,Attack,1,0,0,0,,0,10000
401225,401225,0,0,292000510181,,Active,Max,,,,250,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":5000",Enemy,1,10,,,Time,1646,,,10000,,0,,,,,0,,,,1,2.5,0,,0,Attack,0,0,294000401225,0,,0,10000
401219,401219,0,0,0,,Active,Max,,,,500,,1,None,,,,,0,,,,,,6,CasterPosition,Fan,"""radius"":2000,""angle"":90,""fill"":1",Enemy,1,10,,,Time,2633,1263,,10000,RamogBossSkill_01,0,,,,,0,,,,1,20,0,,0,Attack,1,0,0,0,,0,10000
401220,401220,0,0,292000401212,,Active,Max,,,,1000,,1,None,,,,,0,,,,,,1,CasterPosition,Fan,"""radius"":2400,""angle"":270,""fill"":1",Enemy,1,10,,,Time,4833,3978,,10000,RamogBossSkill_04,0,,,,,0,,,,0,50,0,,0,Attack,1,0,0,0,230057,0,10000
401221,401221,0,0,292000401213,,Active,Max,,,,1000,,1,None,,,,,0,,,,,,1,CasterPosition,Fan,"""radius"":2400,""angle"":270,""fill"":1",Enemy,1,10,,,Time,4833,3978,,10000,RamogBossSkill_04,0,,,,,0,,,,0,50,0,,0,Attack,1,0,0,0,230066,0,10000
401222,401222,0,0,292000401214,,Active,Max,,,,1000,,1,None,,,,,0,,,,,,1,CasterPosition,Fan,"""radius"":2400,""angle"":270,""fill"":1",Enemy,1,10,,,Time,4833,3978,,10000,RamogBossSkill_04,0,,,,,0,,,,0,50,0,,0,Attack,1,0,0,0,230067,0,10000
401223,401223,0,0,292000401215,,Active,Max,,,,1000,,1,None,,,,,0,,,,,,1,CasterPosition,Fan,"""radius"":2400,""angle"":270,""fill"":1",Enemy,1,10,,,Time,4833,3978,,10000,RamogBossSkill_04,0,,,,,0,,,,0,50,0,,0,Attack,1,0,0,0,230068,0,10000
401224,401224,0,0,292000401203,,Active,Max,,,,1000,,1,None,,,,,0,,,,,,1,CasterPosition,Fan,"""radius"":2400,""angle"":270,""fill"":1",Enemy,1,10,,,Time,2767,2002,,10000,RamogBossSkill_02,0,,,,,0,,,,0,50,0,,0,Attack,1,0,0,0,,0,10000
401226,401226,0,0,292000510182,,Active,Max,,,,5000,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":5000",Self,1,1,,,Time,1,1,,10000,,0,,,,,0,,,,0,50,0,,0,Buff,0,0,0,0,,0,10000
401227,401227,0,0,292000510183,,Active,Max,,,,10000,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":10000",Owner,1,1,,,Time,200,100,,10000,,0,,,,,0,,,,1,3,0,,0,Buff,0,0,0,0,,0,10000
990101,990101,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990102,990102,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990103,990103,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990104,990104,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990105,990105,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990106,990106,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990107,990107,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990108,990108,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990109,990109,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990110,990110,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990111,990111,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990112,990112,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990113,990113,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990114,990114,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990115,990115,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990116,990116,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990117,990117,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990118,990118,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990119,990119,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990120,990120,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990121,990121,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990122,990122,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990123,990123,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990124,990124,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990125,990125,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990126,990126,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990127,990127,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990128,990128,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990129,990129,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990130,990130,0,0,292000510184,,Passive,Max,,,,0,,1,Cape,,10000,,,0,,,,,,120,CasterActor,Circle,"""radius"":800",Self,1,1,,,,,,1,,,0,111111,,,,0,,,,0,,0,,0,,0,0,0,0,,0,10000
990131,990131,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990132,990132,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990133,990133,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990134,990134,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990135,990135,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990136,990136,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990137,990137,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990138,990138,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990139,990139,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990140,990140,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990141,990141,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990142,990142,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990143,990143,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990144,990144,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990145,990145,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990146,990146,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990147,990147,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990148,990148,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990149,990149,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990150,990150,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990151,990151,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990152,990152,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990153,990153,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
990154,990154,0,0,0,,Active,Max,,,,200,,1,None,,,,,0,,,,,,1,CasterPosition,Circle,"""radius"":500",Enemy,0,1,,,Time,3950,,1,27000,,0,,,,,0,,BP/BP_PTC_CapeFX_07_Attack,Socket_Bottom,1,2,0,,0,Attack,0,0,0,0,,0,10000
