Id,SkillId,CastingFireYn,CollisionUnitGroup,CollisionUnitType,CollisionUnitParam,TargetType,EffectType,EffectTypeNameKey,EffectParam,EffectGrowth1,EffectGrowth2,ReductionRate,ExceptNpcGrade,ExceptPlayer,IsPreEffectAction,PointCount
112542,11254,0,11541,Circle,"""radius"":300",Enemy,GroundObject,0,112542,,,,,0,0,
112543,11254,0,11541,Circle,"""radius"":300",Self,Buff,0,112542,,,,,0,1,
112544,11254,0,11541,Circle,"""radius"":300",Enemy,GroundObject,0,112544,,,,,0,0,
112545,11254,0,11541,Circle,"""radius"":300",Enemy,GroundObject,0,112545,,,,,0,0,
112631,11263,0,112631,Circle,"""radius"":800",Self,HPHealHpMul,0,"1500, 3000, 0, 0, 1",1,1,,,0,1,
112632,11263,0,112631,Circle,"""radius"":800",Party,BalanceHp,0,"0, 0, 300, 1000",1,1,,,0,0,
112633,11263,0,112631,Circle,"""radius"":800",Party,Buff,0,11263,1,1,,,0,0,
112634,11263,0,112631,Circle,"""radius"":800",Party,Buff,0,112634,1,1,,,0,0,
122141,12214,0,,,,,Recovery,0,0,,,,,0,0,
122142,12214,0,,,,,GroundObject,0,12214,,,,,0,0,
122251,12225,0,122251,Circle,"""radius"":800",PartySelfExcept,Buff,0,122251,,,,,0,0,
122252,12225,0,122251,Circle,"""radius"":800",Self,Buff,0,122252,,,,,0,0,
122341,12234,0,,,,,ComboSplinter,0,"125340, 726721, 38500, 65500, 0, 0, 150, 100",1,1,,,0,0,
122342,12234,0,,,,,Buff,0,12234,,,,,0,0,
122451,12245,0,,,,,Buff,0,12245,,,,,0,0,
52051,5205,0,,,,,Projectile,0,1205,,,,,0,0,
122531,12253,0,,,,,GroundObject,0,"12253, 600, 250, 0",,,,,0,0,
122651,12265,0,122651,Circle,"""radius"":700",Party,GroundObject,0,12265,,,,,0,0,
122652,12265,0,122651,Circle,"""radius"":700",PartySelfExcept,Revive,0,"3000, 10000, 122651",1,1,,,0,0,
122653,12265,0,122651,Circle,"""radius"":700",Self,Buff,0,122653,,,,,0,0,
122654,12265,0,122651,Circle,"""radius"":700",Party,Buff,0,122654,,,,,0,0,
122655,12265,0,122651,Circle,"""radius"":700",Self,SkillCoolTimeReset,0,"0, 1",,,,,0,0,
132141,13214,0,132141,Circle,"""radius"":800",Party,Buff,0,132141,,,,,0,0,
132142,13214,0,132141,Circle,"""radius"":800",PartySelfExcept,Buff,0,132142,,,,,0,0,
132143,13214,0,132141,Circle,"""radius"":800",PartySelfExcept,RemoveAccrueAggroRate,0,"9999, 9999",1,1,,,0,0,
132144,13214,0,132141,Circle,"""radius"":800",Party,Buff,0,132144,1,1,,,0,0,
132145,13214,0,132141,Circle,"""radius"":800",Party,Buff,0,132145,1,1,,,0,1,
132251,13225,0,,,,,Buff,0,13225,,,,,0,0,
132341,13234,0,,,,,SummonNpc,0,"3000, 3000, 1, 400002, 10, 13234",1,1,,,0,0,
1323411,132341,0,,,,,DamagePhy,0,"0, 0, 10000, 10000",1,1,,,0,0,
132451,13245,0,132451,CenterObb,"""left"":100, ""right"":100, ""front"":800, ""back"":0",Enemy,Projectile,0,132451,1,1,,,0,0,
132452,13245,0,132452,CenterObb,"""left"":100, ""right"":100, ""front"":800, ""back"":0, ""angle"" : 65",Enemy,Projectile,0,132452,1,1,,,0,0,
132453,13245,0,132453,CenterObb,"""left"":100, ""right"":100, ""front"":800, ""back"":0, ""angle"" : -65",Enemy,Projectile,0,132453,1,1,,,0,0,
132454,13245,0,132451,Circle,"""radius"":50",Self,Buff,0,132454,1,1,,,0,0,
132541,13254,0,,,,,SummonNpc,0,"1000, 1000, 0, 400001, 20, 132541",1,1,,,0,0,
1325411,132541,0,,,,,DamagePhy,0,"0, 0, 15000, 15000",1,1,,,0,0,
1325412,132541,0,,,,,Buff,0,1325412,1,1,,,0,0,
1325421,132542,0,,,,,Buff,0,1011,,,,,0,0,
1325422,132542,0,,,,,Buff,0,132542,,,,,0,0,
1325423,132542,0,,,,,DamagePhy,0,"18700, 78500, 35000, 50000",,,,,0,0,
132651,13265,0,,,,,Buff,0,132651,1,1,,,0,1,
132661,13266,0,,,,,Buff,0,132661,,,,,0,1,
132662,13266,0,,,,,HPHealHpMul,0,"3000, 10000, 0, 0, 1",1,1,,,0,1,
132663,13266,0,,,,,Buff,0,132663,1,1,,,0,0,
142141,14214,0,,,,,Buff,0,14214,1,1,,,0,0,
142241,14224,0,,,,,GroundObject,0,14224,,,,,0,0,
142341,14234,0,,,,,Buff,0,142341,,,,,0,1,
142342,14234,0,,,,,GroundObject,0,14234,,,,,0,0,
142343,14234,0,,,,,Buff,0,142343,,,,,0,0,
142351,14235,0,,,,,Buff,0,142341,,,,,0,1,
142352,14235,0,,,,,GroundObject,0,14235,,,,,0,0,
142353,14235,0,,,,,Buff,0,142353,,,,,0,0,
142361,14236,0,,,,,Buff,0,142341,,,,,0,1,
142362,14236,0,,,,,GroundObject,0,14236,,,,,0,0,
142363,14236,0,,,,,Buff,0,142365,,,,,0,0,
142431,14243,0,,,,,GroundObject,0,"14243, 1000, 600, -95, 90",,,,,0,0,
142541,14254,0,,Circle,"""radius"":300",Enemy,GroundObject,0,14254,,,,,0,0,
142542,14254,0,,Circle,"""radius"":300",Self,BarrierSteal,0,"1500, 4500, 1425421",1,1,,,0,0,
142543,14254,0,,Circle,"""radius"":300",Self,Buff,0,1425423,1,1,,,0,0,
142641,14264,0,,,,,GroundObject,0,14264,,,,,0,0,
201011,20101,0,,,,,MonsterDecreaseDamageMul,0,"2000, 2000",1,1,,,0,0,
201021,20102,0,,,,,MonsterIncreaseDamageMul,0,"1000, 1000",1,1,,,0,0,
201031,20103,0,,,,,MonsterIncreaseDamageMul,0,"1000, 1000",1,1,,,0,0,
201041,20104,0,,,,,MonsterIncreaseDamageMul,0,"1000, 1000",1,1,,,0,0,
201051,20105,0,,,,,MonsterIncreaseDamageMul,0,"1000, 1000",1,1,,,0,0,
201061,20106,0,,,,,MonsterDecreaseDamageMul,0,"500, 500",1,1,,,0,0,
201062,20106,0,,,,,MonsterIncreaseDamageMul,0,"500, 500",1,1,,,0,0,
201071,20107,0,,,,,Buff,0,20107,1,1,,,0,0,
212121,21212,0,,,,,Buff,0,21212,1,1,,,0,0,
212231,21223,0,,,,,Buff,0,21223,1,1,,,0,0,3
212232,21223,0,,,,,Buff,0,212232,1,1,,,0,0,3
212331,21233,0,,,,,Buff,0,21232,1,1,,,0,0,
212421,21242,0,,,,,BleedingActorIncreaseDamageMul,0,"1500, 3000",1,1,,,0,0,
212422,21242,0,,,,,SlowActorIncreaseDamageMul,0,"1500, 3000",1,1,,,0,0,
212521,21252,0,,,,,Buff,0,21252,,,,,0,0,
212631,21263,0,,,,,Buff,0,21263,1,1,,,0,0,
222131,22213,0,,,,,Buff,0,22213,1,1,,,0,0,
222231,22223,0,,,,,Buff,0,22223,1,1,,,0,0,
222331,22233,0,,,,,ComboIncreaseDamageMul,0,"1000, 2000",1,1,,,0,0,
222341,22234,0,,,,,SkillComboCount,0,"30, 30",1,1,,,0,0,
222421,22242,0,,,,,Buff,0,22242,1,1,,,0,0,
222531,22253,0,,,,,Buff,0,22253,1,1,,,0,0,
222621,22262,0,,,,,Buff,0,22262,1,1,,,0,0,
1321331,132133,0,,,,,Buff,0,132133,,,,,0,0,
232231,23223,0,,,,,SkillCoolTimeReset,0,"2, 1, 1",1,1,,,0,0,3
232232,23223,0,,,,,Buff,0,232231,1,1,,,0,0,3
232331,23233,0,,,,,BleedingBomb,0,"50000, 150000",1,1,,,0,0,
232332,23233,0,,,,,Buff,0,23233,1,1,,,0,0,
232421,23242,0,,,,,HitValue,0,"6810, 36048",1,1,,,0,0,
232422,23242,0,,,,,AttackPowerPhyHitValueMul,0,"1500, 3000",1,1,,,0,0,
232531,23253,0,,,,,Buff,0,23253,1,1,,,0,0,
232532,23253,0,,,,,Buff,0,232531,1,1,,,0,0,
232621,23262,0,,,,,Buff,0,23262,1,1,,,0,0,
242131,24213,0,,,,,Buff,0,24213,1,1,,,0,0,
242241,24224,0,,,,,Buff,0,24224,,,,,0,0,
242332,24233,0,,,,,Buff,0,242332,,,,,0,0,
242341,24234,0,,,,,PoisonActorIncreaseDamageMul,0,"1500, 3000",1,1,,,0,0,
242342,24234,0,,,,,SilenceActorIncreaseDamageMul,0,"1500, 3000",1,1,,,0,0,
242431,24243,0,,,,,Buff,0,24243,,,,,0,0,
242432,24243,0,,,,,Buff,0,242431,,,,,0,0,
242433,24243,0,,,,,Buff,0,242432,,,,,0,0,
242531,24253,0,,,,,BarrierAttackPowerPhy,0,"13265, 125729",1,1,,,0,0,
242532,24253,0,,,,,BarrierAttackPowerMag,0,"13265, 125729",1,1,,,0,0,
242631,24263,0,,,,,Buff,0,24263,1.3,1.3,,,0,0,
11211101,11211,0,,Fan,"""radius"":350,""angle"":90",Self,AddBaseMpCost,0,"513, 10860, 10",1,1,,,0,1,
11211102,11211,0,,Fan,"""radius"":350,""angle"":90",Self,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
11212101,11212,0,,,,,AddBaseMpCost,0,"312, 9872, 10",1,1,,,0,1,
11212102,11212,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
11213101,11213,0,,,,,AddBaseMpCost,0,"488, 14481, 10",1,1,,,0,0,
11221101,11221,0,,,,,AddBaseMpCost,0,"385, 12217, 10",1,1,,,0,1,
11222101,11222,0,,,,,AddBaseMpCost,0,"350, 11106, 10",1,1,,,0,1,
11222102,11222,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
11223101,11223,0,,,,,AddBaseMpCost,0,"524, 15838, 10",1,1,,,0,0,
11223102,11223,0,,,,,Buff,0,11223102,1,1,,,0,0,
11231101,11231,0,,,,,AddBaseMpCost,0,"470, 14932, 10",1,1,,,0,1,
11232101,11232,0,,,,,AddBaseMpCost,0,"428, 13574, 10",1,1,,,0,1,
11232102,11232,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
11233101,11233,0,,,,,AddBaseMpCost,0,"714, 22264, 10",1,1,,,0,0,
11233102,11233,0,,,,,ReduceBaseSkillCoolTime,0,"-5, -5, -10",1,1,,,0,0,
11241101,11241,0,,,,,AddBaseMpCost,0,"428, 13574, 10",1,1,,,0,1,
11241102,11241,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
11242101,11242,0,,,,,AddBaseMpCost,0,"389, 12340, 10",1,1,,,0,1,
11242102,11242,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
11243101,11243,0,,,,,AddBaseMpCost,0,"672, 20635, 10",1,1,,,0,0,
11244101,11244,0,,,,,AddBaseMpCost,0,"663, 21666, 10",1,1,,,0,0,
11251101,11251,0,,,,,AddBaseMpCost,0,"482, 12217, 10",1,1,,,0,1,
11252101,11252,0,,,,,AddBaseMpCost,0,"438, 11106, 10",1,1,,,0,1,
11252102,11252,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
11253101,11253,0,,,,,AddBaseMpCost,0,"534, 15793, 10",1,1,,,0,0,
11261101,11261,0,,,,,AddBaseMpCost,0,"428, 10860, 10",1,1,,,0,1,
11261102,11261,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
11261103,11261,0,,,,,Buff,0,11261103,1,1,,,0,1,
11262101,11262,0,,,,,AddBaseMpCost,0,"743, 11106, 10",1,1,,,0,0,
11262102,11262,0,,,,,NormalSkillIncreaseHealMul,0,"500, 500",1,1,,,0,0,
11262103,11262,0,,,,,NormalSkillIncreaseHealMul,0,"500, 500",1,1,,,0,0,
11262104,11262,0,,,,,NormalSkillIncreaseHealMul,0,"500, 500",1,1,,,0,0,
12211101,12211,0,,Fan,"""radius"":400,""angle"":90",Self,AddBaseMpCost,0,"328, 10384, 10",1,1,,,0,1,
12211102,12211,0,,Fan,"""radius"":400,""angle"":90",Self,AggroMul,0,"2000, 2000",1,1,,,0,1,
12212101,12212,0,,,,,AddBaseMpCost,0,"298, 9440, 10",1,1,,,0,1,
12213101,12213,0,,,,,AddBaseMpCost,0,"476, 14005, 10",1,1,,,0,0,
12213102,12213,0,,,,,ReduceBaseSkillCoolTime,0,"-5, -5, -10",1,1,,,0,0,
12221101,12221,0,,Circle,"""radius"":700",Self,AddBaseMpCost,0,"372, 11809, 10",1,1,,,0,0,
12221102,12221,0,,Circle,"""radius"":700",Self,IncreaseDamageMul,0,"500, 500",1,1,,,0,0,
12221103,12221,0,,Circle,"""radius"":700",Self,IncreaseDamageMul,0,"500, 500",1,1,,,0,0,
12222101,12222,0,,Circle,"""radius"":700",Self,AddBaseMpCost,0,"338, 10736, 10",1,1,,,0,0,
12222102,12222,0,,Circle,"""radius"":700",Self,IncreaseDamageMul,0,"500, 500",1,1,,,0,0,
12222103,12222,0,,Circle,"""radius"":700",Self,IncreaseDamageMul,0,"500, 500",1,1,,,0,0,
12223101,12223,0,,,,,AddBaseMpCost,0,"564, 16974, 10",1,1,,,0,0,
12223102,12223,0,,,,,Buff,0,12223102,1,1,,,0,0,
12223103,12223,0,,,,,Buff,0,12223103,1,1,,,0,0,
12224101,12224,0,,,,,AddBaseMpCost,0,"534, 15793, 10",1,1,,,0,0,
12224102,12224,0,,,,,ReduceBaseSkillCoolTime,0,"-10, -10, -10",1,1,,,0,0,
12224103,12224,0,,,,,Buff,0,12224103,1,1,,,0,0,
12231101,12231,0,,,,,AddBaseMpCost,0,"445, 14117, 10",1,1,,,0,1,
12231102,12231,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
12232101,12232,0,,,,,AddBaseMpCost,0,"404, 12833, 10",1,1,,,0,1,
12233101,12233,0,,,,,AddBaseMpCost,0,"689, 21286, 10",1,1,,,0,0,
12241101,12241,0,,,,,AddBaseMpCost,0,"402, 12760, 10",1,1,,,0,1,
12241102,12241,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
12242101,12242,0,,,,,AddBaseMpCost,0,"366, 11600, 10",1,1,,,0,0,
12243101,12243,0,,,,,AddBaseMpCost,0,"646, 19657, 10",1,1,,,0,0,
12243102,12243,0,,,,,Buff,0,12243102,1,1,,,0,0,
12244101,12244,0,,,,,AddBaseMpCost,0,"610, 18265, 10",1,1,,,0,0,
12251101,12251,0,,Circle,"""radius"":700",Self,AddBaseMpCost,0,"536, 13574, 10",1,1,,,0,0,
12251102,12251,0,,Circle,"""radius"":700",Self,IncreaseDamageMul,0,"500, 500",1,1,,,0,0,
12252101,12252,0,,,,,AddBaseMpCost,0,"486, 12340, 10",1,1,,,0,1,
12252102,12252,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
12261101,12261,0,,,,,AddBaseMpCost,0,"482, 12217, 10",1,1,,,0,1,
12261102,12261,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
12262101,12262,0,,,,,AddBaseMpCost,0,"695, 9872, 10",1,1,,,0,0,
12262102,12262,0,,,,,NormalSkillIncreaseHealMul,0,"500, 500",1,1,,,0,0,
12262103,12262,0,,,,,NormalSkillIncreaseHealMul,0,"500, 500",1,1,,,0,0,
12262104,12262,0,,,,,NormalSkillIncreaseHealMul,0,"500, 500",1,1,,,0,0,
12263101,12263,0,,,,,AddBaseMpCost,0,"576, 17422, 10",1,1,,,0,0,
12264101,12264,0,,,,,AddBaseMpCost,0,"733, 14842, 10",1,1,,,0,0,
13211101,13211,0,,,,,AddBaseMpCost,0,"382, 12081, 10",1,1,,,0,1,
13211102,13211,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
13212101,13212,0,,,,,AddBaseMpCost,0,"347, 10982, 10",1,1,,,0,1,
13212102,13212,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
13213101,13213,0,,,,,AddBaseMpCost,0,"521, 15702, 10",1,1,,,0,0,
13213102,13213,0,,,,,ReduceBaseSkillCoolTime,0,"-5, -5, -10",1,1,,,0,0,
13213103,13213,0,,,,,ReduceBaseSkillCoolTime,0,"-5, -5, -10",1,1,,,0,0,
13221101,13221,0,,,,,AddBaseMpCost,0,"421, 13370, 10",1,1,,,0,1,
13221102,13221,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
13222101,13222,0,132221,Circle,"""radius"":400",Self,AddBaseMpCost,0,"383, 12154, 10",1,1,,,0,0,
13223101,13223,0,,,,,AddBaseMpCost,0,"713, 21868, 10",1,1,,,0,0,
13223102,13223,0,,,,,Buff,0,13223102,1,1,,,0,0,
13224101,13224,0,,,,,AddBaseMpCost,0,"672, 20304, 10",1,1,,,0,0,
13231101,13231,0,,,,,AddBaseMpCost,0,"447, 14945, 10",1,1,,,0,1,
13231102,13231,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
13232101,13232,0,,,,,AddBaseMpCost,0,"406, 13588, 10",1,1,,,0,1,
13233101,13233,0,,,,,AddBaseMpCost,0,"1027, 21425, 10",1,1,,,0,0,
13241101,13241,0,,Circle,"""radius"":50",Self,AddBaseMpCost,0,"475, 15066, 10",1,1,,,0,0,
13241102,13241,0,,Circle,"""radius"":50",Self,AddBaseMaxTargetCount,0,"1, 1, 10",1,1,,,0,0,
13242101,13242,0,,,,,AddBaseMpCost,0,"432, 13697, 10",1,1,,,0,1,
13242102,13242,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
13243101,13243,0,,,,,AddBaseMpCost,0,"719, 22425, 10",1,1,,,0,0,
13243102,13243,0,,,,,Buff,0,13243102,1,1,,,0,0,
13244101,13244,0,,,,,AddBaseMpCost,0,"676, 20782, 10",1,1,,,0,0,
13251101,13251,0,,,,,AddBaseMpCost,0,"451, 15529, 10",1,1,,,0,1,
13252101,13252,0,,,,,AddBaseMpCost,0,"411, 17646, 10",1,1,,,0,1,
13253101,13253,0,,,,,AddBaseMpCost,0,"948, 22112, 10",1,1,,,0,0,
13253102,13253,0,,,,,ReduceBaseSkillCoolTime,0,"-5, -5, -10",1,1,,,0,0,
13253103,13253,0,,,,,ReduceBaseSkillCoolTime,0,"-5, -5, -10",1,1,,,0,0,
13261101,13261,0,,Fan,"""radius"":550,""angle"":90",Enemy,AddBaseMpCost,0,"1072, 13574, 10",1,1,,,0,1,
13261102,13261,0,,Fan,"""radius"":550,""angle"":90",Enemy,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
13261103,13261,0,,Fan,"""radius"":550,""angle"":90",Enemy,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
13262101,13262,0,,,,,AddBaseMpCost,0,"486, 12340, 10",1,1,,,0,1,
132625,13262,0,,,,,Buff,0,132625,,,,,0,0,
13263101,13263,0,132631,Circle,"""radius"":700",Self,AddBaseMpCost,0,"616, 18915, 10",1,1,,,0,0,
132633,13263,0,132631,Circle,"""radius"":700",Party,Buff,0,132633,,,,,0,0,
14211101,14211,0,,,,,AddBaseMpCost,0,"325, 10316, 10",1,1,,,0,1,
14211102,14211,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
14212101,14212,0,,,,,AddBaseMpCost,0,"296, 9378, 10",1,1,,,0,1,
14212102,14212,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
14212103,14212,0,,,,,Buff,0,14212103,1,1,,,0,1,
14221101,14221,0,,,,,AddBaseMpCost,0,"367, 11640, 10",1,1,,,0,1,
14221102,14221,0,,,,,IncreaseDamageMul,0,"1500, 1500",1,1,,,0,1,
14221103,14221,0,,,,,IncreaseDamageMul,0,"1500, 1500",1,1,,,0,1,
14222101,14222,0,,,,,AddBaseMpCost,0,"334, 10581, 10",1,1,,,0,1,
14222102,14222,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
14223101,14223,0,,,,,AddBaseMpCost,0,"560, 16787, 10",1,1,,,0,0,
14231101,14231,0,,,,,AddBaseMpCost,0,"470, 14932, 10",1,1,,,0,1,
14231102,14231,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
14232101,14232,0,,,,,AddBaseMpCost,0,"428, 13574, 10",1,1,,,0,1,
14232102,14232,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
14232103,14232,0,,,,,AddBaseMaxTargetCount,0,"2, 2, 10",1,1,,,0,1,
14233101,14233,0,,,,,AddBaseMpCost,0,"619, 19295, 10",1,1,,,0,0,
14241101,14241,0,,,,,AddBaseMpCost,0,"426, 13506, 10",1,1,,,0,1,
14241102,14241,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
14242101,14242,0,14242101,Fan,"""radius"":600,""angle"":130",Self,AddBaseMpCost,0,"388, 12278, 10",1,1,,,0,0,
14242102,14242,0,14242102,Fan,"""radius"":600,""angle"":130",Enemy,IncreaseDamageMul,0,"700, 700",1,1,,,0,0,
14242103,14242,0,14242103,Fan,"""radius"":600,""angle"":130",Enemy,IncreaseDamageMul,0,"700, 700",1,1,,,0,0,
14251101,14251,0,,,,,AddBaseMpCost,0,"482, 12217, 10",1,1,,,0,1,
14251102,14251,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
14252101,14252,0,,,,,AddBaseMpCost,0,"438, 11106, 10",1,1,,,0,1,
14252102,14252,0,,,,,IncreaseDamageMul,0,"500, 500",1,1,,,0,1,
14253101,14253,0,,,,,AddBaseMpCost,0,"629, 19006, 10",1,1,,,0,0,
14253102,14253,0,,,,,Buff,0,14253102,1,1,,,0,0,
14253103,14253,0,,,,,Buff,0,14253103,1,1,,,0,0,
14261101,14261,0,,,,,AddBaseMpCost,0,"856, 10860, 10",1,1,,,0,0,
14261102,14261,0,,,,,NormalSkillIncreaseHealMul,0,"500, 500",1,1,,,0,0,
14261103,14261,0,,,,,NormalSkillIncreaseHealMul,0,"500, 500",1,1,,,0,0,
14261104,14261,0,,,,,NormalSkillIncreaseHealMul,0,"500, 500",1,1,,,0,0,
14262101,14262,0,,,,,AddBaseMpCost,0,"390, 9872, 10",1,1,,,0,1,
14262102,14262,0,,,,,IncreaseDamageMul,0,"1000, 1000",1,1,,,0,1,
14263101,14263,0,,,,,AddBaseMpCost,0,"537, 15929, 10",1,1,,,0,0,
14263102,14263,0,,,,,HPHealHpMul,0,"500, 500, 0, 0, 1",1,1,,,0,0,
23261101,23261,0,,,,,Buff,0,23261101,1,1,,,0,0,
20212101,20212,0,,,,,AggroMul,0,"1500, 1500",1,1,,,0,0,
581651,58165,0,,,,,DamagePhy,0,"0, 0, 31600, 31600",,,,,0,0,
581661,58166,0,,,,,DamagePhy,0,"0, 0, 40000, 40000",,,,,0,0,
581671,58167,0,,,,,DamagePhy,0,"0, 0, 18000, 18000",,,,,0,0,
581681,58168,0,,,,,DamagePhy,0,"0, 0, 22000, 22000",,,,,0,0,
581691,58169,0,,,,,DamagePhy,0,"0, 0, 18000, 18000",,,,,0,0,
581701,58170,0,,,,,Projectile,0,50003,,,,,0,0,
581711,58171,0,,,,,DamagePhy,0,"0, 0, 18000, 18000",,,,,0,0,
581721,58172,0,,,,,DamagePhy,0,"0, 0, 18000, 18000",,,,,0,0,
581731,58173,0,,,,,DamagePhy,0,"0, 0, 18000, 18000",,,,,0,0,
581741,58174,0,,,,,Projectile,0,50001,,,,,0,0,
581751,58175,0,,,,,Projectile,0,50005,,,,,0,0,
581761,58176,1,,,,,GroundObject,0,"58176, 2000, 1, 0, 360",,,,,0,0,
581762,58176,1,,,,,GroundObject,0,"58176, 2000, 1, 0, 360",,,,,0,0,
581763,58176,1,,,,,GroundObject,0,"58176, 2000, 1, 0, 360",,,,,0,0,
581764,58176,1,,,,,GroundObject,0,"58176, 2000, 1, 0, 360",,,,,0,0,
581765,58176,1,,,,,GroundObject,0,"58176, 2000, 1, 0, 360",,,,,0,0,
581771,58177,0,,,,,DamagePhy,0,"0, 0, 24800, 24800",,,,,0,0,
581772,58177,0,,,,,Buff,0,1001,,,,,0,0,
581781,58178,0,,,,,DamagePhy,0,"0, 0, 40000, 40000",,,,,0,0,
581791,58179,0,,,,,DamagePhy,0,"0, 0, 30800, 30800",,,,,0,0,
581801,58180,0,,,,,DamagePhy,0,"0, 0, 42900, 42900",,,,,0,0,
581811,58181,0,,,,,DamagePhy,0,"0, 0, 28500, 28500",,,,,0,0,
581821,58182,0,,,,,GroundObject,0,58182,,,,,0,0,
581831,58183,0,,,,,DamagePhy,0,"0, 0, 18000, 18000",,,,,0,0,
581841,58184,0,,,,,DamagePhy,0,"0, 0, 18000, 18000",,,,,0,0,
601111,60111,0,,,,,DamageMag,0,"0, 0, 20000, 20000",1,1,,,0,0,
601121,60112,0,,,,,DamagePhy,0,"0, 0, 10000, 10000",1,1,,,0,0,
601122,60112,0,,,,,Buff,0,10111,,,,,0,0,
601171,60117,0,,,,,DamageMag,0,"0, 0, 10000, 10000",1,1,,,0,0,
601172,60117,0,,,,,Buff,0,1001,,,,,0,0,
715111,71511,0,,,,,DamagePhy,0,"0, 0, 18000, 18000",1,1,,,0,0,
715121,71512,0,,,,,DamagePhy,0,"0, 0, 42500, 42500",1,1,,,0,0,
715122,71512,0,,,,,Buff,0,1001,,,,,0,0,
715131,71513,0,,,,,DamagePhy,0,"0, 0, 42000, 42000",1,1,,,0,0,
715132,71513,0,,,,,Buff,0,1001,,,,,0,0,
715211,71521,0,,,,,DamagePhy,0,"0, 0, 18000, 18000",1,1,,,0,0,
715221,71522,0,,,,,DamagePhy,0,"0, 0, 32000, 32000",1,1,,,0,0,
715222,71522,0,,,,,Buff,0,1001,,,,,0,0,
715231,71523,0,,,,,DamagePhy,0,"0, 0, 40000, 40000",1,1,,,0,0,
715232,71523,0,,,,,Buff,0,71023,,,,,0,0,
715311,71531,0,,,,,DamagePhy,0,"0, 0, 18000, 18000",1,1,,,0,0,
715321,71532,0,,,,,GroundObject,0,71032,,,,,0,0,
715331,71533,0,,,,,None,0,0,,,,,0,0,
715411,71541,0,,,,,DamagePhy,0,"0, 0, 18300, 18300",1,1,,,0,0,
715421,71542,0,,,,,DamagePhy,0,"0, 0, 24400, 24400",1,1,,,0,0,
715422,71542,0,,,,,Buff,0,1001,,,,,0,0,
715431,71543,0,,,,,DamagePhy,0,"0, 0, 44000, 44000",1,1,,,0,0,
715432,71543,0,,,,,Buff,0,1001,,,,,0,0,
715511,71551,0,,,,,DamagePhy,0,"0, 0, 18000, 18000",1,1,,,0,0,
715521,71552,0,,,,,DamagePhy,0,"0, 0, 43000, 43000",1,1,,,0,0,
715522,71552,0,,,,,Buff,0,71452,,,,,0,0,
715531,71553,0,,,,,None,0,0,,,,,0,0,
715611,71561,0,,,,,DamagePhy,0,"0, 0, 16000, 16000",1,1,,,0,0,
715621,71562,0,,,,,DamagePhy,0,"0, 0, 28000, 28000",1,1,,,0,0,
715622,71562,0,,,,,Buff,0,71462,,,,,0,0,
715623,71562,0,,,,,Buff,0,1001,,,,,0,0,
715631,71563,0,,,,,DamagePhy,0,"0, 0, 42000, 42000",1,1,,,0,0,
715711,71571,0,,,,,DamagePhy,0,"0, 0, 26000, 26000",1,1,,,0,0,
715721,71572,0,,,,,GroundObject,0,71472,,,,,0,0,
715731,71573,0,,,,,GroundObject,0,71073,1,1,,,0,0,
715741,71574,0,,,,,DamagePhy,0,"0, 0, 45000, 45000",,,,,0,0,
715742,71574,0,,,,,Buff,0,71574,,,,,0,0,
715751,71575,0,,,,,DamagePhy,0,"0, 0, 38000, 38000",,,,,0,0,
715752,71575,0,,,,,Buff,0,71575,,,,,0,0,
715761,71576,0,,,,,DamagePhy,0,"0, 0, 12000, 12000",,,,,0,0,
715762,71576,0,,,,,Buff,0,71576,,,,,0,0,
715771,71577,0,,,,,Buff,0,71577,,,,,0,0,
715772,71577,0,,,,,DamagePhy,0,"0, 0, 30000, 30000",,,,,0,0,
