Key,ValueKey,WarningSoundPlay
CAPE_TEXT_TIP03,731000005800,0
REVIVE_HELP_CALL,731000005801,0
SHOP_SERVERLIMITED_DESC,731000005802,0
SHOP_SERVERLIMITED_DESC_DAY,731000005803,0
SHOP_SERVERLIMITED_DESC_WEEK,731000005804,0
SHOP_SERVERLIMITED_DESC_MONTH,731000005805,0
SHOP_REMAINCOUNT_DESC,731000005806,0
AUCTION_HOUSE_TYPE_ALLETC,731000005807,0
COMMON_COUNT_SKILLPOINT,731000005808,0
BATTLEDECK_EQUIPDECK_CHANGE,731000005809,0
BATTLEDECK_SKILLDECK_CHANGE,731000005810,0
COMMON_MASTERYCOIN,731000005811,0
FREESIEGE_EVENT_ALTAR,731000005812,0
FREESIEGE_EVENT_ALTAR_START,731000005813,0
FREESIEGE_EVENT_HOLY_ARTIFACT_CANCEL,731000005814,0
FREESIEGE_EVENT_HOLY_ARTIFACT_ING,731000005815,0
FREESIEGE_EVENT_HOLY_ARTIFACT_START,731000005816,0
FREESIEGE_EVENT_PLAYER_PROMOTE,731000005817,0
FREESIEGE_SIEGE_HOLY_ARTIFACT_GUIDE,731000005818,0
FREESIEGE_FIRST_PLAY_CLASS_INFO,731000005819,0
FREESIEGE_CLOSE,731000005820,0
COMMON_DRAW_REWARD,731000005821,0
COMMON_LOSE_REWARD,731000005822,0
PURCHASE_RESTRICTION_MASTERY_LEVEL,731000005823,0
PARTY_DUNGEON_PENALTY_TIME,731000005824,0
LOCAL_PUSH_FREESIEGE_RECRUIT_OPEN,731000005826,0
BROADCAST_FREEFORTRESS_BEFORE_START_30MIN,731000005827,0
BROADCAST_FREEFORTRESS_BEFORE_START_15MIN,731000005828,0
BROADCAST_FREEFORTRESS_BEFORE_START_5MIN,731000005829,0
BROADCAST_FREEFORTRESS_START,731000005830,0
BROADCAST_FREEFORTRESS_START_LATER_10MIN,731000005831,0
BROADCAST_FREEFORTRESS_START_LATER_20MIN,731000005832,0
BROADCAST_FREEFORTRESS_END,731000005833,0
GUILD_AUTOJOIN_CONFIRM,731000005834,0
SHOP_BONUSEVENT_CLOSING_PERIOD,731000005835,0
FREESIEGE_QUEST_STATE_COMPLETED,731000005836,0
GUILD_INVITED_POSSIBLE,731000005837,0
COMMON_CHANGE_EFFECT,731000005838,0
COMMON_ADD_VALUE,731000005839,0
CAPE_ITEM_LACK,731000005840,0
PARTY_DUNGEON_UI_DESC,731000005841,0
CAPE_MAXLEVEL,731000005842,0
ITEM_URCRAFTING_PREVIEW,731000004996,0
QUEST_TYPE_STORAGE,731000005118,0
AUTO_SELL_TAB,731000000356,0
EQUIPMENT_ABILITY_HEAL,731000005843,0
COMMON_IMMEDIATELY_SWEEP,731000005844,0
COMMON_NOTICE2,731000005845,0
FORTRESS_SCORE_1ST_CONDITION,731000005846,0
FREEFORTRESS_ALTAR_ALL_OCCUPIED,731000005847,0
PARTY_DUNGEON_TIP2,731000005848,0
CAPE_LACK_GUIDE_DESC,731000005849,0
CAPE_LACK_GUIDE_TITLE,731000005850,0
CAPE_BEFORE_GET_GUIDE,731000005851,0
CAPE_COLOR_NOTCHANGED,731000005852,0
CAPE_COLOR_NOTENOUGH_GUILDLEVEL,731000005853,0
CAPE_GUIDE_TEXT_FORTRESS,731000005854,0
CAPE_GUIDE_TEXT_CASTLE,731000005855,0
CAPE_GUILD_COLORCHANGE_GUIDE,731000005856,0
CORE_INCLUDE_DEAL_POSSIBILITY,731000005857,0
SHOP_PRODUCT_DETAIL_DEFAULT,731000005858,0
SHOP_PRODUCT_DETAIL_GUILD,731000005859,0
SHOP_PRODUCT_DETAIL_SHOPPER,731000005860,0
GUILD_MEMBER_LIST,731000005861,0
DIRECTION_FINALATTACK,731000005862,0
CHARACTER_TITLE_SORT,731000005863,0
CHARACTER_TITLE_SORT_HIDDEN,731000005864,0
COMMON_USE_INSTANT,731000005865,0
ITEM_DISASSEMBLE_PREVIEW,731000005866,0
ITEM_DISASSEMBLE_EMPTY_GUIDE,731000005867,0
ITEM_DISASSEMBLE_PREVIEW_GUIDE,731000005868,0
COMMON_NO_REWARD_DESC,731000005869,0
COMMONSIEGE_INDIVIDUALNOTICE_USERKILL ,731000005870,0
COMMONSIEGE_INDIVIDUALNOTICE_5COUNT_USERKILL,731000005871,0
COMMONSIEGE_INDIVIDUALNOTICE_DESTROYSUCCESS,731000005872,0
COMMONSIEGE_INDIVIDUALNOTICE_ALTARSUCCESS,731000005873,0
COMMONSIEGE_INDIVIDUALNOTICE_SIEGEBUFF,731000005874,0
FREESIEGE_RARE_PET_TITLE,731000005875,0
TIME_SHOP,731000005876,0
PURCHASE_RESTRICTION_TIME,731000005877,0
SHOP_ITEM_EXPIRE_TIME,731000005878,0
SHOP_DIA_REWARD_DESC3,731000005879,0
AUTOQUEST_CONFIRM,731000005880,0
EVENT_TRESUREHUNT_RESET_NOTICE,731000005881,0
EVENT_TRESUREHUNT_REWARD_COUNT,731000005882,0
EVENT_TRESUREHUNT_REWARD_TIP,731000005883,0
INVENTORY_AUTO_SELL_ACCOUNT,731000005884,0
INVENTORY_AUTO_ATTAIN_ADENA,731000005885,0
INVENTORY_AUTO_COMFIRM_DESC1,731000005886,0
SETTING_AUTO_LOOT_VALUE_DESC1,731000005887,0
SETTING_AUTO_LOOT_VALUE_DESC2,731000005888,0
INVENTORY_AUTO_ARRANGEMENT_TAB,731000005889,0
INVENTORY_AUTO_QUEST_PROCEED,731000005890,0
GLOBAL_SIEGE_ATTACK_SUCCESS,731000005891,0
GLOBAL_SIEGE_ATTACK_FAIL,731000005892,0
INTRODUCE_INVAILD_LENGTH,731000005893,0
AUTOSELL_GUIDE,731000005894,0
SWAP_RECIPE,731000005895,0
SWAP_RECIPE_SELECT_GUIDE,731000005896,0
SWAP_RECIPE_OWN_LIST,731000005897,0
SWAP_RECIPE_NO_POSSESSION,731000005898,0
SWAP_RECIPE_SELECT_TIP,731000005899,0
EQUIPMENTCRAFT_RECIPE,731000005900,0
EQUIPMENTCRAFT_RECIPE_SELECT_GUIDE,731000005901,0
EQUIPMENTCRAFT_RECIPE_OWN_LIST,731000005902,0
EQUIPMENTCRAFT_RECIPE_NO_POSSESSION,731000005903,0
EQUIPMENTCRAFT_RECIPE_SELECT_TIP,731000005904,0
ITEM_SWAP_WARNING,731000005905,0
ITEM_SWAP_LIKE_WARNING,731000005906,0
ITEM_SWAP_RESULT,731000005907,0
ITEM_SWAP_SELECT_MATERIAL,731000005908,0
ITEM_SWAP_CONDITION_1,731000005909,0
ITEM_SWAP_CONDITION_2,731000005910,0
ITEM_SWAP_CONDITION_3,731000005911,0
ITEM_SWAP_SELECT_GUIDE_1,731000005912,0
ITEM_SWAP_SELECT_GUIDE_2,731000005913,0
ITEM_SWAP_COMPLETE,731000005914,0
ITEM_SWAP_COMPLETE_GUIDE_1,731000005915,0
ITEMCRAFT_SWAPITEM_1,731000005916,0
COMMON_CHANGE_DO,731000005917,0
COMMON_SWAP,731000005918,0
ITEMCRAFT_SWAPITEM_2,731000005919,0
ITEMBOOK_CONTENTS_GUIDE,731000005920,0
ITEMCRAFT_UR_INCREASE_STAT_GUIDE,731000005921,0
ITEMCRAFT_UR_INCREASE_STAT_COMPLETE,731000005922,0
ITEMCRAFT_UR_INCREASE_COMPLETE_GRADE,731000005923,0
ITEM_SWAP_OWN,731000005924,0
BLACKSMITH_UR_GUIDE_COMPOSITION,731000005925,0
COUNT_TEXT_FERNEL,731000005926,0
CHANNEL_IMPORT_NOTICE_EMPTY,731000005927,0
COMMON_COUNT_00,731000005928,0
COMMON_SEARCH_KEYWORD_FRIEND,731000005929,0
MONSTERBOOK_SELECTED_COUNT_TO,731000005930,0
MONSTERBOOK_DISASSEMBLE,731000005931,0
MONSTERBOOK_NOW_REFRESH_TIP,731000005932,0
MONSTERBOOK_LUMP_SELECT,731000005933,0
MONSTER_CORE_REGISTER_MSG,731000005934,0
MONSTER_CORE_REGISTER_ALL,731000005935,0
MONSTER_CORE_REGISTER_QUANTITY,731000005936,0
FREESIEGE_SKILL_CHANGE_BEFORE,731000005937,0
FREESIEGE_SKILL_CHANGE_AFTER,731000005938,0
CHARGEEVENT_CHARGEAMOUNT,731000005939,0
CHARGEEVENT_TIP,731000005940,0
SHOP_LIMIT_TIMER,731000005941,0
SHOP_LIMIT_TIMER_BEYOND_24,731000005942,0
TIME_SHOP_TAB_TITLE,731000005943,0
SHOP_REWARD_TAB_TITLE,731000005944,0
SHOP_AVAILABLE,731000005945,0
AUTO_QUEST_OPTION_TITLE,731000005946,0
SELECT_MOVE_PORTAL,731000005947,0
USE_SCROLL_TO_MOVE,731000005948,0
MINIMUM_DISTANCE_TO_USE,731000005949,0
SELECT_USE_REVIVE,731000005950,0
USE_AUTO_REVIVE,731000005951,0
SELECT_USE_REPEAT_REVIVE,731000005952,0
ONCE_REVIVE,731000005953,0
CORE_PURCHASE_CHECK_MESSAGE,731000005954,0
AUTOQUEST_USESCROLLFAIL,731000005955,0
TOWN_BUFF_NOTICE_CHAT,731000005956,0
TYPE_COSTUME,731000005957,0
TIME_SHOP_DESC1,731000005958,0
TIME_SHOP_DESC2,731000005959,0
COSTUMESHOP_TITLE,731000005960,0
COSTUME_TITLE,731000005961,0
SUB_COSTUME,731000005962,0
GAMEUI_CLOSET,731000005963,0
COSTUME_PREVIEW_OFF,731000005964,0
COSTUME_TYPE_TOOLTIP,731000005965,0
COSTUME_COMMON_PREVIEW,731000005966,0
BEAUTYSHOP_TITLE,731000005967,0
BEAUTYSHOP_HAIRSTYLE_TITLE,731000005968,0
BEAUTYSHOP_HAIRCOLOR_TITLE,731000005969,0
BEAUTYSHOP_HAIRSTYLE_DEFAULT,731000005970,0
BEAUTYSHOP_HAIRSTYLE_LUXURY,731000005971,0
BEAUTYSHOP_STYLE_RESET,731000005972,0
BEAUTYSHOP_STYLE_PURCHASE,731000005973,0
BEAUTYSHOP_HAIRCOLOR_SELECT,731000005974,0
BEAUTYSHOP_COSTUME_HAIR_WARNING,731000005975,0
BEAUTYSHOP_HAIRCOLOR_PALETTE,731000005976,0
BEAUTYSHOP_HAIRCOLOR_RESET,731000005977,0
BEAUTYSHOP_STYLE_CHANGE,731000005978,0
BEAUTYSHOP_STYLE_CHANGE_DESC,731000005979,0
BEAUTYSHOP_STYLE_RESET_DESC,731000005980,0
SHOP_DISCOUNTRATE,731000005981,0
SHOP_DISCOUNTRATE_INFO,731000005982,0
SHOP_DISCOUNEVENT,731000005983,0
SHOP_DISCOUNTSHOP,731000005984,0
SHOP_DISCOUNSHOP,731000005984,0
COSTUME_SORT_TITLE,731000005985,0
TOWN_BUFF_MOVE_TITLE,731000005986,0
TOWN_BUFF_MOVE_SUB1,731000005987,0
TOWN_BUFF_MOVE_SUB2,731000005988,0
TOWN_BUFF_MOVE_SUB3,731000005989,0
QUEST_TYPE_BOSSTROPHY,731000005990,0
CASTLE_FESTIVAL_JOINEDGUILD,731000005991,0
CASTLE_FESTIVAL_SWAP_TITLE,731000005992,0
CASTLE_FESTIVAL_SWAP_BUTTON,731000005993,0
CASTLE_FESTIVAL_SWAP_GRADE,731000005994,0
CASTLE_FESTIVAL_SWAP_REGION,731000005995,0
CASTLE_FESTIVAL_SWAP_GUILD,731000005996,0
CASTLE_FESTIVAL_SWAP_GOODS,731000005997,0
CASTLE_FESTIVAL_NOTICE_END_DESC01,731000005998,0
CASTLE_FESTIVAL_NOTICE_END_TIME,731000005999,0
CASTLE_FESTIVAL_NOTICE_END_DESC02,731000006000,0
BEAUTYSHOP_HAIRCOLOR_CHANGE_IMPOSSIBLE,731000006001,0
BEAUTYSHOP_ENTERANCE_WARNING_DESC,731000006002,0
BEAUTYSHOP_GOODS_SELECT_NO,731000006003,0
BEAUTYSHOP_HAIRCOLOR_COST,731000006004,0
BEAUTYSHOP_TIP_DESC,731000006005,0
BEAUTYSHOP_HAIRCOLOR_CHANGE_IMPOSSIBLE_DYEING_CLEAR,731000006006,0
BEAUTYSHOP_STYLE_CHANGE_DESC2,731000006007,0
BEAUTYSHOP_STYLE_CHANGE_DESC3,731000006008,0
BEAUTYSHOP_PURCHASE_POPUP_TITLE,731000006009,0
CASTLE_FESTIVAL_PARTICIPATE_NONE,731000006010,0
SHOP_LIMIT_SALE,731000006011,0
LRT_OBSERVER_MENU_MOVEREDKING,731000006012,0
LRT_OBSERVER_MENU_MOVEBLUEKING,731000006013,0
LRT_OBSERVER_MENU_MOVEOBSERVER,731000006014,0
LRT_OBSERVER_MENU_MOVEALTEROFGROUND,731000006015,0
LRT_OBSERVER_MENU_MOVEALTEROFWIND,731000006016,0
LRT_OBSERVER_MENU_MOVEWELL,731000006017,0
LRT_OBSERVER_MENU_MOVEWELLLEFT,731000006018,0
LRT_OBSERVER_MENU_MOVEWELLRIGHT,731000006019,0
LRT_OBSERVER_MENU_REDALTER,731000006020,0
LRT_OBSERVER_MENU_REDLDOOR,731000006021,0
LRT_OBSERVER_MENU_REDRDOOR,731000006022,0
LRT_OBSERVER_MENU_BLUEALTER,731000006023,0
LRT_OBSERVER_MENU_BLUELDOOR,731000006024,0
LRT_OBSERVER_MENU_BLUERDOOR,731000006025,0
LRT_OBSERVER_MENU_MOVEKING,731000006026,0
LRT_OBSERVER_MENU_MOVEGADGET,731000006027,0
LRT_OBSERVER_MENU_MOVESIEGE,731000006028,0
LRT_OBSERVER_MENU_ALLHIDDEN,731000006029,0
GUILD_WAR_DESC_ENDOFWAR_SINGLE,731000006030,0
GUILD_WAR_DESC_ENDOFWAR_MULTY,731000006031,0
LRT_OBSERVER_TEAMRED,731000006032,0
LRT_OBSERVER_TEAMBLUE,731000006033,0
LRT_OBSERVER_MENU_GUILD,731000006034,0
LRT_OBSERVER_MENU_MOVIEMODE,731000006035,0
LRT_OBSERVER_MENU_MOVE,731000006036,0
LRT_OBSERVER_MENU_FOCUS,731000006037,0
LRT_OBSERVER_MENU_ROTATESCENE,731000006038,0
LRT_OBSERVER_MENU_DIRECTION,731000006039,0
LRT_OBSERVER_MENU_NAMEHIDE,731000006040,0
DONT_MOVE_AUTO_QUEST,731000006041,0
DAILY_RECEIVE_NOTICE_COMMON,731000006042,0
TARGET_DISPLAY_HP_3_K,731000006043,0
TARGET_DISPLAY_HP_6_M,731000006044,0
TARGET_DISPLAY_HP_9_G,731000006045,0
TARGET_DISPLAY_HP_2_T,731000006046,0
TARGET_DISPLAY_HP_15_P,731000006047,0
TARGET_DISPLAY_HP_18_E,731000006048,0
TOWN_XMAS_BUFF_NOTICE_CHAT,731000006049,0
BOSSTROPHY_QUEST_PROGRESS,731000006050,0
COMMON_HOLD_GOODS_2,731000006051,0
FORTRESS_DESTROY_DEFENSETOWER_ANOUNCE,731000006052,0
FORTRESS_DESTROY_DEFENSETOWER_DUMMY,731000006053,0
COSTUME_BONUS_DESC,731000006054,0
TEMP_COSTUME_STAT_1,731010000001,0
TEMP_COSTUME_STAT_2,731010000002,0
TEMP_COSTUME_STAT_3,731010000003,0
EVENT_NERO_DICE_POINT_INFO_TITLE,731000006055,0
EVENT_NERO_DICE_POINT_INFO_DESC,731000006056,0
EVENT_NERO_DICE_GET_POINT_DESC,731000006057,0
EVENT_NERO_DICE_REWARD,731000006058,0
EVENT_NERO_DICE_OWN_POINT,731000006059,0
EVENT_NERO_DICE_EVEN_NUMBER,731000006060,0
EVENT_NERO_DICE_ODD_NUMBER,731000006061,0
EVENT_NERO_DICE_CONTINUE,731000006062,0
EVENT_NERO_DICE_NEED_POINT,731000006063,0
EVENT_NERO_DICE_REWARD_INITIAILZATION_DESC,731000006064,0
EVENT_NERO_DICE_REWARD_CONDITION,731000006065,0
EVENT_NERO_DICE_REMAIN_PLAY,731000006066,0
EVENT_NERO_DICE_CAT_DESC,731000006067,0
BUY_FIXED_CHARGE_GOODS,731000006068,0
START_EVENT_FIXED_CHARGE_GOODS,731000006069,0
PET_ABILITY_MOVESPEED,731000006070,0
PET_SUMMON_NOT_DESC,731000006071,0
RIDING_PET_SUPPORT,731000006072,0
PET_SUPPORT_BUTTON,731000006073,0
PET_EQUIP_ENCHANT_GUIDE,731000006074,0
RIDING_PET_PETEQUIPMENTLIMIT2,731000006075,0
RIDING_PET_SYSTEM_MESSAGE_RIDING_ON,731000006076,0
RIDING_PET_SYSTEM_MESSAGE_RIDING_OFF,731000006077,0
RIDING_PET_SYSTEM_MESSAGE_SUPPORT_ON,731000006078,0
RIDING_PET_SYSTEM_MESSAGE_SUPPORT_OFF,731000006079,0
COMMON_RIDING_PET_EQUIPMENT,731000006080,0
PET_SUPPORT_GUIDE,731000006081,0
PET_SUPPORT,731000006082,0
PET_UNSUPPORT,731000006083,0
PET_ABILITY_30_PERCENT,731000006084,0
PET_ABILITY_100_PERCENT,731000006085,0
PET_SUMMON_NONE,731000006086,0
PET_EQUIPMENT_MANAGE,731000006087,0
PET_EQUIP_LEVELUP_GUIDE_DESC,731000006088,0
PET_LEVELUP_TITLE,731000006089,0
PET_UPGRADE_TITLE,731000006090,0
RIDING_PET_PETEQUIPMENTLIMIT1,731000006091,0
RIDING_PET_PETEQUIPMENTLIMIT3,731000006092,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_01,731000006093,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_02,731000006094,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_03,731000006095,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_04,731000006096,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_05,731000006097,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_06,731000006098,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_07,731000006099,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_08,731000006100,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_09,731000006101,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_10,731000006102,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_11,731000006103,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_12,731000006104,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_13,731000006105,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14,731000006106,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15,731000006107,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16,731000006108,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17,731000006109,0
PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_18,731000006110,0
QUEST_PARAM_130203_73_SUCCESS,731000006111,0
QUEST_PARAM_130203_73_FAIL,731000006112,0
DUNGEON_ALERT_TEMPLEOFCREATION_DIKE_TESTOFSPIRIT_GETFIRE_GUIDE,731000006113,0
DUNGEON_ALERT_TEMPLEOFCREATION_DIKE_TESTOFSPIRIT_GETWATER_GUIDE,731000006114,0
DUNGEON_ALERT_TEMPLEOFCREATION_DIKE_TESTOFSPIRIT_GETEARTH_GUIDE,731000006115,0
DUNGEON_ALERT_TEMPLEOFCREATION_DIKE_TESTOFSPIRIT_GETWIND_GUIDE,731000006116,0
DUNGEON_ALERT_TEMPLEOFCREATION_DIKE_TESTOFSPIRIT_GETFIRE_NOGUIDE,731000006117,0
DUNGEON_ALERT_TEMPLEOFCREATION_DIKE_TESTOFSPIRIT_GETWATER_NOGUIDE,731000006118,0
DUNGEON_ALERT_TEMPLEOFCREATION_DIKE_TESTOFSPIRIT_GETEARTH_NOGUIDE,731000006119,0
DUNGEON_ALERT_TEMPLEOFCREATION_DIKE_TESTOFSPIRIT_GETWIND_NOGUIDE,731000006120,0
DUNGEON_ALERT_TEMPLEOFCREATION_DIKE_TESTOFPURIFIER_GETFIRE_GUIDE,731000006121,0
DUNGEON_ALERT_TEMPLEOFCREATION_DIKE_TESTOFPURIFIER_GETWATER_GUIDE,731000006122,0
DUNGEON_ALERT_TEMPLEOFCREATION_DIKE_TESTOFPURIFIER_GETEARTH_GUIDE,731000006123,0
DUNGEON_ALERT_TEMPLEOFCREATION_DIKE_TESTOFPURIFIER_GETWIND_GUIDE,731000006124,0
DUNGEON_ALERT_TEMPLEOFCREATION_DIKE_TESTOFPURIFIER_GETFIRE_NOGUIDE,731000006125,0
DUNGEON_ALERT_TEMPLEOFCREATION_DIKE_TESTOFPURIFIER_GETWATER_NOGUIDE,731000006126,0
DUNGEON_ALERT_TEMPLEOFCREATION_DIKE_TESTOFPURIFIER_GETEARTH_NOGUIDE,731000006127,0
DUNGEON_ALERT_TEMPLEOFCREATION_DIKE_TESTOFPURIFIER_GETWIND_NOGUIDE,731000006128,0
DUNGEON_ALERT_TEMPLEOFCREATION_DIKE_FIRESPIRIT_STRONGER,731000006129,0
DUNGEON_ALERT_TEMPLEOFCREATION_HAGIOS_ELEMENTALCREATION_FIRE_GUIDE,731000006130,0
DUNGEON_ALERT_TEMPLEOFCREATION_HAGIOS_ELEMENTALCREATION_WATER_GUIDE,731000006131,0
DUNGEON_ALERT_TEMPLEOFCREATION_HAGIOS_ELEMENTALCREATION_EARTH_GUIDE,731000006132,0
DUNGEON_ALERT_TEMPLEOFCREATION_HAGIOS_ELEMENTALCREATION_WIND_GUIDE,731000006133,0
DUNGEON_ALERT_TEMPLEOFCREATION_HAGIOS_ELEMENTALCREATION_FIRE_NOGUIDE,731000006134,0
DUNGEON_ALERT_TEMPLEOFCREATION_HAGIOS_ELEMENTALCREATION_WATER_NOGUIDE,731000006135,0
DUNGEON_ALERT_TEMPLEOFCREATION_HAGIOS_ELEMENTALCREATION_EARTH_NOGUIDE,731000006136,0
DUNGEON_ALERT_TEMPLEOFCREATION_HAGIOS_ELEMENTALCREATION_WIND_NOGUIDE,731000006137,0
DUNGEON_ALERT_TEMPLEOFCREATION_HAGIOS_TURNTOSTONE,731000006138,0
NERO_DICE_EVENT_FAIL_TITLE,731000006139,0
NERO_DICE_EVENT_FAIL_DESC,731000006140,0
COSTUME_ABILITY_POPUP_TITLE,731000006141,0
COMMON_BASIC_INFO,731000006142,0
BLACKSMITH_SAFESTONEPR_USE,731000006143,0
COMMON_ACCOUNTSTORAGE,731000006144,0
COMMON_PLAYERSTORAGE,731000006145,0
COMMON_DAILYBENEFIT_DESC,731000006146,0
CONTINUOUS_KILL_MESSAGE_FREE_FORTRESS,731000006147,0
QUEST_ACTION_11011120_42,731000006148,0
QUEST_ACTION_11011120_45,731000006149,0
QUEST_ACTION_11011120_46,731000006150,0
ITEM_PERIOD_WARNNING,731000006151,0
PERIOD_EXPIRED_SHOP,731000006152,0
PERIOD_EXPIRED_ITEMCRAFT,731000006153,0
OPTION_GAME_CUTSCENE_SHOW,731000006154,0
TOWN_TELEPOTER_POPUP_CONFIRM_DESC,731000006155,0
TOWN_TELEPOTER_POPUP_EXPLANATION_DESC,731000006156,0
TOWN_TELEPOTER_POPUP_BUTTON_DESC,731000006157,0
TARGETEVENT_ATTENDANCE_TITLE_01,731000006158,0
QUEST_UNABLE_AUTO,731000006159,0
INVENTORY_FULLEXTEND_NOTICE,731000006160,0
QUEST_TYPE_CONTENTS,731000006161,0
ALLIANCE_ACCEPTABLE_COUNT,731000006162,0
EVENT_TARGET_TITLE,731000006163,0
TARGET_EVENT_DAY,731000006164,0
TARGET_EVENT_ITEM_GET,731000006165,0
TARGET_EVENT_ITEM_CHECK,731000006166,0
QUEST_TASK_RANDOMCONTROLGADGET_CANNOTCONTROL_SAMETIME,731000006167,0
QUEST_BOSSTROPHY_START,731000006168,0
EQUIPMENTACHIEVEMENT,731000006169,0
EQUIPMENTACHIEVEMENT_COMPLETE,731000006170,0
EQUIPMENTACHIEVEMENT_COMBATPOWER_AMOUNT,731000006171,0
AUCTION_SUB_GROUP_PROMISEDLAND,731000006172,0
AUCTION_SUB_GROUP_OLDDRAGONMOUNTAIN,731000006173,0
AUCTION_SUB_GROUP_CAVEOFDRAGON1,731000006174,0
AUCTION_SUB_GROUP_CAVEOFDRAGON2,731000006175,0
AUCTION_SUB_GROUP_CAVEOFDRAGON_CONFLICT,731000006176,0
AUCTION_SUB_GROUP_BUFFSCROLL,731000006177,0
AUCTION_SUB_GROUP_SOULCRYSTALMATERIAL,731000006178,0
CHAT_PROMOTE_BOSS_SUMMONS_CORECOMPLETE,731000006179,0
CASTLE_SIEGE_FESTIVAL_CONDITION_LIGHT_WEEKNUM,731000006180,0
CASTLE_SIEGE_FESTIVAL_CONDITION_DARK_WEEKNUM,731000006181,0
CASTLE_SIEGE_FESTIVAL_CONDITION_LOSE,731000006182,0
CASTLE_SIEGE_FESTIVAL_CONDITION_EMPTY,731000006183,0
CHATTYPE_ALLIANCE,731000006184,0
COMMON_CHARGE_REWARD_COUNT,731000006185,0
COMMON_CURRENT,731000006186,0
COMMON_DISCOUNTRATE_FREE,731000006187,0
COMMON_RECEIVE_REWARD_EFFECT,731000006188,0
COMMON_RECOMMAND,731000006189,0
EFFECT_DODGE_VALUE,731000000148,0
EFFECT_HIT_VALUE,731000000162,0
ELITE_DUNGEON_HOTTIME_TIMEOUT_POPUP,731000006192,0
EVENT_CASTLESIEGE_FESTIVAL_REWARD_TITLE,731000006193,0
EVENT_CASTLESIEGE_FESTIVAL_REWARD_SUB1,731000006194,0
EVENT_CASTLESIEGE_FESTIVAL_REWARD_SUB2,731000006195,0
EVENT_CASTLESIEGE_FESTIVAL_REWARD_SUB3,731000006196,0
EVENT_CASTLESIEGE_FESTIVAL_RECORD,731000006197,0
EVENT_CASTLESIEGE_FESTIVAL_REWARD_BTN,731000006198,0
GUILD_ATTENDANCE_LASTDISCONNECTION,731000006199,0
GUILD_DISBAND_TITLE1,731000006200,0
GUILD_DISBAND_TITLE2,731000006201,0
GUILD_DISBANDED_DESC,731000006202,0
GUILD_DISBAND_INFO,731000006203,0
GUILD_DISBANDMENT_WARNING_PENALTY_EVENT,731000006204,0
GUILD_LEAVE_WARNING_PENALTY_EVENT,731000006205,0
GUILD_LEVEL_FUNCTION_KEY_8,731000000898,0
GUILD_LEVEL_FUNCTION_VALUE_7,731000006207,0
GUILD_REVIVE_DESC,731000006208,0
DECKNAME_INVALID_LENGTH,731000006209,0
OPTION_COMBAT_AUTO_POTION_HP_HIGH,731000006210,0
OPTION_COMBAT_AUTO_POTION_MP_HIGH,731000006211,0
OPTION_COMBAT_LOOT_TALISMAN_GRADE,731000006212,0
OPTION_COMBAT_JOYSTICK_FIXED_MODE,731000006213,0
OPTION_GAME_LONGPRESS_SKILLTOOLTIP,731000006214,0
OPTION_COMBAT_LONGPRESS_SKILLTOOLTIP,731000006215,0
PARTY_GOAL_LOCATION,731000006216,0
PARTY_NAME_ERROR,731000006217,0
Q_WORLD_EXIT_CHECK,731000006218,0
SHOP_NOBUY_LIMITED_DAILYBENEFIT,731000006219,0
SHOP_NOBUY_LIMITED_ANNUITY,731000006220,0
SHOP_NOBUY_LIMITED_COSTUME,731000006221,0
FREESIEGE_EVENT_MAP_FILTER_GUARDTOWER,731000002043,0
FREESIEGE_EVENT_MAP_FILTER_ALTAR,731000006223,0
FREESIEGE_EVENT_MAP_FILTER_HEAL,731000006224,0
STAT_DETAIL_TALISMAN,731000006225,0
STAT_DETAIL_TALISMAN_BOOK,731000006226,0
STAT_DETAIL_TALISMAN_SET_BOOK,731000006227,0
WORLDMAP_WHOLE,731000006228,0
WORLDMAP_FILTER_GUILD,731000006229,0
WORLDMAP_FILTER_PARTY,731000006230,0
AUCTION_PURCHASENOTICE_PACK,731000006231,0
PRESENT_GOAL,731000006232,0
SHOP_PURCHASE_PERIOD_WARNING_TITLE,731000006233,0
SHOP_PURCHASE_PERIOD_WARNING_CHECKBOX,731000006234,0
SHOP_DAILYBENEFIT_RENEWAL_CONFIRM,731000006235,0
SHOP_DAILYBENEFIT_RENEWAL_TOTALPERIOD,731000006236,0
