Id,RequiredId,Type,GroupType,Param1,NameKey,DescKey,TaskType,TaskCondition,CompleteNotifyType,AchievementGroupId,TaskCount,RewardPoint,RewardGem,RewardAdena,RewardItemInfoId,RewardCount,RewardCountDesc,RewardIcon,AchievementIcon
41920,41919,Hero,Assets,20,821000041901,822000041901,Count_UseItem,MPPotion,Immediately,419,175200,5980,,,400001,100,,Icon_SoulShot_01,Icon_HeroicAchievement_05
50101,,Hero,Social,1,821000050101,822000050101,If_MakeFriends,,Immediately,501,1,30,,,400001,5,,Icon_SoulShot_01,Icon_HeroicAchievement_03
50102,50101,Hero,Social,2,821000050101,822000050101,If_MakeFriends,,Immediately,501,5,50,,1000,,,,,Icon_HeroicAchievement_03
50103,50102,Hero,Social,3,821000050101,822000050101,If_MakeFriends,,Immediately,501,10,70,,1500,,,,,Icon_HeroicAchievement_03
50104,50103,Hero,Social,4,821000050101,822000050101,If_MakeFriends,,Immediately,501,20,90,,1500,,,,,Icon_HeroicAchievement_03
50105,50104,Hero,Social,5,821000050101,822000050101,If_MakeFriends,,Immediately,501,30,110,,,400001,10,,Icon_SoulShot_01,Icon_HeroicAchievement_03
50201,,Hero,Social,1,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,60,30,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_03
50202,50201,Hero,Social,2,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,180,30,,1000,,,,,Icon_HeroicAchievement_03
50203,50202,Hero,Social,3,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,460,40,,1000,,,,,Icon_HeroicAchievement_03
50204,50203,Hero,Social,4,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,1150,50,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_03
50205,50204,Hero,Social,5,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,2810,90,,1500,,,,,Icon_HeroicAchievement_03
50206,50205,Hero,Social,6,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,6760,180,,2000,,,,,Icon_HeroicAchievement_03
50207,50206,Hero,Social,7,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,16020,260,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_03
50208,50207,Hero,Social,8,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,37830,370,,3500,,,,,Icon_HeroicAchievement_03
50209,50208,Hero,Social,9,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,68640,580,,5000,,,,,Icon_HeroicAchievement_03
50210,50209,Hero,Social,10,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,102990,720,,6000,,,,,Icon_HeroicAchievement_03
50211,50210,Hero,Social,11,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,140870,990,,,910205,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_03
50212,50211,Hero,Social,12,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,182290,1190,,10000,,,,,Icon_HeroicAchievement_03
50213,50212,Hero,Social,13,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,227240,1330,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_03
50214,50213,Hero,Social,14,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,249470,1570,,12500,,,,,Icon_HeroicAchievement_03
50215,50214,Hero,Social,15,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,297960,1990,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_03
50216,50215,Hero,Social,16,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,333320,2330,,18500,,,,,Icon_HeroicAchievement_03
50217,50216,Hero,Social,17,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,368680,2800,,22000,,,,,Icon_HeroicAchievement_03
50218,50217,Hero,Social,18,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,404040,3410,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_03
50219,50218,Hero,Social,19,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,439400,4330,,33500,,,,,Icon_HeroicAchievement_03
50220,50219,Hero,Social,20,821000050201,822000050201,Count_FriendshipPoint,,Immediately,502,474500,5410,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_03
50301,,Hero,Social,1,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,20,30,,,440001,10,,Icon_HpPotion_01,Icon_HeroicAchievement_03
50302,50301,Hero,Social,2,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,50,30,,1000,,,,,Icon_HeroicAchievement_03
50303,50302,Hero,Social,3,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,110,40,,,440001,20,,Icon_HpPotion_01,Icon_HeroicAchievement_03
50304,50303,Hero,Social,4,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,270,60,,1500,,,,,Icon_HeroicAchievement_03
50305,50304,Hero,Social,5,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,650,110,,1500,,,,,Icon_HeroicAchievement_03
50306,50305,Hero,Social,6,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,1560,210,,2500,,,,,Icon_HeroicAchievement_03
50307,50306,Hero,Social,7,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,3700,310,,,440001,30,,Icon_HpPotion_01,Icon_HeroicAchievement_03
50308,50307,Hero,Social,8,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,8730,450,,4000,,,,,Icon_HeroicAchievement_03
50309,50308,Hero,Social,9,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,15840,700,,6000,,,,,Icon_HeroicAchievement_03
50310,50309,Hero,Social,10,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,23770,870,,7500,,,,,Icon_HeroicAchievement_03
50311,50310,Hero,Social,11,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,32510,1210,,,440001,30,,Icon_HpPotion_01,Icon_HeroicAchievement_03
50312,50311,Hero,Social,12,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,42070,1450,,11500,,,,,Icon_HeroicAchievement_03
50313,50312,Hero,Social,13,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,52440,1620,,13000,,,,,Icon_HeroicAchievement_03
50314,50313,Hero,Social,14,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,57570,1910,,15000,,,,,Icon_HeroicAchievement_03
50315,50314,Hero,Social,15,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,68760,2430,,,440001,50,,Icon_HpPotion_01,Icon_HeroicAchievement_03
50316,50315,Hero,Social,16,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,76920,2850,,22000,,,,,Icon_HeroicAchievement_03
50317,50316,Hero,Social,17,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,85080,3420,,26500,,,,,Icon_HeroicAchievement_03
50318,50317,Hero,Social,18,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,93240,4160,,32000,,,,,Icon_HeroicAchievement_03
50319,50318,Hero,Social,19,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,101400,5290,,40500,,,,,Icon_HeroicAchievement_03
50320,50319,Hero,Social,20,821000050301,822000050301,Count_SendFriendlyPoint,,Immediately,503,109500,6610,,,440001,50,,Icon_HpPotion_01,Icon_HeroicAchievement_03
50401,,Hero,Social,1,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,20,30,,1000,,,,,Icon_HeroicAchievement_03
50402,50401,Hero,Social,2,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,40,30,,,900001,1,,Icon_Shop_Gacha_Equipment_04,Icon_HeroicAchievement_03
50403,50402,Hero,Social,3,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,90,40,,1000,,,,,Icon_HeroicAchievement_03
50404,50403,Hero,Social,4,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,220,60,,,900001,1,,Icon_Shop_Gacha_Equipment_04,Icon_HeroicAchievement_03
50405,50404,Hero,Social,5,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,540,100,,1500,,,,,Icon_HeroicAchievement_03
50406,50405,Hero,Social,6,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,1300,200,,2500,,,,,Icon_HeroicAchievement_03
50407,50406,Hero,Social,7,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,3080,300,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_03
50408,50407,Hero,Social,8,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,7280,430,,4000,,,,,Icon_HeroicAchievement_03
50409,50408,Hero,Social,9,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,14790,670,,6000,,,,,Icon_HeroicAchievement_03
50410,50409,Hero,Social,10,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,22190,830,,7000,,,,,Icon_HeroicAchievement_03
50411,50410,Hero,Social,11,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,30350,1150,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_03
50412,50411,Hero,Social,12,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,39270,1380,,11000,,,,,Icon_HeroicAchievement_03
50413,50412,Hero,Social,13,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,48950,1540,,12500,,,,,Icon_HeroicAchievement_03
50414,50413,Hero,Social,14,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,53740,1820,,14500,,,,,Icon_HeroicAchievement_03
50415,50414,Hero,Social,15,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,64180,2310,,18000,,,,,Icon_HeroicAchievement_03
50416,50415,Hero,Social,16,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,71800,2700,,21000,,,,,Icon_HeroicAchievement_03
50417,50416,Hero,Social,17,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,79410,3250,,,910141,1,,Icon_GachaItem_EquipmentS,Icon_HeroicAchievement_03
50418,50417,Hero,Social,18,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,87030,3950,,30500,,,,,Icon_HeroicAchievement_03
50419,50418,Hero,Social,19,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,94640,5030,,38500,,,,,Icon_HeroicAchievement_03
50420,50419,Hero,Social,20,821000050401,822000050401,Count_GetFriendlyPoint,,Immediately,504,102200,6280,,48000,,,,,Icon_HeroicAchievement_03
50601,,Hero,Social,1,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,10,40,,1000,,,,,Icon_HeroicAchievement_03
50602,50601,Hero,Social,2,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,20,80,,1500,,,,,Icon_HeroicAchievement_03
50603,50602,Hero,Social,3,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,40,140,,2000,,,,,Icon_HeroicAchievement_03
50604,50603,Hero,Social,4,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,90,250,,,490005,5,,Icon_Box_Rune_01,Icon_HeroicAchievement_03
50605,50604,Hero,Social,5,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,220,350,,3500,,,,,Icon_HeroicAchievement_03
50606,50605,Hero,Social,6,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,520,460,,4500,,,,,Icon_HeroicAchievement_03
50607,50606,Hero,Social,7,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,1240,570,,5000,,,,,Icon_HeroicAchievement_03
50608,50607,Hero,Social,8,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,2910,730,,,490005,10,,Icon_Box_Rune_01,Icon_HeroicAchievement_03
50609,50608,Hero,Social,9,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,5280,1010,,8500,,,,,Icon_HeroicAchievement_03
50610,50609,Hero,Social,10,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,7930,1270,,10500,,,,,Icon_HeroicAchievement_03
50611,50610,Hero,Social,11,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,10840,1920,,15000,,,,,Icon_HeroicAchievement_03
50612,50611,Hero,Social,12,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,14030,2460,,19500,,,,,Icon_HeroicAchievement_03
50613,50612,Hero,Social,13,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,17480,3000,,,490005,10,,Icon_Box_Rune_01,Icon_HeroicAchievement_03
50614,50613,Hero,Social,14,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,19190,3540,,27500,,,,,Icon_HeroicAchievement_03
50615,50614,Hero,Social,15,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,22920,4080,,,490005,20,,Icon_Box_Rune_01,Icon_HeroicAchievement_03
50616,50615,Hero,Social,16,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,25640,4620,,35500,,,,,Icon_HeroicAchievement_03
50617,50616,Hero,Social,17,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,28360,5160,,,490005,30,,Icon_Box_Rune_01,Icon_HeroicAchievement_03
50618,50617,Hero,Social,18,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,31080,5160,,39500,,,,,Icon_HeroicAchievement_03
50619,50618,Hero,Social,19,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,33800,6240,,,490005,50,,Icon_Box_Rune_01,Icon_HeroicAchievement_03
50620,50619,Hero,Social,20,821000050601,822000050601,Count_GreetingColleague,,Immediately,506,36500,7320,,55500,,,,,Icon_HeroicAchievement_03
50701,,Hero,Social,1,821000050701,822000050701,Count_Donation,,Immediately,507,10,30,,1000,,,,,Icon_HeroicAchievement_03
50702,50701,Hero,Social,2,821000050701,822000050701,Count_Donation,,Immediately,507,40,30,,,910307,3,,Icon_GachaItem_Herb,Icon_HeroicAchievement_03
50703,50702,Hero,Social,3,821000050701,822000050701,Count_Donation,,Immediately,507,240,30,,1000,,,,,Icon_HeroicAchievement_03
50704,50703,Hero,Social,4,821000050701,822000050701,Count_Donation,,Immediately,507,660,40,,1000,,,,,Icon_HeroicAchievement_03
50705,50704,Hero,Social,5,821000050701,822000050701,Count_Donation,,Immediately,507,1800,40,,1000,,,,,Icon_HeroicAchievement_03
50706,50705,Hero,Social,6,821000050701,822000050701,Count_Donation,,Immediately,507,4880,60,,1000,,,,,Icon_HeroicAchievement_03
50707,50706,Hero,Social,7,821000050701,822000050701,Count_Donation,,Immediately,507,13130,80,,,910007,1,,Icon_Box_Herb_01,Icon_HeroicAchievement_03
50708,50707,Hero,Social,8,821000050701,822000050701,Count_Donation,,Immediately,507,20590,110,,1500,,,,,Icon_HeroicAchievement_03
50709,50708,Hero,Social,9,821000050701,822000050701,Count_Donation,,Immediately,507,28920,170,,2000,,,,,Icon_HeroicAchievement_03
50710,50709,Hero,Social,10,821000050701,822000050701,Count_Donation,,Immediately,507,38120,260,,,910007,1,,Icon_Box_Herb_01,Icon_HeroicAchievement_03
50711,50710,Hero,Social,11,821000050701,822000050701,Count_Donation,,Immediately,507,48180,400,,4000,,,,,Icon_HeroicAchievement_03
50712,50711,Hero,Social,12,821000050701,822000050701,Count_Donation,,Immediately,507,59120,590,,,910007,1,,Icon_Box_Herb_01,Icon_HeroicAchievement_03
50713,50712,Hero,Social,13,821000050701,822000050701,Count_Donation,,Immediately,507,70920,860,,7000,,,,,Icon_HeroicAchievement_03
50714,50713,Hero,Social,14,821000050701,822000050701,Count_Donation,,Immediately,507,75630,1220,,10000,,,,,Icon_HeroicAchievement_03
50715,50714,Hero,Social,15,821000050701,822000050701,Count_Donation,,Immediately,507,88310,1700,,13500,,,,,Icon_HeroicAchievement_03
50716,50715,Hero,Social,16,821000050701,822000050701,Count_Donation,,Immediately,507,97000,2310,,,910007,2,,Icon_Box_Herb_01,Icon_HeroicAchievement_03
50717,50716,Hero,Social,17,821000050701,822000050701,Count_Donation,,Immediately,507,105690,3060,,,910007,2,,Icon_Box_Herb_01,Icon_HeroicAchievement_03
50718,50717,Hero,Social,18,821000050701,822000050701,Count_Donation,,Immediately,507,114390,3880,,30000,,,,,Icon_HeroicAchievement_03
50719,50718,Hero,Social,19,821000050701,822000050701,Count_Donation,,Immediately,507,123080,4720,,,910007,2,,Icon_Box_Herb_01,Icon_HeroicAchievement_03
50720,50719,Hero,Social,20,821000050701,822000050701,Count_Donation,,Immediately,507,131660,6530,,50000,,,,,Icon_HeroicAchievement_03
50801,,Hero,Social,1,821000050801,822000050801,Count_DonationAdena,,Immediately,508,5000,30,,1000,,,,,Icon_HeroicAchievement_03
50802,50801,Hero,Social,2,821000050801,822000050801,Count_DonationAdena,,Immediately,508,25000,30,,,400002,20,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50803,50802,Hero,Social,3,821000050801,822000050801,Count_DonationAdena,,Immediately,508,100000,40,,1000,,,,,Icon_HeroicAchievement_03
50804,50803,Hero,Social,4,821000050801,822000050801,Count_DonationAdena,,Immediately,508,750000,40,,1000,,,,,Icon_HeroicAchievement_03
50805,50804,Hero,Social,5,821000050801,822000050801,Count_DonationAdena,,Immediately,508,1500000,60,,,400002,20,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50806,50805,Hero,Social,6,821000050801,822000050801,Count_DonationAdena,,Immediately,508,3000000,80,,1500,,,,,Icon_HeroicAchievement_03
50807,50806,Hero,Social,7,821000050801,822000050801,Count_DonationAdena,,Immediately,508,6000000,110,,1500,,,,,Icon_HeroicAchievement_03
50808,50807,Hero,Social,8,821000050801,822000050801,Count_DonationAdena,,Immediately,508,12000000,160,,,400002,30,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50809,50808,Hero,Social,9,821000050801,822000050801,Count_DonationAdena,,Immediately,508,24000000,230,,2500,,,,,Icon_HeroicAchievement_03
50810,50809,Hero,Social,10,821000050801,822000050801,Count_DonationAdena,,Immediately,508,48000000,330,,,400002,30,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50811,50810,Hero,Social,11,821000050801,822000050801,Count_DonationAdena,,Immediately,508,96000000,460,,4000,,,,,Icon_HeroicAchievement_03
50812,50811,Hero,Social,12,821000050801,822000050801,Count_DonationAdena,,Immediately,508,122905000,620,,,400002,100,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50813,50812,Hero,Social,13,821000050801,822000050801,Count_DonationAdena,,Immediately,508,147450000,830,,,400002,100,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50814,50813,Hero,Social,14,821000050801,822000050801,Count_DonationAdena,,Immediately,508,157247500,1090,,9000,,,,,Icon_HeroicAchievement_03
50815,50814,Hero,Social,15,821000050801,822000050801,Count_DonationAdena,,Immediately,508,183600000,1380,,11000,,,,,Icon_HeroicAchievement_03
50816,50815,Hero,Social,16,821000050801,822000050801,Count_DonationAdena,,Immediately,508,201675000,1700,,13500,,,,,Icon_HeroicAchievement_03
50817,50816,Hero,Social,17,821000050801,822000050801,Count_DonationAdena,,Immediately,508,219750000,2040,,,400002,100,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50818,50817,Hero,Social,18,821000050801,822000050801,Count_DonationAdena,,Immediately,508,237825000,3360,,,400002,100,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50819,50818,Hero,Social,19,821000050801,822000050801,Count_DonationAdena,,Immediately,508,255900000,4470,,34500,,,,,Icon_HeroicAchievement_03
50820,50819,Hero,Social,20,821000050801,822000050801,Count_DonationAdena,,Immediately,508,273750000,6700,,,400002,150,,Currency_BloodCrystal_01,Icon_HeroicAchievement_03
50901,,Hero,Social,1,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,40,30,,1000,,,,,Icon_HeroicAchievement_03
50902,50901,Hero,Social,2,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,120,90,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_03
50903,50902,Hero,Social,3,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,320,150,,2000,,,,,Icon_HeroicAchievement_03
50904,50903,Hero,Social,4,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,920,210,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_03
50905,50904,Hero,Social,5,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,2520,270,,3000,,,,,Icon_HeroicAchievement_03
50906,50905,Hero,Social,6,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,13760,350,,3500,,,,,Icon_HeroicAchievement_03
50907,50906,Hero,Social,7,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,37040,430,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_03
50908,50907,Hero,Social,8,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,58040,510,,4500,,,,,Icon_HeroicAchievement_03
50909,50908,Hero,Social,9,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,81560,630,,5500,,,,,Icon_HeroicAchievement_03
50910,50909,Hero,Social,10,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,107480,830,,7000,,,,,Icon_HeroicAchievement_03
50911,50910,Hero,Social,11,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,339720,1230,,10000,,,,,Icon_HeroicAchievement_03
50912,50911,Hero,Social,12,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,416800,1630,,13000,,,,,Icon_HeroicAchievement_03
50913,50912,Hero,Social,13,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,500040,2030,,16000,,,,,Icon_HeroicAchievement_03
50914,50913,Hero,Social,14,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,533280,2470,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_03
50915,50914,Hero,Social,15,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,622640,2830,,22000,,,,,Icon_HeroicAchievement_03
50916,50915,Hero,Social,16,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,683960,3250,,25000,,,,,Icon_HeroicAchievement_03
50917,50916,Hero,Social,17,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,1490480,3630,,28000,,,,,Icon_HeroicAchievement_03
50918,50917,Hero,Social,18,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,1613080,4430,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_03
50919,50918,Hero,Social,19,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,1735680,5270,,40500,,,,,Icon_HeroicAchievement_03
50920,50919,Hero,Social,20,821000050901,822000050901,Count_DonationCrystal,,Immediately,509,1856760,6070,,46500,,,,,Icon_HeroicAchievement_03
51001,,Hero,Social,1,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,2,30,,1000,,,,,Icon_HeroicAchievement_03
51002,51001,Hero,Social,2,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,15,60,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_03
51003,51002,Hero,Social,3,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,40,110,,1500,,,,,Icon_HeroicAchievement_03
51004,51003,Hero,Social,4,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,80,190,,2000,,,,,Icon_HeroicAchievement_03
51005,51004,Hero,Social,5,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,150,330,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_03
51006,51005,Hero,Social,6,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,250,530,,5000,,,,,Icon_HeroicAchievement_03
51007,51006,Hero,Social,7,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,350,730,,6500,,,,,Icon_HeroicAchievement_03
51008,51007,Hero,Social,8,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,450,930,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_03
51009,51008,Hero,Social,9,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,550,1130,,9500,,,,,Icon_HeroicAchievement_03
51010,51009,Hero,Social,10,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,650,1330,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_03
51011,51010,Hero,Social,11,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,750,1530,,12500,,,,,Icon_HeroicAchievement_03
51012,51011,Hero,Social,12,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,850,1730,,14000,,,,,Icon_HeroicAchievement_03
51013,51012,Hero,Social,13,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,950,1930,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_03
51014,51013,Hero,Social,14,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,1000,1930,,15500,,,,,Icon_HeroicAchievement_03
51015,51014,Hero,Social,15,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,1150,2330,,,900010,1,,Icon_Box_Scroll_01,Icon_HeroicAchievement_03
51016,51015,Hero,Social,16,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,1350,2730,,21500,,,,,Icon_HeroicAchievement_03
51017,51016,Hero,Social,17,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,1850,3730,,29000,,,,,Icon_HeroicAchievement_03
51018,51017,Hero,Social,18,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,2265,4560,,,410001,1,,Icon_EnchantScroll_01,Icon_HeroicAchievement_03
51019,51018,Hero,Social,19,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,2850,5730,,,900010,1,,Icon_Box_Scroll_01,Icon_HeroicAchievement_03
51020,51019,Hero,Social,20,821000051001,822000051001,Count_ClanAttendanceCheck,,Immediately,510,3235,6500,,49500,,,,,Icon_HeroicAchievement_03
51101,,Hero,Social,,821000051101,822000051101,If_JoinFirstParty,,Immediately,511,1,30,,,400001,500,,Icon_GachaItem_EquipmentB,Icon_HeroicAchievement_03
51201,,Hero,Social,,821000051201,822000051201,If_JoinFirstClan,,Immediately,512,1,30,,,490013,5,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_03
12101,,Hero,Battle,1,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,4,2510,,30000,,,,,Icon_HeroicAchievement_01
12102,12101,Hero,Battle,2,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,10,2590,,,900009,3,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
12103,12102,Hero,Battle,3,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,20,2670,,31000,,,,,Icon_HeroicAchievement_01
12104,12103,Hero,Battle,4,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,30,2750,,,900009,3,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
12105,12104,Hero,Battle,5,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,60,2850,,32000,,,,,Icon_HeroicAchievement_01
12106,12105,Hero,Battle,6,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,120,2950,,33000,,,,,Icon_HeroicAchievement_01
12107,12106,Hero,Battle,7,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,270,3050,,,900009,3,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
12108,12107,Hero,Battle,8,821000012101,822000012101,Count_DailyDungeonClear,Difficulty5,Immediately,121,590,3150,,34000,,,,,Icon_HeroicAchievement_01
