Id,MxLevel,ForceTurn,NameKey,DescKey,TaskType,TaskCondition,NpcAutoMoveID,TaskCount,RewardExp,RewardAdena,RewardIcon,MissionIcon
11432,229,,491000001502,492000001502,Count_KillMonsterTarget,21626,10578,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11433,229,,491000001503,492000001503,Count_KillMonsterTarget,21627,10581,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11434,229,,491000001504,492000001504,Count_KillMonsterTarget,21633,10579,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11435,229,,491000001494,492000001494,Count_KillMonsterTarget,21618,10570,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11436,229,,491000001495,492000001495,Count_KillMonsterTarget,21619,10571,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11437,229,,491000001496,492000001496,Count_KillMonsterTarget,21620,10572,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11438,229,,491000001497,492000000785,Count_KillMonsterTarget,21621,10573,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11439,229,,491000001498,492000001498,Count_KillMonsterTarget,21622,10574,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11440,229,,491000001499,492000001499,Count_KillMonsterTarget,21623,10575,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11441,229,,491000001500,492000001500,Count_KillMonsterTarget,21624,10576,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11442,229,,491000001501,492000001501,Count_KillMonsterTarget,21625,10577,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11443,229,,491000001502,492000001502,Count_KillMonsterTarget,21626,10578,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11444,229,,491000001503,492000001503,Count_KillMonsterTarget,21627,10581,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11445,229,,491000001504,492000001504,Count_KillMonsterTarget,21633,10579,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11446,229,,491000001494,492000001494,Count_KillMonsterTarget,21618,10570,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11447,229,,491000001495,492000001495,Count_KillMonsterTarget,21619,10571,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11448,229,,491000001496,492000001496,Count_KillMonsterTarget,21620,10572,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11449,229,,491000001497,492000000785,Count_KillMonsterTarget,21621,10573,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11450,229,,491000001498,492000001498,Count_KillMonsterTarget,21622,10574,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11451,229,,491000001499,492000001499,Count_KillMonsterTarget,21623,10575,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11452,229,,491000001500,492000001500,Count_KillMonsterTarget,21624,10576,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11453,229,,491000001501,492000001501,Count_KillMonsterTarget,21625,10577,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11454,229,,491000001502,492000001502,Count_KillMonsterTarget,21626,10578,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11455,229,,491000001503,492000001503,Count_KillMonsterTarget,21627,10581,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11456,229,,491000001504,492000001504,Count_KillMonsterTarget,21633,10579,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11457,235,,491000001530,492000001530,Count_KillMonsterTarget,21628,10582,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11458,235,,491000001531,492000001531,Count_KillMonsterTarget,21629,10583,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11459,235,,491000001532,492000000110,Count_KillMonsterTarget,21630,10584,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11460,235,,491000001533,492000000385,Count_KillMonsterTarget,21631,10585,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11461,235,,491000001534,492000000661,Count_KillMonsterTarget,21632,10586,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11462,235,,491000001535,492000001535,Count_KillMonsterTarget,21635,10587,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11463,235,,491000001536,492000001536,Count_KillMonsterTarget,21636,10588,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11464,235,,491000001537,492000001537,Count_KillMonsterTarget,21637,10589,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11465,235,,491000001530,492000001530,Count_KillMonsterTarget,21628,10582,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11466,235,,491000001531,492000001531,Count_KillMonsterTarget,21629,10583,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11467,235,,491000001532,492000000110,Count_KillMonsterTarget,21630,10584,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11468,235,,491000001533,492000000385,Count_KillMonsterTarget,21631,10585,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11469,235,,491000001534,492000000661,Count_KillMonsterTarget,21632,10586,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11470,235,,491000001535,492000001535,Count_KillMonsterTarget,21635,10587,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11471,235,,491000001536,492000001536,Count_KillMonsterTarget,21636,10588,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11472,235,,491000001537,492000001537,Count_KillMonsterTarget,21637,10589,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11473,235,,491000001530,492000001530,Count_KillMonsterTarget,21628,10582,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11474,235,,491000001531,492000001531,Count_KillMonsterTarget,21629,10583,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11475,235,,491000001532,492000000110,Count_KillMonsterTarget,21630,10584,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11476,235,,491000001533,492000000385,Count_KillMonsterTarget,21631,10585,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11477,235,,491000001534,492000000661,Count_KillMonsterTarget,21632,10586,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11478,235,,491000001535,492000001535,Count_KillMonsterTarget,21635,10587,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11479,235,,491000001536,492000001536,Count_KillMonsterTarget,21636,10588,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11480,235,,491000001537,492000001537,Count_KillMonsterTarget,21637,10589,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11481,235,,491000001530,492000001530,Count_KillMonsterTarget,21628,10582,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11482,235,,491000001531,492000001531,Count_KillMonsterTarget,21629,10583,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11483,235,,491000001532,492000000110,Count_KillMonsterTarget,21630,10584,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11484,235,,491000001533,492000000385,Count_KillMonsterTarget,21631,10585,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11485,235,,491000001534,492000000661,Count_KillMonsterTarget,21632,10586,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11486,235,,491000001535,492000001535,Count_KillMonsterTarget,21635,10587,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11487,235,,491000001536,492000001536,Count_KillMonsterTarget,21636,10588,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11488,235,,491000001537,492000001537,Count_KillMonsterTarget,21637,10589,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11489,241,,491000001566,492000001320,Count_KillMonsterTarget,21701,10591,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11490,241,,491000001567,492000001567,Count_KillMonsterTarget,21702,10592,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11491,241,,491000001568,492000001568,Count_KillMonsterTarget,21703,10593,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11492,241,,491000001569,492000001569,Count_KillMonsterTarget,21704,10594,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11493,241,,491000001570,492000001570,Count_KillMonsterTarget,21705,10595,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11494,241,,491000001571,492000001571,Count_KillMonsterTarget,21706,10596,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11495,241,,491000001572,492000001572,Count_KillMonsterTarget,21707,10597,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11496,241,,491000001573,492000001573,Count_KillMonsterTarget,21708,10598,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11497,241,,491000001574,492000001574,Count_KillMonsterTarget,21709,10599,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11498,241,,491000001575,492000001575,Count_KillMonsterTarget,21710,10600,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11499,241,,491000001576,492000001576,Count_KillMonsterTarget,21711,10601,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11500,241,,491000001566,492000001320,Count_KillMonsterTarget,21701,10591,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11501,241,,491000001567,492000001567,Count_KillMonsterTarget,21702,10592,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11502,241,,491000001568,492000001568,Count_KillMonsterTarget,21703,10593,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11503,241,,491000001569,492000001569,Count_KillMonsterTarget,21704,10594,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11504,241,,491000001570,492000001570,Count_KillMonsterTarget,21705,10595,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11505,241,,491000001571,492000001571,Count_KillMonsterTarget,21706,10596,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11506,241,,491000001572,492000001572,Count_KillMonsterTarget,21707,10597,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11507,241,,491000001573,492000001573,Count_KillMonsterTarget,21708,10598,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11508,241,,491000001574,492000001574,Count_KillMonsterTarget,21709,10599,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11509,241,,491000001575,492000001575,Count_KillMonsterTarget,21710,10600,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11510,241,,491000001576,492000001576,Count_KillMonsterTarget,21711,10601,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11511,241,,491000001566,492000001320,Count_KillMonsterTarget,21701,10591,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11512,241,,491000001567,492000001567,Count_KillMonsterTarget,21702,10592,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11513,241,,491000001568,492000001568,Count_KillMonsterTarget,21703,10593,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11514,241,,491000001569,492000001569,Count_KillMonsterTarget,21704,10594,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11515,241,,491000001570,492000001570,Count_KillMonsterTarget,21705,10595,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11516,241,,491000001571,492000001571,Count_KillMonsterTarget,21706,10596,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11517,241,,491000001572,492000001572,Count_KillMonsterTarget,21707,10597,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11518,241,,491000001573,492000001573,Count_KillMonsterTarget,21708,10598,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11519,241,,491000001574,492000001574,Count_KillMonsterTarget,21709,10599,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11520,241,,491000001575,492000001575,Count_KillMonsterTarget,21710,10600,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11521,241,,491000001576,492000001576,Count_KillMonsterTarget,21711,10601,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11522,247,,491000001602,492000001602,Count_KillMonsterTarget,21712,10603,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11523,247,,491000001603,492000001603,Count_KillMonsterTarget,21713,10604,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11524,247,,491000001604,492000001604,Count_KillMonsterTarget,21714,10605,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11525,247,,491000001605,492000001605,Count_KillMonsterTarget,21715,10606,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11526,247,,491000001606,492000001606,Count_KillMonsterTarget,21716,10607,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11527,247,,491000001607,492000001607,Count_KillMonsterTarget,21717,10608,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11528,247,,491000001608,492000000257,Count_KillMonsterTarget,21718,10609,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11529,247,,491000001609,492000001609,Count_KillMonsterTarget,21719,10612,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11530,247,,491000001610,492000001610,Count_KillMonsterTarget,21722,10615,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11531,247,,491000001602,492000001602,Count_KillMonsterTarget,21712,10603,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11532,247,,491000001603,492000001603,Count_KillMonsterTarget,21713,10604,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11533,247,,491000001604,492000001604,Count_KillMonsterTarget,21714,10605,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11534,247,,491000001605,492000001605,Count_KillMonsterTarget,21715,10606,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11535,247,,491000001606,492000001606,Count_KillMonsterTarget,21716,10607,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11536,247,,491000001607,492000001607,Count_KillMonsterTarget,21717,10608,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11537,247,,491000001608,492000000257,Count_KillMonsterTarget,21718,10609,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11538,247,,491000001609,492000001609,Count_KillMonsterTarget,21719,10612,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11539,247,,491000001610,492000001610,Count_KillMonsterTarget,21722,10615,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11540,247,,491000001602,492000001602,Count_KillMonsterTarget,21712,10603,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11541,247,,491000001603,492000001603,Count_KillMonsterTarget,21713,10604,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11542,247,,491000001604,492000001604,Count_KillMonsterTarget,21714,10605,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11543,247,,491000001605,492000001605,Count_KillMonsterTarget,21715,10606,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11544,247,,491000001606,492000001606,Count_KillMonsterTarget,21716,10607,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11545,247,,491000001607,492000001607,Count_KillMonsterTarget,21717,10608,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11546,247,,491000001608,492000000257,Count_KillMonsterTarget,21718,10609,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11547,247,,491000001609,492000001609,Count_KillMonsterTarget,21719,10612,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11548,247,,491000001610,492000001610,Count_KillMonsterTarget,21722,10615,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11549,247,,491000001608,492000000257,Count_KillMonsterTarget,21718,10609,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11550,247,,491000001609,492000001609,Count_KillMonsterTarget,21719,10612,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11551,247,,491000001610,492000001610,Count_KillMonsterTarget,21722,10615,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11552,253,,491000001635,492000001635,Count_KillMonsterTarget,21720,10613,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11553,253,,491000001636,492000001636,Count_KillMonsterTarget,21721,10614,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11554,253,,491000001637,492000001637,Count_KillMonsterTarget,21723,10616,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11555,253,,491000001638,492000001638,Count_KillMonsterTarget,21724,10617,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11556,253,,491000001639,492000001393,Count_KillMonsterTarget,21725,10618,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11557,253,,491000001640,492000001640,Count_KillMonsterTarget,21726,10619,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11558,253,,491000001641,492000001641,Count_KillMonsterTarget,21727,10620,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11559,253,,491000001635,492000001635,Count_KillMonsterTarget,21720,10613,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11560,253,,491000001636,492000001636,Count_KillMonsterTarget,21721,10614,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11561,253,,491000001637,492000001637,Count_KillMonsterTarget,21723,10616,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11562,253,,491000001638,492000001638,Count_KillMonsterTarget,21724,10617,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11563,253,,491000001639,492000001393,Count_KillMonsterTarget,21725,10618,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11564,253,,491000001640,492000001640,Count_KillMonsterTarget,21726,10619,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11565,253,,491000001641,492000001641,Count_KillMonsterTarget,21727,10620,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11566,253,,491000001635,492000001635,Count_KillMonsterTarget,21720,10613,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11567,253,,491000001636,492000001636,Count_KillMonsterTarget,21721,10614,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11568,253,,491000001637,492000001637,Count_KillMonsterTarget,21723,10616,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11569,253,,491000001638,492000001638,Count_KillMonsterTarget,21724,10617,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11570,253,,491000001639,492000001393,Count_KillMonsterTarget,21725,10618,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11571,253,,491000001640,492000001640,Count_KillMonsterTarget,21726,10619,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11572,253,,491000001641,492000001641,Count_KillMonsterTarget,21727,10620,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11573,253,,491000001635,492000001635,Count_KillMonsterTarget,21720,10613,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11574,253,,491000001636,492000001636,Count_KillMonsterTarget,21721,10614,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11575,253,,491000001637,492000001637,Count_KillMonsterTarget,21723,10616,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11576,253,,491000001638,492000001638,Count_KillMonsterTarget,21724,10617,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11577,253,,491000001639,492000001393,Count_KillMonsterTarget,21725,10618,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11578,253,,491000001640,492000001640,Count_KillMonsterTarget,21726,10619,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11579,253,,491000001641,492000001641,Count_KillMonsterTarget,21727,10620,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11580,253,,491000001640,492000001640,Count_KillMonsterTarget,21726,10619,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11581,253,,491000001641,492000001641,Count_KillMonsterTarget,21727,10620,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11582,262,,491000001671,492000001671,Count_KillMonsterTarget,21728,10623,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11583,262,,491000001672,492000001672,Count_KillMonsterTarget,21729,10624,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11584,262,,491000001673,492000001673,Count_KillMonsterTarget,21730,10625,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11585,262,,491000001674,492000001674,Count_KillMonsterTarget,21731,10626,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11586,262,,491000001675,492000001675,Count_KillMonsterTarget,21732,10627,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11587,262,,491000001671,492000001671,Count_KillMonsterTarget,21728,10623,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11588,262,,491000001672,492000001672,Count_KillMonsterTarget,21729,10624,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11589,262,,491000001673,492000001673,Count_KillMonsterTarget,21730,10625,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11590,262,,491000001674,492000001674,Count_KillMonsterTarget,21731,10626,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11591,262,,491000001675,492000001675,Count_KillMonsterTarget,21732,10627,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11592,262,,491000001671,492000001671,Count_KillMonsterTarget,21728,10623,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11593,262,,491000001672,492000001672,Count_KillMonsterTarget,21729,10624,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11594,262,,491000001673,492000001673,Count_KillMonsterTarget,21730,10625,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11595,262,,491000001674,492000001674,Count_KillMonsterTarget,21731,10626,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11596,262,,491000001675,492000001675,Count_KillMonsterTarget,21732,10627,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11597,262,,491000001671,492000001671,Count_KillMonsterTarget,21728,10623,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11598,262,,491000001672,492000001672,Count_KillMonsterTarget,21729,10624,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11599,262,,491000001673,492000001673,Count_KillMonsterTarget,21730,10625,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11600,262,,491000001674,492000001674,Count_KillMonsterTarget,21731,10626,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11601,262,,491000001675,492000001675,Count_KillMonsterTarget,21732,10627,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11602,262,,491000001671,492000001671,Count_KillMonsterTarget,21728,10623,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11603,262,,491000001672,492000001672,Count_KillMonsterTarget,21729,10624,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11604,262,,491000001673,492000001673,Count_KillMonsterTarget,21730,10625,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11605,262,,491000001674,492000001674,Count_KillMonsterTarget,21731,10626,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11606,262,,491000001675,492000001675,Count_KillMonsterTarget,21732,10627,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11607,262,,491000001671,492000001671,Count_KillMonsterTarget,21728,10623,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11608,262,,491000001672,492000001672,Count_KillMonsterTarget,21729,10624,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11609,262,,491000001673,492000001673,Count_KillMonsterTarget,21730,10625,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11610,262,,491000001674,492000001674,Count_KillMonsterTarget,21731,10626,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11611,262,,491000001675,492000001675,Count_KillMonsterTarget,21732,10627,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11612,268,,491000001676,492000001676,Count_KillMonsterTarget,21733,10628,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11613,268,,491000001677,492000001677,Count_KillMonsterTarget,21735,10630,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11614,268,,491000001678,492000001678,Count_KillMonsterTarget,21734,10629,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11615,268,,491000001679,492000001679,Count_KillMonsterTarget,21736,10631,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11616,268,,491000001680,492000001680,Count_KillMonsterTarget,21737,10632,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11617,268,,491000001676,492000001676,Count_KillMonsterTarget,21733,10628,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11618,268,,491000001677,492000001677,Count_KillMonsterTarget,21735,10630,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11619,268,,491000001678,492000001678,Count_KillMonsterTarget,21734,10629,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11620,268,,491000001679,492000001679,Count_KillMonsterTarget,21736,10631,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11621,268,,491000001680,492000001680,Count_KillMonsterTarget,21737,10632,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11622,268,,491000001676,492000001676,Count_KillMonsterTarget,21733,10628,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11623,268,,491000001677,492000001677,Count_KillMonsterTarget,21735,10630,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11624,268,,491000001678,492000001678,Count_KillMonsterTarget,21734,10629,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11625,268,,491000001679,492000001679,Count_KillMonsterTarget,21736,10631,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11626,268,,491000001680,492000001680,Count_KillMonsterTarget,21737,10632,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11627,268,,491000001676,492000001676,Count_KillMonsterTarget,21733,10628,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11628,268,,491000001677,492000001677,Count_KillMonsterTarget,21735,10630,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11629,268,,491000001678,492000001678,Count_KillMonsterTarget,21734,10629,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11630,268,,491000001679,492000001679,Count_KillMonsterTarget,21736,10631,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11631,268,,491000001680,492000001680,Count_KillMonsterTarget,21737,10632,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11632,268,,491000001676,492000001676,Count_KillMonsterTarget,21733,10628,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11633,268,,491000001677,492000001677,Count_KillMonsterTarget,21735,10630,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11634,268,,491000001678,492000001678,Count_KillMonsterTarget,21734,10629,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11635,268,,491000001679,492000001679,Count_KillMonsterTarget,21736,10631,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11636,268,,491000001680,492000001680,Count_KillMonsterTarget,21737,10632,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11637,268,,491000001676,492000001676,Count_KillMonsterTarget,21733,10628,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11638,268,,491000001677,492000001677,Count_KillMonsterTarget,21735,10630,20,,,Icon_Asset_Adena_01,Icon_Asset_Adena_01
