GroupId,Type,ItemInfoId,ClassOnly,MinItemCount,MaxItemCount,DropRate,UnBindRate,SpecialNotifyType,EventItemPeriodId
105001,Item,120021,0,1,1,80000,2000,,
105001,Item,120031,0,1,1,80000,2000,,
105001,Item,130011,0,1,1,80000,2000,,
105001,Item,130021,0,1,1,80000,2000,,
105001,Item,130031,0,1,1,80000,2000,,
105001,Item,140011,0,1,1,80000,2000,,
105001,Item,140021,0,1,1,80000,2000,,
105001,Item,140031,0,1,1,80000,2000,,
105001,Item,150011,0,1,1,80000,2000,,
105001,Item,150021,0,1,1,80000,2000,,
105001,Item,150031,0,1,1,80000,2000,,
105001,Item,160011,0,1,1,80000,2000,,
105001,Item,160021,0,1,1,80000,2000,,
105001,Item,160031,0,1,1,80000,2000,,
105001,Item,210011,0,1,1,216000,2000,,
105001,Item,220011,0,1,1,216000,2000,,
105001,Item,230011,0,1,1,216000,2000,,
105001,Item,240011,0,1,1,216000,2000,,
105001,Item,210021,0,1,1,216000,2000,,
105001,Item,220021,0,1,1,216000,2000,,
105001,Item,230021,0,1,1,216000,2000,,
105001,Item,240021,0,1,1,216000,2000,,
105001,Item,210031,0,1,1,216000,2000,,
105001,Item,220031,0,1,1,216000,2000,,
105001,Item,230031,0,1,1,216000,2000,,
105001,Item,240031,0,1,1,216000,2000,,
105001,Item,210041,0,1,1,216000,2000,,
105001,Item,220041,0,1,1,216000,2000,,
105001,Item,230041,0,1,1,216000,2000,,
105001,Item,240041,0,1,1,216000,2000,,
105001,Item,210051,0,1,1,216000,2000,,
105001,Item,220051,0,1,1,216000,2000,,
105001,Item,230051,0,1,1,216000,2000,,
105001,Item,240051,0,1,1,216000,2000,,
105001,Item,210061,0,1,1,216000,2000,,
105001,Item,220061,0,1,1,216000,2000,,
105001,Item,230061,0,1,1,216000,2000,,
105001,Item,240061,0,1,1,216000,2000,,
105001,Item,310002,0,1,1,4000,2000,,
105001,Item,320002,0,1,1,4000,2000,,
105001,Item,330002,0,1,1,4000,2000,,
105001,Item,310012,0,1,1,4000,2000,,
105001,Item,320012,0,1,1,4000,2000,,
105001,Item,330012,0,1,1,4000,2000,,
105001,Item,310022,0,1,1,4000,2000,,
105001,Item,320022,0,1,1,4000,2000,,
105001,Item,330022,0,1,1,4000,2000,,
105001,Item,310032,0,1,1,4000,2000,,
105001,Item,320032,0,1,1,4000,2000,,
105001,Item,330032,0,1,1,4000,2000,,
105001,Item,310042,0,1,1,4000,2000,,
105001,Item,320042,0,1,1,4000,2000,,
105001,Item,330042,0,1,1,4000,2000,,
105001,Item,310052,0,1,1,4000,2000,,
105001,Item,320052,0,1,1,4000,2000,,
105001,Item,330052,0,1,1,4000,2000,,
105001,Item,110012,0,1,1,1000,2000,,
105001,Item,110022,0,1,1,1000,2000,,
105001,Item,110032,0,1,1,1000,2000,,
105001,Item,120012,0,1,1,1000,2000,,
105001,Item,120022,0,1,1,1000,2000,,
105001,Item,120032,0,1,1,1000,2000,,
105001,Item,130012,0,1,1,1000,2000,,
105001,Item,130022,0,1,1,1000,2000,,
105001,Item,130032,0,1,1,1000,2000,,
105001,Item,140012,0,1,1,1000,2000,,
105001,Item,140022,0,1,1,1000,2000,,
105001,Item,140032,0,1,1,1000,2000,,
105001,Item,150012,0,1,1,1000,2000,,
105001,Item,150022,0,1,1,1000,2000,,
105001,Item,150032,0,1,1,1000,2000,,
105001,Item,160012,0,1,1,1000,2000,,
105001,Item,160022,0,1,1,1000,2000,,
105001,Item,160032,0,1,1,1000,2000,,
105001,Item,210012,0,1,1,2700,2000,,
105001,Item,220012,0,1,1,2700,2000,,
105001,Item,230012,0,1,1,2700,2000,,
106001,Item,110010,0,1,1,120000,2000,,
106001,Item,110020,0,1,1,120000,2000,,
106001,Item,110030,0,1,1,120000,2000,,
106001,Item,120010,0,1,1,120000,2000,,
106001,Item,120020,0,1,1,120000,2000,,
106001,Item,120030,0,1,1,120000,2000,,
106001,Item,130010,0,1,1,120000,2000,,
106001,Item,130020,0,1,1,120000,2000,,
106001,Item,130030,0,1,1,120000,2000,,
106001,Item,140010,0,1,1,120000,2000,,
106001,Item,140020,0,1,1,120000,2000,,
106001,Item,140030,0,1,1,120000,2000,,
106001,Item,150010,0,1,1,120000,2000,,
106001,Item,150020,0,1,1,120000,2000,,
106001,Item,150030,0,1,1,120000,2000,,
106001,Item,160010,0,1,1,120000,2000,,
106001,Item,160020,0,1,1,120000,2000,,
106001,Item,160030,0,1,1,120000,2000,,
106001,Item,210010,0,1,1,324000,2000,,
106001,Item,220010,0,1,1,324000,2000,,
106001,Item,230010,0,1,1,324000,2000,,
106001,Item,240010,0,1,1,324000,2000,,
106001,Item,210020,0,1,1,324000,2000,,
106001,Item,220020,0,1,1,324000,2000,,
106001,Item,230020,0,1,1,324000,2000,,
106001,Item,240020,0,1,1,324000,2000,,
106001,Item,210030,0,1,1,324000,2000,,
106001,Item,220030,0,1,1,324000,2000,,
106001,Item,230030,0,1,1,324000,2000,,
106001,Item,240030,0,1,1,324000,2000,,
106001,Item,210040,0,1,1,324000,2000,,
106001,Item,220040,0,1,1,324000,2000,,
106001,Item,230040,0,1,1,324000,2000,,
106001,Item,240040,0,1,1,324000,2000,,
106001,Item,210050,0,1,1,324000,2000,,
106001,Item,220050,0,1,1,324000,2000,,
106001,Item,230050,0,1,1,324000,2000,,
106001,Item,240050,0,1,1,324000,2000,,
106001,Item,210060,0,1,1,324000,2000,,
106001,Item,220060,0,1,1,324000,2000,,
106001,Item,230060,0,1,1,324000,2000,,
106001,Item,240060,0,1,1,324000,2000,,
106001,Item,310001,0,1,1,6000,2000,,
106001,Item,320001,0,1,1,6000,2000,,
106001,Item,330001,0,1,1,6000,2000,,
106001,Item,310011,0,1,1,6000,2000,,
106001,Item,320011,0,1,1,6000,2000,,
106001,Item,330011,0,1,1,6000,2000,,
106001,Item,310021,0,1,1,6000,2000,,
106001,Item,320021,0,1,1,6000,2000,,
106001,Item,330021,0,1,1,6000,2000,,
106001,Item,310031,0,1,1,6000,2000,,
106001,Item,320031,0,1,1,6000,2000,,
106001,Item,330031,0,1,1,6000,2000,,
106001,Item,310041,0,1,1,6000,2000,,
106001,Item,320041,0,1,1,6000,2000,,
106001,Item,330041,0,1,1,6000,2000,,
106001,Item,310051,0,1,1,6000,2000,,
106001,Item,320051,0,1,1,6000,2000,,
106001,Item,330051,0,1,1,6000,2000,,
106001,Item,110011,0,1,1,80000,2000,,
106001,Item,110021,0,1,1,80000,2000,,
106001,Item,110031,0,1,1,80000,2000,,
106001,Item,120011,0,1,1,80000,2000,,
106001,Item,120021,0,1,1,80000,2000,,
106001,Item,120031,0,1,1,80000,2000,,
106001,Item,130011,0,1,1,80000,2000,,
106001,Item,130021,0,1,1,80000,2000,,
106001,Item,130031,0,1,1,80000,2000,,
106001,Item,140011,0,1,1,80000,2000,,
106001,Item,140021,0,1,1,80000,2000,,
106001,Item,140031,0,1,1,80000,2000,,
106001,Item,150011,0,1,1,80000,2000,,
106001,Item,150021,0,1,1,80000,2000,,
106001,Item,150031,0,1,1,80000,2000,,
106001,Item,160011,0,1,1,80000,2000,,
106001,Item,160021,0,1,1,80000,2000,,
106001,Item,160031,0,1,1,80000,2000,,
106001,Item,210011,0,1,1,216000,2000,,
106001,Item,220011,0,1,1,216000,2000,,
106001,Item,230011,0,1,1,216000,2000,,
106001,Item,240011,0,1,1,216000,2000,,
106001,Item,210021,0,1,1,216000,2000,,
106001,Item,220021,0,1,1,216000,2000,,
106001,Item,230021,0,1,1,216000,2000,,
106001,Item,240021,0,1,1,216000,2000,,
106001,Item,210031,0,1,1,216000,2000,,
106001,Item,220031,0,1,1,216000,2000,,
106001,Item,230031,0,1,1,216000,2000,,
106001,Item,240031,0,1,1,216000,2000,,
106001,Item,210041,0,1,1,216000,2000,,
106001,Item,220041,0,1,1,216000,2000,,
106001,Item,230041,0,1,1,216000,2000,,
106001,Item,240041,0,1,1,216000,2000,,
106001,Item,210051,0,1,1,216000,2000,,
106001,Item,220051,0,1,1,216000,2000,,
106001,Item,230051,0,1,1,216000,2000,,
106001,Item,240051,0,1,1,216000,2000,,
106001,Item,210061,0,1,1,216000,2000,,
106001,Item,220061,0,1,1,216000,2000,,
106001,Item,230061,0,1,1,216000,2000,,
106001,Item,240061,0,1,1,216000,2000,,
106001,Item,310002,0,1,1,4000,2000,,
106001,Item,320002,0,1,1,4000,2000,,
106001,Item,330002,0,1,1,4000,2000,,
106001,Item,310012,0,1,1,4000,2000,,
106001,Item,320012,0,1,1,4000,2000,,
106001,Item,330012,0,1,1,4000,2000,,
106001,Item,310022,0,1,1,4000,2000,,
106001,Item,320022,0,1,1,4000,2000,,
106001,Item,330022,0,1,1,4000,2000,,
106001,Item,310032,0,1,1,4000,2000,,
106001,Item,320032,0,1,1,4000,2000,,
106001,Item,330032,0,1,1,4000,2000,,
106001,Item,310042,0,1,1,4000,2000,,
106001,Item,320042,0,1,1,4000,2000,,
106001,Item,330042,0,1,1,4000,2000,,
106001,Item,310052,0,1,1,4000,2000,,
106001,Item,320052,0,1,1,4000,2000,,
106001,Item,330052,0,1,1,4000,2000,,
106001,Item,110012,0,1,1,1000,2000,,
106001,Item,110022,0,1,1,1000,2000,,
106001,Item,110032,0,1,1,1000,2000,,
106001,Item,120012,0,1,1,1000,2000,,
106001,Item,120022,0,1,1,1000,2000,,
106001,Item,120032,0,1,1,1000,2000,,
106001,Item,130012,0,1,1,1000,2000,,
106001,Item,130022,0,1,1,1000,2000,,
106001,Item,130032,0,1,1,1000,2000,,
106001,Item,140012,0,1,1,1000,2000,,
106001,Item,140022,0,1,1,1000,2000,,
106001,Item,140032,0,1,1,1000,2000,,
106001,Item,150012,0,1,1,1000,2000,,
106001,Item,150022,0,1,1,1000,2000,,
106001,Item,150032,0,1,1,1000,2000,,
106001,Item,160012,0,1,1,1000,2000,,
106001,Item,160022,0,1,1,1000,2000,,
106001,Item,160032,0,1,1,1000,2000,,
106001,Item,210012,0,1,1,2700,2000,,
106001,Item,220012,0,1,1,2700,2000,,
106001,Item,230012,0,1,1,2700,2000,,
106001,Item,240012,0,1,1,2700,2000,,
106001,Item,210022,0,1,1,2700,2000,,
107001,Item,110010,0,1,1,120000,2000,,
107001,Item,110020,0,1,1,120000,2000,,
107001,Item,110030,0,1,1,120000,2000,,
107001,Item,120010,0,1,1,120000,2000,,
107001,Item,120020,0,1,1,120000,2000,,
107001,Item,120030,0,1,1,120000,2000,,
107001,Item,130010,0,1,1,120000,2000,,
107001,Item,130020,0,1,1,120000,2000,,
107001,Item,130030,0,1,1,120000,2000,,
107001,Item,140010,0,1,1,120000,2000,,
107001,Item,140020,0,1,1,120000,2000,,
107001,Item,140030,0,1,1,120000,2000,,
107001,Item,150010,0,1,1,120000,2000,,
107001,Item,150020,0,1,1,120000,2000,,
107001,Item,150030,0,1,1,120000,2000,,
107001,Item,160010,0,1,1,120000,2000,,
107001,Item,160020,0,1,1,120000,2000,,
107001,Item,160030,0,1,1,120000,2000,,
107001,Item,210010,0,1,1,324000,2000,,
107001,Item,220010,0,1,1,324000,2000,,
107001,Item,230010,0,1,1,324000,2000,,
107001,Item,240010,0,1,1,324000,2000,,
107001,Item,210020,0,1,1,324000,2000,,
107001,Item,220020,0,1,1,324000,2000,,
107001,Item,230020,0,1,1,324000,2000,,
107001,Item,240020,0,1,1,324000,2000,,
107001,Item,210030,0,1,1,324000,2000,,
107001,Item,220030,0,1,1,324000,2000,,
107001,Item,230030,0,1,1,324000,2000,,
107001,Item,240030,0,1,1,324000,2000,,
107001,Item,210040,0,1,1,324000,2000,,
107001,Item,220040,0,1,1,324000,2000,,
107001,Item,230040,0,1,1,324000,2000,,
107001,Item,240040,0,1,1,324000,2000,,
107001,Item,210050,0,1,1,324000,2000,,
107001,Item,220050,0,1,1,324000,2000,,
107001,Item,230050,0,1,1,324000,2000,,
107001,Item,240050,0,1,1,324000,2000,,
107001,Item,210060,0,1,1,324000,2000,,
107001,Item,220060,0,1,1,324000,2000,,
107001,Item,230060,0,1,1,324000,2000,,
107001,Item,240060,0,1,1,324000,2000,,
107001,Item,310001,0,1,1,6000,2000,,
107001,Item,320001,0,1,1,6000,2000,,
107001,Item,330001,0,1,1,6000,2000,,
107001,Item,310011,0,1,1,6000,2000,,
107001,Item,320011,0,1,1,6000,2000,,
107001,Item,330011,0,1,1,6000,2000,,
107001,Item,310021,0,1,1,6000,2000,,
107001,Item,320021,0,1,1,6000,2000,,
107001,Item,330021,0,1,1,6000,2000,,
107001,Item,310031,0,1,1,6000,2000,,
107001,Item,320031,0,1,1,6000,2000,,
107001,Item,330031,0,1,1,6000,2000,,
107001,Item,310041,0,1,1,6000,2000,,
107001,Item,320041,0,1,1,6000,2000,,
107001,Item,330041,0,1,1,6000,2000,,
107001,Item,310051,0,1,1,6000,2000,,
107001,Item,320051,0,1,1,6000,2000,,
107001,Item,330051,0,1,1,6000,2000,,
107001,Item,110011,0,1,1,80000,2000,,
107001,Item,110021,0,1,1,80000,2000,,
107001,Item,110031,0,1,1,80000,2000,,
107001,Item,120011,0,1,1,80000,2000,,
107001,Item,120021,0,1,1,80000,2000,,
107001,Item,120031,0,1,1,80000,2000,,
107001,Item,130011,0,1,1,80000,2000,,
107001,Item,130021,0,1,1,80000,2000,,
107001,Item,130031,0,1,1,80000,2000,,
107001,Item,140011,0,1,1,80000,2000,,
107001,Item,140021,0,1,1,80000,2000,,
107001,Item,140031,0,1,1,80000,2000,,
107001,Item,150011,0,1,1,80000,2000,,
107001,Item,150021,0,1,1,80000,2000,,
107001,Item,150031,0,1,1,80000,2000,,
107001,Item,160011,0,1,1,80000,2000,,
107001,Item,160021,0,1,1,80000,2000,,
107001,Item,160031,0,1,1,80000,2000,,
107001,Item,210011,0,1,1,216000,2000,,
107001,Item,220011,0,1,1,216000,2000,,
107001,Item,230011,0,1,1,216000,2000,,
107001,Item,240011,0,1,1,216000,2000,,
107001,Item,210021,0,1,1,216000,2000,,
107001,Item,220021,0,1,1,216000,2000,,
107001,Item,230021,0,1,1,216000,2000,,
107001,Item,240021,0,1,1,216000,2000,,
107001,Item,210031,0,1,1,216000,2000,,
107001,Item,220031,0,1,1,216000,2000,,
107001,Item,230031,0,1,1,216000,2000,,
107001,Item,240031,0,1,1,216000,2000,,
107001,Item,210041,0,1,1,216000,2000,,
107001,Item,220041,0,1,1,216000,2000,,
107001,Item,230041,0,1,1,216000,2000,,
107001,Item,240041,0,1,1,216000,2000,,
107001,Item,210051,0,1,1,216000,2000,,
107001,Item,220051,0,1,1,216000,2000,,
107001,Item,230051,0,1,1,216000,2000,,
107001,Item,240051,0,1,1,216000,2000,,
107001,Item,210061,0,1,1,216000,2000,,
107001,Item,220061,0,1,1,216000,2000,,
107001,Item,230061,0,1,1,216000,2000,,
107001,Item,240061,0,1,1,216000,2000,,
107001,Item,310002,0,1,1,4000,2000,,
107001,Item,320002,0,1,1,4000,2000,,
107001,Item,330002,0,1,1,4000,2000,,
107001,Item,310012,0,1,1,4000,2000,,
107001,Item,320012,0,1,1,4000,2000,,
107001,Item,330012,0,1,1,4000,2000,,
107001,Item,310022,0,1,1,4000,2000,,
107001,Item,320022,0,1,1,4000,2000,,
107001,Item,330022,0,1,1,4000,2000,,
107001,Item,310032,0,1,1,4000,2000,,
107001,Item,320032,0,1,1,4000,2000,,
107001,Item,330032,0,1,1,4000,2000,,
107001,Item,310042,0,1,1,4000,2000,,
107001,Item,320042,0,1,1,4000,2000,,
107001,Item,330042,0,1,1,4000,2000,,
107001,Item,310052,0,1,1,4000,2000,,
107001,Item,320052,0,1,1,4000,2000,,
107001,Item,330052,0,1,1,4000,2000,,
107001,Item,110012,0,1,1,1000,2000,,
107001,Item,110022,0,1,1,1000,2000,,
107001,Item,110032,0,1,1,1000,2000,,
107001,Item,120012,0,1,1,1000,2000,,
107001,Item,120022,0,1,1,1000,2000,,
107001,Item,120032,0,1,1,1000,2000,,
107001,Item,130012,0,1,1,1000,2000,,
107001,Item,130022,0,1,1,1000,2000,,
107001,Item,130032,0,1,1,1000,2000,,
107001,Item,140012,0,1,1,1000,2000,,
107001,Item,140022,0,1,1,1000,2000,,
107001,Item,140032,0,1,1,1000,2000,,
107001,Item,150012,0,1,1,1000,2000,,
107001,Item,150022,0,1,1,1000,2000,,
107001,Item,150032,0,1,1,1000,2000,,
107001,Item,160012,0,1,1,1000,2000,,
107001,Item,160022,0,1,1,1000,2000,,
107001,Item,160032,0,1,1,1000,2000,,
107001,Item,210012,0,1,1,2700,2000,,
107001,Item,220012,0,1,1,2700,2000,,
107001,Item,230012,0,1,1,2700,2000,,
107001,Item,240012,0,1,1,2700,2000,,
107001,Item,210022,0,1,1,2700,2000,,
108001,Item,110010,0,1,1,120000,2000,,
108001,Item,110020,0,1,1,120000,2000,,
108001,Item,110030,0,1,1,120000,2000,,
108001,Item,120010,0,1,1,120000,2000,,
108001,Item,120020,0,1,1,120000,2000,,
108001,Item,120030,0,1,1,120000,2000,,
108001,Item,130010,0,1,1,120000,2000,,
108001,Item,130020,0,1,1,120000,2000,,
108001,Item,130030,0,1,1,120000,2000,,
108001,Item,140010,0,1,1,120000,2000,,
108001,Item,140020,0,1,1,120000,2000,,
108001,Item,140030,0,1,1,120000,2000,,
108001,Item,150010,0,1,1,120000,2000,,
108001,Item,150020,0,1,1,120000,2000,,
108001,Item,150030,0,1,1,120000,2000,,
108001,Item,160010,0,1,1,120000,2000,,
108001,Item,160020,0,1,1,120000,2000,,
108001,Item,160030,0,1,1,120000,2000,,
108001,Item,210010,0,1,1,324000,2000,,
108001,Item,220010,0,1,1,324000,2000,,
108001,Item,230010,0,1,1,324000,2000,,
108001,Item,240010,0,1,1,324000,2000,,
108001,Item,210020,0,1,1,324000,2000,,
108001,Item,220020,0,1,1,324000,2000,,
108001,Item,230020,0,1,1,324000,2000,,
108001,Item,240020,0,1,1,324000,2000,,
108001,Item,210030,0,1,1,324000,2000,,
108001,Item,220030,0,1,1,324000,2000,,
108001,Item,230030,0,1,1,324000,2000,,
108001,Item,240030,0,1,1,324000,2000,,
108001,Item,210040,0,1,1,324000,2000,,
108001,Item,220040,0,1,1,324000,2000,,
108001,Item,230040,0,1,1,324000,2000,,
108001,Item,240040,0,1,1,324000,2000,,
108001,Item,210050,0,1,1,324000,2000,,
108001,Item,220050,0,1,1,324000,2000,,
108001,Item,230050,0,1,1,324000,2000,,
108001,Item,240050,0,1,1,324000,2000,,
108001,Item,210060,0,1,1,324000,2000,,
108001,Item,220060,0,1,1,324000,2000,,
108001,Item,230060,0,1,1,324000,2000,,
108001,Item,240060,0,1,1,324000,2000,,
108001,Item,310001,0,1,1,6000,2000,,
108001,Item,320001,0,1,1,6000,2000,,
108001,Item,330001,0,1,1,6000,2000,,
108001,Item,310011,0,1,1,6000,2000,,
108001,Item,320011,0,1,1,6000,2000,,
108001,Item,330011,0,1,1,6000,2000,,
108001,Item,310021,0,1,1,6000,2000,,
108001,Item,320021,0,1,1,6000,2000,,
108001,Item,330021,0,1,1,6000,2000,,
108001,Item,310031,0,1,1,6000,2000,,
108001,Item,320031,0,1,1,6000,2000,,
108001,Item,330031,0,1,1,6000,2000,,
108001,Item,310041,0,1,1,6000,2000,,
108001,Item,320041,0,1,1,6000,2000,,
108001,Item,330041,0,1,1,6000,2000,,
108001,Item,310051,0,1,1,6000,2000,,
108001,Item,320051,0,1,1,6000,2000,,
108001,Item,330051,0,1,1,6000,2000,,
108001,Item,110011,0,1,1,80000,2000,,
108001,Item,110021,0,1,1,80000,2000,,
108001,Item,110031,0,1,1,80000,2000,,
108001,Item,120011,0,1,1,80000,2000,,
108001,Item,120021,0,1,1,80000,2000,,
108001,Item,120031,0,1,1,80000,2000,,
108001,Item,130011,0,1,1,80000,2000,,
108001,Item,130021,0,1,1,80000,2000,,
108001,Item,130031,0,1,1,80000,2000,,
108001,Item,140011,0,1,1,80000,2000,,
108001,Item,140021,0,1,1,80000,2000,,
108001,Item,140031,0,1,1,80000,2000,,
108001,Item,150011,0,1,1,80000,2000,,
108001,Item,150021,0,1,1,80000,2000,,
108001,Item,150031,0,1,1,80000,2000,,
108001,Item,160011,0,1,1,80000,2000,,
108001,Item,160021,0,1,1,80000,2000,,
108001,Item,160031,0,1,1,80000,2000,,
108001,Item,210011,0,1,1,216000,2000,,
108001,Item,220011,0,1,1,216000,2000,,
108001,Item,230011,0,1,1,216000,2000,,
108001,Item,240011,0,1,1,216000,2000,,
108001,Item,210021,0,1,1,216000,2000,,
108001,Item,220021,0,1,1,216000,2000,,
108001,Item,230021,0,1,1,216000,2000,,
108001,Item,240021,0,1,1,216000,2000,,
108001,Item,210031,0,1,1,216000,2000,,
108001,Item,220031,0,1,1,216000,2000,,
108001,Item,230031,0,1,1,216000,2000,,
108001,Item,240031,0,1,1,216000,2000,,
108001,Item,210041,0,1,1,216000,2000,,
108001,Item,220041,0,1,1,216000,2000,,
108001,Item,230041,0,1,1,216000,2000,,
108001,Item,240041,0,1,1,216000,2000,,
108001,Item,210051,0,1,1,216000,2000,,
108001,Item,220051,0,1,1,216000,2000,,
108001,Item,230051,0,1,1,216000,2000,,
108001,Item,240051,0,1,1,216000,2000,,
108001,Item,210061,0,1,1,216000,2000,,
108001,Item,220061,0,1,1,216000,2000,,
108001,Item,230061,0,1,1,216000,2000,,
108001,Item,240061,0,1,1,216000,2000,,
108001,Item,310002,0,1,1,4000,2000,,
108001,Item,320002,0,1,1,4000,2000,,
108001,Item,330002,0,1,1,4000,2000,,
108001,Item,310012,0,1,1,4000,2000,,
108001,Item,320012,0,1,1,4000,2000,,
108001,Item,330012,0,1,1,4000,2000,,
108001,Item,310022,0,1,1,4000,2000,,
108001,Item,320022,0,1,1,4000,2000,,
108001,Item,330022,0,1,1,4000,2000,,
108001,Item,310032,0,1,1,4000,2000,,
108001,Item,320032,0,1,1,4000,2000,,
108001,Item,330032,0,1,1,4000,2000,,
108001,Item,310042,0,1,1,4000,2000,,
108001,Item,320042,0,1,1,4000,2000,,
108001,Item,330042,0,1,1,4000,2000,,
108001,Item,310052,0,1,1,4000,2000,,
108001,Item,320052,0,1,1,4000,2000,,
108001,Item,330052,0,1,1,4000,2000,,
108001,Item,110012,0,1,1,1000,2000,,
108001,Item,110022,0,1,1,1000,2000,,
108001,Item,110032,0,1,1,1000,2000,,
108001,Item,120012,0,1,1,1000,2000,,
108001,Item,120022,0,1,1,1000,2000,,
108001,Item,120032,0,1,1,1000,2000,,
108001,Item,130012,0,1,1,1000,2000,,
108001,Item,130022,0,1,1,1000,2000,,
108001,Item,130032,0,1,1,1000,2000,,
108001,Item,140012,0,1,1,1000,2000,,
108001,Item,140022,0,1,1,1000,2000,,
108001,Item,140032,0,1,1,1000,2000,,
108001,Item,150012,0,1,1,1000,2000,,
108001,Item,150022,0,1,1,1000,2000,,
108001,Item,150032,0,1,1,1000,2000,,
108001,Item,160012,0,1,1,1000,2000,,
108001,Item,160022,0,1,1,1000,2000,,
108001,Item,160032,0,1,1,1000,2000,,
108001,Item,210012,0,1,1,2700,2000,,
108001,Item,220012,0,1,1,2700,2000,,
108001,Item,230012,0,1,1,2700,2000,,
108001,Item,240012,0,1,1,2700,2000,,
108001,Item,210022,0,1,1,2700,2000,,
109001,Item,110010,0,1,1,120000,2000,,
109001,Item,110020,0,1,1,120000,2000,,
109001,Item,110030,0,1,1,120000,2000,,
109001,Item,120010,0,1,1,120000,2000,,
109001,Item,120020,0,1,1,120000,2000,,
109001,Item,120030,0,1,1,120000,2000,,
109001,Item,130010,0,1,1,120000,2000,,
109001,Item,130020,0,1,1,120000,2000,,
109001,Item,130030,0,1,1,120000,2000,,
109001,Item,140010,0,1,1,120000,2000,,
109001,Item,140020,0,1,1,120000,2000,,
109001,Item,140030,0,1,1,120000,2000,,
109001,Item,150010,0,1,1,120000,2000,,
109001,Item,150020,0,1,1,120000,2000,,
109001,Item,150030,0,1,1,120000,2000,,
109001,Item,160010,0,1,1,120000,2000,,
109001,Item,160020,0,1,1,120000,2000,,
109001,Item,160030,0,1,1,120000,2000,,
109001,Item,210010,0,1,1,324000,2000,,
109001,Item,220010,0,1,1,324000,2000,,
109001,Item,230010,0,1,1,324000,2000,,
109001,Item,240010,0,1,1,324000,2000,,
109001,Item,210020,0,1,1,324000,2000,,
109001,Item,220020,0,1,1,324000,2000,,
109001,Item,230020,0,1,1,324000,2000,,
109001,Item,240020,0,1,1,324000,2000,,
109001,Item,210030,0,1,1,324000,2000,,
109001,Item,220030,0,1,1,324000,2000,,
109001,Item,230030,0,1,1,324000,2000,,
109001,Item,240030,0,1,1,324000,2000,,
109001,Item,210040,0,1,1,324000,2000,,
109001,Item,220040,0,1,1,324000,2000,,
109001,Item,230040,0,1,1,324000,2000,,
109001,Item,240040,0,1,1,324000,2000,,
109001,Item,210050,0,1,1,324000,2000,,
109001,Item,220050,0,1,1,324000,2000,,
109001,Item,230050,0,1,1,324000,2000,,
109001,Item,240050,0,1,1,324000,2000,,
109001,Item,210060,0,1,1,324000,2000,,
109001,Item,220060,0,1,1,324000,2000,,
109001,Item,230060,0,1,1,324000,2000,,
109001,Item,240060,0,1,1,324000,2000,,
109001,Item,310001,0,1,1,6000,2000,,
109001,Item,320001,0,1,1,6000,2000,,
109001,Item,330001,0,1,1,6000,2000,,
109001,Item,310011,0,1,1,6000,2000,,
109001,Item,320011,0,1,1,6000,2000,,
109001,Item,330011,0,1,1,6000,2000,,
109001,Item,310021,0,1,1,6000,2000,,
109001,Item,320021,0,1,1,6000,2000,,
109001,Item,330021,0,1,1,6000,2000,,
109001,Item,310031,0,1,1,6000,2000,,
109001,Item,320031,0,1,1,6000,2000,,
109001,Item,330031,0,1,1,6000,2000,,
109001,Item,310041,0,1,1,6000,2000,,
109001,Item,320041,0,1,1,6000,2000,,
109001,Item,330041,0,1,1,6000,2000,,
109001,Item,310051,0,1,1,6000,2000,,
109001,Item,320051,0,1,1,6000,2000,,
109001,Item,330051,0,1,1,6000,2000,,
109001,Item,110011,0,1,1,80000,2000,,
109001,Item,110021,0,1,1,80000,2000,,
109001,Item,110031,0,1,1,80000,2000,,
109001,Item,120011,0,1,1,80000,2000,,
109001,Item,120021,0,1,1,80000,2000,,
109001,Item,120031,0,1,1,80000,2000,,
109001,Item,130011,0,1,1,80000,2000,,
109001,Item,130021,0,1,1,80000,2000,,
109001,Item,130031,0,1,1,80000,2000,,
109001,Item,140011,0,1,1,80000,2000,,
109001,Item,140021,0,1,1,80000,2000,,
109001,Item,140031,0,1,1,80000,2000,,
109001,Item,150011,0,1,1,80000,2000,,
109001,Item,150021,0,1,1,80000,2000,,
109001,Item,150031,0,1,1,80000,2000,,
109001,Item,160011,0,1,1,80000,2000,,
109001,Item,160021,0,1,1,80000,2000,,
109001,Item,160031,0,1,1,80000,2000,,
109001,Item,210011,0,1,1,216000,2000,,
109001,Item,220011,0,1,1,216000,2000,,
109001,Item,230011,0,1,1,216000,2000,,
109001,Item,240011,0,1,1,216000,2000,,
109001,Item,210021,0,1,1,216000,2000,,
109001,Item,220021,0,1,1,216000,2000,,
109001,Item,230021,0,1,1,216000,2000,,
109001,Item,240021,0,1,1,216000,2000,,
109001,Item,210031,0,1,1,216000,2000,,
109001,Item,220031,0,1,1,216000,2000,,
109001,Item,230031,0,1,1,216000,2000,,
109001,Item,240031,0,1,1,216000,2000,,
109001,Item,210041,0,1,1,216000,2000,,
109001,Item,220041,0,1,1,216000,2000,,
109001,Item,230041,0,1,1,216000,2000,,
109001,Item,240041,0,1,1,216000,2000,,
109001,Item,210051,0,1,1,216000,2000,,
109001,Item,220051,0,1,1,216000,2000,,
109001,Item,230051,0,1,1,216000,2000,,
109001,Item,240051,0,1,1,216000,2000,,
109001,Item,210061,0,1,1,216000,2000,,
