Id,TitleKey,NameKey,NameEN,Grade,Type,InteractionType,ScaleFactor,VisibleLevel,Level,BaseMaxHp,BaseAttackPowerPhy,BaseAttackPowerMag,BaseDefensePowerPhy,BaseDefensePowerMag,BaseCriticalRate,BaseCriticalDamageMul,BaseAntiCriticalValue,BaseHit,BaseDodge,BaseHpRecovery,BaseDefenseIgnoreDamage,BaseFinalDamageDecrease,ImmuneToAbnormalState,Exp,AdenaDropRate,AdenaMin,AdenaMax,FestivalTicketDropRate,FestivalTicketMin,FestivalTicketMax,NoReward,ItemDropRate,ItemDropGroupId,FixItemDropRate,FixItemDropGroupId,ItemDropMethod,AddRewardItemDropId,FinishRewardItemDropId,WorldItemDropRate,WorldItemDropGroupId,RewardPost,WalkSpeed,RunSpeed,SightRange,IgnoreLevelGapSightRange,BasicAttackSkillInfoIdList,AiInfoGroupId,CreateSkillInfoId,BodyRadius,IgnoreHitAnim,Aggressive,Movable,Rotatable,Countattackable,MaxChaseDistance,IsMonster,SpawnInvincibleTime,SpawnAnim,SpawnVFX,BP_Name,IconTexture,IconTexture_discovered,QuestOnly,AppearanceScenePlay,IsBoss,MonsterCoreItemInfoId,MonsterCoreDropRate,MonsterCoreDropMethod,MonsterCoreUnbindRate,RaceType,RaceIconPath,JobType,JobIconPath,CutSceneType,UseMatineeActor,MonsterType,MonsterGrade,SpawnNotifyType,CollisionUnitType,CollisionUnitParam,InteractionVoiceID,QuestFinishVoiceID,HitFX,HitSocket,HitSound,MonsterSpecificType,IconTexture2,IconTitleKey,DisableSpawnVFX,MinimapMark
221595,0,10221743,DeathFire,Small,,,1,1,198,114170,8125,8125,187537,187537,,15000,12663,20754,24349,,,,500,,,,,,,,1,,,,,,,,,,0,200,450,1500,0,50038,10038,,40,0,1,1,1,1,1200,1,,,,BP_DeathFire,Icon_MonsterCore_DeathFire,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Demon,Icon_Ability_Demon,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,,,,,,,,0,0,0
221596,10010503,10011350,DarkAssociation,Small,,,1,1,198,961326,9165,9165,152335,94048,,15000,12663,20754,24349,,,,500,,,,,,,,1,,,,,,,,,,0,200,450,500,0,50103,220760,,30,0,1,1,1,1,1200,1,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,15,16,,,,,,0,0,0
221597,0,10221743,DeathFire,Small,,,1,1,198,272376,6721,6721,152335,94048,,15000,12663,20754,24349,,,,500,,,,,,,,1,,,,,,,,,,0,200,450,1000,0,50038,10038,,40,0,1,1,1,1,1200,1,,,,BP_DeathFire,Icon_MonsterCore_DeathFire,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Demon,Icon_Ability_Demon,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,,,,,,,,0,0,0
221601,0,112000011623,SporeFungus,Small,,,1.3,1,206,302074,8974,8974,159508,159508,,15000,13293,21603,25350,0,,,500,,,,,,,,1,,,,,,,,,,0,200,450,1500,0,50082,10081,,52,0,1,1,1,1,1200,1,,,,BP_SporeFungus,Icon_MonsterCore_SporeFungus,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Monster,Icon_Ability_Monster,Walker,Icon_Ability_Walker,S,1,Normal,,,,,,,,,,,,0,0,0
221602,0,112000011624,SporeFungus,Small,,,0.75,1,206,302074,8974,8974,159508,159508,,15000,13293,21603,25350,,,,500,,,,,,,,1,,,,,,,,,,0,200,450,1500,0,50082,10081,,30,0,1,1,1,1,1200,1,,,,BP_SporeFungus,Icon_MonsterCore_SporeFungus,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Monster,Icon_Ability_Monster,Walker,Icon_Ability_Walker,S,1,Normal,,,,,,,,,,,,0,0,0
221603,0,112000011624,SporeFungus,Small,,,0.75,1,206,119547,8523,8523,196316,196316,,15000,13293,21603,25350,,,,500,,,,,,,,1,,,,,,,,,,0,200,450,1500,0,50082,10081,,30,0,1,1,1,1,1200,1,,,,BP_SporeFungus,Icon_MonsterCore_SporeFungus,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Monster,Icon_Ability_Monster,Walker,Icon_Ability_Walker,S,1,Normal,,,,,,,,,,,,0,0,0
221604,0,112000221604,ArmoredGrandis,Middle,,,1,1,206,302074,8974,8974,159508,159508,,15000,13293,21603,25350,,,,500,,,,,,,,1,,,,,,,,,,0,200,450,1500,0,50079,10078,,65,0,1,1,1,1,1200,1,,,,BP_ArmoredGrandis,Icon_MonsterCore_ArmoredGrandis,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Monster,Icon_Ability_Monster,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,,,,,,,,0,0,0
221605,111000011625,10080981,OelMahumWarrior,Middle,,,0.9,1,214,315704,9404,9404,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50089,10088,,54,0,1,1,1,1,1200,1,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Guard,Icon_Ability_Guard,M,1,Normal,,,,,,,,,,,,0,0,0
221606,111000011625,10021618,OelMahumShaman,Middle,,,0.9,1,214,315704,9404,9404,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50088,,,54,0,1,1,1,1,1200,1,,,,BP_OelMahumShaman,Icon_MonsterCore_OelMahumShaman,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Shaman,Icon_Ability_Shaman,M,1,Normal,,,,,,,,,,,,0,0,0
221607,0,10010503,DarkAssociation,Small,,,1.1,1,214,1161240,26259,26259,370259,370259,,15000,13934,22412,26308,11651,,,10000,,,,,,,,1,,,,,,,,,,0,163,450,1500,0,50103,,,33,0,1,1,1,1,2500,1,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,15,16,,,,,,0,0,0
221608,111000011625,10080981,OelMahumWarrior,Middle,,,0.9,1,214,124900,8928,8928,205039,205039,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50089,10088,,54,0,1,1,1,1,1200,1,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Guard,Icon_Ability_Guard,M,1,Normal,,,,,,,,,,,,0,0,0
221609,111000011625,10080981,OelMahumWarrior,Middle,,,0.9,1,214,350782,10748,10748,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50089,10088,,54,0,1,1,1,1,1200,1,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Guard,Icon_Ability_Guard,M,1,Normal,,,,,,,,,,,,0,0,0
221610,0,112000221610,OelMahum,Middle,,,0.9,1,214,315704,9404,9404,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,243,450,1500,0,50087,10086,,54,0,1,1,1,1,1200,1,,,,BP_OelMahum,Icon_MonsterCore_OelMahum,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,,,,,,,,0,0,0
221611,0,112000221604,ArmoredGrandis,Middle,,,0.9,1,214,315704,9404,9404,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,200,450,1500,0,50079,10078,,59,0,1,1,1,1,1200,1,,,,BP_ArmoredGrandis,Icon_MonsterCore_ArmoredGrandis,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Monster,Icon_Ability_Monster,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,,,,,,,,0,0,0
221612,0,10021645,OelMahumWarrior,Middle,,,0.9,1,214,315704,9404,9404,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50089,10088,,54,0,1,1,1,1,1200,1,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Guard,Icon_Ability_Guard,M,1,Normal,,,,,,,,,,,,0,0,0
221613,0,10021618,OelMahumShaman,Middle,,,0.9,1,214,315704,9404,9404,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50088,,,54,0,1,1,1,1,1200,1,,,,BP_OelMahumShaman,Icon_MonsterCore_OelMahumShaman,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Shaman,Icon_Ability_Shaman,M,1,Normal,,,,,,,,,,,,0,0,0
221614,0,10021618,OelMahumShaman,Middle,,,0.9,1,214,350782,10748,10748,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50088,,,54,0,1,1,1,1,1200,1,,,,BP_OelMahumShaman,Icon_MonsterCore_OelMahumShaman,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Shaman,Icon_Ability_Shaman,M,1,Normal,,,,,,,,,,,,0,0,0
221615,0,10021618,OelMahumShaman,Middle,,,0.9,1,214,315704,9404,9404,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50088,,,54,0,1,1,1,1,1200,1,,,,BP_OelMahumShaman,Icon_MonsterCore_OelMahumShaman,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Shaman,Icon_Ability_Shaman,M,1,Normal,,,,,,,,,,,,0,0,0
221616,0,10021645,OelMahumWarrior,Middle,,,0.9,1,214,315704,9404,9404,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50089,10088,,54,0,1,1,1,1,1200,1,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Guard,Icon_Ability_Guard,M,1,Normal,,,,,,,,,,,,0,0,0
221617,0,112000221617,Grandis,Large,,,1.5,1,214,1161240,26259,26259,370259,370259,,15000,13934,22412,26308,11651,,,10000,,,,,,,,1,,,,,,,,,,0,98,450,1500,0,50079,10078,,75,0,1,1,1,1,2500,1,,,,BP_Grandis,Icon_MonsterCore_Grandis,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Monster,Icon_Ability_Monster,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,,,,,,,,0,0,0
221618,0,10150408,OelMahumShaman,Middle,,,0.9,1,214,124900,8928,8928,205039,205039,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50088,,,54,0,1,1,1,1,1200,1,,,,BP_OelMahumShaman,Icon_MonsterCore_OelMahumShaman,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Shaman,Icon_Ability_Shaman,M,1,Normal,,,,,,,,,,,,0,0,0
221619,0,112000221619,OelMahumWarrior,Middle,,,0.9,1,214,124900,8928,8928,205039,205039,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50089,10088,,54,0,1,1,1,1,1200,1,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Guard,Icon_Ability_Guard,M,1,Normal,,,,,,,,,,,,0,0,0
221620,0,10021616,OelMahumWarrior,Middle,,,0.9,1,214,1052346,10076,10076,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50089,10088,,54,0,1,1,1,1,1200,1,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Guard,Icon_Ability_Guard,M,1,Normal,,,,,,,,,,,,0,0,0
221621,0,112000011626,OelMahumWarrior,Middle,,,1.3,1,214,698761,20033,20033,227867,227867,,15000,13934,22412,26308,7010,,,2000,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50089,10088,,78,0,1,1,1,1,2500,1,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Guard,Icon_Ability_Guard,M,1,Normal,,,,,,,,,,,,0,0,0
221622,0,112000011627,OelMahum,Middle,,,0.9,1,214,315704,9404,9404,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50087,10086,,54,0,1,1,1,1,1200,1,,,,BP_OelMahum,Icon_MonsterCore_OelMahum,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,,,,,,,,0,0,0
221623,0,10021616,OelMahumWarrior,Middle,,,0.9,1,214,1052346,10076,10076,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50089,10088,,54,0,1,1,1,1,1200,1,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Guard,Icon_Ability_Guard,M,1,Normal,,,,,,,,,,,,0,0,0
221624,0,10021618,OelMahumShaman,Middle,,,0.9,1,214,1052346,10076,10076,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50088,,,54,0,1,1,1,1,1200,1,,,,BP_OelMahumShaman,Icon_MonsterCore_OelMahumShaman,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Shaman,Icon_Ability_Shaman,M,1,Normal,,,,,,,,,,,,0,0,0
221625,0,112000011628,OelMahumShaman,Middle,,,1.3,1,214,698761,20033,20033,227867,227867,,15000,13934,22412,26308,7010,,,2000,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50088,,,78,0,1,1,1,1,2500,1,,,,BP_OelMahumShaman,Icon_MonsterCore_OelMahumShaman,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Shaman,Icon_Ability_Shaman,M,1,Normal,,,,,,,,,,,,0,0,0
221626,0,112000011629,OelMahumShaman,Middle,,,0.9,1,214,315704,9404,9404,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50088,,,54,0,1,1,1,1,1200,1,,,,BP_OelMahumShaman,Icon_MonsterCore_OelMahumShaman,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Shaman,Icon_Ability_Shaman,M,1,Normal,,,,,,,,,,,,0,0,0
221627,0,112000011629,OelMahum,Middle,,,0.9,1,214,315704,9404,9404,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,243,450,1500,0,50087,10086,,54,0,1,1,1,1,1200,1,,,,BP_OelMahum,Icon_MonsterCore_OelMahum,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,,,,,,,,0,0,0
221628,0,112000011601,OelMahumWarrior,Middle,,,1.5,1,214,2251845,24730,24730,334089,334089,,15000,16721,24654,28939,22594,,,10000,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50089,221628,,90,0,1,1,1,1,2500,1,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Guard,Icon_Ability_Guard,M,1,Normal,,,,,,,,,,,,0,0,0
221629,0,112000221629,OelMahum,Middle,,,0.9,1,214,124900,8928,8928,205039,205039,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,243,450,1500,0,50087,10086,,54,0,1,1,1,1,1200,1,,,,BP_OelMahum,Icon_MonsterCore_OelMahum,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,,,,,,,,0,0,0
221630,0,10021645,OelMahumWarrior,Middle,,,0.9,1,214,315704,9404,9404,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50089,10088,,54,0,1,1,1,1,1200,1,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Guard,Icon_Ability_Guard,M,1,Normal,,,,,,,,,,,,0,0,0
221631,0,10021618,OelMahumShaman,Middle,,,0.9,1,214,315704,9404,9404,166640,166640,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50088,,,54,0,1,1,1,1,1200,1,,,,BP_OelMahumShaman,Icon_MonsterCore_OelMahumShaman,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Shaman,Icon_Ability_Shaman,M,1,Normal,,,,,,,,,,,,0,0,0
221632,10010503,112000011640,DarkAssociation,Small,,,1.3,1,214,1161240,26259,26259,370259,370259,0,15000,13934,22412,26308,11651,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,157,450,1500,0,50103,220760,,39,0,1,1,1,1,2500,1,0,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,15,16,,,,,,0,0,0
221633,111000221633,12211009,DeathFire,Small,,,0.9,1,214,124900,8928,8928,205039,205039,,15000,13934,22412,26308,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50038,10038,,36,0,1,1,1,1,1200,1,,,,BP_DeathFire,Icon_MonsterCore_DeathFire,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Demon,Icon_Ability_Demon,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,,,,,,,,0,0,0
221634,0,10021601,VampireBat,Small,,,1,1,222,330021,9847,9847,174137,174137,0,15000,14592,23232,27279,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,157,450,1500,0,50019,10019,,30,0,1,1,1,1,1200,1,0,,,BP_VampireBat,Icon_MonsterCore_VampireBat,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,S,1,Normal,,,,,0,0,,,,,,0,0,0
221635,0,112000021620,ZombieLordCrowl,Middle,,,1,1,222,330021,9847,9847,174137,174137,,15000,14592,23232,27279,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50021,10021,,60,0,1,1,1,1,1200,1,,,,BP_ZombieLordCrowl,Icon_MonsterCore_ZombieLordCrowl,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Undead,Icon_Ability_Undead,Fighter,Icon_Ability_Fighter,S,1,Normal,,,,,,,,,,,,0,0,0
221636,0,10150409,SporeFungus,Small,,,1,1,222,330021,9847,9847,174137,174137,,15000,14592,23232,27279,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50082,10081,,40,0,1,1,1,1,1200,1,,,,BP_SporeFungus,Icon_MonsterCore_SporeFungus,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Monster,Icon_Ability_Monster,Walker,Icon_Ability_Walker,S,1,Normal,,,,,,,,,,,,0,0,0
221637,0,10221637,ZombieLordCrowl,Middle,,,1.4,1,222,1213376,27487,27487,386810,386810,,15000,14592,23232,27279,12188,,,10000,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50021,10021,,84,0,1,1,1,1,2500,1,,,,BP_ZombieLordCrowl,Icon_MonsterCore_ZombieLordCrowl,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Undead,Icon_Ability_Undead,Fighter,Icon_Ability_Fighter,S,1,Normal,,,,,,,,,,,,0,0,0
221638,0,112000021620,ZombieLordCrowl,Middle,,,0.8,1,222,330021,9847,9847,174137,174137,,15000,14592,23232,27279,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50021,10021,,48,0,1,1,1,1,1200,1,,,,BP_ZombieLordCrowl,Icon_MonsterCore_ZombieLordCrowl,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Undead,Icon_Ability_Undead,Fighter,Icon_Ability_Fighter,S,1,Normal,,,,,,,,,,,,0,0,0
221639,0,10021601,VampireBat,Small,,,1,1,222,130523,9346,9346,214204,214204,,15000,14592,23232,27279,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50019,10019,,30,0,1,1,1,1,1200,1,,,,BP_VampireBat,Icon_MonsterCore_VampireBat,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,S,1,Normal,,,,,,,,,,,,0,0,0
221640,0,112000021620,ZombieLordCrowl,Middle,,,1,1,222,1100070,10550,10550,174137,174137,,15000,14592,23232,27279,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50021,10021,,60,0,1,1,1,1,1200,1,,,,BP_ZombieLordCrowl,Icon_MonsterCore_ZombieLordCrowl,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Undead,Icon_Ability_Undead,Fighter,Icon_Ability_Fighter,S,1,Normal,,,,,,,,,,,,0,0,0
221641,0,10010503,DarkAssociation,Small,,,1.3,1,222,730396,20976,20976,238118,238118,,15000,14592,23232,27279,7336,,,2000,,,,,,,,1,,,,,,,,,,0,200,450,1500,0,50103,220760,,39,0,1,1,1,1,2500,1,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,15,16,,,,,,0,0,0
221642,111000011625,12211009,DeathFire,Small,,,0.9,1,222,330021,9847,9847,174137,174137,,15000,14592,23232,27279,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50038,10038,,36,0,1,1,1,1,1200,1,,,,BP_DeathFire,Icon_MonsterCore_DeathFire,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Demon,Icon_Ability_Demon,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,,,,,,,,0,0,0
221643,111000011625,12211009,DeathFire,Small,,,0.9,1,222,130523,9346,9346,214204,214204,,15000,14592,23232,27279,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50038,10038,,36,0,1,1,1,1,1200,1,,,,BP_DeathFire,Icon_MonsterCore_DeathFire,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Demon,Icon_Ability_Demon,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,,,,,,,,0,0,0
221644,0,10010503,DarkAssociation,Small,,,1,1,222,330021,9847,9847,174137,174137,,15000,14592,23232,27279,,,,500,,,,,,,,1,,,,,,,,,,0,200,450,1500,0,50103,220760,,30,0,1,1,1,1,1200,1,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,15,16,,,,,,0,0,0
221645,111000011625,12211009,DeathFire,Small,,,1,1,222,330021,9847,9847,174137,174137,,15000,14592,23232,27279,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50038,10038,,40,0,1,1,1,1,1200,1,,,,BP_DeathFire,Icon_MonsterCore_DeathFire,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Demon,Icon_Ability_Demon,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,,,,,,,,0,0,0
221646,10010503,112000011640,DarkAssociation,Small,,,1.3,1,222,1213376,27487,27487,386810,386810,,15000,14592,23232,27279,12188,,,10000,,,,,,,,1,,,,,,,,,,0,200,450,1500,0,50103,220760,,39,0,1,1,1,1,2500,1,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,15,16,,,,,,0,0,0
221647,111000221633,12211009,DeathFire,Small,,,0.9,1,222,130523,9346,9346,214204,214204,,15000,14592,23232,27279,,,,500,,,,,,,,1,,,,,,,,,,0,157,450,1500,0,50038,10038,,36,0,1,1,1,1,1200,1,,,,BP_DeathFire,Icon_MonsterCore_DeathFire,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Demon,Icon_Ability_Demon,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,,,,,,,,0,0,0
221648,0,10010503,DarkAssociation,Small,,,1,1,222,330021,9847,9847,174137,174137,,15000,14592,23232,27279,,,,500,,,,,,,,1,,,,,,,,,,0,200,450,1500,0,50103,220760,,30,0,1,1,1,1,1200,1,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,15,16,,,,,,0,0,0
221649,10010503,112000011640,DarkAssociation,Small,,,1.3,1,222,330021,9847,9847,174137,174137,,15000,14592,23232,27279,0,,,500,,,,,,,,1,,,,,,,,,,0,200,450,1500,0,50103,220760,,39,0,1,1,1,1,1200,1,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,15,16,,,,,,0,0,0
221650,0,10010503,DarkAssociation,Small,,,1,1,222,130523,9346,9346,214204,214204,,15000,14592,23232,27279,,,,500,,,,,,,,1,,,,,,,,,,0,200,450,1500,0,50103,220760,,30,0,1,1,1,1,1200,1,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,15,16,,,,,,0,0,0
221651,10010503,112000011640,KaimVanul,Large,,,1,1,222,1213376,27487,27487,386810,386810,,15000,14592,23232,27279,12188,,,10000,,,,,,,,1,,,,,,,,,,0,200,450,1500,0,50070,10069,,60,0,1,1,1,1,2500,1,,,,BP_KaimVanul,Icon_MonsterCore_KaimVanul,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Demon,Icon_Ability_Demon,Guard,Icon_Ability_Guard,L,1,Normal,,,,,,,,,,,,0,0,0
221652,0,112000021627,Pan,Large,,,1,1,222,330021,9847,9847,174137,174137,,15000,14592,23232,27279,,,,500,,,,,,,,1,,,,,,,,,,0,188,450,1500,0,50197,21126,,70,0,1,1,1,1,1200,1,,,,BP_Pan,Icon_MonsterCore_Pan,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,MagicalCreature,Icon_Ability_MagicalCreature,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,,,,,,,,0,0,0
