Id,Type,GroupId,SwapPrint,SideType,ItemInfoId,LimitPeriod,LimitCount,ItemBind,ResultNameKey,Param1Key,Param1Count,Param2Key,Param3Key,ItemCount,ResultRate,CostType,CostValue,EventId,EventDropId,MainType,UseConditionType,UseConditionParam,EventItemPeriodId
20209,Composition,702109,1,Result,911014,None,,0,531000020073,561000150030,0,0,0,1,1,,,,,Combination_Recipe01,,,
20210,Composition,702109,1,Material,702109,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20211,Composition,702109,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20212,Composition,702109,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20213,Composition,702110,1,Result,911014,None,,0,531000020073,561000150043,0,0,0,1,1,,,,,Combination_Recipe01,,,
20214,Composition,702110,1,Material,702110,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20215,Composition,702110,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20216,Composition,702110,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20217,Composition,1702110,1,Result,911043,None,,0,531000020089,561000150043,0,0,0,1,1,,,,,Combination_Recipe01,,,
20218,Composition,1702110,1,Material,702110,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20219,Composition,1702110,1,Material,510104,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe01,,,
20220,Composition,1702110,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20221,Composition,702111,1,Result,911014,None,,0,531000020073,561000150050,0,0,0,1,1,,,,,Combination_Recipe01,,,
20222,Composition,702111,1,Material,702111,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20223,Composition,702111,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20224,Composition,702111,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20233,Composition,703113,1,Result,911014,None,,0,531000020073,561000160010,0,0,0,1,1,,,,,Combination_Recipe01,,,
20234,Composition,703113,1,Material,703113,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20235,Composition,703113,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20236,Composition,703113,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20237,Composition,703114,1,Result,911014,None,,0,531000020073,561000160020,0,0,0,1,1,,,,,Combination_Recipe01,,,
20238,Composition,703114,1,Material,703114,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20239,Composition,703114,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20240,Composition,703114,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20241,Composition,703115,1,Result,911014,None,,0,531000020073,561000160030,0,0,0,1,1,,,,,Combination_Recipe01,,,
20242,Composition,703115,1,Material,703115,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20243,Composition,703115,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20244,Composition,703115,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20245,Composition,703116,1,Result,911014,None,,0,531000020073,561000160043,0,0,0,1,1,,,,,Combination_Recipe01,,,
20246,Composition,703116,1,Material,703116,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20247,Composition,703116,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20248,Composition,703116,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20249,Composition,1703116,1,Result,911043,None,,0,531000020089,561000160043,0,0,0,1,1,,,,,Combination_Recipe01,,,
20250,Composition,1703116,1,Material,703116,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20251,Composition,1703116,1,Material,510104,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe01,,,
20252,Composition,1703116,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20253,Composition,703117,1,Result,911014,None,,0,531000020073,561000160050,0,0,0,1,1,,,,,Combination_Recipe01,,,
20254,Composition,703117,1,Material,703117,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20255,Composition,703117,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20256,Composition,703117,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20265,Composition,701201,1,Result,911015,None,,0,531000020265,561000210010,0,0,0,1,1,,,,,Combination_Recipe02,,,
20266,Composition,701201,1,Material,701201,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20267,Composition,701201,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20268,Composition,701201,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20269,Composition,701202,1,Result,911015,None,,0,531000020265,561000220010,0,0,0,1,1,,,,,Combination_Recipe02,,,
20270,Composition,701202,1,Material,701202,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20271,Composition,701202,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20272,Composition,701202,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20273,Composition,701203,1,Result,911015,None,,0,531000020265,561000230010,0,0,0,1,1,,,,,Combination_Recipe02,,,
20274,Composition,701203,1,Material,701203,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20275,Composition,701203,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20276,Composition,701203,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20277,Composition,701204,1,Result,911015,None,,0,531000020265,561000240010,0,0,0,1,1,,,,,Combination_Recipe02,,,
20278,Composition,701204,1,Material,701204,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20279,Composition,701204,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20280,Composition,701204,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20281,Composition,701205,1,Result,911015,None,,0,531000020265,561000210040,0,0,0,1,1,,,,,Combination_Recipe02,,,
20282,Composition,701205,1,Material,701205,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20283,Composition,701205,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20284,Composition,701205,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20285,Composition,701206,1,Result,911015,None,,0,531000020265,561000220040,0,0,0,1,1,,,,,Combination_Recipe02,,,
20286,Composition,701206,1,Material,701206,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20287,Composition,701206,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20288,Composition,701206,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20289,Composition,701207,1,Result,911015,None,,0,531000020265,561000230040,0,0,0,1,1,,,,,Combination_Recipe02,,,
20290,Composition,701207,1,Material,701207,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20291,Composition,701207,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20292,Composition,701207,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20293,Composition,701208,1,Result,911015,None,,0,531000020265,561000240040,0,0,0,1,1,,,,,Combination_Recipe02,,,
20294,Composition,701208,1,Material,701208,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20295,Composition,701208,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20296,Composition,701208,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20297,Composition,701209,1,Result,911015,None,,0,531000020265,561000210073,0,0,0,1,1,,,,,Combination_Recipe02,,,
20298,Composition,701209,1,Material,701209,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20299,Composition,701209,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20300,Composition,701209,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20301,Composition,1701209,1,Result,911044,None,,0,531000020301,561000210073,0,0,0,1,1,,,,,Combination_Recipe02,,,
20302,Composition,1701209,1,Material,701209,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20303,Composition,1701209,1,Material,510105,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe02,,,
20304,Composition,1701209,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20305,Composition,701210,1,Result,911015,None,,0,531000020265,561000220073,0,0,0,1,1,,,,,Combination_Recipe02,,,
20306,Composition,701210,1,Material,701210,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20307,Composition,701210,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20308,Composition,701210,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20309,Composition,1701210,1,Result,911044,None,,0,531000020301,561000220073,0,0,0,1,1,,,,,Combination_Recipe02,,,
20310,Composition,1701210,1,Material,701210,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20311,Composition,1701210,1,Material,510105,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe02,,,
20312,Composition,1701210,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20313,Composition,701211,1,Result,911015,None,,0,531000020265,561000230073,0,0,0,1,1,,,,,Combination_Recipe02,,,
20314,Composition,701211,1,Material,701211,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20315,Composition,701211,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20316,Composition,701211,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20317,Composition,1701211,1,Result,911044,None,,0,531000020301,561000230073,0,0,0,1,1,,,,,Combination_Recipe02,,,
20318,Composition,1701211,1,Material,701211,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20319,Composition,1701211,1,Material,510105,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe02,,,
20320,Composition,1701211,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20321,Composition,701212,1,Result,911015,None,,0,531000020265,561000240073,0,0,0,1,1,,,,,Combination_Recipe02,,,
20322,Composition,701212,1,Material,701212,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20323,Composition,701212,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20324,Composition,701212,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20325,Composition,1701212,1,Result,911044,None,,0,531000020301,561000240073,0,0,0,1,1,,,,,Combination_Recipe02,,,
20326,Composition,1701212,1,Material,701212,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20327,Composition,1701212,1,Material,510105,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe02,,,
20328,Composition,1701212,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20329,Composition,701213,1,Result,911015,None,,0,531000020265,561000210100,0,0,0,1,1,,,,,Combination_Recipe02,,,
20330,Composition,701213,1,Material,701213,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20331,Composition,701213,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20332,Composition,701213,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20333,Composition,701214,1,Result,911015,None,,0,531000020265,561000220100,0,0,0,1,1,,,,,Combination_Recipe02,,,
20334,Composition,701214,1,Material,701214,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20335,Composition,701214,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20336,Composition,701214,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20337,Composition,701215,1,Result,911015,None,,0,531000020265,561000230100,0,0,0,1,1,,,,,Combination_Recipe02,,,
20338,Composition,701215,1,Material,701215,None,,0,0,0,0,0,0,1,1,,,,,Combination_Recipe02,,,
20339,Composition,701215,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20340,Composition,701215,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20341,Composition,701216,1,Result,911015,None,,0,531000020265,561000240100,0,0,0,1,1,,,,,Combination_Recipe02,,,
20342,Composition,701216,1,Material,701216,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20343,Composition,701216,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20344,Composition,701216,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20345,Composition,702201,1,Result,911015,None,,0,531000020265,561000210020,0,0,0,1,1,,,,,Combination_Recipe02,,,
20346,Composition,702201,1,Material,702201,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20347,Composition,702201,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20348,Composition,702201,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20349,Composition,702202,1,Result,911015,None,,0,531000020265,561000220020,0,0,0,1,1,,,,,Combination_Recipe02,,,
20350,Composition,702202,1,Material,702202,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20351,Composition,702202,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20352,Composition,702202,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20353,Composition,702203,1,Result,911015,None,,0,531000020265,561000230020,0,0,0,1,1,,,,,Combination_Recipe02,,,
20354,Composition,702203,1,Material,702203,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20355,Composition,702203,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20356,Composition,702203,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20357,Composition,702204,1,Result,911015,None,,0,531000020265,561000240020,0,0,0,1,1,,,,,Combination_Recipe02,,,
20358,Composition,702204,1,Material,702204,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20359,Composition,702204,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20360,Composition,702204,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20361,Composition,702205,1,Result,911015,None,,0,531000020265,561000210050,0,0,0,1,1,,,,,Combination_Recipe02,,,
20362,Composition,702205,1,Material,702205,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20363,Composition,702205,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20364,Composition,702205,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20365,Composition,702206,1,Result,911015,None,,0,531000020265,561000220050,0,0,0,1,1,,,,,Combination_Recipe02,,,
20366,Composition,702206,1,Material,702206,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20367,Composition,702206,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20368,Composition,702206,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20369,Composition,702207,1,Result,911015,None,,0,531000020265,561000230050,0,0,0,1,1,,,,,Combination_Recipe02,,,
20370,Composition,702207,1,Material,702207,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20371,Composition,702207,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20372,Composition,702207,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20373,Composition,702208,1,Result,911015,None,,0,531000020265,561000240050,0,0,0,1,1,,,,,Combination_Recipe02,,,
20374,Composition,702208,1,Material,702208,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20375,Composition,702208,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20376,Composition,702208,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20377,Composition,702209,1,Result,911015,None,,0,531000020265,561000210083,0,0,0,1,1,,,,,Combination_Recipe02,,,
20378,Composition,702209,1,Material,702209,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20379,Composition,702209,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20380,Composition,702209,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20381,Composition,1702209,1,Result,911044,None,,0,531000020301,561000210083,0,0,0,1,1,,,,,Combination_Recipe02,,,
20382,Composition,1702209,1,Material,702209,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20383,Composition,1702209,1,Material,510105,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe02,,,
20384,Composition,1702209,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20385,Composition,702210,1,Result,911015,None,,0,531000020265,561000220083,0,0,0,1,1,,,,,Combination_Recipe02,,,
20386,Composition,702210,1,Material,702210,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20387,Composition,702210,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20388,Composition,702210,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20389,Composition,1702210,1,Result,911044,None,,0,531000020301,561000220083,0,0,0,1,1,,,,,Combination_Recipe02,,,
20390,Composition,1702210,1,Material,702210,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20391,Composition,1702210,1,Material,510105,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe02,,,
20392,Composition,1702210,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20393,Composition,702211,1,Result,911015,None,,0,531000020265,561000230083,0,0,0,1,1,,,,,Combination_Recipe02,,,
20394,Composition,702211,1,Material,702211,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20395,Composition,702211,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20396,Composition,702211,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20397,Composition,1702211,1,Result,911044,None,,0,531000020301,561000230083,0,0,0,1,1,,,,,Combination_Recipe02,,,
20398,Composition,1702211,1,Material,702211,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20399,Composition,1702211,1,Material,510105,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe02,,,
20400,Composition,1702211,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20401,Composition,702212,1,Result,911015,None,,0,531000020265,561000240083,0,0,0,1,1,,,,,Combination_Recipe02,,,
20402,Composition,702212,1,Material,702212,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20403,Composition,702212,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20404,Composition,702212,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20405,Composition,1702212,1,Result,911044,None,,0,531000020301,561000240083,0,0,0,1,1,,,,,Combination_Recipe02,,,
20406,Composition,1702212,1,Material,702212,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20407,Composition,1702212,1,Material,510105,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe02,,,
20408,Composition,1702212,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20409,Composition,702213,1,Result,911015,None,,0,531000020265,561000210110,0,0,0,1,1,,,,,Combination_Recipe02,,,
20410,Composition,702213,1,Material,702213,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20411,Composition,702213,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20412,Composition,702213,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20413,Composition,702214,1,Result,911015,None,,0,531000020265,561000220110,0,0,0,1,1,,,,,Combination_Recipe02,,,
20414,Composition,702214,1,Material,702214,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20415,Composition,702214,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20416,Composition,702214,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20417,Composition,702215,1,Result,911015,None,,0,531000020265,561000230110,0,0,0,1,1,,,,,Combination_Recipe02,,,
20418,Composition,702215,1,Material,702215,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20419,Composition,702215,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20420,Composition,702215,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20421,Composition,702216,1,Result,911015,None,,0,531000020265,561000240110,0,0,0,1,1,,,,,Combination_Recipe02,,,
20422,Composition,702216,1,Material,702216,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20423,Composition,702216,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20424,Composition,702216,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20425,Composition,703201,1,Result,911015,None,,0,531000020265,561000210030,0,0,0,1,1,,,,,Combination_Recipe02,,,
20426,Composition,703201,1,Material,703201,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20427,Composition,703201,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20428,Composition,703201,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20429,Composition,703202,1,Result,911015,None,,0,531000020265,561000220030,0,0,0,1,1,,,,,Combination_Recipe02,,,
20430,Composition,703202,1,Material,703202,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20431,Composition,703202,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20432,Composition,703202,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20433,Composition,703203,1,Result,911015,None,,0,531000020265,561000230030,0,0,0,1,1,,,,,Combination_Recipe02,,,
20434,Composition,703203,1,Material,703203,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20435,Composition,703203,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20436,Composition,703203,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20437,Composition,703204,1,Result,911015,None,,0,531000020265,561000240030,0,0,0,1,1,,,,,Combination_Recipe02,,,
20438,Composition,703204,1,Material,703204,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20439,Composition,703204,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20440,Composition,703204,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20441,Composition,703205,1,Result,911015,None,,0,531000020265,561000210060,0,0,0,1,1,,,,,Combination_Recipe02,,,
20442,Composition,703205,1,Material,703205,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20443,Composition,703205,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20444,Composition,703205,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20445,Composition,703206,1,Result,911015,None,,0,531000020265,561000220060,0,0,0,1,1,,,,,Combination_Recipe02,,,
20446,Composition,703206,1,Material,703206,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20447,Composition,703206,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20448,Composition,703206,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20449,Composition,703207,1,Result,911015,None,,0,531000020265,561000230060,0,0,0,1,1,,,,,Combination_Recipe02,,,
20450,Composition,703207,1,Material,703207,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20451,Composition,703207,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20452,Composition,703207,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20453,Composition,703208,1,Result,911015,None,,0,531000020265,561000240060,0,0,0,1,1,,,,,Combination_Recipe02,,,
20454,Composition,703208,1,Material,703208,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20455,Composition,703208,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20456,Composition,703208,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20457,Composition,703209,1,Result,911015,None,,0,531000020265,561000210093,0,0,0,1,1,,,,,Combination_Recipe02,,,
20458,Composition,703209,1,Material,703209,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20459,Composition,703209,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20460,Composition,703209,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20461,Composition,1703209,1,Result,911044,None,,0,531000020301,561000210093,0,0,0,1,1,,,,,Combination_Recipe02,,,
20462,Composition,1703209,1,Material,703209,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20463,Composition,1703209,1,Material,510105,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe02,,,
20464,Composition,1703209,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20465,Composition,703210,1,Result,911015,None,,0,531000020265,561000220093,0,0,0,1,1,,,,,Combination_Recipe02,,,
20466,Composition,703210,1,Material,703210,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20467,Composition,703210,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20468,Composition,703210,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20469,Composition,1703210,1,Result,911044,None,,0,531000020301,561000220093,0,0,0,1,1,,,,,Combination_Recipe02,,,
20470,Composition,1703210,1,Material,703210,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20471,Composition,1703210,1,Material,510105,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe02,,,
20472,Composition,1703210,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
20473,Composition,703211,1,Result,911015,None,,0,531000020265,561000230093,0,0,0,1,1,,,,,Combination_Recipe02,,,
20474,Composition,703211,1,Material,703211,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe02,,,
20475,Composition,703211,1,Material,510105,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe02,,,
20476,Composition,703211,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe02,,,
